Date,PGR
1981-10-26,0.18107
1981-10-27,0.176955
1981-10-28,0.178326
1981-10-29,0.18107
1981-10-30,0.186557
1981-11-02,0.18792899999999998
1981-11-03,0.1893
1981-11-04,0.1893
1981-11-05,0.1893
1981-11-06,0.186557
1981-11-09,0.1893
1981-11-10,0.1893
1981-11-11,0.18792899999999998
1981-11-12,0.186557
1981-11-13,0.186557
1981-11-16,0.18244200000000002
1981-11-17,0.18107
1981-11-18,0.186557
1981-11-19,0.18792899999999998
1981-11-20,0.190672
1981-11-23,0.18792899999999998
1981-11-24,0.18792899999999998
1981-11-25,0.1893
1981-11-27,0.1893
1981-11-30,0.1893
1981-12-01,0.1893
1981-12-02,0.186557
1981-12-03,0.186557
1981-12-04,0.186557
1981-12-07,0.186557
1981-12-08,0.186557
1981-12-09,0.186557
1981-12-10,0.186557
1981-12-11,0.18792899999999998
1981-12-14,0.183813
1981-12-15,0.183813
1981-12-16,0.183813
1981-12-17,0.183813
1981-12-18,0.183813
1981-12-21,0.183813
1981-12-22,0.17421099999999998
1981-12-23,0.17421099999999998
1981-12-24,0.170096
1981-12-28,0.170096
1981-12-29,0.170096
1981-12-30,0.171468
1981-12-31,0.178326
1982-01-04,0.178326
1982-01-05,0.168724
1982-01-06,0.163237
1982-01-07,0.163237
1982-01-08,0.161866
1982-01-11,0.161866
1982-01-12,0.152949
1982-01-13,0.134431
1982-01-14,0.135802
1982-01-15,0.137174
1982-01-18,0.141289
1982-01-19,0.13991800000000001
1982-01-20,0.141289
1982-01-21,0.141289
1982-01-22,0.14266099999999998
1982-01-25,0.141289
1982-01-26,0.14266099999999998
1982-01-27,0.14266099999999998
1982-01-28,0.144033
1982-01-29,0.144033
1982-02-01,0.144033
1982-02-02,0.144033
1982-02-03,0.145405
1982-02-04,0.145405
1982-02-05,0.145405
1982-02-08,0.146776
1982-02-09,0.146776
1982-02-10,0.146776
1982-02-11,0.146776
1982-02-12,0.148148
1982-02-16,0.148148
1982-02-17,0.148148
1982-02-18,0.148148
1982-02-19,0.148148
1982-02-22,0.148148
1982-02-23,0.148148
1982-02-24,0.148148
1982-02-25,0.150892
1982-02-26,0.150892
1982-03-01,0.152263
1982-03-02,0.155007
1982-03-03,0.155007
1982-03-04,0.155007
1982-03-05,0.155007
1982-03-08,0.155007
1982-03-09,0.155007
1982-03-10,0.155007
1982-03-11,0.155007
1982-03-12,0.153635
1982-03-15,0.152263
1982-03-16,0.152263
1982-03-17,0.150892
1982-03-18,0.150892
1982-03-19,0.150892
1982-03-22,0.152263
1982-03-23,0.153635
1982-03-24,0.15775
1982-03-25,0.15775
1982-03-26,0.15775
1982-03-29,0.160494
1982-03-30,0.160494
1982-03-31,0.160494
1982-04-01,0.160494
1982-04-02,0.163237
1982-04-05,0.163237
1982-04-06,0.163237
1982-04-07,0.167353
1982-04-08,0.17421099999999998
1982-04-12,0.171468
1982-04-13,0.167353
1982-04-14,0.167353
1982-04-15,0.167353
1982-04-16,0.167353
1982-04-19,0.167353
1982-04-20,0.170096
1982-04-21,0.170096
1982-04-22,0.170096
1982-04-23,0.171468
1982-04-26,0.17421099999999998
1982-04-27,0.175583
1982-04-28,0.175583
1982-04-29,0.175583
1982-04-30,0.175583
1982-05-03,0.175583
1982-05-04,0.178326
1982-05-05,0.179698
1982-05-06,0.18107
1982-05-07,0.185185
1982-05-10,0.186557
1982-05-11,0.18792899999999998
1982-05-12,0.18792899999999998
1982-05-13,0.18792899999999998
1982-05-14,0.18792899999999998
1982-05-17,0.186557
1982-05-18,0.186557
1982-05-19,0.186557
1982-05-20,0.186557
1982-05-21,0.186557
1982-05-24,0.186557
1982-05-25,0.183813
1982-05-26,0.183813
1982-05-27,0.183813
1982-05-28,0.185185
1982-06-01,0.183813
1982-06-02,0.183813
1982-06-03,0.183813
1982-06-04,0.183813
1982-06-07,0.18244200000000002
1982-06-08,0.18244200000000002
1982-06-09,0.18244200000000002
1982-06-10,0.18244200000000002
1982-06-11,0.18244200000000002
1982-06-14,0.18244200000000002
1982-06-15,0.18244200000000002
1982-06-16,0.18244200000000002
1982-06-17,0.183813
1982-06-18,0.183813
1982-06-21,0.183813
1982-06-22,0.185185
1982-06-23,0.185185
1982-06-24,0.194787
1982-06-25,0.19753099999999998
1982-06-28,0.19753099999999998
1982-06-29,0.194787
1982-06-30,0.193416
1982-07-01,0.193416
1982-07-02,0.192044
1982-07-06,0.190672
1982-07-07,0.186557
1982-07-08,0.185185
1982-07-09,0.185185
1982-07-12,0.183813
1982-07-13,0.18244200000000002
1982-07-14,0.179698
1982-07-15,0.178326
1982-07-16,0.175583
1982-07-19,0.168724
1982-07-20,0.175583
1982-07-21,0.178326
1982-07-22,0.18107
1982-07-23,0.183813
1982-07-26,0.183813
1982-07-27,0.185185
1982-07-28,0.183813
1982-07-29,0.18244200000000002
1982-07-30,0.18244200000000002
1982-08-02,0.18107
1982-08-03,0.179698
1982-08-04,0.178326
1982-08-05,0.178326
1982-08-06,0.178326
1982-08-09,0.178326
1982-08-10,0.178326
1982-08-11,0.178326
1982-08-12,0.178326
1982-08-13,0.178326
1982-08-16,0.178326
1982-08-17,0.18107
1982-08-18,0.185185
1982-08-19,0.185185
1982-08-20,0.185185
1982-08-23,0.186557
1982-08-24,0.186557
1982-08-25,0.1893
1982-08-26,0.19753099999999998
1982-08-27,0.19753099999999998
1982-08-30,0.19753099999999998
1982-08-31,0.19753099999999998
1982-09-01,0.19753099999999998
1982-09-02,0.200274
1982-09-03,0.20439000000000002
1982-09-07,0.20439000000000002
1982-09-08,0.20439000000000002
1982-09-09,0.20439000000000002
1982-09-10,0.20439000000000002
1982-09-13,0.20439000000000002
1982-09-14,0.205761
1982-09-15,0.205761
1982-09-16,0.209877
1982-09-17,0.209877
1982-09-20,0.209877
1982-09-21,0.209877
1982-09-22,0.209877
1982-09-23,0.209877
1982-09-24,0.209877
1982-09-27,0.209877
1982-09-28,0.209877
1982-09-29,0.209877
1982-09-30,0.209877
1982-10-01,0.20850500000000002
1982-10-04,0.20850500000000002
1982-10-05,0.209877
1982-10-06,0.211248
1982-10-07,0.211248
1982-10-08,0.21261999999999998
1982-10-11,0.219479
1982-10-12,0.22222199999999998
1982-10-13,0.22359400000000001
1982-10-14,0.22359400000000001
1982-10-15,0.22222199999999998
1982-10-18,0.22222199999999998
1982-10-19,0.22222199999999998
1982-10-20,0.22359400000000001
1982-10-21,0.224966
1982-10-22,0.22770900000000002
1982-10-25,0.22770900000000002
1982-10-26,0.224966
1982-10-27,0.185185
1982-10-28,0.18244200000000002
1982-10-29,0.18107
1982-11-01,0.17284000000000002
1982-11-02,0.178326
1982-11-03,0.179698
1982-11-04,0.179698
1982-11-05,0.183813
1982-11-08,0.185185
1982-11-09,0.185185
1982-11-10,0.178326
1982-11-11,0.176955
1982-11-12,0.178326
1982-11-15,0.178326
1982-11-16,0.176955
1982-11-17,0.178326
1982-11-18,0.178326
1982-11-19,0.179698
1982-11-22,0.179698
1982-11-23,0.1893
1982-11-24,0.196159
1982-11-26,0.19753099999999998
1982-11-29,0.196159
1982-11-30,0.196159
1982-12-01,0.19753099999999998
1982-12-02,0.19753099999999998
1982-12-03,0.19753099999999998
1982-12-06,0.198903
1982-12-07,0.198903
1982-12-08,0.198903
1982-12-09,0.198903
1982-12-10,0.198903
1982-12-13,0.198903
1982-12-14,0.200274
1982-12-15,0.198903
1982-12-16,0.198903
1982-12-17,0.200274
1982-12-20,0.200274
1982-12-21,0.200274
1982-12-22,0.200274
1982-12-23,0.200274
1982-12-27,0.200274
1982-12-28,0.200274
1982-12-29,0.203018
1982-12-30,0.203018
1982-12-31,0.203018
1983-01-03,0.203018
1983-01-04,0.203018
1983-01-05,0.203018
1983-01-06,0.205761
1983-01-07,0.205761
1983-01-10,0.205761
1983-01-11,0.205761
1983-01-12,0.205761
1983-01-13,0.205761
1983-01-14,0.205761
1983-01-17,0.205761
1983-01-18,0.205761
1983-01-19,0.205761
1983-01-20,0.205761
1983-01-21,0.205761
1983-01-24,0.205761
1983-01-25,0.205761
1983-01-26,0.205761
1983-01-27,0.205761
1983-01-28,0.205761
1983-01-31,0.20713299999999998
1983-02-01,0.20850500000000002
1983-02-02,0.20850500000000002
1983-02-03,0.20439000000000002
1983-02-04,0.20439000000000002
1983-02-07,0.205761
1983-02-08,0.205761
1983-02-09,0.205761
1983-02-10,0.20713299999999998
1983-02-11,0.20850500000000002
1983-02-14,0.20850500000000002
1983-02-15,0.20850500000000002
1983-02-16,0.21261999999999998
1983-02-17,0.21673499999999998
1983-02-18,0.219479
1983-02-22,0.219479
1983-02-23,0.219479
1983-02-24,0.219479
1983-02-25,0.219479
1983-02-28,0.22085
1983-03-01,0.22085
1983-03-02,0.22085
1983-03-03,0.22222199999999998
1983-03-04,0.22222199999999998
1983-03-07,0.22359400000000001
1983-03-08,0.229081
1983-03-09,0.241427
1983-03-10,0.24828499999999998
1983-03-11,0.245542
1983-03-14,0.245542
1983-03-15,0.24416999999999997
1983-03-16,0.24416999999999997
1983-03-17,0.23731100000000002
1983-03-18,0.23456799999999997
1983-03-21,0.23319600000000001
1983-03-22,0.23319600000000001
1983-03-23,0.23182399999999997
1983-03-24,0.23319600000000001
1983-03-25,0.23456799999999997
1983-03-28,0.23456799999999997
1983-03-29,0.23456799999999997
1983-03-30,0.23456799999999997
1983-03-31,0.23182399999999997
1983-04-04,0.22633699999999998
1983-04-05,0.22633699999999998
1983-04-06,0.22359400000000001
1983-04-07,0.22359400000000001
1983-04-08,0.22359400000000001
1983-04-11,0.22359400000000001
1983-04-12,0.22359400000000001
1983-04-13,0.21810700000000002
1983-04-14,0.209877
1983-04-15,0.21261999999999998
1983-04-18,0.21673499999999998
1983-04-19,0.23045300000000002
1983-04-20,0.23045300000000002
1983-04-21,0.23456799999999997
1983-04-22,0.245542
1983-04-25,0.245542
1983-04-26,0.246914
1983-04-27,0.246914
1983-04-28,0.24828499999999998
1983-04-29,0.24828499999999998
1983-05-02,0.24828499999999998
1983-05-03,0.24828499999999998
1983-05-04,0.246914
1983-05-05,0.245542
1983-05-06,0.245542
1983-05-09,0.246914
1983-05-10,0.246914
1983-05-11,0.245542
1983-05-12,0.245542
1983-05-13,0.246914
1983-05-16,0.244856
1983-05-17,0.25308600000000003
1983-05-18,0.25308600000000003
1983-05-19,0.255144
1983-05-20,0.255144
1983-05-23,0.255144
1983-05-24,0.255144
1983-05-25,0.255144
1983-05-26,0.255144
1983-05-27,0.255144
1983-05-31,0.255144
1983-06-01,0.257202
1983-06-02,0.257202
1983-06-03,0.259259
1983-06-06,0.259259
1983-06-07,0.261317
1983-06-08,0.261317
1983-06-09,0.261317
1983-06-10,0.26749
1983-06-13,0.269547
1983-06-14,0.27160500000000004
1983-06-15,0.27160500000000004
1983-06-16,0.273663
1983-06-17,0.277778
1983-06-20,0.277778
1983-06-21,0.277778
1983-06-22,0.277778
1983-06-23,0.286008
1983-06-24,0.286008
1983-06-27,0.288066
1983-06-28,0.288066
1983-06-29,0.288066
1983-06-30,0.288066
1983-07-01,0.288066
1983-07-05,0.288066
1983-07-06,0.288066
1983-07-07,0.281893
1983-07-08,0.281893
1983-07-11,0.281893
1983-07-12,0.281893
1983-07-13,0.281893
1983-07-14,0.281893
1983-07-15,0.281893
1983-07-18,0.281893
1983-07-19,0.281893
1983-07-20,0.288066
1983-07-21,0.290123
1983-07-22,0.290123
1983-07-25,0.290123
1983-07-26,0.290123
1983-07-27,0.290123
1983-07-28,0.290123
1983-07-29,0.290123
1983-08-01,0.290123
1983-08-02,0.290123
1983-08-03,0.290123
1983-08-04,0.286008
1983-08-05,0.283951
1983-08-08,0.281893
1983-08-09,0.281893
1983-08-10,0.281893
1983-08-11,0.281893
1983-08-12,0.281893
1983-08-15,0.281893
1983-08-16,0.281893
1983-08-17,0.281893
1983-08-18,0.281893
1983-08-19,0.281893
1983-08-22,0.283951
1983-08-23,0.286008
1983-08-24,0.286008
1983-08-25,0.286008
1983-08-26,0.286008
1983-08-29,0.286008
1983-08-30,0.286008
1983-08-31,0.286008
1983-09-01,0.286008
1983-09-02,0.286008
1983-09-06,0.288066
1983-09-07,0.288066
1983-09-08,0.288066
1983-09-09,0.290123
1983-09-12,0.290123
1983-09-13,0.290123
1983-09-14,0.290123
1983-09-15,0.290123
1983-09-16,0.294239
1983-09-19,0.308642
1983-09-20,0.3107
1983-09-21,0.3107
1983-09-22,0.3107
1983-09-23,0.3107
1983-09-26,0.3107
1983-09-27,0.3107
1983-09-28,0.3107
1983-09-29,0.312757
1983-09-30,0.314815
1983-10-03,0.314815
1983-10-04,0.316872
1983-10-05,0.32304499999999997
1983-10-06,0.32510300000000003
1983-10-07,0.331276
1983-10-10,0.333333
1983-10-11,0.331276
1983-10-12,0.331276
1983-10-13,0.329218
1983-10-14,0.329218
1983-10-17,0.329218
1983-10-18,0.329218
1983-10-19,0.331276
1983-10-20,0.331276
1983-10-21,0.32716100000000004
1983-10-24,0.32716100000000004
1983-10-25,0.331276
1983-10-26,0.331276
1983-10-27,0.32716100000000004
1983-10-28,0.32716100000000004
1983-10-31,0.32304499999999997
1983-11-01,0.320988
1983-11-02,0.320988
1983-11-03,0.320988
1983-11-04,0.31790100000000004
1983-11-07,0.31893
1983-11-08,0.31893
1983-11-09,0.31893
1983-11-10,0.31893
1983-11-11,0.31893
1983-11-14,0.30967100000000003
1983-11-15,0.308642
1983-11-16,0.304527
1983-11-17,0.30144
1983-11-18,0.304527
1983-11-21,0.300412
1983-11-22,0.296296
1983-11-23,0.296296
1983-11-25,0.298354
1983-11-28,0.302469
1983-11-29,0.283951
1983-11-30,0.289095
1983-12-01,0.290123
1983-12-02,0.290123
1983-12-05,0.29218099999999997
1983-12-06,0.298354
1983-12-07,0.302469
1983-12-08,0.300412
1983-12-09,0.302469
1983-12-12,0.302469
1983-12-13,0.300412
1983-12-14,0.298354
1983-12-15,0.298354
1983-12-16,0.298354
1983-12-19,0.302469
1983-12-20,0.302469
1983-12-21,0.302469
1983-12-22,0.304527
1983-12-23,0.299383
1983-12-27,0.298354
1983-12-28,0.299383
1983-12-29,0.302469
1983-12-30,0.302469
1984-01-03,0.302469
1984-01-04,0.30144
1984-01-05,0.300412
1984-01-06,0.304527
1984-01-09,0.306584
1984-01-10,0.302469
1984-01-11,0.304527
1984-01-12,0.302469
1984-01-13,0.300412
1984-01-16,0.296296
1984-01-17,0.296296
1984-01-18,0.298354
1984-01-19,0.298354
1984-01-20,0.297325
1984-01-23,0.300412
1984-01-24,0.290123
1984-01-25,0.290123
1984-01-26,0.287037
1984-01-27,0.288066
1984-01-30,0.281893
1984-01-31,0.27571999999999997
1984-02-01,0.27571999999999997
1984-02-02,0.269547
1984-02-03,0.283951
1984-02-06,0.283951
1984-02-07,0.277778
1984-02-08,0.27571999999999997
1984-02-09,0.273663
1984-02-10,0.27160500000000004
1984-02-13,0.26749
1984-02-14,0.265432
1984-02-15,0.265432
1984-02-16,0.27057600000000004
1984-02-17,0.27160500000000004
1984-02-21,0.27160500000000004
1984-02-22,0.26749
1984-02-23,0.269547
1984-02-24,0.27057600000000004
1984-02-27,0.269547
1984-02-28,0.27160500000000004
1984-02-29,0.269547
1984-03-01,0.27160500000000004
1984-03-02,0.269547
1984-03-05,0.265432
1984-03-06,0.263374
1984-03-07,0.261317
1984-03-08,0.263374
1984-03-09,0.261317
1984-03-12,0.261317
1984-03-13,0.259259
1984-03-14,0.259259
1984-03-15,0.259259
1984-03-16,0.257202
1984-03-19,0.257202
1984-03-20,0.255144
1984-03-21,0.255144
1984-03-22,0.25411500000000004
1984-03-23,0.257202
1984-03-26,0.257202
1984-03-27,0.25308600000000003
1984-03-28,0.257202
1984-03-29,0.256173
1984-03-30,0.257202
1984-04-02,0.25308600000000003
1984-04-03,0.25308600000000003
1984-04-04,0.255144
1984-04-05,0.25308600000000003
1984-04-06,0.25308600000000003
1984-04-09,0.251029
1984-04-10,0.248971
1984-04-11,0.244856
1984-04-12,0.244856
1984-04-13,0.248971
1984-04-16,0.248971
1984-04-17,0.248971
1984-04-18,0.248971
1984-04-19,0.248971
1984-04-23,0.246914
1984-04-24,0.246914
1984-04-25,0.248971
1984-04-26,0.248971
1984-04-27,0.25308600000000003
1984-04-30,0.25308600000000003
1984-05-01,0.255144
1984-05-02,0.255144
1984-05-03,0.261317
1984-05-04,0.261317
1984-05-07,0.261317
1984-05-08,0.257202
1984-05-09,0.257202
1984-05-10,0.259259
1984-05-11,0.259259
1984-05-14,0.259259
1984-05-15,0.259259
1984-05-16,0.263374
1984-05-17,0.263374
1984-05-18,0.259259
1984-05-21,0.259259
1984-05-22,0.259259
1984-05-23,0.259259
1984-05-24,0.259259
1984-05-25,0.259259
1984-05-29,0.257202
1984-05-30,0.259259
1984-05-31,0.257202
1984-06-01,0.257202
1984-06-04,0.257202
1984-06-05,0.257202
1984-06-06,0.257202
1984-06-07,0.259259
1984-06-08,0.257202
1984-06-11,0.255144
1984-06-12,0.257202
1984-06-13,0.259259
1984-06-14,0.255144
1984-06-15,0.259259
1984-06-18,0.25308600000000003
1984-06-19,0.25308600000000003
1984-06-20,0.25308600000000003
1984-06-21,0.25308600000000003
1984-06-22,0.257202
1984-06-25,0.257202
1984-06-26,0.255144
1984-06-27,0.255144
1984-06-28,0.257202
1984-06-29,0.257202
1984-07-02,0.257202
1984-07-03,0.257202
1984-07-05,0.25308600000000003
