Date,PHM
1981-08-10,0.488281
1981-08-11,0.488281
1981-08-12,0.488281
1981-08-13,0.46875
1981-08-14,0.46875
1981-08-17,0.464844
1981-08-18,0.453125
1981-08-19,0.441406
1981-08-20,0.441406
1981-08-21,0.441406
1981-08-24,0.421875
1981-08-25,0.40625
1981-08-26,0.414063
1981-08-27,0.40625
1981-08-28,0.433594
1981-08-31,0.433594
1981-09-01,0.40625
1981-09-02,0.40625
1981-09-03,0.390625
1981-09-04,0.398438
1981-09-08,0.398438
1981-09-09,0.390625
1981-09-10,0.398438
1981-09-11,0.390625
1981-09-14,0.386719
1981-09-15,0.382813
1981-09-16,0.375
1981-09-17,0.355469
1981-09-18,0.351563
1981-09-21,0.351563
1981-09-22,0.367188
1981-09-23,0.375
1981-09-24,0.375
1981-09-25,0.351563
1981-09-28,0.355469
1981-09-29,0.371094
1981-09-30,0.375
1981-10-01,0.367188
1981-10-02,0.371094
1981-10-05,0.386719
1981-10-06,0.390625
1981-10-07,0.375
1981-10-08,0.382813
1981-10-09,0.425781
1981-10-12,0.421875
1981-10-13,0.414063
1981-10-14,0.382813
1981-10-15,0.386719
1981-10-16,0.386719
1981-10-19,0.382813
1981-10-20,0.382813
1981-10-21,0.367188
1981-10-22,0.324219
1981-10-23,0.328125
1981-10-26,0.332031
1981-10-27,0.339844
1981-10-28,0.34375
1981-10-29,0.351563
1981-10-30,0.375
1981-11-02,0.414063
1981-11-03,0.429688
1981-11-04,0.417969
1981-11-05,0.421875
1981-11-06,0.414063
1981-11-09,0.425781
1981-11-10,0.445313
1981-11-11,0.441406
1981-11-12,0.4375
1981-11-13,0.421875
1981-11-16,0.40625
1981-11-17,0.433594
1981-11-18,0.4375
1981-11-19,0.429688
1981-11-20,0.433594
1981-11-23,0.4375
1981-11-24,0.429688
1981-11-25,0.433594
1981-11-27,0.433594
1981-11-30,0.441406
1981-12-01,0.453125
1981-12-02,0.453125
1981-12-03,0.4375
1981-12-04,0.457031
1981-12-07,0.445313
1981-12-08,0.445313
1981-12-09,0.441406
1981-12-10,0.445313
1981-12-11,0.449219
1981-12-14,0.453125
1981-12-15,0.460938
1981-12-16,0.46875
1981-12-17,0.476563
1981-12-18,0.480469
1981-12-21,0.476563
1981-12-22,0.476563
1981-12-23,0.464844
1981-12-24,0.464844
1981-12-28,0.476563
1981-12-29,0.476563
1981-12-30,0.46875
1981-12-31,0.476563
1982-01-04,0.480469
1982-01-05,0.476563
1982-01-06,0.46875
1982-01-07,0.460938
1982-01-08,0.472656
1982-01-11,0.457031
1982-01-12,0.457031
1982-01-13,0.445313
1982-01-14,0.445313
1982-01-15,0.445313
1982-01-18,0.445313
1982-01-19,0.445313
1982-01-20,0.445313
1982-01-21,0.449219
1982-01-22,0.453125
1982-01-25,0.453125
1982-01-26,0.453125
1982-01-27,0.453125
1982-01-28,0.460938
1982-01-29,0.484375
1982-02-01,0.472656
1982-02-02,0.472656
1982-02-03,0.445313
1982-02-04,0.441406
1982-02-05,0.453125
1982-02-08,0.4375
1982-02-09,0.433594
1982-02-10,0.417969
1982-02-11,0.421875
1982-02-12,0.417969
1982-02-16,0.40625
1982-02-17,0.402344
1982-02-18,0.402344
1982-02-19,0.402344
1982-02-22,0.414063
1982-02-23,0.414063
1982-02-24,0.4375
1982-02-25,0.445313
1982-02-26,0.445313
1982-03-01,0.441406
1982-03-02,0.445313
1982-03-03,0.429688
1982-03-04,0.433594
1982-03-05,0.441406
1982-03-08,0.445313
1982-03-09,0.4375
1982-03-10,0.445313
1982-03-11,0.457031
1982-03-12,0.472656
1982-03-15,0.480469
1982-03-16,0.460938
1982-03-17,0.449219
1982-03-18,0.441406
1982-03-19,0.449219
1982-03-22,0.460938
1982-03-23,0.472656
1982-03-24,0.472656
1982-03-25,0.476563
1982-03-26,0.472656
1982-03-29,0.472656
1982-03-30,0.46875
1982-03-31,0.46875
1982-04-01,0.476563
1982-04-02,0.46875
1982-04-05,0.484375
1982-04-06,0.484375
1982-04-07,0.488281
1982-04-08,0.492188
1982-04-12,0.480469
1982-04-13,0.484375
1982-04-14,0.492188
1982-04-15,0.496094
1982-04-16,0.496094
1982-04-19,0.5
1982-04-20,0.492188
1982-04-21,0.5
1982-04-22,0.5
1982-04-23,0.492188
1982-04-26,0.496094
1982-04-27,0.5
1982-04-28,0.5
1982-04-29,0.480469
1982-04-30,0.476563
1982-05-03,0.476563
1982-05-04,0.46875
1982-05-05,0.46875
1982-05-06,0.480469
1982-05-07,0.496094
1982-05-10,0.488281
1982-05-11,0.5
1982-05-12,0.5039060000000001
1982-05-13,0.515625
1982-05-14,0.515625
1982-05-17,0.5117189999999999
1982-05-18,0.515625
1982-05-19,0.515625
1982-05-20,0.5039060000000001
1982-05-21,0.5
1982-05-24,0.5
1982-05-25,0.507813
1982-05-26,0.507813
1982-05-27,0.507813
1982-05-28,0.515625
1982-06-01,0.507813
1982-06-02,0.5117189999999999
1982-06-03,0.507813
1982-06-04,0.5
1982-06-07,0.5
1982-06-08,0.5117189999999999
1982-06-09,0.5
1982-06-10,0.5
1982-06-11,0.5351560000000001
1982-06-14,0.523438
1982-06-15,0.523438
1982-06-16,0.515625
1982-06-17,0.5039060000000001
1982-06-18,0.5
1982-06-21,0.492188
1982-06-22,0.5
1982-06-23,0.496094
1982-06-24,0.5
1982-06-25,0.496094
1982-06-28,0.5
1982-06-29,0.496094
1982-06-30,0.496094
1982-07-01,0.5
1982-07-02,0.492188
1982-07-06,0.484375
1982-07-07,0.488281
1982-07-08,0.484375
1982-07-09,0.496094
1982-07-12,0.496094
1982-07-13,0.5
1982-07-14,0.492188
1982-07-15,0.480469
1982-07-16,0.488281
1982-07-19,0.488281
1982-07-20,0.5
1982-07-21,0.5273439999999999
1982-07-22,0.5507810000000001
1982-07-23,0.5625
1982-07-26,0.5664060000000001
1982-07-27,0.5664060000000001
1982-07-28,0.5625
1982-07-29,0.59375
1982-07-30,0.578125
1982-08-02,0.5742189999999999
1982-08-03,0.5742189999999999
1982-08-04,0.5976560000000001
1982-08-05,0.59375
1982-08-06,0.5976560000000001
1982-08-09,0.617188
1982-08-10,0.609375
1982-08-11,0.6132810000000001
1982-08-12,0.609375
1982-08-13,0.6054689999999999
1982-08-16,0.601563
1982-08-17,0.6523439999999999
1982-08-18,0.6679689999999999
1982-08-19,0.65625
1982-08-20,0.6835939999999999
1982-08-23,0.75
1982-08-24,0.734375
1982-08-25,0.75
1982-08-26,0.7617189999999999
1982-08-27,0.742188
1982-08-30,0.71875
1982-08-31,0.7539060000000001
1982-09-01,0.7617189999999999
1982-09-02,0.78125
1982-09-03,0.78125
1982-09-07,0.7929689999999999
1982-09-08,0.855469
1982-09-09,0.867188
1982-09-10,0.851563
1982-09-13,0.835938
1982-09-14,0.820313
1982-09-15,0.8007810000000001
1982-09-16,0.839844
1982-09-17,0.832031
1982-09-20,0.851563
1982-09-21,0.921875
1982-09-22,0.910156
1982-09-23,0.871094
1982-09-24,0.957031
1982-09-27,0.957031
1982-09-28,0.980469
1982-09-29,0.910156
1982-09-30,0.898438
1982-10-01,0.933594
1982-10-04,0.964844
1982-10-05,1.0
1982-10-06,1.03125
1982-10-07,1.0078129999999998
1982-10-08,1.074219
1982-10-11,1.125
1982-10-12,1.214844
1982-10-13,1.296875
1982-10-14,1.230469
1982-10-15,1.25
1982-10-18,1.25
1982-10-19,1.300781
1982-10-20,1.34375
1982-10-21,1.386719
1982-10-22,1.503906
1982-10-25,1.433594
1982-10-26,1.453125
1982-10-27,1.53125
1982-10-28,1.515625
1982-10-29,1.484375
1982-11-01,1.480469
1982-11-02,1.546875
1982-11-03,1.65625
1982-11-04,1.726563
1982-11-05,1.7382810000000002
1982-11-08,1.7148439999999998
1982-11-09,1.6914060000000002
1982-11-10,1.574219
1982-11-11,1.5625
1982-11-12,1.566406
1982-11-15,1.621094
1982-11-16,1.605469
1982-11-17,1.65625
1982-11-18,1.7382810000000002
1982-11-19,1.773438
1982-11-22,1.820313
1982-11-23,1.8164060000000002
1982-11-24,1.7773439999999998
1982-11-26,1.78125
1982-11-29,1.8320310000000002
1982-11-30,2.007813
1982-12-01,2.019531
1982-12-02,1.921875
1982-12-03,1.84375
1982-12-06,1.875
1982-12-07,2.066406
1982-12-08,2.167969
1982-12-09,2.140625
1982-12-10,2.03125
1982-12-13,2.167969
1982-12-14,2.105469
1982-12-15,2.035156
1982-12-16,2.03125
1982-12-17,2.046875
1982-12-20,2.085938
1982-12-21,2.085938
1982-12-22,2.0625
1982-12-23,1.992188
1982-12-27,2.0
1982-12-28,2.09375
1982-12-29,2.171875
1982-12-30,2.226563
1982-12-31,2.421875
1983-01-03,2.523438
1983-01-04,2.4375
1983-01-05,2.398438
1983-01-06,2.40625
1983-01-07,2.28125
1983-01-10,2.359375
1983-01-11,2.453125
1983-01-12,2.695313
1983-01-13,2.835938
1983-01-14,2.921875
1983-01-17,2.9375
1983-01-18,2.8125
1983-01-19,2.617188
1983-01-20,2.765625
1983-01-21,2.6875
1983-01-24,2.523438
1983-01-25,2.453125
1983-01-26,2.554688
1983-01-27,2.578125
1983-01-28,2.632813
1983-01-31,2.671875
1983-02-01,2.648438
1983-02-02,2.554688
1983-02-03,2.46875
1983-02-04,2.539063
1983-02-07,2.5
1983-02-08,2.546875
1983-02-09,2.59375
1983-02-10,2.710938
1983-02-11,2.734375
1983-02-14,2.875
1983-02-15,2.875
1983-02-16,2.859375
1983-02-17,2.84375
1983-02-18,2.835938
1983-02-22,2.8125
1983-02-23,2.773438
1983-02-24,2.8125
1983-02-25,2.867188
1983-02-28,2.835938
1983-03-01,2.890625
1983-03-02,2.992188
1983-03-03,3.007813
1983-03-04,3.046875
1983-03-07,3.242188
1983-03-08,3.3359379999999996
1983-03-09,3.4296879999999996
1983-03-10,3.53125
1983-03-11,3.3515629999999996
1983-03-14,3.359375
1983-03-15,3.5
1983-03-16,3.5703129999999996
1983-03-17,3.546875
1983-03-18,3.5
1983-03-21,3.5546879999999996
1983-03-22,3.6796879999999996
1983-03-23,3.765625
1983-03-24,3.7734379999999996
1983-03-25,3.75
1983-03-28,3.65625
1983-03-29,3.625
1983-03-30,3.59375
1983-03-31,3.578125
1983-04-04,3.5625
1983-04-05,3.5625
1983-04-06,3.5703129999999996
1983-04-07,3.6171879999999996
1983-04-08,3.6953129999999996
1983-04-11,3.59375
1983-04-12,3.375
1983-04-13,3.6015629999999996
1983-04-14,3.6953129999999996
1983-04-15,3.7578129999999996
1983-04-18,3.8125
1983-04-19,3.8671879999999996
1983-04-20,3.84375
1983-04-21,3.78125
1983-04-22,3.8046879999999996
1983-04-25,3.734375
1983-04-26,3.7421879999999996
1983-04-27,3.8125
1983-04-28,3.8203129999999996
1983-04-29,4.015625
1983-05-02,4.125
1983-05-03,4.054688
1983-05-04,4.078125
1983-05-05,4.0625
1983-05-06,4.039063
1983-05-09,4.109375
1983-05-10,4.390625
1983-05-11,4.367188
1983-05-12,4.476563
1983-05-13,4.523438
1983-05-16,4.492188
1983-05-17,4.414063
1983-05-18,4.421875
1983-05-19,4.257813
1983-05-20,4.265625
1983-05-23,4.265625
1983-05-24,4.390625
1983-05-25,4.390625
1983-05-26,4.476563
1983-05-27,4.585938
1983-05-31,4.46875
1983-06-01,4.4375
1983-06-02,4.28125
1983-06-03,4.1875
1983-06-06,4.125
1983-06-07,3.96875
1983-06-08,4.0625
1983-06-09,3.953125
1983-06-10,4.03125
1983-06-13,4.40625
1983-06-14,4.59375
1983-06-15,4.453125
1983-06-16,4.546875
1983-06-17,4.671875
1983-06-20,4.40625
1983-06-21,4.28125
1983-06-22,4.1875
1983-06-23,4.375
1983-06-24,4.1875
1983-06-27,4.0625
1983-06-28,3.8125
1983-06-29,4.015625
1983-06-30,4.015625
1983-07-01,4.0
1983-07-05,3.8125
1983-07-06,3.78125
1983-07-07,3.78125
1983-07-08,3.890625
1983-07-11,3.921875
1983-07-12,3.859375
1983-07-13,3.625
1983-07-14,3.625
1983-07-15,3.546875
1983-07-18,3.375
1983-07-19,3.265625
1983-07-20,3.484375
1983-07-21,3.53125
1983-07-22,3.609375
1983-07-25,3.53125
1983-07-26,3.5625
1983-07-27,3.328125
1983-07-28,2.875
1983-07-29,2.859375
1983-08-01,2.84375
1983-08-02,2.78125
1983-08-03,2.78125
1983-08-04,2.796875
1983-08-05,2.890625
1983-08-08,2.90625
1983-08-09,2.96875
1983-08-10,3.078125
1983-08-11,3.234375
1983-08-12,3.375
1983-08-15,3.46875
1983-08-16,3.34375
1983-08-17,3.296875
1983-08-18,3.28125
1983-08-19,3.296875
1983-08-22,3.328125
1983-08-23,3.359375
1983-08-24,3.34375
1983-08-25,3.296875
1983-08-26,3.21875
1983-08-29,3.1875
1983-08-30,3.140625
1983-08-31,3.046875
1983-09-01,3.15625
1983-09-02,3.203125
1983-09-06,3.328125
1983-09-07,3.34375
1983-09-08,3.3125
1983-09-09,3.28125
1983-09-12,3.28125
1983-09-13,3.125
1983-09-14,3.09375
1983-09-15,3.078125
1983-09-16,3.15625
1983-09-19,3.25
1983-09-20,3.28125
1983-09-21,3.234375
1983-09-22,3.171875
1983-09-23,3.21875
1983-09-26,3.28125
1983-09-27,3.375
1983-09-28,3.328125
1983-09-29,3.328125
1983-09-30,3.28125
1983-10-03,3.3125
1983-10-04,3.265625
1983-10-05,3.1875
1983-10-06,3.3125
1983-10-07,3.4375
1983-10-10,3.578125
1983-10-11,3.59375
1983-10-12,3.359375
1983-10-13,3.234375
1983-10-14,3.125
1983-10-17,3.171875
1983-10-18,3.1875
1983-10-19,3.125
1983-10-20,3.109375
1983-10-21,3.0
1983-10-24,3.140625
1983-10-25,3.0625
1983-10-26,3.0
1983-10-27,3.0
1983-10-28,2.921875
1983-10-31,2.984375
1983-11-01,2.921875
1983-11-02,3.0
1983-11-03,2.9375
1983-11-04,2.890625
1983-11-07,2.8125
1983-11-08,2.875
1983-11-09,3.046875
1983-11-10,3.015625
1983-11-11,3.296875
1983-11-14,3.484375
1983-11-15,3.421875
1983-11-16,3.453125
1983-11-17,3.46875
1983-11-18,3.515625
1983-11-21,3.546875
1983-11-22,3.546875
1983-11-23,3.5
1983-11-25,3.515625
1983-11-28,3.46875
1983-11-29,3.390625
1983-11-30,3.40625
1983-12-01,3.375
1983-12-02,3.390625
1983-12-05,3.3125
1983-12-06,3.296875
1983-12-07,3.25
1983-12-08,3.171875
1983-12-09,3.109375
1983-12-12,3.109375
1983-12-13,3.0625
1983-12-14,3.0
1983-12-15,2.984375
1983-12-16,2.96875
1983-12-19,2.984375
1983-12-20,2.875
1983-12-21,3.0
1983-12-22,3.015625
1983-12-23,3.03125
1983-12-27,3.109375
1983-12-28,3.0625
1983-12-29,3.109375
1983-12-30,3.09375
1984-01-03,3.140625
1984-01-04,3.265625
1984-01-05,3.328125
1984-01-06,3.25
1984-01-09,3.34375
1984-01-10,3.296875
1984-01-11,2.9375
1984-01-12,2.859375
1984-01-13,2.875
1984-01-16,2.921875
1984-01-17,3.03125
1984-01-18,2.9375
1984-01-19,2.96875
1984-01-20,2.96875
1984-01-23,2.921875
1984-01-24,2.9375
1984-01-25,2.8125
1984-01-26,2.828125
1984-01-27,2.75
1984-01-30,2.65625
1984-01-31,2.59375
1984-02-01,2.578125
1984-02-02,2.5625
1984-02-03,2.515625
1984-02-06,2.515625
1984-02-07,2.515625
1984-02-08,2.5
1984-02-09,2.5
1984-02-10,2.46875
1984-02-13,2.46875
1984-02-14,2.46875
1984-02-15,2.5
1984-02-16,2.46875
1984-02-17,2.5
1984-02-21,2.453125
1984-02-22,2.4375
1984-02-23,2.25
1984-02-24,2.25
1984-02-27,2.265625
1984-02-28,2.1875
1984-02-29,2.171875
1984-03-01,2.0625
1984-03-02,2.171875
1984-03-05,2.0625
1984-03-06,2.0625
1984-03-07,2.09375
1984-03-08,2.09375
1984-03-09,2.0625
1984-03-12,2.140625
1984-03-13,2.1875
1984-03-14,2.1875
1984-03-15,2.203125
1984-03-16,2.296875
1984-03-19,2.28125
1984-03-20,2.328125
1984-03-21,2.328125
1984-03-22,2.25
1984-03-23,2.203125
1984-03-26,2.21875
1984-03-27,2.21875
1984-03-28,2.15625
1984-03-29,2.171875
1984-03-30,2.171875
1984-04-02,2.171875
1984-04-03,2.0
1984-04-04,2.015625
1984-04-05,1.9375
1984-04-06,1.90625
1984-04-09,1.890625
1984-04-10,1.90625
1984-04-11,1.78125
1984-04-12,1.890625
1984-04-13,1.75
1984-04-16,1.734375
1984-04-17,1.734375
1984-04-18,1.734375
1984-04-19,1.734375
1984-04-23,1.671875
1984-04-24,1.625
1984-04-25,1.609375
1984-04-26,1.65625
1984-04-27,1.640625
1984-04-30,1.671875
1984-05-01,1.671875
1984-05-02,1.71875
1984-05-03,1.71875
1984-05-04,1.734375
1984-05-07,1.828125
1984-05-08,1.8125
1984-05-09,1.78125
1984-05-10,1.78125
1984-05-11,1.734375
1984-05-14,1.765625
1984-05-15,1.765625
1984-05-16,1.765625
1984-05-17,1.671875
1984-05-18,1.671875
1984-05-21,1.625
1984-05-22,1.625
1984-05-23,1.65625
1984-05-24,1.578125
1984-05-25,1.578125
1984-05-29,1.515625
1984-05-30,1.4375
1984-05-31,1.53125
1984-06-01,1.5625
1984-06-04,1.546875
1984-06-05,1.53125
1984-06-06,1.53125
1984-06-07,1.484375
1984-06-08,1.453125
1984-06-11,1.4375
1984-06-12,1.40625
1984-06-13,1.390625
1984-06-14,1.390625
1984-06-15,1.40625
1984-06-18,1.59375
1984-06-19,1.640625
1984-06-20,1.5625
1984-06-21,1.546875
1984-06-22,1.5625
1984-06-25,1.5
1984-06-26,1.484375
1984-06-27,1.453125
1984-06-28,1.5
1984-06-29,1.546875
1984-07-02,1.5625
1984-07-03,1.625
1984-07-05,1.640625
1984-07-06,1.609375
1984-07-09,1.609375
1984-07-10,1.625
1984-07-11,1.609375
1984-07-12,1.5625
1984-07-13,1.5625
1984-07-16,1.46875
1984-07-17,1.46875
1984-07-18,1.484375
1984-07-19,1.421875
1984-07-20,1.40625
1984-07-23,1.375
1984-07-24,1.296875
1984-07-25,1.296875
1984-07-26,1.34375
1984-07-27,1.453125
1984-07-30,1.46875
1984-07-31,1.609375
1984-08-01,1.75
1984-08-02,1.796875
1984-08-03,1.875
1984-08-06,1.8125
1984-08-07,1.6875
1984-08-08,1.703125
1984-08-09,1.78125
1984-08-10,1.796875
1984-08-13,1.796875
1984-08-14,1.78125
1984-08-15,1.75
1984-08-16,1.78125
1984-08-17,1.71875
1984-08-20,1.703125
1984-08-21,1.734375
1984-08-22,1.671875
1984-08-23,1.734375
1984-08-24,1.75
1984-08-27,1.734375
1984-08-28,1.78125
1984-08-29,1.734375
1984-08-30,1.78125
1984-08-31,1.78125
1984-09-04,1.765625
1984-09-05,1.75
1984-09-06,1.765625
1984-09-07,1.75
1984-09-10,1.75
1984-09-11,1.765625
1984-09-12,1.828125
1984-09-13,1.90625
1984-09-14,2.03125
1984-09-17,2.0625
1984-09-18,2.09375
1984-09-19,2.03125
