Date,AOS
1984-02-13,0.875
1984-02-14,0.875
1984-02-15,0.875
1984-02-16,0.8680559999999999
1984-02-17,0.8611110000000001
1984-02-21,0.854167
1984-02-22,0.8472219999999999
1984-02-23,0.8194440000000001
1984-02-24,0.833333
1984-02-27,0.8194440000000001
1984-02-28,0.805556
1984-02-29,0.770833
1984-03-01,0.743056
1984-03-02,0.763889
1984-03-05,0.791667
1984-03-06,0.791667
1984-03-07,0.784722
1984-03-08,0.798611
1984-03-09,0.791667
1984-03-12,0.777778
1984-03-13,0.791667
1984-03-14,0.784722
1984-03-15,0.784722
1984-03-16,0.798611
1984-03-19,0.791667
1984-03-20,0.777778
1984-03-21,0.791667
1984-03-22,0.791667
1984-03-23,0.791667
1984-03-26,0.9097219999999999
1984-03-27,0.9027780000000001
1984-03-28,0.8888889999999999
1984-03-29,0.895833
1984-03-30,0.8819440000000001
1984-04-02,0.8819440000000001
1984-04-03,0.8680559999999999
1984-04-04,0.8472219999999999
1984-04-05,0.8194440000000001
1984-04-06,0.777778
1984-04-09,0.798611
1984-04-10,0.805556
1984-04-11,0.798611
1984-04-12,0.8194440000000001
1984-04-13,0.8402780000000001
1984-04-16,0.854167
1984-04-17,0.875
1984-04-18,0.8888889999999999
1984-04-19,0.9097219999999999
1984-04-23,0.8819440000000001
1984-04-24,0.8611110000000001
1984-04-25,0.854167
1984-04-26,0.854167
1984-04-27,0.8888889999999999
1984-04-30,0.8888889999999999
1984-05-01,0.9097219999999999
1984-05-02,0.9097219999999999
1984-05-03,0.916667
1984-05-04,0.9236110000000001
1984-05-07,0.9305559999999999
1984-05-08,0.9236110000000001
1984-05-09,0.916667
1984-05-10,0.916667
1984-05-11,0.875
1984-05-14,0.8680559999999999
1984-05-15,0.8472219999999999
1984-05-16,0.8402780000000001
1984-05-17,0.8263889999999999
1984-05-18,0.8125
1984-05-21,0.777778
1984-05-22,0.770833
1984-05-23,0.770833
1984-05-24,0.784722
1984-05-25,0.777778
1984-05-29,0.736111
1984-05-30,0.75
1984-05-31,0.75
1984-06-01,0.770833
1984-06-04,0.784722
1984-06-05,0.784722
1984-06-06,0.784722
1984-06-07,0.784722
1984-06-08,0.798611
1984-06-11,0.798611
1984-06-12,0.791667
1984-06-13,0.791667
1984-06-14,0.791667
1984-06-15,0.805556
1984-06-18,0.791667
1984-06-19,0.791667
1984-06-20,0.763889
1984-06-21,0.75
1984-06-22,0.756944
1984-06-25,0.75
1984-06-26,0.6875
1984-06-27,0.618056
1984-06-28,0.611111
1984-06-29,0.604167
1984-07-02,0.638889
1984-07-03,0.652778
1984-07-05,0.652778
1984-07-06,0.631944
1984-07-09,0.625
1984-07-10,0.631944
1984-07-11,0.618056
1984-07-12,0.590278
1984-07-13,0.597222
1984-07-16,0.583333
1984-07-17,0.590278
1984-07-18,0.611111
1984-07-19,0.631944
1984-07-20,0.618056
1984-07-23,0.611111
1984-07-24,0.604167
1984-07-25,0.604167
1984-07-26,0.604167
1984-07-27,0.590278
1984-07-30,0.555556
1984-07-31,0.555556
1984-08-01,0.604167
1984-08-02,0.611111
1984-08-03,0.680556
1984-08-06,0.659722
1984-08-07,0.631944
1984-08-08,0.631944
1984-08-09,0.638889
1984-08-10,0.625
1984-08-13,0.680556
1984-08-14,0.694444
1984-08-15,0.715278
1984-08-16,0.708333
1984-08-17,0.715278
1984-08-20,0.715278
1984-08-21,0.715278
1984-08-22,0.6875
1984-08-23,0.673611
1984-08-24,0.666667
1984-08-27,0.701389
1984-08-28,0.666667
1984-08-29,0.659722
1984-08-30,0.666667
1984-08-31,0.666667
1984-09-04,0.673611
1984-09-05,0.673611
1984-09-06,0.680556
1984-09-07,0.673611
1984-09-10,0.680556
1984-09-11,0.673611
1984-09-12,0.652778
1984-09-13,0.659722
1984-09-14,0.680556
1984-09-17,0.6875
1984-09-18,0.680556
1984-09-19,0.6875
1984-09-20,0.694444
1984-09-21,0.6875
1984-09-24,0.6875
1984-09-25,0.694444
1984-09-26,0.708333
1984-09-27,0.736111
1984-09-28,0.75
1984-10-01,0.722222
1984-10-02,0.743056
1984-10-03,0.736111
1984-10-04,0.729167
1984-10-05,0.729167
1984-10-08,0.736111
1984-10-09,0.729167
1984-10-10,0.736111
1984-10-11,0.680556
1984-10-12,0.694444
1984-10-15,0.6875
1984-10-16,0.6875
1984-10-17,0.6875
1984-10-18,0.694444
1984-10-19,0.701389
1984-10-22,0.701389
1984-10-23,0.701389
1984-10-24,0.6875
1984-10-25,0.666667
1984-10-26,0.659722
1984-10-29,0.680556
1984-10-30,0.6875
1984-10-31,0.673611
1984-11-01,0.6875
1984-11-02,0.680556
1984-11-05,0.673611
1984-11-06,0.666667
1984-11-07,0.666667
1984-11-08,0.652778
1984-11-09,0.659722
1984-11-12,0.638889
1984-11-13,0.631944
1984-11-14,0.625
1984-11-15,0.618056
1984-11-16,0.611111
1984-11-19,0.576389
1984-11-20,0.5625
1984-11-21,0.701389
1984-11-23,0.763889
1984-11-26,0.722222
1984-11-27,0.729167
1984-11-28,0.722222
1984-11-29,0.722222
1984-11-30,0.729167
1984-12-03,0.722222
1984-12-04,0.701389
1984-12-05,0.701389
1984-12-06,0.701389
1984-12-07,0.708333
1984-12-10,0.708333
1984-12-11,0.694444
1984-12-12,0.694444
1984-12-13,0.694444
1984-12-14,0.701389
1984-12-17,0.701389
1984-12-18,0.708333
1984-12-19,0.701389
1984-12-20,0.673611
1984-12-21,0.666667
1984-12-24,0.652778
1984-12-26,0.652778
1984-12-27,0.652778
1984-12-28,0.652778
1984-12-31,0.631944
1985-01-02,0.638889
1985-01-03,0.6875
1985-01-04,0.701389
1985-01-07,0.722222
1985-01-08,0.729167
1985-01-09,0.75
1985-01-10,0.75
1985-01-11,0.777778
1985-01-14,0.763889
1985-01-15,0.784722
1985-01-16,0.8125
1985-01-17,0.8472219999999999
1985-01-18,0.854167
1985-01-21,0.8402780000000001
1985-01-22,0.833333
1985-01-23,0.8402780000000001
1985-01-24,0.8611110000000001
1985-01-25,0.8402780000000001
1985-01-28,0.8611110000000001
1985-01-29,0.8819440000000001
1985-01-30,0.875
1985-01-31,0.8819440000000001
1985-02-01,0.8680559999999999
1985-02-04,0.854167
1985-02-05,0.8611110000000001
1985-02-06,0.875
1985-02-07,0.8819440000000001
1985-02-08,0.8888889999999999
1985-02-11,0.8888889999999999
1985-02-12,0.8888889999999999
1985-02-13,0.875
1985-02-14,0.8888889999999999
1985-02-15,0.8888889999999999
1985-02-19,0.895833
1985-02-20,0.8888889999999999
1985-02-21,0.895833
1985-02-22,0.8819440000000001
1985-02-25,0.875
1985-02-26,0.8888889999999999
1985-02-27,0.8888889999999999
1985-02-28,0.8888889999999999
1985-03-01,0.8819440000000001
1985-03-04,0.875
1985-03-05,0.8680559999999999
1985-03-06,0.8611110000000001
1985-03-07,0.8472219999999999
1985-03-08,0.8402780000000001
1985-03-11,0.833333
1985-03-12,0.8263889999999999
1985-03-13,0.8263889999999999
1985-03-14,0.8263889999999999
1985-03-15,0.8194440000000001
1985-03-18,0.784722
1985-03-19,0.75
1985-03-20,0.756944
1985-03-21,0.756944
1985-03-22,0.784722
1985-03-25,0.805556
1985-03-26,0.798611
1985-03-27,0.805556
1985-03-28,0.805556
1985-03-29,0.8680559999999999
1985-04-01,0.9027780000000001
1985-04-02,0.916667
1985-04-03,0.9027780000000001
1985-04-04,0.9097219999999999
1985-04-08,0.9236110000000001
1985-04-09,0.9236110000000001
1985-04-10,0.875
1985-04-11,0.833333
1985-04-12,0.8680559999999999
1985-04-15,0.9236110000000001
1985-04-16,0.9097219999999999
1985-04-17,0.9236110000000001
1985-04-18,0.9097219999999999
1985-04-19,0.8888889999999999
1985-04-22,0.895833
1985-04-23,0.9027780000000001
1985-04-24,0.9027780000000001
1985-04-25,0.9027780000000001
1985-04-26,0.916667
1985-04-29,0.9236110000000001
1985-04-30,0.9027780000000001
1985-05-01,0.9027780000000001
1985-05-02,0.9027780000000001
1985-05-03,0.9097219999999999
1985-05-06,0.9097219999999999
1985-05-07,0.9305559999999999
1985-05-08,0.9444440000000001
1985-05-09,0.979167
1985-05-10,0.9861110000000001
1985-05-13,0.979167
1985-05-14,0.958333
1985-05-15,0.9722219999999999
1985-05-16,0.979167
1985-05-17,1.0
1985-05-20,1.0
1985-05-21,0.9861110000000001
1985-05-22,0.9652780000000001
1985-05-23,0.9444440000000001
1985-05-24,0.9444440000000001
1985-05-28,0.9722219999999999
1985-05-29,0.958333
1985-05-30,0.958333
1985-05-31,0.9513889999999999
1985-06-03,0.9375
1985-06-04,0.9375
1985-06-05,0.9513889999999999
1985-06-06,0.958333
1985-06-07,0.958333
1985-06-10,0.958333
1985-06-11,0.9444440000000001
1985-06-12,0.9305559999999999
1985-06-13,0.9236110000000001
1985-06-14,0.9444440000000001
1985-06-17,0.9652780000000001
1985-06-18,0.9652780000000001
1985-06-19,0.958333
1985-06-20,0.958333
1985-06-21,0.9652780000000001
1985-06-24,0.9652780000000001
1985-06-25,0.958333
1985-06-26,0.958333
1985-06-27,0.958333
1985-06-28,0.9722219999999999
1985-07-01,0.9722219999999999
1985-07-02,0.979167
1985-07-03,0.9861110000000001
1985-07-05,0.9861110000000001
1985-07-08,0.9930559999999999
1985-07-09,0.9930559999999999
1985-07-10,0.9930559999999999
1985-07-11,0.9861110000000001
1985-07-12,0.9930559999999999
1985-07-15,1.041667
1985-07-16,1.006944
1985-07-17,1.020833
1985-07-18,1.034722
1985-07-19,1.020833
1985-07-22,1.013889
1985-07-23,1.013889
1985-07-24,1.0
1985-07-25,0.9722219999999999
1985-07-26,0.958333
1985-07-29,0.9444440000000001
1985-07-30,0.958333
1985-07-31,0.958333
1985-08-01,0.958333
1985-08-02,0.9722219999999999
1985-08-05,0.9444440000000001
1985-08-06,0.958333
1985-08-07,0.958333
1985-08-08,0.9652780000000001
1985-08-09,0.958333
1985-08-12,0.9652780000000001
1985-08-13,0.958333
1985-08-14,0.9444440000000001
1985-08-15,0.9513889999999999
1985-08-16,0.979167
1985-08-19,0.979167
1985-08-20,0.9652780000000001
1985-08-21,0.9513889999999999
1985-08-22,0.9513889999999999
1985-08-23,0.9722219999999999
1985-08-26,0.9722219999999999
1985-08-27,1.0
1985-08-28,1.0
1985-08-29,1.0
1985-08-30,1.006944
1985-09-03,1.013889
1985-09-04,1.020833
1985-09-05,1.020833
1985-09-06,1.034722
1985-09-09,1.027778
1985-09-10,1.027778
1985-09-11,1.013889
1985-09-12,0.9861110000000001
1985-09-13,0.9722219999999999
1985-09-16,0.9722219999999999
1985-09-17,0.9652780000000001
1985-09-18,0.9652780000000001
1985-09-19,0.9652780000000001
1985-09-20,0.9722219999999999
1985-09-23,0.9861110000000001
1985-09-24,0.9861110000000001
1985-09-25,0.9861110000000001
1985-09-26,0.9861110000000001
1985-09-30,0.9930559999999999
1985-10-01,1.006944
1985-10-02,1.020833
1985-10-03,1.020833
1985-10-04,1.013889
1985-10-07,1.006944
1985-10-08,1.013889
1985-10-09,1.027778
1985-10-10,1.020833
1985-10-11,1.041667
1985-10-14,1.041667
1985-10-15,1.055556
1985-10-16,1.0625
1985-10-17,1.069444
1985-10-18,1.097222
1985-10-21,1.097222
1985-10-22,1.097222
1985-10-23,1.111111
1985-10-24,1.097222
1985-10-25,1.083333
1985-10-28,1.090278
1985-10-29,1.069444
1985-10-30,1.083333
1985-10-31,1.076389
1985-11-01,1.076389
1985-11-04,1.083333
1985-11-05,1.090278
1985-11-06,1.083333
1985-11-07,1.090278
1985-11-08,1.125
1985-11-11,1.173611
1985-11-12,1.180556
1985-11-13,1.159722
1985-11-14,1.145833
1985-11-15,1.152778
1985-11-18,1.166667
1985-11-19,1.1875
1985-11-20,1.194444
1985-11-21,1.208333
1985-11-22,1.256944
1985-11-25,1.270833
1985-11-26,1.256944
1985-11-27,1.263889
1985-11-29,1.277778
1985-12-02,1.291667
1985-12-03,1.326389
1985-12-04,1.361111
1985-12-05,1.319444
1985-12-06,1.291667
1985-12-09,1.284722
1985-12-10,1.263889
1985-12-11,1.277778
1985-12-12,1.298611
1985-12-13,1.284722
1985-12-16,1.298611
1985-12-17,1.277778
1985-12-18,1.284722
1985-12-19,1.270833
1985-12-20,1.284722
1985-12-23,1.298611
1985-12-24,1.270833
1985-12-26,1.263889
1985-12-27,1.277778
1985-12-30,1.298611
1985-12-31,1.3125
1986-01-02,1.347222
1986-01-03,1.347222
1986-01-06,1.354167
1986-01-07,1.381944
1986-01-08,1.375
1986-01-09,1.291667
1986-01-10,1.263889
1986-01-13,1.270833
1986-01-14,1.291667
1986-01-15,1.305556
1986-01-16,1.368056
1986-01-17,1.4375
1986-01-20,1.388889
1986-01-21,1.375
1986-01-22,1.368056
1986-01-23,1.375
1986-01-24,1.444444
1986-01-27,1.458333
1986-01-28,1.486111
1986-01-29,1.486111
1986-01-30,1.506944
1986-01-31,1.5625
1986-02-03,1.513889
1986-02-04,1.506944
1986-02-05,1.479167
1986-02-06,1.486111
1986-02-07,1.465278
1986-02-10,1.472222
1986-02-11,1.472222
1986-02-12,1.486111
1986-02-13,1.527778
1986-02-14,1.534722
1986-02-18,1.541667
1986-02-19,1.520833
1986-02-20,1.513889
1986-02-21,1.5
1986-02-24,1.486111
1986-02-25,1.506944
1986-02-26,1.541667
1986-02-27,1.583333
1986-02-28,1.631944
1986-03-03,1.638889
1986-03-04,1.604167
1986-03-05,1.548611
1986-03-06,1.527778
1986-03-07,1.569444
1986-03-10,1.604167
1986-03-11,1.604167
1986-03-12,1.638889
1986-03-13,1.611111
1986-03-14,1.604167
1986-03-17,1.597222
1986-03-18,1.604167
1986-03-19,1.597222
1986-03-20,1.597222
1986-03-21,1.604167
1986-03-24,1.597222
1986-03-25,1.597222
1986-03-26,1.576389
1986-03-27,1.597222
1986-03-31,1.569444
1986-04-01,1.555556
1986-04-02,1.520833
1986-04-03,1.451389
1986-04-04,1.423611
1986-04-07,1.375
1986-04-08,1.444444
1986-04-09,1.493056
1986-04-10,1.513889
1986-04-11,1.534722
1986-04-14,1.520833
1986-04-15,1.541667
1986-04-16,1.541667
1986-04-17,1.534722
1986-04-18,1.541667
1986-04-21,1.555556
1986-04-22,1.576389
1986-04-23,1.569444
1986-04-24,1.541667
1986-04-25,1.5625
1986-04-28,1.548611
1986-04-29,1.513889
1986-04-30,1.493056
1986-05-01,1.444444
1986-05-02,1.486111
1986-05-05,1.458333
1986-05-06,1.479167
1986-05-07,1.458333
1986-05-08,1.479167
1986-05-09,1.486111
1986-05-12,1.465278
1986-05-13,1.451389
1986-05-14,1.4375
1986-05-15,1.423611
1986-05-16,1.388889
1986-05-19,1.361111
1986-05-20,1.388889
1986-05-21,1.430556
1986-05-22,1.541667
1986-05-23,1.548611
1986-05-27,1.555556
1986-05-28,1.548611
1986-05-29,1.534722
1986-05-30,1.506944
1986-06-02,1.513889
1986-06-03,1.513889
1986-06-04,1.493056
1986-06-05,1.5
1986-06-06,1.472222
1986-06-09,1.430556
1986-06-10,1.4375
1986-06-11,1.4375
1986-06-12,1.416667
1986-06-13,1.416667
1986-06-16,1.388889
1986-06-17,1.368056
1986-06-18,1.361111
1986-06-19,1.361111
1986-06-20,1.354167
1986-06-23,1.354167
1986-06-24,1.340278
1986-06-25,1.361111
1986-06-26,1.381944
1986-06-27,1.395833
1986-06-30,1.416667
1986-07-01,1.430556
1986-07-02,1.395833
1986-07-03,1.361111
1986-07-07,1.347222
1986-07-08,1.277778
1986-07-09,1.263889
1986-07-10,1.270833
1986-07-11,1.25
1986-07-14,1.25
1986-07-15,1.25
1986-07-16,1.256944
1986-07-17,1.270833
1986-07-18,1.270833
1986-07-21,1.277778
1986-07-22,1.305556
1986-07-23,1.333333
1986-07-24,1.340278
1986-07-25,1.361111
1986-07-28,1.361111
1986-07-29,1.347222
1986-07-30,1.347222
1986-07-31,1.333333
1986-08-01,1.291667
1986-08-04,1.263889
1986-08-05,1.236111
1986-08-06,1.229167
1986-08-07,1.222222
1986-08-08,1.243056
1986-08-11,1.222222
1986-08-12,1.256944
1986-08-13,1.347222
1986-08-14,1.298611
1986-08-15,1.305556
1986-08-18,1.305556
1986-08-19,1.291667
1986-08-20,1.326389
1986-08-21,1.291667
1986-08-22,1.291667
1986-08-25,1.347222
1986-08-26,1.354167
1986-08-27,1.333333
1986-08-28,1.291667
1986-08-29,1.291667
1986-09-02,1.222222
1986-09-03,1.222222
1986-09-04,1.215278
1986-09-05,1.222222
1986-09-08,1.208333
1986-09-09,1.201389
1986-09-10,1.201389
1986-09-11,1.166667
1986-09-12,1.111111
1986-09-15,1.104167
1986-09-16,1.104167
1986-09-17,1.090278
1986-09-18,1.138889
1986-09-19,1.222222
1986-09-22,1.222222
1986-09-23,1.208333
1986-09-24,1.215278
1986-09-25,1.208333
1986-09-26,1.222222
1986-09-29,1.194444
1986-09-30,1.208333
1986-10-01,1.215278
1986-10-02,1.208333
1986-10-03,1.208333
1986-10-06,1.243056
1986-10-07,1.236111
1986-10-08,1.215278
1986-10-09,1.215278
1986-10-10,1.208333
1986-10-13,1.1875
1986-10-14,1.166667
1986-10-15,1.166667
1986-10-16,1.159722
1986-10-17,1.159722
1986-10-20,1.145833
1986-10-21,1.166667
1986-10-22,1.222222
1986-10-23,1.222222
1986-10-24,1.243056
1986-10-27,1.243056
1986-10-28,1.215278
1986-10-29,1.208333
1986-10-30,1.208333
1986-10-31,1.194444
1986-11-03,1.166667
1986-11-04,1.159722
1986-11-05,1.097222
1986-11-06,1.090278
1986-11-07,1.083333
1986-11-10,1.097222
1986-11-11,1.097222
1986-11-12,1.104167
1986-11-13,1.104167
1986-11-14,1.118056
1986-11-17,1.125
1986-11-18,1.111111
1986-11-19,1.104167
1986-11-20,1.090278
1986-11-21,1.090278
1986-11-24,1.076389
1986-11-25,1.090278
1986-11-26,1.104167
1986-11-28,1.097222
1986-12-01,1.097222
1986-12-02,1.125
1986-12-03,1.208333
1986-12-04,1.208333
1986-12-05,1.173611
1986-12-08,1.1875
1986-12-09,1.201389
1986-12-10,1.1875
1986-12-11,1.173611
1986-12-12,1.166667
1986-12-15,1.159722
1986-12-16,1.159722
1986-12-17,1.138889
1986-12-18,1.145833
1986-12-19,1.125
1986-12-22,1.194444
1986-12-23,1.159722
1986-12-24,1.138889
1986-12-26,1.138889
1986-12-29,1.104167
1986-12-30,1.111111
1986-12-31,1.138889
1987-01-02,1.1875
1987-01-05,1.243056
1987-01-06,1.236111
1987-01-07,1.243056
1987-01-08,1.236111
1987-01-09,1.229167
1987-01-12,1.298611
1987-01-13,1.375
1987-01-14,1.354167
1987-01-15,1.319444
1987-01-16,1.291667
1987-01-19,1.284722
1987-01-20,1.263889
1987-01-21,1.291667
1987-01-22,1.305556
1987-01-23,1.298611
1987-01-26,1.270833
1987-01-27,1.284722
1987-01-28,1.298611
1987-01-29,1.291667
1987-01-30,1.319444
1987-02-02,1.3125
1987-02-03,1.326389
1987-02-04,1.3125
1987-02-05,1.3125
1987-02-06,1.3125
1987-02-09,1.326389
1987-02-10,1.347222
1987-02-11,1.340278
1987-02-12,1.368056
1987-02-13,1.354167
1987-02-17,1.354167
1987-02-18,1.347222
1987-02-19,1.347222
1987-02-20,1.361111
1987-02-23,1.347222
1987-02-24,1.361111
1987-02-25,1.347222
1987-02-26,1.361111
1987-02-27,1.375
1987-03-02,1.416667
1987-03-03,1.409722
1987-03-04,1.444444
1987-03-05,1.444444
1987-03-06,1.444444
1987-03-09,1.458333
1987-03-10,1.472222
1987-03-11,1.513889
1987-03-12,1.5
1987-03-13,1.493056
1987-03-16,1.479167
1987-03-17,1.493056
1987-03-18,1.506944
1987-03-19,1.5
1987-03-20,1.5
1987-03-23,1.5
1987-03-24,1.5
1987-03-25,1.493056
1987-03-26,1.5
1987-03-27,1.465278
1987-03-30,1.416667
1987-03-31,1.416667
1987-04-01,1.388889
1987-04-02,1.388889
1987-04-03,1.416667
1987-04-06,1.402778
1987-04-07,1.430556
1987-04-08,1.423611
1987-04-09,1.402778
1987-04-10,1.395833
1987-04-13,1.361111
1987-04-14,1.291667
1987-04-15,1.284722
1987-04-16,1.3125
1987-04-20,1.298611
1987-04-21,1.284722
1987-04-22,1.277778
1987-04-23,1.291667
1987-04-24,1.25
1987-04-27,1.243056
1987-04-28,1.201389
1987-04-29,1.138889
1987-04-30,1.152778
1987-05-01,1.201389
1987-05-04,1.236111
1987-05-05,1.222222
1987-05-06,1.236111
1987-05-07,1.236111
1987-05-08,1.25
1987-05-11,1.236111
1987-05-12,1.201389
1987-05-13,1.180556
1987-05-14,1.194444
1987-05-15,1.194444
1987-05-18,1.201389
1987-05-19,1.1875
1987-05-20,1.166667
1987-05-21,1.173611
1987-05-22,1.166667
1987-05-26,1.166667
1987-05-27,1.159722
1987-05-28,1.145833
1987-05-29,1.159722
1987-06-01,1.159722
1987-06-02,1.159722
1987-06-03,1.159722
1987-06-04,1.173611
1987-06-05,1.173611
1987-06-08,1.1875
1987-06-09,1.166667
1987-06-10,1.166667
1987-06-11,1.166667
1987-06-12,1.173611
1987-06-15,1.180556
1987-06-16,1.180556
1987-06-17,1.1875
1987-06-18,1.201389
1987-06-19,1.201389
1987-06-22,1.180556
1987-06-23,1.1875
1987-06-24,1.215278
1987-06-25,1.208333
1987-06-26,1.208333
1987-06-29,1.222222
1987-06-30,1.229167
1987-07-01,1.243056
1987-07-02,1.236111
1987-07-06,1.208333
1987-07-07,1.201389
1987-07-08,1.201389
1987-07-09,1.201389
1987-07-10,1.208333
1987-07-13,1.208333
1987-07-14,1.215278
1987-07-15,1.208333
1987-07-16,1.236111
1987-07-17,1.25
1987-07-20,1.25
1987-07-21,1.243056
1987-07-22,1.25
1987-07-23,1.236111
1987-07-24,1.236111
1987-07-27,1.222222
1987-07-28,1.194444
1987-07-29,1.208333
1987-07-30,1.243056
1987-07-31,1.277778
1987-08-03,1.256944
1987-08-04,1.256944
1987-08-05,1.270833
1987-08-06,1.277778
1987-08-07,1.263889
1987-08-10,1.263889
1987-08-11,1.277778
1987-08-12,1.291667
1987-08-13,1.298611
1987-08-14,1.277778
1987-08-17,1.256944
1987-08-18,1.256944
1987-08-19,1.256944
1987-08-20,1.256944
1987-08-21,1.25
1987-08-24,1.256944
1987-08-25,1.256944
1987-08-26,1.256944
1987-08-27,1.263889
1987-08-28,1.263889
1987-08-31,1.277778
1987-09-01,1.263889
1987-09-02,1.263889
1987-09-03,1.263889
1987-09-04,1.263889
1987-09-08,1.263889
1987-09-09,1.25
1987-09-10,1.243056
1987-09-11,1.25
1987-09-14,1.25
1987-09-15,1.229167
1987-09-16,1.229167
1987-09-17,1.229167
1987-09-18,1.236111
1987-09-21,1.222222
1987-09-22,1.222222
1987-09-23,1.222222
1987-09-24,1.222222
1987-09-25,1.222222
1987-09-28,1.229167
1987-09-29,1.236111
1987-09-30,1.236111
1987-10-01,1.236111
1987-10-02,1.25
1987-10-05,1.229167
1987-10-06,1.229167
1987-10-07,1.236111
1987-10-08,1.236111
1987-10-09,1.222222
1987-10-12,1.222222
1987-10-13,1.201389
1987-10-14,1.173611
1987-10-15,1.138889
1987-10-16,1.041667
1987-10-19,0.9444440000000001
1987-10-20,0.833333
1987-10-21,0.875
1987-10-22,0.8402780000000001
1987-10-23,0.798611
1987-10-26,0.729167
1987-10-27,0.6875
1987-10-28,0.708333
1987-10-29,0.708333
1987-10-30,0.8194440000000001
1987-11-02,0.854167
1987-11-03,0.875
1987-11-04,0.875
1987-11-05,0.8819440000000001
1987-11-06,0.916667
1987-11-09,0.8888889999999999
1987-11-10,0.8888889999999999
1987-11-11,0.833333
1987-11-12,0.8472219999999999
1987-11-13,0.854167
1987-11-16,0.854167
1987-11-17,0.8194440000000001
1987-11-18,0.791667
1987-11-19,0.75
1987-11-20,0.75
1987-11-23,0.715278
1987-11-24,0.708333
1987-11-25,0.652778
1987-11-27,0.659722
1987-11-30,0.625
1987-12-01,0.590278
1987-12-02,0.631944
1987-12-03,0.625
1987-12-04,0.611111
1987-12-07,0.618056
1987-12-08,0.618056
1987-12-09,0.611111
1987-12-10,0.611111
1987-12-11,0.604167
1987-12-14,0.576389
1987-12-15,0.548611
1987-12-16,0.583333
1987-12-17,0.569444
1987-12-18,0.618056
1987-12-21,0.666667
1987-12-22,0.673611
1987-12-23,0.666667
1987-12-24,0.694444
1987-12-28,0.666667
1987-12-29,0.673611
1987-12-30,0.673611
1987-12-31,0.673611
1988-01-04,0.666667
1988-01-05,0.694444
1988-01-06,0.729167
1988-01-07,0.729167
1988-01-08,0.701389
1988-01-11,0.680556
1988-01-12,0.666667
1988-01-13,0.666667
1988-01-14,0.666667
1988-01-15,0.680556
1988-01-18,0.708333
1988-01-19,0.708333
1988-01-20,0.722222
1988-01-21,0.715278
1988-01-22,0.708333
1988-01-25,0.6875
1988-01-26,0.694444
1988-01-27,0.701389
1988-01-28,0.701389
1988-01-29,0.708333
1988-02-01,0.722222
1988-02-02,0.722222
1988-02-03,0.722222
1988-02-04,0.763889
1988-02-05,0.756944
1988-02-08,0.756944
1988-02-09,0.722222
1988-02-10,0.722222
1988-02-11,0.722222
1988-02-12,0.722222
1988-02-16,0.743056
