Date,LEG
1989-07-21,3.75
1989-07-24,3.75
1989-07-25,3.828125
1989-07-26,3.859375
1989-07-27,4.0625
1989-07-28,4.09375
1989-07-31,4.109375
1989-08-01,4.09375
1989-08-02,4.015625
1989-08-03,4.046875
1989-08-04,4.046875
1989-08-07,4.125
1989-08-08,4.125
1989-08-09,4.0625
1989-08-10,4.078125
1989-08-11,4.125
1989-08-14,4.109375
1989-08-15,4.03125
1989-08-16,4.0
1989-08-17,3.953125
1989-08-18,4.078125
1989-08-21,4.046875
1989-08-22,4.109375
1989-08-23,4.125
1989-08-24,4.140625
1989-08-25,4.109375
1989-08-28,4.125
1989-08-29,4.140625
1989-08-30,4.125
1989-08-31,4.1875
1989-09-01,4.25
1989-09-05,4.25
1989-09-06,4.25
1989-09-07,4.25
1989-09-08,4.265625
1989-09-11,4.234375
1989-09-12,4.21875
1989-09-13,4.1875
1989-09-14,4.125
1989-09-15,4.140625
1989-09-18,4.15625
1989-09-19,4.140625
1989-09-20,4.140625
1989-09-21,4.171875
1989-09-22,4.234375
1989-09-25,4.203125
1989-09-26,4.171875
1989-09-27,4.171875
1989-09-28,4.1875
1989-09-29,4.09375
1989-10-02,4.171875
1989-10-03,4.21875
1989-10-04,4.203125
1989-10-05,4.21875
1989-10-06,4.28125
1989-10-09,4.3125
1989-10-10,4.34375
1989-10-11,4.34375
1989-10-12,4.34375
1989-10-13,4.328125
1989-10-16,4.09375
1989-10-17,4.078125
1989-10-18,4.09375
1989-10-19,4.140625
1989-10-20,4.109375
1989-10-23,4.09375
1989-10-24,4.0625
1989-10-25,4.015625
1989-10-26,4.0625
1989-10-27,4.015625
1989-10-30,3.96875
1989-10-31,4.015625
1989-11-01,4.0
1989-11-02,4.0
1989-11-03,3.953125
1989-11-06,3.921875
1989-11-07,3.921875
1989-11-08,3.890625
1989-11-09,3.984375
1989-11-10,3.953125
1989-11-13,4.0
1989-11-14,4.03125
1989-11-15,3.984375
1989-11-16,4.03125
1989-11-17,4.03125
1989-11-20,4.015625
1989-11-21,3.984375
1989-11-22,4.0
1989-11-24,3.96875
1989-11-27,3.890625
1989-11-28,3.90625
1989-11-29,3.875
1989-11-30,3.921875
1989-12-01,3.875
1989-12-04,3.828125
1989-12-05,3.8125
1989-12-06,3.765625
1989-12-07,3.71875
1989-12-08,3.671875
1989-12-11,3.5625
1989-12-12,3.40625
1989-12-13,3.53125
1989-12-14,3.546875
1989-12-15,3.5
1989-12-18,3.46875
1989-12-19,3.484375
1989-12-20,3.53125
1989-12-21,3.578125
1989-12-22,3.609375
1989-12-26,3.609375
1989-12-27,3.6875
1989-12-28,3.71875
1989-12-29,3.75
1990-01-02,3.734375
1990-01-03,3.703125
1990-01-04,3.703125
1990-01-05,3.65625
1990-01-08,3.71875
1990-01-09,3.75
1990-01-10,3.65625
1990-01-11,3.6875
1990-01-12,3.59375
1990-01-15,3.578125
1990-01-16,3.578125
1990-01-17,3.5625
1990-01-18,3.59375
1990-01-19,3.65625
1990-01-22,3.65625
1990-01-23,3.625
1990-01-24,3.59375
1990-01-25,3.59375
1990-01-26,3.609375
1990-01-29,3.625
1990-01-30,3.625
1990-01-31,3.625
1990-02-01,3.71875
1990-02-02,3.75
1990-02-05,3.734375
1990-02-06,3.703125
1990-02-07,3.640625
1990-02-08,3.609375
1990-02-09,3.59375
1990-02-12,3.5625
1990-02-13,3.53125
1990-02-14,3.515625
1990-02-15,3.515625
1990-02-16,3.5625
1990-02-20,3.59375
1990-02-21,3.5625
1990-02-22,3.578125
1990-02-23,3.59375
1990-02-26,3.546875
1990-02-27,3.5625
1990-02-28,3.6875
1990-03-01,3.65625
1990-03-02,3.6875
1990-03-05,3.6875
1990-03-06,3.71875
1990-03-07,3.734375
1990-03-08,3.765625
1990-03-09,3.765625
1990-03-12,3.8125
1990-03-13,3.8125
1990-03-14,3.796875
1990-03-15,3.8125
1990-03-16,3.78125
1990-03-19,3.8125
1990-03-20,3.921875
1990-03-21,3.953125
1990-03-22,3.953125
1990-03-23,3.953125
1990-03-26,3.984375
1990-03-27,4.03125
1990-03-28,4.03125
1990-03-29,4.0
1990-03-30,4.03125
1990-04-02,3.953125
1990-04-03,4.0
1990-04-04,4.015625
1990-04-05,4.0
1990-04-06,3.984375
1990-04-09,3.921875
1990-04-10,3.921875
1990-04-11,3.9375
1990-04-12,3.953125
1990-04-16,3.921875
1990-04-17,3.9375
1990-04-18,3.875
1990-04-19,3.875
1990-04-20,3.859375
1990-04-23,3.890625
1990-04-24,3.875
1990-04-25,3.890625
1990-04-26,3.921875
1990-04-27,3.90625
1990-04-30,3.921875
1990-05-01,4.0
1990-05-02,4.0625
1990-05-03,4.140625
1990-05-04,4.140625
1990-05-07,4.140625
1990-05-08,4.109375
1990-05-09,4.09375
1990-05-10,4.140625
1990-05-11,4.15625
1990-05-14,4.171875
1990-05-15,4.140625
1990-05-16,4.1875
1990-05-17,4.3125
1990-05-18,4.3125
1990-05-21,4.296875
1990-05-22,4.390625
1990-05-23,4.34375
1990-05-24,4.3125
1990-05-25,4.25
1990-05-29,4.25
1990-05-30,4.28125
1990-05-31,4.28125
1990-06-01,4.328125
1990-06-04,4.375
1990-06-05,4.328125
1990-06-06,4.375
1990-06-07,4.5
1990-06-08,4.46875
1990-06-11,4.46875
1990-06-12,4.5
1990-06-13,4.46875
1990-06-14,4.546875
1990-06-15,4.71875
1990-06-18,4.6875
1990-06-19,4.65625
1990-06-20,4.671875
1990-06-21,4.6875
1990-06-22,4.703125
1990-06-25,4.6875
1990-06-26,4.65625
1990-06-27,4.625
1990-06-28,4.59375
1990-06-29,4.625
1990-07-02,4.65625
1990-07-03,4.625
1990-07-05,4.53125
1990-07-06,4.5
1990-07-09,4.484375
1990-07-10,4.46875
1990-07-11,4.4375
1990-07-12,4.4375
1990-07-13,4.484375
1990-07-16,4.546875
1990-07-17,4.546875
1990-07-18,4.53125
1990-07-19,4.515625
1990-07-20,4.484375
1990-07-23,4.421875
1990-07-24,4.4375
1990-07-25,4.546875
1990-07-26,4.515625
1990-07-27,4.515625
1990-07-30,4.53125
1990-07-31,4.5
1990-08-01,4.5
1990-08-02,4.53125
1990-08-03,4.4375
1990-08-06,4.34375
1990-08-07,4.328125
1990-08-08,4.34375
1990-08-09,4.34375
1990-08-10,4.265625
1990-08-13,4.15625
1990-08-14,4.140625
1990-08-15,4.0625
1990-08-16,4.0
1990-08-17,3.96875
1990-08-20,3.875
1990-08-21,3.703125
1990-08-22,3.625
1990-08-23,3.296875
1990-08-24,3.359375
1990-08-27,3.4375
1990-08-28,3.515625
1990-08-29,3.625
1990-08-30,3.703125
1990-08-31,3.703125
1990-09-04,3.6875
1990-09-05,3.75
1990-09-06,3.78125
1990-09-07,3.6875
1990-09-10,3.765625
1990-09-11,3.734375
1990-09-12,3.734375
1990-09-13,3.734375
1990-09-14,3.71875
1990-09-17,3.75
1990-09-18,3.71875
1990-09-19,3.65625
1990-09-20,3.53125
1990-09-21,3.453125
1990-09-24,3.375
1990-09-25,3.40625
1990-09-26,3.25
1990-09-27,3.234375
1990-09-28,3.125
1990-10-01,3.140625
1990-10-02,3.03125
1990-10-03,2.84375
1990-10-04,2.796875
1990-10-05,2.78125
1990-10-08,2.71875
1990-10-09,2.640625
1990-10-10,2.65625
1990-10-11,2.625
1990-10-12,2.65625
1990-10-15,2.6875
1990-10-16,2.65625
1990-10-17,2.65625
1990-10-18,2.75
1990-10-19,2.828125
1990-10-22,2.796875
1990-10-23,2.75
1990-10-24,2.640625
1990-10-25,2.75
1990-10-26,2.6875
1990-10-29,2.625
1990-10-30,2.5625
1990-10-31,2.515625
1990-11-01,2.546875
1990-11-02,2.609375
1990-11-05,2.6875
1990-11-06,2.6875
1990-11-07,2.703125
1990-11-08,2.75
1990-11-09,2.8125
1990-11-12,2.828125
1990-11-13,2.890625
1990-11-14,2.90625
1990-11-15,2.90625
1990-11-16,2.890625
1990-11-19,2.9375
1990-11-20,2.84375
1990-11-21,2.828125
1990-11-23,2.796875
1990-11-26,2.828125
1990-11-27,2.8125
1990-11-28,2.71875
1990-11-29,2.796875
1990-11-30,2.921875
1990-12-03,2.890625
1990-12-04,2.90625
1990-12-05,2.96875
1990-12-06,3.140625
1990-12-07,3.171875
1990-12-10,3.171875
1990-12-11,3.203125
1990-12-12,3.234375
1990-12-13,3.25
1990-12-14,3.1875
1990-12-17,3.21875
1990-12-18,3.28125
1990-12-19,3.3125
1990-12-20,3.28125
1990-12-21,3.28125
1990-12-24,3.328125
1990-12-26,3.3125
1990-12-27,3.28125
1990-12-28,3.265625
1990-12-31,3.296875
1991-01-02,3.296875
1991-01-03,3.328125
1991-01-04,3.328125
1991-01-07,3.328125
1991-01-08,3.328125
1991-01-09,3.40625
1991-01-10,3.421875
1991-01-11,3.421875
1991-01-14,3.34375
1991-01-15,3.265625
1991-01-16,3.296875
1991-01-17,3.421875
1991-01-18,3.40625
1991-01-21,3.421875
1991-01-22,3.4375
1991-01-23,3.5
1991-01-24,3.5
1991-01-25,3.53125
1991-01-28,3.609375
1991-01-29,3.671875
1991-01-30,3.703125
1991-01-31,3.625
1991-02-01,3.671875
1991-02-04,3.5625
1991-02-05,3.609375
1991-02-06,3.609375
1991-02-07,3.609375
1991-02-08,3.625
1991-02-11,3.734375
1991-02-12,3.84375
1991-02-13,3.734375
1991-02-14,3.625
1991-02-15,3.65625
1991-02-19,3.640625
1991-02-20,3.75
1991-02-21,3.8125
1991-02-22,3.796875
1991-02-25,3.78125
1991-02-26,3.765625
1991-02-27,3.765625
1991-02-28,3.78125
1991-03-01,3.796875
1991-03-04,3.828125
1991-03-05,3.84375
1991-03-06,3.921875
1991-03-07,3.984375
1991-03-08,4.0
1991-03-11,4.046875
1991-03-12,4.03125
1991-03-13,4.109375
1991-03-14,4.0625
1991-03-15,3.953125
1991-03-18,3.921875
1991-03-19,3.90625
1991-03-20,3.8125
1991-03-21,3.75
1991-03-22,3.703125
1991-03-25,3.71875
1991-03-26,3.75
1991-03-27,3.765625
1991-03-28,3.765625
1991-04-01,3.75
1991-04-02,3.75
1991-04-03,3.84375
1991-04-04,3.8125
1991-04-05,3.828125
1991-04-08,3.78125
1991-04-09,3.6875
1991-04-10,3.65625
1991-04-11,3.6875
1991-04-12,3.71875
1991-04-15,3.703125
1991-04-16,3.734375
1991-04-17,3.71875
1991-04-18,3.71875
1991-04-19,3.75
1991-04-22,3.75
1991-04-23,3.75
1991-04-24,3.75
1991-04-25,3.796875
1991-04-26,3.828125
1991-04-29,3.84375
1991-04-30,3.875
1991-05-01,3.9375
1991-05-02,3.921875
1991-05-03,3.9375
1991-05-06,3.9375
1991-05-07,3.984375
1991-05-08,4.015625
1991-05-09,4.0625
1991-05-10,4.140625
1991-05-13,4.125
1991-05-14,4.34375
1991-05-15,4.3125
1991-05-16,4.25
1991-05-17,4.21875
1991-05-20,4.234375
1991-05-21,4.234375
1991-05-22,4.234375
1991-05-23,4.109375
1991-05-24,4.125
1991-05-28,4.140625
1991-05-29,4.25
1991-05-30,4.28125
1991-05-31,4.203125
1991-06-03,4.21875
1991-06-04,4.25
1991-06-05,4.25
1991-06-06,4.15625
1991-06-07,4.21875
1991-06-10,4.234375
1991-06-11,4.234375
1991-06-12,4.25
1991-06-13,4.265625
1991-06-14,4.234375
1991-06-17,4.1875
1991-06-18,4.203125
1991-06-19,4.1875
1991-06-20,4.21875
1991-06-21,4.1875
1991-06-24,4.140625
1991-06-25,4.09375
1991-06-26,4.125
1991-06-27,4.125
1991-06-28,4.109375
1991-07-01,4.140625
1991-07-02,4.109375
1991-07-03,4.09375
1991-07-05,4.09375
1991-07-08,4.078125
1991-07-09,4.046875
1991-07-10,3.9375
1991-07-11,3.96875
1991-07-12,4.046875
1991-07-15,4.09375
1991-07-16,4.078125
1991-07-17,4.046875
1991-07-18,4.03125
1991-07-19,4.0
1991-07-22,3.96875
1991-07-23,3.921875
1991-07-24,3.796875
1991-07-25,3.796875
1991-07-26,3.859375
1991-07-29,3.84375
1991-07-30,3.875
1991-07-31,3.90625
1991-08-01,3.875
1991-08-02,3.875
1991-08-05,3.84375
1991-08-06,3.875
1991-08-07,3.921875
1991-08-08,3.90625
1991-08-09,3.90625
1991-08-12,3.890625
1991-08-13,3.890625
1991-08-14,3.953125
1991-08-15,4.03125
1991-08-16,4.078125
1991-08-19,4.0625
1991-08-20,4.0625
1991-08-21,4.1875
1991-08-22,4.28125
1991-08-23,4.25
1991-08-26,4.21875
1991-08-27,4.265625
1991-08-28,4.265625
1991-08-29,4.25
1991-08-30,4.25
1991-09-03,4.25
1991-09-04,4.21875
1991-09-05,4.21875
1991-09-06,4.125
1991-09-09,4.125
1991-09-10,4.0
1991-09-11,4.015625
1991-09-12,4.015625
1991-09-13,4.03125
1991-09-16,3.96875
1991-09-17,3.90625
1991-09-18,3.875
1991-09-19,3.90625
1991-09-20,3.859375
1991-09-23,3.859375
1991-09-24,3.90625
1991-09-25,3.921875
1991-09-26,3.90625
1991-09-27,3.921875
1991-09-30,4.0
1991-10-01,4.03125
1991-10-02,4.078125
1991-10-03,4.078125
1991-10-04,4.140625
1991-10-07,4.109375
1991-10-08,4.09375
1991-10-09,4.09375
1991-10-10,4.0625
1991-10-11,4.0625
1991-10-14,4.125
1991-10-15,4.109375
1991-10-16,4.09375
1991-10-17,4.125
1991-10-18,4.140625
1991-10-21,4.140625
1991-10-22,4.1875
1991-10-23,4.25
1991-10-24,4.296875
1991-10-25,4.234375
1991-10-28,4.234375
1991-10-29,4.21875
1991-10-30,4.265625
1991-10-31,4.265625
1991-11-01,4.265625
1991-11-04,4.203125
1991-11-05,4.15625
1991-11-06,4.03125
1991-11-07,4.109375
1991-11-08,4.171875
1991-11-11,4.1875
1991-11-12,4.1875
1991-11-13,4.265625
1991-11-14,4.34375
1991-11-15,4.359375
1991-11-18,4.375
1991-11-19,4.421875
1991-11-20,4.421875
1991-11-21,4.40625
1991-11-22,4.34375
1991-11-25,4.375
1991-11-26,4.46875
1991-11-27,4.515625
1991-11-29,4.46875
1991-12-02,4.484375
1991-12-03,4.5
1991-12-04,4.46875
1991-12-05,4.5
1991-12-06,4.453125
1991-12-09,4.421875
1991-12-10,4.484375
1991-12-11,4.421875
1991-12-12,4.421875
1991-12-13,4.390625
1991-12-16,4.359375
1991-12-17,4.5
1991-12-18,4.46875
1991-12-19,4.5
1991-12-20,4.53125
1991-12-23,4.515625
1991-12-24,4.546875
1991-12-26,4.546875
1991-12-27,4.625
1991-12-30,4.671875
1991-12-31,4.734375
1992-01-02,4.78125
1992-01-03,4.828125
1992-01-06,5.015625
1992-01-07,5.0
1992-01-08,5.203125
1992-01-09,5.3125
1992-01-10,5.359375
1992-01-13,5.4375
1992-01-14,5.390625
1992-01-15,5.40625
1992-01-16,5.421875
1992-01-17,5.390625
1992-01-20,5.359375
1992-01-21,5.40625
1992-01-22,5.40625
1992-01-23,5.4375
1992-01-24,5.390625
1992-01-27,5.34375
1992-01-28,5.4375
1992-01-29,5.4375
1992-01-30,5.5
1992-01-31,5.546875
1992-02-03,5.671875
1992-02-04,5.703125
1992-02-05,5.703125
1992-02-06,5.703125
1992-02-07,5.46875
1992-02-10,5.46875
1992-02-11,5.46875
1992-02-12,5.53125
1992-02-13,5.578125
1992-02-14,5.65625
1992-02-18,5.6875
1992-02-19,5.6875
1992-02-20,5.765625
1992-02-21,5.875
1992-02-24,5.53125
1992-02-25,5.4375
1992-02-26,5.375
1992-02-27,5.359375
1992-02-28,5.1875
1992-03-02,5.109375
1992-03-03,5.34375
1992-03-04,5.34375
1992-03-05,5.328125
1992-03-06,5.375
1992-03-09,5.21875
1992-03-10,5.40625
1992-03-11,5.375
1992-03-12,5.390625
1992-03-13,5.453125
1992-03-16,5.46875
1992-03-17,5.71875
1992-03-18,5.875
1992-03-19,5.828125
1992-03-20,5.78125
1992-03-23,5.703125
1992-03-24,5.71875
1992-03-25,5.59375
1992-03-26,5.625
1992-03-27,5.609375
1992-03-30,5.625
1992-03-31,5.625
1992-04-01,5.609375
1992-04-02,5.609375
1992-04-03,5.625
1992-04-06,5.609375
1992-04-07,5.625
1992-04-08,5.59375
1992-04-09,5.578125
1992-04-10,5.65625
1992-04-13,5.609375
1992-04-14,5.703125
1992-04-15,5.828125
1992-04-16,5.84375
1992-04-20,5.859375
1992-04-21,5.8125
1992-04-22,5.828125
1992-04-23,5.875
1992-04-24,6.0
1992-04-27,6.109375
1992-04-28,6.046875
1992-04-29,6.28125
1992-04-30,6.484375
1992-05-01,6.515625
1992-05-04,6.5
1992-05-05,6.25
1992-05-06,6.25
1992-05-07,6.1875
1992-05-08,6.21875
1992-05-11,6.4375
1992-05-12,6.4375
1992-05-13,6.5
1992-05-14,6.484375
1992-05-15,6.484375
1992-05-18,6.375
1992-05-19,6.34375
1992-05-20,6.3125
1992-05-21,6.328125
1992-05-22,6.34375
1992-05-26,6.3125
1992-05-27,6.296875
1992-05-28,6.296875
1992-05-29,6.28125
1992-06-01,6.25
1992-06-02,6.25
1992-06-03,6.203125
1992-06-04,6.28125
1992-06-05,6.359375
1992-06-08,6.34375
1992-06-09,6.3125
1992-06-10,6.3125
1992-06-11,6.28125
1992-06-12,6.1875
1992-06-15,6.1875
1992-06-16,6.125
1992-06-17,5.9375
1992-06-18,5.8125
1992-06-19,5.625
1992-06-22,5.375
1992-06-23,5.34375
1992-06-24,5.34375
1992-06-25,5.3125
1992-06-26,5.46875
1992-06-29,5.71875
1992-06-30,6.0
1992-07-01,6.0
1992-07-02,5.8125
1992-07-06,5.875
1992-07-07,5.6875
1992-07-08,5.46875
1992-07-09,5.5625
1992-07-10,5.84375
1992-07-13,5.84375
1992-07-14,5.96875
1992-07-15,5.96875
1992-07-16,5.90625
1992-07-17,5.9375
1992-07-20,5.875
1992-07-21,5.875
1992-07-22,5.75
1992-07-23,5.84375
1992-07-24,5.71875
1992-07-27,5.625
1992-07-28,5.65625
1992-07-29,6.0
1992-07-30,5.9375
1992-07-31,5.90625
1992-08-03,5.875
1992-08-04,5.875
1992-08-05,5.75
1992-08-06,5.71875
1992-08-07,5.71875
1992-08-10,5.625
1992-08-11,5.75
1992-08-12,5.96875
1992-08-13,5.78125
1992-08-14,5.8125
1992-08-17,5.875
1992-08-18,5.84375
1992-08-19,5.75
1992-08-20,5.71875
1992-08-21,5.75
1992-08-24,5.5625
1992-08-25,5.75
1992-08-26,5.75
1992-08-27,5.90625
1992-08-28,5.875
1992-08-31,6.03125
1992-09-01,6.125
1992-09-02,6.125
1992-09-03,6.3125
1992-09-04,6.125
1992-09-08,6.0
1992-09-09,5.9375
1992-09-10,5.8125
1992-09-11,5.84375
1992-09-14,5.75
1992-09-15,5.8125
1992-09-16,5.6875
1992-09-17,5.6875
1992-09-18,5.75
1992-09-21,5.96875
1992-09-22,5.84375
1992-09-23,5.9375
1992-09-24,6.125
1992-09-25,6.0625
1992-09-28,6.21875
1992-09-29,6.1875
1992-09-30,6.15625
1992-10-01,6.0
1992-10-02,5.96875
1992-10-05,5.84375
1992-10-06,5.90625
1992-10-07,5.96875
1992-10-08,5.90625
1992-10-09,5.96875
1992-10-12,6.125
1992-10-13,6.0
1992-10-14,6.0
1992-10-15,6.125
1992-10-16,6.0625
1992-10-19,6.1875
1992-10-20,6.28125
1992-10-21,6.375
1992-10-22,6.25
1992-10-23,6.40625
1992-10-26,6.4375
1992-10-27,6.375
1992-10-28,6.40625
1992-10-29,6.5
1992-10-30,6.4375
1992-11-02,6.78125
1992-11-03,7.0625
1992-11-04,7.09375
1992-11-05,7.25
1992-11-06,7.40625
1992-11-09,7.375
1992-11-10,7.375
1992-11-11,7.5
1992-11-12,7.46875
1992-11-13,7.5
1992-11-16,7.46875
1992-11-17,7.3125
1992-11-18,7.21875
1992-11-19,7.21875
1992-11-20,7.3125
1992-11-23,7.4375
1992-11-24,7.5
1992-11-25,7.53125
1992-11-27,7.5625
1992-11-30,7.53125
1992-12-01,7.5625
1992-12-02,7.5625
1992-12-03,7.75
1992-12-04,7.78125
1992-12-07,7.6875
1992-12-08,7.65625
1992-12-09,7.59375
1992-12-10,7.53125
1992-12-11,7.53125
1992-12-14,7.40625
1992-12-15,7.3125
1992-12-16,7.21875
1992-12-17,7.3125
1992-12-18,7.96875
1992-12-21,7.875
1992-12-22,7.9375
1992-12-23,8.15625
1992-12-24,8.25
1992-12-28,8.53125
1992-12-29,8.5625
1992-12-30,8.5
1992-12-31,8.5
1993-01-04,8.53125
1993-01-05,8.625
1993-01-06,8.59375
1993-01-07,8.53125
1993-01-08,8.53125
1993-01-11,8.71875
1993-01-12,8.96875
1993-01-13,9.03125
1993-01-14,8.875
1993-01-15,8.65625
1993-01-18,8.9375
1993-01-19,8.875
1993-01-20,8.75
1993-01-21,8.84375
1993-01-22,9.03125
1993-01-25,9.09375
1993-01-26,9.09375
1993-01-27,9.0
1993-01-28,9.09375
1993-01-29,9.09375
1993-02-01,9.1875
1993-02-02,9.25
1993-02-03,9.34375
1993-02-04,9.34375
1993-02-05,9.375
1993-02-08,9.21875
1993-02-09,9.09375
1993-02-10,9.0
1993-02-11,9.125
1993-02-12,9.15625
1993-02-16,9.125
1993-02-17,8.875
1993-02-18,9.0
1993-02-19,9.03125
1993-02-22,9.0
1993-02-23,8.84375
1993-02-24,8.90625
1993-02-25,9.03125
1993-02-26,9.0625
1993-03-01,9.0625
1993-03-02,9.125
1993-03-03,9.09375
1993-03-04,9.15625
1993-03-05,9.28125
1993-03-08,9.375
1993-03-09,9.3125
1993-03-10,9.25
1993-03-11,9.21875
1993-03-12,9.03125
1993-03-15,9.0
1993-03-16,8.8125
1993-03-17,8.90625
1993-03-18,9.125
1993-03-19,9.09375
1993-03-22,9.125
1993-03-23,9.28125
1993-03-24,9.53125
1993-03-25,9.75
1993-03-26,9.78125
1993-03-29,9.75
1993-03-30,9.71875
1993-03-31,9.90625
1993-04-01,9.78125
1993-04-02,9.5
1993-04-05,9.4375
1993-04-06,9.0
1993-04-07,9.0
1993-04-08,8.6875
1993-04-12,8.875
1993-04-13,8.9375
1993-04-14,8.96875
1993-04-15,9.0
1993-04-16,8.875
1993-04-19,8.4375
1993-04-20,8.21875
1993-04-21,8.375
1993-04-22,8.71875
1993-04-23,8.8125
1993-04-26,8.5625
1993-04-27,8.5
1993-04-28,8.96875
1993-04-29,8.875
1993-04-30,8.96875
1993-05-03,9.0
1993-05-04,9.09375
1993-05-05,8.9375
1993-05-06,9.03125
1993-05-07,8.96875
1993-05-10,8.875
1993-05-11,8.9375
1993-05-12,8.9375
1993-05-13,8.875
1993-05-14,8.9375
1993-05-17,8.9375
1993-05-18,9.125
1993-05-19,9.21875
1993-05-20,9.3125
1993-05-21,9.5
1993-05-24,9.375
1993-05-25,9.3125
1993-05-26,9.34375
1993-05-27,9.25
1993-05-28,9.21875
1993-06-01,9.21875
1993-06-02,9.21875
1993-06-03,9.125
1993-06-04,9.1875
1993-06-07,9.125
1993-06-08,9.0625
1993-06-09,9.03125
1993-06-10,9.0
1993-06-11,9.0
1993-06-14,9.15625
1993-06-15,9.03125
1993-06-16,9.125
1993-06-17,9.09375
1993-06-18,8.96875
1993-06-21,9.0
1993-06-22,8.90625
1993-06-23,8.96875
1993-06-24,8.96875
1993-06-25,9.03125
1993-06-28,9.34375
1993-06-29,9.21875
1993-06-30,9.25
1993-07-01,9.5625
1993-07-02,9.3125
1993-07-06,9.25
1993-07-07,9.34375
1993-07-08,9.46875
1993-07-09,9.59375
1993-07-12,9.65625
1993-07-13,9.53125
1993-07-14,9.625
1993-07-15,9.875
1993-07-16,9.84375
1993-07-19,9.84375
1993-07-20,9.90625
1993-07-21,9.625
1993-07-22,9.65625
1993-07-23,9.59375
1993-07-26,9.59375
1993-07-27,9.6875
1993-07-28,9.90625
1993-07-29,10.03125
1993-07-30,9.875
1993-08-02,9.9375
1993-08-03,9.75
1993-08-04,9.75
1993-08-05,9.59375
1993-08-06,9.5625
1993-08-09,9.5
1993-08-10,9.59375
1993-08-11,9.5625
1993-08-12,9.78125
1993-08-13,9.84375
1993-08-16,10.0
1993-08-17,10.0
1993-08-18,10.03125
1993-08-19,10.40625
1993-08-20,10.5625
1993-08-23,10.625
1993-08-24,10.78125
1993-08-25,10.78125
1993-08-26,10.6875
1993-08-27,10.53125
1993-08-30,10.5625
1993-08-31,10.46875
1993-09-01,10.4375
1993-09-02,10.65625
1993-09-03,10.6875
1993-09-07,10.6875
1993-09-08,10.59375
1993-09-09,10.71875
1993-09-10,10.90625
1993-09-13,10.875
1993-09-14,10.78125
1993-09-15,10.78125
1993-09-16,10.96875
1993-09-17,10.9375
1993-09-20,10.875
1993-09-21,10.78125
1993-09-22,10.78125
1993-09-23,10.71875
1993-09-24,11.125
1993-09-27,11.3125
1993-09-28,11.4375
1993-09-29,11.6875
1993-09-30,11.5625
1993-10-01,11.59375
1993-10-04,11.40625
1993-10-05,11.59375
1993-10-06,11.65625
1993-10-07,11.6875
1993-10-08,11.53125
1993-10-11,11.375
1993-10-12,11.4375
1993-10-13,11.40625
1993-10-14,11.28125
1993-10-15,11.34375
1993-10-18,11.3125
1993-10-19,11.3125
1993-10-20,11.09375
1993-10-21,10.96875
1993-10-22,11.0
1993-10-25,10.9375
1993-10-26,10.96875
1993-10-27,10.875
1993-10-28,10.8125
1993-10-29,10.96875
1993-11-01,11.09375
1993-11-02,11.21875
1993-11-03,11.34375
1993-11-04,11.09375
1993-11-05,10.9375
1993-11-08,10.96875
1993-11-09,10.8125
1993-11-10,11.0
1993-11-11,11.15625
1993-11-12,11.34375
1993-11-15,11.46875
1993-11-16,11.4375
1993-11-17,11.0625
1993-11-18,11.25
1993-11-19,11.0
1993-11-22,10.625
1993-11-23,10.5
1993-11-24,10.5
1993-11-26,10.4375
1993-11-29,10.125
1993-11-30,10.5625
1993-12-01,10.5625
1993-12-02,10.53125
1993-12-03,10.53125
1993-12-06,10.53125
1993-12-07,10.46875
1993-12-08,10.375
1993-12-09,10.46875
1993-12-10,10.6875
1993-12-13,10.59375
1993-12-14,10.59375
1993-12-15,10.90625
1993-12-16,11.0625
1993-12-17,11.09375
1993-12-20,11.09375
1993-12-21,10.90625
1993-12-22,10.90625
1993-12-23,11.125
1993-12-27,11.34375
1993-12-28,11.65625
1993-12-29,12.0
1993-12-30,12.125
1993-12-31,12.5
1994-01-03,11.71875
1994-01-04,11.65625
1994-01-05,11.625
1994-01-06,11.625
1994-01-07,11.3125
1994-01-10,11.6875
1994-01-11,11.59375
1994-01-12,11.53125
1994-01-13,11.4375
1994-01-14,11.59375
1994-01-17,11.59375
1994-01-18,11.5625
1994-01-19,11.5
1994-01-20,11.4375
1994-01-21,11.21875
1994-01-24,11.09375
1994-01-25,11.09375
1994-01-26,11.25
1994-01-27,11.375
1994-01-28,11.625
1994-01-31,11.625
1994-02-01,11.6875
1994-02-02,11.75
1994-02-03,11.75
1994-02-04,11.59375
1994-02-07,11.25
1994-02-08,11.15625
1994-02-09,11.28125
1994-02-10,11.21875
1994-02-11,11.15625
1994-02-14,11.21875
1994-02-15,11.21875
1994-02-16,11.5625
1994-02-17,11.84375
1994-02-18,11.53125
1994-02-22,11.40625
1994-02-23,11.25
1994-02-24,11.34375
1994-02-25,11.34375
1994-02-28,11.3125
1994-03-01,11.21875
1994-03-02,11.0625
1994-03-03,10.78125
1994-03-04,11.1875
1994-03-07,11.3125
1994-03-08,11.5625
1994-03-09,11.53125
1994-03-10,11.28125
1994-03-11,11.28125
1994-03-14,11.3125
1994-03-15,11.25
1994-03-16,11.25
1994-03-17,11.3125
1994-03-18,11.53125
1994-03-21,11.65625
1994-03-22,11.625
1994-03-23,11.75
1994-03-24,11.6875
1994-03-25,11.59375
1994-03-28,11.4375
1994-03-29,11.21875
1994-03-30,10.78125
