Date,UGI
1983-08-18,2.319444
1983-08-19,2.305556
1983-08-22,2.333333
1983-08-23,2.347222
1983-08-24,2.361111
1983-08-25,2.319444
1983-08-26,2.305556
1983-08-29,2.305556
1983-08-30,2.305556
1983-08-31,2.305556
1983-09-01,2.291667
1983-09-02,2.277778
1983-09-06,2.291667
1983-09-07,2.236111
1983-09-08,2.236111
1983-09-09,2.208333
1983-09-12,2.194444
1983-09-13,2.208333
1983-09-14,2.222222
1983-09-15,2.222222
1983-09-16,2.222222
1983-09-19,2.263889
1983-09-20,2.236111
1983-09-21,2.236111
1983-09-22,2.25
1983-09-23,2.263889
1983-09-26,2.277778
1983-09-27,2.236111
1983-09-28,2.222222
1983-09-29,2.236111
1983-09-30,2.166667
1983-10-03,2.222222
1983-10-04,2.208333
1983-10-05,2.194444
1983-10-06,2.208333
1983-10-07,2.236111
1983-10-10,2.208333
1983-10-11,2.194444
1983-10-12,2.208333
1983-10-13,2.208333
1983-10-14,2.194444
1983-10-17,2.194444
1983-10-18,2.180556
1983-10-19,2.194444
1983-10-20,2.180556
1983-10-21,2.166667
1983-10-24,2.166667
1983-10-25,2.152778
1983-10-26,2.166667
1983-10-27,2.166667
1983-10-28,2.152778
1983-10-31,2.152778
1983-11-01,2.152778
1983-11-02,2.138889
1983-11-03,2.166667
1983-11-04,2.152778
1983-11-07,2.152778
1983-11-08,2.152778
1983-11-09,2.152778
1983-11-10,2.194444
1983-11-11,2.180556
1983-11-14,2.138889
1983-11-15,2.069444
1983-11-16,2.097222
1983-11-17,2.111111
1983-11-18,2.083333
1983-11-21,2.097222
1983-11-22,1.9722220000000001
1983-11-23,1.9722220000000001
1983-11-25,1.9444439999999998
1983-11-28,1.9722220000000001
1983-11-29,1.9305560000000002
1983-11-30,1.958333
1983-12-01,1.958333
1983-12-02,1.9444439999999998
1983-12-05,1.9722220000000001
1983-12-06,1.9444439999999998
1983-12-07,1.9444439999999998
1983-12-08,2.0
1983-12-09,2.013889
1983-12-12,2.041667
1983-12-13,2.097222
1983-12-14,2.111111
1983-12-15,2.069444
1983-12-16,2.111111
1983-12-19,2.083333
1983-12-20,2.125
1983-12-21,2.111111
1983-12-22,2.069444
1983-12-23,2.055556
1983-12-27,2.055556
1983-12-28,2.027778
1983-12-29,2.0
1983-12-30,1.9722220000000001
1984-01-03,2.013889
1984-01-04,1.9722220000000001
1984-01-05,1.9722220000000001
1984-01-06,1.9722220000000001
1984-01-09,2.0
1984-01-10,1.986111
1984-01-11,1.9722220000000001
1984-01-12,2.0
1984-01-13,1.9722220000000001
1984-01-16,1.9722220000000001
1984-01-17,2.0
1984-01-18,2.027778
1984-01-19,2.0
1984-01-20,2.027778
1984-01-23,1.986111
1984-01-24,2.013889
1984-01-25,2.013889
1984-01-26,2.069444
1984-01-27,2.055556
1984-01-30,2.041667
1984-01-31,2.055556
1984-02-01,2.083333
1984-02-02,2.097222
1984-02-03,2.083333
1984-02-06,2.097222
1984-02-07,2.083333
1984-02-08,2.097222
1984-02-09,2.013889
1984-02-10,2.041667
1984-02-13,2.0
1984-02-14,2.0
1984-02-15,2.013889
1984-02-16,2.027778
1984-02-17,2.013889
1984-02-21,2.013889
1984-02-22,2.027778
1984-02-23,1.9444439999999998
1984-02-24,1.9027779999999999
1984-02-27,1.888889
1984-02-28,1.9027779999999999
1984-02-29,1.888889
1984-03-01,1.888889
1984-03-02,1.875
1984-03-05,1.888889
1984-03-06,1.861111
1984-03-07,1.861111
1984-03-08,1.875
1984-03-09,1.888889
1984-03-12,1.9444439999999998
1984-03-13,2.013889
1984-03-14,1.986111
1984-03-15,1.986111
1984-03-16,2.027778
1984-03-19,2.0
1984-03-20,2.0
1984-03-21,2.0
1984-03-22,2.0
1984-03-23,1.9444439999999998
1984-03-26,1.9305560000000002
1984-03-27,1.9444439999999998
1984-03-28,1.9722220000000001
1984-03-29,1.958333
1984-03-30,1.9722220000000001
1984-04-02,1.958333
1984-04-03,1.958333
1984-04-04,1.986111
1984-04-05,1.986111
1984-04-06,1.986111
1984-04-09,1.958333
1984-04-10,1.9444439999999998
1984-04-11,1.9444439999999998
1984-04-12,1.9722220000000001
1984-04-13,1.958333
1984-04-16,1.958333
1984-04-17,1.9722220000000001
1984-04-18,1.958333
1984-04-19,1.958333
1984-04-23,1.9444439999999998
1984-04-24,2.013889
1984-04-25,2.055556
1984-04-26,2.027778
1984-04-27,2.013889
1984-04-30,2.013889
1984-05-01,2.013889
1984-05-02,2.041667
1984-05-03,2.083333
1984-05-04,2.069444
1984-05-07,2.097222
1984-05-08,2.083333
1984-05-09,2.083333
1984-05-10,2.097222
1984-05-11,2.055556
1984-05-14,2.069444
1984-05-15,2.069444
1984-05-16,2.055556
1984-05-17,2.069444
1984-05-18,2.041667
1984-05-21,2.055556
1984-05-22,2.055556
1984-05-23,2.083333
1984-05-24,1.9722220000000001
1984-05-25,1.958333
1984-05-29,1.986111
1984-05-30,2.0
1984-05-31,1.986111
1984-06-01,1.986111
1984-06-04,2.0
1984-06-05,2.041667
1984-06-06,2.041667
1984-06-07,2.0
1984-06-08,2.0
1984-06-11,2.027778
1984-06-12,1.986111
1984-06-13,1.9722220000000001
1984-06-14,1.9722220000000001
1984-06-15,1.9722220000000001
1984-06-18,1.9444439999999998
1984-06-19,1.9027779999999999
1984-06-20,1.9027779999999999
1984-06-21,1.9305560000000002
1984-06-22,1.9444439999999998
1984-06-25,1.916667
1984-06-26,1.9305560000000002
1984-06-27,1.916667
1984-06-28,1.9305560000000002
1984-06-29,1.916667
1984-07-02,1.916667
1984-07-03,1.9305560000000002
1984-07-05,1.9305560000000002
1984-07-06,1.9027779999999999
1984-07-09,1.9027779999999999
1984-07-10,1.9027779999999999
1984-07-11,1.916667
1984-07-12,1.916667
1984-07-13,1.916667
1984-07-16,1.9027779999999999
1984-07-17,1.888889
1984-07-18,1.875
1984-07-19,1.861111
1984-07-20,1.888889
1984-07-23,1.861111
1984-07-24,1.875
1984-07-25,1.875
1984-07-26,1.888889
1984-07-27,1.875
1984-07-30,1.875
1984-07-31,1.875
1984-08-01,1.875
1984-08-02,1.916667
1984-08-03,1.9305560000000002
1984-08-06,1.916667
1984-08-07,1.9444439999999998
1984-08-08,1.9722220000000001
1984-08-09,2.0
1984-08-10,2.0
1984-08-13,2.0
1984-08-14,1.9722220000000001
1984-08-15,1.958333
1984-08-16,1.986111
1984-08-17,1.9444439999999998
1984-08-20,1.986111
1984-08-21,2.013889
1984-08-22,1.986111
1984-08-23,2.0
1984-08-24,2.027778
1984-08-27,1.9444439999999998
1984-08-28,1.9444439999999998
1984-08-29,1.916667
1984-08-30,1.9305560000000002
1984-08-31,1.9444439999999998
1984-09-04,1.9444439999999998
1984-09-05,1.986111
1984-09-06,1.9722220000000001
1984-09-07,1.986111
1984-09-10,1.986111
1984-09-11,2.013889
1984-09-12,2.027778
1984-09-13,2.041667
1984-09-14,2.069444
1984-09-17,2.111111
1984-09-18,2.097222
1984-09-19,2.125
1984-09-20,2.138889
1984-09-21,2.138889
1984-09-24,2.125
1984-09-25,2.138889
1984-09-26,2.152778
1984-09-27,2.111111
1984-09-28,2.013889
1984-10-01,2.041667
1984-10-02,2.027778
1984-10-03,2.027778
1984-10-04,2.083333
1984-10-05,2.166667
1984-10-08,2.152778
1984-10-09,2.138889
1984-10-10,2.138889
1984-10-11,2.111111
1984-10-12,2.138889
1984-10-15,2.138889
1984-10-16,2.166667
1984-10-17,2.111111
1984-10-18,2.138889
1984-10-19,2.111111
1984-10-22,2.097222
1984-10-23,2.083333
1984-10-24,2.111111
1984-10-25,2.125
1984-10-26,2.069444
1984-10-29,2.041667
1984-10-30,2.041667
1984-10-31,2.013889
1984-11-01,2.083333
1984-11-02,2.055556
1984-11-05,2.083333
1984-11-06,2.138889
1984-11-07,2.152778
1984-11-08,2.138889
1984-11-09,2.125
1984-11-12,2.138889
1984-11-13,2.125
1984-11-14,2.138889
1984-11-15,2.138889
1984-11-16,2.111111
1984-11-19,2.138889
1984-11-20,2.138889
1984-11-21,2.166667
1984-11-23,2.180556
1984-11-26,2.083333
1984-11-27,2.138889
1984-11-28,2.166667
1984-11-29,2.111111
1984-11-30,2.111111
1984-12-03,2.083333
1984-12-04,2.097222
1984-12-05,2.180556
1984-12-06,2.208333
1984-12-07,2.236111
1984-12-10,2.277778
1984-12-11,2.347222
1984-12-12,2.361111
1984-12-13,2.361111
1984-12-14,2.333333
1984-12-17,2.361111
1984-12-18,2.444444
1984-12-19,2.444444
1984-12-20,2.444444
1984-12-21,2.416667
1984-12-24,2.416667
1984-12-26,2.458333
1984-12-27,2.513889
1984-12-28,2.541667
1984-12-31,2.527778
1985-01-02,2.527778
1985-01-03,2.527778
1985-01-04,2.513889
1985-01-07,2.541667
1985-01-08,2.527778
1985-01-09,2.555556
1985-01-10,2.541667
1985-01-11,2.513889
1985-01-14,2.527778
1985-01-15,2.513889
1985-01-16,2.541667
1985-01-17,2.513889
1985-01-18,2.5
1985-01-21,2.541667
1985-01-22,2.513889
1985-01-23,2.5
1985-01-24,2.486111
1985-01-25,2.458333
1985-01-28,2.527778
1985-01-29,2.527778
1985-01-30,2.527778
1985-01-31,2.527778
1985-02-01,2.555556
1985-02-04,2.527778
1985-02-05,2.555556
1985-02-06,2.541667
1985-02-07,2.569444
1985-02-08,2.597222
1985-02-11,2.583333
1985-02-12,2.597222
1985-02-13,2.583333
1985-02-14,2.569444
1985-02-15,2.583333
1985-02-19,2.555556
1985-02-20,2.555556
1985-02-21,2.569444
1985-02-22,2.513889
1985-02-25,2.527778
1985-02-26,2.5
1985-02-27,2.458333
1985-02-28,2.347222
1985-03-01,2.5
1985-03-04,2.555556
1985-03-05,2.583333
1985-03-06,2.597222
1985-03-07,2.583333
1985-03-08,2.597222
1985-03-11,2.583333
1985-03-12,2.583333
1985-03-13,2.541667
1985-03-14,2.513889
1985-03-15,2.513889
1985-03-18,2.541667
1985-03-19,2.513889
1985-03-20,2.541667
1985-03-21,2.555556
1985-03-22,2.555556
1985-03-25,2.569444
1985-03-26,2.555556
1985-03-27,2.597222
1985-03-28,2.583333
1985-03-29,2.583333
1985-04-01,2.569444
1985-04-02,2.555556
1985-04-03,2.541667
1985-04-04,2.527778
1985-04-08,2.5
1985-04-09,2.430556
1985-04-10,2.458333
1985-04-11,2.458333
1985-04-12,2.416667
1985-04-15,2.388889
1985-04-16,2.472222
1985-04-17,2.444444
1985-04-18,2.444444
1985-04-19,2.458333
1985-04-22,2.513889
1985-04-23,2.527778
1985-04-24,2.611111
1985-04-25,2.638889
1985-04-26,2.638889
1985-04-29,2.625
1985-04-30,2.611111
1985-05-01,2.638889
1985-05-02,2.611111
1985-05-03,2.638889
1985-05-06,2.625
1985-05-07,2.597222
1985-05-08,2.638889
1985-05-09,2.652778
1985-05-10,2.652778
1985-05-13,2.625
1985-05-14,2.638889
1985-05-15,2.625
1985-05-16,2.652778
1985-05-17,2.652778
1985-05-20,2.666667
1985-05-21,2.652778
1985-05-22,2.625
1985-05-23,2.583333
1985-05-24,2.583333
1985-05-28,2.611111
1985-05-29,2.611111
1985-05-30,2.611111
1985-05-31,2.625
1985-06-03,2.611111
1985-06-04,2.638889
1985-06-05,2.611111
1985-06-06,2.652778
1985-06-07,2.625
1985-06-10,2.625
1985-06-11,2.625
1985-06-12,2.625
1985-06-13,2.611111
1985-06-14,2.541667
1985-06-17,2.513889
1985-06-18,2.541667
1985-06-19,2.569444
1985-06-20,2.611111
1985-06-21,2.611111
1985-06-24,2.625
1985-06-25,2.625
1985-06-26,2.625
1985-06-27,2.611111
1985-06-28,2.569444
1985-07-01,2.583333
1985-07-02,2.597222
1985-07-03,2.583333
1985-07-05,2.597222
1985-07-08,2.597222
1985-07-09,2.611111
1985-07-10,2.611111
1985-07-11,2.583333
1985-07-12,2.611111
1985-07-15,2.611111
1985-07-16,2.625
1985-07-17,2.597222
1985-07-18,2.583333
1985-07-19,2.611111
1985-07-22,2.583333
1985-07-23,2.583333
1985-07-24,2.611111
1985-07-25,2.597222
1985-07-26,2.597222
1985-07-29,2.583333
1985-07-30,2.541667
1985-07-31,2.555556
1985-08-01,2.527778
1985-08-02,2.486111
1985-08-05,2.513889
1985-08-06,2.513889
1985-08-07,2.513889
1985-08-08,2.472222
1985-08-09,2.472222
1985-08-12,2.458333
1985-08-13,2.416667
1985-08-14,2.444444
1985-08-15,2.430556
1985-08-16,2.430556
1985-08-19,2.458333
1985-08-20,2.458333
1985-08-21,2.472222
1985-08-22,2.513889
1985-08-23,2.541667
1985-08-26,2.527778
1985-08-27,2.555556
1985-08-28,2.597222
1985-08-29,2.583333
1985-08-30,2.583333
1985-09-03,2.555556
1985-09-04,2.583333
1985-09-05,2.569444
1985-09-06,2.555556
1985-09-09,2.555556
1985-09-10,2.5
1985-09-11,2.430556
1985-09-12,2.430556
1985-09-13,2.444444
1985-09-16,2.458333
1985-09-17,2.458333
1985-09-18,2.472222
1985-09-19,2.486111
1985-09-20,2.444444
1985-09-23,2.472222
1985-09-24,2.444444
1985-09-25,2.444444
1985-09-26,2.388889
1985-09-30,2.375
1985-10-01,2.388889
1985-10-02,2.388889
1985-10-03,2.416667
1985-10-04,2.416667
1985-10-07,2.402778
1985-10-08,2.402778
1985-10-09,2.430556
1985-10-10,2.430556
1985-10-11,2.430556
1985-10-14,2.402778
1985-10-15,2.430556
1985-10-16,2.416667
1985-10-17,2.402778
1985-10-18,2.416667
1985-10-21,2.416667
1985-10-22,2.416667
1985-10-23,2.375
1985-10-24,2.361111
1985-10-25,2.361111
1985-10-28,2.333333
1985-10-29,2.347222
1985-10-30,2.388889
1985-10-31,2.375
1985-11-01,2.347222
1985-11-04,2.388889
1985-11-05,2.388889
1985-11-06,2.430556
1985-11-07,2.430556
1985-11-08,2.444444
1985-11-11,2.416667
1985-11-12,2.416667
1985-11-13,2.388889
1985-11-14,2.402778
1985-11-15,2.444444
1985-11-18,2.416667
1985-11-19,2.458333
1985-11-20,2.458333
1985-11-21,2.458333
1985-11-22,2.361111
1985-11-25,2.305556
1985-11-26,2.361111
1985-11-27,2.361111
1985-11-29,2.347222
1985-12-02,2.333333
1985-12-03,2.333333
1985-12-04,2.347222
1985-12-05,2.361111
1985-12-06,2.361111
1985-12-09,2.388889
1985-12-10,2.361111
1985-12-11,2.361111
1985-12-12,2.333333
1985-12-13,2.375
1985-12-16,2.375
1985-12-17,2.361111
1985-12-18,2.333333
1985-12-19,2.375
1985-12-20,2.430556
1985-12-23,2.402778
1985-12-24,2.402778
1985-12-26,2.430556
1985-12-27,2.472222
1985-12-30,2.430556
1985-12-31,2.347222
1986-01-02,2.375
1986-01-03,2.444444
1986-01-06,2.430556
1986-01-07,2.402778
1986-01-08,2.416667
1986-01-09,2.402778
1986-01-10,2.416667
1986-01-13,2.430556
1986-01-14,2.444444
1986-01-15,2.472222
1986-01-16,2.486111
1986-01-17,2.555556
1986-01-20,2.611111
1986-01-21,2.583333
1986-01-22,2.583333
1986-01-23,2.569444
1986-01-24,2.652778
1986-01-27,2.638889
1986-01-28,2.638889
1986-01-29,2.625
1986-01-30,2.652778
1986-01-31,2.666667
1986-02-03,2.736111
1986-02-04,2.777778
1986-02-05,2.763889
1986-02-06,2.777778
1986-02-07,2.805556
1986-02-10,2.777778
1986-02-11,2.791667
1986-02-12,2.777778
1986-02-13,2.763889
1986-02-14,2.777778
1986-02-18,2.763889
1986-02-19,2.722222
1986-02-20,2.666667
1986-02-21,2.694444
1986-02-24,2.583333
1986-02-25,2.527778
1986-02-26,2.791667
1986-02-27,2.958333
1986-02-28,3.013889
1986-03-03,2.916667
1986-03-04,3.097222
1986-03-05,2.986111
1986-03-06,3.041667
1986-03-07,3.0
1986-03-10,2.972222
1986-03-11,2.916667
1986-03-12,2.902778
1986-03-13,2.888889
1986-03-14,2.847222
1986-03-17,2.819444
1986-03-18,2.930556
1986-03-19,2.888889
1986-03-20,2.888889
1986-03-21,2.930556
1986-03-24,2.875
1986-03-25,2.861111
1986-03-26,2.902778
1986-03-27,2.916667
1986-03-31,2.861111
1986-04-01,2.861111
1986-04-02,2.847222
1986-04-03,2.833333
1986-04-04,2.819444
1986-04-07,2.861111
1986-04-08,2.861111
1986-04-09,2.847222
1986-04-10,2.833333
1986-04-11,2.791667
1986-04-14,2.819444
1986-04-15,2.791667
1986-04-16,2.777778
1986-04-17,2.763889
1986-04-18,2.75
1986-04-21,2.819444
1986-04-22,2.791667
1986-04-23,2.819444
1986-04-24,2.805556
1986-04-25,2.805556
1986-04-28,2.791667
1986-04-29,2.805556
1986-04-30,2.791667
1986-05-01,2.791667
1986-05-02,2.777778
1986-05-05,2.791667
1986-05-06,2.805556
1986-05-07,2.805556
1986-05-08,2.888889
1986-05-09,2.847222
1986-05-12,2.875
1986-05-13,2.819444
1986-05-14,2.805556
1986-05-15,2.833333
1986-05-16,2.847222
1986-05-19,2.833333
1986-05-20,2.847222
1986-05-21,2.833333
1986-05-22,2.847222
1986-05-23,2.777778
1986-05-27,2.819444
1986-05-28,2.847222
1986-05-29,2.875
1986-05-30,2.875
1986-06-02,2.847222
1986-06-03,2.875
1986-06-04,2.888889
1986-06-05,2.888889
1986-06-06,2.916667
1986-06-09,2.930556
1986-06-10,2.930556
1986-06-11,2.930556
1986-06-12,2.944444
1986-06-13,2.986111
1986-06-16,2.986111
1986-06-17,2.986111
1986-06-18,2.958333
1986-06-19,2.958333
1986-06-20,2.944444
1986-06-23,2.930556
1986-06-24,2.958333
1986-06-25,2.972222
1986-06-26,2.972222
1986-06-27,2.958333
1986-06-30,2.958333
1986-07-01,2.972222
1986-07-02,2.958333
1986-07-03,2.986111
1986-07-07,2.944444
1986-07-08,2.902778
1986-07-09,2.916667
1986-07-10,2.916667
1986-07-11,2.944444
1986-07-14,2.902778
1986-07-15,2.916667
1986-07-16,2.916667
1986-07-17,2.916667
1986-07-18,2.902778
1986-07-21,2.916667
1986-07-22,2.902778
1986-07-23,2.902778
1986-07-24,2.930556
1986-07-25,2.916667
1986-07-28,2.916667
1986-07-29,2.916667
1986-07-30,2.916667
1986-07-31,2.916667
1986-08-01,2.916667
1986-08-04,2.916667
1986-08-05,2.847222
1986-08-06,2.694444
1986-08-07,2.861111
1986-08-08,2.875
1986-08-11,2.833333
1986-08-12,2.875
1986-08-13,2.875
1986-08-14,2.902778
1986-08-15,2.902778
1986-08-18,2.902778
1986-08-19,2.902778
1986-08-20,3.055556
1986-08-21,3.055556
1986-08-22,3.069444
1986-08-25,2.958333
1986-08-26,2.930556
1986-08-27,2.986111
1986-08-28,3.013889
1986-08-29,3.013889
1986-09-02,2.986111
1986-09-03,3.013889
1986-09-04,3.0
1986-09-05,2.972222
1986-09-08,2.972222
1986-09-09,3.013889
1986-09-10,3.069444
1986-09-11,2.916667
1986-09-12,2.888889
1986-09-15,2.875
1986-09-16,2.875
1986-09-17,2.902778
1986-09-18,2.944444
1986-09-19,2.930556
1986-09-22,2.902778
1986-09-23,2.944444
1986-09-24,3.041667
1986-09-25,2.944444
1986-09-26,2.944444
1986-09-29,2.902778
1986-09-30,2.888889
1986-10-01,2.972222
1986-10-02,3.0
1986-10-03,2.958333
1986-10-06,2.958333
1986-10-07,2.972222
1986-10-08,2.916667
1986-10-09,2.944444
1986-10-10,2.944444
1986-10-13,2.930556
1986-10-14,2.916667
1986-10-15,2.972222
1986-10-16,2.944444
1986-10-17,2.944444
1986-10-20,2.916667
1986-10-21,2.916667
1986-10-22,2.944444
1986-10-23,2.902778
1986-10-24,2.888889
1986-10-27,2.902778
1986-10-28,2.916667
1986-10-29,2.944444
1986-10-30,2.930556
1986-10-31,2.958333
1986-11-03,2.986111
1986-11-04,2.986111
1986-11-05,3.0
1986-11-06,2.972222
1986-11-07,2.958333
1986-11-10,2.972222
1986-11-11,2.958333
1986-11-12,2.944444
1986-11-13,2.986111
1986-11-14,3.013889
1986-11-17,2.972222
1986-11-18,2.986111
1986-11-19,3.0
1986-11-20,3.027778
1986-11-21,2.958333
1986-11-24,2.944444
1986-11-25,2.972222
1986-11-26,2.930556
1986-11-28,2.944444
1986-12-01,2.930556
1986-12-02,2.930556
1986-12-03,2.888889
1986-12-04,2.888889
1986-12-05,2.861111
1986-12-08,2.875
1986-12-09,2.861111
1986-12-10,2.916667
1986-12-11,2.958333
1986-12-12,2.916667
1986-12-15,2.944444
1986-12-16,2.972222
1986-12-17,2.902778
1986-12-18,2.888889
1986-12-19,2.916667
1986-12-22,2.930556
1986-12-23,2.902778
1986-12-24,2.930556
1986-12-26,2.902778
1986-12-29,2.875
1986-12-30,2.902778
1986-12-31,2.847222
1987-01-02,2.875
1987-01-05,2.930556
1987-01-06,3.013889
1987-01-07,3.083333
1987-01-08,3.083333
1987-01-09,3.111111
1987-01-12,3.208333
1987-01-13,3.222222
1987-01-14,3.180556
1987-01-15,3.138889
1987-01-16,3.166667
1987-01-19,3.180556
1987-01-20,3.152778
1987-01-21,3.180556
1987-01-22,3.180556
1987-01-23,3.194444
1987-01-26,3.194444
1987-01-27,3.194444
1987-01-28,3.194444
1987-01-29,3.194444
1987-01-30,3.194444
1987-02-02,3.25
1987-02-03,3.222222
1987-02-04,3.277778
1987-02-05,3.277778
1987-02-06,3.222222
1987-02-09,3.125
1987-02-10,3.166667
1987-02-11,3.180556
1987-02-12,3.222222
1987-02-13,3.236111
1987-02-17,3.291667
1987-02-18,3.333333
1987-02-19,3.527778
1987-02-20,3.541667
1987-02-23,3.388889
1987-02-24,3.402778
1987-02-25,3.361111
1987-02-26,3.375
1987-02-27,3.347222
1987-03-02,3.347222
1987-03-03,3.263889
1987-03-04,3.388889
1987-03-05,3.402778
1987-03-06,3.361111
1987-03-09,3.3194440000000003
1987-03-10,3.3055559999999997
1987-03-11,3.3194440000000003
1987-03-12,3.333333
1987-03-13,3.3055559999999997
1987-03-16,3.263889
1987-03-17,3.333333
1987-03-18,3.361111
1987-03-19,3.388889
1987-03-20,3.416667
1987-03-23,3.375
1987-03-24,3.333333
1987-03-25,3.3055559999999997
1987-03-26,3.3055559999999997
1987-03-27,3.3055559999999997
1987-03-30,3.222222
1987-03-31,3.208333
1987-04-01,3.180556
1987-04-02,3.208333
1987-04-03,3.222222
1987-04-06,3.263889
1987-04-07,3.222222
1987-04-08,3.222222
1987-04-09,3.208333
1987-04-10,3.208333
1987-04-13,3.180556
1987-04-14,3.041667
1987-04-15,3.111111
1987-04-16,3.180556
1987-04-20,3.166667
1987-04-21,3.166667
1987-04-22,3.166667
1987-04-23,3.166667
1987-04-24,3.180556
1987-04-27,3.194444
1987-04-28,3.180556
1987-04-29,3.180556
1987-04-30,3.111111
1987-05-01,3.069444
1987-05-04,3.111111
1987-05-05,3.180556
1987-05-06,3.152778
1987-05-07,3.194444
1987-05-08,3.277778
1987-05-11,3.25
1987-05-12,3.222222
1987-05-13,3.208333
1987-05-14,3.25
1987-05-15,3.166667
1987-05-18,3.180556
1987-05-19,3.180556
1987-05-20,3.180556
1987-05-21,3.166667
1987-05-22,3.055556
1987-05-26,3.055556
1987-05-27,3.069444
1987-05-28,3.069444
1987-05-29,3.111111
1987-06-01,3.083333
1987-06-02,3.069444
1987-06-03,3.125
1987-06-04,3.111111
1987-06-05,3.111111
1987-06-08,3.125
1987-06-09,3.111111
1987-06-10,3.125
1987-06-11,3.138889
1987-06-12,3.208333
1987-06-15,3.208333
1987-06-16,3.194444
1987-06-17,3.152778
1987-06-18,3.166667
1987-06-19,3.194444
1987-06-22,3.194444
1987-06-23,3.208333
1987-06-24,3.236111
1987-06-25,3.277778
1987-06-26,3.277778
1987-06-29,3.236111
1987-06-30,3.194444
1987-07-01,3.166667
1987-07-02,3.194444
1987-07-06,3.222222
1987-07-07,3.208333
1987-07-08,3.222222
1987-07-09,3.194444
1987-07-10,3.194444
1987-07-13,3.152778
1987-07-14,3.097222
1987-07-15,3.111111
1987-07-16,3.125
1987-07-17,3.097222
1987-07-20,3.097222
1987-07-21,3.097222
1987-07-22,3.097222
1987-07-23,3.111111
1987-07-24,3.111111
1987-07-27,3.125
1987-07-28,3.083333
1987-07-29,3.111111
1987-07-30,3.097222
1987-07-31,3.055556
1987-08-03,3.097222
1987-08-04,3.125
1987-08-05,3.125
1987-08-06,3.138889
1987-08-07,3.166667
1987-08-10,3.152778
1987-08-11,3.166667
1987-08-12,3.194444
1987-08-13,3.222222
1987-08-14,3.291667
1987-08-17,3.263889
1987-08-18,3.263889
1987-08-19,3.263889
1987-08-20,3.3055559999999997
1987-08-21,3.277778
1987-08-24,3.277778
1987-08-25,3.263889
1987-08-26,3.263889
1987-08-27,3.25
1987-08-28,3.208333
1987-08-31,3.25
1987-09-01,3.208333
1987-09-02,3.180556
1987-09-03,3.152778
1987-09-04,3.166667
1987-09-08,3.111111
1987-09-09,3.083333
1987-09-10,3.055556
1987-09-11,3.111111
1987-09-14,3.111111
1987-09-15,3.069444
1987-09-16,3.055556
1987-09-17,3.069444
1987-09-18,3.083333
1987-09-21,3.069444
1987-09-22,3.055556
1987-09-23,3.083333
1987-09-24,3.138889
1987-09-25,3.097222
1987-09-28,3.097222
1987-09-29,3.083333
1987-09-30,3.097222
1987-10-01,3.111111
1987-10-02,3.069444
1987-10-05,3.083333
1987-10-06,3.055556
1987-10-07,3.083333
1987-10-08,3.083333
1987-10-09,3.013889
1987-10-12,3.083333
1987-10-13,3.097222
1987-10-14,3.069444
1987-10-15,3.069444
1987-10-16,3.013889
1987-10-19,2.444444
1987-10-20,2.708333
1987-10-21,2.902778
1987-10-22,2.666667
1987-10-23,2.791667
1987-10-26,2.555556
1987-10-27,2.666667
1987-10-28,2.666667
1987-10-29,2.666667
1987-10-30,2.763889
1987-11-02,2.722222
1987-11-03,2.708333
1987-11-04,2.736111
1987-11-05,2.763889
1987-11-06,2.791667
1987-11-09,2.722222
1987-11-10,2.722222
1987-11-11,2.805556
1987-11-12,2.791667
1987-11-13,2.805556
1987-11-16,2.805556
1987-11-17,2.763889
1987-11-18,2.791667
1987-11-19,2.722222
1987-11-20,2.763889
1987-11-23,2.694444
1987-11-24,2.777778
1987-11-25,2.722222
1987-11-27,2.722222
1987-11-30,2.722222
1987-12-01,2.694444
1987-12-02,2.680556
1987-12-03,2.694444
1987-12-04,2.583333
1987-12-07,2.583333
1987-12-08,2.652778
1987-12-09,2.625
1987-12-10,2.583333
1987-12-11,2.625
1987-12-14,2.638889
1987-12-15,2.847222
1987-12-16,2.972222
1987-12-17,2.902778
1987-12-18,2.930556
1987-12-21,2.916667
1987-12-22,2.902778
1987-12-23,2.916667
1987-12-24,2.888889
1987-12-28,2.888889
1987-12-29,2.791667
1987-12-30,2.791667
1987-12-31,2.833333
1988-01-04,2.861111
1988-01-05,2.861111
1988-01-06,2.861111
1988-01-07,2.902778
1988-01-08,2.861111
1988-01-11,2.875
1988-01-12,2.875
1988-01-13,2.875
1988-01-14,2.888889
1988-01-15,2.916667
1988-01-18,2.888889
1988-01-19,2.902778
1988-01-20,2.888889
1988-01-21,2.888889
1988-01-22,2.888889
1988-01-25,2.888889
1988-01-26,2.916667
1988-01-27,2.888889
1988-01-28,2.916667
1988-01-29,2.930556
1988-02-01,2.916667
1988-02-02,2.916667
1988-02-03,2.958333
1988-02-04,2.986111
1988-02-05,2.986111
1988-02-08,2.958333
1988-02-09,2.972222
1988-02-10,2.958333
1988-02-11,2.986111
1988-02-12,2.986111
1988-02-16,2.986111
1988-02-17,3.0
1988-02-18,3.055556
1988-02-19,3.027778
1988-02-22,3.069444
1988-02-23,2.972222
1988-02-24,2.972222
1988-02-25,2.944444
1988-02-26,2.958333
1988-02-29,2.972222
1988-03-01,2.972222
1988-03-02,2.916667
1988-03-03,2.944444
1988-03-04,3.055556
1988-03-07,3.013889
1988-03-08,3.027778
1988-03-09,3.055556
