Date,ITC
2018-08-29,12666.700195
2018-08-30,12666.700195
2018-08-31,12571.400391
2018-09-04,12666.700195
2018-09-05,12666.700195
2018-09-06,12666.700195
2018-09-07,12666.700195
2018-09-10,12666.700195
2018-09-11,12666.700195
2018-09-12,12666.700195
2018-09-13,12571.400391
2018-09-14,12571.400391
2018-09-17,12666.700195
2018-09-18,12666.700195
2018-09-19,12761.900391
2018-09-20,12666.700195
2018-09-21,12666.700195
2018-09-24,12571.400391
2018-09-25,12571.400391
2018-09-26,12666.700195
2018-09-27,12666.700195
2018-09-28,12666.700195
2018-10-01,12476.200195
2018-10-02,12666.700195
2018-10-03,12381.0
2018-10-04,11904.799805
2018-10-05,11904.799805
2018-10-08,11952.400391
2018-10-09,11904.799805
2018-10-10,11904.799805
2018-10-11,11857.099609
2018-10-12,11428.599609
2018-10-15,11428.599609
2018-10-16,11619.0
2018-10-17,11619.0
2018-10-18,11428.599609
2018-10-19,11333.299805
2018-10-22,11428.599609
2018-10-23,11047.599609
2018-10-24,11047.599609
2018-10-25,11047.599609
2018-10-26,11047.599609
2018-10-29,11047.599609
2018-10-30,11047.599609
2018-10-31,11428.599609
2018-11-01,11428.599609
2018-11-02,11428.599609
2018-11-05,11238.099609
2018-11-06,11095.200195
2018-11-07,11047.599609
2018-11-08,11047.599609
2018-11-09,11047.599609
2018-11-12,10952.400391
2018-11-13,11047.599609
2018-11-14,11238.099609
2018-11-15,11238.099609
2018-11-16,11047.599609
2018-11-19,11047.599609
2018-11-20,11047.599609
2018-11-21,11095.200195
2018-11-23,11238.099609
2018-11-26,11333.299805
2018-11-27,11428.599609
2018-11-28,11333.299805
2018-11-29,11047.599609
2018-11-30,11047.599609
2018-12-03,11809.5
2018-12-04,11428.599609
2018-12-06,11714.299805
2018-12-07,12000.0
2018-12-10,12000.0
2018-12-11,12000.0
2018-12-12,11238.099609
2018-12-13,11142.900391
2018-12-14,11809.5
2018-12-17,11238.099609
2018-12-18,11238.099609
2018-12-19,11238.099609
2018-12-20,11238.099609
2018-12-21,11238.099609
2018-12-24,11142.900391
2018-12-26,11142.900391
2018-12-27,11333.299805
2018-12-28,11428.599609
2018-12-31,11428.599609
2019-01-02,11428.599609
2019-01-03,11428.599609
2019-01-04,11428.599609
2019-01-07,11428.599609
2019-01-08,11809.5
2019-01-09,11809.5
2019-01-10,11809.5
2019-01-11,11619.0
2019-01-14,11238.099609
2019-01-15,11238.099609
2019-01-16,11238.099609
2019-01-17,11238.099609
2019-01-18,11238.099609
2019-01-22,10476.200195
2019-01-23,11190.5
2019-01-24,11476.200195
2019-01-25,11142.900391
2019-01-28,11142.900391
2019-01-29,11142.900391
2019-01-30,11047.599609
2019-01-31,10952.400391
2019-02-01,10952.400391
2019-02-04,10952.400391
2019-02-05,10952.400391
2019-02-06,10952.400391
2019-02-07,10952.400391
2019-02-08,10952.400391
2019-02-11,11238.099609
2019-02-12,11428.599609
2019-02-13,11904.799805
2019-02-14,11714.299805
2019-02-15,11809.5
2019-02-19,11714.299805
2019-02-20,11285.700195
2019-02-21,11333.299805
2019-02-22,11333.299805
2019-02-25,11238.099609
2019-02-26,11619.0
2019-02-27,11714.299805
2019-02-28,11428.599609
2019-03-01,11619.0
2019-03-04,12190.5
2019-03-05,12381.0
2019-03-06,12571.400391
2019-03-07,12809.5
2019-03-08,12809.5
2019-03-11,12809.5
2019-03-12,12952.400391
2019-03-13,13047.599609
2019-03-14,12857.099609
2019-03-15,12857.099609
2019-03-18,12857.099609
2019-03-19,12952.400391
2019-03-20,13571.400391
2019-03-21,13047.599609
2019-03-22,12857.099609
2019-03-25,13047.599609
2019-03-26,13047.599609
2019-03-27,12142.900391
2019-03-28,12381.0
2019-03-29,12190.5
2019-04-01,11523.799805
2019-04-02,11714.299805
2019-04-03,11809.5
2019-04-04,11904.799805
2019-04-05,12285.700195
2019-04-08,12000.0
2019-04-09,12095.200195
2019-04-10,12000.0
2019-04-11,11428.599609
2019-04-12,11428.599609
2019-04-15,11428.599609
2019-04-16,12000.0
2019-04-17,12000.0
2019-04-18,11904.799805
2019-04-22,11904.799805
2019-04-23,12000.0
2019-04-24,12190.5
2019-04-25,12000.0
2019-04-26,12095.200195
2019-04-29,12095.200195
2019-04-30,12095.200195
2019-05-01,12095.200195
2019-05-02,12095.200195
2019-05-03,12095.200195
2019-05-06,11904.799805
2019-05-07,12095.200195
2019-05-08,12095.200195
2019-05-09,11809.5
2019-05-10,12000.0
2019-05-13,11904.799805
2019-05-14,11619.0
2019-05-15,11809.5
2019-05-16,11809.5
2019-05-17,12000.0
2019-05-20,11904.799805
2019-05-21,11809.5
2019-05-22,12000.0
2019-05-23,12000.0
2019-05-24,12000.0
2019-05-28,11904.799805
2019-05-29,11761.900391
2019-05-30,11904.799805
2019-05-31,11761.900391
2019-06-03,11714.299805
2019-06-04,11904.799805
2019-06-05,11904.799805
2019-06-06,11714.299805
2019-06-07,11904.799805
2019-06-10,11714.299805
2019-06-11,11714.299805
2019-06-12,11619.0
2019-06-13,11619.0
2019-06-14,11523.799805
2019-06-17,11523.799805
2019-06-18,11523.799805
2019-06-19,11523.799805
2019-06-20,11523.799805
2019-06-21,11714.299805
2019-06-24,11809.5
2019-06-25,11809.5
2019-06-26,12000.0
2019-06-27,11714.299805
2019-06-28,11714.299805
2019-07-01,11714.299805
2019-07-02,11714.299805
2019-07-03,11714.299805
2019-07-05,12904.799805
2019-07-08,13666.700195
2019-07-09,13666.700195
2019-07-10,14381.0
2019-07-11,14000.0
2019-07-12,14095.200195
2019-07-15,14285.700195
2019-07-16,14095.200195
2019-07-17,13523.799805
2019-07-18,13809.5
2019-07-19,13523.799805
2019-07-22,13333.299805
2019-07-23,12904.799805
2019-07-24,13333.299805
2019-07-25,13714.299805
2019-07-26,14285.700195
2019-07-29,14761.900391
2019-07-30,14761.900391
2019-07-31,14000.0
2019-08-01,14000.0
2019-08-02,13904.799805
2019-08-05,13904.799805
2019-08-06,13666.700195
2019-08-07,13761.900391
2019-08-08,13809.5
2019-08-09,13809.5
2019-08-12,14095.200195
2019-08-13,14571.400391
2019-08-14,15142.900391
2019-08-15,15142.900391
2019-08-16,14571.400391
2019-08-19,15238.099609
2019-08-20,16000.0
2019-08-21,16190.5
2019-08-22,15904.799805
2019-08-23,15523.799805
2019-08-26,15666.700195
2019-08-27,16285.700195
2019-08-28,16381.0
2019-08-29,16095.200195
2019-08-30,15714.299805
2019-09-03,15523.799805
2019-09-04,16571.400391
2019-09-05,15714.299805
2019-09-06,16809.5
2019-09-09,16571.400391
2019-09-10,16476.199219
2019-09-11,16095.200195
2019-09-12,16476.199219
2019-09-13,16381.0
2019-09-16,16381.0
2019-09-17,16666.699219
2019-09-18,16666.699219
2019-09-19,16619.0
2019-09-20,16476.199219
2019-09-23,16571.400391
2019-09-24,16047.599609
2019-09-25,16142.900391
2019-09-26,16142.900391
2019-09-27,15857.099609
2019-09-30,15333.299805
2019-10-01,14904.799805
2019-10-02,14857.099609
2019-10-03,15714.299805
2019-10-04,15714.299805
2019-10-07,15428.599609
2019-10-08,15428.599609
2019-10-09,15333.299805
2019-10-10,15619.0
2019-10-11,15142.900391
2019-10-14,15142.900391
2019-10-15,15047.599609
2019-10-16,15095.200195
2019-10-17,15238.099609
2019-10-18,15095.200195
2019-10-21,15095.200195
2019-10-22,15047.599609
2019-10-23,15047.599609
2019-10-24,15142.900391
2019-10-25,15238.099609
2019-10-28,15333.299805
2019-10-29,15333.299805
2019-10-30,15142.900391
2019-10-31,15238.099609
2019-11-01,15238.099609
2019-11-04,15047.599609
2019-11-05,15238.099609
2019-11-06,14952.400391
2019-11-07,15714.299805
2019-11-08,15714.299805
2019-11-11,15714.299805
2019-11-12,15714.299805
2019-11-13,15666.700195
2019-11-14,15428.599609
2019-11-15,15809.5
2019-11-18,15428.599609
2019-11-19,15714.299805
2019-11-20,15714.299805
2019-11-21,15714.299805
2019-11-22,15428.599609
2019-11-25,15238.099609
2019-11-26,15238.099609
2019-11-27,15238.099609
2019-11-29,15904.799805
2019-12-02,15047.599609
2019-12-03,15142.900391
2019-12-04,15142.900391
2019-12-05,15190.5
2019-12-06,15190.5
2019-12-09,15142.900391
2019-12-10,15333.299805
2019-12-11,15333.299805
2019-12-12,15428.599609
2019-12-13,15333.299805
2019-12-16,15047.599609
2019-12-17,15047.599609
2019-12-18,15047.599609
2019-12-19,15047.599609
2019-12-20,15714.299805
2019-12-23,15714.299805
2019-12-24,15428.599609
2019-12-26,15714.299805
2019-12-27,15142.900391
2019-12-30,15142.900391
2019-12-31,16190.5
2020-01-02,16285.700195
2020-01-03,16285.700195
2020-01-06,15714.299805
2020-01-07,15714.299805
2020-01-08,15714.299805
2020-01-09,15714.299805
2020-01-10,15714.299805
2020-01-13,15666.700195
2020-01-14,16000.0
2020-01-15,16000.0
2020-01-16,16190.5
2020-01-17,15809.5
2020-01-21,15714.299805
2020-01-22,15428.599609
2020-01-23,15428.599609
2020-01-24,15428.599609
2020-01-27,15428.599609
2020-01-28,15428.599609
2020-01-29,15428.599609
2020-01-30,15428.599609
2020-01-31,15047.599609
2020-02-03,15333.299805
2020-02-04,15238.099609
2020-02-05,15904.799805
2020-02-06,15238.099609
2020-02-07,15238.099609
2020-02-10,15238.099609
2020-02-11,15238.099609
2020-02-12,15238.099609
2020-02-13,15238.099609
2020-02-14,15714.299805
2020-02-18,15238.099609
2020-02-19,15714.299805
2020-02-20,15238.099609
2020-02-21,15238.099609
2020-02-24,15238.099609
2020-02-25,15238.099609
2020-02-26,14761.900391
2020-02-27,14761.900391
2020-02-28,14761.900391
2020-03-02,15238.099609
2020-03-03,14761.900391
2020-03-04,14761.900391
2020-03-05,14285.700195
2020-03-06,15142.900391
2020-03-09,14095.200195
2020-03-10,15000.0
2020-03-11,14285.700195
2020-03-12,13333.299805
2020-03-13,12761.900391
2020-03-16,12761.900391
2020-03-17,12761.900391
2020-03-18,12857.099609
2020-03-19,12857.099609
2020-03-20,13714.299805
2020-03-23,12761.900391
2020-03-24,12761.900391
2020-03-25,12000.0
2020-03-26,12809.5
2020-03-27,12809.5
2020-03-30,11952.400391
2020-03-31,12666.700195
2020-04-01,13142.900391
2020-04-02,29.4
2020-04-03,12300.0
2020-04-06,29.4
2020-04-07,29.4
2020-04-08,29.4
2020-04-09,29.4
2020-04-13,29.4
2020-04-14,13000.0
2020-04-15,29.4
2020-04-16,29.4
2020-04-17,13700.0
2020-04-20,29.4
2020-04-21,29.4
2020-04-22,29.4
2020-04-23,29.4
2020-04-24,13350.0
2020-04-27,29.4
2020-04-28,29.4
2020-04-29,29.4
2020-04-30,29.4
2020-05-01,13900.0
2020-05-04,29.4
2020-05-05,29.4
2020-05-06,13500.0
2020-05-07,29.4
2020-05-08,12900.0
