Date,SEIC
1982-06-02,0.255208
1982-06-03,0.25
1982-06-04,0.25
1982-06-07,0.25
1982-06-08,0.252604
1982-06-09,0.25
1982-06-10,0.25
1982-06-11,0.255208
1982-06-14,0.255208
1982-06-15,0.252604
1982-06-16,0.252604
1982-06-17,0.25
1982-06-18,0.244792
1982-06-21,0.24218800000000001
1982-06-22,0.244792
1982-06-23,0.247396
1982-06-24,0.247396
1982-06-25,0.244792
1982-06-28,0.24218800000000001
1982-06-29,0.24218800000000001
1982-06-30,0.24218800000000001
1982-07-01,0.239583
1982-07-02,0.234375
1982-07-06,0.234375
1982-07-07,0.236979
1982-07-08,0.236979
1982-07-09,0.24218800000000001
1982-07-12,0.25
1982-07-13,0.247396
1982-07-14,0.236979
1982-07-15,0.239583
1982-07-16,0.239583
1982-07-19,0.239583
1982-07-20,0.239583
1982-07-21,0.24218800000000001
1982-07-22,0.244792
1982-07-23,0.247396
1982-07-26,0.244792
1982-07-27,0.229167
1982-07-28,0.221354
1982-07-29,0.221354
1982-07-30,0.223958
1982-08-02,0.229167
1982-08-03,0.229167
1982-08-04,0.229167
1982-08-05,0.22656300000000001
1982-08-06,0.22656300000000001
1982-08-09,0.22656300000000001
1982-08-10,0.22656300000000001
1982-08-11,0.22656300000000001
1982-08-12,0.22656300000000001
1982-08-13,0.223958
1982-08-16,0.22656300000000001
1982-08-17,0.229167
1982-08-18,0.24218800000000001
1982-08-19,0.24218800000000001
1982-08-20,0.24218800000000001
1982-08-23,0.239583
1982-08-24,0.244792
1982-08-25,0.244792
1982-08-26,0.244792
1982-08-27,0.244792
1982-08-30,0.244792
1982-08-31,0.244792
1982-09-01,0.247396
1982-09-02,0.252604
1982-09-03,0.263021
1982-09-07,0.255208
1982-09-08,0.255208
1982-09-09,0.257813
1982-09-10,0.255208
1982-09-13,0.257813
1982-09-14,0.263021
1982-09-15,0.276042
1982-09-16,0.289063
1982-09-17,0.286458
1982-09-20,0.283854
1982-09-21,0.291667
1982-09-22,0.291667
1982-09-23,0.290365
1982-09-24,0.28776
1982-09-27,0.28776
1982-09-28,0.289063
1982-09-29,0.286458
1982-09-30,0.28125
1982-10-01,0.276042
1982-10-04,0.276042
1982-10-05,0.276042
1982-10-06,0.289063
1982-10-07,0.298177
1982-10-08,0.307292
1982-10-11,0.322917
1982-10-12,0.320313
1982-10-13,0.320313
1982-10-14,0.3125
1982-10-15,0.309896
1982-10-18,0.311198
1982-10-19,0.313802
1982-10-20,0.335938
1982-10-21,0.361979
1982-10-22,0.377604
1982-10-25,0.361979
1982-10-26,0.367188
1982-10-27,0.367188
1982-10-28,0.369792
1982-10-29,0.375
1982-11-01,0.380208
1982-11-02,0.395833
1982-11-03,0.408854
1982-11-04,0.424479
1982-11-05,0.445313
1982-11-08,0.447917
1982-11-09,0.450521
1982-11-10,0.458333
1982-11-11,0.460938
1982-11-12,0.471354
1982-11-15,0.458333
1982-11-16,0.450521
1982-11-17,0.460938
1982-11-18,0.46875
1982-11-19,0.471354
1982-11-22,0.471354
1982-11-23,0.453125
1982-11-24,0.440104
1982-11-26,0.440104
1982-11-29,0.411458
1982-11-30,0.447917
1982-12-01,0.447917
1982-12-02,0.447917
1982-12-03,0.445313
1982-12-06,0.440104
1982-12-07,0.450521
1982-12-08,0.458333
1982-12-09,0.463542
1982-12-10,0.460938
1982-12-13,0.445313
1982-12-14,0.445313
1982-12-15,0.414063
1982-12-16,0.411458
1982-12-17,0.427083
1982-12-20,0.424479
1982-12-21,0.419271
1982-12-22,0.416667
1982-12-23,0.416667
1982-12-27,0.416667
1982-12-28,0.408854
1982-12-29,0.408854
1982-12-30,0.40625
1982-12-31,0.40625
1983-01-03,0.401042
1983-01-04,0.398438
1983-01-05,0.401042
1983-01-06,0.427083
1983-01-07,0.427083
1983-01-10,0.440104
1983-01-11,0.4375
1983-01-12,0.4375
1983-01-13,0.4375
1983-01-14,0.440104
1983-01-17,0.447917
1983-01-18,0.445313
1983-01-19,0.440104
1983-01-20,0.440104
1983-01-21,0.432292
1983-01-24,0.419271
1983-01-25,0.419271
1983-01-26,0.421875
1983-01-27,0.440104
1983-01-28,0.453125
1983-01-31,0.497396
1983-02-01,0.505208
1983-02-02,0.507813
1983-02-03,0.507813
1983-02-04,0.510417
1983-02-07,0.515625
1983-02-08,0.513021
1983-02-09,0.513021
1983-02-10,0.515625
1983-02-11,0.513021
1983-02-14,0.513021
1983-02-15,0.515625
1983-02-16,0.515625
1983-02-17,0.510417
1983-02-18,0.513021
1983-02-22,0.507813
1983-02-23,0.510417
1983-02-24,0.505208
1983-02-25,0.505208
1983-02-28,0.494792
1983-03-01,0.494792
1983-03-02,0.5
1983-03-03,0.5
1983-03-04,0.489583
1983-03-07,0.489583
1983-03-08,0.489583
1983-03-09,0.489583
1983-03-10,0.489583
1983-03-11,0.479167
1983-03-14,0.463542
1983-03-15,0.458333
1983-03-16,0.447917
1983-03-17,0.442708
1983-03-18,0.442708
1983-03-21,0.4375
1983-03-22,0.4375
1983-03-23,0.450521
1983-03-24,0.453125
1983-03-25,0.442708
1983-03-28,0.479167
1983-03-29,0.489583
1983-03-30,0.494792
1983-03-31,0.494792
1983-04-04,0.494792
1983-04-05,0.494792
1983-04-06,0.489583
1983-04-07,0.489583
1983-04-08,0.484375
1983-04-11,0.494792
1983-04-12,0.489583
1983-04-13,0.489583
1983-04-14,0.489583
1983-04-15,0.515625
1983-04-18,0.510417
1983-04-19,0.515625
1983-04-20,0.541667
1983-04-21,0.546875
1983-04-22,0.598958
1983-04-25,0.645833
1983-04-26,0.645833
1983-04-27,0.645833
1983-04-28,0.651042
1983-04-29,0.666667
1983-05-02,0.666667
1983-05-03,0.666667
1983-05-04,0.666667
1983-05-05,0.666667
1983-05-06,0.671875
1983-05-09,0.671875
1983-05-10,0.671875
1983-05-11,0.671875
1983-05-12,0.671875
1983-05-13,0.682292
1983-05-16,0.682292
1983-05-17,0.682292
1983-05-18,0.677083
1983-05-19,0.677083
1983-05-20,0.682292
1983-05-23,0.6875
1983-05-24,0.697917
1983-05-25,0.6875
1983-05-26,0.682292
1983-05-27,0.671875
1983-05-31,0.640625
1983-06-01,0.635417
1983-06-02,0.619792
1983-06-03,0.619792
1983-06-06,0.604167
1983-06-07,0.583333
1983-06-08,0.5625
1983-06-09,0.5625
1983-06-10,0.557292
1983-06-13,0.567708
1983-06-14,0.59375
1983-06-15,0.59375
1983-06-16,0.59375
1983-06-17,0.588542
1983-06-20,0.572917
1983-06-21,0.588542
1983-06-22,0.59375
1983-06-23,0.604167
1983-06-24,0.609375
1983-06-27,0.604167
1983-06-28,0.604167
1983-06-29,0.604167
1983-06-30,0.619792
1983-07-01,0.619792
1983-07-05,0.614583
1983-07-06,0.614583
1983-07-07,0.609375
1983-07-08,0.604167
1983-07-11,0.604167
1983-07-12,0.609375
1983-07-13,0.609375
1983-07-14,0.609375
1983-07-15,0.609375
1983-07-18,0.604167
1983-07-19,0.598958
1983-07-20,0.567708
1983-07-21,0.567708
1983-07-22,0.583333
1983-07-25,0.578125
1983-07-26,0.572917
1983-07-27,0.552083
1983-07-28,0.552083
1983-07-29,0.479167
1983-08-01,0.489583
1983-08-02,0.515625
1983-08-03,0.515625
1983-08-04,0.505208
1983-08-05,0.510417
1983-08-08,0.5
1983-08-09,0.510417
1983-08-10,0.5
1983-08-11,0.494792
1983-08-12,0.5
1983-08-15,0.5
1983-08-16,0.494792
1983-08-17,0.5
1983-08-18,0.505208
1983-08-19,0.505208
1983-08-22,0.505208
1983-08-23,0.510417
1983-08-24,0.515625
1983-08-25,0.515625
1983-08-26,0.515625
1983-08-29,0.515625
1983-08-30,0.515625
1983-08-31,0.515625
1983-09-01,0.515625
1983-09-02,0.520833
1983-09-06,0.546875
1983-09-07,0.557292
1983-09-08,0.557292
1983-09-09,0.572917
1983-09-12,0.59375
1983-09-13,0.614583
1983-09-14,0.604167
1983-09-15,0.614583
1983-09-16,0.635417
1983-09-19,0.666667
1983-09-20,0.697917
1983-09-21,0.682292
1983-09-22,0.6875
1983-09-23,0.682292
1983-09-26,0.671875
1983-09-27,0.671875
1983-09-28,0.671875
1983-09-29,0.666667
1983-09-30,0.666667
1983-10-03,0.661458
1983-10-04,0.661458
1983-10-05,0.65625
1983-10-06,0.666667
1983-10-07,0.666667
1983-10-10,0.666667
1983-10-11,0.65625
1983-10-12,0.65625
1983-10-13,0.651042
1983-10-14,0.640625
1983-10-17,0.645833
1983-10-18,0.635417
1983-10-19,0.5625
1983-10-20,0.541667
1983-10-21,0.546875
1983-10-24,0.53125
1983-10-25,0.53125
1983-10-26,0.541667
1983-10-27,0.541667
1983-10-28,0.546875
1983-10-31,0.552083
1983-11-01,0.557292
1983-11-02,0.567708
1983-11-03,0.5625
1983-11-04,0.557292
1983-11-07,0.541667
1983-11-08,0.526042
1983-11-09,0.505208
1983-11-10,0.505208
1983-11-11,0.510417
1983-11-14,0.536458
1983-11-15,0.536458
1983-11-16,0.536458
1983-11-17,0.536458
1983-11-18,0.541667
1983-11-21,0.541667
1983-11-22,0.536458
1983-11-23,0.536458
1983-11-25,0.536458
1983-11-28,0.541667
1983-11-29,0.546875
1983-11-30,0.552083
1983-12-01,0.552083
1983-12-02,0.552083
1983-12-05,0.546875
1983-12-06,0.546875
1983-12-07,0.546875
1983-12-08,0.520833
1983-12-09,0.515625
1983-12-12,0.515625
1983-12-13,0.515625
1983-12-14,0.510417
1983-12-15,0.510417
1983-12-16,0.510417
1983-12-19,0.510417
1983-12-20,0.510417
1983-12-21,0.510417
1983-12-22,0.5
1983-12-23,0.510417
1983-12-27,0.515625
1983-12-28,0.510417
1983-12-29,0.510417
1983-12-30,0.53125
1984-01-03,0.536458
1984-01-04,0.544271
1984-01-05,0.536458
1984-01-06,0.546875
1984-01-09,0.552083
1984-01-10,0.557292
1984-01-11,0.552083
1984-01-12,0.546875
1984-01-13,0.546875
1984-01-16,0.539063
1984-01-17,0.541667
1984-01-18,0.53125
1984-01-19,0.53125
1984-01-20,0.53125
1984-01-23,0.515625
1984-01-24,0.5
1984-01-25,0.5
1984-01-26,0.489583
1984-01-27,0.473958
1984-01-30,0.458333
1984-01-31,0.458333
1984-02-01,0.453125
1984-02-02,0.4375
1984-02-03,0.421875
1984-02-06,0.385417
1984-02-07,0.401042
1984-02-08,0.411458
1984-02-09,0.416667
1984-02-10,0.416667
1984-02-13,0.411458
1984-02-14,0.411458
1984-02-15,0.416667
1984-02-16,0.411458
1984-02-17,0.416667
1984-02-21,0.411458
1984-02-22,0.411458
1984-02-23,0.395833
1984-02-24,0.401042
1984-02-27,0.40625
1984-02-28,0.408854
1984-02-29,0.40625
1984-03-01,0.40625
1984-03-02,0.40625
1984-03-05,0.401042
1984-03-06,0.390625
1984-03-07,0.401042
1984-03-08,0.390625
1984-03-09,0.380208
1984-03-12,0.380208
1984-03-13,0.380208
1984-03-14,0.375
1984-03-15,0.380208
1984-03-16,0.380208
1984-03-19,0.375
1984-03-20,0.380208
1984-03-21,0.377604
1984-03-22,0.380208
1984-03-23,0.364583
1984-03-26,0.364583
1984-03-27,0.359375
1984-03-28,0.354167
1984-03-29,0.354167
1984-03-30,0.348958
1984-04-02,0.34375
1984-04-03,0.3125
1984-04-04,0.320313
1984-04-05,0.322917
1984-04-06,0.322917
1984-04-09,0.322917
1984-04-10,0.3125
1984-04-11,0.3125
1984-04-12,0.328125
1984-04-13,0.328125
1984-04-16,0.322917
1984-04-17,0.317708
1984-04-18,0.307292
1984-04-19,0.3125
1984-04-23,0.302083
1984-04-24,0.302083
1984-04-25,0.270833
1984-04-26,0.28125
1984-04-27,0.276042
1984-04-30,0.276042
1984-05-01,0.270833
1984-05-02,0.296875
1984-05-03,0.291667
1984-05-04,0.302083
1984-05-07,0.296875
1984-05-08,0.296875
1984-05-09,0.307292
1984-05-10,0.307292
1984-05-11,0.296875
1984-05-14,0.304688
1984-05-15,0.302083
1984-05-16,0.296875
1984-05-17,0.291667
1984-05-18,0.28125
1984-05-21,0.296875
1984-05-22,0.291667
1984-05-23,0.286458
1984-05-24,0.286458
1984-05-25,0.291667
1984-05-29,0.286458
1984-05-30,0.276042
1984-05-31,0.28125
1984-06-01,0.286458
1984-06-04,0.291667
1984-06-05,0.291667
1984-06-06,0.307292
1984-06-07,0.302083
1984-06-08,0.304688
1984-06-11,0.296875
1984-06-12,0.307292
1984-06-13,0.296875
1984-06-14,0.296875
1984-06-15,0.302083
1984-06-18,0.291667
1984-06-19,0.291667
1984-06-20,0.296875
1984-06-21,0.296875
1984-06-22,0.291667
1984-06-25,0.291667
1984-06-26,0.296875
1984-06-27,0.296875
1984-06-28,0.296875
1984-06-29,0.3125
1984-07-02,0.322917
1984-07-03,0.359375
1984-07-05,0.354167
1984-07-06,0.354167
1984-07-09,0.34375
1984-07-10,0.354167
1984-07-11,0.348958
1984-07-12,0.34375
1984-07-13,0.348958
1984-07-16,0.328125
1984-07-17,0.328125
1984-07-18,0.317708
1984-07-19,0.322917
1984-07-20,0.307292
1984-07-23,0.291667
1984-07-24,0.28125
1984-07-25,0.28125
1984-07-26,0.286458
1984-07-27,0.28125
1984-07-30,0.286458
1984-07-31,0.291667
1984-08-01,0.291667
1984-08-02,0.307292
1984-08-03,0.322917
1984-08-06,0.322917
1984-08-07,0.338542
1984-08-08,0.341146
1984-08-09,0.34375
1984-08-10,0.348958
1984-08-13,0.34375
1984-08-14,0.34375
1984-08-15,0.34375
1984-08-16,0.34375
1984-08-17,0.333333
1984-08-20,0.333333
1984-08-21,0.328125
1984-08-22,0.333333
1984-08-23,0.333333
1984-08-24,0.322917
1984-08-27,0.317708
1984-08-28,0.317708
1984-08-29,0.3125
1984-08-30,0.307292
1984-08-31,0.302083
1984-09-04,0.296875
1984-09-05,0.291667
1984-09-06,0.291667
1984-09-07,0.291667
1984-09-10,0.28125
1984-09-11,0.28125
1984-09-12,0.28125
1984-09-13,0.276042
1984-09-14,0.28125
1984-09-17,0.270833
1984-09-18,0.265625
1984-09-19,0.255208
1984-09-20,0.260417
1984-09-21,0.260417
1984-09-24,0.255208
1984-09-25,0.244792
1984-09-26,0.234375
1984-09-27,0.229167
1984-09-28,0.229167
1984-10-01,0.21875
1984-10-02,0.21875
1984-10-03,0.223958
1984-10-04,0.223958
1984-10-05,0.223958
1984-10-08,0.229167
1984-10-09,0.234375
1984-10-10,0.234375
1984-10-11,0.244792
1984-10-12,0.244792
1984-10-15,0.244792
1984-10-16,0.244792
1984-10-17,0.239583
1984-10-18,0.244792
1984-10-19,0.236979
1984-10-22,0.244792
1984-10-23,0.239583
1984-10-24,0.255208
1984-10-25,0.276042
1984-10-26,0.276042
1984-10-29,0.270833
1984-10-30,0.276042
1984-10-31,0.276042
1984-11-01,0.276042
1984-11-02,0.270833
1984-11-05,0.273438
1984-11-06,0.286458
1984-11-07,0.286458
1984-11-08,0.276042
1984-11-09,0.276042
1984-11-12,0.276042
1984-11-13,0.278646
1984-11-14,0.276042
1984-11-15,0.276042
1984-11-16,0.273438
1984-11-19,0.28125
1984-11-20,0.28125
1984-11-21,0.28125
1984-11-23,0.276042
1984-11-26,0.286458
1984-11-27,0.291667
1984-11-28,0.291667
1984-11-29,0.291667
1984-11-30,0.286458
1984-12-03,0.286458
1984-12-04,0.276042
1984-12-05,0.276042
1984-12-06,0.276042
1984-12-07,0.276042
1984-12-10,0.28125
1984-12-11,0.28125
1984-12-12,0.276042
1984-12-13,0.276042
1984-12-14,0.28125
1984-12-17,0.276042
1984-12-18,0.28125
1984-12-19,0.276042
1984-12-20,0.283854
1984-12-21,0.283854
1984-12-24,0.289063
1984-12-26,0.296875
1984-12-27,0.289063
1984-12-28,0.294271
1984-12-31,0.296875
1985-01-02,0.296875
1985-01-03,0.28125
1985-01-04,0.289063
1985-01-07,0.276042
1985-01-08,0.28125
1985-01-09,0.286458
1985-01-10,0.283854
1985-01-11,0.289063
1985-01-14,0.291667
1985-01-15,0.289063
1985-01-16,0.291667
1985-01-17,0.296875
1985-01-18,0.294271
1985-01-21,0.296875
1985-01-22,0.302083
1985-01-23,0.309896
1985-01-24,0.328125
1985-01-25,0.335938
1985-01-28,0.338542
1985-01-29,0.333333
1985-01-30,0.333333
1985-01-31,0.335938
1985-02-01,0.333333
1985-02-04,0.338542
1985-02-05,0.335938
1985-02-06,0.356771
1985-02-07,0.367188
1985-02-08,0.364583
1985-02-11,0.367188
1985-02-12,0.361979
1985-02-13,0.361979
1985-02-14,0.361979
1985-02-15,0.361979
1985-02-19,0.367188
1985-02-20,0.367188
1985-02-21,0.364583
1985-02-22,0.364583
1985-02-25,0.364583
1985-02-26,0.364583
1985-02-27,0.361979
1985-02-28,0.369792
1985-03-01,0.388021
1985-03-04,0.388021
1985-03-05,0.388021
1985-03-06,0.382813
1985-03-07,0.385417
1985-03-08,0.364583
1985-03-11,0.359375
1985-03-12,0.354167
1985-03-13,0.34375
1985-03-14,0.325521
1985-03-15,0.328125
1985-03-18,0.34375
1985-03-19,0.335938
1985-03-20,0.34375
1985-03-21,0.354167
1985-03-22,0.354167
1985-03-25,0.367188
1985-03-26,0.369792
1985-03-27,0.369792
1985-03-28,0.380208
1985-03-29,0.380208
1985-04-01,0.385417
1985-04-02,0.390625
1985-04-03,0.395833
1985-04-04,0.395833
1985-04-08,0.395833
1985-04-09,0.395833
1985-04-10,0.395833
1985-04-11,0.385417
1985-04-12,0.385417
1985-04-15,0.385417
1985-04-16,0.390625
1985-04-17,0.390625
1985-04-18,0.395833
1985-04-19,0.390625
1985-04-22,0.380208
1985-04-23,0.375
1985-04-24,0.380208
1985-04-25,0.375
1985-04-26,0.369792
1985-04-29,0.372396
1985-04-30,0.369792
1985-05-01,0.359375
1985-05-02,0.348958
1985-05-03,0.354167
1985-05-06,0.348958
1985-05-07,0.348958
1985-05-08,0.348958
1985-05-09,0.34375
1985-05-10,0.34375
1985-05-13,0.346354
1985-05-14,0.338542
1985-05-15,0.333333
1985-05-16,0.333333
1985-05-17,0.34375
1985-05-20,0.333333
1985-05-21,0.333333
1985-05-22,0.333333
1985-05-23,0.328125
1985-05-24,0.333333
1985-05-28,0.335938
1985-05-29,0.338542
1985-05-30,0.34375
1985-05-31,0.359375
1985-06-03,0.359375
1985-06-04,0.359375
1985-06-05,0.375
1985-06-06,0.369792
1985-06-07,0.364583
1985-06-10,0.364583
1985-06-11,0.359375
1985-06-12,0.348958
1985-06-13,0.348958
1985-06-14,0.354167
1985-06-17,0.351563
1985-06-18,0.354167
1985-06-19,0.348958
1985-06-20,0.359375
1985-06-21,0.359375
1985-06-24,0.364583
1985-06-25,0.369792
1985-06-26,0.380208
1985-06-27,0.375
1985-06-28,0.380208
1985-07-01,0.380208
1985-07-02,0.380208
1985-07-03,0.375
1985-07-05,0.375
1985-07-08,0.380208
1985-07-09,0.375
1985-07-10,0.380208
1985-07-11,0.385417
1985-07-12,0.380208
1985-07-15,0.385417
1985-07-16,0.385417
1985-07-17,0.385417
1985-07-18,0.390625
1985-07-19,0.395833
1985-07-22,0.395833
1985-07-23,0.390625
1985-07-24,0.380208
1985-07-25,0.390625
1985-07-26,0.380208
1985-07-29,0.385417
1985-07-30,0.380208
1985-07-31,0.385417
1985-08-01,0.390625
1985-08-02,0.388021
1985-08-05,0.390625
1985-08-06,0.385417
1985-08-07,0.380208
1985-08-08,0.380208
1985-08-09,0.369792
1985-08-12,0.375
1985-08-13,0.364583
1985-08-14,0.369792
1985-08-15,0.372396
1985-08-16,0.369792
1985-08-19,0.364583
1985-08-20,0.364583
1985-08-21,0.369792
1985-08-22,0.369792
1985-08-23,0.364583
1985-08-26,0.364583
1985-08-27,0.364583
1985-08-28,0.380208
1985-08-29,0.380208
1985-08-30,0.380208
1985-09-03,0.390625
1985-09-04,0.380208
1985-09-05,0.390625
1985-09-06,0.390625
1985-09-09,0.385417
1985-09-10,0.385417
1985-09-11,0.390625
1985-09-12,0.375
1985-09-13,0.380208
1985-09-16,0.380208
1985-09-17,0.369792
1985-09-18,0.380208
1985-09-19,0.375
1985-09-20,0.375
1985-09-23,0.385417
1985-09-24,0.380208
1985-09-25,0.385417
1985-09-26,0.380208
1985-09-30,0.382813
1985-10-01,0.385417
1985-10-02,0.385417
1985-10-03,0.382813
1985-10-04,0.398438
1985-10-07,0.40625
1985-10-08,0.395833
1985-10-09,0.395833
1985-10-10,0.390625
1985-10-11,0.395833
1985-10-14,0.401042
1985-10-15,0.395833
1985-10-16,0.421875
1985-10-17,0.421875
1985-10-18,0.419271
