Date,DCI
1989-12-20,0.869792
1989-12-21,0.875
1989-12-22,0.875
1989-12-26,0.880208
1989-12-27,0.895833
1989-12-28,0.890625
1989-12-29,0.927083
1990-01-02,0.916667
1990-01-03,0.90625
1990-01-04,0.901042
1990-01-05,0.885417
1990-01-08,0.90625
1990-01-09,0.90625
1990-01-10,0.895833
1990-01-11,0.911458
1990-01-12,0.901042
1990-01-15,0.916667
1990-01-16,0.9375
1990-01-17,0.932292
1990-01-18,0.911458
1990-01-19,0.96875
1990-01-22,0.958333
1990-01-23,0.953125
1990-01-24,0.921875
1990-01-25,0.921875
1990-01-26,0.916667
1990-01-29,0.927083
1990-01-30,0.90625
1990-01-31,0.895833
1990-02-01,0.916667
1990-02-02,0.927083
1990-02-05,0.947917
1990-02-06,0.9375
1990-02-07,0.927083
1990-02-08,0.932292
1990-02-09,0.921875
1990-02-12,0.916667
1990-02-13,0.911458
1990-02-14,0.90625
1990-02-15,0.9375
1990-02-16,0.947917
1990-02-20,0.932292
1990-02-21,0.9375
1990-02-22,0.90625
1990-02-23,0.90625
1990-02-26,0.90625
1990-02-27,0.921875
1990-02-28,0.932292
1990-03-01,0.9375
1990-03-02,0.942708
1990-03-05,0.942708
1990-03-06,0.958333
1990-03-07,0.979167
1990-03-08,0.973958
1990-03-09,0.953125
1990-03-12,0.958333
1990-03-13,0.973958
1990-03-14,0.979167
1990-03-15,0.96875
1990-03-16,0.989583
1990-03-19,1.0
1990-03-20,1.010417
1990-03-21,1.041667
1990-03-22,1.015625
1990-03-23,1.005208
1990-03-26,0.994792
1990-03-27,0.994792
1990-03-28,0.994792
1990-03-29,0.989583
1990-03-30,1.0
1990-04-02,1.015625
1990-04-03,1.0
1990-04-04,1.0
1990-04-05,1.0
1990-04-06,1.0
1990-04-09,0.994792
1990-04-10,1.0
1990-04-11,1.0
1990-04-12,1.0
1990-04-16,1.0
1990-04-17,0.979167
1990-04-18,0.989583
1990-04-19,0.979167
1990-04-20,0.984375
1990-04-23,0.979167
1990-04-24,0.979167
1990-04-25,0.96875
1990-04-26,0.96875
1990-04-27,0.973958
1990-04-30,0.973958
1990-05-01,0.973958
1990-05-02,0.96875
1990-05-03,0.96875
1990-05-04,0.979167
1990-05-07,0.994792
1990-05-08,0.989583
1990-05-09,1.0
1990-05-10,1.036458
1990-05-11,1.046875
1990-05-14,1.057292
1990-05-15,1.078125
1990-05-16,1.067708
1990-05-17,1.072917
1990-05-18,1.0625
1990-05-21,1.119792
1990-05-22,1.135417
1990-05-23,1.25
1990-05-24,1.307292
1990-05-25,1.270833
1990-05-29,1.28125
1990-05-30,1.276042
1990-05-31,1.286458
1990-06-01,1.28125
1990-06-04,1.291667
1990-06-05,1.270833
1990-06-06,1.260417
1990-06-07,1.276042
1990-06-08,1.276042
1990-06-11,1.270833
1990-06-12,1.270833
1990-06-13,1.296875
1990-06-14,1.276042
1990-06-15,1.302083
1990-06-18,1.28125
1990-06-19,1.276042
1990-06-20,1.291667
1990-06-21,1.302083
1990-06-22,1.307292
1990-06-25,1.317708
1990-06-26,1.317708
1990-06-27,1.333333
1990-06-28,1.401042
1990-06-29,1.411458
1990-07-02,1.411458
1990-07-03,1.442708
1990-07-05,1.442708
1990-07-06,1.442708
1990-07-09,1.442708
1990-07-10,1.453125
1990-07-11,1.453125
1990-07-12,1.447917
1990-07-13,1.40625
1990-07-16,1.40625
1990-07-17,1.354167
1990-07-18,1.333333
1990-07-19,1.328125
1990-07-20,1.333333
1990-07-23,1.260417
1990-07-24,1.28125
1990-07-25,1.286458
1990-07-26,1.286458
1990-07-27,1.291667
1990-07-30,1.286458
1990-07-31,1.28125
1990-08-01,1.234375
1990-08-02,1.1875
1990-08-03,1.166667
1990-08-06,1.197917
1990-08-07,1.192708
1990-08-08,1.1875
1990-08-09,1.1875
1990-08-10,1.1875
1990-08-13,1.21875
1990-08-14,1.21875
1990-08-15,1.208333
1990-08-16,1.166667
1990-08-17,1.104167
1990-08-20,1.088542
1990-08-21,1.067708
1990-08-22,1.052083
1990-08-23,1.041667
1990-08-24,1.052083
1990-08-27,1.104167
1990-08-28,1.114583
1990-08-29,1.119792
1990-08-30,1.104167
1990-08-31,1.104167
1990-09-04,1.114583
1990-09-05,1.1875
1990-09-06,1.182292
1990-09-07,1.1875
1990-09-10,1.21875
1990-09-11,1.192708
1990-09-12,1.1875
1990-09-13,1.192708
1990-09-14,1.197917
1990-09-17,1.171875
1990-09-18,1.177083
1990-09-19,1.1875
1990-09-20,1.130208
1990-09-21,1.151042
1990-09-24,1.135417
1990-09-25,1.15625
1990-09-26,1.15625
1990-09-27,1.166667
1990-09-28,1.171875
1990-10-01,1.182292
1990-10-02,1.177083
1990-10-03,1.177083
1990-10-04,1.177083
1990-10-05,1.166667
1990-10-08,1.208333
1990-10-09,1.197917
1990-10-10,1.197917
1990-10-11,1.182292
1990-10-12,1.1875
1990-10-15,1.197917
1990-10-16,1.177083
1990-10-17,1.145833
1990-10-18,1.182292
1990-10-19,1.208333
1990-10-22,1.197917
1990-10-23,1.208333
1990-10-24,1.197917
1990-10-25,1.166667
1990-10-26,1.182292
1990-10-29,1.166667
1990-10-30,1.166667
1990-10-31,1.15625
1990-11-01,1.145833
1990-11-02,1.140625
1990-11-05,1.135417
1990-11-06,1.125
1990-11-07,1.125
1990-11-08,1.104167
1990-11-09,1.125
1990-11-12,1.125
1990-11-13,1.125
1990-11-14,1.130208
1990-11-15,1.135417
1990-11-16,1.192708
1990-11-19,1.244792
1990-11-20,1.239583
1990-11-21,1.239583
1990-11-23,1.265625
1990-11-26,1.276042
1990-11-27,1.3125
1990-11-28,1.359375
1990-11-29,1.354167
1990-11-30,1.359375
1990-12-03,1.34375
1990-12-04,1.338542
1990-12-05,1.359375
1990-12-06,1.354167
1990-12-07,1.380208
1990-12-10,1.364583
1990-12-11,1.364583
1990-12-12,1.354167
1990-12-13,1.375
1990-12-14,1.354167
1990-12-17,1.338542
1990-12-18,1.369792
1990-12-19,1.354167
1990-12-20,1.380208
1990-12-21,1.401042
1990-12-24,1.354167
1990-12-26,1.348958
1990-12-27,1.348958
1990-12-28,1.375
1990-12-31,1.364583
1991-01-02,1.338542
1991-01-03,1.3125
1991-01-04,1.328125
1991-01-07,1.307292
1991-01-08,1.3125
1991-01-09,1.28125
1991-01-10,1.302083
1991-01-11,1.338542
1991-01-14,1.322917
1991-01-15,1.348958
1991-01-16,1.395833
1991-01-17,1.447917
1991-01-18,1.432292
1991-01-21,1.447917
1991-01-22,1.515625
1991-01-23,1.520833
1991-01-24,1.526042
1991-01-25,1.541667
1991-01-28,1.541667
1991-01-29,1.541667
1991-01-30,1.510417
1991-01-31,1.53125
1991-02-01,1.494792
1991-02-04,1.541667
1991-02-05,1.53125
1991-02-06,1.557292
1991-02-07,1.541667
1991-02-08,1.546875
1991-02-11,1.567708
1991-02-12,1.552083
1991-02-13,1.552083
1991-02-14,1.526042
1991-02-15,1.546875
1991-02-19,1.552083
1991-02-20,1.541667
1991-02-21,1.5625
1991-02-22,1.505208
1991-02-25,1.463542
1991-02-26,1.458333
1991-02-27,1.510417
1991-02-28,1.53125
1991-03-01,1.53125
1991-03-04,1.583333
1991-03-05,1.619792
1991-03-06,1.661458
1991-03-07,1.604167
1991-03-08,1.59375
1991-03-11,1.572917
1991-03-12,1.59375
1991-03-13,1.59375
1991-03-14,1.614583
1991-03-15,1.640625
1991-03-18,1.630208
1991-03-19,1.604167
1991-03-20,1.59375
1991-03-21,1.598958
1991-03-22,1.619792
1991-03-25,1.635417
1991-03-26,1.630208
1991-03-27,1.65625
1991-03-28,1.640625
1991-04-01,1.640625
1991-04-02,1.640625
1991-04-03,1.645833
1991-04-04,1.645833
1991-04-05,1.645833
1991-04-08,1.630208
1991-04-09,1.619792
1991-04-10,1.604167
1991-04-11,1.578125
1991-04-12,1.510417
1991-04-15,1.5
1991-04-16,1.510417
1991-04-17,1.510417
1991-04-18,1.5
1991-04-19,1.489583
1991-04-22,1.484375
1991-04-23,1.489583
1991-04-24,1.494792
1991-04-25,1.479167
1991-04-26,1.458333
1991-04-29,1.4375
1991-04-30,1.4375
1991-05-01,1.432292
1991-05-02,1.401042
1991-05-03,1.40625
1991-05-06,1.395833
1991-05-07,1.333333
1991-05-08,1.317708
1991-05-09,1.317708
1991-05-10,1.322917
1991-05-13,1.328125
1991-05-14,1.322917
1991-05-15,1.296875
1991-05-16,1.3125
1991-05-17,1.375
1991-05-20,1.375
1991-05-21,1.416667
1991-05-22,1.427083
1991-05-23,1.416667
1991-05-24,1.416667
1991-05-28,1.432292
1991-05-29,1.458333
1991-05-30,1.458333
1991-05-31,1.458333
1991-06-03,1.458333
1991-06-04,1.458333
1991-06-05,1.46875
1991-06-06,1.473958
1991-06-07,1.46875
1991-06-10,1.458333
1991-06-11,1.463542
1991-06-12,1.453125
1991-06-13,1.453125
1991-06-14,1.489583
1991-06-17,1.494792
1991-06-18,1.489583
1991-06-19,1.484375
1991-06-20,1.473958
1991-06-21,1.458333
1991-06-24,1.4375
1991-06-25,1.427083
1991-06-26,1.411458
1991-06-27,1.416667
1991-06-28,1.411458
1991-07-01,1.458333
1991-07-02,1.458333
1991-07-03,1.447917
1991-07-05,1.442708
1991-07-08,1.453125
1991-07-09,1.458333
1991-07-10,1.458333
1991-07-11,1.479167
1991-07-12,1.484375
1991-07-15,1.494792
1991-07-16,1.484375
1991-07-17,1.494792
1991-07-18,1.494792
1991-07-19,1.494792
1991-07-22,1.458333
1991-07-23,1.453125
1991-07-24,1.453125
1991-07-25,1.458333
1991-07-26,1.463542
1991-07-29,1.458333
1991-07-30,1.458333
1991-07-31,1.463542
1991-08-01,1.479167
1991-08-02,1.46875
1991-08-05,1.463542
1991-08-06,1.505208
1991-08-07,1.520833
1991-08-08,1.515625
1991-08-09,1.510417
1991-08-12,1.520833
1991-08-13,1.505208
1991-08-14,1.520833
1991-08-15,1.515625
1991-08-16,1.505208
1991-08-19,1.458333
1991-08-20,1.453125
1991-08-21,1.489583
1991-08-22,1.489583
1991-08-23,1.515625
1991-08-26,1.53125
1991-08-27,1.536458
1991-08-28,1.567708
1991-08-29,1.557292
1991-08-30,1.5625
1991-09-03,1.552083
1991-09-04,1.552083
1991-09-05,1.541667
1991-09-06,1.552083
1991-09-09,1.5625
1991-09-10,1.541667
1991-09-11,1.546875
1991-09-12,1.5625
1991-09-13,1.5625
1991-09-16,1.552083
1991-09-17,1.536458
1991-09-18,1.5625
1991-09-19,1.572917
1991-09-20,1.578125
1991-09-23,1.588542
1991-09-24,1.588542
1991-09-25,1.578125
1991-09-26,1.583333
1991-09-27,1.583333
1991-09-30,1.604167
1991-10-01,1.635417
1991-10-02,1.625
1991-10-03,1.614583
1991-10-04,1.614583
1991-10-07,1.619792
1991-10-08,1.619792
1991-10-09,1.635417
1991-10-10,1.635417
1991-10-11,1.671875
1991-10-14,1.677083
1991-10-15,1.697917
1991-10-16,1.708333
1991-10-17,1.708333
1991-10-18,1.692708
1991-10-21,1.666667
1991-10-22,1.671875
1991-10-23,1.671875
1991-10-24,1.651042
1991-10-25,1.651042
1991-10-28,1.651042
1991-10-29,1.651042
1991-10-30,1.645833
1991-10-31,1.65625
1991-11-01,1.640625
1991-11-04,1.614583
1991-11-05,1.588542
1991-11-06,1.541667
1991-11-07,1.541667
1991-11-08,1.546875
1991-11-11,1.546875
1991-11-12,1.578125
1991-11-13,1.583333
1991-11-14,1.572917
1991-11-15,1.557292
1991-11-18,1.541667
1991-11-19,1.53125
1991-11-20,1.515625
1991-11-21,1.520833
1991-11-22,1.479167
1991-11-25,1.489583
1991-11-26,1.510417
1991-11-27,1.546875
1991-11-29,1.572917
1991-12-02,1.567708
1991-12-03,1.583333
1991-12-04,1.588542
1991-12-05,1.583333
1991-12-06,1.598958
1991-12-09,1.604167
1991-12-10,1.645833
1991-12-11,1.635417
1991-12-12,1.614583
1991-12-13,1.572917
1991-12-16,1.546875
1991-12-17,1.572917
1991-12-18,1.567708
1991-12-19,1.557292
1991-12-20,1.552083
1991-12-23,1.536458
1991-12-24,1.567708
1991-12-26,1.572917
1991-12-27,1.583333
1991-12-30,1.604167
1991-12-31,1.583333
1992-01-02,1.609375
1992-01-03,1.604167
1992-01-06,1.552083
1992-01-07,1.567708
1992-01-08,1.578125
1992-01-09,1.614583
1992-01-10,1.604167
1992-01-13,1.625
1992-01-14,1.625
1992-01-15,1.645833
1992-01-16,1.729167
1992-01-17,1.765625
1992-01-20,1.786458
1992-01-21,1.786458
1992-01-22,1.78125
1992-01-23,1.770833
1992-01-24,1.760417
1992-01-27,1.760417
1992-01-28,1.796875
1992-01-29,1.833333
1992-01-30,1.859375
1992-01-31,1.828125
1992-02-03,1.885417
1992-02-04,1.901042
1992-02-05,1.921875
1992-02-06,1.947917
1992-02-07,1.953125
1992-02-10,1.958333
1992-02-11,1.947917
1992-02-12,1.947917
1992-02-13,1.927083
1992-02-14,1.927083
1992-02-18,1.885417
1992-02-19,1.854167
1992-02-20,1.875
1992-02-21,1.84375
1992-02-24,1.822917
1992-02-25,1.796875
1992-02-26,1.802083
1992-02-27,1.822917
1992-02-28,1.822917
1992-03-02,1.822917
1992-03-03,1.828125
1992-03-04,1.828125
1992-03-05,1.786458
1992-03-06,1.78125
1992-03-09,1.770833
1992-03-10,1.791667
1992-03-11,1.770833
1992-03-12,1.770833
1992-03-13,1.755208
1992-03-16,1.760417
1992-03-17,1.760417
1992-03-18,1.765625
1992-03-19,1.755208
1992-03-20,1.755208
1992-03-23,1.75
1992-03-24,1.739583
1992-03-25,1.744792
1992-03-26,1.723958
1992-03-27,1.6875
1992-03-30,1.708333
1992-03-31,1.723958
1992-04-01,1.708333
1992-04-02,1.703125
1992-04-03,1.713542
1992-04-06,1.71875
1992-04-07,1.723958
1992-04-08,1.739583
1992-04-09,1.729167
1992-04-10,1.729167
1992-04-13,1.729167
1992-04-14,1.729167
1992-04-15,1.75
1992-04-16,1.796875
1992-04-20,1.802083
1992-04-21,1.8125
1992-04-22,1.84375
1992-04-23,1.8125
1992-04-24,1.828125
1992-04-27,1.864583
1992-04-28,1.869792
1992-04-29,1.84375
1992-04-30,1.869792
1992-05-01,1.880208
1992-05-04,1.864583
1992-05-05,1.84375
1992-05-06,1.838542
1992-05-07,1.822917
1992-05-08,1.822917
1992-05-11,1.864583
1992-05-12,1.854167
1992-05-13,1.864583
1992-05-14,1.854167
1992-05-15,1.875
1992-05-18,1.916667
1992-05-19,1.953125
1992-05-20,1.927083
1992-05-21,1.927083
1992-05-22,1.911458
1992-05-26,1.90625
1992-05-27,1.895833
1992-05-28,1.885417
1992-05-29,1.901042
1992-06-01,1.875
1992-06-02,1.90625
1992-06-03,1.895833
1992-06-04,1.901042
1992-06-05,1.90625
1992-06-08,1.90625
1992-06-09,1.901042
1992-06-10,1.895833
1992-06-11,1.885417
1992-06-12,1.880208
1992-06-15,1.875
1992-06-16,1.854167
1992-06-17,1.817708
1992-06-18,1.78125
1992-06-19,1.770833
1992-06-22,1.75
1992-06-23,1.765625
1992-06-24,1.770833
1992-06-25,1.776042
1992-06-26,1.776042
1992-06-29,1.791667
1992-06-30,1.802083
1992-07-01,1.807292
1992-07-02,1.8125
1992-07-06,1.817708
1992-07-07,1.84375
1992-07-08,1.838542
1992-07-09,1.885417
1992-07-10,1.875
1992-07-13,1.875
1992-07-14,1.882813
1992-07-15,1.898438
1992-07-16,1.9375
1992-07-17,1.914063
1992-07-20,1.859375
1992-07-21,1.851563
1992-07-22,1.820313
1992-07-23,1.8125
1992-07-24,1.78125
1992-07-27,1.796875
1992-07-28,1.8125
1992-07-29,1.851563
1992-07-30,1.875
1992-07-31,1.890625
1992-08-03,1.84375
1992-08-04,1.8125
1992-08-05,1.820313
1992-08-06,1.804688
1992-08-07,1.765625
1992-08-10,1.765625
1992-08-11,1.75
1992-08-12,1.75
1992-08-13,1.757813
1992-08-14,1.796875
1992-08-17,1.8125
1992-08-18,1.804688
1992-08-19,1.859375
1992-08-20,1.851563
1992-08-21,1.867188
1992-08-24,1.828125
1992-08-25,1.804688
1992-08-26,1.820313
1992-08-27,1.820313
1992-08-28,1.8125
1992-08-31,1.804688
1992-09-01,1.796875
1992-09-02,1.789063
1992-09-03,1.8125
1992-09-04,1.804688
1992-09-08,1.804688
1992-09-09,1.820313
1992-09-10,1.867188
1992-09-11,1.898438
1992-09-14,1.898438
1992-09-15,1.882813
1992-09-16,1.945313
1992-09-17,1.921875
1992-09-18,1.976563
1992-09-21,1.960938
1992-09-22,1.960938
1992-09-23,2.023438
1992-09-24,2.09375
1992-09-25,2.070313
1992-09-28,2.070313
1992-09-29,2.070313
1992-09-30,2.15625
1992-10-01,2.09375
1992-10-02,2.101563
1992-10-05,2.078125
1992-10-06,2.125
1992-10-07,2.140625
1992-10-08,2.21875
1992-10-09,2.210938
1992-10-12,2.203125
1992-10-13,2.226563
1992-10-14,2.242188
1992-10-15,2.234375
1992-10-16,2.234375
1992-10-19,2.296875
1992-10-20,2.3125
1992-10-21,2.34375
1992-10-22,2.320313
1992-10-23,2.328125
1992-10-26,2.3125
1992-10-27,2.34375
1992-10-28,2.34375
1992-10-29,2.359375
1992-10-30,2.359375
1992-11-02,2.351563
1992-11-03,2.335938
1992-11-04,2.335938
1992-11-05,2.3125
1992-11-06,2.304688
1992-11-09,2.265625
1992-11-10,2.25
1992-11-11,2.242188
1992-11-12,2.1875
1992-11-13,2.1875
1992-11-16,2.179688
1992-11-17,2.140625
1992-11-18,2.1875
1992-11-19,2.25
1992-11-20,2.21875
1992-11-23,2.226563
1992-11-24,2.234375
1992-11-25,2.289063
1992-11-27,2.28125
1992-11-30,2.25
1992-12-01,2.234375
1992-12-02,2.203125
1992-12-03,2.1875
1992-12-04,2.1875
1992-12-07,2.1875
1992-12-08,2.1875
1992-12-09,2.171875
1992-12-10,2.1875
1992-12-11,2.210938
1992-12-14,2.25
1992-12-15,2.25
1992-12-16,2.265625
1992-12-17,2.296875
1992-12-18,2.28125
1992-12-21,2.257813
1992-12-22,2.265625
1992-12-23,2.273438
1992-12-24,2.289063
1992-12-28,2.273438
1992-12-29,2.289063
1992-12-30,2.328125
1992-12-31,2.335938
1993-01-04,2.304688
1993-01-05,2.328125
1993-01-06,2.304688
1993-01-07,2.28125
1993-01-08,2.289063
1993-01-11,2.28125
1993-01-12,2.289063
1993-01-13,2.335938
1993-01-14,2.351563
1993-01-15,2.367188
1993-01-18,2.367188
1993-01-19,2.398438
1993-01-20,2.390625
1993-01-21,2.398438
1993-01-22,2.398438
1993-01-25,2.382813
1993-01-26,2.382813
1993-01-27,2.382813
1993-01-28,2.382813
1993-01-29,2.390625
1993-02-01,2.390625
1993-02-02,2.390625
1993-02-03,2.492188
1993-02-04,2.507813
1993-02-05,2.507813
1993-02-08,2.5
1993-02-09,2.46875
1993-02-10,2.46875
1993-02-11,2.484375
1993-02-12,2.46875
1993-02-16,2.453125
1993-02-17,2.398438
1993-02-18,2.34375
1993-02-19,2.390625
1993-02-22,2.34375
1993-02-23,2.34375
1993-02-24,2.304688
1993-02-25,2.273438
1993-02-26,2.257813
1993-03-01,2.203125
1993-03-02,2.234375
1993-03-03,2.21875
1993-03-04,2.210938
1993-03-05,2.195313
1993-03-08,2.164063
1993-03-09,2.195313
1993-03-10,2.203125
1993-03-11,2.1875
1993-03-12,2.179688
1993-03-15,2.148438
1993-03-16,2.15625
1993-03-17,2.140625
1993-03-18,2.140625
1993-03-19,2.109375
1993-03-22,2.101563
1993-03-23,2.125
1993-03-24,2.15625
1993-03-25,2.164063
1993-03-26,2.15625
1993-03-29,2.148438
1993-03-30,2.148438
1993-03-31,2.148438
1993-04-01,2.148438
1993-04-02,2.132813
1993-04-05,2.109375
1993-04-06,2.109375
1993-04-07,2.148438
1993-04-08,2.125
1993-04-12,2.15625
1993-04-13,2.1875
1993-04-14,2.1875
1993-04-15,2.21875
1993-04-16,2.210938
1993-04-19,2.164063
1993-04-20,2.164063
1993-04-21,2.148438
1993-04-22,2.132813
1993-04-23,2.117188
1993-04-26,2.09375
1993-04-27,2.109375
1993-04-28,2.109375
1993-04-29,2.085938
1993-04-30,2.132813
1993-05-03,2.148438
1993-05-04,2.15625
1993-05-05,2.164063
1993-05-06,2.15625
1993-05-07,2.179688
1993-05-10,2.179688
1993-05-11,2.171875
1993-05-12,2.203125
1993-05-13,2.234375
1993-05-14,2.273438
1993-05-17,2.273438
1993-05-18,2.273438
1993-05-19,2.257813
1993-05-20,2.21875
1993-05-21,2.226563
1993-05-24,2.226563
1993-05-25,2.242188
1993-05-26,2.320313
1993-05-27,2.351563
1993-05-28,2.359375
1993-06-01,2.398438
1993-06-02,2.398438
1993-06-03,2.398438
1993-06-04,2.398438
1993-06-07,2.367188
1993-06-08,2.3125
1993-06-09,2.234375
1993-06-10,2.25
1993-06-11,2.226563
1993-06-14,2.28125
1993-06-15,2.28125
1993-06-16,2.257813
1993-06-17,2.28125
1993-06-18,2.265625
1993-06-21,2.28125
1993-06-22,2.320313
1993-06-23,2.3125
1993-06-24,2.328125
1993-06-25,2.3125
1993-06-28,2.328125
1993-06-29,2.335938
1993-06-30,2.34375
1993-07-01,2.328125
1993-07-02,2.351563
1993-07-06,2.351563
1993-07-07,2.3125
1993-07-08,2.3125
1993-07-09,2.304688
1993-07-12,2.289063
1993-07-13,2.289063
1993-07-14,2.304688
1993-07-15,2.3125
1993-07-16,2.304688
1993-07-19,2.289063
1993-07-20,2.273438
1993-07-21,2.28125
1993-07-22,2.28125
1993-07-23,2.296875
1993-07-26,2.320313
1993-07-27,2.34375
1993-07-28,2.335938
1993-07-29,2.34375
1993-07-30,2.320313
1993-08-02,2.34375
1993-08-03,2.390625
1993-08-04,2.398438
1993-08-05,2.390625
1993-08-06,2.382813
1993-08-09,2.390625
1993-08-10,2.398438
1993-08-11,2.40625
1993-08-12,2.414063
1993-08-13,2.390625
1993-08-16,2.359375
1993-08-17,2.359375
1993-08-18,2.367188
1993-08-19,2.328125
1993-08-20,2.359375
1993-08-23,2.351563
1993-08-24,2.390625
1993-08-25,2.414063
1993-08-26,2.492188
1993-08-27,2.40625
1993-08-30,2.453125
1993-08-31,2.460938
1993-09-01,2.476563
1993-09-02,2.476563
1993-09-03,2.46875
1993-09-07,2.484375
1993-09-08,2.4375
1993-09-09,2.40625
1993-09-10,2.398438
1993-09-13,2.375
1993-09-14,2.359375
1993-09-15,2.320313
1993-09-16,2.320313
1993-09-17,2.304688
1993-09-20,2.359375
1993-09-21,2.40625
1993-09-22,2.421875
1993-09-23,2.398438
1993-09-24,2.367188
1993-09-27,2.390625
1993-09-28,2.382813
1993-09-29,2.398438
1993-09-30,2.4375
1993-10-01,2.492188
1993-10-04,2.476563
1993-10-05,2.53125
1993-10-06,2.546875
1993-10-07,2.546875
1993-10-08,2.523438
1993-10-11,2.53125
1993-10-12,2.515625
1993-10-13,2.5
1993-10-14,2.492188
1993-10-15,2.515625
1993-10-18,2.523438
1993-10-19,2.515625
1993-10-20,2.554688
1993-10-21,2.578125
1993-10-22,2.59375
1993-10-25,2.578125
1993-10-26,2.640625
1993-10-27,2.65625
1993-10-28,2.664063
1993-10-29,2.632813
1993-11-01,2.625
1993-11-02,2.648438
1993-11-03,2.609375
1993-11-04,2.632813
1993-11-05,2.648438
1993-11-08,2.664063
1993-11-09,2.65625
1993-11-10,2.6875
1993-11-11,2.671875
1993-11-12,2.671875
1993-11-15,2.664063
1993-11-16,2.671875
1993-11-17,2.664063
1993-11-18,2.65625
1993-11-19,2.625
1993-11-22,2.679688
1993-11-23,2.65625
1993-11-24,2.601563
1993-11-26,2.570313
1993-11-29,2.601563
1993-11-30,2.578125
1993-12-01,2.578125
1993-12-02,2.5625
1993-12-03,2.578125
1993-12-06,2.5625
1993-12-07,2.554688
1993-12-08,2.539063
1993-12-09,2.523438
1993-12-10,2.5
1993-12-13,2.578125
1993-12-14,2.585938
1993-12-15,2.609375
1993-12-16,2.648438
1993-12-17,2.6875
1993-12-20,2.632813
1993-12-21,2.679688
1993-12-22,2.6875
1993-12-23,2.703125
1993-12-27,2.71875
1993-12-28,2.71875
1993-12-29,2.734375
1993-12-30,2.75
1993-12-31,2.765625
1994-01-03,2.734375
1994-01-04,2.710938
1994-01-05,2.71875
1994-01-06,2.726563
1994-01-07,2.6875
1994-01-10,2.703125
1994-01-11,2.710938
1994-01-12,2.703125
1994-01-13,2.765625
1994-01-14,2.757813
1994-01-17,2.757813
1994-01-18,2.75
1994-01-19,2.734375
1994-01-20,2.75
1994-01-21,2.773438
1994-01-24,2.804688
1994-01-25,2.851563
1994-01-26,2.921875
1994-01-27,2.921875
1994-01-28,2.890625
1994-01-31,2.945313
1994-02-01,2.882813
1994-02-02,2.898438
1994-02-03,2.914063
1994-02-04,2.90625
1994-02-07,2.90625
1994-02-08,2.921875
1994-02-09,2.945313
1994-02-10,2.945313
1994-02-11,2.992188
1994-02-14,2.96875
1994-02-15,2.929688
1994-02-16,2.9375
1994-02-17,2.914063
1994-02-18,2.953125
1994-02-22,2.9375
1994-02-23,2.9375
1994-02-24,2.9375
1994-02-25,2.929688
1994-02-28,2.875
1994-03-01,2.898438
1994-03-02,2.90625
1994-03-03,2.914063
1994-03-04,2.96875
1994-03-07,2.984375
1994-03-08,3.0
1994-03-09,2.960938
1994-03-10,2.984375
1994-03-11,3.03125
1994-03-14,3.09375
1994-03-15,3.0625
1994-03-16,3.046875
1994-03-17,3.078125
1994-03-18,3.164063
1994-03-21,3.101563
1994-03-22,3.101563
1994-03-23,3.09375
1994-03-24,3.046875
1994-03-25,3.015625
1994-03-28,2.992188
1994-03-29,2.945313
1994-03-30,2.859375
1994-03-31,2.835938
1994-04-04,2.8125
1994-04-05,2.859375
1994-04-06,2.890625
1994-04-07,2.890625
1994-04-08,2.875
1994-04-11,2.765625
1994-04-12,2.875
1994-04-13,2.828125
1994-04-14,2.890625
1994-04-15,2.84375
1994-04-18,2.875
1994-04-19,2.890625
1994-04-20,2.90625
1994-04-21,2.875
1994-04-22,2.8125
1994-04-25,2.78125
1994-04-26,2.796875
1994-04-28,2.796875
1994-04-29,2.796875
1994-05-02,2.890625
1994-05-03,2.859375
1994-05-04,2.8125
1994-05-05,2.8125
1994-05-06,2.828125
1994-05-09,2.75
1994-05-10,2.78125
1994-05-11,2.796875
1994-05-12,2.796875
1994-05-13,2.75
1994-05-16,2.6875
1994-05-17,2.75
1994-05-18,2.734375
1994-05-19,2.703125
1994-05-20,2.671875
1994-05-23,2.671875
1994-05-24,2.5625
1994-05-25,2.625
1994-05-26,2.671875
1994-05-27,2.671875
1994-05-31,2.671875
1994-06-01,2.65625
1994-06-02,2.75
1994-06-03,2.828125
1994-06-06,2.84375
1994-06-07,2.90625
1994-06-08,2.90625
1994-06-09,2.90625
1994-06-10,2.890625
1994-06-13,2.828125
1994-06-14,2.8125
1994-06-15,2.78125
1994-06-16,2.796875
1994-06-17,2.765625
1994-06-20,2.75
1994-06-21,2.71875
1994-06-22,2.734375
1994-06-23,2.71875
1994-06-24,2.671875
1994-06-27,2.703125
1994-06-28,2.734375
1994-06-29,2.796875
1994-06-30,2.796875
1994-07-01,2.796875
1994-07-05,2.84375
1994-07-06,2.875
1994-07-07,2.90625
1994-07-08,2.9375
1994-07-11,2.96875
1994-07-12,3.125
1994-07-13,3.15625
1994-07-14,3.203125
1994-07-15,3.171875
1994-07-18,3.1875
1994-07-19,3.25
1994-07-20,3.25
1994-07-21,3.25
1994-07-22,3.265625
1994-07-25,3.25
1994-07-26,3.25
1994-07-27,3.1875
1994-07-28,3.0625
1994-07-29,3.0625
1994-08-01,3.0625
1994-08-02,3.046875
1994-08-03,3.046875
1994-08-04,3.015625
1994-08-05,2.984375
1994-08-08,2.9375
1994-08-09,2.984375
