Date,CIM
2012-10-26,12.85
2012-10-31,13.35
2012-11-01,13.25
2012-11-02,13.1
2012-11-05,13.0
2012-11-06,12.85
2012-11-07,12.65
2012-11-08,12.85
2012-11-09,12.75
2012-11-12,13.85
2012-11-13,13.5
2012-11-14,12.8
2012-11-15,13.15
2012-11-16,13.3
2012-11-19,13.05
2012-11-20,12.9
2012-11-21,12.9
2012-11-23,13.15
2012-11-26,13.1
2012-11-27,13.0
2012-11-28,13.1
2012-11-29,13.45
2012-11-30,13.7
2012-12-03,13.55
2012-12-04,13.5
2012-12-05,13.65
2012-12-06,13.65
2012-12-07,13.75
2012-12-10,13.8
2012-12-11,13.9
2012-12-12,13.8
2012-12-13,13.85
2012-12-14,13.55
2012-12-17,13.1
2012-12-18,13.3
2012-12-19,13.2
2012-12-20,13.25
2012-12-21,13.2
2012-12-24,13.5
2012-12-26,13.45
2012-12-27,13.2
2012-12-28,12.95
2012-12-31,13.05
2013-01-02,13.35
2013-01-03,13.5
2013-01-04,13.65
2013-01-07,13.7
2013-01-08,13.9
2013-01-09,13.85
2013-01-10,13.8
2013-01-11,14.0
2013-01-14,13.65
2013-01-15,14.05
2013-01-16,14.25
2013-01-17,14.6
2013-01-18,14.65
2013-01-22,14.7
2013-01-23,14.7
2013-01-24,14.85
2013-01-25,15.05
2013-01-28,14.9
2013-01-29,14.85
2013-01-30,15.05
2013-01-31,15.25
2013-02-01,15.6
2013-02-04,15.45
2013-02-05,15.35
2013-02-06,15.5
2013-02-07,15.25
2013-02-08,15.3
2013-02-11,15.3
2013-02-12,15.5
2013-02-13,15.35
2013-02-14,15.35
2013-02-15,15.3
2013-02-19,14.95
2013-02-20,14.8
2013-02-21,14.6
2013-02-22,14.65
2013-02-25,14.6
2013-02-26,14.7
2013-02-27,14.75
2013-02-28,14.9
2013-03-01,15.3
2013-03-04,15.4
2013-03-05,15.4
2013-03-06,15.5
2013-03-07,15.7
2013-03-08,15.5
2013-03-11,15.95
2013-03-12,16.0
2013-03-13,15.95
2013-03-14,16.0
2013-03-15,15.9
2013-03-18,15.95
2013-03-19,15.9
2013-03-20,15.8
2013-03-21,16.200001
2013-03-22,16.25
2013-03-25,16.299999
2013-03-26,16.4
2013-03-27,16.200001
2013-03-28,15.95
2013-04-01,16.049999
2013-04-02,16.25
2013-04-03,15.75
2013-04-04,15.85
2013-04-05,15.85
2013-04-08,16.200001
2013-04-09,16.25
2013-04-10,16.299999
2013-04-11,16.5
2013-04-12,16.5
2013-04-15,15.75
2013-04-16,16.049999
2013-04-17,15.9
2013-04-18,15.85
2013-04-19,15.8
2013-04-22,16.049999
2013-04-23,16.0
2013-04-24,16.049999
2013-04-25,16.200001
2013-04-26,16.25
2013-04-29,16.5
2013-04-30,16.5
2013-05-01,16.25
2013-05-02,16.450001
2013-05-03,16.4
2013-05-06,16.450001
2013-05-07,16.549999
2013-05-08,16.6
2013-05-09,16.450001
2013-05-10,16.549999
2013-05-13,16.299999
2013-05-14,16.299999
2013-05-15,16.35
2013-05-16,16.4
2013-05-17,16.549999
2013-05-20,16.299999
2013-05-21,16.1
2013-05-22,15.75
2013-05-23,16.0
2013-05-24,15.8
2013-05-28,15.7
2013-05-29,15.6
2013-05-30,15.45
2013-05-31,15.25
2013-06-03,15.05
2013-06-04,15.3
2013-06-05,15.05
2013-06-06,15.5
2013-06-07,15.5
2013-06-10,15.35
2013-06-11,15.1
2013-06-12,15.0
2013-06-13,15.4
2013-06-14,15.65
2013-06-17,15.4
2013-06-18,15.55
2013-06-19,15.45
2013-06-20,14.75
2013-06-21,14.6
2013-06-24,14.5
2013-06-25,14.75
2013-06-26,14.9
2013-06-27,15.05
2013-06-28,15.0
2013-07-01,14.8
2013-07-02,14.55
2013-07-03,14.35
2013-07-05,14.1
2013-07-08,14.3
2013-07-09,14.15
2013-07-10,14.1
2013-07-11,14.6
2013-07-12,14.6
2013-07-15,14.7
2013-07-16,14.4
2013-07-17,14.85
2013-07-18,15.05
2013-07-19,15.1
2013-07-22,15.2
2013-07-23,15.35
2013-07-24,14.85
2013-07-25,14.6
2013-07-26,14.8
2013-07-29,14.9
2013-07-30,14.95
2013-07-31,14.9
2013-08-01,14.9
2013-08-02,15.15
2013-08-05,14.9
2013-08-06,14.75
2013-08-07,14.75
2013-08-08,14.8
2013-08-09,15.15
2013-08-12,15.25
2013-08-13,15.2
2013-08-14,15.15
2013-08-15,14.95
2013-08-16,14.8
2013-08-19,14.6
2013-08-20,14.75
2013-08-21,14.6
2013-08-22,14.65
2013-08-23,14.95
2013-08-26,14.8
2013-08-27,14.55
2013-08-28,14.55
2013-08-29,14.65
2013-08-30,14.7
2013-09-03,14.65
2013-09-04,14.75
2013-09-05,14.7
2013-09-06,15.0
2013-09-09,14.8
2013-09-10,14.8
2013-09-11,14.55
2013-09-12,14.6
2013-09-13,14.6
2013-09-16,14.8
2013-09-17,14.75
2013-09-18,15.2
2013-09-19,15.25
2013-09-20,15.15
2013-09-23,15.2
2013-09-24,15.1
2013-09-25,15.25
2013-09-26,15.25
2013-09-27,15.25
2013-09-30,15.2
2013-10-01,15.3
2013-10-02,15.15
2013-10-03,14.9
2013-10-04,15.0
2013-10-07,14.95
2013-10-08,14.95
2013-10-09,14.75
2013-10-10,14.75
2013-10-11,15.0
2013-10-14,14.8
2013-10-15,14.95
2013-10-16,15.15
2013-10-17,15.35
2013-10-18,15.4
2013-10-21,15.25
2013-10-22,15.5
2013-10-23,15.4
2013-10-24,15.4
2013-10-25,15.35
2013-10-28,15.4
2013-10-29,15.2
2013-10-30,15.15
2013-10-31,15.15
2013-11-01,15.2
2013-11-04,15.15
2013-11-05,15.15
2013-11-06,15.15
2013-11-07,15.1
2013-11-08,15.1
2013-11-11,14.9
2013-11-12,14.75
2013-11-13,14.85
2013-11-14,15.05
2013-11-15,15.15
2013-11-18,15.0
2013-11-19,15.0
2013-11-20,14.75
2013-11-21,14.65
2013-11-22,14.95
2013-11-25,15.05
2013-11-26,14.8
2013-11-27,14.85
2013-11-29,14.75
2013-12-02,14.9
2013-12-03,14.75
2013-12-04,14.85
2013-12-05,14.9
2013-12-06,15.05
2013-12-09,15.6
2013-12-10,15.7
2013-12-11,15.45
2013-12-12,15.25
2013-12-13,15.2
2013-12-16,15.15
2013-12-17,15.4
2013-12-18,15.7
2013-12-19,15.6
2013-12-20,15.95
2013-12-23,15.9
2013-12-24,15.8
2013-12-26,15.85
2013-12-27,15.4
2013-12-30,15.35
2013-12-31,15.5
2014-01-02,15.75
2014-01-03,15.7
2014-01-06,15.2
2014-01-07,14.95
2014-01-08,15.05
2014-01-09,15.1
2014-01-10,15.15
2014-01-13,15.15
2014-01-14,15.15
2014-01-15,15.15
2014-01-16,15.2
2014-01-17,15.15
2014-01-21,15.3
2014-01-22,15.55
2014-01-23,15.65
2014-01-24,15.55
2014-01-27,15.45
2014-01-28,15.5
2014-01-29,15.65
2014-01-30,15.7
2014-01-31,15.6
2014-02-03,15.35
2014-02-04,15.5
2014-02-05,15.5
2014-02-06,15.5
2014-02-07,15.6
2014-02-10,15.55
2014-02-11,15.7
2014-02-12,15.6
2014-02-13,15.55
2014-02-14,15.55
2014-02-18,15.55
2014-02-19,15.55
2014-02-20,15.5
2014-02-21,15.45
2014-02-24,15.45
2014-02-25,15.65
2014-02-26,15.7
2014-02-27,15.8
2014-02-28,15.95
2014-03-03,15.9
2014-03-04,15.8
2014-03-05,15.75
2014-03-06,15.75
2014-03-07,15.65
2014-03-10,15.5
2014-03-11,15.5
2014-03-12,15.75
2014-03-13,15.7
2014-03-14,15.65
2014-03-17,15.8
2014-03-18,15.85
2014-03-19,15.5
2014-03-20,15.55
2014-03-21,15.8
2014-03-24,15.55
2014-03-25,15.5
2014-03-26,15.45
2014-03-27,15.1
2014-03-28,15.15
2014-03-31,15.3
2014-04-01,15.45
2014-04-02,15.45
2014-04-03,15.3
2014-04-04,15.25
2014-04-07,15.15
2014-04-08,15.45
2014-04-09,15.65
2014-04-10,15.65
2014-04-11,15.7
2014-04-14,15.75
2014-04-15,15.65
2014-04-16,15.7
2014-04-17,15.55
2014-04-21,15.6
2014-04-22,15.55
2014-04-23,15.55
2014-04-24,15.5
2014-04-25,15.55
2014-04-28,15.4
2014-04-29,15.4
2014-04-30,15.45
2014-05-01,15.4
2014-05-02,15.45
2014-05-05,15.45
2014-05-06,15.35
2014-05-07,15.45
2014-05-08,15.45
2014-05-09,15.35
2014-05-12,15.4
2014-05-13,15.3
2014-05-14,15.25
2014-05-15,15.3
2014-05-16,15.35
2014-05-19,15.45
2014-05-20,15.55
2014-05-21,15.5
2014-05-22,15.5
2014-05-23,15.55
2014-05-27,15.65
2014-05-28,15.55
2014-05-29,15.55
2014-05-30,15.75
2014-06-02,15.7
2014-06-03,15.7
2014-06-04,15.8
2014-06-05,16.5
2014-06-06,16.299999
2014-06-09,16.299999
2014-06-10,16.15
2014-06-11,16.0
2014-06-12,16.0
2014-06-13,15.95
2014-06-16,16.0
2014-06-17,16.049999
2014-06-18,16.0
2014-06-19,16.299999
2014-06-20,16.65
2014-06-23,16.25
2014-06-24,16.1
2014-06-25,16.1
2014-06-26,15.9
2014-06-27,15.8
2014-06-30,15.95
2014-07-01,15.85
2014-07-02,15.95
2014-07-03,15.7
2014-07-07,15.7
2014-07-08,15.85
2014-07-09,15.8
2014-07-10,15.8
2014-07-11,15.75
2014-07-14,15.85
2014-07-15,15.9
2014-07-16,15.85
2014-07-17,15.9
2014-07-18,15.95
2014-07-21,15.85
2014-07-22,15.85
2014-07-23,15.95
2014-07-24,16.0
2014-07-25,15.9
2014-07-28,16.0
2014-07-29,15.95
2014-07-30,15.9
2014-07-31,15.85
2014-08-01,15.9
2014-08-04,16.049999
2014-08-05,16.049999
2014-08-06,16.1
2014-08-07,15.95
2014-08-08,16.1
2014-08-11,16.200001
2014-08-12,15.95
2014-08-13,16.1
2014-08-14,16.15
2014-08-15,16.25
2014-08-18,16.25
2014-08-19,16.200001
2014-08-20,16.200001
2014-08-21,16.299999
2014-08-22,16.35
2014-08-25,16.1
2014-08-26,16.4
2014-08-27,16.5
2014-08-28,16.450001
2014-08-29,16.549999
2014-09-02,16.6
2014-09-03,16.549999
2014-09-04,16.6
2014-09-05,16.65
2014-09-08,16.6
2014-09-09,16.5
2014-09-10,16.4
2014-09-11,16.450001
2014-09-12,16.15
2014-09-15,16.1
2014-09-16,16.15
2014-09-17,16.049999
2014-09-18,15.9
2014-09-19,15.9
2014-09-22,15.95
2014-09-23,15.95
2014-09-24,15.8
2014-09-25,15.9
2014-09-26,15.55
2014-09-29,15.4
2014-09-30,15.2
2014-10-01,15.25
2014-10-02,15.3
2014-10-03,15.3
2014-10-06,15.25
2014-10-07,15.3
2014-10-08,15.5
2014-10-09,15.45
2014-10-10,15.45
2014-10-13,15.45
2014-10-14,15.45
2014-10-15,15.3
2014-10-16,15.35
2014-10-17,15.4
2014-10-20,15.5
2014-10-21,15.6
2014-10-22,15.5
2014-10-23,15.35
2014-10-24,15.45
2014-10-27,15.45
2014-10-28,15.55
2014-10-29,15.4
2014-10-30,15.4
2014-10-31,15.6
2014-11-03,15.65
2014-11-04,15.6
2014-11-05,15.75
2014-11-06,15.65
2014-11-07,15.7
2014-11-10,15.75
2014-11-11,16.15
2014-11-12,16.200001
2014-11-13,16.35
2014-11-14,16.450001
2014-11-17,16.549999
2014-11-18,16.5
2014-11-19,16.75
2014-11-20,16.75
2014-11-21,16.75
2014-11-24,16.75
2014-11-25,16.9
2014-11-26,16.950001
2014-11-28,16.9
2014-12-01,16.950001
2014-12-02,16.85
2014-12-03,16.9
2014-12-04,16.950001
2014-12-05,16.85
2014-12-08,16.799999
2014-12-09,16.65
2014-12-10,16.75
2014-12-11,16.9
2014-12-12,16.75
2014-12-15,16.549999
2014-12-16,16.299999
2014-12-17,16.6
2014-12-18,16.799999
2014-12-19,16.75
2014-12-22,16.799999
2014-12-23,16.549999
2014-12-24,16.4
2014-12-26,16.65
2014-12-29,16.299999
2014-12-30,16.1
2014-12-31,15.9
2015-01-02,16.299999
2015-01-05,16.299999
2015-01-06,16.450001
2015-01-07,16.299999
2015-01-08,16.25
2015-01-09,16.200001
2015-01-12,16.25
2015-01-13,16.1
2015-01-14,15.9
2015-01-15,15.85
2015-01-16,16.0
2015-01-20,15.8
2015-01-21,15.85
2015-01-22,16.0
2015-01-23,15.95
2015-01-26,16.049999
2015-01-27,15.9
2015-01-28,15.95
2015-01-29,15.9
2015-01-30,15.7
2015-02-02,15.35
2015-02-03,15.65
2015-02-04,15.65
2015-02-05,15.9
2015-02-06,15.9
2015-02-09,15.8
2015-02-10,15.8
2015-02-11,15.7
2015-02-12,15.95
2015-02-13,15.95
2015-02-17,15.95
2015-02-18,16.0
2015-02-19,16.049999
2015-02-20,16.049999
2015-02-23,16.15
2015-02-24,16.049999
2015-02-25,16.0
2015-02-26,16.0
2015-02-27,16.049999
2015-03-02,16.1
2015-03-03,15.9
2015-03-04,15.8
2015-03-05,15.95
2015-03-06,15.65
2015-03-09,15.75
2015-03-10,15.65
2015-03-11,15.65
2015-03-12,15.75
2015-03-13,15.7
2015-03-16,15.8
2015-03-17,15.9
2015-03-18,16.1
2015-03-19,16.0
2015-03-20,16.15
2015-03-23,16.200001
2015-03-24,16.200001
2015-03-25,16.35
2015-03-26,16.299999
2015-03-27,15.8
2015-03-30,15.65
2015-03-31,15.7
2015-04-01,15.7
2015-04-02,15.7
2015-04-06,15.85
2015-04-07,15.88
2015-04-08,15.94
2015-04-09,15.8
2015-04-10,15.9
2015-04-13,15.86
2015-04-14,15.81
2015-04-15,15.82
2015-04-16,15.82
2015-04-17,15.7
2015-04-20,15.72
2015-04-21,15.65
2015-04-22,15.52
2015-04-23,15.5
2015-04-24,15.55
2015-04-27,15.44
2015-04-28,15.36
2015-04-29,15.26
2015-04-30,15.19
2015-05-01,15.12
2015-05-04,15.2
2015-05-05,15.0
2015-05-06,14.91
2015-05-07,14.94
2015-05-08,15.06
2015-05-11,14.95
2015-05-12,14.66
2015-05-13,14.54
2015-05-14,14.54
2015-05-15,14.63
2015-05-18,14.51
2015-05-19,14.45
2015-05-20,14.41
2015-05-21,14.43
2015-05-22,14.34
2015-05-26,14.28
2015-05-27,14.33
2015-05-28,14.35
2015-05-29,14.43
2015-06-01,14.51
2015-06-02,14.4
2015-06-03,14.3
2015-06-04,14.19
2015-06-05,14.0
2015-06-08,14.0
2015-06-09,14.08
2015-06-10,14.11
2015-06-11,14.3
2015-06-12,14.48
2015-06-15,14.41
2015-06-16,14.48
2015-06-17,14.71
2015-06-18,14.79
2015-06-19,14.81
2015-06-22,14.71
2015-06-23,14.65
2015-06-24,14.58
2015-06-25,14.51
2015-06-26,13.84
2015-06-29,13.72
2015-06-30,13.71
2015-07-01,13.89
2015-07-02,13.93
2015-07-06,14.06
2015-07-07,14.34
2015-07-08,14.24
2015-07-09,14.03
2015-07-10,14.16
2015-07-13,14.12
2015-07-14,14.16
2015-07-15,14.2
2015-07-16,14.22
2015-07-17,14.19
2015-07-20,14.18
2015-07-21,14.18
2015-07-22,14.18
2015-07-23,13.95
2015-07-24,13.86
2015-07-27,13.95
2015-07-28,13.99
2015-07-29,14.1
2015-07-30,14.11
2015-07-31,14.23
2015-08-03,14.27
2015-08-04,14.23
2015-08-05,14.22
2015-08-06,14.2
2015-08-07,14.1
2015-08-10,14.09
2015-08-11,14.06
2015-08-12,14.09
2015-08-13,14.0
2015-08-14,14.09
2015-08-17,14.13
2015-08-18,14.1
2015-08-19,14.01
2015-08-20,14.17
2015-08-21,13.9
2015-08-24,13.46
2015-08-25,13.58
2015-08-26,13.82
2015-08-27,13.97
2015-08-28,13.91
2015-08-31,14.01
2015-09-01,13.97
2015-09-02,13.83
2015-09-03,13.94
2015-09-04,13.89
2015-09-08,13.93
2015-09-09,13.79
2015-09-10,13.73
2015-09-11,13.83
2015-09-14,14.03
2015-09-15,14.11
2015-09-16,14.15
2015-09-17,14.37
2015-09-18,14.39
2015-09-21,14.54
2015-09-22,14.38
2015-09-23,14.47
2015-09-24,14.45
2015-09-25,14.41
2015-09-28,13.44
2015-09-29,13.21
2015-09-30,13.37
2015-10-01,13.35
2015-10-02,13.34
2015-10-05,13.72
2015-10-06,13.86
2015-10-07,14.13
2015-10-08,14.11
2015-10-09,14.07
2015-10-12,14.21
2015-10-13,14.15
2015-10-14,14.12
2015-10-15,14.15
2015-10-16,14.14
2015-10-19,14.11
2015-10-20,14.17
2015-10-21,14.13
2015-10-22,14.19
2015-10-23,14.22
2015-10-26,14.2
2015-10-27,14.11
2015-10-28,14.2
2015-10-29,14.13
2015-10-30,14.08
2015-11-02,14.37
2015-11-03,14.31
2015-11-04,14.08
2015-11-05,14.05
2015-11-06,13.98
2015-11-09,13.91
2015-11-10,14.0
2015-11-11,14.04
2015-11-12,13.83
2015-11-13,13.98
2015-11-16,14.0
2015-11-17,13.88
2015-11-18,13.94
2015-11-19,14.08
2015-11-20,14.04
2015-11-23,14.07
2015-11-24,14.07
2015-11-25,14.02
2015-11-27,14.15
2015-11-30,14.09
2015-12-01,14.11
2015-12-02,13.86
2015-12-03,13.93
2015-12-04,13.91
2015-12-07,13.33
2015-12-08,13.42
2015-12-09,13.4
2015-12-10,13.51
2015-12-11,13.38
2015-12-14,12.86
2015-12-15,13.1
2015-12-16,13.93
2015-12-17,13.99
2015-12-18,14.22
2015-12-21,14.37
2015-12-22,14.51
2015-12-23,14.63
2015-12-24,14.53
2015-12-28,14.48
2015-12-29,13.88
2015-12-30,13.7
2015-12-31,13.64
2016-01-04,13.73
2016-01-05,13.89
2016-01-06,13.88
2016-01-07,13.67
2016-01-08,13.52
2016-01-11,13.35
2016-01-12,13.29
2016-01-13,12.92
2016-01-14,12.83
2016-01-15,12.46
2016-01-19,11.92
2016-01-20,11.58
2016-01-21,11.52
2016-01-22,11.96
2016-01-25,11.6
2016-01-26,12.0
2016-01-27,11.89
2016-01-28,11.98
2016-01-29,12.39
2016-02-01,12.25
2016-02-02,12.14
2016-02-03,12.37
2016-02-04,12.44
2016-02-05,12.32
2016-02-08,11.92
2016-02-09,11.6
2016-02-10,11.71
2016-02-11,11.39
2016-02-12,11.73
2016-02-16,12.18
2016-02-17,12.51
2016-02-18,12.68
2016-02-19,12.73
2016-02-22,12.9
2016-02-23,12.88
2016-02-24,12.92
2016-02-25,13.0
2016-02-26,13.08
2016-02-29,13.03
2016-03-01,13.14
2016-03-02,13.25
2016-03-03,13.55
2016-03-04,13.87
2016-03-07,13.9
2016-03-08,13.71
2016-03-09,13.95
2016-03-10,13.98
2016-03-11,14.22
2016-03-14,14.04
2016-03-15,13.5
2016-03-16,13.76
2016-03-17,13.89
2016-03-18,13.84
2016-03-21,13.99
2016-03-22,14.02
2016-03-23,13.73
2016-03-24,13.78
2016-03-28,13.75
2016-03-29,13.45
2016-03-30,13.38
2016-03-31,13.59
2016-04-01,13.54
2016-04-04,13.52
2016-04-05,13.48
2016-04-06,13.56
2016-04-07,13.56
2016-04-08,13.53
2016-04-11,13.73
2016-04-12,13.81
2016-04-13,13.89
2016-04-14,13.83
2016-04-15,13.88
2016-04-18,13.9
2016-04-19,13.98
2016-04-20,13.88
2016-04-21,13.87
2016-04-22,13.89
2016-04-25,14.03
2016-04-26,14.04
2016-04-27,14.1
2016-04-28,14.16
2016-04-29,14.2
2016-05-02,14.05
2016-05-03,14.19
2016-05-04,14.22
2016-05-05,14.35
2016-05-06,14.58
2016-05-09,14.78
2016-05-10,14.9
2016-05-11,15.01
2016-05-12,15.09
2016-05-13,15.05
2016-05-16,15.12
2016-05-17,15.05
2016-05-18,14.9
2016-05-19,14.84
2016-05-20,14.93
2016-05-23,14.94
2016-05-24,14.91
2016-05-25,14.93
2016-05-26,14.96
2016-05-27,14.97
2016-05-31,14.99
2016-06-01,15.15
2016-06-02,15.19
2016-06-03,15.2
2016-06-06,15.4
2016-06-07,15.48
2016-06-08,15.54
2016-06-09,15.6
2016-06-10,15.61
2016-06-13,15.5
2016-06-14,15.36
2016-06-15,15.41
2016-06-16,15.46
2016-06-17,15.47
2016-06-20,15.63
2016-06-21,15.63
2016-06-22,15.55
2016-06-23,15.6
2016-06-24,15.77
2016-06-27,15.58
2016-06-28,15.36
2016-06-29,15.42
2016-06-30,15.7
2016-07-01,15.7
2016-07-05,15.66
2016-07-06,15.86
2016-07-07,15.74
2016-07-08,15.84
2016-07-11,15.99
2016-07-12,15.96
2016-07-13,16.0
2016-07-14,15.9
2016-07-15,15.94
2016-07-18,16.1
2016-07-19,16.24
2016-07-20,16.24
2016-07-21,16.27
2016-07-22,16.33
2016-07-25,16.4
2016-07-26,16.440001000000002
2016-07-27,16.469998999999998
2016-07-28,16.700001
2016-07-29,16.780001000000002
2016-08-01,16.91
2016-08-02,16.67
2016-08-03,16.91
2016-08-04,16.530001000000002
2016-08-05,16.540001
2016-08-08,16.42
2016-08-09,16.530001000000002
2016-08-10,16.49
2016-08-11,16.35
2016-08-12,16.360001
2016-08-15,16.42
2016-08-16,16.219998999999998
2016-08-17,16.18
2016-08-18,16.26
2016-08-19,16.280001000000002
2016-08-22,16.35
2016-08-23,16.530001000000002
2016-08-24,16.42
2016-08-25,16.48
2016-08-26,16.280001000000002
2016-08-29,16.360001
2016-08-30,16.41
2016-08-31,16.49
2016-09-01,16.459999
2016-09-02,16.76
2016-09-06,16.76
2016-09-07,16.860001
2016-09-08,16.809998999999998
2016-09-09,16.030001000000002
2016-09-12,16.059998999999998
2016-09-13,15.9
2016-09-14,16.049999
2016-09-15,16.190001000000002
2016-09-16,15.94
2016-09-19,16.26
2016-09-20,16.290001
2016-09-21,16.290001
2016-09-22,16.52
2016-09-23,16.52
2016-09-26,16.559998999999998
2016-09-27,16.66
2016-09-28,16.23
2016-09-29,16.139999
2016-09-30,15.95
2016-10-03,15.55
2016-10-04,14.95
2016-10-05,14.9
2016-10-06,14.8
2016-10-07,14.86
2016-10-10,14.97
2016-10-11,14.94
2016-10-12,15.11
2016-10-13,15.28
2016-10-14,15.22
2016-10-17,15.28
2016-10-18,15.4
2016-10-19,15.31
2016-10-20,15.3
2016-10-21,15.4
2016-10-24,15.56
2016-10-25,15.77
2016-10-26,15.74
2016-10-27,15.5
2016-10-28,15.51
2016-10-31,15.67
2016-11-01,15.47
2016-11-02,15.98
2016-11-03,16.27
2016-11-04,16.26
2016-11-07,16.48
2016-11-08,16.59
2016-11-09,16.469998999999998
2016-11-10,16.059998999999998
2016-11-11,16.190001000000002
2016-11-14,16.209999
2016-11-15,16.34
2016-11-16,16.5
2016-11-17,16.469998999999998
2016-11-18,16.52
2016-11-21,16.58
2016-11-22,16.74
2016-11-23,16.51
2016-11-25,16.66
2016-11-28,16.879998999999998
2016-11-29,17.16
2016-11-30,16.959999
2016-12-01,16.620001000000002
2016-12-02,16.82
2016-12-05,17.190001000000002
2016-12-06,17.299999
2016-12-07,17.57
2016-12-08,17.549999
2016-12-09,17.59
2016-12-12,17.309998999999998
2016-12-13,17.219998999999998
2016-12-14,17.040001
2016-12-15,16.65
2016-12-16,17.0
2016-12-19,17.43
2016-12-20,17.440001000000002
2016-12-21,17.49
2016-12-22,17.639999
2016-12-23,17.620001000000002
2016-12-27,17.57
2016-12-28,16.969998999999998
2016-12-29,17.18
2016-12-30,17.02
2017-01-03,17.17
2017-01-04,17.190001000000002
2017-01-05,17.309998999999998
2017-01-06,17.23
2017-01-09,17.09
2017-01-10,17.17
2017-01-11,17.41
2017-01-12,17.450001
2017-01-13,17.49
2017-01-17,17.4
2017-01-18,17.49
2017-01-19,17.440001000000002
2017-01-20,17.5
2017-01-23,17.629998999999998
2017-01-24,17.790001
2017-01-25,17.719998999999998
2017-01-26,17.889999
2017-01-27,17.83
2017-01-30,17.709999
2017-01-31,17.629998999999998
2017-02-01,17.82
2017-02-02,17.83
2017-02-03,17.870001000000002
2017-02-06,18.01
2017-02-07,18.02
2017-02-08,18.139999
2017-02-09,18.110001
2017-02-10,18.209999
2017-02-13,18.280001000000002
2017-02-14,18.129998999999998
2017-02-15,17.99
2017-02-16,18.709999
2017-02-17,18.700001
2017-02-21,18.860001
2017-02-22,19.17
2017-02-23,19.09
2017-02-24,19.16
2017-02-27,19.23
2017-02-28,19.24
2017-03-01,19.299999
2017-03-02,19.290001
2017-03-03,19.32
2017-03-06,19.23
2017-03-07,19.209999
2017-03-08,18.889999
2017-03-09,18.709999
2017-03-10,19.209999
2017-03-13,19.08
2017-03-14,19.209999
2017-03-15,19.59
2017-03-16,19.49
2017-03-17,19.83
2017-03-20,19.9
2017-03-21,19.92
2017-03-22,20.059998999999998
2017-03-23,20.09
2017-03-24,20.07
2017-03-27,20.23
2017-03-28,20.41
2017-03-29,20.110001
2017-03-30,20.15
2017-03-31,20.18
2017-04-03,20.15
2017-04-04,20.34
2017-04-05,20.24
2017-04-06,20.24
2017-04-07,20.190001000000002
2017-04-10,20.209999
2017-04-11,20.379998999999998
2017-04-12,20.450001
2017-04-13,20.58
2017-04-17,20.83
2017-04-18,20.690001000000002
2017-04-19,20.52
2017-04-20,20.459999
2017-04-21,20.49
2017-04-24,20.4
2017-04-25,20.469998999999998
2017-04-26,20.6
2017-04-27,20.700001
2017-04-28,20.360001
2017-05-01,20.450001
2017-05-02,19.389999
2017-05-03,19.1
2017-05-04,19.049999
2017-05-05,19.25
2017-05-08,18.709999
2017-05-09,17.76
2017-05-10,17.870001000000002
2017-05-11,17.85
2017-05-12,17.76
2017-05-15,17.860001
2017-05-16,17.879998999999998
2017-05-17,17.799999
2017-05-18,17.889999
2017-05-19,17.99
2017-05-22,18.27
2017-05-23,18.43
2017-05-24,18.5
2017-05-25,18.6
2017-05-26,18.620001000000002
2017-05-30,18.6
2017-05-31,18.6
2017-06-01,18.74
2017-06-02,18.91
2017-06-05,18.68
2017-06-06,18.610001
2017-06-07,18.559998999999998
2017-06-08,18.92
2017-06-09,19.01
2017-06-12,19.15
2017-06-13,19.209999
2017-06-14,19.209999
2017-06-15,19.17
2017-06-16,19.42
2017-06-19,19.58
2017-06-20,19.450001
2017-06-21,19.23
2017-06-22,19.35
2017-06-23,19.74
2017-06-26,19.76
2017-06-27,19.4
2017-06-28,18.940001000000002
2017-06-29,18.65
2017-06-30,18.629998999999998
2017-07-03,18.91
2017-07-05,18.940001000000002
2017-07-06,18.809998999999998
2017-07-07,18.469998999999998
2017-07-10,18.530001000000002
2017-07-11,18.67
2017-07-12,18.780001000000002
2017-07-13,18.450001
2017-07-14,18.65
2017-07-17,18.66
2017-07-18,18.360001
2017-07-19,18.549999
2017-07-20,18.58
2017-07-21,18.790001
2017-07-24,18.620001000000002
2017-07-25,18.559998999999998
2017-07-26,18.620001000000002
2017-07-27,18.68
2017-07-28,18.6
2017-07-31,18.82
2017-08-01,18.9
2017-08-02,18.73
2017-08-03,18.709999
2017-08-04,18.84
2017-08-07,19.059998999999998
2017-08-08,19.110001
2017-08-09,19.1
2017-08-10,18.84
2017-08-11,18.790001
2017-08-14,19.0
2017-08-15,19.01
2017-08-16,19.030001000000002
2017-08-17,18.9
2017-08-18,19.040001
2017-08-21,19.059998999999998
2017-08-22,19.120001000000002
2017-08-23,19.059998999999998
2017-08-24,19.059998999999998
2017-08-25,19.1
2017-08-28,19.040001
2017-08-29,18.85
2017-08-30,18.950001
2017-08-31,19.07
2017-09-01,19.16
2017-09-05,18.799999
2017-09-06,18.860001
2017-09-07,18.870001000000002
2017-09-08,18.85
2017-09-11,18.98
2017-09-12,19.059998999999998
2017-09-13,19.0
2017-09-14,19.0
2017-09-15,19.09
2017-09-18,19.219998999999998
2017-09-19,19.32
2017-09-20,19.370001000000002
2017-09-21,19.32
2017-09-22,19.469998999999998
2017-09-25,19.610001
2017-09-26,19.719998999999998
