Date,HNZ
1981-06-11,1.9730400000000001
1981-06-12,1.9730400000000001
1981-06-15,1.9730400000000001
1981-06-16,1.9475200000000001
1981-06-17,1.9475200000000001
1981-06-18,1.9347
1981-06-19,1.9219400000000002
1981-06-22,1.9219400000000002
1981-06-23,1.9219400000000002
1981-06-24,1.9219400000000002
1981-06-25,1.9219400000000002
1981-06-26,1.8962900000000003
1981-06-29,1.88353
1981-06-30,1.9091099999999999
1981-07-01,1.9219400000000002
1981-07-02,1.8962900000000003
1981-07-06,1.8962900000000003
1981-07-07,1.9219400000000002
1981-07-08,1.9475200000000001
1981-07-09,1.9475200000000001
1981-07-10,1.9475200000000001
1981-07-13,1.9988299999999999
1981-07-14,1.9730400000000001
1981-07-15,1.986
1981-07-16,1.9988299999999999
1981-07-17,2.01158
1981-07-20,1.9730400000000001
1981-07-21,1.96035
1981-07-22,1.96035
1981-07-23,1.9475200000000001
1981-07-24,1.9347
1981-07-27,1.9475200000000001
1981-07-28,1.9219400000000002
1981-07-29,1.9347
1981-07-30,1.9475200000000001
1981-07-31,1.9475200000000001
1981-08-03,1.9347
1981-08-04,1.9475200000000001
1981-08-05,1.9475200000000001
1981-08-06,1.9475200000000001
1981-08-07,1.9219400000000002
1981-08-10,1.9475200000000001
1981-08-11,1.9219400000000002
1981-08-12,1.9347
1981-08-13,1.9347
1981-08-14,1.8962900000000003
1981-08-17,1.8707099999999999
1981-08-18,1.85788
1981-08-19,1.8449900000000001
1981-08-20,1.85788
1981-08-21,1.8323
1981-08-24,1.8194
1981-08-25,1.8065099999999998
1981-08-26,1.8194
1981-08-27,1.79375
1981-08-28,1.8065099999999998
1981-08-31,1.8065099999999998
1981-09-01,1.7680900000000002
1981-09-02,1.7680900000000002
1981-09-03,1.7554
1981-09-04,1.7425099999999998
1981-09-08,1.7554
1981-09-09,1.79375
1981-09-10,1.8962900000000003
1981-09-11,1.8962900000000003
1981-09-14,1.8707099999999999
1981-09-15,1.85788
1981-09-16,1.8323
1981-09-17,1.79375
1981-09-18,1.78099
1981-09-21,1.78099
1981-09-22,1.79375
1981-09-23,1.8065099999999998
1981-09-24,1.8194
1981-09-25,1.8194
1981-09-28,1.79375
1981-09-29,1.8194
1981-09-30,1.8707099999999999
1981-10-01,1.8449900000000001
1981-10-02,1.88353
1981-10-05,1.88353
1981-10-06,1.8707099999999999
1981-10-07,1.8707099999999999
1981-10-08,1.8707099999999999
1981-10-09,1.88353
1981-10-12,1.8962900000000003
1981-10-13,1.9347
1981-10-14,1.9091099999999999
1981-10-15,1.9347
1981-10-16,1.9730400000000001
1981-10-19,1.9730400000000001
1981-10-20,1.9988299999999999
1981-10-21,2.01158
1981-10-22,1.9730400000000001
1981-10-23,1.9219400000000002
1981-10-26,1.8449900000000001
1981-10-27,1.8707099999999999
1981-10-28,1.8707099999999999
1981-10-29,1.8707099999999999
1981-10-30,1.8707099999999999
1981-11-02,1.88353
1981-11-03,1.9219400000000002
1981-11-04,1.9219400000000002
1981-11-05,1.9219400000000002
1981-11-06,1.9219400000000002
1981-11-09,1.88353
1981-11-10,1.9347
1981-11-11,1.9475200000000001
1981-11-12,1.9475200000000001
1981-11-13,1.8707099999999999
1981-11-16,1.8323
1981-11-17,1.85788
1981-11-18,1.8194
1981-11-19,1.8707099999999999
1981-11-20,1.8323
1981-11-23,1.8194
1981-11-24,1.88353
1981-11-25,1.88353
1981-11-27,1.88353
1981-11-30,1.9219400000000002
1981-12-01,1.9475200000000001
1981-12-02,1.9219400000000002
1981-12-03,1.9219400000000002
1981-12-04,1.9475200000000001
1981-12-07,1.9347
1981-12-08,1.9475200000000001
1981-12-09,1.986
1981-12-10,1.986
1981-12-11,1.96035
1981-12-14,1.9475200000000001
1981-12-15,1.9730400000000001
1981-12-16,1.986
1981-12-17,1.96035
1981-12-18,1.96035
1981-12-21,1.9347
1981-12-22,1.9219400000000002
1981-12-23,1.8962900000000003
1981-12-24,1.9475200000000001
1981-12-28,1.96035
1981-12-29,1.986
1981-12-30,1.986
1981-12-31,1.9219400000000002
1982-01-04,1.9475200000000001
1982-01-05,1.8962900000000003
1982-01-06,1.88353
1982-01-07,1.8707099999999999
1982-01-08,1.88353
1982-01-11,1.8323
1982-01-12,1.78099
1982-01-13,1.7680900000000002
1982-01-14,1.78099
1982-01-15,1.78099
1982-01-18,1.78099
1982-01-19,1.71692
1982-01-20,1.78099
1982-01-21,1.78099
1982-01-22,1.7680900000000002
1982-01-25,1.78099
1982-01-26,1.79375
1982-01-27,1.8194
1982-01-28,1.8707099999999999
1982-01-29,1.9730400000000001
1982-02-01,1.88353
1982-02-02,1.9347
1982-02-03,1.8707099999999999
1982-02-04,1.8449900000000001
1982-02-05,1.8707099999999999
1982-02-08,1.8194
1982-02-09,1.8449900000000001
1982-02-10,1.8962900000000003
1982-02-11,1.9091099999999999
1982-02-12,1.8962900000000003
1982-02-16,1.9219400000000002
1982-02-17,1.9219400000000002
1982-02-18,1.986
1982-02-19,2.02442
1982-02-22,1.9988299999999999
1982-02-23,1.986
1982-02-24,2.1013
1982-02-25,2.15247
1982-02-26,2.1013
1982-03-01,2.12696
1982-03-02,2.1013
1982-03-03,2.1013
1982-03-04,2.0884099999999997
1982-03-05,1.9988299999999999
1982-03-08,1.9988299999999999
1982-03-09,1.9219400000000002
1982-03-10,1.9988299999999999
1982-03-11,1.96035
1982-03-12,1.9730400000000001
1982-03-15,1.986
1982-03-16,1.9730400000000001
1982-03-17,1.9730400000000001
1982-03-18,1.9475200000000001
1982-03-19,1.9475200000000001
1982-03-22,1.986
1982-03-23,2.03724
1982-03-24,2.02442
1982-03-25,1.9988299999999999
1982-03-26,1.986
1982-03-29,1.9730400000000001
1982-03-30,1.986
1982-03-31,1.9988299999999999
1982-04-01,1.9988299999999999
1982-04-02,2.03724
1982-04-05,2.05
1982-04-06,2.07565
1982-04-07,2.0884099999999997
1982-04-08,2.07565
1982-04-12,2.07565
1982-04-13,2.0884099999999997
1982-04-14,2.1013
1982-04-15,2.07565
1982-04-16,2.07565
1982-04-19,2.12696
1982-04-20,2.12696
1982-04-21,2.1142
1982-04-22,2.17805
1982-04-23,2.22936
1982-04-26,2.2806
1982-04-27,2.29355
1982-04-28,2.29355
1982-04-29,2.26776
1982-04-30,2.2806
1982-05-03,2.26776
1982-05-04,2.22936
1982-05-05,2.21653
1982-05-06,2.22936
1982-05-07,2.25501
1982-05-10,2.25501
1982-05-11,2.22936
1982-05-12,2.22936
1982-05-13,2.15247
1982-05-14,2.1653599999999997
1982-05-17,2.12696
1982-05-18,2.1013
1982-05-19,2.12696
1982-05-20,2.1013
1982-05-21,2.1013
1982-05-24,2.13971
1982-05-25,2.15247
1982-05-26,2.15247
1982-05-27,2.15247
1982-05-28,2.1653599999999997
1982-06-01,2.15247
1982-06-02,2.15247
1982-06-03,2.17805
1982-06-04,2.13971
1982-06-07,2.20377
1982-06-08,2.20377
1982-06-09,2.17805
1982-06-10,2.19095
1982-06-11,2.19095
1982-06-14,2.20377
1982-06-15,2.20377
1982-06-16,2.22936
1982-06-17,2.20377
1982-06-18,2.22936
1982-06-21,2.20377
1982-06-22,2.20377
1982-06-23,2.22936
1982-06-24,2.29355
1982-06-25,2.2806
1982-06-28,2.30639
1982-06-29,2.3319
1982-06-30,2.22936
1982-07-01,2.24232
1982-07-02,2.20377
1982-07-06,2.22936
1982-07-07,2.13971
1982-07-08,2.12696
1982-07-09,2.15247
1982-07-12,2.19095
1982-07-13,2.22936
1982-07-14,2.24232
1982-07-15,2.24232
1982-07-16,2.24232
1982-07-19,2.22936
1982-07-20,2.24232
1982-07-21,2.24232
1982-07-22,2.2806
1982-07-23,2.26776
1982-07-26,2.2806
1982-07-27,2.25501
1982-07-28,2.19095
1982-07-29,2.17805
1982-07-30,2.15247
1982-08-02,2.12696
1982-08-03,2.12696
1982-08-04,2.05
1982-08-05,2.05
1982-08-06,2.05
1982-08-09,2.03724
1982-08-10,2.05
1982-08-11,2.05
1982-08-12,2.12696
1982-08-13,2.17805
1982-08-16,2.1653599999999997
1982-08-17,2.19095
1982-08-18,1.9988299999999999
1982-08-19,2.1013
1982-08-20,2.17805
1982-08-23,2.17805
1982-08-24,2.17805
1982-08-25,2.24232
1982-08-26,2.34479
1982-08-27,2.35755
1982-08-30,2.31914
1982-08-31,2.38307
1982-09-01,2.3319
1982-09-02,2.37038
1982-09-03,2.49843
1982-09-07,2.37038
1982-09-08,2.3319
1982-09-09,2.3319
1982-09-10,2.35755
1982-09-13,2.35755
1982-09-14,2.44726
1982-09-15,2.46002
1982-09-16,2.43437
1982-09-17,2.40878
1982-09-20,2.46002
1982-09-21,2.6009700000000002
1982-09-22,2.63938
1982-09-23,2.48568
1982-09-24,2.44726
1982-09-27,2.44726
1982-09-28,2.49843
1982-09-29,2.46002
1982-09-30,2.48568
1982-10-01,2.51125
1982-10-04,2.57532
1982-10-05,2.61374
1982-10-06,2.6650400000000003
1982-10-07,2.6650400000000003
1982-10-08,2.6650400000000003
1982-10-11,2.69055
1982-10-12,2.70352
1982-10-13,2.7675799999999997
1982-10-14,2.81868
1982-10-15,2.69055
1982-10-18,2.74192
1982-10-19,2.63938
1982-10-20,2.69055
1982-10-21,2.74192
1982-10-22,2.6522099999999997
1982-10-25,2.51125
1982-10-26,2.70352
1982-10-27,2.6522099999999997
1982-10-28,2.7930900000000003
1982-10-29,2.69055
1982-11-01,2.70352
1982-11-02,2.6650400000000003
1982-11-03,2.63938
1982-11-04,2.70352
1982-11-05,2.69055
1982-11-08,2.6650400000000003
1982-11-09,2.69055
1982-11-10,2.6522099999999997
1982-11-11,2.6009700000000002
1982-11-12,2.56249
1982-11-15,2.48568
1982-11-16,2.43437
1982-11-17,2.46002
1982-11-18,2.47285
1982-11-19,2.47285
1982-11-22,2.35755
1982-11-23,2.37038
1982-11-24,2.38307
1982-11-26,2.3959599999999996
1982-11-29,2.40878
1982-11-30,2.44726
1982-12-01,2.44726
1982-12-02,2.48568
1982-12-03,2.52422
1982-12-06,2.49843
1982-12-07,2.56249
1982-12-08,2.53684
1982-12-09,2.54973
1982-12-10,2.6009700000000002
1982-12-13,2.6009700000000002
1982-12-14,2.56249
1982-12-15,2.54973
1982-12-16,2.51125
1982-12-17,2.54973
1982-12-20,2.6522099999999997
1982-12-21,2.69055
1982-12-22,2.6650400000000003
1982-12-23,2.69055
1982-12-27,2.71634
1982-12-28,2.70352
1982-12-29,2.75468
1982-12-30,2.7930900000000003
1982-12-31,2.7675799999999997
1983-01-03,2.71634
1983-01-04,2.74192
1983-01-05,2.70352
1983-01-06,2.70352
1983-01-07,2.6522099999999997
1983-01-10,2.63938
1983-01-11,2.58815
1983-01-12,2.58815
1983-01-13,2.6009700000000002
1983-01-14,2.57532
1983-01-17,2.58815
1983-01-18,2.58815
1983-01-19,2.6009700000000002
1983-01-20,2.56249
1983-01-21,2.56249
1983-01-24,2.53684
1983-01-25,2.6009700000000002
1983-01-26,2.58815
1983-01-27,2.61374
1983-01-28,2.58815
1983-01-31,2.58815
1983-02-01,2.54973
1983-02-02,2.61374
1983-02-03,2.54973
1983-02-04,2.53684
1983-02-07,2.53684
1983-02-08,2.48568
1983-02-09,2.52422
1983-02-10,2.53684
1983-02-11,2.58815
1983-02-14,2.61374
1983-02-15,2.63938
1983-02-16,2.6650400000000003
1983-02-17,2.6522099999999997
1983-02-18,2.6650400000000003
1983-02-22,2.63938
1983-02-23,2.6650400000000003
1983-02-24,2.63938
1983-02-25,2.63938
1983-02-28,2.6522099999999997
1983-03-01,2.6522099999999997
1983-03-02,2.69055
1983-03-03,2.72917
1983-03-04,2.69055
1983-03-07,2.71634
1983-03-08,2.69055
1983-03-09,2.70352
1983-03-10,2.69055
1983-03-11,2.70352
1983-03-14,2.72917
1983-03-15,2.80591
1983-03-16,2.83164
1983-03-17,2.87005
1983-03-18,2.90846
1983-03-21,2.87005
1983-03-22,2.89571
1983-03-23,2.9597
1983-03-24,3.011
1983-03-25,3.011
1983-03-28,3.02376
1983-03-29,3.011
1983-03-30,3.04942
1983-03-31,3.0623099999999996
1983-04-04,3.0750599999999997
1983-04-05,3.02376
1983-04-06,2.9725200000000003
1983-04-07,2.94694
1983-04-08,2.94694
1983-04-11,2.9597
1983-04-12,2.9597
1983-04-13,2.94694
1983-04-14,2.89571
1983-04-15,2.9597
1983-04-18,2.9725200000000003
1983-04-19,2.94694
1983-04-20,3.011
1983-04-21,2.98535
1983-04-22,2.9981
1983-04-25,3.011
1983-04-26,3.04942
1983-04-27,3.04942
1983-04-28,3.12636
1983-04-29,3.30566
1983-05-02,3.21601
1983-05-03,3.2287
1983-05-04,3.2287
1983-05-05,3.24159
1983-05-06,3.2287
1983-05-09,3.21601
1983-05-10,3.25449
1983-05-11,3.26725
1983-05-12,3.17753
1983-05-13,3.21601
1983-05-16,3.20312
1983-05-17,3.21601
1983-05-18,3.2287
1983-05-19,3.2287
1983-05-20,3.20312
1983-05-23,3.17753
1983-05-24,3.17753
1983-05-25,3.15195
1983-05-26,3.0750599999999997
1983-05-27,3.0623099999999996
1983-05-31,3.0623099999999996
1983-06-01,3.11354
1983-06-02,3.1005700000000003
1983-06-03,3.0623099999999996
1983-06-06,3.0623099999999996
1983-06-07,3.011
1983-06-08,3.011
1983-06-09,3.02376
1983-06-10,3.02376
1983-06-13,3.011
1983-06-14,2.92129
1983-06-15,2.9725200000000003
1983-06-16,3.02376
1983-06-17,3.1005700000000003
1983-06-20,3.0750599999999997
1983-06-21,3.0878799999999997
1983-06-22,3.0623099999999996
1983-06-23,3.02376
1983-06-24,3.04942
1983-06-27,2.9981
1983-06-28,2.94694
1983-06-29,2.9725200000000003
1983-06-30,2.9725200000000003
1983-07-01,3.011
1983-07-05,2.9725200000000003
1983-07-06,2.9725200000000003
1983-07-07,2.9725200000000003
1983-07-08,2.94694
1983-07-11,2.93418
1983-07-12,2.90846
1983-07-13,2.87005
1983-07-14,2.90846
1983-07-15,2.90846
1983-07-18,2.89571
1983-07-19,2.87005
1983-07-20,2.90846
1983-07-21,2.87005
1983-07-22,2.88287
1983-07-25,2.87005
1983-07-26,2.89571
1983-07-27,2.92129
1983-07-28,2.92129
1983-07-29,2.87005
1983-08-01,2.87005
1983-08-02,2.87005
1983-08-03,2.8444599999999998
1983-08-04,2.80591
1983-08-05,2.87005
1983-08-08,2.87005
1983-08-09,2.81868
1983-08-10,2.80591
1983-08-11,2.7804
1983-08-12,2.74192
1983-08-15,2.7930900000000003
1983-08-16,2.87005
1983-08-17,2.9725200000000003
1983-08-18,2.98535
1983-08-19,2.9725200000000003
1983-08-22,3.04942
1983-08-23,3.011
1983-08-24,3.011
1983-08-25,2.9725200000000003
1983-08-26,3.04942
1983-08-29,3.0623099999999996
1983-08-30,3.04942
1983-08-31,3.02376
1983-09-01,3.04942
1983-09-02,3.04942
1983-09-06,3.03652
1983-09-07,2.9725200000000003
1983-09-08,2.9725200000000003
1983-09-09,2.9981
1983-09-12,2.9597
1983-09-13,2.88287
1983-09-14,2.9725200000000003
1983-09-15,2.94694
1983-09-16,2.9981
1983-09-19,2.9725200000000003
1983-09-20,3.04942
1983-09-21,2.9981
1983-09-22,3.02376
1983-09-23,3.1005700000000003
1983-09-26,3.13912
1983-09-27,3.17753
1983-09-28,3.21601
1983-09-29,3.20312
1983-09-30,3.20312
1983-10-03,3.20312
1983-10-04,3.17753
1983-10-05,3.28001
1983-10-06,3.38248
1983-10-07,3.45937
1983-10-10,3.4979199999999997
1983-10-11,5.41973
1983-10-12,5.2085
1983-10-13,5.18905
1983-10-14,5.2085
1983-10-17,5.2085
1983-10-18,5.18905
1983-10-19,5.15068
1983-10-20,5.24688
1983-10-21,5.26591
1983-10-24,5.3046
1983-10-25,5.38135
1983-10-26,5.4966800000000005
1983-10-27,5.3046
1983-10-28,5.24688
1983-10-31,5.28526
1983-11-01,5.26591
1983-11-02,5.36201
1983-11-03,5.3046
1983-11-04,5.3046
1983-11-07,5.26591
1983-11-08,5.2085
1983-11-09,5.3046
1983-11-10,5.26591
1983-11-11,5.3046
1983-11-14,5.26591
1983-11-15,5.28526
1983-11-16,5.3046
1983-11-17,5.2085
1983-11-18,5.16982
1983-11-21,5.18905
1983-11-22,5.2085
1983-11-23,5.28526
1983-11-25,5.22754
1983-11-28,5.28526
1983-11-29,5.3046
1983-11-30,5.28526
1983-12-01,5.26591
1983-12-02,5.28526
1983-12-05,5.34287
1983-12-06,5.38135
1983-12-07,5.3046
1983-12-08,5.3046
1983-12-09,5.26591
1983-12-12,5.28526
1983-12-13,5.22754
1983-12-14,5.26591
1983-12-15,5.34287
1983-12-16,5.4581
1983-12-19,5.55429
1983-12-20,5.573519999999999
1983-12-21,5.65028
1983-12-22,5.65028
1983-12-23,5.66962
1983-12-27,5.65028
1983-12-28,5.66962
1983-12-29,5.82334
1983-12-30,5.842569999999999
1984-01-03,5.68887
1984-01-04,5.65028
1984-01-05,5.59277
1984-01-06,5.72724
1984-01-09,5.82334
1984-01-10,5.78486
1984-01-11,5.842569999999999
1984-01-12,5.80409
1984-01-13,5.68887
1984-01-16,5.68887
1984-01-17,5.68887
1984-01-18,5.765619999999999
1984-01-19,5.80409
1984-01-20,5.82334
1984-01-23,5.78486
1984-01-24,5.82334
1984-01-25,5.78486
1984-01-26,5.82334
1984-01-27,5.82334
1984-01-30,5.82334
1984-01-31,5.82334
1984-02-01,5.842569999999999
1984-02-02,5.9579
1984-02-03,5.9579
1984-02-06,5.65028
1984-02-07,5.53506
1984-02-08,5.55429
1984-02-09,5.4581
1984-02-10,5.59277
1984-02-13,5.53506
1984-02-14,5.63115
1984-02-15,5.765619999999999
1984-02-16,5.68887
1984-02-17,5.72724
1984-02-21,5.573519999999999
1984-02-22,5.573519999999999
1984-02-23,5.43896
1984-02-24,5.53506
1984-02-27,5.6119
1984-02-28,5.6119
1984-02-29,5.59277
1984-03-01,5.6119
1984-03-02,5.72724
1984-03-05,5.708
1984-03-06,5.6119
1984-03-07,5.53506
1984-03-08,5.4966800000000005
1984-03-09,5.4581
1984-03-12,5.4774400000000005
1984-03-13,5.53506
1984-03-14,5.573519999999999
1984-03-15,5.573519999999999
1984-03-16,5.55429
1984-03-19,5.4966800000000005
1984-03-20,5.53506
1984-03-21,5.4581
1984-03-22,5.32372
1984-03-23,5.4581
1984-03-26,5.4774400000000005
1984-03-27,5.41973
1984-03-28,5.4581
1984-03-29,5.38135
1984-03-30,5.3046
1984-04-02,5.24688
1984-04-03,5.15068
1984-04-04,5.22754
1984-04-05,5.2085
1984-04-06,5.2085
1984-04-09,5.15068
1984-04-10,5.24688
1984-04-11,5.2085
1984-04-12,5.26591
1984-04-13,5.22754
1984-04-16,5.22754
1984-04-17,5.26591
1984-04-18,5.3046
1984-04-19,5.4581
1984-04-23,5.400580000000001
1984-04-24,5.4581
1984-04-25,5.43896
1984-04-26,5.4774400000000005
1984-04-27,5.4966800000000005
1984-04-30,5.4581
1984-05-01,5.36201
1984-05-02,5.3046
1984-05-03,5.22754
1984-05-04,5.16982
1984-05-07,5.0545800000000005
1984-05-08,5.1121
1984-05-09,5.07372
1984-05-10,5.41973
1984-05-11,5.41973
1984-05-14,5.3046
1984-05-15,5.3046
1984-05-16,5.38135
1984-05-17,5.34287
1984-05-18,5.3046
1984-05-21,5.26591
1984-05-22,5.15068
1984-05-23,5.0545800000000005
1984-05-24,5.0545800000000005
1984-05-25,5.07372
1984-05-29,5.1121
1984-05-30,4.99697
1984-05-31,4.99697
1984-06-01,5.09307
1984-06-04,5.18905
1984-06-05,5.24688
1984-06-06,5.34287
1984-06-07,5.4581
1984-06-08,5.41973
1984-06-11,5.65028
1984-06-12,5.51581
1984-06-13,5.59277
1984-06-14,5.4966800000000005
1984-06-15,5.4581
1984-06-18,5.765619999999999
1984-06-19,5.6119
1984-06-20,5.6119
1984-06-21,5.63115
1984-06-22,5.4966800000000005
1984-06-25,5.6119
1984-06-26,5.65028
1984-06-27,5.55429
1984-06-28,5.68887
1984-06-29,5.765619999999999
1984-07-02,5.765619999999999
1984-07-03,5.78486
1984-07-05,5.68887
1984-07-06,5.6119
1984-07-09,5.59277
1984-07-10,5.4966800000000005
1984-07-11,5.43896
1984-07-12,5.80409
1984-07-13,5.68887
1984-07-16,5.765619999999999
1984-07-17,5.72724
1984-07-18,5.53506
1984-07-19,5.53506
1984-07-20,5.4966800000000005
1984-07-23,5.4774400000000005
1984-07-24,5.38135
1984-07-25,5.4581
1984-07-26,5.4581
1984-07-27,5.34287
1984-07-30,5.38135
1984-07-31,5.38135
1984-08-01,5.41973
1984-08-02,5.99639
1984-08-03,5.765619999999999
1984-08-06,5.80409
1984-08-07,5.765619999999999
1984-08-08,5.65028
1984-08-09,5.78486
1984-08-10,5.68887
1984-08-13,5.765619999999999
1984-08-14,5.74648
1984-08-15,5.66962
1984-08-16,5.63115
1984-08-17,5.80409
1984-08-20,5.765619999999999
1984-08-21,5.78486
1984-08-22,5.86192
1984-08-23,5.9579
1984-08-24,5.91953
1984-08-27,5.91953
1984-08-28,5.842569999999999
1984-08-29,5.90029
1984-08-30,5.9579
1984-08-31,5.99639
1984-09-04,6.05411
1984-09-05,6.09248
1984-09-06,6.22695
1984-09-07,6.26542
1984-09-10,6.22695
1984-09-11,6.0347599999999995
1984-09-12,6.09248
1984-09-13,6.18847
1984-09-14,6.20781
1984-09-17,6.18847
1984-09-18,6.18847
1984-09-19,6.39989
1984-09-20,6.32305
1984-09-21,6.32305
1984-09-24,6.38066
1984-09-25,6.38066
1984-09-26,6.49599
1984-09-27,6.45761
1984-09-28,6.45761
1984-10-01,6.342169999999999
1984-10-02,6.39989
1984-10-03,6.36152
1984-10-04,6.38066
1984-10-05,6.38066
1984-10-08,6.38066
1984-10-09,6.26542
1984-10-10,6.28456
1984-10-11,6.24619
1984-10-12,6.09248
1984-10-15,6.22695
1984-10-16,6.24619
1984-10-17,6.24619
1984-10-18,6.342169999999999
1984-10-19,6.553710000000001
1984-10-22,6.553710000000001
1984-10-23,6.49599
1984-10-24,6.57305
1984-10-25,6.49599
1984-10-26,6.49599
1984-10-29,6.41903
1984-10-30,6.5153300000000005
1984-10-31,6.30391
1984-11-01,6.45761
1984-11-02,6.41903
1984-11-05,6.5343599999999995
1984-11-06,6.64969
1984-11-07,6.765039999999999
1984-11-08,6.64969
1984-11-09,6.64969
1984-11-12,6.630660000000001
1984-11-13,6.57305
1984-11-14,6.630660000000001
1984-11-15,6.70741
1984-11-16,6.68807
1984-11-19,6.630660000000001
1984-11-20,6.61132
1984-11-21,6.59197
1984-11-23,6.68807
1984-11-26,6.66903
1984-11-27,6.70741
1984-11-28,6.70741
1984-11-29,6.68807
1984-11-30,6.630660000000001
1984-12-03,6.61132
1984-12-04,6.68807
1984-12-05,6.72675
1984-12-06,6.841989999999999
1984-12-07,6.765039999999999
1984-12-10,6.765039999999999
1984-12-11,6.72675
1984-12-12,6.765039999999999
1984-12-13,6.70741
1984-12-14,6.64969
1984-12-17,6.72675
1984-12-18,6.82274
1984-12-19,6.841989999999999
1984-12-20,6.80351
1984-12-21,6.64969
1984-12-24,6.59197
1984-12-26,6.61132
1984-12-27,6.59197
1984-12-28,6.630660000000001
1984-12-31,6.61132
1985-01-02,6.61132
1985-01-03,6.61132
1985-01-04,6.57305
1985-01-07,6.59197
1985-01-08,6.68807
1985-01-09,6.88046
1985-01-10,6.918830000000001
1985-01-11,6.841989999999999
1985-01-14,6.841989999999999
1985-01-15,6.745889999999999
1985-01-16,6.70741
1985-01-17,6.68807
1985-01-18,6.68807
1985-01-21,6.72675
1985-01-22,6.45761
1985-01-23,6.342169999999999
1985-01-24,6.39989
1985-01-25,6.59197
1985-01-28,6.38066
1985-01-29,6.438269999999999
1985-01-30,6.61132
1985-01-31,6.61132
1985-02-01,6.765039999999999
1985-02-04,6.70741
1985-02-05,6.72675
1985-02-06,6.64969
1985-02-07,6.64969
1985-02-08,6.745889999999999
1985-02-11,6.80351
1985-02-12,6.8996
1985-02-13,7.07256
1985-02-14,7.11102
1985-02-15,7.226260000000001
1985-02-19,7.30311
1985-02-20,7.187989999999999
1985-02-21,7.11102
1985-02-22,7.16874
1985-02-25,7.226260000000001
1985-02-26,7.20712
1985-02-27,7.2455
1985-02-28,7.187989999999999
1985-03-01,7.26473
1985-03-04,7.26473
1985-03-05,7.341480000000001
1985-03-06,7.3608199999999995
1985-03-07,7.399310000000001
1985-03-08,7.30311
1985-03-11,7.32245
1985-03-12,7.38017
1985-03-13,7.3608199999999995
1985-03-14,7.418539999999999
1985-03-15,7.30311
1985-03-18,7.38017
1985-03-19,7.47617
1985-03-20,7.43779
1985-03-21,7.399310000000001
1985-03-22,7.38017
1985-03-25,7.45683
1985-03-26,7.418539999999999
1985-03-27,7.418539999999999
1985-03-28,7.47617
1985-03-29,7.43779
1985-04-01,7.418539999999999
1985-04-02,7.341480000000001
1985-04-03,7.30311
1985-04-04,7.30311
1985-04-08,7.16874
1985-04-09,7.187989999999999
1985-04-10,7.11102
1985-04-11,7.341480000000001
1985-04-12,7.45683
1985-04-15,7.38017
1985-04-16,7.3608199999999995
1985-04-17,7.38017
1985-04-18,7.3608199999999995
1985-04-19,7.3608199999999995
1985-04-22,7.32245
1985-04-23,7.30311
1985-04-24,7.341480000000001
1985-04-25,7.341480000000001
1985-04-26,7.341480000000001
1985-04-29,7.32245
1985-04-30,7.2455
1985-05-01,7.1494
1985-05-02,7.11102
1985-05-03,7.11102
1985-05-06,7.130269999999999
1985-05-07,7.1494
1985-05-08,7.0919
1985-05-09,7.16874
1985-05-10,7.226260000000001
1985-05-13,7.28407
1985-05-14,7.341480000000001
1985-05-15,7.43779
1985-05-16,7.47617
1985-05-17,7.668360000000001
1985-05-20,7.841410000000001
1985-05-21,8.07197
1985-05-22,7.9375
1985-05-23,8.01435
1985-05-24,8.110439999999999
1985-05-28,8.09121
1985-05-29,8.30263
1985-05-30,8.36035
1985-05-31,8.45633
1985-06-03,8.1873
1985-06-04,8.26405
1985-06-05,8.34101
1985-06-06,8.4371
1985-06-07,8.34101
1985-06-10,8.379380000000001
1985-06-11,8.14892
1985-06-12,8.05283
1985-06-13,8.09121
1985-06-14,8.14892
1985-06-17,8.1873
1985-06-18,8.12947
1985-06-19,8.22568
1985-06-20,8.22568
1985-06-21,8.26405
1985-06-24,8.1873
1985-06-25,8.28329
1985-06-26,8.34101
1985-06-27,8.4371
1985-06-28,8.398719999999999
1985-07-01,8.398719999999999
1985-07-02,8.36035
1985-07-03,8.398719999999999
1985-07-05,8.45633
1985-07-08,8.475480000000001
1985-07-09,8.398719999999999
1985-07-10,8.51405
1985-07-11,8.590910000000001
1985-07-12,8.64852
1985-07-15,8.61015
1985-07-16,8.590910000000001
1985-07-17,8.590910000000001
1985-07-18,8.590910000000001
1985-07-19,8.61015
1985-07-22,8.61015
1985-07-23,8.64852
1985-07-24,8.41807
1985-07-25,8.1873
1985-07-26,8.30263
1985-07-29,8.12947
1985-07-30,7.89902
1985-07-31,7.9375
1985-08-01,8.12947
1985-08-02,8.16805
1985-08-05,8.1873
1985-08-06,8.09121
1985-08-07,8.110439999999999
1985-08-08,8.20653
1985-08-09,8.26405
1985-08-12,8.30263
1985-08-13,8.32197
1985-08-14,8.398719999999999
1985-08-15,8.494710000000001
1985-08-16,8.41807
1985-08-19,8.475480000000001
1985-08-20,8.51405
1985-08-21,8.53309
1985-08-22,8.494710000000001
1985-08-23,8.45633
1985-08-26,8.4371
1985-08-27,8.41807
1985-08-28,8.36035
1985-08-29,8.41807
1985-08-30,8.45633
1985-09-03,8.51405
1985-09-04,8.552430000000001
1985-09-05,8.4371
1985-09-06,8.398719999999999
1985-09-09,8.53309
1985-09-10,8.398719999999999
1985-09-11,8.26405
1985-09-12,8.36035
1985-09-13,8.41807
