Date,MRO
1970-10-02,5.095104
1970-10-05,5.115816000000001
1970-10-06,5.405781
1970-10-07,5.467916000000001
1970-10-08,5.260798
1970-10-09,5.198663
1970-10-12,5.157239
1970-10-13,5.074392
1970-10-14,5.095104
1970-10-15,5.05368
1970-10-16,5.012257
1970-10-19,5.05368
1970-10-20,5.0329690000000005
1970-10-21,5.012257
1970-10-22,5.0329690000000005
1970-10-23,4.9915449999999995
1970-10-26,4.970833
1970-10-27,4.9915449999999995
1970-10-28,4.970833
1970-10-29,4.9915449999999995
1970-10-30,4.92941
1970-11-02,4.950121
1970-11-03,4.970833
1970-11-04,4.950121
1970-11-05,4.950121
1970-11-06,5.012257
1970-11-09,5.05368
1970-11-10,5.074392
1970-11-11,5.095104
1970-11-12,4.970833
1970-11-13,4.92941
1970-11-16,4.970833
1970-11-17,4.950121
1970-11-18,4.887986
1970-11-19,4.867274
1970-11-20,4.867274
1970-11-23,4.805139
1970-11-24,4.805139
1970-11-25,4.722291
1970-11-27,4.743003
1970-11-30,4.805139
1970-12-01,4.82585
1970-12-02,4.8465620000000005
1970-12-03,4.887986
1970-12-04,4.970833
1970-12-07,5.05368
1970-12-08,4.970833
1970-12-09,5.012257
1970-12-10,5.05368
1970-12-11,4.92941
1970-12-14,4.950121
1970-12-15,4.970833
1970-12-16,4.970833
1970-12-17,5.012257
1970-12-18,4.970833
1970-12-21,5.012257
1970-12-22,5.012257
1970-12-23,5.095104
1970-12-24,5.240087
1970-12-28,5.260798
1970-12-29,5.467916000000001
1970-12-30,5.447205
1970-12-31,5.405781
1971-01-04,5.343646
1971-01-05,5.405781
1971-01-06,5.488628
1971-01-07,5.467916000000001
1971-01-08,5.426493
1971-01-11,5.488628
1971-01-12,5.695746
1971-01-13,5.50934
1971-01-14,5.50934
1971-01-15,5.50934
1971-01-18,5.633611
1971-01-19,5.612899
1971-01-20,5.612899
1971-01-21,5.50934
1971-01-22,5.50934
1971-01-25,5.675035
1971-01-26,5.488628
1971-01-27,5.426493
1971-01-28,5.467916000000001
1971-01-29,5.467916000000001
1971-02-01,5.50934
1971-02-02,5.50934
1971-02-03,5.426493
1971-02-04,5.343646
1971-02-05,5.447205
1971-02-08,5.50934
1971-02-09,5.50934
1971-02-10,5.50934
1971-02-11,5.5300519999999995
1971-02-12,5.550764
1971-02-16,5.612899
1971-02-17,5.50934
1971-02-18,5.405781
1971-02-19,5.322934
1971-02-22,5.28151
1971-02-23,5.240087
1971-02-24,5.260798
1971-02-25,5.157239
1971-02-26,5.219375
1971-03-01,5.177951
1971-03-02,5.177951
1971-03-03,5.157239
1971-03-04,5.157239
1971-03-05,5.260798
1971-03-08,5.260798
1971-03-09,5.240087
1971-03-10,5.219375
1971-03-11,5.302222
1971-03-12,5.260798
1971-03-15,5.447205
1971-03-16,5.467916000000001
1971-03-17,5.50934
1971-03-18,5.612899
1971-03-19,5.592187
1971-03-22,5.612899
1971-03-23,5.612899
1971-03-24,5.50934
1971-03-25,5.5300519999999995
1971-03-26,5.447205
1971-03-29,5.467916000000001
1971-03-30,5.426493
1971-03-31,5.467916000000001
1971-04-01,5.405781
1971-04-02,5.3850690000000005
1971-04-05,5.405781
1971-04-06,5.3850690000000005
1971-04-07,5.488628
1971-04-08,5.5300519999999995
1971-04-12,5.488628
1971-04-13,5.50934
1971-04-14,5.50934
1971-04-15,5.612899
1971-04-16,5.820017
1971-04-19,5.902864
1971-04-20,5.778594
1971-04-21,5.695746
1971-04-22,5.675035
1971-04-23,5.592187
1971-04-26,5.633611
1971-04-27,5.820017
1971-04-28,5.8407290000000005
1971-04-29,5.757882
1971-04-30,5.757882
1971-05-03,5.592187
1971-05-04,5.633611
1971-05-05,5.654323000000001
1971-05-06,5.654323000000001
1971-05-07,5.654323000000001
1971-05-10,5.592187
1971-05-11,5.633611
1971-05-12,5.675035
1971-05-13,5.695746
1971-05-14,5.612899
1971-05-17,5.5300519999999995
1971-05-18,5.50934
1971-05-19,5.5714760000000005
1971-05-20,5.5300519999999995
1971-05-21,5.550764
1971-05-24,5.50934
1971-05-25,5.5300519999999995
1971-05-26,5.488628
1971-05-27,5.50934
1971-05-28,5.488628
1971-06-01,5.488628
1971-06-02,5.447205
1971-06-03,5.405781
1971-06-04,5.3850690000000005
1971-06-07,5.322934
1971-06-08,5.302222
1971-06-09,5.28151
1971-06-10,5.302222
1971-06-11,5.260798
1971-06-14,5.219375
1971-06-15,5.177951
1971-06-16,5.198663
1971-06-17,5.177951
1971-06-18,5.136528
1971-06-21,5.177951
1971-06-22,5.198663
1971-06-23,5.198663
1971-06-24,5.115816000000001
1971-06-25,5.177951
1971-06-28,5.198663
1971-06-29,5.3850690000000005
1971-06-30,5.467916000000001
1971-07-01,5.426493
1971-07-02,5.302222
1971-07-06,5.260798
1971-07-07,5.198663
1971-07-08,5.177951
1971-07-09,5.177951
1971-07-12,5.177951
1971-07-13,5.095104
1971-07-14,5.136528
1971-07-15,5.095104
1971-07-16,5.095104
1971-07-19,5.095104
1971-07-20,5.198663
1971-07-21,5.177951
1971-07-22,5.198663
1971-07-23,5.177951
1971-07-26,5.136528
1971-07-27,5.157239
1971-07-28,4.92941
1971-07-29,4.722291
1971-07-30,4.660156
1971-08-02,4.82585
1971-08-03,4.680868
1971-08-04,4.722291
1971-08-05,4.660156
1971-08-06,4.680868
1971-08-09,4.598021
1971-08-10,4.556597
1971-08-11,4.598021
1971-08-12,4.598021
1971-08-13,4.577309
1971-08-16,5.136528
1971-08-17,5.136528
1971-08-18,5.0329690000000005
1971-08-19,5.0329690000000005
1971-08-20,5.0329690000000005
1971-08-23,5.198663
1971-08-24,5.467916000000001
1971-08-25,5.633611
1971-08-26,5.550764
1971-08-27,5.633611
1971-08-30,5.426493
1971-08-31,5.343646
1971-09-01,5.322934
1971-09-02,5.3850690000000005
1971-09-03,5.488628
1971-09-07,5.364357
1971-09-08,5.322934
1971-09-09,5.240087
1971-09-10,5.240087
1971-09-13,5.177951
1971-09-14,4.970833
1971-09-15,5.012257
1971-09-16,4.9915449999999995
1971-09-17,5.0329690000000005
1971-09-20,4.970833
1971-09-21,4.950121
1971-09-22,4.908698
1971-09-23,4.887986
1971-09-24,4.908698
1971-09-27,4.8465620000000005
1971-09-28,4.887986
1971-09-29,4.8465620000000005
1971-09-30,4.908698
1971-10-01,4.908698
1971-10-04,5.012257
1971-10-05,5.012257
1971-10-06,5.177951
1971-10-07,5.136528
1971-10-08,4.9915449999999995
1971-10-11,4.970833
1971-10-12,4.970833
1971-10-13,4.867274
1971-10-14,4.8465620000000005
1971-10-15,4.867274
1971-10-18,4.784427
1971-10-19,4.784427
1971-10-20,4.763715
1971-10-21,4.743003
1971-10-22,4.70158
1971-10-25,4.722291
1971-10-26,4.680868
1971-10-27,4.556597
1971-10-28,4.598021
1971-10-29,4.494462
1971-11-01,4.432326
1971-11-02,4.432326
1971-11-03,4.556597
1971-11-04,4.577309
1971-11-05,4.515173
1971-11-08,4.432326
1971-11-09,4.47375
1971-11-10,4.453037999999999
1971-11-11,4.349479
1971-11-12,4.411614
1971-11-15,4.349479
1971-11-16,4.328767
1971-11-17,4.349479
1971-11-18,4.308055
1971-11-19,4.24592
1971-11-22,4.225208
1971-11-23,4.204496
1971-11-24,4.24592
1971-11-26,4.349479
1971-11-29,4.515173
1971-11-30,4.47375
1971-12-01,4.556597
1971-12-02,4.47375
1971-12-03,4.556597
1971-12-06,4.639444
1971-12-07,4.660156
1971-12-08,4.722291
1971-12-09,4.680868
1971-12-10,4.8465620000000005
1971-12-13,4.908698
1971-12-14,4.867274
1971-12-15,5.115816000000001
1971-12-16,5.074392
1971-12-17,5.136528
1971-12-20,5.260798
1971-12-21,5.157239
1971-12-22,5.115816000000001
1971-12-23,5.157239
1971-12-27,5.095104
1971-12-28,5.136528
1971-12-29,5.136528
1971-12-30,5.0329690000000005
1971-12-31,5.012257
1972-01-03,5.05368
1972-01-04,5.136528
1972-01-05,5.322934
1972-01-06,5.219375
1972-01-07,5.177951
1972-01-10,5.177951
1972-01-11,5.157239
1972-01-12,5.219375
1972-01-13,5.157239
1972-01-14,5.198663
1972-01-17,5.177951
1972-01-18,5.177951
1972-01-19,5.177951
1972-01-20,5.177951
1972-01-21,5.219375
1972-01-24,5.260798
1972-01-25,5.177951
1972-01-26,5.198663
1972-01-27,5.3850690000000005
1972-01-28,5.467916000000001
1972-01-31,5.322934
1972-02-01,5.322934
1972-02-02,5.364357
1972-02-03,5.364357
1972-02-04,5.50934
1972-02-07,5.50934
1972-02-08,5.447205
1972-02-09,5.5714760000000005
1972-02-10,5.592187
1972-02-11,5.467916000000001
1972-02-14,5.405781
1972-02-15,5.426493
1972-02-16,5.447205
1972-02-17,5.3850690000000005
1972-02-18,5.302222
1972-02-22,5.28151
1972-02-23,5.28151
1972-02-24,5.302222
1972-02-25,5.3850690000000005
1972-02-28,5.467916000000001
1972-02-29,5.467916000000001
1972-03-01,5.322934
1972-03-02,5.302222
1972-03-03,5.28151
1972-03-06,5.3850690000000005
1972-03-07,5.405781
1972-03-08,5.467916000000001
1972-03-09,5.467916000000001
1972-03-10,5.467916000000001
1972-03-13,5.467916000000001
1972-03-14,5.550764
1972-03-15,5.50934
1972-03-16,5.467916000000001
1972-03-17,5.467916000000001
1972-03-20,5.467916000000001
1972-03-21,5.3850690000000005
1972-03-22,5.405781
1972-03-23,5.447205
1972-03-24,5.467916000000001
1972-03-27,5.426493
1972-03-28,5.467916000000001
1972-03-29,5.426493
1972-03-30,5.550764
1972-04-03,5.488628
1972-04-04,5.467916000000001
1972-04-05,5.50934
1972-04-06,5.592187
1972-04-07,5.612899
1972-04-10,5.592187
1972-04-11,5.612899
1972-04-12,5.5714760000000005
1972-04-13,5.50934
1972-04-14,5.467916000000001
1972-04-17,5.426493
1972-04-18,5.405781
1972-04-19,5.405781
1972-04-20,5.364357
1972-04-21,5.343646
1972-04-24,5.260798
1972-04-25,5.240087
1972-04-26,5.074392
1972-04-27,5.095104
1972-04-28,5.260798
1972-05-01,5.157239
1972-05-02,5.198663
1972-05-03,5.28151
1972-05-04,5.240087
1972-05-05,5.240087
1972-05-08,5.302222
1972-05-09,5.219375
1972-05-10,5.219375
1972-05-11,5.260798
1972-05-12,5.343646
1972-05-15,5.3850690000000005
1972-05-16,5.3850690000000005
1972-05-17,5.405781
1972-05-18,5.364357
1972-05-19,5.3850690000000005
1972-05-22,5.28151
1972-05-23,5.198663
1972-05-24,5.115816000000001
1972-05-25,5.012257
1972-05-26,5.095104
1972-05-30,5.05368
1972-05-31,4.9915449999999995
1972-06-01,4.9915449999999995
1972-06-02,5.012257
1972-06-05,5.0329690000000005
1972-06-06,5.0329690000000005
1972-06-07,5.012257
1972-06-08,4.970833
1972-06-09,4.970833
1972-06-12,4.950121
1972-06-13,5.012257
1972-06-14,4.950121
1972-06-15,5.0329690000000005
1972-06-16,5.012257
1972-06-19,5.0329690000000005
1972-06-20,5.115816000000001
1972-06-21,5.095104
1972-06-22,5.074392
1972-06-23,5.095104
1972-06-26,4.9915449999999995
1972-06-27,4.970833
1972-06-28,4.950121
1972-06-29,4.908698
1972-06-30,4.92941
1972-07-03,4.908698
1972-07-05,4.887986
1972-07-06,4.887986
1972-07-07,4.82585
1972-07-10,4.82585
1972-07-11,4.82585
1972-07-12,4.763715
1972-07-13,4.743003
1972-07-14,4.887986
1972-07-17,4.805139
1972-07-18,4.8465620000000005
1972-07-19,4.82585
1972-07-20,4.743003
1972-07-21,4.82585
1972-07-24,4.8465620000000005
1972-07-25,4.805139
1972-07-26,4.660156
1972-07-27,4.660156
1972-07-28,4.722291
1972-07-31,4.639444
1972-08-01,4.784427
1972-08-02,4.763715
1972-08-03,4.763715
1972-08-04,4.660156
1972-08-07,4.763715
1972-08-08,4.722291
1972-08-09,4.680868
1972-08-10,4.639444
1972-08-11,4.639444
1972-08-14,4.82585
1972-08-15,4.908698
1972-08-16,4.867274
1972-08-17,4.867274
1972-08-18,4.887986
1972-08-21,4.950121
1972-08-22,5.136528
1972-08-23,5.136528
1972-08-24,5.095104
1972-08-25,5.074392
1972-08-28,4.867274
1972-08-29,4.887986
1972-08-30,4.887986
1972-08-31,4.887986
1972-09-01,4.92941
1972-09-05,4.950121
1972-09-06,4.92941
1972-09-07,4.970833
1972-09-08,5.05368
1972-09-11,4.908698
1972-09-12,4.92941
1972-09-13,4.92941
1972-09-14,4.970833
1972-09-15,4.908698
1972-09-18,4.908698
1972-09-19,4.908698
1972-09-20,4.82585
1972-09-21,4.743003
1972-09-22,4.805139
1972-09-25,4.722291
1972-09-26,4.763715
1972-09-27,4.82585
1972-09-28,4.8465620000000005
1972-09-29,4.82585
1972-10-02,4.82585
1972-10-03,4.805139
1972-10-04,4.8465620000000005
1972-10-05,4.784427
1972-10-06,4.867274
1972-10-09,4.867274
1972-10-10,4.805139
1972-10-11,4.680868
1972-10-12,4.598021
1972-10-13,4.618732
1972-10-16,4.577309
1972-10-17,4.556597
1972-10-18,4.598021
1972-10-19,4.598021
1972-10-20,4.639444
1972-10-23,4.722291
1972-10-24,4.680868
1972-10-25,4.639444
1972-10-26,4.639444
1972-10-27,4.618732
1972-10-30,4.598021
1972-10-31,4.639444
1972-11-01,4.722291
1972-11-02,4.784427
1972-11-03,4.763715
1972-11-06,4.867274
1972-11-08,5.012257
1972-11-09,5.157239
1972-11-10,5.302222
1972-11-13,5.198663
1972-11-14,5.177951
1972-11-15,4.9915449999999995
1972-11-16,5.115816000000001
1972-11-17,5.157239
1972-11-20,5.198663
1972-11-21,5.219375
1972-11-22,5.364357
1972-11-24,5.50934
1972-11-27,5.488628
1972-11-28,5.716458
1972-11-29,5.757882
1972-11-30,5.5714760000000005
1972-12-01,5.633611
1972-12-04,5.612899
1972-12-05,5.654323000000001
1972-12-06,5.612899
1972-12-07,5.592187
1972-12-08,5.5714760000000005
1972-12-11,5.612899
1972-12-12,5.5714760000000005
1972-12-13,5.50934
1972-12-14,5.3850690000000005
1972-12-15,5.3850690000000005
1972-12-18,5.302222
1972-12-19,5.28151
1972-12-20,5.157239
1972-12-21,5.136528
1972-12-22,5.157239
1972-12-26,5.115816000000001
1972-12-27,5.095104
1972-12-29,5.05368
1973-01-02,5.157239
1973-01-03,5.240087
1973-01-04,5.260798
1973-01-05,5.302222
1973-01-08,5.322934
1973-01-09,5.467916000000001
1973-01-10,5.5714760000000005
1973-01-11,5.592187
1973-01-12,5.447205
1973-01-15,5.3850690000000005
1973-01-16,5.343646
1973-01-17,5.364357
1973-01-18,5.364357
1973-01-19,5.343646
1973-01-22,5.260798
1973-01-23,5.28151
1973-01-24,5.177951
1973-01-26,5.198663
1973-01-29,5.095104
1973-01-30,5.095104
1973-01-31,5.240087
1973-02-01,5.0329690000000005
1973-02-02,5.074392
1973-02-05,5.05368
1973-02-06,4.950121
1973-02-07,4.92941
1973-02-08,4.92941
1973-02-09,4.867274
1973-02-12,4.867274
1973-02-13,5.0329690000000005
1973-02-14,5.115816000000001
1973-02-15,4.9915449999999995
1973-02-16,4.970833
1973-02-20,5.136528
1973-02-21,5.115816000000001
1973-02-22,5.095104
1973-02-23,5.012257
1973-02-26,5.012257
1973-02-27,4.970833
1973-02-28,5.012257
1973-03-01,4.92941
1973-03-02,5.012257
1973-03-05,5.05368
1973-03-06,5.095104
1973-03-07,5.260798
1973-03-08,5.28151
1973-03-09,5.240087
1973-03-12,5.240087
1973-03-13,5.240087
1973-03-14,5.240087
1973-03-15,5.219375
1973-03-16,5.177951
1973-03-19,5.177951
1973-03-20,5.260798
1973-03-21,5.177951
1973-03-22,5.28151
1973-03-23,5.260798
1973-03-26,5.240087
1973-03-27,5.343646
1973-03-28,5.447205
1973-03-29,5.5300519999999995
1973-03-30,5.488628
1973-04-02,5.322934
1973-04-03,5.260798
1973-04-04,5.219375
1973-04-05,5.302222
1973-04-06,5.364357
1973-04-09,5.633611
1973-04-10,5.633611
1973-04-11,5.633611
1973-04-12,5.5714760000000005
1973-04-13,5.5714760000000005
1973-04-16,5.612899
1973-04-17,5.612899
1973-04-18,5.633611
1973-04-19,5.695746
1973-04-23,5.675035
1973-04-24,5.633611
1973-04-25,5.592187
1973-04-26,5.633611
1973-04-27,5.447205
1973-04-30,5.426493
1973-05-01,5.3850690000000005
1973-05-02,5.447205
1973-05-03,5.5714760000000005
1973-05-04,5.695746
1973-05-07,5.633611
1973-05-08,5.73717
1973-05-09,5.73717
1973-05-10,5.654323000000001
1973-05-11,5.426493
1973-05-14,5.198663
1973-05-15,5.177951
1973-05-16,5.177951
1973-05-17,5.074392
1973-05-18,4.970833
1973-05-21,4.9915449999999995
1973-05-22,5.219375
1973-05-23,5.260798
1973-05-24,5.364357
1973-05-25,5.322934
1973-05-29,5.198663
1973-05-30,5.115816000000001
1973-05-31,5.05368
1973-06-01,5.074392
1973-06-04,5.074392
1973-06-05,5.136528
1973-06-06,5.177951
1973-06-07,5.219375
1973-06-08,5.260798
1973-06-11,5.177951
1973-06-12,5.240087
1973-06-13,5.240087
1973-06-14,5.0329690000000005
1973-06-15,4.970833
1973-06-18,4.950121
1973-06-19,4.784427
1973-06-20,4.82585
1973-06-21,4.722291
1973-06-22,4.784427
1973-06-25,4.722291
1973-06-26,4.908698
1973-06-27,4.908698
1973-06-28,5.05368
1973-06-29,5.05368
1973-07-02,4.887986
1973-07-03,4.887986
1973-07-05,4.887986
1973-07-06,4.887986
1973-07-09,5.012257
1973-07-10,5.0329690000000005
1973-07-11,5.115816000000001
1973-07-12,5.0329690000000005
1973-07-13,4.970833
1973-07-16,4.9915449999999995
1973-07-17,4.950121
1973-07-18,4.970833
1973-07-19,4.867274
1973-07-20,4.867274
1973-07-23,4.8465620000000005
1973-07-24,4.82585
1973-07-25,4.887986
1973-07-26,4.82585
1973-07-27,4.805139
1973-07-30,4.784427
1973-07-31,4.743003
1973-08-01,4.743003
1973-08-02,4.82585
1973-08-03,4.743003
1973-08-06,4.680868
1973-08-07,4.598021
1973-08-08,4.577309
1973-08-09,4.598021
1973-08-10,4.577309
1973-08-13,4.453037999999999
1973-08-14,4.515173
1973-08-15,4.5358849999999995
1973-08-16,4.5358849999999995
1973-08-17,4.618732
1973-08-20,4.660156
1973-08-21,4.680868
1973-08-22,4.722291
1973-08-23,4.784427
1973-08-24,4.8465620000000005
1973-08-27,4.908698
1973-08-28,4.908698
1973-08-29,4.92941
1973-08-30,4.867274
1973-08-31,4.908698
1973-09-04,4.908698
1973-09-05,4.92941
1973-09-06,4.970833
1973-09-07,4.970833
1973-09-10,4.92941
1973-09-11,4.92941
1973-09-12,5.0329690000000005
1973-09-13,4.9915449999999995
1973-09-14,4.950121
1973-09-17,4.9915449999999995
1973-09-18,4.970833
1973-09-19,5.074392
1973-09-20,5.198663
1973-09-21,5.488628
1973-09-24,5.612899
1973-09-25,5.5714760000000005
1973-09-26,5.50934
1973-09-27,5.3850690000000005
1973-09-28,5.3850690000000005
1973-10-01,5.364357
1973-10-02,5.405781
1973-10-03,5.5300519999999995
1973-10-04,5.550764
1973-10-05,5.654323000000001
1973-10-08,5.757882
1973-10-09,5.799305
1973-10-10,5.612899
1973-10-11,5.778594
1973-10-12,5.8407290000000005
1973-10-15,5.923576000000001
1973-10-16,6.089271
1973-10-17,6.109982
1973-10-18,6.089271
1973-10-19,6.006423000000001
1973-10-22,5.965
1973-10-23,5.882153
1973-10-24,5.985712
1973-10-25,5.902864
1973-10-26,6.047847
1973-10-29,6.089271
1973-10-30,5.923576000000001
1973-10-31,6.006423000000001
1973-11-01,6.0271349999999995
1973-11-02,5.965
1973-11-05,5.757882
1973-11-06,5.633611
1973-11-07,5.716458
1973-11-08,5.861441
1973-11-09,5.923576000000001
1973-11-12,5.716458
1973-11-13,5.592187
1973-11-14,5.50934
1973-11-15,5.5714760000000005
1973-11-16,5.695746
1973-11-19,5.550764
1973-11-20,5.322934
1973-11-21,5.50934
1973-11-23,5.467916000000001
1973-11-26,5.3850690000000005
1973-11-27,5.426493
1973-11-28,5.675035
1973-11-29,5.5714760000000005
1973-11-30,5.488628
1973-12-03,5.240087
1973-12-04,5.177951
1973-12-05,5.05368
1973-12-06,5.219375
1973-12-07,5.426493
1973-12-10,5.488628
1973-12-11,5.405781
1973-12-12,5.302222
1973-12-13,5.240087
1973-12-14,5.302222
1973-12-17,5.364357
1973-12-18,5.757882
1973-12-19,5.882153
1973-12-20,5.8407290000000005
1973-12-21,6.047847
1973-12-24,6.130694
1973-12-26,6.172118
1973-12-27,6.275677
1973-12-28,6.234253
1973-12-31,6.234253
1974-01-02,6.172118
1974-01-03,6.317101
1974-01-04,6.379236
1974-01-07,6.482794999999999
1974-01-08,6.3378120000000004
1974-01-09,6.3378120000000004
1974-01-10,6.151406
1974-01-11,6.524219
1974-01-14,6.5656419999999995
1974-01-15,6.627778
1974-01-16,6.669200999999999
1974-01-17,6.8348960000000005
1974-01-18,6.586353999999999
1974-01-21,6.524219
1974-01-22,6.6070660000000005
1974-01-23,6.793472
1974-01-24,6.669200999999999
1974-01-25,6.689913000000001
1974-01-28,6.6070660000000005
1974-01-29,6.627778
1974-01-30,6.772760000000001
1974-01-31,6.689913000000001
1974-02-01,6.54493
1974-02-04,6.317101
1974-02-05,6.358524
1974-02-06,6.482794999999999
1974-02-07,6.462083
1974-02-08,6.42066
1974-02-11,6.3378120000000004
1974-02-12,6.379236
1974-02-13,6.379236
1974-02-14,6.441371
1974-02-15,6.503507
1974-02-19,6.503507
1974-02-20,6.731337
1974-02-21,7.000589999999999
1974-02-22,7.124861
1974-02-25,7.124861
1974-02-26,7.207708
1974-02-27,7.373403
1974-02-28,7.249132
1974-03-01,7.311267
1974-03-04,7.352691
1974-03-05,7.414826
1974-03-06,7.373403
1974-03-07,7.186996000000001
1974-03-08,7.124861
1974-03-11,7.290555
1974-03-12,7.290555
1974-03-13,7.331979
1974-03-14,7.269844
1974-03-15,7.249132
1974-03-18,7.166285
1974-03-19,7.042014
1974-03-20,7.145573
1974-03-21,7.124861
1974-03-22,7.124861
1974-03-25,7.331979
1974-03-26,7.435538
1974-03-27,7.249132
1974-03-28,7.166285
1974-03-29,7.042014
1974-04-01,7.062726
1974-04-02,7.021302
1974-04-03,7.207708
1974-04-04,7.207708
1974-04-05,7.021302
1974-04-08,6.938455
1974-04-09,6.917742999999999
1974-04-10,6.938455
1974-04-11,6.979878
1974-04-15,7.145573
1974-04-16,7.249132
1974-04-17,7.145573
1974-04-18,7.186996000000001
1974-04-19,7.1041490000000005
1974-04-22,7.186996000000001
1974-04-23,7.124861
1974-04-24,7.1041490000000005
1974-04-25,7.1041490000000005
1974-04-26,7.083436999999999
1974-04-29,7.145573
1974-04-30,7.186996000000001
1974-05-01,7.269844
1974-05-02,7.394114
1974-05-03,7.394114
1974-05-06,7.331979
1974-05-07,7.435538
1974-05-08,7.476961999999999
1974-05-09,7.704791999999999
1974-05-10,7.497674000000001
1974-05-13,7.580521000000001
1974-05-14,7.704791999999999
