Date,DPZ
2009-04-14,7.18
2009-04-15,7.1
2009-04-16,7.25
2009-04-17,7.05
2009-04-20,6.65
2009-04-21,7.2
2009-04-22,7.41
2009-04-23,7.92
2009-04-24,8.38
2009-04-27,8.49
2009-04-28,8.62
2009-04-29,9.21
2009-04-30,9.44
2009-05-01,9.49
2009-05-04,9.3
2009-05-05,9.13
2009-05-06,8.85
2009-05-07,8.42
2009-05-08,9.2
2009-05-11,8.94
2009-05-12,8.69
2009-05-13,8.14
2009-05-14,8.14
2009-05-15,8.06
2009-05-18,8.68
2009-05-19,8.88
2009-05-20,8.71
2009-05-21,8.4
2009-05-22,8.27
2009-05-26,8.87
2009-05-27,8.75
2009-05-28,8.79
2009-05-29,9.06
2009-06-01,9.67
2009-06-02,9.3
2009-06-03,9.05
2009-06-04,9.09
2009-06-05,8.9
2009-06-08,8.39
2009-06-09,8.52
2009-06-10,8.24
2009-06-11,7.87
2009-06-12,7.89
2009-06-15,7.72
2009-06-16,7.77
2009-06-17,7.69
2009-06-18,7.87
2009-06-19,7.56
2009-06-22,7.45
2009-06-23,7.4
2009-06-24,7.25
2009-06-25,7.35
2009-06-26,7.59
2009-06-29,7.48
2009-06-30,7.49
2009-07-01,7.96
2009-07-02,7.65
2009-07-06,7.6
2009-07-07,7.52
2009-07-08,7.63
2009-07-09,7.48
2009-07-10,7.63
2009-07-13,7.81
2009-07-14,8.17
2009-07-15,8.2
2009-07-16,7.97
2009-07-17,7.91
2009-07-20,8.09
2009-07-21,8.37
2009-07-22,8.44
2009-07-23,8.33
2009-07-24,8.31
2009-07-27,8.3
2009-07-28,8.24
2009-07-29,8.14
2009-07-30,8.3
2009-07-31,8.22
2009-08-03,8.3
2009-08-04,8.25
2009-08-05,8.25
2009-08-06,8.08
2009-08-07,8.08
2009-08-10,8.2
2009-08-11,7.83
2009-08-12,7.73
2009-08-13,7.76
2009-08-14,7.61
2009-08-17,7.37
2009-08-18,7.59
2009-08-19,7.66
2009-08-20,7.78
2009-08-21,7.82
2009-08-24,7.72
2009-08-25,7.71
2009-08-26,8.09
2009-08-27,8.27
2009-08-28,8.29
2009-08-31,8.09
2009-09-01,7.84
2009-09-02,7.76
2009-09-03,8.01
2009-09-04,8.07
2009-09-08,8.07
2009-09-09,8.1
2009-09-10,8.15
2009-09-11,8.0
2009-09-14,8.15
2009-09-15,8.93
2009-09-16,9.11
2009-09-17,9.0
2009-09-18,8.91
2009-09-21,9.11
2009-09-22,8.99
2009-09-23,8.8
2009-09-24,8.73
2009-09-25,8.73
2009-09-28,8.77
2009-09-29,8.78
2009-09-30,8.84
2009-10-01,8.69
2009-10-02,8.41
2009-10-05,8.47
2009-10-06,8.34
2009-10-07,8.22
2009-10-08,8.6
2009-10-09,8.9
2009-10-12,9.37
2009-10-13,8.43
2009-10-14,8.42
2009-10-15,8.44
2009-10-16,8.54
2009-10-19,8.52
2009-10-20,8.37
2009-10-21,8.04
2009-10-22,8.1
2009-10-23,7.9
2009-10-26,7.9
2009-10-27,7.78
2009-10-28,7.4
2009-10-29,7.51
2009-10-30,7.34
2009-11-02,7.3
2009-11-03,7.52
2009-11-04,7.41
2009-11-05,7.55
2009-11-06,7.46
2009-11-09,7.44
2009-11-10,7.49
2009-11-11,7.96
2009-11-12,7.79
2009-11-13,7.79
2009-11-16,8.02
2009-11-17,7.85
2009-11-18,7.72
2009-11-19,7.49
2009-11-20,7.62
2009-11-23,7.84
2009-11-24,7.99
2009-11-25,8.08
2009-11-27,7.95
2009-11-30,7.87
2009-12-01,7.75
2009-12-02,7.79
2009-12-03,7.58
2009-12-04,7.79
2009-12-07,7.71
2009-12-08,7.74
2009-12-09,7.74
2009-12-10,7.66
2009-12-11,7.69
2009-12-14,7.66
2009-12-15,7.83
2009-12-16,7.85
2009-12-17,7.69
2009-12-18,7.73
2009-12-21,8.08
2009-12-22,8.12
2009-12-23,8.49
2009-12-24,8.59
2009-12-28,8.54
2009-12-29,8.7
2009-12-30,8.65
2009-12-31,8.38
2010-01-04,8.68
2010-01-05,8.76
2010-01-06,9.01
2010-01-07,9.37
2010-01-08,9.37
2010-01-11,9.44
2010-01-12,9.92
2010-01-13,10.28
2010-01-14,11.31
2010-01-15,11.33
2010-01-19,11.42
2010-01-20,11.16
2010-01-21,11.03
2010-01-22,11.07
2010-01-25,11.22
2010-01-26,11.0
2010-01-27,11.17
2010-01-28,11.12
2010-01-29,11.3
2010-02-01,11.36
2010-02-02,11.12
2010-02-03,11.08
2010-02-04,10.7
2010-02-05,10.62
2010-02-08,10.65
2010-02-09,11.14
2010-02-10,11.16
2010-02-11,11.47
2010-02-12,11.53
2010-02-16,11.83
2010-02-17,12.29
2010-02-18,12.25
2010-02-19,12.28
2010-02-22,12.32
2010-02-23,12.14
2010-02-24,12.43
2010-02-25,12.43
2010-02-26,12.49
2010-03-01,12.74
2010-03-02,13.39
2010-03-03,14.06
2010-03-04,13.7
2010-03-05,13.89
2010-03-08,13.79
2010-03-09,14.19
2010-03-10,13.57
2010-03-11,13.74
2010-03-12,13.9
2010-03-15,13.77
2010-03-16,14.08
2010-03-17,14.19
2010-03-18,13.56
2010-03-19,13.35
2010-03-22,13.92
2010-03-23,13.9
2010-03-24,13.83
2010-03-25,13.97
2010-03-26,13.79
2010-03-29,13.78
2010-03-30,13.86
2010-03-31,13.64
2010-04-01,13.78
2010-04-05,14.0
2010-04-06,13.94
2010-04-07,14.01
2010-04-08,14.71
2010-04-09,14.46
2010-04-12,14.42
2010-04-13,15.16
2010-04-14,15.35
2010-04-15,15.08
2010-04-16,14.82
2010-04-19,14.86
2010-04-20,15.37
2010-04-21,15.52
2010-04-22,15.18
2010-04-23,15.19
2010-04-26,16.16
2010-04-27,15.7
2010-04-28,15.35
2010-04-29,15.78
2010-04-30,15.41
2010-05-03,16.059998999999998
2010-05-04,14.02
2010-05-05,14.28
2010-05-06,13.36
2010-05-07,12.57
2010-05-10,13.46
2010-05-11,13.89
2010-05-12,14.22
2010-05-13,13.93
2010-05-14,13.55
2010-05-17,13.71
2010-05-18,13.6
2010-05-19,13.28
2010-05-20,12.75
2010-05-21,12.98
2010-05-24,12.96
2010-05-25,12.97
2010-05-26,13.02
2010-05-27,13.35
2010-05-28,13.0
2010-06-01,12.78
2010-06-02,13.07
2010-06-03,13.29
2010-06-04,12.69
2010-06-07,12.08
2010-06-08,12.11
2010-06-09,12.26
2010-06-10,12.54
2010-06-11,12.67
2010-06-14,12.78
2010-06-15,13.0
2010-06-16,12.96
2010-06-17,12.81
2010-06-18,12.85
2010-06-21,12.36
2010-06-22,12.16
2010-06-23,12.02
2010-06-24,11.69
2010-06-25,11.79
2010-06-28,11.51
2010-06-29,10.99
2010-06-30,11.3
2010-07-01,11.31
2010-07-02,11.5
2010-07-06,11.16
2010-07-07,11.37
2010-07-08,11.87
2010-07-09,12.21
2010-07-12,12.07
2010-07-13,12.58
2010-07-14,12.74
2010-07-15,12.77
2010-07-16,12.16
2010-07-19,12.08
2010-07-20,12.32
2010-07-21,12.03
2010-07-22,12.87
2010-07-23,13.2
2010-07-26,13.59
2010-07-27,13.21
2010-07-28,13.13
2010-07-29,12.94
2010-07-30,12.79
2010-08-02,12.67
2010-08-03,12.48
2010-08-04,12.82
2010-08-05,12.83
2010-08-06,13.0
2010-08-09,13.44
2010-08-10,13.26
2010-08-11,12.88
2010-08-12,13.02
2010-08-13,13.17
2010-08-16,13.27
2010-08-17,13.3
2010-08-18,13.3
2010-08-19,13.11
2010-08-20,13.08
2010-08-23,13.15
2010-08-24,12.87
2010-08-25,12.93
2010-08-26,12.6
2010-08-27,12.86
2010-08-30,12.79
2010-08-31,12.82
2010-09-01,13.18
2010-09-02,13.54
2010-09-03,13.83
2010-09-07,13.39
2010-09-08,13.8
2010-09-09,14.07
2010-09-10,13.86
2010-09-13,13.98
2010-09-14,14.01
2010-09-15,14.02
2010-09-16,13.95
2010-09-17,13.97
2010-09-20,14.13
2010-09-21,13.9
2010-09-22,13.52
2010-09-23,13.2
2010-09-24,13.35
2010-09-27,13.19
2010-09-28,13.25
2010-09-29,13.24
2010-09-30,13.22
2010-10-01,13.15
2010-10-04,13.09
2010-10-05,13.25
2010-10-06,13.29
2010-10-07,13.94
2010-10-08,14.18
2010-10-11,14.51
2010-10-12,14.48
2010-10-13,14.55
2010-10-14,14.56
2010-10-15,14.62
2010-10-18,14.63
2010-10-19,15.55
2010-10-20,15.59
2010-10-21,15.05
2010-10-22,15.28
2010-10-25,15.3
2010-10-26,15.36
2010-10-27,14.88
2010-10-28,14.88
2010-10-29,14.84
2010-11-01,14.88
2010-11-02,15.12
2010-11-03,15.09
2010-11-04,15.06
2010-11-05,15.15
2010-11-08,15.47
2010-11-09,15.55
2010-11-10,15.04
2010-11-11,15.03
2010-11-12,14.65
2010-11-15,14.56
2010-11-16,13.98
2010-11-17,14.2
2010-11-18,14.41
2010-11-19,14.39
2010-11-22,14.73
2010-11-23,14.61
2010-11-24,14.9
2010-11-26,14.78
2010-11-29,14.81
2010-11-30,14.77
2010-12-01,14.8
2010-12-02,14.87
2010-12-03,14.85
2010-12-06,14.84
2010-12-07,15.19
2010-12-08,15.55
2010-12-09,15.47
2010-12-10,15.4
2010-12-13,15.14
2010-12-14,15.17
2010-12-15,15.66
2010-12-16,15.59
2010-12-17,15.85
2010-12-20,16.02
2010-12-21,16.09
2010-12-22,15.99
2010-12-23,16.0
2010-12-27,15.98
2010-12-28,15.91
2010-12-29,15.92
2010-12-30,16.0
2010-12-31,15.95
2011-01-03,16.290001
2011-01-04,16.17
2011-01-05,16.68
2011-01-06,16.6
2011-01-07,16.629998999999998
2011-01-10,16.67
2011-01-11,16.43
2011-01-12,16.9
2011-01-13,17.01
2011-01-14,17.16
2011-01-18,16.93
2011-01-19,16.459999
2011-01-20,16.639999
2011-01-21,16.67
2011-01-24,16.549999
2011-01-25,16.82
2011-01-26,16.639999
2011-01-27,16.99
2011-01-28,16.370001000000002
2011-01-31,16.4
2011-02-01,16.879998999999998
2011-02-02,16.780001000000002
2011-02-03,16.450001
2011-02-04,16.52
2011-02-07,16.389999
2011-02-08,16.540001
2011-02-09,16.639999
2011-02-10,16.57
2011-02-11,17.049999
2011-02-14,17.1
2011-02-15,16.93
2011-02-16,17.4
2011-02-17,17.34
2011-02-18,17.139999
2011-02-22,17.01
2011-02-23,16.49
2011-02-24,16.440001000000002
2011-02-25,16.790001
2011-02-28,16.870001000000002
2011-03-01,16.4
2011-03-02,16.940001000000002
2011-03-03,17.1
2011-03-04,17.32
2011-03-07,17.07
2011-03-08,17.360001
2011-03-09,17.6
2011-03-10,17.5
2011-03-11,17.860001
2011-03-14,17.530001000000002
2011-03-15,17.709999
2011-03-16,17.58
2011-03-17,17.67
2011-03-18,17.719998999999998
2011-03-21,18.0
2011-03-22,17.85
2011-03-23,17.950001
2011-03-24,17.92
2011-03-25,18.190001000000002
2011-03-28,18.049999
2011-03-29,18.049999
2011-03-30,17.879998999999998
2011-03-31,18.43
2011-04-01,18.469998999999998
2011-04-04,18.440001000000002
2011-04-05,18.6
2011-04-06,18.360001
2011-04-07,18.110001
2011-04-08,18.049999
2011-04-11,17.879998999999998
2011-04-12,17.870001000000002
2011-04-13,18.030001000000002
2011-04-14,18.139999
2011-04-15,18.059998999999998
2011-04-18,18.15
2011-04-19,18.16
2011-04-20,18.379998999999998
2011-04-21,18.299999
2011-04-25,18.25
2011-04-26,18.59
2011-04-27,18.57
2011-04-28,18.75
2011-04-29,18.57
2011-05-02,18.559998999999998
2011-05-03,18.950001
2011-05-04,19.200001
2011-05-05,21.299999
2011-05-06,21.940001000000002
2011-05-09,21.940001000000002
2011-05-10,22.799999
2011-05-11,22.77
2011-05-12,23.049999
2011-05-13,23.530001000000002
2011-05-16,23.360001
2011-05-17,23.629998999999998
2011-05-18,24.33
2011-05-19,24.49
2011-05-20,24.52
2011-05-23,24.440001000000002
2011-05-24,24.4
2011-05-25,24.67
2011-05-26,24.690001000000002
2011-05-27,24.58
2011-05-31,24.92
2011-06-01,24.610001
2011-06-02,24.190001000000002
2011-06-03,24.24
2011-06-06,23.6
2011-06-07,23.860001
2011-06-08,23.32
2011-06-09,23.51
2011-06-10,23.120001000000002
2011-06-13,23.209999
2011-06-14,23.99
2011-06-15,23.67
2011-06-16,23.809998999999998
2011-06-17,23.799999
2011-06-20,24.07
2011-06-21,24.620001000000002
2011-06-22,24.42
2011-06-23,24.84
2011-06-24,24.790001
2011-06-27,25.219998999999998
2011-06-28,25.809998999999998
2011-06-29,25.290001
2011-06-30,25.24
2011-07-01,25.780001000000002
2011-07-05,25.870001000000002
2011-07-06,25.82
2011-07-07,25.940001000000002
2011-07-08,26.129998999999998
2011-07-11,25.92
2011-07-12,25.629998999999998
2011-07-13,25.959999
2011-07-14,25.690001000000002
2011-07-15,25.469998999999998
2011-07-18,25.43
2011-07-19,26.0
2011-07-20,25.780001000000002
2011-07-21,25.92
2011-07-22,25.82
2011-07-25,26.07
2011-07-26,27.200001
2011-07-27,27.09
2011-07-28,26.540001
2011-07-29,26.870001000000002
2011-08-01,26.92
2011-08-02,25.77
2011-08-03,26.799999
2011-08-04,25.49
2011-08-05,25.370001000000002
2011-08-08,23.17
2011-08-09,25.049999
2011-08-10,25.200001
2011-08-11,25.540001
2011-08-12,25.879998999999998
2011-08-15,25.879998999999998
2011-08-16,25.84
2011-08-17,26.01
2011-08-18,25.27
2011-08-19,25.02
2011-08-22,25.67
2011-08-23,26.4
2011-08-24,27.0
2011-08-25,25.92
2011-08-26,26.98
2011-08-29,27.52
2011-08-30,28.049999
2011-08-31,27.73
2011-09-01,27.379998999999998
2011-09-02,26.860001
2011-09-06,27.360001
2011-09-07,27.24
2011-09-08,27.91
2011-09-09,26.870001000000002
2011-09-12,26.389999
2011-09-13,26.940001000000002
2011-09-14,27.299999
2011-09-15,27.42
2011-09-16,28.280001000000002
2011-09-19,28.870001000000002
2011-09-20,28.33
2011-09-21,28.450001
2011-09-22,27.49
2011-09-23,28.16
2011-09-26,28.610001
2011-09-27,28.799999
2011-09-28,27.17
2011-09-29,27.040001
2011-09-30,27.25
2011-10-03,26.0
2011-10-04,26.73
2011-10-05,26.82
2011-10-06,27.5
2011-10-07,26.629998999999998
2011-10-10,27.809998999999998
2011-10-11,27.83
2011-10-12,27.76
2011-10-13,27.940001000000002
2011-10-14,28.32
2011-10-17,27.860001
2011-10-18,29.85
2011-10-19,31.02
2011-10-20,30.540001
2011-10-21,32.25
2011-10-24,32.540001000000004
2011-10-25,31.9
2011-10-26,31.4
2011-10-27,32.41
2011-10-28,32.150002
2011-10-31,32.029999
2011-11-01,31.559998999999998
2011-11-02,31.74
2011-11-03,31.59
2011-11-04,32.009997999999996
2011-11-07,32.630001
2011-11-08,32.57
2011-11-09,31.889999
2011-11-10,31.98
2011-11-11,32.369999
2011-11-14,32.599998
2011-11-15,33.32
2011-11-16,32.209998999999996
2011-11-17,32.32
2011-11-18,32.5
2011-11-21,31.42
2011-11-22,31.530001000000002
2011-11-23,30.75
2011-11-25,30.51
2011-11-28,31.209999
2011-11-29,31.74
2011-11-30,32.939999
2011-12-01,33.439999
2011-12-02,33.560001
2011-12-05,33.32
2011-12-06,33.23
2011-12-07,33.459998999999996
2011-12-08,34.25
2011-12-09,34.700001
2011-12-12,34.91
2011-12-13,34.900002
2011-12-14,33.110001000000004
2011-12-15,33.419998
2011-12-16,33.299999
2011-12-19,32.57
2011-12-20,33.48
2011-12-21,33.599998
2011-12-22,33.360001000000004
2011-12-23,33.869999
2011-12-27,34.09
2011-12-28,34.169998
2011-12-29,34.380001
2011-12-30,33.950001
2012-01-03,33.150002
2012-01-04,33.82
2012-01-05,33.369999
2012-01-06,33.299999
2012-01-09,33.57
2012-01-10,34.02
2012-01-11,34.369999
2012-01-12,34.080002
2012-01-13,33.759997999999996
2012-01-17,32.259997999999996
2012-01-18,32.77
2012-01-19,32.400002
2012-01-20,32.0
2012-01-23,31.25
2012-01-24,31.889999
2012-01-25,32.439999
2012-01-26,32.200001
2012-01-27,32.310001
2012-01-30,32.639998999999996
2012-01-31,32.650002
2012-02-01,32.880001
2012-02-02,32.93
2012-02-03,33.869999
2012-02-06,33.279999
2012-02-07,33.25
2012-02-08,33.23
2012-02-09,33.200001
2012-02-10,32.459998999999996
2012-02-13,32.509997999999996
2012-02-14,32.73
2012-02-15,32.630001
2012-02-16,33.07
2012-02-17,32.970001
2012-02-21,33.52
2012-02-22,33.209998999999996
2012-02-23,33.48
2012-02-24,33.200001
2012-02-27,33.540001000000004
2012-02-28,38.82
2012-02-29,38.459998999999996
2012-03-01,38.400002
2012-03-02,37.849998
2012-03-05,38.529999
2012-03-06,38.540001000000004
2012-03-07,39.48
2012-03-08,39.75
2012-03-09,39.830002
2012-03-12,39.610001000000004
2012-03-13,40.110001000000004
2012-03-14,39.599998
2012-03-15,40.09
2012-03-16,39.959998999999996
2012-03-19,41.299999
2012-03-20,40.139998999999996
2012-03-21,40.25
2012-03-22,36.689999
2012-03-23,36.25
2012-03-26,36.619999
2012-03-27,35.970001
2012-03-28,35.68
2012-03-29,36.310001
2012-03-30,36.299999
2012-04-02,36.98
2012-04-03,36.990002000000004
2012-04-04,36.23
2012-04-05,36.330002
2012-04-09,35.41
2012-04-10,34.349998
2012-04-11,35.5
2012-04-12,35.369999
2012-04-13,35.490002000000004
2012-04-16,35.689999
2012-04-17,35.450001
2012-04-18,35.060001
2012-04-19,34.599998
2012-04-20,35.32
2012-04-23,34.880001
2012-04-24,34.369999
2012-04-25,35.970001
2012-04-26,36.509997999999996
2012-04-27,37.150002
2012-04-30,37.810001
2012-05-01,34.310001
2012-05-02,33.450001
2012-05-03,33.049999
2012-05-04,32.639998999999996
2012-05-07,32.75
2012-05-08,32.650002
2012-05-09,32.43
2012-05-10,33.689999
2012-05-11,33.650002
2012-05-14,32.560001
2012-05-15,32.360001000000004
2012-05-16,31.75
2012-05-17,30.309998999999998
2012-05-18,29.959999
2012-05-21,31.08
2012-05-22,31.41
2012-05-23,30.93
2012-05-24,30.58
2012-05-25,30.809998999999998
2012-05-29,30.969998999999998
2012-05-30,30.5
2012-05-31,30.709999
2012-06-01,28.9
2012-06-04,28.799999
2012-06-05,29.790001
2012-06-06,30.030001000000002
2012-06-07,29.870001000000002
2012-06-08,29.940001000000002
2012-06-11,29.4
2012-06-12,29.559998999999998
2012-06-13,28.75
2012-06-14,29.32
2012-06-15,29.370001000000002
2012-06-18,29.719998999999998
2012-06-19,30.17
2012-06-20,29.530001000000002
2012-06-21,28.75
2012-06-22,29.52
2012-06-25,29.34
2012-06-26,29.15
2012-06-27,29.66
2012-06-28,29.9
2012-06-29,30.91
2012-07-02,30.950001
2012-07-03,30.889999
2012-07-05,30.83
2012-07-06,30.469998999999998
2012-07-09,30.74
2012-07-10,30.57
2012-07-11,30.52
2012-07-12,30.719998999999998
2012-07-13,31.809998999999998
2012-07-16,31.24
2012-07-17,32.18
2012-07-18,32.990002000000004
2012-07-19,33.240002000000004
2012-07-20,32.689999
2012-07-23,31.99
2012-07-24,32.959998999999996
2012-07-25,33.369999
2012-07-26,33.740002000000004
2012-07-27,33.849998
2012-07-30,33.900002
2012-07-31,34.139998999999996
2012-08-01,33.73
2012-08-02,33.560001
2012-08-03,34.459998999999996
2012-08-06,34.330002
2012-08-07,34.700001
2012-08-08,34.509997999999996
2012-08-09,34.41
2012-08-10,34.09
2012-08-13,34.049999
2012-08-14,33.779999
2012-08-15,34.220001
2012-08-16,35.349998
2012-08-17,36.049999
2012-08-20,35.84
2012-08-21,35.57
2012-08-22,35.41
2012-08-23,35.029999
2012-08-24,35.540001000000004
2012-08-27,36.009997999999996
2012-08-28,36.009997999999996
2012-08-29,36.189999
2012-08-30,35.57
2012-08-31,35.439999
2012-09-04,35.740002000000004
2012-09-05,35.330002
2012-09-06,35.950001
2012-09-07,36.16
2012-09-10,36.09
2012-09-11,35.77
2012-09-12,35.080002
2012-09-13,35.099998
2012-09-14,34.169998
2012-09-17,34.189999
2012-09-18,33.93
2012-09-19,34.439999
2012-09-20,34.5
2012-09-21,34.689999
2012-09-24,35.389998999999996
2012-09-25,35.889998999999996
2012-09-26,36.310001
2012-09-27,37.75
2012-09-28,37.700001
2012-10-01,38.240002000000004
2012-10-02,37.740002000000004
2012-10-03,37.790001000000004
2012-10-04,37.82
2012-10-05,37.779999
2012-10-08,37.799999
2012-10-09,38.080002
2012-10-10,37.310001
2012-10-11,37.740002000000004
2012-10-12,37.700001
2012-10-15,38.240002000000004
2012-10-16,41.16
2012-10-17,41.200001
2012-10-18,41.099998
2012-10-19,40.169998
2012-10-22,40.450001
2012-10-23,40.380001
2012-10-24,40.310001
2012-10-25,40.59
2012-10-26,40.490002000000004
2012-10-31,40.619999
2012-11-01,40.759997999999996
2012-11-02,40.52
2012-11-05,41.110001000000004
2012-11-06,41.009997999999996
2012-11-07,40.509997999999996
2012-11-08,39.900002
2012-11-09,39.84
2012-11-12,40.110001000000004
2012-11-13,40.240002000000004
2012-11-14,39.810001
2012-11-15,39.799999
2012-11-16,40.0
2012-11-19,40.889998999999996
2012-11-20,40.98
2012-11-21,41.259997999999996
2012-11-23,41.689999
2012-11-26,41.52
2012-11-27,41.360001000000004
2012-11-28,41.790001000000004
2012-11-29,42.0
2012-11-30,41.599998
2012-12-03,41.599998
2012-12-04,41.049999
2012-12-05,40.779999
2012-12-06,41.360001000000004
2012-12-07,41.77
2012-12-10,41.82
2012-12-11,42.400002
2012-12-12,42.060001
2012-12-13,42.139998999999996
2012-12-14,42.139998999999996
2012-12-17,42.560001
2012-12-18,42.849998
2012-12-19,42.639998999999996
2012-12-20,43.459998999999996
2012-12-21,42.900002
2012-12-24,42.720001
2012-12-26,42.810001
2012-12-27,43.279999
2012-12-28,42.630001
2012-12-31,43.549999
2013-01-02,45.48
2013-01-03,44.610001000000004
2013-01-04,45.310001
2013-01-07,45.490002000000004
2013-01-08,45.630001
2013-01-09,45.41
2013-01-10,44.959998999999996
2013-01-11,45.16
2013-01-14,45.189999
2013-01-15,45.080002
2013-01-16,44.950001
2013-01-17,45.459998999999996
2013-01-18,46.049999
2013-01-22,46.939999
2013-01-23,46.66
2013-01-24,46.650002
2013-01-25,46.400002
2013-01-28,46.200001
2013-01-29,46.470001
2013-01-30,46.369999
2013-01-31,46.57
2013-02-01,47.77
2013-02-04,46.68
2013-02-05,46.720001
2013-02-06,46.759997999999996
2013-02-07,46.5
2013-02-08,46.73
2013-02-11,46.810001
2013-02-12,46.529999
2013-02-13,45.470001
2013-02-14,44.790001000000004
2013-02-15,45.369999
2013-02-19,45.459998999999996
2013-02-20,44.959998999999996
2013-02-21,44.619999
2013-02-22,46.07
2013-02-25,45.16
2013-02-26,46.0
2013-02-27,46.830002
2013-02-28,47.619999
2013-03-01,48.27
2013-03-04,48.630001
2013-03-05,49.619999
2013-03-06,49.799999
2013-03-07,49.66
2013-03-08,49.740002000000004
2013-03-11,49.880001
2013-03-12,49.68
2013-03-13,49.82
2013-03-14,49.959998999999996
2013-03-15,49.82
2013-03-18,49.959998999999996
2013-03-19,50.299999
2013-03-20,50.939999
2013-03-21,50.84
2013-03-22,51.189999
2013-03-25,51.110001000000004
2013-03-26,51.18
2013-03-27,51.18
2013-03-28,51.439999
2013-04-01,50.84
2013-04-02,50.09
2013-04-03,49.650002
2013-04-04,51.220001
2013-04-05,50.549999
2013-04-08,51.130001
2013-04-09,50.669998
2013-04-10,51.75
2013-04-11,52.110001000000004
2013-04-12,51.860001000000004
2013-04-15,50.389998999999996
2013-04-16,50.849998
2013-04-17,49.75
2013-04-18,49.900002
2013-04-19,50.580002
2013-04-22,50.880001
2013-04-23,51.009997999999996
2013-04-24,51.43
2013-04-25,51.919998
2013-04-26,52.380001
2013-04-29,52.950001
2013-04-30,55.200001
2013-05-01,54.639998999999996
2013-05-02,55.490002000000004
2013-05-03,55.98
2013-05-06,56.790001000000004
2013-05-07,57.799999
2013-05-08,58.049999
2013-05-09,57.66
2013-05-10,58.02
2013-05-13,58.25
2013-05-14,59.0
2013-05-15,57.639998999999996
2013-05-16,56.959998999999996
2013-05-17,57.57
2013-05-20,56.720001
2013-05-21,56.950001
2013-05-22,56.610001000000004
2013-05-23,59.209998999999996
2013-05-24,58.720001
2013-05-28,59.66
2013-05-29,59.279999
2013-05-30,59.790001000000004
2013-05-31,59.27
2013-06-03,59.720001
2013-06-04,60.18
2013-06-05,58.349998
2013-06-06,59.450001
2013-06-07,60.529999
2013-06-10,60.720001
2013-06-11,59.799999
2013-06-12,59.43
2013-06-13,60.02
2013-06-14,59.59
2013-06-17,59.549999
2013-06-18,60.439999
2013-06-19,59.77
2013-06-20,57.529999
2013-06-21,57.5
2013-06-24,57.009997999999996
2013-06-25,57.57
2013-06-26,57.689999
2013-06-27,58.799999
2013-06-28,58.150002
2013-07-01,59.91
2013-07-02,60.139998999999996
2013-07-03,60.23
2013-07-05,61.009997999999996
2013-07-08,61.18
2013-07-09,62.139998999999996
2013-07-10,62.240002000000004
2013-07-11,63.0
2013-07-12,63.330002
2013-07-15,63.610001000000004
2013-07-16,63.16
2013-07-17,63.049999
2013-07-18,63.950001
2013-07-19,63.580002
2013-07-22,63.610001000000004
2013-07-23,59.43
2013-07-24,61.009997999999996
2013-07-25,61.5
2013-07-26,62.360001000000004
2013-07-29,61.880001
2013-07-30,62.130001
2013-07-31,62.580002
2013-08-01,63.810001
2013-08-02,63.150002
2013-08-05,64.0
2013-08-06,62.950001
2013-08-07,62.5
2013-08-08,62.700001
2013-08-09,62.77
2013-08-12,62.41
2013-08-13,62.119999
2013-08-14,62.490002000000004
2013-08-15,61.599998
2013-08-16,61.459998999999996
2013-08-19,61.029999
2013-08-20,61.91
2013-08-21,61.5
2013-08-22,62.57
2013-08-23,62.220001
2013-08-26,61.869999
2013-08-27,61.16
2013-08-28,61.799999
2013-08-29,62.049999
2013-08-30,61.439999
2013-09-03,61.459998999999996
2013-09-04,62.130001
2013-09-05,62.09
2013-09-06,61.580002
2013-09-09,63.040001000000004
2013-09-10,64.699997
2013-09-11,64.839996
2013-09-12,65.25
2013-09-13,66.120003
2013-09-16,66.260002
2013-09-17,66.860001
2013-09-18,67.279999
2013-09-19,67.620003
2013-09-20,66.739998
2013-09-23,66.980003
2013-09-24,67.309998
2013-09-25,66.889999
2013-09-26,67.650002
2013-09-27,67.550003
2013-09-30,67.949997
2013-10-01,69.519997
2013-10-02,69.629997
2013-10-03,68.339996
2013-10-04,68.730003
2013-10-07,68.360001
2013-10-08,67.43
2013-10-09,66.589996
2013-10-10,67.18
2013-10-11,68.360001
2013-10-14,68.849998
2013-10-15,64.900002
2013-10-16,66.660004
2013-10-17,66.629997
2013-10-18,67.050003
2013-10-21,66.980003
2013-10-22,67.209999
2013-10-23,66.349998
2013-10-24,67.389999
2013-10-25,67.510002
2013-10-28,67.629997
2013-10-29,68.360001
2013-10-30,67.870003
2013-10-31,67.059998
2013-11-01,66.889999
2013-11-04,67.099998
2013-11-05,68.010002
2013-11-06,67.93
2013-11-07,66.699997
2013-11-08,67.599998
2013-11-11,67.809998
2013-11-12,68.440002
2013-11-13,69.209999
2013-11-14,69.220001
2013-11-15,68.839996
2013-11-18,67.870003
2013-11-19,67.660004
2013-11-20,67.989998
2013-11-21,69.150002
2013-11-22,69.75
2013-11-25,69.519997
2013-11-26,69.400002
2013-11-27,69.309998
2013-11-29,69.129997
2013-12-02,68.57
2013-12-03,68.239998
2013-12-04,68.709999
2013-12-05,69.309998
2013-12-06,69.779999
2013-12-09,70.620003
2013-12-10,69.739998
2013-12-11,69.019997
2013-12-12,69.029999
2013-12-13,69.190002
2013-12-16,69.510002
2013-12-17,69.519997
2013-12-18,69.959999
2013-12-19,68.68
2013-12-20,68.949997
