Date,SU
1990-01-05,0.253906
1990-01-08,0.25
1990-01-09,0.24218800000000001
1990-01-10,0.22656300000000001
1990-01-11,0.234375
1990-01-12,0.22656300000000001
1990-01-15,0.21875
1990-01-16,0.21093800000000001
1990-01-17,0.222656
1990-01-18,0.222656
1990-01-19,0.230469
1990-01-22,0.21875
1990-01-23,0.238281
1990-01-24,0.246094
1990-01-25,0.257813
1990-01-26,0.25
1990-01-29,0.234375
1990-01-30,0.22656300000000001
1990-01-31,0.234375
1990-02-01,0.238281
1990-02-02,0.24218800000000001
1990-02-05,0.222656
1990-02-06,0.22656300000000001
1990-02-07,0.22656300000000001
1990-02-08,0.234375
1990-02-09,0.253906
1990-02-12,0.24218800000000001
1990-02-13,0.25
1990-02-14,0.25
1990-02-15,0.24218800000000001
1990-02-16,0.25
1990-02-20,0.230469
1990-02-21,0.21093800000000001
1990-02-22,0.230469
1990-02-23,0.238281
1990-02-26,0.22656300000000001
1990-02-27,0.222656
1990-02-28,0.222656
1990-03-01,0.21875
1990-03-02,0.21875
1990-03-05,0.21093800000000001
1990-03-06,0.21875
1990-03-07,0.21875
1990-03-08,0.214844
1990-03-09,0.24218800000000001
1990-03-12,0.265625
1990-03-13,0.25
1990-03-14,0.25
1990-03-15,0.25
1990-03-16,0.261719
1990-03-19,0.253906
1990-03-20,0.22656300000000001
1990-03-21,0.24218800000000001
1990-03-22,0.24218800000000001
1990-03-23,0.24218800000000001
1990-03-26,0.257813
1990-03-27,0.24218800000000001
1990-03-28,0.21875
1990-03-29,0.22656300000000001
1990-03-30,0.22656300000000001
1990-04-02,0.222656
1990-04-03,0.214844
1990-04-04,0.21875
1990-04-05,0.21875
1990-04-06,0.214844
1990-04-09,0.214844
1990-04-10,0.207031
1990-04-11,0.207031
1990-04-12,0.21875
1990-04-16,0.214844
1990-04-17,0.22656300000000001
1990-04-18,0.21875
1990-04-19,0.22656300000000001
1990-04-20,0.24218800000000001
1990-04-23,0.253906
1990-04-24,0.24218800000000001
1990-04-25,0.22656300000000001
1990-04-26,0.21875
1990-04-27,0.21875
1990-04-30,0.21875
1990-05-01,0.214844
1990-05-02,0.214844
1990-05-03,0.214844
1990-05-04,0.214844
1990-05-07,0.21875
1990-05-08,0.222656
1990-05-09,0.22656300000000001
1990-05-10,0.230469
1990-05-11,0.24218800000000001
1990-05-14,0.24218800000000001
1990-05-15,0.234375
1990-05-16,0.230469
1990-05-17,0.230469
1990-05-18,0.22656300000000001
1990-05-21,0.22656300000000001
1990-05-22,0.21093800000000001
1990-05-23,0.222656
1990-05-24,0.222656
1990-05-25,0.222656
1990-05-29,0.21093800000000001
1990-05-30,0.214844
1990-05-31,0.214844
1990-06-01,0.214844
1990-06-04,0.214844
1990-06-05,0.238281
1990-06-06,0.234375
1990-06-07,0.22656300000000001
1990-06-08,0.22656300000000001
1990-06-11,0.222656
1990-06-12,0.222656
1990-06-13,0.22656300000000001
1990-06-14,0.22656300000000001
1990-06-15,0.22656300000000001
1990-06-18,0.21875
1990-06-19,0.21093800000000001
1990-06-20,0.22656300000000001
1990-06-21,0.21875
1990-06-22,0.21093800000000001
1990-06-25,0.21093800000000001
1990-06-26,0.22656300000000001
1990-06-27,0.234375
1990-06-28,0.234375
1990-06-29,0.234375
1990-07-02,0.22656300000000001
1990-07-03,0.21875
1990-07-05,0.22656300000000001
1990-07-06,0.21093800000000001
1990-07-09,0.21875
1990-07-10,0.21093800000000001
1990-07-11,0.21875
1990-07-12,0.22656300000000001
1990-07-13,0.22656300000000001
1990-07-16,0.234375
1990-07-17,0.234375
1990-07-18,0.234375
1990-07-19,0.24218800000000001
1990-07-20,0.234375
1990-07-23,0.234375
1990-07-24,0.203125
1990-07-25,0.203125
1990-07-26,0.1875
1990-07-27,0.1875
1990-07-30,0.19531300000000001
1990-07-31,0.16406300000000001
1990-08-01,0.17968800000000001
1990-08-02,0.171875
1990-08-03,0.125
1990-08-06,0.140625
1990-08-07,0.11718800000000001
1990-08-08,0.11718800000000001
1990-08-09,0.13281300000000001
1990-08-10,0.140625
1990-08-13,0.140625
1990-08-14,0.15625
1990-08-15,0.14843800000000001
1990-08-16,0.125
1990-08-17,0.13281300000000001
1990-08-20,0.13281300000000001
1990-08-21,0.125
1990-08-22,0.109375
1990-08-23,0.09375
1990-08-24,0.085938
1990-08-27,0.09375
1990-08-28,0.101563
1990-08-29,0.11718800000000001
1990-08-30,0.11718800000000001
1990-08-31,0.140625
1990-09-04,0.125
1990-09-05,0.125
1990-09-06,0.125
1990-09-07,0.125
1990-09-10,0.13281300000000001
1990-09-11,0.140625
1990-09-12,0.125
1990-09-13,0.109375
1990-09-14,0.11718800000000001
1990-09-17,0.11718800000000001
1990-09-18,0.125
1990-09-19,0.13281300000000001
1990-09-20,0.13281300000000001
1990-09-21,0.125
1990-09-24,0.11718800000000001
1990-09-25,0.11718800000000001
1990-09-26,0.109375
1990-09-27,0.11718800000000001
1990-09-28,0.125
1990-10-01,0.13281300000000001
1990-10-02,0.125
1990-10-03,0.125
1990-10-04,0.125
1990-10-05,0.125
1990-10-08,0.125
1990-10-09,0.125
1990-10-10,0.125
1990-10-11,0.125
1990-10-12,0.13281300000000001
1990-10-15,0.125
1990-10-16,0.125
1990-10-17,0.109375
1990-10-18,0.11718800000000001
1990-10-19,0.11718800000000001
1990-10-22,0.109375
1990-10-23,0.109375
1990-10-24,0.11718800000000001
1990-10-25,0.109375
1990-10-26,0.11718800000000001
1990-10-29,0.125
1990-10-30,0.125
1990-10-31,0.13281300000000001
1990-11-01,0.14843800000000001
1990-11-02,0.15625
1990-11-05,0.16406300000000001
1990-11-06,0.14843800000000001
1990-11-07,0.140625
1990-11-08,0.140625
1990-11-09,0.15625
1990-11-12,0.14843800000000001
1990-11-13,0.140625
1990-11-14,0.13281300000000001
1990-11-15,0.13281300000000001
1990-11-16,0.140625
1990-11-19,0.140625
1990-11-20,0.13281300000000001
1990-11-21,0.140625
1990-11-23,0.13281300000000001
1990-11-26,0.140625
1990-11-27,0.13281300000000001
1990-11-28,0.13281300000000001
1990-11-29,0.13281300000000001
1990-11-30,0.13281300000000001
1990-12-03,0.125
1990-12-04,0.13281300000000001
1990-12-05,0.13281300000000001
1990-12-06,0.140625
1990-12-07,0.11718800000000001
1990-12-10,0.140625
1990-12-11,0.13281300000000001
1990-12-12,0.125
1990-12-13,0.125
1990-12-14,0.125
1990-12-17,0.140625
1990-12-18,0.13281300000000001
1990-12-19,0.13281300000000001
1990-12-20,0.13281300000000001
1990-12-21,0.11718800000000001
1990-12-24,0.11718800000000001
1990-12-26,0.11718800000000001
1990-12-27,0.109375
1990-12-28,0.125
1990-12-31,0.11718800000000001
1991-01-02,0.125
1991-01-03,0.125
1991-01-04,0.125
1991-01-07,0.11718800000000001
1991-01-08,0.11718800000000001
1991-01-09,0.11718800000000001
1991-01-10,0.11718800000000001
1991-01-11,0.11718800000000001
1991-01-14,0.11718800000000001
1991-01-15,0.109375
1991-01-16,0.11718800000000001
1991-01-17,0.11718800000000001
1991-01-18,0.11718800000000001
1991-01-21,0.109375
1991-01-22,0.109375
1991-01-23,0.101563
1991-01-24,0.109375
1991-01-25,0.109375
1991-01-28,0.101563
1991-01-29,0.11718800000000001
1991-01-30,0.13281300000000001
1991-01-31,0.13281300000000001
1991-02-01,0.140625
1991-02-04,0.13281300000000001
1991-02-05,0.125
1991-02-06,0.125
1991-02-07,0.125
1991-02-08,0.13281300000000001
1991-02-11,0.11718800000000001
1991-02-12,0.125
1991-02-13,0.125
1991-02-14,0.140625
1991-02-15,0.13281300000000001
1991-02-19,0.125
1991-02-20,0.13281300000000001
1991-02-21,0.125
1991-02-22,0.13281300000000001
1991-02-25,0.140625
1991-02-26,0.11718800000000001
1991-02-27,0.101563
1991-02-28,0.109375
1991-03-01,0.11718800000000001
1991-03-04,0.11718800000000001
1991-03-05,0.11718800000000001
1991-03-06,0.11718800000000001
1991-03-07,0.11718800000000001
1991-03-08,0.11718800000000001
1991-03-11,0.11718800000000001
1991-03-12,0.11718800000000001
1991-03-13,0.11718800000000001
1991-03-14,0.11718800000000001
1991-03-15,0.11718800000000001
1991-03-18,0.11718800000000001
1991-03-19,0.11718800000000001
1991-03-20,0.11718800000000001
1991-03-21,0.11718800000000001
1991-03-22,0.11718800000000001
1991-03-25,0.11718800000000001
1991-03-26,0.11718800000000001
1991-03-27,0.11718800000000001
1991-03-28,0.11718800000000001
1991-04-01,0.11718800000000001
1991-04-02,0.11718800000000001
1991-04-03,0.11718800000000001
1991-04-04,0.11718800000000001
1991-04-05,0.11718800000000001
1991-04-08,0.11718800000000001
1991-04-09,0.11718800000000001
1991-04-10,0.11718800000000001
1991-04-11,0.11718800000000001
1991-04-12,0.11718800000000001
1991-04-15,0.11718800000000001
1991-04-16,0.11718800000000001
1991-04-17,0.11718800000000001
1991-04-18,0.11718800000000001
1991-04-19,0.11718800000000001
1991-04-22,0.11718800000000001
1991-04-23,0.11718800000000001
1991-04-24,0.11718800000000001
1991-04-25,0.11718800000000001
1991-04-26,0.11718800000000001
1991-04-29,0.11718800000000001
1991-04-30,0.11718800000000001
1991-05-01,0.11718800000000001
1991-05-02,0.11718800000000001
1991-05-03,0.11718800000000001
1991-05-06,0.11718800000000001
1991-05-07,0.11718800000000001
1991-05-08,0.11718800000000001
1991-05-09,0.11718800000000001
1991-05-10,0.11718800000000001
1991-05-13,0.11718800000000001
1991-05-14,0.11718800000000001
1991-05-15,0.11718800000000001
1991-05-16,0.11718800000000001
1991-05-17,0.11718800000000001
1991-05-20,0.11718800000000001
1991-05-21,0.11718800000000001
1991-05-22,0.11718800000000001
1991-05-23,0.11718800000000001
1991-05-24,0.11718800000000001
1991-05-28,0.11718800000000001
1991-05-29,0.11718800000000001
1991-05-30,0.11718800000000001
1991-05-31,0.11718800000000001
1991-06-03,0.11718800000000001
1991-06-04,0.11718800000000001
1991-06-05,0.11718800000000001
1991-06-06,0.11718800000000001
1991-06-07,0.11718800000000001
1991-06-10,0.11718800000000001
1991-06-11,0.11718800000000001
1991-06-12,0.11718800000000001
1991-06-13,0.11718800000000001
1991-06-14,0.11718800000000001
1991-06-17,0.11718800000000001
1991-06-18,0.11718800000000001
1991-06-19,0.11718800000000001
1991-06-20,0.070313
1991-06-21,0.070313
1991-06-24,0.070313
1991-06-25,0.070313
1991-06-26,0.070313
1991-06-27,0.070313
1991-06-28,0.070313
1991-07-01,0.070313
1991-07-02,0.070313
1991-07-03,0.070313
1991-07-05,0.070313
1991-07-08,0.070313
1991-07-09,0.070313
1991-07-10,0.085938
1991-07-11,0.078125
1991-07-12,0.085938
1991-07-15,0.078125
1991-07-16,0.070313
1991-07-17,0.078125
1991-07-18,0.078125
1991-07-19,0.070313
1991-07-22,0.070313
1991-07-23,0.070313
1991-07-24,0.078125
1991-07-25,0.085938
1991-07-26,0.09375
1991-07-29,0.085938
1991-07-30,0.085938
1991-07-31,0.070313
1991-08-01,0.070313
1991-08-02,0.070313
1991-08-05,0.0625
1991-08-06,0.078125
1991-08-07,0.070313
1991-08-08,0.078125
1991-08-09,0.078125
1991-08-12,0.078125
1991-08-13,0.078125
1991-08-14,0.070313
1991-08-15,0.078125
1991-08-16,0.078125
1991-08-19,0.070313
1991-08-20,0.0625
1991-08-21,0.070313
1991-08-22,0.0625
1991-08-23,0.070313
1991-08-26,0.0625
1991-08-27,0.0625
1991-08-28,0.0625
1991-08-29,0.0625
1991-08-30,0.0625
1991-09-03,0.070313
1991-09-04,0.0625
1991-09-05,0.070313
1991-09-06,0.0625
1991-09-09,0.0625
1991-09-10,0.0625
1991-09-11,0.0625
1991-09-12,0.0625
1991-09-13,0.05859400000000001
1991-09-16,0.054688
1991-09-17,0.0625
1991-09-18,0.05859400000000001
1991-09-19,0.05859400000000001
1991-09-20,0.05859400000000001
1991-09-23,0.05859400000000001
1991-09-24,0.05859400000000001
1991-09-25,0.05859400000000001
1991-09-26,0.050781
1991-09-27,0.046875
1991-09-30,0.046875
1991-10-01,0.046875
1991-10-02,0.054688
1991-10-03,0.046875
1991-10-04,0.039063
1991-10-07,0.042969
1991-10-08,0.042969
1991-10-09,0.039063
1991-10-10,0.039063
1991-10-11,0.039063
1991-10-14,0.042969
1991-10-15,0.042969
1991-10-16,0.042969
1991-10-17,0.042969
1991-10-18,0.054688
1991-10-21,0.0625
1991-10-22,0.070313
1991-10-23,0.078125
1991-10-24,0.078125
1991-10-25,0.078125
1991-10-28,0.078125
1991-10-29,0.078125
1991-10-30,0.078125
1991-10-31,0.078125
1991-11-01,0.085938
1991-11-04,0.085938
1991-11-05,0.078125
1991-11-06,0.078125
1991-11-07,0.085938
1991-11-08,0.070313
1991-11-11,0.0625
1991-11-12,0.070313
1991-11-13,0.070313
1991-11-14,0.0625
1991-11-15,0.0625
1991-11-18,0.05859400000000001
1991-11-19,0.046875
1991-11-20,0.046875
1991-11-21,0.054688
1991-11-22,0.050781
1991-11-25,0.050781
1991-11-26,0.050781
1991-11-27,0.054688
1991-11-29,0.046875
1991-12-02,0.050781
1991-12-03,0.046875
1991-12-04,0.039063
1991-12-05,0.035156
1991-12-06,0.042969
1991-12-09,0.039063
1991-12-10,0.035156
1991-12-11,0.035156
1991-12-12,0.039063
1991-12-13,0.039063
1991-12-16,0.039063
1991-12-17,0.039063
1991-12-18,0.039063
1991-12-19,0.039063
1991-12-20,0.039063
1991-12-23,0.039063
1991-12-24,0.039063
1991-12-26,0.039063
1991-12-27,0.039063
1991-12-30,0.039063
1991-12-31,0.039063
1992-01-02,0.039063
1992-01-03,0.039063
1992-01-06,0.039063
1992-01-07,0.039063
1992-01-08,0.039063
1992-01-09,0.039063
1992-01-10,0.039063
1992-01-13,0.039063
1992-01-14,0.039063
1992-01-15,0.039063
1992-01-16,0.039063
1992-01-17,0.039063
1992-01-20,0.039063
1992-01-21,0.039063
1992-01-22,0.039063
1992-01-23,0.039063
1992-01-24,0.039063
1992-01-27,0.039063
1992-01-28,0.039063
1992-01-29,0.039063
1992-01-30,0.039063
1992-01-31,0.039063
1992-02-03,0.039063
1992-02-04,0.039063
1992-02-05,0.039063
1992-02-06,0.039063
1992-02-07,0.039063
1992-02-10,0.039063
1992-02-11,0.039063
1992-02-12,0.039063
1992-02-13,0.039063
1992-02-14,0.039063
1992-02-18,0.039063
1992-02-19,0.039063
1992-02-20,0.039063
1992-02-21,0.039063
1992-02-24,0.039063
1992-02-25,0.039063
1992-02-26,0.039063
1992-02-27,0.039063
1992-02-28,0.039063
1992-03-02,0.039063
1992-03-03,0.039063
1992-03-04,0.039063
1992-03-05,0.039063
1992-03-06,0.039063
1992-03-09,0.039063
1992-03-10,0.039063
1992-03-11,0.039063
1992-03-12,0.039063
1992-03-13,0.039063
1992-03-16,0.039063
1992-03-17,0.039063
1992-03-18,0.039063
1992-03-19,0.039063
1992-03-20,0.039063
1992-03-23,0.039063
1992-03-24,0.039063
1992-03-25,0.039063
1992-03-26,0.039063
1992-03-27,0.039063
1992-03-30,0.039063
1992-03-31,0.039063
1992-04-01,0.039063
1992-04-02,0.039063
1992-04-03,0.039063
1992-04-06,0.039063
1992-04-07,0.039063
1992-04-08,0.039063
1992-04-09,0.039063
1992-04-10,0.039063
1992-04-13,0.039063
1992-04-14,0.039063
1992-04-15,0.039063
1992-04-16,0.039063
1992-04-20,0.039063
1992-04-21,0.039063
1992-04-22,0.039063
1992-04-23,0.039063
1992-04-24,0.039063
1992-04-27,0.039063
1992-04-28,0.039063
1992-04-29,0.039063
1992-04-30,0.039063
1992-05-01,0.039063
1992-05-04,0.039063
1992-05-05,0.039063
1992-05-06,0.039063
1992-05-07,0.039063
1992-05-08,0.039063
1992-05-11,0.039063
1992-05-12,0.039063
1992-05-13,0.039063
1992-05-14,0.039063
1992-05-15,0.039063
1992-05-18,0.039063
1992-05-19,0.039063
1992-05-20,0.039063
1992-05-21,0.039063
1992-05-22,0.039063
1992-05-26,0.039063
1992-05-27,0.039063
1992-05-28,0.039063
1992-05-29,0.039063
1992-06-01,0.039063
1992-06-02,0.039063
1992-06-03,0.039063
1992-06-04,0.039063
1992-06-05,0.039063
1992-06-08,0.039063
1992-06-09,0.039063
1992-06-10,0.039063
1992-06-11,0.039063
1992-06-12,0.039063
1992-06-15,0.039063
1992-06-16,0.039063
1992-06-17,0.039063
1992-06-18,0.039063
1992-06-19,0.039063
1992-06-22,0.039063
1992-06-23,0.039063
1992-06-24,0.039063
1992-06-25,0.039063
1992-06-26,0.039063
1992-06-29,0.039063
1992-06-30,0.039063
1992-07-01,0.039063
1992-07-02,0.039063
1992-07-06,0.039063
1992-07-07,0.039063
1992-07-08,0.039063
1992-07-09,0.039063
1992-07-10,0.039063
1992-07-13,0.039063
1992-07-14,0.039063
1992-07-15,0.039063
1992-07-16,0.039063
1992-07-17,0.039063
1992-07-20,0.039063
1992-07-21,0.039063
1992-07-22,0.039063
1992-07-23,0.039063
1992-07-24,0.039063
1992-07-27,0.039063
1992-07-28,0.039063
1992-07-29,0.039063
1992-07-30,0.039063
1992-07-31,0.039063
1992-08-03,0.039063
1992-08-04,0.039063
1992-08-05,0.039063
1992-08-06,0.039063
1992-08-07,0.039063
1992-08-10,0.039063
1992-08-11,0.039063
1992-08-12,0.039063
1992-08-13,0.039063
1992-08-14,0.039063
1992-08-17,0.039063
1992-08-18,0.039063
1992-08-19,0.039063
1992-08-20,0.039063
1992-08-21,0.039063
1992-08-24,0.039063
1992-08-25,0.039063
1992-08-26,0.039063
1992-08-27,0.039063
1992-08-28,0.039063
1992-08-31,0.039063
1992-09-01,0.039063
1992-09-02,0.039063
1992-09-03,0.039063
1992-09-04,0.039063
1992-09-08,0.039063
1992-09-09,0.039063
1992-09-10,0.039063
1992-09-11,0.039063
1992-09-14,0.039063
1992-09-15,0.039063
1992-09-16,0.039063
1992-09-17,0.039063
1992-09-18,0.039063
1992-09-21,0.039063
1992-09-22,0.039063
1992-09-23,0.039063
1992-09-24,0.039063
1992-09-25,0.039063
1992-09-28,0.039063
1992-09-29,0.039063
1992-09-30,0.039063
1992-10-01,0.039063
1992-10-02,0.039063
1992-10-05,0.039063
1992-10-06,0.039063
1992-10-07,0.039063
1992-10-08,0.039063
1992-10-09,0.039063
1992-10-12,0.039063
1992-10-13,0.039063
1992-10-14,0.039063
1992-10-15,0.039063
1992-10-16,0.039063
1992-10-19,0.039063
1992-10-20,0.039063
1992-10-21,0.039063
1992-10-22,0.039063
1992-10-23,0.039063
1992-10-26,0.039063
1992-10-27,0.039063
1992-10-28,0.039063
1992-10-29,0.039063
1992-10-30,0.039063
1992-11-02,0.039063
1992-11-03,0.039063
1992-11-04,0.039063
1992-11-05,0.039063
1992-11-06,0.039063
1992-11-09,0.039063
1992-11-10,0.039063
1992-11-11,0.039063
1992-11-12,0.039063
1992-11-13,0.039063
1992-11-16,0.039063
1992-11-17,0.039063
1992-11-18,0.039063
1992-11-19,0.039063
1992-11-20,0.039063
1992-11-23,0.039063
1992-11-24,0.039063
1992-11-25,0.039063
1992-11-27,0.039063
1992-11-30,0.039063
1992-12-01,0.039063
1992-12-02,0.039063
1992-12-03,0.039063
1992-12-04,0.039063
1992-12-07,0.039063
1992-12-08,0.039063
1992-12-09,0.039063
1992-12-10,0.039063
1992-12-11,0.039063
1992-12-14,0.039063
1992-12-15,0.039063
1992-12-16,0.039063
1992-12-17,0.039063
1992-12-18,0.039063
1992-12-21,0.039063
1992-12-22,0.039063
1992-12-23,0.039063
1992-12-24,0.039063
1992-12-28,0.039063
1992-12-29,0.039063
1992-12-30,0.039063
1992-12-31,0.039063
1993-01-04,0.039063
1993-01-05,0.039063
1993-01-06,0.039063
1993-01-07,0.039063
1993-01-08,0.039063
1993-01-11,0.039063
1993-01-12,0.039063
1993-01-13,0.039063
1993-01-14,0.039063
1993-01-15,0.039063
1993-01-18,0.039063
1993-01-19,0.039063
1993-01-20,0.039063
1993-01-21,0.039063
1993-01-22,0.039063
1993-01-25,0.039063
1993-01-26,0.039063
1993-01-27,0.039063
1993-01-28,0.039063
1993-01-29,0.039063
1993-02-01,0.039063
1993-02-02,0.039063
1993-02-03,0.039063
1993-02-04,0.039063
1993-02-05,0.039063
1993-02-08,0.039063
1993-02-09,0.039063
1993-02-10,0.039063
1993-02-11,0.039063
1993-02-12,0.039063
1993-02-16,0.039063
1993-02-17,0.039063
1993-02-18,0.039063
1993-02-19,0.039063
1993-02-22,0.039063
1993-02-23,0.039063
1993-02-24,0.039063
1993-02-25,0.039063
1993-02-26,0.039063
1993-03-01,0.039063
1993-03-02,0.039063
1993-03-03,0.039063
1993-03-04,0.039063
1993-03-05,0.039063
1993-03-08,0.039063
1993-03-09,0.039063
1993-03-10,0.039063
1993-03-11,0.039063
1993-03-12,0.039063
1993-03-15,0.039063
1993-03-16,0.039063
1993-03-17,0.039063
1993-03-18,0.039063
1993-03-19,0.039063
1993-03-22,0.039063
1993-03-23,0.039063
1993-03-24,0.039063
1993-03-25,0.039063
1993-03-26,0.039063
1993-03-29,0.039063
1993-03-30,0.039063
1993-03-31,0.039063
1993-04-01,0.039063
1993-04-02,0.039063
1993-04-05,0.039063
1993-04-06,0.039063
1993-04-07,0.039063
1993-04-08,0.039063
1993-04-12,0.039063
1993-04-13,0.039063
1993-04-14,0.039063
1993-04-15,0.039063
1993-04-16,0.039063
1993-04-19,0.039063
1993-04-20,0.039063
1993-04-21,0.039063
1993-04-22,0.039063
1993-04-23,0.039063
1993-04-26,0.039063
1993-04-27,0.039063
1993-04-28,0.039063
1993-04-29,0.039063
1993-04-30,0.039063
1993-05-03,0.039063
1993-05-04,0.039063
1993-05-05,0.039063
1993-05-06,0.039063
1993-05-07,0.039063
1993-05-10,0.039063
1993-05-11,0.039063
1993-05-12,0.039063
1993-05-13,0.039063
1993-05-14,0.039063
1993-05-17,0.039063
1993-05-18,0.039063
1993-05-19,0.039063
1993-05-20,0.039063
1993-05-21,0.039063
1993-05-24,0.039063
1993-05-25,0.039063
1993-05-26,0.039063
1993-05-27,0.039063
1993-05-28,0.039063
1993-06-01,0.039063
1993-06-02,0.039063
1993-06-03,0.039063
1993-06-04,0.039063
1993-06-07,0.039063
1993-06-08,0.039063
1993-06-09,0.039063
1993-06-10,0.039063
1993-06-11,0.039063
1993-06-14,0.039063
1993-06-15,0.039063
1993-06-16,0.039063
1993-06-17,0.039063
1993-06-18,0.039063
1993-06-21,0.039063
1993-06-22,0.039063
1993-06-23,0.039063
1993-06-24,0.039063
1993-06-25,0.039063
1993-06-28,0.039063
1993-06-29,0.039063
1993-06-30,0.039063
1993-07-01,0.039063
1993-07-02,0.039063
1993-07-06,0.039063
1993-07-07,0.039063
1993-07-08,0.039063
1993-07-09,0.039063
1993-07-12,0.039063
1993-07-13,0.039063
1993-07-14,0.039063
1993-07-15,0.039063
1993-07-16,0.039063
1993-07-19,0.039063
1993-07-20,0.039063
1993-07-21,0.039063
1993-07-22,0.039063
1993-07-23,0.039063
1993-07-26,0.039063
1993-07-27,0.039063
1993-07-28,0.039063
1993-07-29,0.039063
1993-07-30,0.039063
1993-08-02,0.039063
1993-08-03,0.039063
1993-08-04,0.039063
1993-08-05,0.039063
1993-08-06,0.039063
1993-08-09,0.039063
1993-08-10,0.039063
1993-08-11,0.039063
1993-08-12,0.039063
1993-08-13,0.039063
1993-08-16,0.039063
1993-08-17,0.039063
1993-08-18,0.039063
1993-08-19,0.039063
1993-08-20,0.039063
1993-08-23,0.039063
1993-08-24,0.039063
1993-08-25,0.039063
1993-08-26,0.039063
1993-08-27,0.039063
1993-08-30,0.039063
1993-08-31,0.039063
1993-09-01,0.039063
1993-09-02,0.039063
1993-09-03,0.039063
1993-09-07,0.039063
1993-09-08,0.039063
1993-09-09,0.039063
1993-09-10,0.039063
1993-09-13,0.039063
1993-09-14,0.039063
1993-09-15,0.039063
1993-09-16,0.039063
1993-09-17,0.039063
1993-09-20,0.039063
1993-09-21,0.039063
1993-09-22,0.039063
1993-09-23,0.039063
1993-09-24,0.039063
1993-09-27,0.039063
1993-09-28,0.039063
1993-09-29,0.039063
1993-09-30,0.039063
1993-10-01,0.039063
1993-10-04,0.039063
1993-10-05,0.039063
1993-10-06,0.039063
1993-10-07,0.039063
1993-10-08,0.039063
1993-10-11,0.039063
1993-10-12,0.039063
1993-10-13,0.039063
1993-10-14,0.039063
1993-10-15,0.039063
1993-10-18,0.039063
1993-10-19,0.039063
1993-10-20,0.039063
1993-10-21,0.039063
1993-10-22,0.039063
1993-10-25,0.039063
1993-10-26,0.039063
1993-10-27,0.039063
1993-10-28,0.039063
1993-10-29,0.039063
1993-11-01,0.039063
1993-11-02,0.039063
1993-11-03,0.039063
1993-11-04,0.039063
1993-11-05,0.039063
1993-11-08,0.039063
1993-11-09,0.039063
1993-11-10,0.039063
1993-11-11,0.039063
1993-11-12,0.039063
1993-11-15,0.039063
1993-11-16,0.039063
1993-11-17,0.039063
1993-11-18,0.039063
1993-11-19,0.039063
1993-11-22,0.039063
1993-11-23,0.039063
1993-11-24,0.039063
1993-11-26,0.039063
1993-11-29,0.039063
1993-11-30,0.039063
1993-12-01,1.4140629999999998
1993-12-02,1.4296879999999998
1993-12-03,1.4296879999999998
1993-12-06,1.4453129999999998
1993-12-07,1.4453129999999998
1993-12-08,1.4453129999999998
1993-12-09,1.5078129999999998
1993-12-10,1.46875
1993-12-13,1.453125
1993-12-14,1.4296879999999998
1993-12-15,1.4296879999999998
1993-12-16,1.4296879999999998
1993-12-17,1.4296879999999998
1993-12-20,1.390625
1993-12-21,1.390625
1993-12-22,1.3984379999999998
1993-12-23,1.3984379999999998
1993-12-27,1.3984379999999998
1993-12-28,1.3984379999999998
1993-12-29,1.3984379999999998
1993-12-30,1.3984379999999998
1993-12-31,1.4453129999999998
1994-01-03,1.4453129999999998
1994-01-04,1.4453129999999998
1994-01-05,1.484375
1994-01-06,1.484375
1994-01-07,1.484375
1994-01-10,1.484375
1994-01-11,1.484375
1994-01-12,1.53125
1994-01-13,1.5234379999999998
1994-01-14,1.5234379999999998
1994-01-17,1.5234379999999998
1994-01-18,1.5234379999999998
1994-01-19,1.546875
1994-01-20,1.546875
1994-01-21,1.515625
1994-01-24,1.4765629999999998
1994-01-25,1.4765629999999998
1994-01-26,1.4765629999999998
1994-01-27,1.4765629999999998
1994-01-28,1.4765629999999998
1994-01-31,1.4765629999999998
1994-02-01,1.4765629999999998
1994-02-02,1.4765629999999998
1994-02-03,1.4765629999999998
1994-02-04,1.4765629999999998
1994-02-07,1.46875
1994-02-08,1.46875
1994-02-09,1.46875
1994-02-10,1.453125
1994-02-11,1.4296879999999998
1994-02-14,1.390625
1994-02-15,1.3515629999999998
1994-02-16,1.359375
1994-02-17,1.359375
1994-02-18,1.359375
1994-02-22,1.359375
1994-02-23,1.359375
1994-02-24,1.359375
1994-02-25,1.359375
1994-02-28,1.359375
1994-03-01,1.359375
1994-03-02,1.34375
1994-03-03,1.34375
1994-03-04,1.3515629999999998
1994-03-07,1.3515629999999998
1994-03-08,1.3515629999999998
1994-03-09,1.34375
1994-03-10,1.34375
1994-03-11,1.328125
1994-03-14,1.328125
1994-03-15,1.328125
1994-03-16,1.328125
1994-03-17,1.328125
1994-03-18,1.34375
1994-03-21,1.3515629999999998
1994-03-22,1.3515629999999998
1994-03-23,1.40625
1994-03-24,1.40625
1994-03-25,1.375
1994-03-28,1.328125
1994-03-29,1.328125
1994-03-30,1.3125
1994-03-31,1.359375
1994-04-04,1.359375
1994-04-05,1.34375
1994-04-06,1.34375
1994-04-07,1.34375
1994-04-08,1.34375
1994-04-11,1.3046879999999998
1994-04-12,1.3046879999999998
1994-04-13,1.3046879999999998
1994-04-14,1.3046879999999998
1994-04-15,1.2734379999999998
1994-04-18,1.2734379999999998
1994-04-19,1.2734379999999998
1994-04-20,1.2734379999999998
