Date,CLF
1973-12-12,2.34375
1973-12-13,2.292969
1973-12-14,2.257813
1973-12-17,2.265625
1973-12-18,2.34375
1973-12-19,2.398438
1973-12-20,2.421875
1973-12-21,2.410156
1973-12-24,2.375
1973-12-26,2.398438
1973-12-27,2.410156
1973-12-28,2.421875
1973-12-31,2.5
1974-01-02,2.554688
1974-01-03,2.554688
1974-01-04,2.546875
1974-01-07,2.5
1974-01-08,2.453125
1974-01-09,2.4375
1974-01-10,2.398438
1974-01-11,2.375
1974-01-14,2.390625
1974-01-15,2.375
1974-01-16,2.453125
1974-01-17,2.453125
1974-01-18,2.441406
1974-01-21,2.453125
1974-01-22,2.46875
1974-01-23,2.46875
1974-01-24,2.453125
1974-01-25,2.4375
1974-01-28,2.398438
1974-01-29,2.367188
1974-01-30,2.34375
1974-01-31,2.359375
1974-02-01,2.34375
1974-02-04,2.328125
1974-02-05,2.320313
1974-02-06,2.324219
1974-02-07,2.3125
1974-02-08,2.304688
1974-02-11,2.289063
1974-02-12,2.257813
1974-02-13,2.269531
1974-02-14,2.257813
1974-02-15,2.253906
1974-02-19,2.25
1974-02-20,2.242188
1974-02-21,2.234375
1974-02-22,2.21875
1974-02-25,2.207031
1974-02-26,2.230469
1974-02-27,2.265625
1974-02-28,2.335938
1974-03-01,2.34375
1974-03-04,2.316406
1974-03-05,2.3125
1974-03-06,2.28125
1974-03-07,2.3125
1974-03-08,2.3125
1974-03-11,2.34375
1974-03-12,2.34375
1974-03-13,2.382813
1974-03-14,2.4375
1974-03-15,2.46875
1974-03-18,2.484375
1974-03-19,2.46875
1974-03-20,2.488281
1974-03-21,2.46875
1974-03-22,2.453125
1974-03-25,2.414063
1974-03-26,2.382813
1974-03-27,2.34375
1974-03-28,2.28125
1974-03-29,2.25
1974-04-01,2.234375
1974-04-02,2.234375
1974-04-03,2.25
1974-04-04,2.28125
1974-04-05,2.242188
1974-04-08,2.1875
1974-04-09,2.199219
1974-04-10,2.25
1974-04-11,2.210938
1974-04-15,2.265625
1974-04-16,2.28125
1974-04-17,2.3125
1974-04-18,2.359375
1974-04-19,2.359375
1974-04-22,2.328125
1974-04-23,2.320313
1974-04-24,2.292969
1974-04-25,2.265625
1974-04-26,2.253906
1974-04-29,2.242188
1974-04-30,2.242188
1974-05-01,2.257813
1974-05-02,2.28125
1974-05-03,2.292969
1974-05-06,2.332031
1974-05-07,2.347656
1974-05-08,2.4375
1974-05-09,2.480469
1974-05-10,2.484375
1974-05-13,2.4375
1974-05-14,2.433594
1974-05-15,2.386719
1974-05-16,2.382813
1974-05-17,2.378906
1974-05-20,2.382813
1974-05-21,2.382813
1974-05-22,2.3125
1974-05-23,2.246094
1974-05-24,2.191406
1974-05-28,2.257813
1974-05-29,2.226563
1974-05-30,2.195313
1974-05-31,2.246094
1974-06-03,2.28125
1974-06-04,2.304688
1974-06-05,2.3125
1974-06-06,2.359375
1974-06-07,2.382813
1974-06-10,2.367188
1974-06-11,2.390625
1974-06-12,2.367188
1974-06-13,2.355469
1974-06-14,2.347656
1974-06-17,2.351563
1974-06-18,2.347656
1974-06-19,2.3125
1974-06-20,2.289063
1974-06-21,2.277344
1974-06-24,2.265625
1974-06-25,2.273438
1974-06-26,2.273438
1974-06-27,2.246094
1974-06-28,2.210938
1974-07-01,2.191406
1974-07-02,2.175781
1974-07-03,2.160156
1974-07-05,2.148438
1974-07-08,2.132813
1974-07-09,2.09375
1974-07-10,2.058594
1974-07-11,2.003906
1974-07-12,2.027344
1974-07-15,2.027344
1974-07-16,2.042969
1974-07-17,2.03125
1974-07-18,2.042969
1974-07-19,2.054688
1974-07-22,2.078125
1974-07-23,2.125
1974-07-24,2.113281
1974-07-25,2.101563
1974-07-26,2.085938
1974-07-29,2.039063
1974-07-30,2.03125
1974-07-31,2.03125
1974-08-01,2.0
1974-08-02,1.9882810000000002
1974-08-05,1.9414060000000002
1974-08-06,1.953125
1974-08-07,1.9414060000000002
1974-08-08,1.960938
1974-08-09,1.984375
1974-08-12,1.984375
1974-08-13,1.945313
1974-08-14,1.945313
1974-08-15,1.929688
1974-08-16,1.914063
1974-08-19,1.90625
1974-08-20,1.90625
1974-08-21,1.90625
1974-08-22,1.898438
1974-08-23,1.8867189999999998
1974-08-26,1.875
1974-08-27,1.859375
1974-08-28,1.820313
1974-08-29,1.8085939999999998
1974-08-30,1.78125
1974-09-03,1.7695310000000002
1974-09-04,1.734375
1974-09-05,1.726563
1974-09-06,1.734375
1974-09-09,1.734375
1974-09-10,1.7226560000000002
1974-09-11,1.7226560000000002
1974-09-12,1.726563
1974-09-13,1.726563
1974-09-16,1.742188
1974-09-17,1.75
1974-09-18,1.726563
1974-09-19,1.7460939999999998
1974-09-20,1.7382810000000002
1974-09-23,1.75
1974-09-24,1.640625
1974-09-25,1.671875
1974-09-26,1.6445310000000002
1974-09-27,1.625
1974-09-30,1.6171879999999998
1974-10-01,1.6015629999999998
1974-10-02,1.59375
1974-10-03,1.6015629999999998
1974-10-04,1.582031
1974-10-07,1.582031
1974-10-08,1.6328129999999998
1974-10-09,1.6875
1974-10-10,1.757813
1974-10-11,1.789063
1974-10-14,1.890625
1974-10-15,1.882813
1974-10-16,1.882813
1974-10-17,1.914063
1974-10-18,1.9570310000000002
1974-10-21,1.9570310000000002
1974-10-22,1.9570310000000002
1974-10-23,1.9570310000000002
1974-10-24,1.898438
1974-10-25,1.8945310000000002
1974-10-28,1.90625
1974-10-29,1.898438
1974-10-30,1.9257810000000002
1974-10-31,1.914063
1974-11-01,1.945313
1974-11-04,1.9414060000000002
1974-11-05,1.96875
1974-11-06,1.992188
1974-11-07,2.0
1974-11-08,1.984375
1974-11-11,1.984375
1974-11-12,1.960938
1974-11-13,1.960938
1974-11-14,1.976563
1974-11-15,2.0
1974-11-18,1.984375
1974-11-19,1.921875
1974-11-20,1.9335939999999998
1974-11-21,1.9335939999999998
1974-11-22,1.9023439999999998
1974-11-25,1.9101560000000002
1974-11-26,1.90625
1974-11-27,1.921875
1974-11-29,1.921875
1974-12-02,1.90625
1974-12-03,1.921875
1974-12-04,1.914063
1974-12-05,1.90625
1974-12-06,1.90625
1974-12-09,1.90625
1974-12-10,1.9101560000000002
1974-12-11,1.90625
1974-12-12,1.921875
1974-12-13,1.914063
1974-12-16,1.9335939999999998
1974-12-17,1.96875
1974-12-18,1.96875
1974-12-19,1.984375
1974-12-20,2.0
1974-12-23,2.0
1974-12-24,2.0
1974-12-26,2.015625
1974-12-27,2.015625
1974-12-30,2.015625
1974-12-31,2.078125
1975-01-02,2.101563
1975-01-03,2.101563
1975-01-06,2.09375
1975-01-07,2.09375
1975-01-08,2.066406
1975-01-09,2.125
1975-01-10,2.171875
1975-01-13,2.15625
1975-01-14,2.21875
1975-01-15,2.21875
1975-01-16,2.21875
1975-01-17,2.210938
1975-01-20,2.226563
1975-01-21,2.25
1975-01-22,2.28125
1975-01-23,2.328125
1975-01-24,2.359375
1975-01-27,2.359375
1975-01-28,2.378906
1975-01-29,2.375
1975-01-30,2.398438
1975-01-31,2.414063
1975-02-03,2.390625
1975-02-04,2.375
1975-02-05,2.394531
1975-02-06,2.398438
1975-02-07,2.398438
1975-02-10,2.359375
1975-02-11,2.355469
1975-02-12,2.355469
1975-02-13,2.402344
1975-02-14,2.390625
1975-02-18,2.429688
1975-02-19,2.421875
1975-02-20,2.464844
1975-02-21,2.496094
1975-02-24,2.457031
1975-02-25,2.398438
1975-02-26,2.40625
1975-02-27,2.40625
1975-02-28,2.429688
1975-03-03,2.4375
1975-03-04,2.5
1975-03-05,2.46875
1975-03-06,2.449219
1975-03-07,2.449219
1975-03-10,2.433594
1975-03-11,2.4375
1975-03-12,2.445313
1975-03-13,2.445313
1975-03-14,2.453125
1975-03-17,2.488281
1975-03-18,2.601563
1975-03-19,2.570313
1975-03-20,2.585938
1975-03-21,2.632813
1975-03-24,2.570313
1975-03-25,2.632813
1975-03-26,2.65625
1975-03-27,2.671875
1975-03-31,2.664063
1975-04-01,2.660156
1975-04-02,2.664063
1975-04-03,2.648438
1975-04-04,2.640625
1975-04-07,2.601563
1975-04-08,2.570313
1975-04-09,2.625
1975-04-10,2.6875
1975-04-11,2.6875
1975-04-14,2.742188
1975-04-15,2.738281
1975-04-16,2.734375
1975-04-17,2.773438
1975-04-18,2.75
1975-04-21,2.792969
1975-04-22,2.875
1975-04-23,2.914063
1975-04-24,2.980469
1975-04-25,3.078125
1975-04-28,3.054688
1975-04-29,3.019531
1975-04-30,3.019531
1975-05-01,3.039063
1975-05-02,3.074219
1975-05-05,3.164063
1975-05-06,3.140625
1975-05-07,3.09375
1975-05-08,3.09375
1975-05-09,3.097656
1975-05-12,3.109375
1975-05-13,3.109375
1975-05-14,3.09375
1975-05-15,3.078125
1975-05-16,3.078125
1975-05-19,3.101563
1975-05-20,3.078125
1975-05-21,3.0625
1975-05-22,3.078125
1975-05-23,3.109375
1975-05-27,3.101563
1975-05-28,3.066406
1975-05-29,3.0625
1975-05-30,3.070313
1975-06-02,3.085938
1975-06-03,3.046875
1975-06-04,2.976563
1975-06-05,2.925781
1975-06-06,2.84375
1975-06-09,2.78125
1975-06-10,2.765625
1975-06-11,2.789063
1975-06-12,2.828125
1975-06-13,2.824219
1975-06-16,2.820313
1975-06-17,2.828125
1975-06-18,2.8125
1975-06-19,2.816406
1975-06-20,2.894531
1975-06-23,2.96875
1975-06-24,3.015625
1975-06-25,3.0
1975-06-26,3.046875
1975-06-27,3.0625
1975-06-30,3.078125
1975-07-01,3.074219
1975-07-02,3.046875
1975-07-03,3.015625
1975-07-07,3.015625
1975-07-08,0.0
1975-07-09,3.015625
1975-07-10,3.023438
1975-07-11,3.03125
1975-07-14,3.09375
1975-07-15,3.148438
1975-07-16,3.148438
1975-07-17,3.179688
1975-07-18,3.171875
1975-07-21,3.164063
1975-07-22,3.164063
1975-07-23,3.167969
1975-07-24,3.164063
1975-07-25,3.179688
1975-07-28,3.171875
1975-07-29,3.148438
1975-07-30,3.109375
1975-07-31,3.117188
1975-08-01,3.074219
1975-08-04,3.082031
1975-08-05,3.085938
1975-08-06,3.089844
1975-08-07,3.101563
1975-08-08,3.121094
1975-08-11,3.097656
1975-08-12,3.101563
1975-08-13,3.09375
1975-08-14,3.078125
1975-08-15,3.085938
1975-08-18,3.109375
1975-08-19,3.109375
1975-08-20,3.09375
1975-08-21,3.078125
1975-08-22,3.078125
1975-08-25,3.066406
1975-08-26,3.050781
1975-08-27,3.035156
1975-08-28,3.078125
1975-08-29,3.121094
1975-09-02,3.097656
1975-09-03,3.085938
1975-09-04,3.117188
1975-09-05,3.15625
1975-09-08,3.164063
1975-09-09,3.21875
1975-09-10,3.15625
1975-09-11,3.078125
1975-09-12,3.054688
1975-09-15,3.046875
1975-09-16,3.015625
1975-09-17,2.984375
1975-09-18,3.007813
1975-09-19,3.019531
1975-09-22,3.007813
1975-09-23,2.976563
1975-09-24,3.035156
1975-09-25,3.0625
1975-09-26,3.050781
1975-09-29,3.046875
1975-09-30,3.015625
1975-10-01,2.976563
1975-10-02,2.976563
1975-10-03,2.972656
1975-10-06,2.960938
1975-10-07,2.96875
1975-10-08,2.96875
1975-10-09,2.945313
1975-10-10,2.882813
1975-10-13,2.84375
1975-10-14,2.851563
1975-10-15,2.84375
1975-10-16,2.84375
1975-10-17,2.859375
1975-10-20,2.859375
1975-10-21,2.863281
1975-10-22,2.878906
1975-10-23,2.878906
1975-10-24,2.875
1975-10-27,2.863281
1975-10-28,2.875
1975-10-29,2.890625
1975-10-30,2.878906
1975-10-31,2.863281
1975-11-03,2.882813
1975-11-04,2.90625
1975-11-05,2.90625
1975-11-06,3.015625
1975-11-07,3.023438
1975-11-10,3.023438
1975-11-11,2.984375
1975-11-12,2.996094
1975-11-13,3.007813
1975-11-14,3.023438
1975-11-17,3.042969
1975-11-18,3.039063
1975-11-19,3.015625
1975-11-20,2.992188
1975-11-21,2.957031
1975-11-24,2.957031
1975-11-25,2.96875
1975-11-26,3.015625
1975-11-28,3.003906
1975-12-01,3.015625
1975-12-02,2.976563
1975-12-03,2.945313
1975-12-04,2.945313
1975-12-05,2.921875
1975-12-08,2.882813
1975-12-09,2.863281
1975-12-10,2.8125
1975-12-11,2.800781
1975-12-12,2.777344
1975-12-15,2.796875
1975-12-16,2.75
1975-12-17,2.71875
1975-12-18,2.65625
1975-12-19,2.632813
1975-12-22,2.6875
1975-12-23,2.625
1975-12-24,2.6875
1975-12-26,2.742188
1975-12-29,2.828125
1975-12-30,2.890625
1975-12-31,2.929688
1976-01-02,2.960938
1976-01-05,2.976563
1976-01-06,3.039063
1976-01-07,3.132813
1976-01-08,3.132813
1976-01-09,3.132813
1976-01-12,3.15625
1976-01-13,3.210938
1976-01-14,3.25
1976-01-15,3.28125
1976-01-16,3.40625
1976-01-19,3.4375
1976-01-20,3.359375
1976-01-21,3.3515629999999996
1976-01-22,3.359375
1976-01-23,3.3125
1976-01-26,3.3203129999999996
1976-01-27,3.34375
1976-01-28,3.359375
1976-01-29,3.4375
1976-01-30,3.53125
1976-02-02,3.53125
1976-02-03,3.578125
1976-02-04,3.6328129999999996
1976-02-05,3.65625
1976-02-06,3.6328129999999996
1976-02-09,3.65625
1976-02-10,3.65625
1976-02-11,3.65625
1976-02-12,3.6796879999999996
1976-02-13,3.6796879999999996
1976-02-17,3.6640629999999996
1976-02-18,3.671875
1976-02-19,3.6796879999999996
1976-02-20,3.71875
1976-02-23,3.6875
1976-02-24,3.6875
1976-02-25,3.7734379999999996
1976-02-26,3.765625
1976-02-27,3.7578129999999996
1976-03-01,3.7109379999999996
1976-03-02,3.671875
1976-03-03,3.65625
1976-03-04,3.65625
1976-03-05,3.625
1976-03-08,3.625
1976-03-09,3.734375
1976-03-10,3.8125
1976-03-11,3.953125
1976-03-12,3.9609379999999996
1976-03-15,3.9375
1976-03-16,3.90625
1976-03-17,3.9609379999999996
1976-03-18,3.9375
1976-03-19,3.9140629999999996
1976-03-22,3.890625
1976-03-23,3.921875
1976-03-24,3.9453129999999996
1976-03-25,3.9453129999999996
1976-03-26,3.90625
1976-03-29,3.890625
1976-03-30,3.9140629999999996
1976-03-31,3.9140629999999996
1976-04-01,3.953125
1976-04-02,3.9921879999999996
1976-04-05,4.039063
1976-04-06,4.0625
1976-04-07,4.070313
1976-04-08,4.015625
1976-04-09,3.984375
1976-04-12,3.9765629999999996
1976-04-13,3.9375
1976-04-14,3.984375
1976-04-15,4.0625
1976-04-19,4.140625
1976-04-20,4.101563
1976-04-21,4.046875
1976-04-22,4.039063
1976-04-23,4.0
1976-04-26,3.96875
1976-04-27,4.0
1976-04-28,4.0
1976-04-29,4.039063
1976-04-30,4.0
1976-05-03,3.9375
1976-05-04,3.96875
1976-05-05,3.9375
1976-05-06,3.953125
1976-05-07,3.9765629999999996
1976-05-10,4.039063
1976-05-11,4.070313
1976-05-12,4.085938
1976-05-13,4.09375
1976-05-14,4.085938
1976-05-17,4.007813
1976-05-18,4.054688
1976-05-19,4.015625
1976-05-20,3.9921879999999996
1976-05-21,3.953125
1976-05-24,3.9296879999999996
1976-05-25,3.890625
1976-05-26,3.828125
1976-05-27,3.78125
1976-05-28,3.8125
1976-06-01,3.8125
1976-06-02,3.828125
1976-06-03,3.7890629999999996
1976-06-04,3.8046879999999996
1976-06-07,3.8125
1976-06-08,3.859375
1976-06-09,3.8515629999999996
1976-06-10,3.890625
1976-06-11,3.953125
1976-06-14,4.015625
1976-06-15,4.085938
1976-06-16,4.085938
1976-06-17,4.09375
1976-06-18,4.125
1976-06-21,4.109375
1976-06-22,4.0625
1976-06-23,4.101563
1976-06-24,4.1875
1976-06-25,4.359375
1976-06-28,4.40625
1976-06-29,4.390625
1976-06-30,4.359375
1976-07-01,4.296875
1976-07-02,4.289063
1976-07-06,4.3125
1976-07-07,4.296875
1976-07-08,4.382813
1976-07-09,4.4375
1976-07-12,4.453125
1976-07-13,4.484375
1976-07-14,4.523438
1976-07-15,4.59375
1976-07-16,4.609375
1976-07-19,4.617188
1976-07-20,4.554688
1976-07-21,4.5625
1976-07-22,4.46875
1976-07-23,4.46875
1976-07-26,4.46875
1976-07-27,4.445313
1976-07-28,4.429688
1976-07-29,4.390625
1976-07-30,4.328125
1976-08-02,4.296875
1976-08-03,4.257813
1976-08-04,4.3125
1976-08-05,4.351563
1976-08-06,4.320313
1976-08-09,4.273438
1976-08-10,4.367188
1976-08-11,4.359375
1976-08-12,4.359375
1976-08-13,4.296875
1976-08-16,4.28125
1976-08-17,4.234375
1976-08-18,4.226563
1976-08-19,4.21875
1976-08-20,4.234375
1976-08-23,4.210938
1976-08-24,4.203125
1976-08-25,4.203125
1976-08-26,4.085938
1976-08-27,4.0625
1976-08-30,4.0
1976-08-31,3.984375
1976-09-01,4.015625
1976-09-02,4.101563
1976-09-03,4.171875
1976-09-07,4.265625
1976-09-08,4.304688
1976-09-09,4.304688
1976-09-10,4.304688
1976-09-13,4.3125
1976-09-14,4.34375
1976-09-15,4.40625
1976-09-16,4.414063
1976-09-17,4.398438
1976-09-20,4.398438
1976-09-21,4.4375
1976-09-22,4.4375
1976-09-23,4.421875
1976-09-24,4.429688
1976-09-27,4.453125
1976-09-28,4.453125
1976-09-29,4.390625
1976-09-30,4.3125
1976-10-01,4.328125
1976-10-04,4.3125
1976-10-05,4.265625
1976-10-06,4.265625
1976-10-07,4.210938
1976-10-08,4.195313
1976-10-11,4.179688
1976-10-12,4.179688
1976-10-13,4.164063
1976-10-14,4.046875
1976-10-15,4.046875
1976-10-18,4.117188
1976-10-19,4.25
1976-10-20,4.3125
1976-10-21,4.28125
1976-10-22,4.15625
1976-10-25,4.179688
1976-10-26,4.203125
1976-10-27,4.25
1976-10-28,4.234375
1976-10-29,4.242188
1976-11-01,4.257813
1976-11-03,4.28125
1976-11-04,4.375
1976-11-05,4.335938
1976-11-08,4.289063
1976-11-09,4.273438
1976-11-10,4.25
1976-11-11,4.210938
1976-11-12,4.1875
1976-11-15,4.132813
1976-11-16,4.125
1976-11-17,4.117188
1976-11-18,4.117188
1976-11-19,4.164063
1976-11-22,4.1875
1976-11-23,4.21875
1976-11-24,4.140625
1976-11-26,4.132813
1976-11-29,4.125
1976-11-30,4.15625
1976-12-01,4.140625
1976-12-02,4.09375
1976-12-03,4.070313
1976-12-06,4.101563
1976-12-07,4.140625
1976-12-08,4.109375
1976-12-09,4.15625
1976-12-10,4.15625
1976-12-13,4.179688
1976-12-14,4.164063
1976-12-15,4.140625
1976-12-16,4.0625
1976-12-17,4.046875
1976-12-20,4.09375
1976-12-21,4.046875
1976-12-22,4.140625
1976-12-23,4.296875
1976-12-27,4.296875
1976-12-28,4.375
1976-12-29,4.375
1976-12-30,4.421875
1976-12-31,4.421875
1977-01-03,4.421875
1977-01-04,4.34375
1977-01-05,4.34375
1977-01-06,4.359375
1977-01-07,4.34375
1977-01-10,4.3125
1977-01-11,4.273438
1977-01-12,4.242188
1977-01-13,4.242188
1977-01-14,4.273438
1977-01-17,4.25
1977-01-18,4.265625
1977-01-19,4.195313
1977-01-20,4.21875
1977-01-21,4.234375
1977-01-24,4.21875
1977-01-25,4.234375
1977-01-26,4.226563
1977-01-27,4.226563
1977-01-28,4.203125
1977-01-31,4.234375
1977-02-01,4.203125
1977-02-02,4.1875
1977-02-03,4.164063
1977-02-04,4.140625
1977-02-07,4.070313
1977-02-08,4.054688
1977-02-09,4.0
1977-02-10,3.96875
1977-02-11,3.9296879999999996
1977-02-14,3.9296879999999996
1977-02-15,4.015625
1977-02-16,4.039063
1977-02-17,3.984375
1977-02-18,3.9609379999999996
1977-02-22,3.9765629999999996
1977-02-23,3.9140629999999996
1977-02-24,3.8828129999999996
1977-02-25,3.890625
1977-02-28,3.9140629999999996
1977-03-01,3.9375
1977-03-02,3.9375
1977-03-03,3.9375
1977-03-04,3.9609379999999996
1977-03-07,4.03125
1977-03-08,4.0625
1977-03-09,4.046875
1977-03-10,4.09375
1977-03-11,4.140625
1977-03-14,4.171875
1977-03-15,4.164063
1977-03-16,4.125
1977-03-17,4.1875
1977-03-18,4.171875
1977-03-21,4.171875
1977-03-22,4.09375
1977-03-23,4.117188
1977-03-24,4.117188
1977-03-25,4.09375
1977-03-28,4.09375
1977-03-29,4.085938
1977-03-30,4.109375
1977-03-31,4.109375
1977-04-01,4.117188
1977-04-04,4.09375
1977-04-05,4.09375
1977-04-06,4.117188
1977-04-07,4.078125
1977-04-11,4.078125
1977-04-12,4.109375
1977-04-13,4.15625
1977-04-14,4.195313
1977-04-15,4.1875
1977-04-18,4.203125
1977-04-19,4.234375
1977-04-20,4.265625
1977-04-21,4.28125
1977-04-22,4.25
1977-04-25,4.226563
1977-04-26,4.25
1977-04-27,4.226563
1977-04-28,4.25
1977-04-29,4.234375
1977-05-02,4.1875
1977-05-03,4.203125
1977-05-04,4.1875
1977-05-05,4.1875
1977-05-06,4.171875
1977-05-09,4.171875
1977-05-10,4.171875
1977-05-11,4.109375
1977-05-12,4.109375
1977-05-13,4.09375
1977-05-16,4.046875
1977-05-17,4.046875
1977-05-18,4.039063
1977-05-19,4.078125
1977-05-20,4.0625
1977-05-23,4.039063
1977-05-24,4.015625
1977-05-25,3.984375
1977-05-26,3.96875
1977-05-27,3.9375
1977-05-31,3.90625
1977-06-01,3.9140629999999996
1977-06-02,3.9375
1977-06-03,4.0
1977-06-06,4.0
1977-06-07,4.03125
1977-06-08,4.0625
1977-06-09,4.03125
1977-06-10,4.03125
1977-06-13,3.9765629999999996
1977-06-14,3.9296879999999996
1977-06-15,3.953125
1977-06-16,3.953125
1977-06-17,3.953125
1977-06-20,3.9609379999999996
1977-06-21,3.953125
1977-06-22,3.9453129999999996
1977-06-23,3.9765629999999996
1977-06-24,3.9765629999999996
1977-06-27,3.9765629999999996
1977-06-28,3.96875
1977-06-29,3.96875
1977-06-30,3.9296879999999996
1977-07-01,3.9375
1977-07-05,3.90625
1977-07-06,3.90625
1977-07-07,3.8984379999999996
1977-07-08,3.890625
1977-07-11,3.8671879999999996
1977-07-12,3.8125
1977-07-13,3.6875
1977-07-15,3.6171879999999996
1977-07-18,3.546875
1977-07-19,3.53125
1977-07-20,3.59375
1977-07-21,3.625
1977-07-22,3.6015629999999996
1977-07-25,3.59375
1977-07-26,3.59375
1977-07-27,3.609375
1977-07-28,3.59375
1977-07-29,3.546875
1977-08-01,3.5625
1977-08-02,3.515625
1977-08-03,3.5
1977-08-04,3.5
1977-08-05,3.515625
1977-08-08,3.515625
1977-08-09,3.546875
1977-08-10,3.59375
1977-08-11,3.6328129999999996
1977-08-12,3.625
1977-08-15,3.609375
1977-08-16,3.5703129999999996
1977-08-17,3.5
