Date,NKE
1981-12-22,0.214844
1981-12-23,0.214844
1981-12-24,0.21093800000000001
1981-12-28,0.21093800000000001
1981-12-29,0.212891
1981-12-30,0.222656
1981-12-31,0.220703
1982-01-04,0.220703
1982-01-05,0.214844
1982-01-06,0.21093800000000001
1982-01-07,0.212891
1982-01-08,0.222656
1982-01-11,0.224609
1982-01-12,0.228516
1982-01-13,0.222656
1982-01-14,0.224609
1982-01-15,0.224609
1982-01-18,0.22656300000000001
1982-01-19,0.222656
1982-01-20,0.220703
1982-01-21,0.222656
1982-01-22,0.220703
1982-01-25,0.214844
1982-01-26,0.216797
1982-01-27,0.216797
1982-01-28,0.21875
1982-01-29,0.228516
1982-02-01,0.22656300000000001
1982-02-02,0.228516
1982-02-03,0.232422
1982-02-04,0.234375
1982-02-05,0.23730500000000002
1982-02-08,0.230469
1982-02-09,0.224609
1982-02-10,0.224609
1982-02-11,0.224609
1982-02-12,0.223633
1982-02-16,0.21875
1982-02-17,0.220703
1982-02-18,0.222656
1982-02-19,0.222656
1982-02-22,0.223633
1982-02-23,0.217773
1982-02-24,0.216797
1982-02-25,0.22168000000000002
1982-02-26,0.22168000000000002
1982-03-01,0.22168000000000002
1982-03-02,0.222656
1982-03-03,0.222656
1982-03-04,0.22168000000000002
1982-03-05,0.222656
1982-03-08,0.217773
1982-03-09,0.199219
1982-03-10,0.20605500000000002
1982-03-11,0.204102
1982-03-12,0.199219
1982-03-15,0.197266
1982-03-16,0.197266
1982-03-17,0.19433599999999998
1982-03-18,0.203125
1982-03-19,0.208984
1982-03-22,0.216797
1982-03-23,0.222656
1982-03-24,0.225586
1982-03-25,0.230469
1982-03-26,0.227539
1982-03-29,0.229492
1982-03-30,0.229492
1982-03-31,0.229492
1982-04-01,0.230469
1982-04-02,0.234375
1982-04-05,0.233398
1982-04-06,0.235352
1982-04-07,0.235352
1982-04-08,0.236328
1982-04-12,0.235352
1982-04-13,0.233398
1982-04-14,0.232422
1982-04-15,0.234375
1982-04-16,0.236328
1982-04-19,0.236328
1982-04-20,0.236328
1982-04-21,0.234375
1982-04-22,0.234375
1982-04-23,0.233398
1982-04-26,0.227539
1982-04-27,0.223633
1982-04-28,0.223633
1982-04-29,0.21875
1982-04-30,0.21875
1982-05-03,0.21875
1982-05-04,0.224609
1982-05-05,0.23144499999999998
1982-05-06,0.234375
1982-05-07,0.234375
1982-05-10,0.234375
1982-05-11,0.235352
1982-05-12,0.235352
1982-05-13,0.235352
1982-05-14,0.235352
1982-05-17,0.235352
1982-05-18,0.23144499999999998
1982-05-19,0.229492
1982-05-20,0.229492
1982-05-21,0.234375
1982-05-24,0.234375
1982-05-25,0.234375
1982-05-26,0.232422
1982-05-27,0.233398
1982-05-28,0.233398
1982-06-01,0.233398
1982-06-02,0.233398
1982-06-03,0.233398
1982-06-04,0.233398
1982-06-07,0.233398
1982-06-08,0.233398
1982-06-09,0.232422
1982-06-10,0.230469
1982-06-11,0.23144499999999998
1982-06-14,0.232422
1982-06-15,0.233398
1982-06-16,0.239258
1982-06-17,0.239258
1982-06-18,0.240234
1982-06-21,0.239258
1982-06-22,0.239258
1982-06-23,0.238281
1982-06-24,0.238281
1982-06-25,0.238281
1982-06-28,0.238281
1982-06-29,0.241211
1982-06-30,0.244141
1982-07-01,0.244141
1982-07-02,0.244141
1982-07-06,0.244141
1982-07-07,0.244141
1982-07-08,0.244141
1982-07-09,0.244141
1982-07-12,0.248047
1982-07-13,0.26269499999999996
1982-07-14,0.26367199999999996
1982-07-15,0.273438
1982-07-16,0.275391
1982-07-19,0.280273
1982-07-20,0.271484
1982-07-21,0.271484
1982-07-22,0.271484
1982-07-23,0.272461
1982-07-26,0.272461
1982-07-27,0.274414
1982-07-28,0.27636700000000003
1982-07-29,0.27050799999999997
1982-07-30,0.271484
1982-08-02,0.271484
1982-08-03,0.274414
1982-08-04,0.274414
1982-08-05,0.274414
1982-08-06,0.27050799999999997
1982-08-09,0.26367199999999996
1982-08-10,0.261719
1982-08-11,0.258789
1982-08-12,0.25293000000000004
1982-08-13,0.24706999999999998
1982-08-16,0.24706999999999998
1982-08-17,0.261719
1982-08-18,0.273438
1982-08-19,0.28320300000000004
1982-08-20,0.29882800000000004
1982-08-23,0.297852
1982-08-24,0.300781
1982-08-25,0.306641
1982-08-26,0.311523
1982-08-27,0.3125
1982-08-30,0.31054699999999996
1982-08-31,0.313477
1982-09-01,0.3125
1982-09-02,0.3125
1982-09-03,0.316406
1982-09-07,0.320313
1982-09-08,0.32519499999999996
1982-09-09,0.334961
1982-09-10,0.333984
1982-09-13,0.344727
1982-09-14,0.351563
1982-09-15,0.34668000000000004
1982-09-16,0.335938
1982-09-17,0.334961
1982-09-20,0.333984
1982-09-21,0.358398
1982-09-22,0.36132800000000004
1982-09-23,0.351563
1982-09-24,0.35449200000000003
1982-09-27,0.36132800000000004
1982-09-28,0.368164
1982-09-29,0.36132800000000004
1982-09-30,0.363281
1982-10-01,0.36230500000000004
1982-10-04,0.34570300000000004
1982-10-05,0.335938
1982-10-06,0.337891
1982-10-07,0.359375
1982-10-08,0.37695300000000004
1982-10-11,0.37793000000000004
1982-10-12,0.374023
1982-10-13,0.37988299999999997
1982-10-14,0.37206999999999996
1982-10-15,0.367188
1982-10-18,0.375
1982-10-19,0.359375
1982-10-20,0.355469
1982-10-21,0.363281
1982-10-22,0.36425799999999997
1982-10-25,0.363281
1982-10-26,0.369141
1982-10-27,0.37206999999999996
1982-10-28,0.37206999999999996
1982-10-29,0.367188
1982-11-01,0.367188
1982-11-02,0.37695300000000004
1982-11-03,0.390625
1982-11-04,0.39257800000000004
1982-11-05,0.394531
1982-11-08,0.397461
1982-11-09,0.400391
1982-11-10,0.42089799999999994
1982-11-11,0.40136700000000003
1982-11-12,0.378906
1982-11-15,0.363281
1982-11-16,0.350586
1982-11-17,0.35742199999999996
1982-11-18,0.359375
1982-11-19,0.365234
1982-11-22,0.36425799999999997
1982-11-23,0.366211
1982-11-24,0.371094
1982-11-26,0.381836
1982-11-29,0.386719
1982-11-30,0.407227
1982-12-01,0.416016
1982-12-02,0.416016
1982-12-03,0.41699200000000003
1982-12-06,0.425781
1982-12-07,0.431641
1982-12-08,0.43261700000000003
1982-12-09,0.419922
1982-12-10,0.417969
1982-12-13,0.410156
1982-12-14,0.40429699999999996
1982-12-15,0.382813
1982-12-16,0.375977
1982-12-17,0.384766
1982-12-20,0.378906
1982-12-21,0.37793000000000004
1982-12-22,0.37988299999999997
1982-12-23,0.389648
1982-12-27,0.383789
1982-12-28,0.374023
1982-12-29,0.371094
1982-12-30,0.368164
1982-12-31,0.352539
1983-01-03,0.34375
1983-01-04,0.34081999999999996
1983-01-05,0.335938
1983-01-06,0.36132800000000004
1983-01-07,0.332031
1983-01-10,0.308594
1983-01-11,0.302734
1983-01-12,0.32617199999999996
1983-01-13,0.335938
1983-01-14,0.34375
1983-01-17,0.32617199999999996
1983-01-18,0.320313
1983-01-19,0.324219
1983-01-20,0.337891
1983-01-21,0.333984
1983-01-24,0.324219
1983-01-25,0.324219
1983-01-26,0.320313
1983-01-27,0.3125
1983-01-28,0.3125
1983-01-31,0.3125
1983-02-01,0.31054699999999996
1983-02-02,0.302734
1983-02-03,0.304688
1983-02-04,0.31445300000000004
1983-02-07,0.3125
1983-02-08,0.306641
1983-02-09,0.31445300000000004
1983-02-10,0.316406
1983-02-11,0.335938
1983-02-14,0.355469
1983-02-15,0.359375
1983-02-16,0.353516
1983-02-17,0.36132800000000004
1983-02-18,0.36132800000000004
1983-02-22,0.353516
1983-02-23,0.35742199999999996
1983-02-24,0.29882800000000004
1983-02-25,0.265625
1983-02-28,0.27929699999999996
1983-03-01,0.275391
1983-03-02,0.26757800000000004
1983-03-03,0.259766
1983-03-04,0.253906
1983-03-07,0.25
1983-03-08,0.244141
1983-03-09,0.25
1983-03-10,0.255859
1983-03-11,0.253906
1983-03-14,0.25195300000000004
1983-03-15,0.25195300000000004
1983-03-16,0.25195300000000004
1983-03-17,0.25
1983-03-18,0.244141
1983-03-21,0.248047
1983-03-22,0.25
1983-03-23,0.253906
1983-03-24,0.248047
1983-03-25,0.25195300000000004
1983-03-28,0.25
1983-03-29,0.25195300000000004
1983-03-30,0.253906
1983-03-31,0.261719
1983-04-04,0.261719
1983-04-05,0.261719
1983-04-06,0.257813
1983-04-07,0.259766
1983-04-08,0.255859
1983-04-11,0.253906
1983-04-12,0.253906
1983-04-13,0.253906
1983-04-14,0.253906
1983-04-15,0.26367199999999996
1983-04-18,0.26367199999999996
1983-04-19,0.261719
1983-04-20,0.26367199999999996
1983-04-21,0.265625
1983-04-22,0.27929699999999996
1983-04-25,0.289063
1983-04-26,0.318359
1983-04-27,0.3125
1983-04-28,0.302734
1983-04-29,0.31054699999999996
1983-05-02,0.3125
1983-05-03,0.304688
1983-05-04,0.306641
1983-05-05,0.306641
1983-05-06,0.304688
1983-05-09,0.306641
1983-05-10,0.302734
1983-05-11,0.292969
1983-05-12,0.296875
1983-05-13,0.29882800000000004
1983-05-16,0.285156
1983-05-17,0.292969
1983-05-18,0.302734
1983-05-19,0.308594
1983-05-20,0.306641
1983-05-23,0.306641
1983-05-24,0.31445300000000004
1983-05-25,0.308594
1983-05-26,0.308594
1983-05-27,0.306641
1983-05-31,0.306641
1983-06-01,0.308594
1983-06-02,0.308594
1983-06-03,0.308594
1983-06-06,0.304688
1983-06-07,0.29882800000000004
1983-06-08,0.292969
1983-06-09,0.289063
1983-06-10,0.292969
1983-06-13,0.291016
1983-06-14,0.289063
1983-06-15,0.28320300000000004
1983-06-16,0.27929699999999996
1983-06-17,0.27929699999999996
1983-06-20,0.275391
1983-06-21,0.275391
1983-06-22,0.271484
1983-06-23,0.269531
1983-06-24,0.271484
1983-06-27,0.271484
1983-06-28,0.269531
1983-06-29,0.26757800000000004
1983-06-30,0.26757800000000004
1983-07-01,0.273438
1983-07-05,0.273438
1983-07-06,0.269531
1983-07-07,0.265625
1983-07-08,0.257813
1983-07-11,0.261719
1983-07-12,0.259766
1983-07-13,0.253906
1983-07-14,0.255859
1983-07-15,0.253906
1983-07-18,0.25
1983-07-19,0.253906
1983-07-20,0.273438
1983-07-21,0.287109
1983-07-22,0.29492199999999996
1983-07-25,0.292969
1983-07-26,0.292969
1983-07-27,0.273438
1983-07-28,0.259766
1983-07-29,0.261719
1983-08-01,0.259766
1983-08-02,0.261719
1983-08-03,0.26757800000000004
1983-08-04,0.265625
1983-08-05,0.265625
1983-08-08,0.265625
1983-08-09,0.26367199999999996
1983-08-10,0.261719
1983-08-11,0.259766
1983-08-12,0.26367199999999996
1983-08-15,0.27929699999999996
1983-08-16,0.277344
1983-08-17,0.275391
1983-08-18,0.269531
1983-08-19,0.265625
1983-08-22,0.269531
1983-08-23,0.265625
1983-08-24,0.261719
1983-08-25,0.26367199999999996
1983-08-26,0.259766
1983-08-29,0.259766
1983-08-30,0.257813
1983-08-31,0.265625
1983-09-01,0.265625
1983-09-02,0.269531
1983-09-06,0.271484
1983-09-07,0.271484
1983-09-08,0.271484
1983-09-09,0.269531
1983-09-12,0.257813
1983-09-13,0.25195300000000004
1983-09-14,0.25
1983-09-15,0.25195300000000004
1983-09-16,0.253906
1983-09-19,0.271484
1983-09-20,0.275391
1983-09-21,0.275391
1983-09-22,0.28125
1983-09-23,0.27929699999999996
1983-09-26,0.273438
1983-09-27,0.26757800000000004
1983-09-28,0.26757800000000004
1983-09-29,0.261719
1983-09-30,0.26367199999999996
1983-10-03,0.261719
1983-10-04,0.273438
1983-10-05,0.28125
1983-10-06,0.28125
1983-10-07,0.28125
1983-10-10,0.28320300000000004
1983-10-11,0.28125
1983-10-12,0.287109
1983-10-13,0.289063
1983-10-14,0.287109
1983-10-17,0.287109
1983-10-18,0.289063
1983-10-19,0.28125
1983-10-20,0.28320300000000004
1983-10-21,0.28125
1983-10-24,0.28125
1983-10-25,0.285156
1983-10-26,0.287109
1983-10-27,0.285156
1983-10-28,0.285156
1983-10-31,0.285156
1983-11-01,0.287109
1983-11-02,0.285156
1983-11-03,0.285156
1983-11-04,0.285156
1983-11-07,0.287109
1983-11-08,0.27929699999999996
1983-11-09,0.277344
1983-11-10,0.277344
1983-11-11,0.277344
1983-11-14,0.28125
1983-11-15,0.27929699999999996
1983-11-16,0.285156
1983-11-17,0.261719
1983-11-18,0.259766
1983-11-21,0.257813
1983-11-22,0.253906
1983-11-23,0.248047
1983-11-25,0.240234
1983-11-28,0.232422
1983-11-29,0.236328
1983-11-30,0.238281
1983-12-01,0.240234
1983-12-02,0.238281
1983-12-05,0.232422
1983-12-06,0.232422
1983-12-07,0.230469
1983-12-08,0.230469
1983-12-09,0.230469
1983-12-12,0.228516
1983-12-13,0.238281
1983-12-14,0.234375
1983-12-15,0.236328
1983-12-16,0.230469
1983-12-19,0.230469
1983-12-20,0.228516
1983-12-21,0.232422
1983-12-22,0.230469
1983-12-23,0.234375
1983-12-27,0.234375
1983-12-28,0.232422
1983-12-29,0.230469
1983-12-30,0.22656300000000001
1984-01-03,0.232422
1984-01-04,0.240234
1984-01-05,0.248047
1984-01-06,0.255859
1984-01-09,0.253906
1984-01-10,0.240234
1984-01-11,0.232422
1984-01-12,0.22656300000000001
1984-01-13,0.228516
1984-01-16,0.234375
1984-01-17,0.234375
1984-01-18,0.234375
1984-01-19,0.234375
1984-01-20,0.230469
1984-01-23,0.230469
1984-01-24,0.228516
1984-01-25,0.22656300000000001
1984-01-26,0.228516
1984-01-27,0.228516
1984-01-30,0.222656
1984-01-31,0.220703
1984-02-01,0.214844
1984-02-02,0.208984
1984-02-03,0.208984
1984-02-06,0.203125
1984-02-07,0.197266
1984-02-08,0.185547
1984-02-09,0.1875
1984-02-10,0.1875
1984-02-13,0.183594
1984-02-14,0.203125
1984-02-15,0.207031
1984-02-16,0.199219
1984-02-17,0.199219
1984-02-21,0.193359
1984-02-22,0.191406
1984-02-23,0.1875
1984-02-24,0.183594
1984-02-27,0.1875
1984-02-28,0.17968800000000001
1984-02-29,0.17968800000000001
1984-03-01,0.181641
1984-03-02,0.183594
1984-03-05,0.181641
1984-03-06,0.185547
1984-03-07,0.177734
1984-03-08,0.181641
1984-03-09,0.181641
1984-03-12,0.183594
1984-03-13,0.183594
1984-03-14,0.185547
1984-03-15,0.1875
1984-03-16,0.1875
1984-03-19,0.1875
1984-03-20,0.183594
1984-03-21,0.183594
1984-03-22,0.17968800000000001
1984-03-23,0.17968800000000001
1984-03-26,0.177734
1984-03-27,0.177734
1984-03-28,0.181641
1984-03-29,0.17968800000000001
1984-03-30,0.17968800000000001
1984-04-02,0.177734
1984-04-03,0.173828
1984-04-04,0.171875
1984-04-05,0.158203
1984-04-06,0.15625
1984-04-09,0.15625
1984-04-10,0.154297
1984-04-11,0.150391
1984-04-12,0.152344
1984-04-13,0.15625
1984-04-16,0.15625
1984-04-17,0.15625
1984-04-18,0.154297
1984-04-19,0.158203
1984-04-23,0.158203
1984-04-24,0.15625
1984-04-25,0.158203
1984-04-26,0.158203
1984-04-27,0.15625
1984-04-30,0.15625
1984-05-01,0.158203
1984-05-02,0.16406300000000001
1984-05-03,0.16406300000000001
1984-05-04,0.162109
1984-05-07,0.16406300000000001
1984-05-08,0.16406300000000001
1984-05-09,0.166016
1984-05-10,0.173828
1984-05-11,0.169922
1984-05-14,0.171875
1984-05-15,0.173828
1984-05-16,0.173828
1984-05-17,0.167969
1984-05-18,0.16406300000000001
1984-05-21,0.158203
1984-05-22,0.160156
1984-05-23,0.15625
1984-05-24,0.154297
1984-05-25,0.15625
1984-05-29,0.152344
1984-05-30,0.152344
1984-05-31,0.152344
1984-06-01,0.15625
1984-06-04,0.15625
1984-06-05,0.152344
1984-06-06,0.154297
1984-06-07,0.154297
1984-06-08,0.162109
1984-06-11,0.158203
1984-06-12,0.158203
1984-06-13,0.158203
1984-06-14,0.160156
1984-06-15,0.162109
1984-06-18,0.160156
1984-06-19,0.158203
1984-06-20,0.162109
1984-06-21,0.160156
1984-06-22,0.15625
1984-06-25,0.152344
1984-06-26,0.150391
1984-06-27,0.150391
1984-06-28,0.154297
1984-06-29,0.15625
1984-07-02,0.15625
1984-07-03,0.15625
1984-07-05,0.15625
1984-07-06,0.15625
1984-07-09,0.15625
1984-07-10,0.158203
1984-07-11,0.15625
1984-07-12,0.152344
1984-07-13,0.152344
1984-07-16,0.150391
1984-07-17,0.150391
1984-07-18,0.142578
1984-07-19,0.142578
1984-07-20,0.140625
1984-07-23,0.134766
1984-07-24,0.130859
1984-07-25,0.128906
1984-07-26,0.128906
1984-07-27,0.13281300000000001
1984-07-30,0.134766
1984-07-31,0.130859
1984-08-01,0.130859
1984-08-02,0.130859
1984-08-03,0.134766
1984-08-06,0.136719
1984-08-07,0.142578
1984-08-08,0.14843800000000001
1984-08-09,0.15625
1984-08-10,0.158203
1984-08-13,0.160156
1984-08-14,0.160156
1984-08-15,0.160156
1984-08-16,0.158203
1984-08-17,0.14843800000000001
1984-08-20,0.146484
1984-08-21,0.15625
1984-08-22,0.152344
1984-08-23,0.154297
1984-08-24,0.154297
1984-08-27,0.154297
1984-08-28,0.154297
1984-08-29,0.158203
1984-08-30,0.158203
1984-08-31,0.160156
1984-09-04,0.158203
1984-09-05,0.158203
1984-09-06,0.158203
1984-09-07,0.158203
1984-09-10,0.154297
1984-09-11,0.160156
1984-09-12,0.162109
1984-09-13,0.158203
1984-09-14,0.158203
1984-09-17,0.154297
1984-09-18,0.14843800000000001
1984-09-19,0.14843800000000001
1984-09-20,0.142578
1984-09-21,0.142578
1984-09-24,0.138672
1984-09-25,0.138672
1984-09-26,0.142578
1984-09-27,0.140625
1984-09-28,0.140625
1984-10-01,0.136719
1984-10-02,0.136719
1984-10-03,0.136719
1984-10-04,0.134766
1984-10-05,0.130859
1984-10-08,0.128906
1984-10-09,0.128906
1984-10-10,0.130859
1984-10-11,0.130859
1984-10-12,0.128906
1984-10-15,0.128906
1984-10-16,0.128906
1984-10-17,0.130859
1984-10-18,0.128906
1984-10-19,0.126953
1984-10-22,0.126953
1984-10-23,0.126953
1984-10-24,0.123047
1984-10-25,0.123047
1984-10-26,0.11914100000000001
1984-10-29,0.11718800000000001
1984-10-30,0.11523399999999999
1984-10-31,0.107422
1984-11-01,0.109375
1984-11-02,0.111328
1984-11-05,0.109375
1984-11-06,0.11523399999999999
1984-11-07,0.11328099999999999
1984-11-08,0.11328099999999999
1984-11-09,0.11328099999999999
1984-11-12,0.11328099999999999
1984-11-13,0.111328
1984-11-14,0.109375
1984-11-15,0.107422
1984-11-16,0.109375
1984-11-19,0.107422
1984-11-20,0.109375
1984-11-21,0.109375
1984-11-23,0.11523399999999999
1984-11-26,0.11718800000000001
1984-11-27,0.12109400000000001
1984-11-28,0.11914100000000001
1984-11-29,0.12109400000000001
1984-11-30,0.12109400000000001
1984-12-03,0.12109400000000001
1984-12-04,0.11718800000000001
1984-12-05,0.11718800000000001
1984-12-06,0.11523399999999999
1984-12-07,0.11914100000000001
1984-12-10,0.11523399999999999
1984-12-11,0.11523399999999999
1984-12-12,0.11328099999999999
1984-12-13,0.11523399999999999
1984-12-14,0.12109400000000001
1984-12-17,0.123047
1984-12-18,0.126953
1984-12-19,0.130859
1984-12-20,0.126953
1984-12-21,0.126953
1984-12-24,0.125
1984-12-26,0.125
1984-12-27,0.123047
1984-12-28,0.123047
1984-12-31,0.123047
1985-01-02,0.126953
1985-01-03,0.13281300000000001
1985-01-04,0.138672
1985-01-07,0.136719
1985-01-08,0.140625
1985-01-09,0.138672
1985-01-10,0.140625
1985-01-11,0.136719
1985-01-14,0.130859
1985-01-15,0.126953
1985-01-16,0.130859
1985-01-17,0.130859
1985-01-18,0.136719
1985-01-21,0.144531
1985-01-22,0.144531
1985-01-23,0.15625
1985-01-24,0.144531
1985-01-25,0.14843800000000001
1985-01-28,0.146484
1985-01-29,0.146484
1985-01-30,0.150391
1985-01-31,0.144531
1985-02-01,0.144531
1985-02-04,0.146484
1985-02-05,0.150391
1985-02-06,0.14843800000000001
1985-02-07,0.14843800000000001
1985-02-08,0.146484
1985-02-11,0.146484
1985-02-12,0.146484
1985-02-13,0.14843800000000001
1985-02-14,0.14843800000000001
1985-02-15,0.14843800000000001
1985-02-19,0.14843800000000001
1985-02-20,0.14843800000000001
1985-02-21,0.146484
1985-02-22,0.14843800000000001
1985-02-25,0.146484
1985-02-26,0.146484
1985-02-27,0.144531
1985-02-28,0.142578
1985-03-01,0.144531
1985-03-04,0.144531
1985-03-05,0.144531
1985-03-06,0.144531
1985-03-07,0.144531
1985-03-08,0.142578
1985-03-11,0.136719
1985-03-12,0.134766
1985-03-13,0.134766
1985-03-14,0.134766
1985-03-15,0.142578
1985-03-18,0.136719
1985-03-19,0.140625
1985-03-20,0.140625
1985-03-21,0.138672
1985-03-22,0.138672
1985-03-25,0.134766
1985-03-26,0.136719
1985-03-27,0.138672
1985-03-28,0.134766
1985-03-29,0.136719
1985-04-01,0.138672
1985-04-02,0.13281300000000001
1985-04-03,0.134766
1985-04-04,0.13281300000000001
1985-04-08,0.134766
1985-04-09,0.136719
1985-04-10,0.136719
1985-04-11,0.140625
1985-04-12,0.140625
1985-04-15,0.142578
