Date,GFI
1980-11-07,15.180879000000001
1980-11-10,15.503876000000002
1980-11-11,15.288545000000001
1980-11-12,15.611542000000002
1980-11-13,15.719207999999998
1980-11-14,15.826873999999998
1980-11-17,15.127046
1980-11-18,15.39621
1980-11-19,16.042206
1980-11-20,16.795866
1980-11-21,16.903532000000002
1980-11-24,16.472868
1980-11-25,16.472868
1980-11-26,16.742033
1980-11-28,17.065031
1980-12-01,17.226528
1980-12-02,16.903532000000002
1980-12-03,17.011198
1980-12-04,17.226528
1980-12-05,16.795866
1980-12-08,15.826873999999998
1980-12-09,14.857882
1980-12-10,13.565891
1980-12-11,13.565891
1980-12-12,15.719207999999998
1980-12-15,15.611542000000002
1980-12-16,14.534882999999999
1980-12-17,15.073213
1980-12-18,13.996554000000001
1980-12-19,14.965547
1980-12-22,14.911714000000002
1980-12-23,15.288545000000001
1980-12-24,15.073213
1980-12-26,14.965547
1980-12-29,13.135228
1980-12-30,13.565891
1980-12-31,13.673557
1981-01-02,13.781223
1981-01-05,14.48105
1981-01-06,14.534882999999999
1981-01-07,13.458225
1981-01-08,13.027562
1981-01-09,12.919897
1981-01-12,12.596899
1981-01-13,12.381568
1981-01-14,12.543066
1981-01-15,12.166236
1981-01-16,12.166236
1981-01-19,12.166236
1981-01-20,12.112403
1981-01-21,11.950905
1981-01-22,11.520241
1981-01-23,10.874247
1981-01-26,9.797588000000001
1981-01-27,10.658914999999999
1981-01-28,10.981913
1981-01-29,11.197244
1981-01-30,11.143411
1981-02-02,10.228251
1981-02-03,10.981913
1981-02-04,11.412576
1981-02-05,11.735573
1981-02-06,11.950905
1981-02-09,12.435400999999999
1981-02-10,11.950905
1981-02-11,11.412576
1981-02-12,11.520241
1981-02-13,11.843239
1981-02-17,12.05857
1981-02-18,12.112403
1981-02-19,12.489233
1981-02-20,12.489233
1981-02-23,12.381568
1981-02-24,12.166236
1981-02-25,12.381568
1981-02-26,12.05857
1981-02-27,11.520241
1981-03-02,10.443583
1981-03-03,10.92808
1981-03-04,10.551249
1981-03-05,10.658914999999999
1981-03-06,10.874247
1981-03-09,11.735573
1981-03-10,11.843239
1981-03-11,11.466409
1981-03-12,11.950905
1981-03-13,12.273902
1981-03-16,12.704564999999999
1981-03-17,12.919897
1981-03-18,12.704564999999999
1981-03-19,12.220069
1981-03-20,12.812231
1981-03-23,12.166236
1981-03-24,12.489233
1981-03-25,12.166236
1981-03-26,12.489233
1981-03-27,12.166236
1981-03-30,11.735573
1981-03-31,11.627907
1981-04-01,11.627907
1981-04-02,12.166236
1981-04-03,12.596899
1981-04-06,12.381568
1981-04-07,11.627907
1981-04-08,11.520241
1981-04-09,11.089578
1981-04-10,11.304910000000001
1981-04-13,11.68174
1981-04-14,11.843239
1981-04-15,12.004736999999999
1981-04-16,12.489233
1981-04-20,12.489233
1981-04-21,12.489233
1981-04-22,12.381568
1981-04-23,12.112403
1981-04-24,11.843239
1981-04-27,11.897072
1981-04-28,11.950905
1981-04-29,11.735573
1981-04-30,12.05857
1981-05-01,12.166236
1981-05-04,11.897072
1981-05-05,11.950905
1981-05-06,11.735573
1981-05-07,12.05857
1981-05-08,12.381568
1981-05-11,12.435400999999999
1981-05-12,12.650732000000001
1981-05-13,12.596899
1981-05-14,12.650732000000001
1981-05-15,12.596899
1981-05-18,12.812231
1981-05-19,12.758398
1981-05-20,12.812231
1981-05-21,12.381568
1981-05-22,12.327735
1981-05-26,11.950905
1981-05-27,12.166236
1981-05-28,12.543066
1981-05-29,12.435400999999999
1981-06-01,12.327735
1981-06-02,12.273902
1981-06-03,11.950905
1981-06-04,11.627907
1981-06-05,10.981913
1981-06-08,11.520241
1981-06-09,11.466409
1981-06-10,11.897072
1981-06-11,11.843239
1981-06-12,11.68174
1981-06-15,11.520241
1981-06-16,11.466409
1981-06-17,11.466409
1981-06-18,11.089578
1981-06-19,11.089578
1981-06-22,10.551249
1981-06-23,10.551249
1981-06-24,10.120585
1981-06-25,9.689922
1981-06-26,9.420758
1981-06-29,8.936262
1981-06-30,8.990095
1981-07-01,8.613264
1981-07-02,9.043927
1981-07-06,8.936262
1981-07-07,9.582256
1981-07-08,9.582256
1981-07-09,10.712748
1981-07-10,10.766581
1981-07-13,10.766581
1981-07-14,10.712748
1981-07-15,10.820414
1981-07-16,10.874247
1981-07-17,10.874247
1981-07-20,10.335917
1981-07-21,10.766581
1981-07-22,10.874247
1981-07-23,10.766581
1981-07-24,10.658914999999999
1981-07-27,10.551249
1981-07-28,10.443583
1981-07-29,10.443583
1981-07-30,10.820414
1981-07-31,10.981913
1981-08-03,10.282084
1981-08-04,10.335917
1981-08-05,10.605082000000001
1981-08-06,11.412576
1981-08-07,11.251077
1981-08-10,11.251077
1981-08-11,11.735573
1981-08-12,11.950905
1981-08-13,12.05857
1981-08-14,12.327735
1981-08-17,12.05857
1981-08-18,12.543066
1981-08-19,12.704564999999999
1981-08-20,12.435400999999999
1981-08-21,12.812231
1981-08-24,11.735573
1981-08-25,11.627907
1981-08-26,11.843239
1981-08-27,12.166236
1981-08-28,12.596899
1981-08-31,12.812231
1981-09-01,12.327735
1981-09-02,12.381568
1981-09-03,12.220069
1981-09-04,11.950905
1981-09-08,11.520241
1981-09-09,11.735573
1981-09-10,12.381568
1981-09-11,12.220069
1981-09-14,12.435400999999999
1981-09-15,11.843239
1981-09-16,11.627907
1981-09-17,11.574074000000001
1981-09-18,11.843239
1981-09-21,12.489233
1981-09-22,12.381568
1981-09-23,11.897072
1981-09-24,11.735573
1981-09-25,11.143411
1981-09-28,10.874247
1981-09-29,11.627907
1981-09-30,11.789406
1981-10-01,12.004736999999999
1981-10-02,11.950905
1981-10-05,11.735573
1981-10-06,12.004736999999999
1981-10-07,11.950905
1981-10-08,12.004736999999999
1981-10-09,12.004736999999999
1981-10-12,11.897072
1981-10-13,11.627907
1981-10-14,11.358742999999999
1981-10-15,11.143411
1981-10-16,10.92808
1981-10-19,10.766581
1981-10-20,11.035745
1981-10-21,11.035745
1981-10-22,10.766581
1981-10-23,10.658914999999999
1981-10-26,10.174418
1981-10-27,10.766581
1981-10-28,10.605082000000001
1981-10-29,10.766581
1981-10-30,10.658914999999999
1981-11-02,10.92808
1981-11-03,11.035745
1981-11-04,10.981913
1981-11-05,10.92808
1981-11-06,10.874247
1981-11-09,10.981913
1981-11-10,10.443583
1981-11-11,10.443583
1981-11-12,10.282084
1981-11-13,10.443583
1981-11-16,9.420758
1981-11-17,9.689922
1981-11-18,9.582256
1981-11-19,9.689922
1981-11-20,9.743755
1981-11-23,9.474591
1981-11-24,10.174418
1981-11-25,10.981913
1981-11-27,10.981913
1981-11-30,11.197244
1981-12-01,11.089578
1981-12-02,11.412576
1981-12-03,11.520241
1981-12-04,12.004736999999999
1981-12-07,11.789406
1981-12-08,11.412576
1981-12-09,11.304910000000001
1981-12-10,11.304910000000001
1981-12-11,11.197244
1981-12-14,11.251077
1981-12-15,11.197244
1981-12-16,11.304910000000001
1981-12-17,11.197244
1981-12-18,10.820414
1981-12-21,10.38975
1981-12-22,10.551249
1981-12-23,10.766581
1981-12-24,10.712748
1981-12-28,10.282084
1981-12-29,10.066752000000001
1981-12-30,10.174418
1981-12-31,10.066752000000001
1982-01-04,10.120585
1982-01-05,9.959087
1982-01-06,9.905254
1982-01-07,9.851421
1982-01-08,9.689922
1982-01-11,9.259259
1982-01-12,9.259259
1982-01-13,8.720930000000001
1982-01-14,8.882429
1982-01-15,9.097760000000001
1982-01-18,9.151593
1982-01-19,8.774763
1982-01-20,8.720930000000001
1982-01-21,8.936262
1982-01-22,8.936262
1982-01-25,8.774763
1982-01-26,8.936262
1982-01-27,9.259259
1982-01-28,9.259259
1982-01-29,9.259259
1982-02-01,8.828596000000001
1982-02-02,8.828596000000001
1982-02-03,9.043927
1982-02-04,9.366925
1982-02-05,9.313092
1982-02-08,9.097760000000001
1982-02-09,9.097760000000001
1982-02-10,9.205426
1982-02-11,8.936262
1982-02-12,8.720930000000001
1982-02-16,8.505599
1982-02-17,8.505599
1982-02-18,8.236434
1982-02-19,7.913436999999999
1982-02-22,7.805771000000001
1982-02-23,7.644272
1982-02-24,8.021103
1982-02-25,8.182601
1982-02-26,8.021103
1982-03-01,7.967269
1982-03-02,7.644272
1982-03-03,7.375108
1982-03-04,6.998277000000001
1982-03-05,6.406116
1982-03-08,6.136951
1982-03-09,6.67528
1982-03-10,7.482773
1982-03-11,7.321275
1982-03-12,6.890612
1982-03-15,7.428941
1982-03-16,7.428941
1982-03-17,7.698105
1982-03-18,8.505599
1982-03-19,8.290267
1982-03-22,8.720930000000001
1982-03-23,8.667097
1982-03-24,8.613264
1982-03-25,8.021103
1982-03-26,8.074935
1982-03-29,8.128767999999999
1982-03-30,8.290267
1982-03-31,8.720930000000001
1982-04-01,8.828596000000001
1982-04-02,8.774763
1982-04-05,8.990095
1982-04-06,9.043927
1982-04-07,8.559431
1982-04-08,8.505599
1982-04-12,8.397933
1982-04-13,8.559431
1982-04-14,8.990095
1982-04-15,8.559431
1982-04-16,8.128767999999999
1982-04-19,7.859603999999999
1982-04-20,8.074935
1982-04-21,8.128767999999999
1982-04-22,8.236434
1982-04-23,8.613264
1982-04-26,8.505599
1982-04-27,8.182601
1982-04-28,8.074935
1982-04-29,7.913436999999999
1982-04-30,7.805771000000001
1982-05-03,7.859603999999999
1982-05-04,7.859603999999999
1982-05-05,7.751938000000001
1982-05-06,7.805771000000001
1982-05-07,7.859603999999999
1982-05-10,7.751938000000001
1982-05-11,8.021103
1982-05-12,8.128767999999999
1982-05-13,8.236434
1982-05-14,8.505599
1982-05-17,8.3441
1982-05-18,8.290267
1982-05-19,8.451766000000001
1982-05-20,8.505599
1982-05-21,8.3441
1982-05-24,7.859603999999999
1982-05-25,7.967269
1982-05-26,7.805771000000001
1982-05-27,7.859603999999999
1982-05-28,7.859603999999999
1982-06-01,7.159776
1982-06-02,7.321275
1982-06-03,7.159776
1982-06-04,7.267442
1982-06-07,7.644272
1982-06-08,7.590439
1982-06-09,7.428941
1982-06-10,7.428941
1982-06-11,7.321275
1982-06-14,7.105942999999999
1982-06-15,6.998277000000001
1982-06-16,6.729113000000001
1982-06-17,6.29845
1982-06-18,6.244617
1982-06-21,5.813953
1982-06-22,6.190784
1982-06-23,6.729113000000001
1982-06-24,6.67528
1982-06-25,7.052110000000001
1982-06-28,6.944445
1982-06-29,6.836778999999999
1982-06-30,6.782946000000001
1982-07-01,6.729113000000001
1982-07-02,6.621447
1982-07-06,6.244617
1982-07-07,6.190784
1982-07-08,6.67528
1982-07-09,7.213609
1982-07-12,7.644272
1982-07-13,7.805771000000001
1982-07-14,7.859603999999999
1982-07-15,7.590439
1982-07-16,7.698105
1982-07-19,7.913436999999999
1982-07-20,8.128767999999999
1982-07-21,7.913436999999999
1982-07-22,7.967269
1982-07-23,8.074935
1982-07-26,7.859603999999999
1982-07-27,7.590439
1982-07-28,7.267442
1982-07-29,7.536606
1982-07-30,7.644272
1982-08-02,8.290267
1982-08-03,7.967269
1982-08-04,8.128767999999999
1982-08-05,7.805771000000001
1982-08-06,7.536606
1982-08-09,7.321275
1982-08-10,7.536606
1982-08-11,7.536606
1982-08-12,7.859603999999999
1982-08-13,7.751938000000001
1982-08-16,7.859603999999999
1982-08-17,8.290267
1982-08-18,8.505599
1982-08-19,8.828596000000001
1982-08-20,9.420758
1982-08-23,9.420758
1982-08-24,9.205426
1982-08-25,9.259259
1982-08-26,9.959087
1982-08-27,9.205426
1982-08-30,9.313092
1982-08-31,9.528423
1982-09-01,9.366925
1982-09-02,10.174418
1982-09-03,10.497416000000001
1982-09-07,10.658914999999999
1982-09-08,10.658914999999999
1982-09-09,10.120585
1982-09-10,10.228251
1982-09-13,10.282084
1982-09-14,10.605082000000001
1982-09-15,10.497416000000001
1982-09-16,10.497416000000001
1982-09-17,10.120585
1982-09-20,9.636089
1982-09-21,9.905254
1982-09-22,10.120585
1982-09-23,10.282084
1982-09-24,10.174418
1982-09-27,10.066752000000001
1982-09-28,10.38975
1982-09-29,10.066752000000001
1982-09-30,10.066752000000001
1982-10-01,10.497416000000001
1982-10-04,10.38975
1982-10-05,10.443583
1982-10-06,10.712748
1982-10-07,11.466409
1982-10-08,11.143411
1982-10-11,11.412576
1982-10-12,11.251077
1982-10-13,11.251077
1982-10-14,11.466409
1982-10-15,11.358742999999999
1982-10-18,11.251077
1982-10-19,11.358742999999999
1982-10-20,11.304910000000001
1982-10-21,11.197244
1982-10-22,11.035745
1982-10-25,10.335917
1982-10-26,10.551249
1982-10-27,10.712748
1982-10-28,10.443583
1982-10-29,10.605082000000001
1982-11-01,11.089578
1982-11-02,11.358742999999999
1982-11-03,11.143411
1982-11-04,10.874247
1982-11-05,10.551249
1982-11-08,10.066752000000001
1982-11-09,10.282084
1982-11-10,10.120585
1982-11-11,10.174418
1982-11-12,10.066752000000001
1982-11-15,10.120585
1982-11-16,10.820414
1982-11-17,10.92808
1982-11-18,10.712748
1982-11-19,10.820414
1982-11-22,10.766581
1982-11-23,10.658914999999999
1982-11-24,11.412576
1982-11-26,11.68174
1982-11-29,12.004736999999999
1982-11-30,12.381568
1982-12-01,12.112403
1982-12-02,12.435400999999999
1982-12-03,12.435400999999999
1982-12-06,13.242894
1982-12-07,13.189060999999999
1982-12-08,12.220069
1982-12-09,12.650732000000001
1982-12-10,12.489233
1982-12-13,13.081395
1982-12-14,13.242894
1982-12-15,13.189060999999999
1982-12-16,13.35056
1982-12-17,13.027562
1982-12-20,12.704564999999999
1982-12-21,13.135228
1982-12-22,12.973728999999999
1982-12-23,13.35056
1982-12-27,13.565891
1982-12-28,13.565891
1982-12-29,14.319552
1982-12-30,13.888889
1982-12-31,14.265719
1983-01-03,14.211885999999998
1983-01-04,14.158053
1983-01-05,14.319552
1983-01-06,14.265719
1983-01-07,14.750216
1983-01-10,15.180879000000001
1983-01-11,15.073213
1983-01-12,15.288545000000001
1983-01-13,15.180879000000001
1983-01-14,15.127046
1983-01-17,15.665375
1983-01-18,16.257535999999998
1983-01-19,16.14987
1983-01-20,16.419035
1983-01-21,15.180879000000001
1983-01-24,13.996554000000001
1983-01-25,15.180879000000001
1983-01-26,15.019379999999998
1983-01-27,15.503876000000002
1983-01-28,15.39621
1983-01-31,16.472868
1983-02-01,15.934539000000001
1983-02-02,15.773041000000001
1983-02-03,15.127046
1983-02-04,14.911714000000002
1983-02-07,15.503876000000002
1983-02-08,15.773041000000001
1983-02-09,15.180879000000001
1983-02-10,15.826873999999998
1983-02-11,16.311369
1983-02-14,16.311369
1983-02-15,16.526701
1983-02-16,16.311369
1983-02-17,15.880706
1983-02-18,15.826873999999998
1983-02-22,14.373385
1983-02-23,13.72739
1983-02-24,15.073213
1983-02-25,13.781223
1983-02-28,12.596899
1983-03-01,13.673557
1983-03-02,14.427217
1983-03-03,14.158053
1983-03-04,14.104220000000002
1983-03-07,14.104220000000002
1983-03-08,13.35056
1983-03-09,13.835056
1983-03-10,13.888889
1983-03-11,13.458225
1983-03-14,13.835056
1983-03-15,12.758398
1983-03-16,12.543066
1983-03-17,12.381568
1983-03-18,12.543066
1983-03-21,12.650732000000001
1983-03-22,12.919897
1983-03-23,12.758398
1983-03-24,12.273902
1983-03-25,12.327735
1983-03-28,12.166236
1983-03-29,12.435400999999999
1983-03-30,13.027562
1983-03-31,13.619724
1983-04-04,13.835056
1983-04-05,14.265719
1983-04-06,14.265719
1983-04-07,13.942720999999999
1983-04-08,13.781223
1983-04-11,14.373385
1983-04-12,14.373385
1983-04-13,14.319552
1983-04-14,14.750216
1983-04-15,14.857882
1983-04-18,15.127046
1983-04-19,14.158053
1983-04-20,14.750216
1983-04-21,14.64255
1983-04-22,14.750216
1983-04-25,15.180879000000001
1983-04-26,15.180879000000001
1983-04-27,14.48105
1983-04-28,14.319552
1983-04-29,14.373385
1983-05-02,14.696382999999999
1983-05-03,15.503876000000002
1983-05-04,15.503876000000002
1983-05-05,15.342378
1983-05-06,15.503876000000002
1983-05-09,15.611542000000002
1983-05-10,16.042206
1983-05-11,15.826873999999998
1983-05-12,15.450042999999999
1983-05-13,15.611542000000002
1983-05-16,15.450042999999999
1983-05-17,15.611542000000002
1983-05-18,15.611542000000002
1983-05-19,15.288545000000001
1983-05-20,15.073213
1983-05-23,15.073213
1983-05-24,15.073213
1983-05-25,15.127046
1983-05-26,14.804049
1983-05-27,14.750216
1983-05-31,14.104220000000002
1983-06-01,14.104220000000002
1983-06-02,14.534882999999999
1983-06-03,14.588717
1983-06-06,13.619724
1983-06-07,13.781223
1983-06-08,13.996554000000001
1983-06-09,14.911714000000002
1983-06-10,14.696382999999999
1983-06-13,14.804049
1983-06-14,14.64255
1983-06-15,14.48105
1983-06-16,14.911714000000002
1983-06-17,14.965547
1983-06-20,14.696382999999999
1983-06-21,14.588717
1983-06-22,15.127046
1983-06-23,15.665375
1983-06-24,15.826873999999998
1983-06-27,15.39621
1983-06-28,14.750216
1983-06-29,14.857882
1983-06-30,15.127046
1983-07-01,15.180879000000001
1983-07-05,14.696382999999999
1983-07-06,14.696382999999999
1983-07-07,15.719207999999998
1983-07-08,15.557709
1983-07-11,15.773041000000001
1983-07-12,15.611542000000002
1983-07-13,15.288545000000001
1983-07-14,14.804049
1983-07-15,14.965547
1983-07-18,15.019379999999998
1983-07-19,15.180879000000001
1983-07-20,15.611542000000002
1983-07-21,15.342378
1983-07-22,15.39621
1983-07-25,15.611542000000002
1983-07-26,15.665375
1983-07-27,15.39621
1983-07-28,15.39621
1983-07-29,14.965547
1983-08-01,14.750216
1983-08-02,14.965547
1983-08-03,14.857882
1983-08-04,14.48105
1983-08-05,14.427217
1983-08-08,14.265719
1983-08-09,14.319552
1983-08-10,14.373385
1983-08-11,14.696382999999999
1983-08-12,15.234712
1983-08-15,15.826873999999998
1983-08-16,15.773041000000001
1983-08-17,15.934539000000001
1983-08-18,16.14987
1983-08-19,15.988372
1983-08-22,16.257535999999998
1983-08-23,16.257535999999998
1983-08-24,16.096039
1983-08-25,15.988372
1983-08-26,16.096039
1983-08-29,16.042206
1983-08-30,15.988372
1983-08-31,15.826873999999998
1983-09-01,15.988372
1983-09-02,15.880706
1983-09-06,15.988372
1983-09-07,15.934539000000001
1983-09-08,15.934539000000001
1983-09-09,15.826873999999998
1983-09-12,15.450042999999999
1983-09-13,14.857882
1983-09-14,14.588717
1983-09-15,14.319552
1983-09-16,14.48105
1983-09-19,14.965547
1983-09-20,15.127046
1983-09-21,14.534882999999999
1983-09-22,14.104220000000002
1983-09-23,14.427217
1983-09-26,14.427217
1983-09-27,14.104220000000002
1983-09-28,14.104220000000002
1983-09-29,13.458225
1983-09-30,12.973728999999999
1983-10-03,12.435400999999999
1983-10-04,13.242894
1983-10-05,13.458225
1983-10-06,13.673557
1983-10-07,13.888889
1983-10-10,13.996554000000001
1983-10-11,13.673557
1983-10-12,13.027562
1983-10-13,13.242894
1983-10-14,13.242894
1983-10-17,13.081395
1983-10-18,12.758398
1983-10-19,12.704564999999999
1983-10-20,12.596899
1983-10-21,12.704564999999999
1983-10-24,12.973728999999999
1983-10-25,12.973728999999999
1983-10-26,12.166236
1983-10-27,12.004736999999999
1983-10-28,12.05857
1983-10-31,11.466409
1983-11-01,11.735573
1983-11-02,12.05857
1983-11-03,11.897072
1983-11-04,12.112403
1983-11-07,12.05857
1983-11-08,12.220069
1983-11-09,12.704564999999999
1983-11-10,12.596899
1983-11-11,12.650732000000001
1983-11-14,12.919897
1983-11-15,13.081395
1983-11-16,12.381568
1983-11-17,12.273902
1983-11-18,12.112403
1983-11-21,11.789406
1983-11-22,11.950905
1983-11-23,12.05857
1983-11-25,12.543066
1983-11-28,13.673557
1983-11-29,13.189060999999999
1983-11-30,13.458225
1983-12-01,13.404392999999999
1983-12-02,13.458225
1983-12-05,13.619724
1983-12-06,13.565891
1983-12-07,13.673557
1983-12-08,13.296726999999999
1983-12-09,13.135228
1983-12-12,13.296726999999999
1983-12-13,13.189060999999999
1983-12-14,13.027562
1983-12-15,12.704564999999999
1983-12-16,12.435400999999999
1983-12-19,12.812231
1983-12-20,13.458225
1983-12-21,13.404392999999999
1983-12-22,13.888889
1983-12-23,13.565891
1983-12-27,13.835056
1983-12-28,13.565891
1983-12-29,13.673557
1983-12-30,13.835056
1984-01-03,13.619724
1984-01-04,13.35056
1984-01-05,13.242894
1984-01-06,12.866064
1984-01-09,12.273902
1984-01-10,12.704564999999999
1984-01-11,13.081395
1984-01-12,13.027562
1984-01-13,13.135228
1984-01-16,12.812231
1984-01-17,13.081395
1984-01-18,13.135228
1984-01-19,13.888889
1984-01-20,13.619724
1984-01-23,12.973728999999999
1984-01-24,13.135228
1984-01-25,13.296726999999999
1984-01-26,13.35056
1984-01-27,13.35056
1984-01-30,13.296726999999999
1984-01-31,13.512057999999998
1984-02-01,13.942720999999999
1984-02-02,14.750216
1984-02-03,14.588717
1984-02-06,14.373385
1984-02-07,14.588717
1984-02-08,14.48105
1984-02-09,14.265719
1984-02-10,14.319552
1984-02-13,14.104220000000002
1984-02-14,14.48105
1984-02-15,14.857882
1984-02-16,15.180879000000001
1984-02-17,15.073213
1984-02-21,15.39621
1984-02-22,16.257535999999998
1984-02-23,16.203703
1984-02-24,16.14987
1984-02-27,16.580534
1984-02-28,16.311369
1984-02-29,16.526701
1984-03-01,16.257535999999998
1984-03-02,17.065031
1984-03-05,17.549526
1984-03-06,17.549526
1984-03-07,17.441860000000002
1984-03-08,17.441860000000002
1984-03-09,17.226528
1984-03-12,16.957365
1984-03-13,17.226528
1984-03-14,17.172695
1984-03-15,17.011198
1984-03-16,17.065031
1984-03-19,16.957365
1984-03-20,17.065031
1984-03-21,16.849698999999998
1984-03-22,16.257535999999998
1984-03-23,16.096039
1984-03-26,15.934539000000001
1984-03-27,15.773041000000001
1984-03-28,16.14987
1984-03-29,16.365202
1984-03-30,16.203703
1984-04-02,15.934539000000001
1984-04-03,15.934539000000001
1984-04-04,16.096039
1984-04-05,16.14987
1984-04-06,16.365202
1984-04-09,16.580534
1984-04-10,16.634367
1984-04-11,16.795866
1984-04-12,16.742033
1984-04-13,16.795866
1984-04-16,16.634367
1984-04-17,16.634367
1984-04-18,16.634367
1984-04-19,16.472868
1984-04-23,16.580534
1984-04-24,16.6882
1984-04-25,16.742033
1984-04-26,16.580534
1984-04-27,16.472868
1984-04-30,16.14987
1984-05-01,15.880706
1984-05-02,15.934539000000001
1984-05-03,15.988372
1984-05-04,15.719207999999998
1984-05-07,15.073213
1984-05-08,15.019379999999998
1984-05-09,14.588717
1984-05-10,14.534882999999999
1984-05-11,14.373385
1984-05-14,14.534882999999999
1984-05-15,15.019379999999998
1984-05-16,15.503876000000002
1984-05-17,15.719207999999998
1984-05-18,15.826873999999998
1984-05-21,15.934539000000001
1984-05-22,15.773041000000001
1984-05-23,15.450042999999999
1984-05-24,15.503876000000002
1984-05-25,16.419035
1984-05-29,15.988372
1984-05-30,16.257535999999998
1984-05-31,16.419035
1984-06-01,16.957365
1984-06-04,16.957365
1984-06-05,16.849698999999998
1984-06-06,16.6882
1984-06-07,16.365202
1984-06-08,16.042206
1984-06-11,15.773041000000001
1984-06-12,15.934539000000001
1984-06-13,16.096039
1984-06-14,16.096039
1984-06-15,15.773041000000001
1984-06-18,15.503876000000002
1984-06-19,15.503876000000002
1984-06-20,15.503876000000002
1984-06-21,15.503876000000002
1984-06-22,15.557709
1984-06-25,14.534882999999999
1984-06-26,14.64255
1984-06-27,14.534882999999999
1984-06-28,14.64255
1984-06-29,14.750216
1984-07-02,14.588717
1984-07-03,14.050386999999999
1984-07-05,13.027562
1984-07-06,12.650732000000001
1984-07-09,13.242894
1984-07-10,13.242894
