Date,JBLU
2003-10-27,25.248888
2003-10-28,25.644444
2003-10-29,26.208889000000003
2003-10-30,26.386667
2003-10-31,25.631110999999997
2003-11-03,24.115555
2003-11-04,24.666666
2003-11-05,24.728889000000002
2003-11-06,24.533333
2003-11-07,24.528889000000003
2003-11-10,23.231112
2003-11-11,22.946667
2003-11-12,23.688889
2003-11-13,24.555555
2003-11-14,24.355556
2003-11-17,23.933332
2003-11-18,23.311111
2003-11-19,23.266666
2003-11-20,22.719998999999998
2003-11-21,23.313334
2003-11-24,24.173334
2003-11-25,23.879998999999998
2003-11-26,23.786667
2003-11-28,24.253334
2003-12-01,24.139999
2003-12-02,23.1
2003-12-03,21.833334
2003-12-04,20.92
2003-12-05,17.24
2003-12-08,18.533333
2003-12-09,18.440001000000002
2003-12-10,18.126667
2003-12-11,18.273332999999997
2003-12-12,18.273332999999997
2003-12-15,18.02
2003-12-16,18.193333
2003-12-17,18.073334
2003-12-18,17.879998999999998
2003-12-19,17.866667
2003-12-22,17.440001000000002
2003-12-23,17.826666
2003-12-24,17.653334
2003-12-26,17.9
2003-12-29,17.780001000000002
2003-12-30,17.433332
2003-12-31,17.68
2004-01-02,17.799999
2004-01-05,17.66
2004-01-06,18.959999
2004-01-07,19.280001000000002
2004-01-08,17.113332999999997
2004-01-09,16.386667000000003
2004-01-12,16.293332999999997
2004-01-13,16.633333
2004-01-14,16.74
2004-01-15,16.526667
2004-01-16,16.906666
2004-01-20,17.34
2004-01-21,17.566668
2004-01-22,18.0
2004-01-23,17.753334
2004-01-26,17.559998999999998
2004-01-27,17.620001000000002
2004-01-28,16.0
2004-01-29,15.66
2004-01-30,15.106667000000002
2004-02-02,15.2
2004-02-03,14.846666
2004-02-04,14.84
2004-02-05,15.493332999999998
2004-02-06,15.466666
2004-02-09,15.666667000000002
2004-02-10,15.613334
2004-02-11,15.733334
2004-02-12,16.973333
2004-02-13,16.5
2004-02-17,16.793332999999997
2004-02-18,16.406666
2004-02-19,16.16
2004-02-20,15.726666
2004-02-23,15.16
2004-02-24,15.48
2004-02-25,15.753333
2004-02-26,15.746667
2004-02-27,15.866667000000001
2004-03-01,17.046667000000003
2004-03-02,16.4
2004-03-03,16.333334
2004-03-04,16.613332999999997
2004-03-05,16.533333
2004-03-08,16.066668
2004-03-09,15.566667
2004-03-10,15.466666
2004-03-11,15.126667000000001
2004-03-12,15.513333
2004-03-15,14.706667000000001
2004-03-16,14.36
2004-03-17,14.68
2004-03-18,14.253333
2004-03-19,14.233334
2004-03-22,13.74
2004-03-23,14.333332999999998
2004-03-24,15.013333
2004-03-25,15.4
2004-03-26,15.9
2004-03-29,16.626667
2004-03-30,16.406666
2004-03-31,16.833334
2004-04-01,17.040001
2004-04-02,17.733334
2004-04-05,17.493334
2004-04-06,18.193333
2004-04-07,17.693333
2004-04-08,17.326666
2004-04-12,17.059998999999998
2004-04-13,16.76
2004-04-14,16.913334
2004-04-15,16.559998999999998
2004-04-16,16.4
2004-04-19,16.213333
2004-04-20,16.606667
2004-04-21,17.139999
2004-04-22,19.213333
2004-04-23,19.026667
2004-04-26,19.02
2004-04-27,19.459999
2004-04-28,19.18
2004-04-29,19.073334
2004-04-30,18.466667
2004-05-03,19.193333
2004-05-04,18.793332999999997
2004-05-05,18.98
2004-05-06,18.526667
2004-05-07,17.833334
2004-05-10,17.366667
2004-05-11,17.633333
2004-05-12,17.58
2004-05-13,17.82
2004-05-14,17.280001000000002
2004-05-17,17.473333
2004-05-18,17.986666
2004-05-19,18.139999
2004-05-20,18.280001000000002
2004-05-21,18.92
2004-05-24,18.98
2004-05-25,19.386667000000003
2004-05-26,19.286667
2004-05-27,19.446667
2004-05-28,19.213333
2004-06-01,18.853333
2004-06-02,19.613332999999997
2004-06-03,18.773332999999997
2004-06-04,18.746666
2004-06-07,18.639999
2004-06-08,19.186666
2004-06-09,18.673334
2004-06-10,18.066668
2004-06-14,18.0
2004-06-15,18.113332999999997
2004-06-16,18.193333
2004-06-17,18.506666
2004-06-18,18.5
2004-06-21,18.620001000000002
2004-06-22,18.913334
2004-06-23,19.273332999999997
2004-06-24,19.273332999999997
2004-06-25,19.266666
2004-06-28,20.226667000000003
2004-06-29,19.793332999999997
2004-06-30,19.586666
2004-07-01,19.1
2004-07-02,19.146667
2004-07-06,18.459999
2004-07-07,17.74
2004-07-08,17.299999
2004-07-09,17.073334
2004-07-12,17.806667
2004-07-13,17.013334
2004-07-14,16.48
2004-07-15,16.666666
2004-07-16,16.073334
2004-07-19,16.046667000000003
2004-07-20,16.733334
2004-07-21,15.7
2004-07-22,15.926666
2004-07-23,15.513333
2004-07-26,15.506667000000002
2004-07-27,15.56
2004-07-28,15.506667000000002
2004-07-29,16.033333
2004-07-30,15.873332999999999
2004-08-02,15.326667
2004-08-03,15.166667000000002
2004-08-04,15.646667
2004-08-05,15.3
2004-08-06,15.06
2004-08-09,14.633332999999999
2004-08-10,15.42
2004-08-11,16.033333
2004-08-12,16.013334
2004-08-13,15.84
2004-08-16,16.726667000000003
2004-08-17,16.360001
2004-08-18,16.846666
2004-08-19,16.58
2004-08-20,16.74
2004-08-23,17.0
2004-08-24,17.306667
2004-08-25,17.333334
2004-08-26,16.9
2004-08-27,16.186666
2004-08-30,16.166666
2004-08-31,15.9
2004-09-01,15.593333
2004-09-02,15.786667000000001
2004-09-03,15.546667000000001
2004-09-07,15.38
2004-09-08,15.426666
2004-09-09,15.613334
2004-09-10,16.246666
2004-09-13,16.200001
2004-09-14,15.933333
2004-09-15,15.846666
2004-09-16,16.006666
2004-09-17,15.533334
2004-09-20,15.213332999999999
2004-09-21,15.106667000000002
2004-09-22,15.18
2004-09-23,14.686666
2004-09-24,14.58
2004-09-27,13.706667000000001
2004-09-28,13.98
2004-09-29,14.1
2004-09-30,13.946667000000001
2004-10-01,14.433333
2004-10-04,14.4
2004-10-05,14.066667
2004-10-06,14.18
2004-10-07,13.826667
2004-10-08,13.686666
2004-10-11,13.706667000000001
2004-10-12,13.986667
2004-10-13,14.306666
2004-10-14,14.426666
2004-10-15,14.406667
2004-10-18,14.16
2004-10-19,13.84
2004-10-20,13.686666
2004-10-21,13.92
2004-10-22,13.593333
2004-10-25,13.8
2004-10-26,13.86
2004-10-27,14.96
2004-10-28,15.233334
2004-10-29,14.7
2004-11-01,14.873332999999999
2004-11-02,15.793332999999999
2004-11-03,15.353333
2004-11-04,15.646667
2004-11-05,15.766666
2004-11-08,15.673333
2004-11-09,15.746667
2004-11-10,15.106667000000002
2004-11-11,15.366667000000001
2004-11-12,15.533334
2004-11-15,15.926666
2004-11-16,15.62
2004-11-17,15.526667000000002
2004-11-18,15.58
2004-11-19,14.986667
2004-11-22,15.24
2004-11-23,15.46
2004-11-24,15.86
2004-11-26,15.766666
2004-11-29,15.873332999999999
2004-11-30,16.006666
2004-12-01,16.993334
2004-12-02,17.200001
2004-12-03,16.546667000000003
2004-12-06,16.206667000000003
2004-12-07,16.200001
2004-12-08,15.94
2004-12-09,16.306667
2004-12-10,16.173334
2004-12-13,15.933333
2004-12-14,15.913332999999998
2004-12-15,15.573334
2004-12-16,15.513333
2004-12-17,15.426666
2004-12-20,15.02
2004-12-21,15.14
2004-12-22,15.46
2004-12-23,15.32
2004-12-27,15.44
2004-12-28,15.48
2004-12-29,15.513333
2004-12-30,15.746667
2004-12-31,15.48
2005-01-03,15.313334
2005-01-04,14.433333
2005-01-05,14.146667
2005-01-06,13.94
2005-01-07,13.9
2005-01-10,13.866667000000001
2005-01-11,14.0
2005-01-12,14.193334
2005-01-13,13.86
2005-01-14,14.14
2005-01-18,14.406667
2005-01-19,13.726666
2005-01-20,13.533334
2005-01-21,12.76
2005-01-24,12.32
2005-01-25,12.873333
2005-01-26,13.286667000000001
2005-01-27,13.293332999999999
2005-01-28,13.06
2005-01-31,13.193334
2005-02-01,13.16
2005-02-02,13.7
2005-02-03,13.46
2005-02-04,13.546667000000001
2005-02-07,13.846666
2005-02-08,13.466666
2005-02-09,13.206667000000001
2005-02-10,12.966666
2005-02-11,13.06
2005-02-14,12.813334
2005-02-15,12.78
2005-02-16,12.66
2005-02-17,12.56
2005-02-18,12.28
2005-02-22,11.986667
2005-02-23,12.033334
2005-02-24,12.066667
2005-02-25,12.246667
2005-02-28,12.013333
2005-03-01,12.56
2005-03-02,12.3
2005-03-03,12.42
2005-03-04,12.9
2005-03-07,12.946667
2005-03-08,12.76
2005-03-09,12.42
2005-03-10,12.0
2005-03-11,12.12
2005-03-14,12.326667
2005-03-15,12.0
2005-03-16,11.62
2005-03-17,11.52
2005-03-18,11.58
2005-03-21,11.6
2005-03-22,11.673333
2005-03-23,12.233334
2005-03-24,11.906667
2005-03-28,12.273334
2005-03-29,12.12
2005-03-30,12.9
2005-03-31,12.693334
2005-04-01,12.266666
2005-04-04,12.386666
2005-04-05,12.96
2005-04-06,13.013333
2005-04-07,13.28
2005-04-08,13.573334
2005-04-11,13.56
2005-04-12,13.546667000000001
2005-04-13,13.353333
2005-04-14,12.74
2005-04-15,12.746667
2005-04-18,13.026667
2005-04-19,13.013333
2005-04-20,12.98
2005-04-21,13.833332999999998
2005-04-22,13.32
2005-04-25,13.246667
2005-04-26,12.853333000000001
2005-04-27,13.153334
2005-04-28,13.266666
2005-04-29,13.366667000000001
2005-05-02,13.42
2005-05-03,13.9
2005-05-04,13.973332999999998
2005-05-05,13.926666
2005-05-06,13.8
2005-05-09,13.973332999999998
2005-05-10,13.8
2005-05-11,13.766666
2005-05-12,13.94
2005-05-13,13.786667000000001
2005-05-16,14.006667000000002
2005-05-17,14.166667000000002
2005-05-18,14.933333
2005-05-19,15.226666
2005-05-20,15.06
2005-05-23,14.673333
2005-05-24,14.433333
2005-05-25,14.126667000000001
2005-05-26,14.653334
2005-05-27,14.5
2005-05-31,14.486667
2005-06-01,14.153334
2005-06-02,15.046667000000001
2005-06-03,14.713332999999999
2005-06-06,14.9
2005-06-07,15.313334
2005-06-08,15.28
2005-06-09,15.1
2005-06-10,14.886666
2005-06-13,14.833332999999998
2005-06-14,14.893332999999998
2005-06-15,14.626667000000001
2005-06-16,14.62
2005-06-17,14.346666
2005-06-20,14.54
2005-06-21,14.626667000000001
2005-06-22,14.6
2005-06-23,14.113334
2005-06-24,13.48
2005-06-27,13.24
2005-06-28,13.78
2005-06-29,13.993332999999998
2005-06-30,13.626667000000001
2005-07-01,13.553332999999999
2005-07-05,13.406667
2005-07-06,13.353333
2005-07-07,13.373332999999999
2005-07-08,13.78
2005-07-11,13.82
2005-07-12,13.486667
2005-07-13,14.146667
2005-07-14,14.653334
2005-07-15,14.58
2005-07-18,14.673333
2005-07-19,14.886666
2005-07-20,15.2
2005-07-21,14.046667000000001
2005-07-22,13.973332999999998
2005-07-25,13.66
2005-07-26,13.753333
2005-07-27,13.613334
2005-07-28,13.826667
2005-07-29,14.0
2005-08-01,13.793332999999999
2005-08-02,13.4
2005-08-03,13.506667000000002
2005-08-04,13.113334
2005-08-05,13.193334
2005-08-08,12.953333
2005-08-09,12.706667
2005-08-10,12.74
2005-08-11,12.68
2005-08-12,12.766666
2005-08-15,12.846666
2005-08-16,12.733334
2005-08-17,13.22
2005-08-18,12.913333
2005-08-19,12.853333000000001
2005-08-22,12.88
2005-08-23,12.833333
2005-08-24,12.666667
2005-08-25,12.8
2005-08-26,12.76
2005-08-29,12.733334
2005-08-30,12.58
2005-08-31,12.7
2005-09-01,12.033334
2005-09-02,12.346666
2005-09-06,12.353333000000001
2005-09-07,12.6
2005-09-08,12.346666
2005-09-09,12.4
2005-09-12,13.0
2005-09-13,12.653334
2005-09-14,12.553333
2005-09-15,12.7
2005-09-16,12.733334
2005-09-19,12.446667
2005-09-20,12.266666
2005-09-21,11.853333000000001
2005-09-22,11.993333
2005-09-23,11.94
2005-09-26,12.086667
2005-09-27,12.086667
2005-09-28,12.073334
2005-09-29,11.686666
2005-09-30,11.733334
2005-10-03,11.786667
2005-10-04,12.066667
2005-10-05,12.033334
2005-10-06,12.78
2005-10-07,12.633333
2005-10-10,12.546667
2005-10-11,12.293333
2005-10-12,12.293333
2005-10-13,12.6
2005-10-14,13.04
2005-10-17,13.18
2005-10-18,13.033334
2005-10-19,13.026667
2005-10-20,12.033334
2005-10-21,11.953333
2005-10-24,12.146666999999999
2005-10-25,11.786667
2005-10-26,11.74
2005-10-27,11.526667
2005-10-28,12.033334
2005-10-31,12.406667
2005-11-01,12.133333
2005-11-02,12.453333
2005-11-03,12.233334
2005-11-04,12.213333
2005-11-07,12.346666
2005-11-08,12.16
2005-11-09,12.386666
2005-11-10,12.993333
2005-11-11,13.2
2005-11-14,13.166667000000002
2005-11-15,12.846666
2005-11-16,12.82
2005-11-17,12.86
2005-11-18,12.846666
2005-11-21,12.653334
2005-11-22,12.433333
2005-11-23,12.533334
2005-11-25,12.493333
2005-11-28,12.533334
2005-11-29,12.433333
2005-11-30,12.293333
2005-12-01,12.446667
2005-12-02,12.633333
2005-12-05,12.366667
2005-12-06,12.786667
2005-12-07,12.906667
2005-12-08,12.446667
2005-12-09,12.633333
2005-12-12,12.58
2005-12-13,12.546667
2005-12-14,12.56
2005-12-15,13.013333
2005-12-16,13.813334
2005-12-19,14.233334
2005-12-20,14.0
2005-12-21,14.773334
2005-12-22,15.02
2005-12-23,15.073334
2005-12-27,15.69
2005-12-28,15.51
2005-12-29,15.67
2005-12-30,15.38
2006-01-03,14.43
2006-01-04,14.65
2006-01-05,14.56
2006-01-06,14.63
2006-01-09,14.74
2006-01-10,14.28
2006-01-11,14.07
2006-01-12,13.75
2006-01-13,13.59
2006-01-17,13.22
2006-01-18,13.73
2006-01-19,13.6
2006-01-20,13.23
2006-01-23,13.24
2006-01-24,13.57
2006-01-25,13.44
2006-01-26,12.9
2006-01-27,12.77
2006-01-30,13.01
2006-01-31,13.04
2006-02-01,11.18
2006-02-02,11.9
2006-02-03,11.75
2006-02-06,11.07
2006-02-07,10.59
2006-02-08,10.81
2006-02-09,10.78
2006-02-10,10.62
2006-02-13,10.73
2006-02-14,11.14
2006-02-15,11.25
2006-02-16,10.98
2006-02-17,11.28
2006-02-21,11.16
2006-02-22,11.06
2006-02-23,11.08
2006-02-24,11.82
2006-02-27,11.41
2006-02-28,11.4
2006-03-01,12.03
2006-03-02,12.0
2006-03-03,11.93
2006-03-06,11.96
2006-03-07,11.68
2006-03-08,11.41
2006-03-09,11.11
2006-03-10,10.27
2006-03-13,9.72
2006-03-14,10.05
2006-03-15,10.17
2006-03-16,10.28
2006-03-17,10.27
2006-03-20,10.3
2006-03-21,10.72
2006-03-22,10.81
2006-03-23,10.53
2006-03-24,10.54
2006-03-27,10.59
2006-03-28,10.54
2006-03-29,10.71
2006-03-30,10.47
2006-03-31,10.72
2006-04-03,10.67
2006-04-04,10.78
2006-04-05,10.94
2006-04-06,10.76
2006-04-07,10.68
2006-04-10,10.57
2006-04-11,10.2
2006-04-12,10.18
2006-04-13,10.4
2006-04-17,9.47
2006-04-18,9.51
2006-04-19,9.43
2006-04-20,9.29
2006-04-21,8.95
2006-04-24,9.4
2006-04-25,10.64
2006-04-26,10.72
2006-04-27,10.6
2006-04-28,10.26
2006-05-01,10.21
2006-05-02,9.69
2006-05-03,9.77
2006-05-04,9.9
2006-05-05,9.82
2006-05-08,9.8
2006-05-09,9.8
2006-05-10,9.74
2006-05-11,9.72
2006-05-12,9.5
2006-05-15,9.9
2006-05-16,9.87
2006-05-17,10.02
2006-05-18,10.52
2006-05-19,10.71
2006-05-22,10.83
2006-05-23,10.35
2006-05-24,10.11
2006-05-25,10.23
2006-05-26,10.29
2006-05-30,10.26
2006-05-31,10.42
2006-06-01,10.97
2006-06-02,10.75
2006-06-05,10.79
2006-06-06,10.89
2006-06-07,10.72
2006-06-08,10.68
2006-06-09,10.78
2006-06-12,10.59
2006-06-13,10.56
2006-06-14,10.87
2006-06-15,11.49
2006-06-16,11.58
2006-06-19,11.53
2006-06-20,12.23
2006-06-21,12.44
2006-06-22,12.43
2006-06-23,12.69
2006-06-26,12.85
2006-06-27,12.43
2006-06-28,11.98
2006-06-29,12.53
2006-06-30,12.14
2006-07-03,12.31
2006-07-05,11.94
2006-07-06,12.0
2006-07-07,12.1
2006-07-10,12.24
2006-07-11,11.98
2006-07-12,11.95
2006-07-13,10.72
2006-07-14,10.65
2006-07-17,10.98
2006-07-18,10.79
2006-07-19,11.79
2006-07-20,11.6
2006-07-21,11.3
2006-07-24,12.24
2006-07-25,11.46
2006-07-26,11.24
2006-07-27,10.82
2006-07-28,11.21
2006-07-31,10.69
2006-08-01,10.44
2006-08-02,10.42
2006-08-03,10.92
2006-08-04,10.99
2006-08-07,10.8
2006-08-08,10.65
2006-08-09,10.15
2006-08-10,10.15
2006-08-11,9.83
2006-08-14,10.06
2006-08-15,10.12
2006-08-16,10.45
2006-08-17,10.38
2006-08-18,10.31
2006-08-21,10.09
2006-08-22,10.14
2006-08-23,10.18
2006-08-24,10.09
2006-08-25,10.06
2006-08-28,10.26
2006-08-29,10.41
2006-08-30,10.26
2006-08-31,10.26
2006-09-01,10.24
2006-09-05,10.36
2006-09-06,9.93
2006-09-07,9.9
2006-09-08,9.64
2006-09-11,9.71
2006-09-12,10.07
2006-09-13,10.04
2006-09-14,10.25
2006-09-15,10.09
2006-09-18,9.94
2006-09-19,10.24
2006-09-20,10.21
2006-09-21,9.86
2006-09-22,9.72
2006-09-25,9.74
2006-09-26,9.67
2006-09-27,9.51
2006-09-28,9.36
2006-09-29,9.24
2006-10-02,9.27
2006-10-03,9.35
2006-10-04,9.63
2006-10-05,9.8
2006-10-06,9.75
2006-10-09,9.66
2006-10-10,9.78
2006-10-11,10.17
2006-10-12,10.36
2006-10-13,10.14
2006-10-16,10.16
2006-10-17,10.66
2006-10-18,10.72
2006-10-19,10.66
2006-10-20,10.92
2006-10-23,11.14
2006-10-24,11.67
2006-10-25,11.66
2006-10-26,12.05
2006-10-27,12.25
2006-10-30,12.57
2006-10-31,12.56
2006-11-01,12.16
2006-11-02,11.95
2006-11-03,12.0
2006-11-06,12.43
