Date,CAR
1985-04-11,3.055144
1985-04-12,3.0200270000000002
1985-04-15,3.125377
1985-04-16,3.160494
1985-04-17,3.230727
1985-04-18,3.195611
1985-04-19,3.265844
1985-04-22,3.30096
1985-04-23,3.265844
1985-04-24,3.125377
1985-04-25,3.055144
1985-04-26,2.949794
1985-04-29,2.7390950000000003
1985-04-30,2.7390950000000003
1985-05-01,2.7390950000000003
1985-05-02,2.7390950000000003
1985-05-03,2.668861
1985-05-06,2.7390950000000003
1985-05-07,2.79177
1985-05-08,2.844445
1985-05-09,2.809328
1985-05-10,2.844445
1985-05-13,2.809328
1985-05-14,2.774211
1985-05-15,2.809328
1985-05-16,2.668861
1985-05-17,2.844445
1985-05-20,3.0200270000000002
1985-05-21,3.055144
1985-05-22,3.055144
1985-05-23,3.055144
1985-05-24,3.090261
1985-05-28,3.090261
1985-05-29,3.055144
1985-05-30,3.090261
1985-05-31,3.090261
1985-06-03,3.055144
1985-06-04,3.055144
1985-06-05,3.090261
1985-06-06,3.090261
1985-06-07,3.0200270000000002
1985-06-10,2.774211
1985-06-11,2.8795610000000003
1985-06-12,2.844445
1985-06-13,2.8795610000000003
1985-06-14,2.8795610000000003
1985-06-17,2.809328
1985-06-18,2.8795610000000003
1985-06-19,2.8795610000000003
1985-06-20,2.8795610000000003
1985-06-21,2.8795610000000003
1985-06-24,2.949794
1985-06-25,3.055144
1985-06-26,2.984911
1985-06-27,2.897119
1985-06-28,2.949794
1985-07-01,2.8795610000000003
1985-07-02,2.914678
1985-07-03,2.914678
1985-07-05,2.949794
1985-07-08,2.914678
1985-07-09,2.949794
1985-07-10,2.914678
1985-07-11,2.949794
1985-07-12,2.914678
1985-07-15,2.949794
1985-07-16,2.914678
1985-07-17,2.8795610000000003
1985-07-18,2.8795610000000003
1985-07-19,2.8795610000000003
1985-07-22,2.844445
1985-07-23,2.844445
1985-07-24,2.809328
1985-07-25,2.844445
1985-07-26,2.844445
1985-07-29,2.844445
1985-07-30,2.809328
1985-07-31,2.7039779999999998
1985-08-01,2.7390950000000003
1985-08-02,2.7390950000000003
1985-08-05,2.563512
1985-08-06,2.4581619999999997
1985-08-07,2.387929
1985-08-08,2.423045
1985-08-09,2.423045
1985-08-12,2.300137
1985-08-13,2.282579
1985-08-14,2.247462
1985-08-15,2.247462
1985-08-16,2.247462
1985-08-19,2.317695
1985-08-20,2.317695
1985-08-21,2.3528119999999997
1985-08-22,2.423045
1985-08-23,2.423045
1985-08-26,2.423045
1985-08-27,2.4581619999999997
1985-08-28,2.563512
1985-08-29,2.5986279999999997
1985-08-30,2.563512
1985-09-03,2.5986279999999997
1985-09-04,2.616187
1985-09-05,2.668861
1985-09-06,2.7390950000000003
1985-09-09,2.809328
1985-09-10,2.774211
1985-09-11,2.809328
1985-09-12,2.809328
1985-09-13,2.668861
1985-09-16,2.7390950000000003
1985-09-17,2.5986279999999997
1985-09-18,2.6337450000000002
1985-09-19,2.6337450000000002
1985-09-20,2.7039779999999998
1985-09-23,2.7039779999999998
1985-09-24,2.7039779999999998
1985-09-25,2.774211
1985-09-26,2.774211
1985-09-30,2.7390950000000003
1985-10-01,2.809328
1985-10-02,2.809328
1985-10-03,2.844445
1985-10-04,2.844445
1985-10-07,2.774211
1985-10-08,2.668861
1985-10-09,2.5986279999999997
1985-10-10,2.5986279999999997
1985-10-11,2.6337450000000002
1985-10-14,2.6337450000000002
1985-10-15,2.7039779999999998
1985-10-16,2.668861
1985-10-17,2.6337450000000002
1985-10-18,2.6337450000000002
1985-10-21,2.668861
1985-10-22,2.6337450000000002
1985-10-23,2.6337450000000002
1985-10-24,2.528395
1985-10-25,2.528395
1985-10-28,2.528395
1985-10-29,2.4581619999999997
1985-10-30,2.4932790000000002
1985-10-31,2.423045
1985-11-01,2.387929
1985-11-04,2.405487
1985-11-05,2.423045
1985-11-06,2.423045
1985-11-07,2.405487
1985-11-08,2.423045
1985-11-11,2.423045
1985-11-12,2.387929
1985-11-13,2.387929
1985-11-14,2.423045
1985-11-15,2.387929
1985-11-18,2.423045
1985-11-19,2.423045
1985-11-20,2.423045
1985-11-21,2.423045
1985-11-22,2.528395
1985-11-25,2.563512
1985-11-26,2.563512
1985-11-27,2.5986279999999997
1985-11-29,2.7039779999999998
1985-12-02,2.668861
1985-12-03,2.7039779999999998
1985-12-04,2.68642
1985-12-05,2.68642
1985-12-06,2.5986279999999997
1985-12-09,2.651303
1985-12-10,2.844445
1985-12-11,2.914678
1985-12-12,3.090261
1985-12-13,3.125377
1985-12-16,3.265844
1985-12-17,3.142936
1985-12-18,3.055144
1985-12-19,3.090261
1985-12-20,3.090261
1985-12-23,3.055144
1985-12-24,3.090261
1985-12-26,3.055144
1985-12-27,3.055144
1985-12-30,3.055144
1985-12-31,3.055144
1986-01-02,3.090261
1986-01-03,3.230727
1986-01-06,3.265844
1986-01-07,3.371193
1986-01-08,3.40631
1986-01-09,3.195611
1986-01-10,3.30096
1986-01-13,3.265844
1986-01-14,3.265844
1986-01-15,3.230727
1986-01-16,3.371193
1986-01-17,3.371193
1986-01-20,3.371193
1986-01-21,3.265844
1986-01-22,3.230727
1986-01-23,3.30096
1986-01-24,3.4414269999999996
1986-01-27,3.476543
1986-01-28,3.581893
1986-01-29,3.687243
1986-01-30,3.687243
1986-01-31,3.652126
1986-02-03,3.581893
1986-02-04,3.476543
1986-02-05,3.4414269999999996
1986-02-06,3.652126
1986-02-07,3.687243
1986-02-10,3.968176
1986-02-11,3.9857339999999994
1986-02-12,4.003292
1986-02-13,4.038409
1986-02-14,3.862826
1986-02-18,3.9330589999999996
1986-02-19,3.897942
1986-02-20,3.862826
1986-02-21,3.792593
1986-02-24,3.7223589999999995
1986-02-25,3.757476
1986-02-26,3.687243
1986-02-27,3.757476
1986-02-28,3.757476
1986-03-03,3.862826
1986-03-04,4.003292
1986-03-05,3.862826
1986-03-06,3.8277089999999996
1986-03-07,3.8277089999999996
1986-03-10,3.8277089999999996
1986-03-11,3.862826
1986-03-12,3.862826
1986-03-13,3.862826
1986-03-14,3.9330589999999996
1986-03-17,3.880384
1986-03-18,3.8277089999999996
1986-03-19,3.862826
1986-03-20,3.897942
1986-03-21,3.897942
1986-03-24,3.862826
1986-03-25,3.8277089999999996
1986-03-26,3.8277089999999996
1986-03-27,3.862826
1986-03-31,3.862826
1986-04-01,3.8277089999999996
1986-04-02,3.8277089999999996
1986-04-03,3.757476
1986-04-04,3.7223589999999995
1986-04-07,3.757476
1986-04-08,3.8277089999999996
1986-04-09,3.792593
1986-04-10,3.8277089999999996
1986-04-11,3.8277089999999996
1986-04-14,3.792593
1986-04-15,3.757476
1986-04-16,3.757476
1986-04-17,3.792593
1986-04-18,3.739918
1986-04-21,3.687243
1986-04-22,3.7223589999999995
1986-04-23,3.757476
1986-04-24,3.757476
1986-04-25,3.792593
1986-04-28,3.792593
1986-04-29,3.8277089999999996
1986-04-30,3.757476
1986-05-01,3.792593
1986-05-02,3.792593
1986-05-05,3.792593
1986-05-06,3.792593
1986-05-07,3.792593
1986-05-08,3.8277089999999996
1986-05-09,3.8277089999999996
1986-05-12,3.792593
1986-05-13,3.792593
1986-05-14,3.775034
1986-05-15,3.757476
1986-05-16,3.5467760000000004
1986-05-19,3.3360769999999995
1986-05-20,3.3360769999999995
1986-05-21,3.61701
1986-05-22,3.757476
1986-05-23,3.757476
1986-05-27,3.792593
1986-05-28,3.8277089999999996
1986-05-29,3.792593
1986-05-30,3.8277089999999996
1986-06-02,3.792593
1986-06-03,3.792593
1986-06-04,3.757476
1986-06-05,3.8101510000000003
1986-06-06,3.792593
1986-06-09,3.792593
1986-06-10,3.792593
1986-06-11,4.301783
1986-06-12,4.530041000000001
1986-06-13,4.530041000000001
1986-06-16,4.213992
1986-06-17,4.213992
1986-06-18,4.073525
1986-06-19,4.073525
1986-06-20,4.178875
1986-06-23,4.213992
1986-06-24,4.670507
1986-06-25,4.84609
1986-06-26,4.775857
1986-06-27,4.424691
1986-06-30,4.565158
1986-07-01,4.565158
1986-07-02,4.775857
1986-07-03,4.740741000000001
1986-07-07,4.2491080000000006
1986-07-08,4.108642
1986-07-09,4.108642
1986-07-10,4.143758999999999
1986-07-11,4.143758999999999
1986-07-14,4.003292
1986-07-15,3.862826
1986-07-16,3.862826
1986-07-17,3.862826
1986-07-18,3.968176
1986-07-21,4.003292
1986-07-22,4.003292
1986-07-23,4.055967
1986-07-24,3.950617
1986-07-25,4.055967
1986-07-28,3.950617
1986-07-29,3.739918
1986-07-30,3.476543
1986-07-31,3.476543
1986-08-01,3.529218
1986-08-04,3.581893
1986-08-05,3.529218
1986-08-06,3.476543
1986-08-07,3.476543
1986-08-08,3.423868
1986-08-11,3.371193
1986-08-12,3.581893
1986-08-13,3.476543
1986-08-14,3.529218
1986-08-15,3.581893
1986-08-18,3.6082300000000003
1986-08-19,3.529218
1986-08-20,4.003292
1986-08-21,3.950617
1986-08-22,3.792593
1986-08-25,3.739918
1986-08-26,3.792593
1986-08-27,3.950617
1986-08-28,3.950617
1986-08-29,3.897942
1986-09-02,3.739918
1986-09-03,3.687243
1986-09-04,3.687243
1986-09-05,3.687243
1986-09-08,3.6345680000000002
1986-09-09,3.581893
1986-09-10,3.581893
1986-09-11,3.160494
1986-09-12,3.160494
1986-09-15,3.160494
1986-09-16,2.949794
1986-09-17,2.949794
1986-09-18,3.002469
1986-09-19,3.160494
1986-09-22,3.160494
1986-09-23,3.1078189999999997
1986-09-24,3.002469
1986-09-25,3.081481
1986-09-26,3.160494
1986-09-29,3.1078189999999997
1986-09-30,3.160494
1986-10-01,3.1078189999999997
1986-10-02,3.265844
1986-10-03,3.002469
1986-10-06,2.844445
1986-10-07,2.7390950000000003
1986-10-08,2.68642
1986-10-09,2.6337450000000002
1986-10-10,2.58107
1986-10-13,2.528395
1986-10-14,2.58107
1986-10-15,2.528395
1986-10-16,2.844445
1986-10-17,2.79177
1986-10-20,2.79177
1986-10-21,2.79177
1986-10-22,2.68642
1986-10-23,2.607407
1986-10-24,2.423045
1986-10-27,2.423045
1986-10-28,2.528395
1986-10-29,2.58107
1986-10-30,2.58107
1986-10-31,2.528395
1986-11-03,2.58107
1986-11-04,2.554733
1986-11-05,2.528395
1986-11-06,2.528395
1986-11-07,2.47572
1986-11-10,2.423045
1986-11-11,2.949794
1986-11-12,2.79177
1986-11-13,2.68642
1986-11-14,2.58107
1986-11-17,2.58107
1986-11-18,2.47572
1986-11-19,2.423045
1986-11-20,2.423045
1986-11-21,2.528395
1986-11-24,2.6337450000000002
1986-11-25,2.6337450000000002
1986-11-26,2.58107
1986-11-28,2.47572
1986-12-01,2.47572
1986-12-02,2.6337450000000002
1986-12-03,2.844445
1986-12-04,2.949794
1986-12-05,2.79177
1986-12-08,2.7390950000000003
1986-12-09,2.6337450000000002
1986-12-10,2.68642
1986-12-11,2.6337450000000002
1986-12-12,2.6337450000000002
1986-12-15,2.6337450000000002
1986-12-16,2.58107
1986-12-17,2.6337450000000002
1986-12-18,2.79177
1986-12-19,2.844445
1986-12-22,2.7390950000000003
1986-12-23,2.68642
1986-12-24,2.844445
1986-12-26,2.79177
1986-12-29,2.844445
1986-12-30,2.844445
1986-12-31,2.949794
1987-01-02,2.897119
1987-01-05,2.897119
1987-01-06,2.949794
1987-01-07,2.949794
1987-01-08,3.160494
1987-01-09,3.2131689999999997
1987-01-12,3.476543
1987-01-13,3.476543
1987-01-14,3.476543
1987-01-15,4.003292
1987-01-16,3.792593
1987-01-19,4.108642
1987-01-20,3.950617
1987-01-21,3.950617
1987-01-22,4.003292
1987-01-23,3.845268
1987-01-26,3.792593
1987-01-27,3.845268
1987-01-28,3.792593
1987-01-29,3.845268
1987-01-30,3.845268
1987-02-02,3.8189300000000004
1987-02-03,3.845268
1987-02-04,3.792593
1987-02-05,3.687243
1987-02-06,3.739918
1987-02-09,3.529218
1987-02-10,3.529218
1987-02-11,3.739918
1987-02-12,3.950617
1987-02-13,3.9242800000000004
1987-02-17,4.055967
1987-02-18,4.108642
1987-02-19,4.108642
1987-02-20,4.108642
1987-02-23,4.055967
1987-02-24,4.108642
1987-02-25,4.213992
1987-02-26,4.1613169999999995
1987-02-27,4.213992
1987-03-02,4.1613169999999995
1987-03-03,4.055967
1987-03-04,4.055967
1987-03-05,4.055967
1987-03-06,3.9769550000000002
1987-03-09,3.950617
1987-03-10,4.1613169999999995
1987-03-11,4.108642
1987-03-12,4.108642
1987-03-13,4.003292
1987-03-16,3.897942
1987-03-17,3.897942
1987-03-18,3.950617
1987-03-19,3.897942
1987-03-20,3.950617
1987-03-23,3.950617
1987-03-24,3.897942
1987-03-25,3.845268
1987-03-26,3.8189300000000004
1987-03-27,3.739918
1987-03-30,3.529218
1987-03-31,3.6345680000000002
1987-04-01,3.581893
1987-04-02,3.792593
1987-04-03,4.108642
1987-04-06,4.055967
1987-04-07,4.003292
1987-04-08,3.845268
1987-04-09,3.6345680000000002
1987-04-10,3.6345680000000002
1987-04-13,3.581893
1987-04-14,3.476543
1987-04-15,3.476543
1987-04-16,3.529218
1987-04-20,3.6345680000000002
1987-04-21,3.529218
1987-04-22,3.529218
1987-04-23,3.581893
1987-04-24,3.529218
1987-04-27,3.371193
1987-04-28,3.423868
1987-04-29,3.792593
1987-04-30,3.897942
1987-05-01,3.950617
1987-05-04,4.003292
1987-05-05,4.055967
1987-05-06,3.950617
1987-05-07,4.003292
1987-05-08,4.108642
1987-05-11,4.108642
1987-05-12,4.003292
1987-05-13,4.108642
1987-05-14,4.266667
1987-05-15,4.213992
1987-05-18,4.108642
1987-05-19,4.108642
1987-05-20,3.9769550000000002
1987-05-21,4.1613169999999995
1987-05-22,4.134979
1987-05-26,4.266667
1987-05-27,4.3456790000000005
1987-05-28,4.372016
1987-05-29,4.688066
1987-06-01,4.688066
1987-06-02,4.793416000000001
1987-06-03,4.793416000000001
1987-06-04,4.84609
1987-06-05,5.16214
1987-06-08,5.320165
1987-06-09,5.320165
1987-06-10,5.4781889999999995
1987-06-11,5.4781889999999995
1987-06-12,5.636214
1987-06-15,5.636214
1987-06-16,5.320165
1987-06-17,5.2674900000000004
1987-06-18,5.2674900000000004
1987-06-19,5.320165
1987-06-22,5.372839
1987-06-23,5.372839
1987-06-24,5.372839
1987-06-25,5.320165
1987-06-26,5.372839
1987-06-29,5.372839
1987-06-30,5.372839
1987-07-01,5.372839
1987-07-02,5.320165
1987-07-06,5.425514
1987-07-07,5.425514
1987-07-08,5.4781889999999995
1987-07-09,5.425514
1987-07-10,5.425514
1987-07-13,5.2674900000000004
1987-07-14,5.2674900000000004
1987-07-15,5.2674900000000004
1987-07-16,5.188478
1987-07-17,5.320165
1987-07-20,5.2674900000000004
1987-07-21,5.2674900000000004
1987-07-22,5.320165
1987-07-23,5.2674900000000004
1987-07-24,5.320165
1987-07-27,5.2674900000000004
1987-07-28,5.16214
1987-07-29,5.109465
1987-07-30,5.320165
1987-07-31,5.2674900000000004
1987-08-03,5.16214
1987-08-04,5.2674900000000004
1987-08-05,5.530864
1987-08-06,5.899589
1987-08-07,5.952262999999999
1987-08-10,6.004938
1987-08-11,6.004938
1987-08-12,6.004938
1987-08-13,5.952262999999999
1987-08-14,5.899589
1987-08-17,5.715226
1987-08-18,5.425514
1987-08-19,5.4781889999999995
1987-08-20,5.794239
1987-08-21,5.846914
1987-08-24,5.741564
1987-08-25,5.741564
1987-08-26,5.846914
1987-08-27,5.899589
1987-08-28,5.952262999999999
1987-08-31,6.268313
1987-09-01,6.1629629999999995
1987-09-02,6.057613
1987-09-03,6.004938
1987-09-04,6.004938
1987-09-08,5.846914
1987-09-09,5.846914
1987-09-10,6.320988
1987-09-11,6.215637999999999
1987-09-14,6.268313
1987-09-15,6.004938
1987-09-16,6.004938
1987-09-17,5.899589
1987-09-18,5.899589
1987-09-21,5.583539
1987-09-22,5.4781889999999995
1987-09-23,5.662551000000001
1987-09-24,5.688889
1987-09-25,5.688889
1987-09-28,5.688889
1987-09-29,5.4781889999999995
1987-09-30,5.320165
1987-10-01,5.425514
1987-10-02,5.372839
1987-10-05,5.320165
1987-10-06,5.05679
1987-10-07,5.0041150000000005
1987-10-08,5.05679
1987-10-09,4.95144
1987-10-12,4.793416000000001
1987-10-13,4.898766
1987-10-14,4.740741000000001
1987-10-15,4.898766
1987-10-16,4.635391
1987-10-19,3.845268
1987-10-20,3.581893
1987-10-21,3.476543
1987-10-22,3.2131689999999997
1987-10-23,2.949794
1987-10-26,2.6337450000000002
1987-10-27,2.6337450000000002
1987-10-28,2.265021
1987-10-29,2.58107
1987-10-30,3.1078189999999997
1987-11-02,3.055144
1987-11-03,2.897119
1987-11-04,2.7390950000000003
1987-11-05,2.844445
1987-11-06,2.870782
1987-11-09,2.79177
1987-11-10,2.844445
1987-11-11,3.002469
1987-11-12,2.949794
1987-11-13,2.9761319999999998
1987-11-16,3.055144
1987-11-17,3.265844
1987-11-18,3.2131689999999997
1987-11-19,3.055144
1987-11-20,2.844445
1987-11-23,2.949794
1987-11-24,3.002469
1987-11-25,3.002469
1987-11-27,2.949794
1987-11-30,2.58107
1987-12-01,2.712757
1987-12-02,2.68642
1987-12-03,2.79177
1987-12-04,2.79177
1987-12-07,3.1078189999999997
1987-12-08,3.2131689999999997
1987-12-09,3.423868
1987-12-10,3.529218
1987-12-11,3.687243
1987-12-14,4.003292
1987-12-15,3.845268
1987-12-16,3.9242800000000004
1987-12-17,3.739918
1987-12-18,3.9242800000000004
1987-12-21,3.845268
1987-12-22,3.739918
1987-12-23,3.897942
1987-12-24,3.950617
1987-12-28,3.845268
1987-12-29,3.897942
1987-12-30,4.108642
1987-12-31,4.108642
1988-01-04,4.108642
1988-01-05,4.266667
1988-01-06,4.372016
1988-01-07,4.372016
1988-01-08,4.213992
