Date,PAYX
1984-11-15,0.143068
1984-11-16,0.147403
1984-11-19,0.143068
1984-11-20,0.143068
1984-11-21,0.143068
1984-11-23,0.143068
1984-11-26,0.147403
1984-11-27,0.147403
1984-11-28,0.151738
1984-11-29,0.147403
1984-11-30,0.151738
1984-12-03,0.151738
1984-12-04,0.151738
1984-12-05,0.147403
1984-12-06,0.147403
1984-12-07,0.147403
1984-12-10,0.147403
1984-12-11,0.147403
1984-12-12,0.147403
1984-12-13,0.151738
1984-12-14,0.147403
1984-12-17,0.143068
1984-12-18,0.151738
1984-12-19,0.151738
1984-12-20,0.151738
1984-12-21,0.162577
1984-12-24,0.15824100000000002
1984-12-26,0.162577
1984-12-27,0.15824100000000002
1984-12-28,0.156074
1984-12-31,0.162577
1985-01-02,0.156074
1985-01-03,0.15824100000000002
1985-01-04,0.156074
1985-01-07,0.160409
1985-01-08,0.15824100000000002
1985-01-09,0.160409
1985-01-10,0.160409
1985-01-11,0.177751
1985-01-14,0.177751
1985-01-15,0.186421
1985-01-16,0.19509200000000002
1985-01-17,0.199428
1985-01-18,0.19075699999999998
1985-01-21,0.199428
1985-01-22,0.19509200000000002
1985-01-23,0.19509200000000002
1985-01-24,0.203763
1985-01-25,0.19509200000000002
1985-01-28,0.203763
1985-01-29,0.199428
1985-01-30,0.208098
1985-01-31,0.208098
1985-02-01,0.208098
1985-02-04,0.212434
1985-02-05,0.212434
1985-02-06,0.212434
1985-02-07,0.21676900000000002
1985-02-08,0.212434
1985-02-11,0.21676900000000002
1985-02-12,0.212434
1985-02-13,0.21676900000000002
1985-02-14,0.212434
1985-02-15,0.21676900000000002
1985-02-19,0.21460100000000001
1985-02-20,0.21676900000000002
1985-02-21,0.21676900000000002
1985-02-22,0.212434
1985-02-25,0.21676900000000002
1985-02-26,0.22110500000000002
1985-02-27,0.22110500000000002
1985-02-28,0.22110500000000002
1985-03-01,0.22110500000000002
1985-03-04,0.22110500000000002
1985-03-05,0.22544
1985-03-06,0.229775
1985-03-07,0.229775
1985-03-08,0.22544
1985-03-11,0.22544
1985-03-12,0.22544
1985-03-13,0.21676900000000002
1985-03-14,0.21676900000000002
1985-03-15,0.21676900000000002
1985-03-18,0.218937
1985-03-19,0.218937
1985-03-20,0.212434
1985-03-21,0.21460100000000001
1985-03-22,0.212434
1985-03-25,0.19075699999999998
1985-03-26,0.182086
1985-03-27,0.19075699999999998
1985-03-28,0.19075699999999998
1985-03-29,0.19075699999999998
1985-04-01,0.19075699999999998
1985-04-02,0.199428
1985-04-03,0.199428
1985-04-04,0.203763
1985-04-08,0.205931
1985-04-09,0.199428
1985-04-10,0.208098
1985-04-11,0.208098
1985-04-12,0.208098
1985-04-15,0.199428
1985-04-16,0.203763
1985-04-17,0.212434
1985-04-18,0.203763
1985-04-19,0.208098
1985-04-22,0.203763
1985-04-23,0.203763
1985-04-24,0.208098
1985-04-25,0.212434
1985-04-26,0.212434
1985-04-29,0.208098
1985-04-30,0.208098
1985-05-01,0.208098
1985-05-02,0.212434
1985-05-03,0.21676900000000002
1985-05-06,0.212434
1985-05-07,0.212434
1985-05-08,0.22110500000000002
1985-05-09,0.238446
1985-05-10,0.234111
1985-05-13,0.238446
1985-05-14,0.240614
1985-05-15,0.238446
1985-05-16,0.238446
1985-05-17,0.242781
1985-05-20,0.242781
1985-05-21,0.238446
1985-05-22,0.234111
1985-05-23,0.238446
1985-05-24,0.234111
1985-05-28,0.229775
1985-05-29,0.234111
1985-05-30,0.23627800000000002
1985-05-31,0.234111
1985-06-03,0.238446
1985-06-04,0.234111
1985-06-05,0.238446
1985-06-06,0.238446
1985-06-07,0.238446
1985-06-10,0.238446
1985-06-11,0.240614
1985-06-12,0.24494899999999997
1985-06-13,0.247117
1985-06-14,0.247117
1985-06-17,0.247117
1985-06-18,0.242781
1985-06-19,0.24494899999999997
1985-06-20,0.242781
1985-06-21,0.247117
1985-06-24,0.238446
1985-06-25,0.238446
1985-06-26,0.238446
1985-06-27,0.242781
1985-06-28,0.247117
1985-07-01,0.26445799999999997
1985-07-02,0.273129
1985-07-03,0.26445799999999997
1985-07-05,0.26879400000000003
1985-07-08,0.277464
1985-07-09,0.277464
1985-07-10,0.273129
1985-07-11,0.2818
1985-07-12,0.286135
1985-07-15,0.286135
1985-07-16,0.286135
1985-07-17,0.286135
1985-07-18,0.2818
1985-07-19,0.283968
1985-07-22,0.26879400000000003
1985-07-23,0.273129
1985-07-24,0.273129
1985-07-25,0.27529699999999996
1985-07-26,0.2818
1985-07-29,0.277464
1985-07-30,0.2818
1985-07-31,0.286135
1985-08-01,0.286135
1985-08-02,0.286135
1985-08-05,0.2818
1985-08-06,0.286135
1985-08-07,0.2818
1985-08-08,0.2818
1985-08-09,0.2818
1985-08-12,0.2818
1985-08-13,0.2818
1985-08-14,0.286135
1985-08-15,0.286135
1985-08-16,0.2818
1985-08-19,0.286135
1985-08-20,0.290471
1985-08-21,0.2818
1985-08-22,0.2818
1985-08-23,0.286135
1985-08-26,0.2818
1985-08-27,0.286135
1985-08-28,0.286135
1985-08-29,0.286135
1985-08-30,0.286135
1985-09-03,0.286135
1985-09-04,0.299141
1985-09-05,0.303477
1985-09-06,0.307812
1985-09-09,0.307812
1985-09-10,0.312148
1985-09-11,0.307812
1985-09-12,0.294806
1985-09-13,0.286135
1985-09-16,0.2818
1985-09-17,0.277464
1985-09-18,0.277464
1985-09-19,0.286135
1985-09-20,0.286135
1985-09-23,0.2818
1985-09-24,0.286135
1985-09-25,0.290471
1985-09-26,0.286135
1985-09-30,0.286135
1985-10-01,0.286135
1985-10-02,0.294806
1985-10-03,0.29697399999999996
1985-10-04,0.307812
1985-10-07,0.303477
1985-10-08,0.307812
1985-10-09,0.303477
1985-10-10,0.307812
1985-10-11,0.307812
1985-10-14,0.303477
1985-10-15,0.303477
1985-10-16,0.299141
1985-10-17,0.307812
1985-10-18,0.307812
1985-10-21,0.299141
1985-10-22,0.307812
1985-10-23,0.299141
1985-10-24,0.299141
1985-10-25,0.303477
1985-10-28,0.299141
1985-10-29,0.294806
1985-10-30,0.303477
1985-10-31,0.299141
1985-11-01,0.303477
1985-11-04,0.303477
1985-11-05,0.303477
1985-11-06,0.307812
1985-11-07,0.307812
1985-11-08,0.320818
1985-11-11,0.320818
1985-11-12,0.325154
1985-11-13,0.320818
1985-11-14,0.316483
1985-11-15,0.312148
1985-11-18,0.320818
1985-11-19,0.320818
1985-11-20,0.320818
1985-11-21,0.325154
1985-11-22,0.329489
1985-11-25,0.33382399999999995
1985-11-26,0.364172
1985-11-27,0.35983699999999996
1985-11-29,0.351166
1985-12-02,0.351166
1985-12-03,0.35333400000000004
1985-12-04,0.351166
1985-12-05,0.351166
1985-12-06,0.342495
1985-12-09,0.355501
1985-12-10,0.35983699999999996
1985-12-11,0.35983699999999996
1985-12-12,0.35983699999999996
1985-12-13,0.351166
1985-12-16,0.35983699999999996
1985-12-17,0.355501
1985-12-18,0.351166
1985-12-19,0.346831
1985-12-20,0.342495
1985-12-23,0.33382399999999995
1985-12-24,0.307812
1985-12-26,0.312148
1985-12-27,0.325154
1985-12-30,0.320818
1985-12-31,0.329489
1986-01-02,0.329489
1986-01-03,0.329489
1986-01-06,0.329489
1986-01-07,0.33382399999999995
1986-01-08,0.33816
1986-01-09,0.329489
1986-01-10,0.33382399999999995
1986-01-13,0.33816
1986-01-14,0.33816
1986-01-15,0.342495
1986-01-16,0.33816
1986-01-17,0.346831
1986-01-20,0.342495
1986-01-21,0.346831
1986-01-22,0.342495
1986-01-23,0.346831
1986-01-24,0.33816
1986-01-27,0.346831
1986-01-28,0.348998
1986-01-29,0.364172
1986-01-30,0.355501
1986-01-31,0.364172
1986-02-03,0.364172
1986-02-04,0.35983699999999996
1986-02-05,0.368508
1986-02-06,0.385849
1986-02-07,0.424867
1986-02-10,0.429203
1986-02-11,0.429203
1986-02-12,0.429203
1986-02-13,0.429203
1986-02-14,0.43353800000000003
1986-02-18,0.429203
1986-02-19,0.41619700000000004
1986-02-20,0.40319099999999997
1986-02-21,0.407526
1986-02-24,0.40319099999999997
1986-02-25,0.398855
1986-02-26,0.396688
1986-02-27,0.39452
1986-02-28,0.39018400000000003
1986-03-03,0.39452
1986-03-04,0.39452
1986-03-05,0.39018400000000003
1986-03-06,0.39018400000000003
1986-03-07,0.39452
1986-03-10,0.392352
1986-03-11,0.398855
1986-03-12,0.411861
1986-03-13,0.42053199999999996
1986-03-14,0.411861
1986-03-17,0.40319099999999997
1986-03-18,0.407526
1986-03-19,0.407526
1986-03-20,0.411861
1986-03-21,0.407526
1986-03-24,0.411861
1986-03-25,0.411861
1986-03-26,0.398855
1986-03-27,0.39452
1986-03-31,0.39452
1986-04-01,0.40319099999999997
1986-04-02,0.39452
1986-04-03,0.42053199999999996
1986-04-04,0.437874
1986-04-07,0.43353800000000003
1986-04-08,0.429203
1986-04-09,0.429203
1986-04-10,0.455215
1986-04-11,0.45955100000000004
1986-04-14,0.45088
1986-04-15,0.455215
1986-04-16,0.46388599999999997
1986-04-17,0.461718
1986-04-18,0.46388599999999997
1986-04-21,0.476892
1986-04-22,0.485563
1986-04-23,0.48989799999999994
1986-04-24,0.5180779999999999
1986-04-25,0.5137430000000001
1986-04-28,0.515911
1986-04-29,0.5072399999999999
1986-04-30,0.48989799999999994
1986-05-01,0.46388599999999997
1986-05-02,0.44654399999999994
1986-05-05,0.45955100000000004
1986-05-06,0.476892
1986-05-07,0.48989799999999994
1986-05-08,0.48989799999999994
1986-05-09,0.48989799999999994
1986-05-12,0.485563
1986-05-13,0.476892
1986-05-14,0.48122700000000007
1986-05-15,0.48122700000000007
1986-05-16,0.476892
1986-05-19,0.47255699999999995
1986-05-20,0.476892
1986-05-21,0.485563
1986-05-22,0.520246
1986-05-23,0.5245810000000001
1986-05-27,0.5245810000000001
1986-05-28,0.5245810000000001
1986-05-29,0.528917
1986-05-30,0.528917
1986-06-02,0.537587
1986-06-03,0.5419229999999999
1986-06-04,0.5505939999999999
1986-06-05,0.554929
1986-06-06,0.554929
1986-06-09,0.5505939999999999
1986-06-10,0.5505939999999999
1986-06-11,0.5505939999999999
1986-06-12,0.554929
1986-06-13,0.552761
1986-06-16,0.552761
1986-06-17,0.552761
1986-06-18,0.546258
1986-06-19,0.539755
1986-06-20,0.539755
1986-06-23,0.539755
1986-06-24,0.578774
1986-06-25,0.637301
1986-06-26,0.643804
1986-06-27,0.643804
1986-06-30,0.643804
1986-07-01,0.637301
1986-07-02,0.637301
1986-07-03,0.643804
1986-07-07,0.6112890000000001
1986-07-08,0.559264
1986-07-09,0.6112890000000001
1986-07-10,0.6047859999999999
1986-07-11,0.6047859999999999
1986-07-14,0.559264
1986-07-15,0.546258
1986-07-16,0.565767
1986-07-17,0.565767
1986-07-18,0.565767
1986-07-21,0.565767
1986-07-22,0.565767
1986-07-23,0.565767
1986-07-24,0.565767
1986-07-25,0.565767
1986-07-28,0.546258
1986-07-29,0.5332520000000001
1986-07-30,0.516994
1986-07-31,0.520246
1986-08-01,0.5332520000000001
1986-08-04,0.5332520000000001
1986-08-05,0.539755
1986-08-06,0.565767
1986-08-07,0.578774
1986-08-08,0.578774
1986-08-11,0.572271
1986-08-12,0.598283
1986-08-13,0.598283
1986-08-14,0.59178
1986-08-15,0.598283
1986-08-18,0.59178
1986-08-19,0.585277
1986-08-20,0.585277
1986-08-21,0.598283
1986-08-22,0.585277
1986-08-25,0.59178
1986-08-26,0.585277
1986-08-27,0.59178
1986-08-28,0.578774
1986-08-29,0.585277
1986-09-02,0.578774
1986-09-03,0.578774
1986-09-04,0.585277
1986-09-05,0.578774
1986-09-08,0.565767
1986-09-09,0.559264
1986-09-10,0.552761
1986-09-11,0.500737
1986-09-12,0.494234
1986-09-15,0.526749
1986-09-16,0.5332520000000001
1986-09-17,0.539755
1986-09-18,0.539755
1986-09-19,0.546258
1986-09-22,0.546258
1986-09-23,0.552761
1986-09-24,0.578774
1986-09-25,0.585277
1986-09-26,0.578774
1986-09-29,0.585277
1986-09-30,0.585277
1986-10-01,0.559264
1986-10-02,0.546258
1986-10-03,0.546258
1986-10-06,0.539755
1986-10-07,0.520246
1986-10-08,0.552761
1986-10-09,0.546258
1986-10-10,0.572271
1986-10-13,0.559264
1986-10-14,0.559264
1986-10-15,0.559264
1986-10-16,0.559264
1986-10-17,0.559264
1986-10-20,0.552761
1986-10-21,0.546258
1986-10-22,0.546258
1986-10-23,0.565767
1986-10-24,0.565767
1986-10-27,0.572271
1986-10-28,0.578774
1986-10-29,0.578774
1986-10-30,0.585277
1986-10-31,0.585277
1986-11-03,0.578774
1986-11-04,0.585277
1986-11-05,0.585277
1986-11-06,0.585277
1986-11-07,0.585277
1986-11-10,0.578774
1986-11-11,0.59178
1986-11-12,0.59178
1986-11-13,0.59178
1986-11-14,0.578774
1986-11-17,0.585277
1986-11-18,0.585277
1986-11-19,0.572271
1986-11-20,0.572271
1986-11-21,0.585277
1986-11-24,0.585277
1986-11-25,0.585277
1986-11-26,0.585277
1986-11-28,0.578774
1986-12-01,0.59178
1986-12-02,0.585277
1986-12-03,0.637301
1986-12-04,0.65681
1986-12-05,0.65681
1986-12-08,0.669817
1986-12-09,0.65681
1986-12-10,0.6633140000000001
1986-12-11,0.650307
1986-12-12,0.637301
1986-12-15,0.6047859999999999
1986-12-16,0.598283
1986-12-17,0.598283
1986-12-18,0.6112890000000001
1986-12-19,0.598283
1986-12-22,0.6047859999999999
1986-12-23,0.6047859999999999
1986-12-24,0.6112890000000001
1986-12-26,0.6047859999999999
1986-12-29,0.6080369999999999
1986-12-30,0.6112890000000001
1986-12-31,0.6047859999999999
1987-01-02,0.6242949999999999
1987-01-05,0.650307
1987-01-06,0.715338
1987-01-07,0.721841
1987-01-08,0.721841
1987-01-09,0.715338
1987-01-12,0.721841
1987-01-13,0.721841
1987-01-14,0.721841
1987-01-15,0.708835
1987-01-16,0.715338
1987-01-19,0.728344
1987-01-20,0.721841
1987-01-21,0.728344
1987-01-22,0.728344
1987-01-23,0.728344
1987-01-26,0.721841
1987-01-27,0.728344
1987-01-28,0.721841
1987-01-29,0.721841
1987-01-30,0.715338
1987-02-02,0.721841
1987-02-03,0.721841
1987-02-04,0.728344
1987-02-05,0.721841
1987-02-06,0.715338
1987-02-09,0.715338
1987-02-10,0.715338
1987-02-11,0.715338
1987-02-12,0.715338
1987-02-13,0.721841
1987-02-17,0.728344
1987-02-18,0.715338
1987-02-19,0.708835
1987-02-20,0.708835
1987-02-23,0.728344
1987-02-24,0.721841
1987-02-25,0.721841
1987-02-26,0.715338
1987-02-27,0.728344
1987-03-02,0.721841
1987-03-03,0.728344
1987-03-04,0.721841
1987-03-05,0.702332
1987-03-06,0.715338
1987-03-09,0.708835
1987-03-10,0.721841
1987-03-11,0.728344
1987-03-12,0.728344
1987-03-13,0.715338
1987-03-16,0.708835
1987-03-17,0.708835
1987-03-18,0.695829
1987-03-19,0.689326
1987-03-20,0.682823
1987-03-23,0.682823
1987-03-24,0.689326
1987-03-25,0.702332
1987-03-26,0.689326
1987-03-27,0.689326
1987-03-30,0.682823
1987-03-31,0.682823
1987-04-01,0.682823
1987-04-02,0.67632
1987-04-03,0.67632
1987-04-06,0.65681
1987-04-07,0.630798
1987-04-08,0.637301
1987-04-09,0.637301
1987-04-10,0.65681
1987-04-13,0.6633140000000001
1987-04-14,0.65681
1987-04-15,0.650307
1987-04-16,0.650307
1987-04-20,0.643804
1987-04-21,0.650307
1987-04-22,0.650307
1987-04-23,0.643804
1987-04-24,0.637301
1987-04-27,0.6242949999999999
1987-04-28,0.630798
1987-04-29,0.6242949999999999
1987-04-30,0.61454
1987-05-01,0.617792
1987-05-04,0.6112890000000001
1987-05-05,0.617792
1987-05-06,0.6210439999999999
1987-05-07,0.643804
1987-05-08,0.643804
1987-05-11,0.65681
1987-05-12,0.650307
1987-05-13,0.643804
1987-05-14,0.65681
1987-05-15,0.65681
1987-05-18,0.650307
1987-05-19,0.65681
1987-05-20,0.643804
1987-05-21,0.65681
1987-05-22,0.650307
1987-05-26,0.650307
1987-05-27,0.650307
1987-05-28,0.65681
1987-05-29,0.65681
1987-06-01,0.643804
1987-06-02,0.630798
1987-06-03,0.6112890000000001
1987-06-04,0.617792
1987-06-05,0.637301
1987-06-08,0.630798
1987-06-09,0.630798
1987-06-10,0.637301
1987-06-11,0.630798
1987-06-12,0.643804
1987-06-15,0.650307
1987-06-16,0.650307
1987-06-17,0.6633140000000001
1987-06-18,0.65681
1987-06-19,0.669817
1987-06-22,0.67632
1987-06-23,0.67632
1987-06-24,0.682823
1987-06-25,0.6633140000000001
1987-06-26,0.6633140000000001
1987-06-29,0.67632
1987-06-30,0.682823
1987-07-01,0.67632
1987-07-02,0.67632
1987-07-06,0.682823
1987-07-07,0.682823
1987-07-08,0.67632
1987-07-09,0.695829
1987-07-10,0.695829
1987-07-13,0.708835
1987-07-14,0.715338
1987-07-15,0.702332
1987-07-16,0.702332
1987-07-17,0.702332
1987-07-20,0.702332
1987-07-21,0.702332
1987-07-22,0.702332
1987-07-23,0.702332
1987-07-24,0.702332
1987-07-27,0.69908
1987-07-28,0.702332
1987-07-29,0.695829
1987-07-30,0.702332
1987-07-31,0.695829
1987-08-03,0.702332
1987-08-04,0.695829
1987-08-05,0.695829
1987-08-06,0.731596
1987-08-07,0.74135
1987-08-10,0.7543569999999999
1987-08-11,0.74135
1987-08-12,0.734847
1987-08-13,0.734847
1987-08-14,0.74135
1987-08-17,0.74135
1987-08-18,0.74135
1987-08-19,0.715338
1987-08-20,0.708835
1987-08-21,0.689326
1987-08-24,0.689326
1987-08-25,0.689326
1987-08-26,0.689326
1987-08-27,0.67632
1987-08-28,0.669817
1987-08-31,0.669817
1987-09-01,0.6633140000000001
1987-09-02,0.650307
1987-09-03,0.650307
1987-09-04,0.650307
1987-09-08,0.650307
1987-09-09,0.65681
1987-09-10,0.695829
1987-09-11,0.708835
1987-09-14,0.702332
1987-09-15,0.708835
1987-09-16,0.708835
1987-09-17,0.708835
1987-09-18,0.708835
1987-09-21,0.721841
1987-09-22,0.715338
1987-09-23,0.734847
1987-09-24,0.7543569999999999
1987-09-25,0.747853
1987-09-28,0.747853
1987-09-29,0.747853
1987-09-30,0.7608600000000001
1987-10-01,0.7608600000000001
1987-10-02,0.793375
1987-10-05,0.799878
1987-10-06,0.793375
1987-10-07,0.793375
1987-10-08,0.793375
1987-10-09,0.786872
1987-10-12,0.780369
1987-10-13,0.7738659999999999
1987-10-14,0.767363
1987-10-15,0.734847
1987-10-16,0.6633140000000001
1987-10-19,0.59178
1987-10-20,0.500737
1987-10-21,0.546258
1987-10-22,0.552761
1987-10-23,0.552761
1987-10-26,0.520246
1987-10-27,0.474724
1987-10-28,0.468221
1987-10-29,0.5137430000000001
1987-10-30,0.552761
1987-11-02,0.552761
1987-11-03,0.539755
1987-11-04,0.526749
1987-11-05,0.526749
1987-11-06,0.5332520000000001
1987-11-09,0.520246
1987-11-10,0.5137430000000001
1987-11-11,0.5332520000000001
1987-11-12,0.559264
1987-11-13,0.546258
1987-11-16,0.575522
1987-11-17,0.565767
1987-11-18,0.565767
1987-11-19,0.546258
1987-11-20,0.546258
1987-11-23,0.526749
1987-11-24,0.546258
1987-11-25,0.556013
1987-11-27,0.546258
1987-11-30,0.516994
1987-12-01,0.536504
1987-12-02,0.526749
1987-12-03,0.497485
1987-12-04,0.477976
1987-12-07,0.477976
1987-12-08,0.487731
1987-12-09,0.5072399999999999
1987-12-10,0.497485
1987-12-11,0.526749
1987-12-14,0.556013
1987-12-15,0.61454
1987-12-16,0.6242949999999999
1987-12-17,0.63405
1987-12-18,0.63405
1987-12-21,0.643804
1987-12-22,0.653559
1987-12-23,0.643804
1987-12-24,0.63405
1987-12-28,0.63405
1987-12-29,0.6242949999999999
1987-12-30,0.643804
1987-12-31,0.643804
1988-01-04,0.653559
1988-01-05,0.6633140000000001
1988-01-06,0.653559
1988-01-07,0.653559
1988-01-08,0.653559
1988-01-11,0.61454
1988-01-12,0.6242949999999999
1988-01-13,0.6242949999999999
1988-01-14,0.61454
1988-01-15,0.61454
1988-01-18,0.63405
1988-01-19,0.6242949999999999
