Date,MMC
1974-04-08,3.75
1974-04-09,3.760417
1974-04-10,3.729167
1974-04-11,3.791667
1974-04-15,3.75
1974-04-16,3.75
1974-04-17,3.8125
1974-04-18,3.802083
1974-04-19,3.822917
1974-04-22,3.729167
1974-04-23,3.760417
1974-04-24,3.760417
1974-04-25,3.770833
1974-04-26,3.708333
1974-04-29,3.708333
1974-04-30,3.708333
1974-05-01,3.791667
1974-05-02,3.791667
1974-05-03,3.75
1974-05-06,3.708333
1974-05-07,3.708333
1974-05-08,3.6875
1974-05-09,3.677083
1974-05-10,3.614583
1974-05-13,3.583333
1974-05-14,3.541667
1974-05-15,3.510417
1974-05-16,3.614583
1974-05-17,3.541667
1974-05-20,3.541667
1974-05-21,3.479167
1974-05-22,3.4375
1974-05-23,3.354167
1974-05-24,3.395833
1974-05-28,3.395833
1974-05-29,3.40625
1974-05-30,3.427083
1974-05-31,3.479167
1974-06-03,3.5
1974-06-04,3.541667
1974-06-05,3.520833
1974-06-06,3.520833
1974-06-07,3.583333
1974-06-10,3.5625
1974-06-11,3.583333
1974-06-12,3.625
1974-06-13,3.677083
1974-06-14,3.645833
1974-06-17,3.625
1974-06-18,3.6875
1974-06-19,3.666667
1974-06-20,3.697917
1974-06-21,3.708333
1974-06-24,3.75
1974-06-25,3.78125
1974-06-26,3.760417
1974-06-27,3.666667
1974-06-28,3.645833
1974-07-01,3.604167
1974-07-02,3.458333
1974-07-03,3.479167
1974-07-05,3.520833
1974-07-08,3.489583
1974-07-09,3.416667
1974-07-10,3.375
1974-07-11,3.229167
1974-07-12,3.260417
1974-07-15,3.270833
1974-07-16,3.21875
1974-07-17,3.1875
1974-07-18,3.229167
1974-07-19,3.208333
1974-07-22,3.239583
1974-07-23,3.229167
1974-07-24,3.239583
1974-07-25,3.208333
1974-07-26,3.208333
1974-07-29,3.166667
1974-07-30,3.177083
1974-07-31,3.177083
1974-08-01,3.1875
1974-08-02,3.239583
1974-08-05,3.270833
1974-08-06,3.270833
1974-08-07,3.322917
1974-08-08,3.375
1974-08-09,3.479167
1974-08-12,3.458333
1974-08-13,3.302083
1974-08-14,3.1875
1974-08-15,3.229167
1974-08-16,3.208333
1974-08-19,3.125
1974-08-20,3.0625
1974-08-21,2.927083
1974-08-22,2.875
1974-08-23,2.729167
1974-08-26,2.75
1974-08-27,2.8125
1974-08-28,2.791667
1974-08-29,2.729167
1974-08-30,2.635417
1974-09-03,2.5625
1974-09-04,2.583333
1974-09-05,2.708333
1974-09-06,2.708333
1974-09-09,2.729167
1974-09-10,2.833333
1974-09-11,2.854167
1974-09-12,2.75
1974-09-13,2.833333
1974-09-16,2.833333
1974-09-17,2.84375
1974-09-18,2.833333
1974-09-19,2.916667
1974-09-20,2.927083
1974-09-23,2.979167
1974-09-24,3.03125
1974-09-25,3.145833
1974-09-26,2.9375
1974-09-27,2.90625
1974-09-30,2.885417
1974-10-01,2.916667
1974-10-02,2.895833
1974-10-03,2.895833
1974-10-04,2.927083
1974-10-07,2.958333
1974-10-08,2.958333
1974-10-09,3.104167
1974-10-10,3.239583
1974-10-11,3.385417
1974-10-14,3.458333
1974-10-15,3.333333
1974-10-16,3.229167
1974-10-17,3.125
1974-10-18,3.229167
1974-10-21,3.25
1974-10-22,3.270833
1974-10-23,3.208333
1974-10-24,3.145833
1974-10-25,3.15625
1974-10-28,3.145833
1974-10-29,3.270833
1974-10-30,3.375
1974-10-31,3.40625
1974-11-01,3.427083
1974-11-04,3.395833
1974-11-05,3.395833
1974-11-06,3.395833
1974-11-07,3.5
1974-11-08,3.552083
1974-11-11,3.583333
1974-11-12,3.583333
1974-11-13,3.604167
1974-11-14,3.625
1974-11-15,3.583333
1974-11-18,3.510417
1974-11-19,3.416667
1974-11-20,3.416667
1974-11-21,3.458333
1974-11-22,3.520833
1974-11-25,3.5
1974-11-26,3.583333
1974-11-27,3.604167
1974-11-29,3.614583
1974-12-02,3.541667
1974-12-03,3.541667
1974-12-04,3.5625
1974-12-05,3.583333
1974-12-06,3.583333
1974-12-09,3.583333
1974-12-10,3.583333
1974-12-11,3.708333
1974-12-12,3.666667
1974-12-13,3.708333
1974-12-16,3.697917
1974-12-17,3.6875
1974-12-18,3.697917
1974-12-19,3.625
1974-12-20,3.625
1974-12-23,3.604167
1974-12-24,3.645833
1974-12-26,3.708333
1974-12-27,3.666667
1974-12-30,3.666667
1974-12-31,3.666667
1975-01-02,3.6875
1975-01-03,3.708333
1975-01-06,3.666667
1975-01-07,3.666667
1975-01-08,3.666667
1975-01-09,3.708333
1975-01-10,3.760417
1975-01-13,3.760417
1975-01-14,3.802083
1975-01-15,3.833333
1975-01-16,3.916667
1975-01-17,3.666667
1975-01-20,3.552083
1975-01-21,3.604167
1975-01-22,3.697917
1975-01-23,3.875
1975-01-24,3.875
1975-01-27,3.822917
1975-01-28,3.90625
1975-01-29,3.875
1975-01-30,3.770833
1975-01-31,3.8125
1975-02-03,3.833333
1975-02-04,3.8125
1975-02-05,3.854167
1975-02-06,3.927083
1975-02-07,3.947917
1975-02-10,3.9375
1975-02-11,3.895833
1975-02-12,3.916667
1975-02-13,4.0520830000000005
1975-02-14,4.0625
1975-02-18,4.0625
1975-02-19,4.1041669999999995
1975-02-20,4.03125
1975-02-21,4.0416669999999995
1975-02-24,4.0416669999999995
1975-02-25,3.958333
1975-02-26,3.927083
1975-02-27,4.0
1975-02-28,4.0
1975-03-03,4.1041669999999995
1975-03-04,4.125
1975-03-05,4.0625
1975-03-06,4.0833330000000005
1975-03-07,4.1145830000000005
1975-03-10,4.1770830000000005
1975-03-11,4.2708330000000005
1975-03-12,4.2708330000000005
1975-03-13,4.2083330000000005
1975-03-14,4.2916669999999995
1975-03-17,4.3958330000000005
1975-03-18,4.4375
1975-03-19,4.3125
1975-03-20,4.2291669999999995
1975-03-21,4.2291669999999995
1975-03-24,4.21875
1975-03-25,4.3125
1975-03-26,4.375
1975-03-27,4.34375
1975-03-31,4.2916669999999995
1975-04-01,4.2291669999999995
1975-04-02,4.2083330000000005
1975-04-03,4.2708330000000005
1975-04-04,4.3333330000000005
1975-04-07,4.2916669999999995
1975-04-08,4.3333330000000005
1975-04-09,4.3541669999999995
1975-04-10,4.4583330000000005
1975-04-11,4.4583330000000005
1975-04-14,4.75
1975-04-15,4.75
1975-04-16,4.7083330000000005
1975-04-17,4.6875
1975-04-18,4.6458330000000005
1975-04-21,4.6666669999999995
1975-04-22,4.6875
1975-04-23,4.6666669999999995
1975-04-24,4.65625
1975-04-25,4.625
1975-04-28,4.6354169999999995
1975-04-29,4.6145830000000005
1975-04-30,4.625
1975-05-01,4.6041669999999995
1975-05-02,4.625
1975-05-05,4.71875
1975-05-06,4.7083330000000005
1975-05-07,4.75
1975-05-08,4.7291669999999995
1975-05-09,4.7291669999999995
1975-05-12,4.71875
1975-05-13,4.625
1975-05-14,4.59375
1975-05-15,4.5
1975-05-16,4.5416669999999995
1975-05-19,4.6354169999999995
1975-05-20,4.625
1975-05-21,4.6041669999999995
1975-05-22,4.6666669999999995
1975-05-23,4.71875
1975-05-27,4.75
1975-05-28,4.6875
1975-05-29,4.7395830000000005
1975-05-30,4.7083330000000005
1975-06-02,4.7604169999999995
1975-06-03,4.75
1975-06-04,4.8958330000000005
1975-06-05,4.9375
1975-06-06,4.9791669999999995
1975-06-09,4.9583330000000005
1975-06-10,4.9375
1975-06-11,5.0208330000000005
1975-06-12,4.96875
1975-06-13,4.9791669999999995
1975-06-16,5.0
1975-06-17,4.9375
1975-06-18,4.9583330000000005
1975-06-19,4.9479169999999995
1975-06-20,4.9375
1975-06-23,4.9791669999999995
1975-06-24,5.0
1975-06-25,4.9791669999999995
1975-06-26,5.0208330000000005
1975-06-27,4.9583330000000005
1975-06-30,4.9791669999999995
1975-07-01,4.8958330000000005
1975-07-02,4.875
1975-07-03,4.8854169999999995
1975-07-07,4.8333330000000005
1975-07-08,4.7708330000000005
1975-07-09,4.8125
1975-07-10,4.8125
1975-07-11,4.9583330000000005
1975-07-14,4.9583330000000005
1975-07-15,4.9895830000000005
1975-07-16,5.0833330000000005
1975-07-17,5.0104169999999995
1975-07-18,4.9791669999999995
1975-07-21,4.9791669999999995
1975-07-22,4.9791669999999995
1975-07-23,4.875
1975-07-24,4.875
1975-07-25,4.8125
1975-07-28,4.8020830000000005
1975-07-29,4.75
1975-07-30,4.7604169999999995
1975-07-31,4.75
1975-08-01,4.6666669999999995
1975-08-04,4.5104169999999995
1975-08-05,4.4791669999999995
1975-08-06,4.4583330000000005
1975-08-07,4.5208330000000005
1975-08-08,4.4895830000000005
1975-08-11,4.4375
1975-08-12,4.5208330000000005
1975-08-13,4.5
1975-08-14,4.5
1975-08-15,4.5625
1975-08-18,4.5
1975-08-19,4.2604169999999995
1975-08-20,4.2291669999999995
1975-08-21,4.1458330000000005
1975-08-22,4.1666669999999995
1975-08-25,4.1458330000000005
1975-08-26,4.0625
1975-08-27,4.0208330000000005
1975-08-28,4.1041669999999995
1975-08-29,4.1666669999999995
1975-09-02,4.1458330000000005
1975-09-03,4.1354169999999995
1975-09-04,4.09375
1975-09-05,4.0833330000000005
1975-09-08,4.0833330000000005
1975-09-09,4.1041669999999995
1975-09-10,4.0625
1975-09-11,4.1041669999999995
1975-09-12,4.125
1975-09-15,4.1666669999999995
1975-09-16,4.1666669999999995
1975-09-17,4.2708330000000005
1975-09-18,4.3541669999999995
1975-09-19,4.5833330000000005
1975-09-22,4.5729169999999995
1975-09-23,4.4791669999999995
1975-09-24,4.4583330000000005
1975-09-25,4.4583330000000005
1975-09-26,4.5416669999999995
1975-09-29,4.5208330000000005
1975-09-30,4.5208330000000005
1975-10-01,4.4583330000000005
1975-10-02,4.5416669999999995
1975-10-03,4.5729169999999995
1975-10-06,4.5625
1975-10-07,4.5104169999999995
1975-10-08,4.5625
1975-10-09,4.5625
1975-10-10,4.5
1975-10-13,4.5
1975-10-14,4.5833330000000005
1975-10-15,4.6666669999999995
1975-10-16,4.75
1975-10-17,4.6458330000000005
1975-10-20,4.7083330000000005
1975-10-21,4.7083330000000005
1975-10-22,4.7916669999999995
1975-10-23,4.75
1975-10-24,4.8125
1975-10-27,4.8333330000000005
1975-10-28,4.9375
1975-10-29,4.8958330000000005
1975-10-30,4.8333330000000005
1975-10-31,4.84375
1975-11-03,4.7916669999999995
1975-11-04,4.8020830000000005
1975-11-05,4.875
1975-11-06,4.875
1975-11-07,4.8333330000000005
1975-11-10,4.8125
1975-11-11,4.8125
1975-11-12,4.875
1975-11-13,4.8854169999999995
1975-11-14,4.8541669999999995
1975-11-17,4.9375
1975-11-18,4.875
1975-11-19,4.8645830000000005
1975-11-20,4.8333330000000005
1975-11-21,4.8333330000000005
1975-11-24,4.875
1975-11-25,4.9479169999999995
1975-11-26,4.9479169999999995
1975-11-28,4.90625
1975-12-01,4.8333330000000005
1975-12-02,4.7916669999999995
1975-12-03,4.7083330000000005
1975-12-04,4.75
1975-12-05,4.7395830000000005
1975-12-08,4.7083330000000005
1975-12-09,4.75
1975-12-10,4.7395830000000005
1975-12-11,4.6979169999999995
1975-12-12,4.71875
1975-12-15,4.7291669999999995
1975-12-16,4.7291669999999995
1975-12-17,4.7916669999999995
1975-12-18,4.8645830000000005
1975-12-19,4.8541669999999995
1975-12-22,4.84375
1975-12-23,4.8333330000000005
1975-12-24,4.84375
1975-12-26,4.8958330000000005
1975-12-29,4.8020830000000005
1975-12-30,4.8229169999999995
1975-12-31,4.8541669999999995
1976-01-02,4.8333330000000005
1976-01-05,4.90625
1976-01-06,4.9375
1976-01-07,4.9270830000000005
1976-01-08,5.0
1976-01-09,4.9791669999999995
1976-01-12,4.9791669999999995
1976-01-13,5.0104169999999995
1976-01-14,5.0833330000000005
1976-01-15,5.1041669999999995
1976-01-16,5.0729169999999995
1976-01-19,5.0416669999999995
1976-01-20,5.1041669999999995
1976-01-21,5.03125
1976-01-22,4.9583330000000005
1976-01-23,4.96875
1976-01-26,5.03125
1976-01-27,4.9895830000000005
1976-01-28,4.9583330000000005
1976-01-29,4.8958330000000005
1976-01-30,4.9166669999999995
1976-02-02,4.875
1976-02-03,4.9791669999999995
1976-02-04,5.0833330000000005
1976-02-05,5.0833330000000005
1976-02-06,4.9583330000000005
1976-02-09,5.0208330000000005
1976-02-10,5.0
1976-02-11,5.0833330000000005
1976-02-12,5.0833330000000005
1976-02-13,4.9791669999999995
1976-02-17,5.0416669999999995
1976-02-18,5.09375
1976-02-19,5.0625
1976-02-20,5.0625
1976-02-23,5.0416669999999995
1976-02-24,5.0
1976-02-25,4.9791669999999995
1976-02-26,4.9583330000000005
1976-02-27,4.8333330000000005
1976-03-01,4.8333330000000005
1976-03-02,4.875
1976-03-03,4.8125
1976-03-04,4.8125
1976-03-05,4.7291669999999995
1976-03-08,4.6354169999999995
1976-03-09,4.6666669999999995
1976-03-10,4.6666669999999995
1976-03-11,4.6145830000000005
1976-03-12,4.6354169999999995
1976-03-15,4.5833330000000005
1976-03-16,4.6041669999999995
1976-03-17,4.4791669999999995
1976-03-18,4.3958330000000005
1976-03-19,4.53125
1976-03-22,4.5729169999999995
1976-03-23,4.5416669999999995
1976-03-24,4.5208330000000005
1976-03-25,4.5208330000000005
1976-03-26,4.5625
1976-03-29,4.4791669999999995
1976-03-30,4.3958330000000005
1976-03-31,4.4166669999999995
1976-04-01,4.4583330000000005
1976-04-02,4.5208330000000005
1976-04-05,4.5833330000000005
1976-04-06,4.6458330000000005
1976-04-07,4.6770830000000005
1976-04-08,4.6770830000000005
1976-04-09,4.6875
1976-04-12,4.7083330000000005
1976-04-13,4.8229169999999995
1976-04-14,4.8854169999999995
1976-04-15,4.8333330000000005
1976-04-19,4.875
1976-04-20,4.9166669999999995
1976-04-21,4.9166669999999995
1976-04-22,4.8541669999999995
1976-04-23,4.7916669999999995
1976-04-26,4.8125
1976-04-27,4.8125
1976-04-28,4.7291669999999995
1976-04-29,4.7083330000000005
1976-04-30,4.75
1976-05-03,4.6458330000000005
1976-05-04,4.65625
1976-05-05,4.6458330000000005
1976-05-06,4.625
1976-05-07,4.59375
1976-05-10,4.625
1976-05-11,4.6041669999999995
1976-05-12,4.6145830000000005
1976-05-13,4.5833330000000005
1976-05-14,4.5625
1976-05-17,4.5208330000000005
1976-05-18,4.5208330000000005
1976-05-19,4.5
1976-05-20,4.5833330000000005
1976-05-21,4.5416669999999995
1976-05-24,4.4895830000000005
1976-05-25,4.5
1976-05-26,4.4791669999999995
1976-05-27,4.5625
1976-05-28,4.6041669999999995
1976-06-01,4.6666669999999995
1976-06-02,4.7708330000000005
1976-06-03,4.6770830000000005
1976-06-04,4.6875
1976-06-07,4.7395830000000005
1976-06-08,4.7291669999999995
1976-06-09,4.6666669999999995
1976-06-10,4.625
1976-06-11,4.6666669999999995
1976-06-14,4.7291669999999995
1976-06-15,4.7708330000000005
1976-06-16,4.8541669999999995
1976-06-17,4.875
1976-06-18,4.9166669999999995
1976-06-21,4.9375
1976-06-22,4.9166669999999995
1976-06-23,4.8125
1976-06-24,4.8541669999999995
1976-06-25,4.875
1976-06-28,4.875
1976-06-29,4.8229169999999995
1976-06-30,4.8125
1976-07-01,4.8541669999999995
1976-07-02,4.75
1976-07-06,4.7083330000000005
1976-07-07,4.6875
1976-07-08,4.7291669999999995
1976-07-09,4.6666669999999995
1976-07-12,4.6875
1976-07-13,4.7083330000000005
1976-07-14,4.7291669999999995
1976-07-15,4.7083330000000005
1976-07-16,4.7395830000000005
1976-07-19,4.7291669999999995
1976-07-20,4.6979169999999995
1976-07-21,4.6979169999999995
1976-07-22,4.7083330000000005
1976-07-23,4.7291669999999995
1976-07-26,4.75
1976-07-27,4.71875
1976-07-28,4.7291669999999995
1976-07-29,4.7083330000000005
1976-07-30,4.7083330000000005
1976-08-02,4.6979169999999995
1976-08-03,4.6875
1976-08-04,4.6666669999999995
1976-08-05,4.7083330000000005
1976-08-06,4.6666669999999995
1976-08-09,4.75
1976-08-10,4.71875
1976-08-11,4.75
1976-08-12,4.75
1976-08-13,4.75
1976-08-16,4.75
1976-08-17,4.75
1976-08-18,4.7291669999999995
1976-08-19,4.6875
1976-08-20,4.6041669999999995
1976-08-23,4.5625
1976-08-24,4.4791669999999995
1976-08-25,4.4375
1976-08-26,4.5
1976-08-27,4.5416669999999995
1976-08-30,4.5625
1976-08-31,4.5208330000000005
1976-09-01,4.5208330000000005
1976-09-02,4.5729169999999995
1976-09-03,4.53125
1976-09-07,4.5208330000000005
1976-09-08,4.5416669999999995
1976-09-09,4.4583330000000005
1976-09-10,4.3958330000000005
1976-09-13,4.4375
1976-09-14,4.5208330000000005
1976-09-15,4.5625
1976-09-16,4.6145830000000005
1976-09-17,4.6354169999999995
1976-09-20,4.7083330000000005
1976-09-21,4.7916669999999995
1976-09-22,4.7604169999999995
1976-09-23,4.8541669999999995
1976-09-24,4.9479169999999995
1976-09-27,4.9895830000000005
1976-09-28,5.0
1976-09-29,5.0
1976-09-30,5.0
1976-10-01,4.9583330000000005
1976-10-04,4.875
1976-10-05,4.8125
1976-10-06,4.75
1976-10-07,4.6979169999999995
1976-10-08,4.7291669999999995
1976-10-11,4.6875
1976-10-12,4.6666669999999995
1976-10-13,4.7083330000000005
1976-10-14,4.7604169999999995
1976-10-15,4.75
1976-10-18,4.8333330000000005
1976-10-19,4.9166669999999995
1976-10-20,4.9166669999999995
1976-10-21,4.9166669999999995
1976-10-22,4.8645830000000005
1976-10-25,4.7916669999999995
1976-10-26,4.8125
1976-10-27,4.8125
1976-10-28,4.75
1976-10-29,4.7395830000000005
1976-11-01,4.7291669999999995
1976-11-03,4.7291669999999995
1976-11-04,4.6770830000000005
1976-11-05,4.6458330000000005
1976-11-08,4.65625
1976-11-09,4.6666669999999995
1976-11-10,4.6041669999999995
1976-11-11,4.625
1976-11-12,4.6041669999999995
1976-11-15,4.625
1976-11-16,4.6458330000000005
1976-11-17,4.7291669999999995
1976-11-18,4.7291669999999995
1976-11-19,4.6666669999999995
1976-11-22,4.6666669999999995
1976-11-23,4.6979169999999995
1976-11-24,4.7604169999999995
1976-11-26,4.75
1976-11-29,4.78125
1976-11-30,4.7916669999999995
1976-12-01,4.8020830000000005
1976-12-02,4.8125
1976-12-03,4.8333330000000005
1976-12-06,4.8229169999999995
1976-12-07,4.8333330000000005
1976-12-08,4.8854169999999995
1976-12-09,5.0104169999999995
1976-12-10,5.0416669999999995
1976-12-13,5.0208330000000005
1976-12-14,5.0
1976-12-15,5.0208330000000005
1976-12-16,5.0208330000000005
1976-12-17,5.0208330000000005
1976-12-20,4.9791669999999995
1976-12-21,4.9166669999999995
1976-12-22,4.8645830000000005
1976-12-23,4.8125
1976-12-27,4.7916669999999995
1976-12-28,4.84375
1976-12-29,4.7916669999999995
1976-12-30,4.7916669999999995
1976-12-31,4.7291669999999995
1977-01-03,4.7916669999999995
1977-01-04,4.8125
1977-01-05,4.8541669999999995
1977-01-06,4.8958330000000005
1977-01-07,4.9166669999999995
1977-01-10,4.90625
1977-01-11,4.9375
1977-01-12,4.9375
1977-01-13,4.9479169999999995
1977-01-14,4.9375
1977-01-17,4.8958330000000005
1977-01-18,4.9166669999999995
1977-01-19,4.9895830000000005
1977-01-20,5.0208330000000005
1977-01-21,4.9895830000000005
1977-01-24,4.9791669999999995
1977-01-25,4.875
1977-01-26,4.875
1977-01-27,4.84375
1977-01-28,4.7916669999999995
1977-01-31,4.7291669999999995
1977-02-01,4.7083330000000005
1977-02-02,4.7083330000000005
1977-02-03,4.5833330000000005
1977-02-04,4.6145830000000005
1977-02-07,4.5833330000000005
1977-02-08,4.6145830000000005
1977-02-09,4.625
1977-02-10,4.59375
1977-02-11,4.5833330000000005
1977-02-14,4.5
1977-02-15,4.5208330000000005
1977-02-16,4.5625
1977-02-17,4.5
1977-02-18,4.5208330000000005
1977-02-22,4.4583330000000005
1977-02-23,4.5
1977-02-24,4.4895830000000005
1977-02-25,4.4583330000000005
1977-02-28,4.5
1977-03-01,4.5833330000000005
1977-03-02,4.5833330000000005
1977-03-03,4.6041669999999995
1977-03-04,4.5833330000000005
1977-03-07,4.6458330000000005
1977-03-08,4.7083330000000005
1977-03-09,4.6875
1977-03-10,4.7291669999999995
1977-03-11,4.7291669999999995
1977-03-14,4.7604169999999995
1977-03-15,4.7083330000000005
1977-03-16,4.8125
1977-03-17,4.8645830000000005
1977-03-18,4.90625
1977-03-21,4.875
1977-03-22,4.8125
1977-03-23,4.7916669999999995
1977-03-24,4.8333330000000005
1977-03-25,4.8645830000000005
1977-03-28,4.7916669999999995
1977-03-29,4.8020830000000005
1977-03-30,4.7708330000000005
1977-03-31,4.78125
1977-04-01,4.7291669999999995
1977-04-04,4.6666669999999995
1977-04-05,4.6666669999999995
1977-04-06,4.7395830000000005
1977-04-07,4.78125
1977-04-11,4.8645830000000005
1977-04-12,4.9270830000000005
