Date,VFC
1980-09-26,0.465292
1980-09-29,0.46345299999999995
1980-09-30,0.467132
1980-10-01,0.46345299999999995
1980-10-02,0.46345299999999995
1980-10-03,0.46345299999999995
1980-10-06,0.46345299999999995
1980-10-07,0.46345299999999995
1980-10-08,0.46345299999999995
1980-10-09,0.465292
1980-10-10,0.465292
1980-10-13,0.467132
1980-10-14,0.465292
1980-10-15,0.467132
1980-10-16,0.465292
1980-10-17,0.465292
1980-10-20,0.459775
1980-10-21,0.459775
1980-10-22,0.421154
1980-10-23,0.404602
1980-10-24,0.397246
1980-10-27,0.389889
1980-10-28,0.397246
1980-10-29,0.404602
1980-10-30,0.404602
1980-10-31,0.395407
1980-11-03,0.40276300000000004
1980-11-05,0.404602
1980-11-06,0.40276300000000004
1980-11-07,0.404602
1980-11-10,0.39908499999999997
1980-11-11,0.393568
1980-11-12,0.386211
1980-11-13,0.395407
1980-11-14,0.40828000000000003
1980-11-17,0.40828000000000003
1980-11-18,0.415637
1980-11-19,0.41931499999999994
1980-11-20,0.43402799999999997
1980-11-21,0.43402799999999997
1980-11-24,0.43218900000000005
1980-11-25,0.43035
1980-11-26,0.426671
1980-11-28,0.424832
1980-12-01,0.422993
1980-12-02,0.417476
1980-12-03,0.40276300000000004
1980-12-04,0.39908499999999997
1980-12-05,0.397246
1980-12-08,0.404602
1980-12-09,0.40276300000000004
1980-12-10,0.41011899999999996
1980-12-11,0.400924
1980-12-12,0.393568
1980-12-15,0.393568
1980-12-16,0.395407
1980-12-17,0.38805
1980-12-18,0.395407
1980-12-19,0.391728
1980-12-22,0.391728
1980-12-23,0.393568
1980-12-24,0.393568
1980-12-26,0.395407
1980-12-29,0.397246
1980-12-30,0.400924
1980-12-31,0.39908499999999997
1981-01-02,0.39908499999999997
1981-01-05,0.397246
1981-01-06,0.39908499999999997
1981-01-07,0.417476
1981-01-08,0.40828000000000003
1981-01-09,0.400924
1981-01-12,0.404602
1981-01-13,0.400924
1981-01-14,0.400924
1981-01-15,0.41011899999999996
1981-01-16,0.41011899999999996
1981-01-19,0.40828000000000003
1981-01-20,0.411959
1981-01-21,0.41379799999999994
1981-01-22,0.41011899999999996
1981-01-23,0.41011899999999996
1981-01-26,0.41011899999999996
1981-01-27,0.40276300000000004
1981-01-28,0.40828000000000003
1981-01-29,0.417476
1981-01-30,0.41931499999999994
1981-02-02,0.422993
1981-02-03,0.415637
1981-02-04,0.41011899999999996
1981-02-05,0.421154
1981-02-06,0.421154
1981-02-09,0.421154
1981-02-10,0.422993
1981-02-11,0.417476
1981-02-12,0.41379799999999994
1981-02-13,0.41379799999999994
1981-02-17,0.426671
1981-02-18,0.42851000000000006
1981-02-19,0.417476
1981-02-20,0.41931499999999994
1981-02-23,0.424832
1981-02-24,0.424832
1981-02-25,0.415637
1981-02-26,0.426671
1981-02-27,0.435867
1981-03-02,0.468971
1981-03-03,0.468971
1981-03-04,0.465292
1981-03-05,0.480005
1981-03-06,0.49104
1981-03-09,0.485523
1981-03-10,0.485523
1981-03-11,0.483683
1981-03-12,0.480005
1981-03-13,0.48184399999999994
1981-03-16,0.489201
1981-03-17,0.492879
1981-03-18,0.49655699999999997
1981-03-19,0.500235
1981-03-20,0.502074
1981-03-23,0.513109
1981-03-24,0.518626
1981-03-25,0.518626
1981-03-26,0.514948
1981-03-27,0.500235
1981-03-30,0.507592
1981-03-31,0.513109
1981-04-01,0.5351779999999999
1981-04-02,0.540696
1981-04-03,0.5388569999999999
1981-04-06,0.533339
1981-04-07,0.533339
1981-04-08,0.5315
1981-04-09,0.5351779999999999
1981-04-10,0.520465
1981-04-13,0.527822
1981-04-14,0.51127
1981-04-15,0.5351779999999999
1981-04-16,0.5462130000000001
1981-04-20,0.55173
1981-04-21,0.5296609999999999
1981-04-22,0.516787
1981-04-23,0.522305
1981-04-24,0.5388569999999999
1981-04-27,0.553569
1981-04-28,0.553569
1981-04-29,0.555408
1981-04-30,0.544374
1981-05-01,0.5241439999999999
1981-05-04,0.48736199999999996
1981-05-05,0.480005
1981-05-06,0.48184399999999994
1981-05-07,0.480005
1981-05-08,0.478166
1981-05-11,0.485523
1981-05-12,0.48184399999999994
1981-05-13,0.48736199999999996
1981-05-14,0.492879
1981-05-15,0.505753
1981-05-18,0.507592
1981-05-19,0.5094310000000001
1981-05-20,0.51127
1981-05-21,0.51127
1981-05-22,0.518626
1981-05-26,0.520465
1981-05-27,0.522305
1981-05-28,0.533339
1981-05-29,0.5241439999999999
1981-06-01,0.5315
1981-06-02,0.525983
1981-06-03,0.5094310000000001
1981-06-04,0.5094310000000001
1981-06-05,0.518626
1981-06-08,0.5241439999999999
1981-06-09,0.5241439999999999
1981-06-10,0.5241439999999999
1981-06-11,0.527822
1981-06-12,0.527822
1981-06-15,0.5241439999999999
1981-06-16,0.522305
1981-06-17,0.5241439999999999
1981-06-18,0.527822
1981-06-19,0.527822
1981-06-22,0.525983
1981-06-23,0.522305
1981-06-24,0.520465
1981-06-25,0.514948
1981-06-26,0.514948
1981-06-29,0.513109
1981-06-30,0.51127
1981-07-01,0.514948
1981-07-02,0.513109
1981-07-06,0.513109
1981-07-07,0.514948
1981-07-08,0.514948
1981-07-09,0.520465
1981-07-10,0.518626
1981-07-13,0.5241439999999999
1981-07-14,0.520465
1981-07-15,0.5296609999999999
1981-07-16,0.527822
1981-07-17,0.520465
1981-07-20,0.522305
1981-07-21,0.527822
1981-07-22,0.5241439999999999
1981-07-23,0.527822
1981-07-24,0.5296609999999999
1981-07-27,0.533339
1981-07-28,0.537017
1981-07-29,0.5351779999999999
1981-07-30,0.5462130000000001
1981-07-31,0.566443
1981-08-03,0.579317
1981-08-04,0.606903
1981-08-05,0.5774779999999999
1981-08-06,0.570121
1981-08-07,0.559087
1981-08-10,0.55173
1981-08-11,0.55173
1981-08-12,0.559087
1981-08-13,0.566443
1981-08-14,0.57196
1981-08-17,0.564604
1981-08-18,0.562765
1981-08-19,0.570121
1981-08-20,0.575639
1981-08-21,0.588512
1981-08-24,0.584834
1981-08-25,0.579317
1981-08-26,0.5829949999999999
1981-08-27,0.581156
1981-08-28,0.579317
1981-08-31,0.559087
1981-09-01,0.527822
1981-09-02,0.533339
1981-09-03,0.533339
1981-09-04,0.525983
1981-09-08,0.537017
1981-09-09,0.544374
1981-09-10,0.542535
1981-09-11,0.537017
1981-09-14,0.533339
1981-09-15,0.544374
1981-09-16,0.5388569999999999
1981-09-17,0.544374
1981-09-18,0.549891
1981-09-21,0.55173
1981-09-22,0.537017
1981-09-23,0.537017
1981-09-24,0.5388569999999999
1981-09-25,0.533339
1981-09-28,0.544374
1981-09-29,0.557248
1981-09-30,0.549891
1981-10-01,0.559087
1981-10-02,0.564604
1981-10-05,0.57196
1981-10-06,0.568282
1981-10-07,0.581156
1981-10-08,0.59219
1981-10-09,0.588512
1981-10-12,0.595869
1981-10-13,0.59219
1981-10-14,0.599547
1981-10-15,0.5903510000000001
1981-10-16,0.586673
1981-10-19,0.597708
1981-10-20,0.601386
1981-10-21,0.59219
1981-10-22,0.588512
1981-10-23,0.5903510000000001
1981-10-26,0.601386
1981-10-27,0.5940300000000001
1981-10-28,0.5940300000000001
1981-10-29,0.599547
1981-10-30,0.610581
1981-11-02,0.617938
1981-11-03,0.617938
1981-11-04,0.628972
1981-11-05,0.63449
1981-11-06,0.6252939999999999
1981-11-09,0.6271329999999999
1981-11-10,0.6271329999999999
1981-11-11,0.6252939999999999
1981-11-12,0.6271329999999999
1981-11-13,0.6252939999999999
1981-11-16,0.617938
1981-11-17,0.619777
1981-11-18,0.597708
1981-11-19,0.599547
1981-11-20,0.597708
1981-11-23,0.5940300000000001
1981-11-24,0.597708
1981-11-25,0.601386
1981-11-27,0.616099
1981-11-30,0.617938
1981-12-01,0.619777
1981-12-02,0.623455
1981-12-03,0.651042
1981-12-04,0.656559
1981-12-07,0.6583979999999999
1981-12-08,0.645524
1981-12-09,0.6326510000000001
1981-12-10,0.619777
1981-12-11,0.61426
1981-12-14,0.599547
1981-12-15,0.601386
1981-12-16,0.59219
1981-12-17,0.5940300000000001
1981-12-18,0.623455
1981-12-21,0.630812
1981-12-22,0.6326510000000001
1981-12-23,0.610581
1981-12-24,0.603225
1981-12-28,0.612421
1981-12-29,0.601386
1981-12-30,0.599547
1981-12-31,0.599547
1982-01-04,0.5829949999999999
1982-01-05,0.5829949999999999
1982-01-06,0.5829949999999999
1982-01-07,0.586673
1982-01-08,0.586673
1982-01-11,0.581156
1982-01-12,0.573799
1982-01-13,0.566443
1982-01-14,0.5480520000000001
1982-01-15,0.544374
1982-01-18,0.549891
1982-01-19,0.5480520000000001
1982-01-20,0.5351779999999999
1982-01-21,0.505753
1982-01-22,0.500235
1982-01-25,0.49655699999999997
1982-01-26,0.5094310000000001
1982-01-27,0.513109
1982-01-28,0.5296609999999999
1982-01-29,0.5480520000000001
1982-02-01,0.537017
1982-02-02,0.537017
1982-02-03,0.5296609999999999
1982-02-04,0.5296609999999999
1982-02-05,0.5296609999999999
1982-02-08,0.5296609999999999
1982-02-09,0.522305
1982-02-10,0.518626
1982-02-11,0.5241439999999999
1982-02-12,0.513109
1982-02-16,0.505753
1982-02-17,0.49655699999999997
1982-02-18,0.478166
1982-02-19,0.47632700000000006
1982-02-22,0.47081000000000006
1982-02-23,0.46345299999999995
1982-02-24,0.474488
1982-02-25,0.480005
1982-02-26,0.45609700000000003
1982-03-01,0.45609700000000003
1982-03-02,0.459775
1982-03-03,0.45793599999999995
1982-03-04,0.45609700000000003
1982-03-05,0.46345299999999995
1982-03-08,0.47081000000000006
1982-03-09,0.48184399999999994
1982-03-10,0.485523
1982-03-11,0.492879
1982-03-12,0.485523
1982-03-15,0.48736199999999996
1982-03-16,0.48184399999999994
1982-03-17,0.483683
1982-03-18,0.49104
1982-03-19,0.5039140000000001
1982-03-22,0.507592
1982-03-23,0.525983
1982-03-24,0.527822
1982-03-25,0.527822
1982-03-26,0.520465
1982-03-29,0.516787
1982-03-30,0.518626
1982-03-31,0.522305
1982-04-01,0.537017
1982-04-02,0.533339
1982-04-05,0.533339
1982-04-06,0.522305
1982-04-07,0.520465
1982-04-08,0.5296609999999999
1982-04-12,0.5296609999999999
1982-04-13,0.5351779999999999
1982-04-14,0.5388569999999999
1982-04-15,0.544374
1982-04-16,0.542535
1982-04-19,0.544374
1982-04-20,0.55173
1982-04-21,0.559087
1982-04-22,0.564604
1982-04-23,0.570121
1982-04-26,0.5774779999999999
1982-04-27,0.586673
1982-04-28,0.581156
1982-04-29,0.588512
1982-04-30,0.584834
1982-05-03,0.597708
1982-05-04,0.606903
1982-05-05,0.610581
1982-05-06,0.617938
1982-05-07,0.612421
1982-05-10,0.588512
1982-05-11,0.595869
1982-05-12,0.597708
1982-05-13,0.595869
1982-05-14,0.595869
1982-05-17,0.603225
1982-05-18,0.621616
1982-05-19,0.628972
1982-05-20,0.630812
1982-05-21,0.623455
1982-05-24,0.617938
1982-05-25,0.617938
1982-05-26,0.621616
1982-05-27,0.617938
1982-05-28,0.621616
1982-06-01,0.640007
1982-06-02,0.640007
1982-06-03,0.656559
1982-06-04,0.649203
1982-06-07,0.6436850000000001
1982-06-08,0.645524
1982-06-09,0.63449
1982-06-10,0.636329
1982-06-11,0.640007
1982-06-14,0.628972
1982-06-15,0.6252939999999999
1982-06-16,0.6436850000000001
1982-06-17,0.640007
1982-06-18,0.636329
1982-06-21,0.630812
1982-06-22,0.628972
1982-06-23,0.6381680000000001
1982-06-24,0.640007
1982-06-25,0.649203
1982-06-28,0.662076
1982-06-29,0.698858
1982-06-30,0.687824
1982-07-01,0.693341
1982-07-02,0.689663
1982-07-06,0.6859850000000001
1982-07-07,0.6767890000000001
1982-07-08,0.673111
1982-07-09,0.669433
1982-07-12,0.662076
1982-07-13,0.680467
1982-07-14,0.662076
1982-07-15,0.669433
1982-07-16,0.669433
1982-07-19,0.662076
1982-07-20,0.708054
1982-07-21,0.737479
1982-07-22,0.739318
1982-07-23,0.742997
1982-07-26,0.75771
1982-07-27,0.754031
1982-07-28,0.7503529999999999
1982-07-29,0.741158
1982-07-30,0.7209270000000001
1982-08-02,0.742997
1982-08-03,0.742997
1982-08-04,0.7448359999999999
1982-08-05,0.741158
1982-08-06,0.726445
1982-08-09,0.6915020000000001
1982-08-10,0.698858
1982-08-11,0.7062149999999999
1982-08-12,0.7209270000000001
1982-08-13,0.722767
1982-08-16,0.739318
1982-08-17,0.765066
1982-08-18,0.792652
1982-08-19,0.776101
1982-08-20,0.790813
1982-08-23,0.809204
1982-08-24,0.8386299999999999
1982-08-25,0.842308
1982-08-26,0.849665
1982-08-27,0.8147220000000001
1982-08-30,0.8147220000000001
1982-08-31,0.796331
1982-09-01,0.807365
1982-09-02,0.823917
1982-09-03,0.812883
1982-09-07,0.8202389999999999
1982-09-08,0.812883
1982-09-09,0.8147220000000001
1982-09-10,0.8220780000000001
1982-09-13,0.823917
1982-09-14,0.829434
1982-09-15,0.836791
1982-09-16,0.847825
1982-09-17,0.844147
1982-09-20,0.847825
1982-09-21,0.851504
1982-09-22,0.860699
1982-09-23,0.866216
1982-09-24,0.866216
1982-09-27,0.866216
1982-09-28,0.871734
1982-09-29,0.866216
1982-09-30,0.8735729999999999
1982-10-01,0.8735729999999999
1982-10-04,0.886447
1982-10-05,0.8846069999999999
1982-10-06,0.9213889999999999
1982-10-07,0.93978
1982-10-08,0.9600110000000001
1982-10-11,1.004149
1982-10-12,1.00231
1982-10-13,1.017023
1982-10-14,1.015184
1982-10-15,1.033575
1982-10-18,1.0446090000000001
1982-10-19,1.094265
1982-10-20,1.142082
1982-10-21,1.1604729999999999
1982-10-22,1.153116
1982-10-25,1.075874
1982-10-26,1.0979430000000001
1982-10-27,1.134725
1982-10-28,1.132886
1982-10-29,1.129208
1982-11-01,1.132886
1982-11-02,1.140242
1982-11-03,1.129208
1982-11-04,1.136564
1982-11-05,1.138403
1982-11-08,1.136564
1982-11-09,1.1457600000000001
1982-11-10,1.151277
1982-11-11,1.169668
1982-11-12,1.213807
1982-11-15,1.210128
1982-11-16,1.199094
1982-11-17,1.210128
1982-11-18,1.219324
1982-11-19,1.232198
1982-11-22,1.2285190000000001
1982-11-23,1.239554
1982-11-24,1.219324
1982-11-26,1.208289
1982-11-29,1.217485
1982-11-30,1.215646
1982-12-01,1.213807
1982-12-02,1.208289
1982-12-03,1.199094
1982-12-06,1.180703
1982-12-07,1.200933
1982-12-08,1.193576
1982-12-09,1.180703
1982-12-10,1.1659899999999999
1982-12-13,1.184381
1982-12-14,1.147599
1982-12-15,1.090587
1982-12-16,1.1071389999999999
1982-12-17,1.099782
1982-12-20,1.0924260000000001
1982-12-21,1.0593219999999999
1982-12-22,1.066678
1982-12-23,1.0593219999999999
1982-12-27,1.070357
1982-12-28,1.1181729999999999
1982-12-29,1.12553
1982-12-30,1.129208
1982-12-31,1.1659899999999999
1983-01-03,1.132886
1983-01-04,1.088748
1983-01-05,1.10346
1983-01-06,1.077713
1983-01-07,1.140242
1983-01-10,1.1659899999999999
1983-01-11,1.173346
1983-01-12,1.173346
1983-01-13,1.169668
1983-01-14,1.151277
1983-01-17,1.162312
1983-01-18,1.177024
1983-01-19,1.180703
1983-01-20,1.180703
1983-01-21,1.169668
1983-01-24,1.1659899999999999
1983-01-25,1.188059
1983-01-26,1.20645
1983-01-27,1.199094
1983-01-28,1.195415
1983-01-31,1.221163
1983-02-01,1.232198
1983-02-02,1.210128
1983-02-03,1.213807
1983-02-04,1.177024
1983-02-07,1.191737
1983-02-08,1.20645
1983-02-09,1.191737
1983-02-10,1.213807
1983-02-11,1.257945
1983-02-14,1.338865
1983-02-15,1.39036
1983-02-16,1.45289
1983-02-17,1.460246
1983-02-18,1.497028
1983-02-22,1.5595569999999999
1983-02-23,1.566914
1983-02-24,1.5595569999999999
1983-02-25,1.4896719999999999
1983-02-28,1.555879
1983-03-01,1.5485229999999999
1983-03-02,1.515419
1983-03-03,1.5485229999999999
1983-03-04,1.522775
1983-03-07,1.555879
1983-03-08,1.588983
1983-03-09,1.592661
1983-03-10,1.651513
1983-03-11,1.6625470000000002
1983-03-14,1.603696
1983-03-15,1.585305
1983-03-16,1.5816270000000001
1983-03-17,1.596339
1983-03-18,1.596339
1983-03-21,1.6404779999999999
1983-03-22,1.6368
1983-03-23,1.629443
1983-03-24,1.6404779999999999
1983-03-25,1.625765
1983-03-28,1.651513
1983-03-29,1.647834
1983-03-30,1.6441560000000002
1983-03-31,1.618409
1983-04-04,1.6404779999999999
1983-04-05,1.629443
1983-04-06,1.629443
1983-04-07,1.6331209999999998
1983-04-08,1.651513
1983-04-11,1.7287549999999998
1983-04-12,1.725077
1983-04-13,1.794962
1983-04-14,1.868526
1983-04-15,1.868526
1983-04-18,1.890596
1983-04-19,1.986229
1983-04-20,2.074506
1983-04-21,2.0892180000000002
1983-04-22,2.114966
1983-04-25,2.030367
1983-04-26,1.9494470000000002
1983-04-27,1.975194
1983-04-28,1.993585
1983-04-29,2.023011
1983-05-02,2.052436
1983-05-03,2.052436
1983-05-04,2.114966
1983-05-05,2.063471
1983-05-06,2.126
1983-05-09,2.177495
1983-05-10,2.18853
1983-05-11,2.144392
1983-05-12,2.1407130000000003
1983-05-13,2.155426
1983-05-16,2.1407130000000003
1983-05-17,2.114966
1983-05-18,2.070827
1983-05-19,1.9899069999999999
1983-05-20,1.94209
1983-05-23,1.9273779999999998
1983-05-24,2.023011
1983-05-25,2.1076099999999998
1983-05-26,2.111288
1983-05-27,2.0928970000000002
1983-05-31,2.08554
1983-06-01,2.070827
1983-06-02,2.1186439999999997
1983-06-03,2.1407130000000003
1983-06-06,2.14807
1983-06-07,2.144392
1983-06-08,2.126
1983-06-09,2.137035
1983-06-10,2.151748
1983-06-13,2.206921
1983-06-14,2.22899
1983-06-15,2.221634
1983-06-16,2.232668
1983-06-17,2.18853
1983-06-20,2.2473810000000003
1983-06-21,2.3540490000000003
1983-06-22,2.346693
1983-06-23,2.3540490000000003
1983-06-24,2.320945
1983-06-27,2.18853
1983-06-28,2.122322
1983-06-29,2.059793
1983-06-30,2.203243
1983-07-01,2.2253119999999997
1983-07-05,2.210599
1983-07-06,2.214277
1983-07-07,2.203243
1983-07-08,2.1848520000000002
1983-07-11,2.162782
1983-07-12,2.126
1983-07-13,2.199564
1983-07-14,2.177495
1983-07-15,2.159104
1983-07-18,2.155426
1983-07-19,2.1407130000000003
1983-07-20,2.137035
1983-07-21,2.0892180000000002
1983-07-22,2.0377240000000003
1983-07-25,2.015654
1983-07-26,1.975194
1983-07-27,1.94209
1983-07-28,1.8501349999999999
1983-07-29,1.908987
1983-08-01,1.912665
1983-08-02,1.9825509999999997
1983-08-03,1.9053080000000002
1983-08-04,1.8832389999999999
1983-08-05,1.8391009999999999
1983-08-08,1.794962
1983-08-09,1.817032
1983-08-10,1.8317439999999998
1983-08-11,1.828066
1983-08-12,1.817032
1983-08-15,1.868526
1983-08-16,1.971516
1983-08-17,1.920021
1983-08-18,1.872205
1983-08-19,1.879561
1983-08-22,1.8538139999999999
1983-08-23,1.794962
1983-08-24,1.8023189999999998
1983-08-25,1.791284
1983-08-26,1.791284
1983-08-29,1.787606
1983-08-30,1.772893
1983-08-31,1.736111
1983-09-01,1.765537
1983-09-02,1.7581799999999999
1983-09-06,1.791284
1983-09-07,1.772893
1983-09-08,1.765537
1983-09-09,1.765537
1983-09-12,1.7802490000000002
1983-09-13,1.776571
1983-09-14,1.7692150000000002
1983-09-15,1.772893
1983-09-16,1.783928
1983-09-19,1.765537
1983-09-20,1.787606
1983-09-21,1.7692150000000002
1983-09-22,1.772893
1983-09-23,1.776571
1983-09-26,1.787606
1983-09-27,1.791284
1983-09-28,1.765537
1983-09-29,1.7581799999999999
1983-09-30,1.7508240000000002
1983-10-03,1.7618580000000001
1983-10-04,1.794962
1983-10-05,1.783928
1983-10-06,1.817032
1983-10-07,1.8243880000000001
1983-10-10,1.890596
1983-10-11,1.9236990000000003
1983-10-12,1.953125
1983-10-13,1.920021
1983-10-14,1.9053080000000002
1983-10-17,1.9568029999999998
1983-10-18,1.934734
1983-10-19,1.934734
1983-10-20,1.9788720000000002
1983-10-21,1.9494470000000002
1983-10-24,1.912665
1983-10-25,1.912665
1983-10-26,1.934734
1983-10-27,1.9236990000000003
1983-10-28,1.9273779999999998
1983-10-31,1.8832389999999999
1983-11-01,1.912665
1983-11-02,1.971516
1983-11-03,1.934734
1983-11-04,1.94209
1983-11-07,1.912665
1983-11-08,1.9273779999999998
1983-11-09,1.934734
1983-11-10,1.9604810000000001
1983-11-11,1.9457689999999999
1983-11-14,1.953125
1983-11-15,1.9788720000000002
1983-11-16,2.015654
1983-11-17,2.0266889999999997
1983-11-18,2.015654
1983-11-21,2.015654
1983-11-22,2.034045
1983-11-23,2.030367
1983-11-25,2.04508
1983-11-28,2.023011
1983-11-29,2.0266889999999997
1983-11-30,1.993585
1983-12-01,2.0009419999999998
1983-12-02,1.975194
1983-12-05,1.9788720000000002
1983-12-06,1.975194
1983-12-07,1.9678380000000002
1983-12-08,1.9494470000000002
1983-12-09,1.953125
1983-12-12,1.9273779999999998
1983-12-13,1.931056
1983-12-14,1.9236990000000003
1983-12-15,1.8832389999999999
1983-12-16,1.879561
1983-12-19,1.8391009999999999
1983-12-20,1.7802490000000002
1983-12-21,1.8023189999999998
1983-12-22,1.8243880000000001
1983-12-23,1.868526
1983-12-27,1.868526
1983-12-28,1.8391009999999999
1983-12-29,1.8317439999999998
1983-12-30,1.772893
1984-01-03,1.736111
1984-01-04,1.8391009999999999
1984-01-05,1.912665
1984-01-06,1.809675
1984-01-09,1.794962
1984-01-10,1.743468
1984-01-11,1.6625470000000002
1984-01-12,1.647834
1984-01-13,1.603696
1984-01-16,1.5595569999999999
1984-01-17,1.57427
1984-01-18,1.618409
1984-01-19,1.6110520000000002
1984-01-20,1.588983
1984-01-23,1.544845
1984-01-24,1.588983
1984-01-25,1.537488
1984-01-26,1.508063
1984-01-27,1.4859930000000001
1984-01-30,1.4712809999999998
1984-01-31,1.4418549999999999
1984-02-01,1.3830040000000001
1984-02-02,1.427142
1984-02-03,1.456568
1984-02-06,1.4418549999999999
1984-02-07,1.449211
1984-02-08,1.4712809999999998
1984-02-09,1.603696
1984-02-10,1.647834
1984-02-13,1.603696
1984-02-14,1.6110520000000002
1984-02-15,1.57427
1984-02-16,1.515419
1984-02-17,1.537488
1984-02-21,1.463924
1984-02-22,1.449211
1984-02-23,1.449211
1984-02-24,1.5007059999999999
1984-02-27,1.57427
1984-02-28,1.4859930000000001
1984-02-29,1.5007059999999999
1984-03-01,1.530132
1984-03-02,1.5595569999999999
1984-03-05,1.5816270000000001
1984-03-06,1.596339
1984-03-07,1.618409
1984-03-08,1.647834
1984-03-09,1.618409
1984-03-12,1.6110520000000002
1984-03-13,1.603696
1984-03-14,1.618409
1984-03-15,1.618409
1984-03-16,1.647834
1984-03-19,1.596339
1984-03-20,1.588983
1984-03-21,1.603696
1984-03-22,1.596339
1984-03-23,1.588983
1984-03-26,1.544845
1984-03-27,1.544845
1984-03-28,1.5595569999999999
1984-03-29,1.544845
1984-03-30,1.5595569999999999
1984-04-02,1.552201
1984-04-03,1.588983
1984-04-04,1.544845
1984-04-05,1.530132
1984-04-06,1.530132
1984-04-09,1.530132
1984-04-10,1.49335
1984-04-11,1.5007059999999999
1984-04-12,1.537488
1984-04-13,1.515419
1984-04-16,1.544845
1984-04-17,1.6110520000000002
1984-04-18,1.588983
1984-04-19,1.5595569999999999
1984-04-23,1.515419
1984-04-24,1.508063
1984-04-25,1.530132
1984-04-26,1.57427
1984-04-27,1.530132
1984-04-30,1.522775
1984-05-01,1.530132
1984-05-02,1.530132
1984-05-03,1.530132
1984-05-04,1.530132
1984-05-07,1.530132
1984-05-08,1.537488
1984-05-09,1.522775
1984-05-10,1.508063
1984-05-11,1.4859930000000001
1984-05-14,1.463924
1984-05-15,1.427142
1984-05-16,1.4124290000000002
1984-05-17,1.405073
1984-05-18,1.397717
1984-05-21,1.3830040000000001
1984-05-22,1.368291
1984-05-23,1.397717
1984-05-24,1.397717
1984-05-25,1.405073
1984-05-29,1.397717
1984-05-30,1.3830040000000001
1984-05-31,1.4124290000000002
1984-06-01,1.434499
1984-06-04,1.4418549999999999
1984-06-05,1.419786
1984-06-06,1.434499
