Date,FRGI
2016-11-21,29.4
2016-11-22,29.1
2016-11-23,29.35
2016-11-25,29.4
2016-11-28,29.15
2016-11-29,29.0
2016-11-30,28.65
2016-12-01,28.35
2016-12-02,29.85
2016-12-05,29.950001
2016-12-06,29.950001
2016-12-07,29.65
2016-12-08,29.65
2016-12-09,29.65
2016-12-12,29.15
2016-12-13,29.15
2016-12-14,28.6
2016-12-15,28.85
2016-12-16,29.6
2016-12-19,30.0
2016-12-20,29.700001
2016-12-21,29.5
2016-12-22,29.450001
2016-12-23,30.0
2016-12-27,30.5
2016-12-28,30.1
2016-12-29,30.1
2016-12-30,29.85
2017-01-03,29.450001
2017-01-04,29.15
2017-01-05,29.049999
2017-01-06,28.0
2017-01-09,27.799999
2017-01-10,28.0
2017-01-11,28.0
2017-01-12,27.9
2017-01-13,27.65
2017-01-17,26.950001
2017-01-18,26.9
2017-01-19,27.0
2017-01-20,27.0
2017-01-23,26.6
2017-01-24,26.75
2017-01-25,26.4
2017-01-26,26.4
2017-01-27,25.9
2017-01-30,26.200001
2017-01-31,26.299999
2017-02-01,26.35
2017-02-02,26.75
2017-02-03,27.0
2017-02-06,27.15
2017-02-07,27.0
2017-02-08,27.450001
2017-02-09,28.450001
2017-02-10,28.700001
2017-02-13,28.15
2017-02-14,28.450001
2017-02-15,28.4
2017-02-16,28.4
2017-02-17,28.0
2017-02-21,28.5
2017-02-22,27.65
2017-02-23,26.950001
2017-02-24,26.35
2017-02-27,25.950001
2017-02-28,19.85
2017-03-01,20.85
2017-03-02,20.450001
2017-03-03,19.799999
2017-03-06,20.75
2017-03-07,20.9
2017-03-08,20.799999
2017-03-09,21.299999
2017-03-10,21.700001
2017-03-13,21.65
2017-03-14,21.6
2017-03-15,21.799999
2017-03-16,22.049999
2017-03-17,22.6
2017-03-20,22.15
2017-03-21,22.15
2017-03-22,22.25
2017-03-23,22.35
2017-03-24,22.6
2017-03-27,22.85
2017-03-28,23.5
2017-03-29,23.799999
2017-03-30,23.950001
2017-03-31,24.200001
2017-04-03,23.6
2017-04-04,23.4
2017-04-05,23.5
2017-04-06,23.950001
2017-04-07,23.85
2017-04-10,23.700001
2017-04-11,23.700001
2017-04-12,23.75
2017-04-13,23.549999
2017-04-17,23.4
2017-04-18,23.6
2017-04-19,23.9
2017-04-20,24.200001
2017-04-21,23.9
2017-04-24,24.6
2017-04-25,24.549999
2017-04-26,24.700001
2017-04-27,25.0
2017-04-28,24.35
2017-05-01,24.9
2017-05-02,24.950001
2017-05-03,24.35
2017-05-04,24.200001
2017-05-05,24.299999
2017-05-08,24.35
2017-05-09,22.549999
2017-05-10,22.5
2017-05-11,22.35
2017-05-12,22.299999
2017-05-15,22.200001
2017-05-16,21.950001
2017-05-17,22.049999
2017-05-18,22.6
2017-05-19,23.200001
2017-05-22,23.549999
2017-05-23,23.1
2017-05-24,22.950001
2017-05-25,22.950001
2017-05-26,23.0
2017-05-30,22.200001
2017-05-31,22.049999
2017-06-01,22.4
2017-06-02,22.549999
2017-06-05,22.0
2017-06-06,21.0
2017-06-07,20.9
2017-06-08,21.4
2017-06-09,21.5
2017-06-12,21.5
2017-06-13,21.85
2017-06-14,21.700001
2017-06-15,21.200001
2017-06-16,21.1
2017-06-19,21.1
2017-06-20,20.65
2017-06-21,20.15
2017-06-22,20.549999
2017-06-23,20.35
2017-06-26,20.35
2017-06-27,20.549999
2017-06-28,20.700001
2017-06-29,20.700001
2017-06-30,20.65
2017-07-03,20.6
2017-07-05,20.200001
2017-07-06,19.85
2017-07-07,19.799999
2017-07-10,19.4
2017-07-11,19.25
2017-07-12,18.799999
2017-07-13,18.25
2017-07-14,18.25
2017-07-17,18.450001
2017-07-18,18.1
2017-07-19,18.299999
2017-07-20,18.6
2017-07-21,18.450001
2017-07-24,17.9
2017-07-25,18.049999
2017-07-26,17.65
2017-07-27,17.35
2017-07-28,17.299999
2017-07-31,16.799999
2017-08-01,17.299999
2017-08-02,17.0
2017-08-03,16.799999
2017-08-04,16.9
2017-08-07,16.85
2017-08-08,18.5
2017-08-09,19.049999
2017-08-10,18.65
2017-08-11,18.700001
2017-08-14,18.549999
2017-08-15,18.35
2017-08-16,18.200001
2017-08-17,18.200001
2017-08-18,17.799999
2017-08-21,17.85
2017-08-22,18.0
2017-08-23,17.75
2017-08-24,17.5
2017-08-25,17.549999
2017-08-28,17.700001
2017-08-29,17.1
2017-08-30,17.15
2017-08-31,17.4
2017-09-01,18.25
2017-09-05,17.299999
2017-09-06,17.049999
2017-09-07,15.9
2017-09-08,15.9
2017-09-11,16.4
2017-09-12,17.5
2017-09-13,17.4
2017-09-14,16.950001
2017-09-15,18.15
2017-09-18,17.65
2017-09-19,17.200001
2017-09-20,17.450001
2017-09-21,17.5
2017-09-22,17.6
2017-09-25,17.25
2017-09-26,18.6
2017-09-27,18.4
2017-09-28,18.950001
2017-09-29,19.0
2017-10-02,18.4
2017-10-03,18.4
2017-10-04,18.25
2017-10-05,18.5
2017-10-06,18.6
2017-10-09,18.4
2017-10-10,18.549999
2017-10-11,18.4
2017-10-12,17.6
2017-10-13,16.85
2017-10-16,17.1
2017-10-17,17.049999
2017-10-18,16.85
2017-10-19,17.049999
2017-10-20,17.0
2017-10-23,17.0
2017-10-24,16.9
2017-10-25,16.5
2017-10-26,16.700001
2017-10-27,16.65
2017-10-30,16.65
2017-10-31,16.549999
2017-11-01,16.799999
2017-11-02,16.549999
2017-11-03,16.85
2017-11-06,17.1
2017-11-07,16.6
2017-11-08,16.1
2017-11-09,16.450001
2017-11-10,16.75
2017-11-13,16.950001
2017-11-14,17.4
2017-11-15,17.35
2017-11-16,17.25
2017-11-17,17.799999
2017-11-20,17.799999
2017-11-21,17.950001
2017-11-22,17.799999
2017-11-24,17.75
2017-11-27,17.35
2017-11-28,17.9
2017-11-29,18.65
2017-11-30,18.9
2017-12-01,19.049999
2017-12-04,19.6
2017-12-05,19.1
2017-12-06,18.950001
2017-12-07,18.65
2017-12-08,19.85
2017-12-11,20.1
2017-12-12,19.6
2017-12-13,19.700001
2017-12-14,18.950001
2017-12-15,19.299999
2017-12-18,19.299999
2017-12-19,19.35
2017-12-20,19.049999
2017-12-21,19.299999
2017-12-22,19.25
2017-12-26,19.299999
2017-12-27,19.1
2017-12-28,18.85
2017-12-29,19.0
2018-01-02,19.25
2018-01-03,19.5
2018-01-04,19.549999
2018-01-05,19.35
2018-01-08,19.35
2018-01-09,19.299999
2018-01-10,19.299999
2018-01-11,19.549999
2018-01-12,19.4
2018-01-16,19.1
2018-01-17,19.299999
2018-01-18,19.200001
2018-01-19,19.65
2018-01-22,19.549999
2018-01-23,19.700001
2018-01-24,20.0
2018-01-25,20.1
2018-01-26,19.950001
2018-01-29,19.950001
2018-01-30,19.549999
2018-01-31,19.200001
2018-02-01,18.799999
2018-02-02,18.35
2018-02-05,17.65
2018-02-06,18.25
2018-02-07,18.1
2018-02-08,17.950001
2018-02-09,17.950001
2018-02-12,18.1
2018-02-13,17.85
2018-02-14,18.549999
2018-02-15,18.9
2018-02-16,18.9
2018-02-20,18.9
2018-02-21,19.25
2018-02-22,19.4
2018-02-23,19.299999
2018-02-26,20.200001
2018-02-27,17.0
2018-02-28,17.0
2018-03-01,16.6
2018-03-02,18.0
2018-03-05,18.700001
2018-03-06,18.450001
2018-03-07,18.4
2018-03-08,17.5
2018-03-09,19.049999
2018-03-12,19.200001
2018-03-13,19.0
2018-03-14,18.450001
2018-03-15,18.049999
2018-03-16,18.65
2018-03-19,18.450001
2018-03-20,18.15
2018-03-21,18.299999
2018-03-22,18.200001
2018-03-23,17.950001
2018-03-26,18.450001
2018-03-27,18.1
2018-03-28,18.049999
2018-03-29,18.5
2018-04-02,18.049999
2018-04-03,18.299999
2018-04-04,19.0
2018-04-05,19.5
2018-04-06,19.5
2018-04-09,19.049999
2018-04-10,19.299999
2018-04-11,19.450001
2018-04-12,19.35
2018-04-13,19.450001
2018-04-16,19.85
2018-04-17,19.9
2018-04-18,19.75
2018-04-19,19.549999
2018-04-20,19.5
2018-04-23,19.299999
2018-04-24,19.549999
2018-04-25,19.65
2018-04-26,19.950001
2018-04-27,20.5
2018-04-30,21.0
2018-05-01,21.1
2018-05-02,21.0
2018-05-03,20.700001
2018-05-04,21.549999
2018-05-07,21.85
2018-05-08,24.65
2018-05-09,25.25
2018-05-10,24.0
2018-05-11,24.049999
2018-05-14,23.65
2018-05-15,24.4
2018-05-16,24.549999
2018-05-17,24.549999
2018-05-18,24.450001
2018-05-21,24.700001
2018-05-22,24.25
2018-05-23,24.299999
2018-05-24,24.299999
2018-05-25,24.1
2018-05-29,24.65
2018-05-30,24.950001
2018-05-31,24.85
2018-06-01,24.799999
2018-06-04,25.049999
2018-06-05,25.85
2018-06-06,25.950001
2018-06-07,25.950001
2018-06-08,25.799999
2018-06-11,25.700001
2018-06-12,25.9
2018-06-13,25.75
2018-06-14,26.0
2018-06-15,26.25
2018-06-18,26.6
2018-06-19,27.0
2018-06-20,27.0
2018-06-21,27.049999
2018-06-22,27.549999
2018-06-25,27.25
2018-06-26,28.15
2018-06-27,28.799999
2018-06-28,29.049999
2018-06-29,28.700001
2018-07-02,29.75
2018-07-03,29.15
2018-07-05,29.450001
2018-07-06,30.049999
2018-07-09,30.200001
2018-07-10,29.35
2018-07-11,28.950001
2018-07-12,29.200001
2018-07-13,29.6
2018-07-16,29.25
2018-07-17,29.5
2018-07-18,30.049999
2018-07-19,30.549999
2018-07-20,30.15
2018-07-23,30.5
2018-07-24,29.85
2018-07-25,29.549999
2018-07-26,29.799999
2018-07-27,29.35
2018-07-30,29.0
2018-07-31,29.049999
2018-08-01,28.950001
2018-08-02,29.299999
2018-08-03,29.049999
2018-08-06,29.049999
2018-08-07,27.9
2018-08-08,28.4
2018-08-09,28.75
2018-08-10,28.4
2018-08-13,28.5
2018-08-14,28.5
2018-08-15,28.5
2018-08-16,28.75
2018-08-17,29.1
2018-08-20,29.4
2018-08-21,29.4
2018-08-22,29.15
2018-08-23,29.299999
2018-08-24,29.049999
2018-08-27,28.25
2018-08-28,28.200001
2018-08-29,28.200001
2018-08-30,28.5
2018-08-31,28.75
2018-09-04,28.6
2018-09-05,29.5
2018-09-06,29.5
2018-09-07,29.450001
2018-09-10,29.75
2018-09-11,29.799999
2018-09-12,28.65
2018-09-13,28.15
2018-09-14,27.9
2018-09-17,27.35
2018-09-18,27.15
2018-09-19,26.25
2018-09-20,25.85
2018-09-21,26.299999
2018-09-24,26.0
2018-09-25,25.85
2018-09-26,26.549999
2018-09-27,26.15
2018-09-28,26.75
2018-10-01,26.27
2018-10-02,25.540001
2018-10-03,25.360001
2018-10-04,25.870001000000002
2018-10-05,28.049999
2018-10-08,29.1
2018-10-09,29.82
2018-10-10,29.41
2018-10-11,29.209999
2018-10-12,28.809998999999998
2018-10-15,29.32
2018-10-16,29.77
2018-10-17,29.51
2018-10-18,29.49
2018-10-19,28.57
2018-10-22,28.639999
2018-10-23,27.459999
2018-10-24,26.77
2018-10-25,26.77
2018-10-26,26.52
2018-10-29,26.440001000000002
2018-10-30,26.74
2018-10-31,25.809998999999998
2018-11-01,25.09
2018-11-02,25.540001
2018-11-05,24.940001000000002
2018-11-06,18.51
2018-11-07,19.690001000000002
2018-11-08,20.0
2018-11-09,20.049999
2018-11-12,20.440001000000002
2018-11-13,18.98
2018-11-14,19.27
2018-11-15,19.129998999999998
2018-11-16,19.049999
2018-11-19,19.110001
2018-11-20,18.790001
2018-11-21,19.02
2018-11-23,19.110001
2018-11-26,18.32
2018-11-27,18.790001
2018-11-28,18.75
2018-11-29,18.610001
2018-11-30,18.85
2018-12-03,19.280001000000002
2018-12-04,18.639999
2018-12-06,19.16
2018-12-07,18.42
2018-12-10,18.02
2018-12-11,17.51
2018-12-12,17.360001
2018-12-13,17.299999
2018-12-14,16.51
2018-12-17,15.71
2018-12-18,16.040001
2018-12-19,15.66
2018-12-20,15.36
2018-12-21,14.57
2018-12-24,14.32
2018-12-26,14.61
2018-12-27,14.44
2018-12-28,15.24
2018-12-31,15.51
2019-01-02,15.79
2019-01-03,15.34
2019-01-04,16.0
2019-01-07,16.4
2019-01-08,16.629998999999998
2019-01-09,16.719998999999998
2019-01-10,16.719998999999998
2019-01-11,16.709999
2019-01-14,16.110001
2019-01-15,15.92
2019-01-16,15.58
2019-01-17,15.85
2019-01-18,15.45
2019-01-22,15.12
2019-01-23,15.27
2019-01-24,15.51
2019-01-25,15.21
2019-01-28,15.06
2019-01-29,14.9
2019-01-30,14.83
2019-01-31,14.86
2019-02-01,14.33
2019-02-04,14.38
2019-02-05,14.76
2019-02-06,14.36
2019-02-07,14.38
2019-02-08,14.37
2019-02-11,14.35
2019-02-12,14.73
2019-02-13,14.77
2019-02-14,14.8
2019-02-15,15.05
2019-02-19,15.4
2019-02-20,15.5
2019-02-21,15.66
2019-02-22,16.18
2019-02-25,16.049999
2019-02-26,15.24
2019-02-27,14.94
2019-02-28,15.07
2019-03-01,15.24
2019-03-04,14.66
2019-03-05,14.41
2019-03-06,13.77
2019-03-07,13.85
2019-03-08,13.88
2019-03-11,13.77
2019-03-12,13.5
2019-03-13,13.65
2019-03-14,13.64
2019-03-15,13.8
2019-03-18,13.98
2019-03-19,13.94
2019-03-20,13.68
2019-03-21,13.29
2019-03-22,12.83
2019-03-25,12.91
2019-03-26,13.1
2019-03-27,13.04
2019-03-28,13.18
2019-03-29,13.11
2019-04-01,13.06
2019-04-02,12.92
2019-04-03,12.9
2019-04-04,13.25
2019-04-05,13.46
2019-04-08,13.22
2019-04-09,12.82
2019-04-10,12.88
2019-04-11,12.82
2019-04-12,12.67
2019-04-15,12.41
2019-04-16,12.66
2019-04-17,12.48
2019-04-18,12.52
2019-04-22,12.51
2019-04-23,12.58
2019-04-24,13.02
2019-04-25,13.26
2019-04-26,13.26
2019-04-29,13.3
2019-04-30,12.66
2019-05-01,12.9
2019-05-02,12.99
2019-05-03,13.14
2019-05-06,13.51
2019-05-07,13.2
2019-05-08,13.61
2019-05-09,13.13
2019-05-10,13.65
2019-05-13,13.61
2019-05-14,14.23
2019-05-15,13.95
2019-05-16,13.95
2019-05-17,13.9
2019-05-20,14.0
2019-05-21,14.2
2019-05-22,14.09
2019-05-23,13.45
2019-05-24,13.75
2019-05-28,13.9
2019-05-29,13.69
2019-05-30,14.0
2019-05-31,14.18
2019-06-03,14.24
2019-06-04,14.2
2019-06-05,14.0
2019-06-06,13.42
2019-06-07,13.55
2019-06-10,13.85
2019-06-11,13.71
2019-06-12,13.87
2019-06-13,14.26
2019-06-14,14.12
2019-06-17,13.61
2019-06-18,13.34
2019-06-19,13.07
2019-06-20,12.98
2019-06-21,13.01
2019-06-24,12.76
2019-06-25,12.52
2019-06-26,12.59
2019-06-27,12.86
2019-06-28,13.14
2019-07-01,12.9
2019-07-02,12.92
2019-07-03,12.95
2019-07-05,13.14
2019-07-08,12.6
2019-07-09,12.53
2019-07-10,12.23
2019-07-11,11.61
2019-07-12,11.48
2019-07-15,11.32
2019-07-16,11.2
2019-07-17,11.33
2019-07-18,11.1
2019-07-19,11.07
2019-07-22,10.71
2019-07-23,10.81
2019-07-24,10.9
2019-07-25,10.77
2019-07-26,10.41
2019-07-29,10.17
2019-07-30,9.93
2019-07-31,9.55
2019-08-01,9.67
2019-08-02,9.76
2019-08-05,9.48
2019-08-06,9.65
2019-08-07,9.71
2019-08-08,9.95
2019-08-09,10.78
2019-08-12,10.68
2019-08-13,10.81
2019-08-14,10.32
2019-08-15,10.27
2019-08-16,10.44
2019-08-19,10.29
2019-08-20,9.92
2019-08-21,10.02
2019-08-22,9.97
2019-08-23,9.6
2019-08-26,9.34
2019-08-27,8.86
2019-08-28,8.83
2019-08-29,8.88
2019-08-30,8.64
2019-09-03,8.53
2019-09-04,8.38
2019-09-05,8.54
2019-09-06,8.49
2019-09-09,8.77
2019-09-10,9.76
2019-09-11,10.41
2019-09-12,10.32
2019-09-13,10.45
2019-09-16,10.68
2019-09-17,10.55
2019-09-18,10.47
2019-09-19,10.41
2019-09-20,10.53
2019-09-23,10.52
2019-09-24,10.98
2019-09-25,10.91
2019-09-26,11.06
2019-09-27,10.54
2019-09-30,10.42
2019-10-01,10.31
2019-10-02,10.22
2019-10-03,9.91
2019-10-04,9.93
2019-10-07,9.81
2019-10-08,9.65
2019-10-09,9.45
2019-10-10,9.19
2019-10-11,9.07
2019-10-14,8.6
2019-10-15,8.63
2019-10-16,8.77
2019-10-17,8.89
2019-10-18,8.59
2019-10-21,8.65
2019-10-22,8.79
2019-10-23,9.01
2019-10-24,8.52
2019-10-25,8.82
2019-10-28,8.86
2019-10-29,9.12
2019-10-30,8.96
2019-10-31,8.6
2019-11-01,9.13
2019-11-04,9.23
2019-11-05,9.47
2019-11-06,9.53
2019-11-07,9.76
2019-11-08,9.66
2019-11-11,9.53
2019-11-12,9.37
2019-11-13,9.24
2019-11-14,9.29
2019-11-15,9.29
2019-11-18,9.3
2019-11-19,8.98
2019-11-20,8.76
2019-11-21,8.91
2019-11-22,9.23
2019-11-25,9.58
2019-11-26,9.62
2019-11-27,9.77
2019-11-29,9.9
2019-12-02,9.88
2019-12-03,9.82
2019-12-04,9.55
2019-12-05,9.5
2019-12-06,9.66
2019-12-09,9.59
2019-12-10,9.59
2019-12-11,9.31
2019-12-12,9.23
2019-12-13,9.22
2019-12-16,9.44
2019-12-17,10.2
2019-12-18,10.3
2019-12-19,10.21
2019-12-20,10.11
2019-12-23,9.94
2019-12-24,9.85
2019-12-26,9.83
2019-12-27,9.48
2019-12-30,9.45
2019-12-31,9.89
2020-01-02,9.98
2020-01-03,10.24
2020-01-06,10.47
2020-01-07,10.43
2020-01-08,10.54
2020-01-09,10.48
2020-01-10,10.43
2020-01-13,10.5
2020-01-14,10.51
2020-01-15,10.6
2020-01-16,10.79
2020-01-17,10.77
2020-01-21,10.85
2020-01-22,10.86
2020-01-23,10.89
2020-01-24,11.0
2020-01-27,10.85
2020-01-28,10.7
2020-01-29,10.5
2020-01-30,10.31
2020-01-31,9.93
2020-02-03,9.94
2020-02-04,10.16
2020-02-05,10.32
2020-02-06,10.62
2020-02-07,10.69
2020-02-10,10.37
2020-02-11,10.4
2020-02-12,10.38
2020-02-13,10.34
2020-02-14,10.34
2020-02-18,10.32
2020-02-19,10.26
2020-02-20,10.4
2020-02-21,10.4
2020-02-24,10.26
2020-02-25,9.97
2020-02-26,9.1
2020-02-27,9.44
2020-02-28,9.66
2020-03-02,9.08
2020-03-03,8.9
2020-03-04,8.91
2020-03-05,8.01
2020-03-06,7.45
2020-03-09,6.67
2020-03-10,7.23
2020-03-11,6.69
2020-03-12,4.73
2020-03-13,5.33
2020-03-16,3.67
2020-03-17,3.81
2020-03-18,2.95
2020-03-19,3.49
2020-03-20,5.13
2020-03-23,5.39
2020-03-24,5.46
2020-03-25,5.54
2020-03-26,5.6
2020-03-27,4.56
2020-03-30,4.21
2020-03-31,4.03
2020-04-01,3.84
2020-04-02,3.96
2020-04-03,4.09
2020-04-06,4.95
2020-04-07,5.25
2020-04-08,5.52
2020-04-09,6.0
2020-04-13,5.93
2020-04-14,6.21
2020-04-15,6.21
2020-04-16,6.51
2020-04-17,7.27
2020-04-20,6.51
2020-04-21,6.64
2020-04-22,6.71
2020-04-23,6.71
2020-04-24,5.93
2020-04-27,6.54
2020-04-28,6.54
2020-04-29,7.86
2020-04-30,7.28
2020-05-01,6.69
2020-05-04,6.5
2020-05-05,5.97
2020-05-06,5.93
2020-05-07,5.89
2020-05-08,7.72
