Date,SMTGF
2013-06-13,32.200001
2013-06-14,32.5
2013-06-17,32.5
2013-06-18,32.5
2013-06-19,32.5
2013-06-20,32.5
2013-06-21,32.5
2013-06-24,32.5
2013-06-25,32.5
2013-06-26,32.5
2013-06-27,32.5
2013-06-28,32.5
2013-07-01,32.5
2013-07-02,32.5
2013-07-03,32.5
2013-07-05,32.5
2013-07-08,32.5
2013-07-09,32.5
2013-07-10,32.5
2013-07-11,32.5
2013-07-12,32.5
2013-07-15,32.5
2013-07-16,32.5
2013-07-17,32.5
2013-07-18,32.5
2013-07-19,32.5
2013-07-22,32.5
2013-07-23,32.5
2013-07-24,32.5
2013-07-25,32.5
2013-07-26,32.5
2013-07-29,32.5
2013-07-30,32.5
2013-07-31,32.5
2013-08-01,32.5
2013-08-02,31.6
2013-08-05,31.6
2013-08-06,31.6
2013-08-07,31.6
2013-08-08,31.6
2013-08-09,31.6
2013-08-12,31.6
2013-08-13,35.599998
2013-08-14,35.598
2013-08-15,35.599998
2013-08-16,35.599998
2013-08-19,35.599998
2013-08-20,35.599998
2013-08-21,35.599998
2013-08-22,35.599998
2013-08-23,35.599998
2013-08-26,35.599998
2013-08-27,35.599998
2013-08-28,35.599998
2013-08-29,35.599998
2013-08-30,35.599998
2013-09-03,35.599998
2013-09-04,35.599998
2013-09-05,35.599998
2013-09-06,35.599998
2013-09-09,35.599998
2013-09-10,35.599998
2013-09-11,35.599998
2013-09-12,35.599998
2013-09-13,35.599998
2013-09-16,35.599998
2013-09-17,35.200001
2013-09-18,35.200001
2013-09-19,35.200001
2013-09-20,35.200001
2013-09-23,35.200001
2013-09-24,35.200001
2013-09-25,35.200001
2013-09-26,35.200001
2013-09-27,35.200001
2013-09-30,35.200001
2013-10-01,35.200001
2013-10-02,35.200001
2013-10-03,35.200001
2013-10-04,35.200001
2013-10-07,35.200001
2013-10-08,35.200001
2013-10-09,35.200001
2013-10-10,36.0
2013-10-11,36.0
2013-10-14,36.0
2013-10-15,36.0
2013-10-16,36.0
2013-10-17,36.0
2013-10-18,36.0
2013-10-21,36.0
2013-10-22,36.0
2013-10-23,45.299999
2013-10-24,45.299999
2013-10-25,45.299999
2013-10-28,45.299999
2013-10-29,45.299999
2013-10-30,45.299999
2013-10-31,45.299999
2013-11-01,45.299999
2013-11-04,45.299999
2013-11-05,45.299999
2013-11-06,45.299999
2013-11-07,45.299999
2013-11-08,45.299999
2013-11-11,45.299999
2013-11-12,45.299999
2013-11-13,45.299999
2013-11-14,45.299999
2013-11-15,39.549999
2013-11-18,39.549999
2013-11-19,39.549999
2013-11-20,39.549999
2013-11-21,39.549999
2013-11-22,39.549999
2013-11-25,39.549999
2013-11-26,39.549999
2013-11-27,39.549999
2013-11-29,39.549999
2013-12-02,40.5
2013-12-03,40.5
2013-12-04,40.5
2013-12-05,33.380001
2013-12-06,33.099998
2013-12-09,33.099998
2013-12-10,31.23
2013-12-11,31.23
2013-12-12,31.23
2013-12-13,30.85
2013-12-16,30.85
2013-12-17,30.85
2013-12-18,30.85
2013-12-19,30.450001
2013-12-20,30.450001
2013-12-23,30.450001
2013-12-24,30.450001
2013-12-26,30.450001
2013-12-27,30.450001
2013-12-30,30.450001
2013-12-31,30.450001
2014-01-02,30.450001
2014-01-03,30.450001
2014-01-06,30.450001
2014-01-07,30.450001
2014-01-08,30.450001
2014-01-09,30.450001
2014-01-10,30.450001
2014-01-13,30.450001
2014-01-14,30.450001
2014-01-15,30.450001
2014-01-16,39.450001
2014-01-17,39.450001
2014-01-21,40.900002
2014-01-22,40.900002
2014-01-23,40.900002
2014-01-24,40.900002
2014-01-27,40.900002
2014-01-28,40.900002
2014-01-29,40.900002
2014-01-30,40.900002
2014-01-31,40.900002
2014-02-03,40.900002
2014-02-04,40.900002
2014-02-05,40.900002
2014-02-06,40.900002
2014-02-07,40.900002
2014-02-10,40.900002
2014-02-11,40.900002
2014-02-12,40.900002
2014-02-13,40.900002
2014-02-14,40.900002
2014-02-18,40.900002
2014-02-19,40.900002
2014-02-20,40.900002
2014-02-21,51.470001
2014-02-24,56.5
2014-02-25,56.5
2014-02-26,65.75
2014-02-27,65.75
2014-02-28,65.75
2014-03-03,65.75
2014-03-04,65.75
2014-03-05,65.75
2014-03-06,65.75
2014-03-07,64.150002
2014-03-10,64.150002
2014-03-11,64.150002
2014-03-12,64.150002
2014-03-13,64.150002
2014-03-14,64.199997
2014-03-17,64.199997
2014-03-18,64.199997
2014-03-19,66.400002
2014-03-20,64.5
2014-03-21,64.5
2014-03-24,64.5
2014-03-25,59.5
2014-03-26,62.349998
2014-03-27,62.349998
2014-03-28,59.169998
2014-03-31,59.169998
2014-04-01,59.169998
2014-04-02,56.049999
2014-04-03,56.049999
2014-04-04,56.049999
2014-04-07,56.049999
2014-04-08,56.049999
2014-04-09,56.049999
2014-04-10,56.049999
2014-04-11,56.049999
2014-04-14,56.049999
2014-04-15,56.049999
2014-04-16,56.049999
2014-04-17,56.049999
2014-04-21,56.049999
2014-04-22,56.049999
2014-04-23,56.049999
2014-04-24,56.049999
2014-04-25,56.049999
2014-04-28,56.049999
2014-04-29,56.049999
2014-04-30,41.950001
2014-05-01,42.080002
2014-05-02,42.080002
2014-05-05,42.080002
2014-05-06,42.080002
2014-05-07,42.080002
2014-05-08,42.080002
2014-05-09,42.080002
2014-05-12,42.080002
2014-05-13,41.549999
2014-05-14,39.950001
2014-05-15,39.950001
2014-05-16,39.950001
2014-05-19,39.950001
2014-05-20,35.400002
2014-05-21,35.400002
2014-05-22,35.400002
2014-05-23,35.400002
2014-05-27,40.279999
2014-05-28,41.400002
2014-05-29,41.400002
2014-05-30,41.400002
2014-06-02,40.290001000000004
2014-06-03,40.290001000000004
2014-06-04,40.290001000000004
2014-06-05,40.290001000000004
2014-06-06,40.290001000000004
2014-06-09,40.290001000000004
2014-06-10,40.290001000000004
2014-06-11,40.290001000000004
2014-06-12,40.290001000000004
2014-06-13,40.290001000000004
2014-06-16,40.290001000000004
2014-06-17,40.290001000000004
2014-06-18,40.290001000000004
2014-06-19,40.290001000000004
2014-06-20,40.290001000000004
2014-06-23,40.290001000000004
2014-06-24,40.290001000000004
2014-06-25,37.810001
2014-06-26,37.810001
2014-06-27,37.810001
2014-06-30,37.810001
2014-07-01,37.810001
2014-07-02,37.450001
2014-07-03,37.450001
2014-07-07,37.450001
2014-07-08,37.450001
2014-07-09,37.450001
2014-07-10,37.450001
2014-07-11,35.689999
2014-07-14,35.689999
2014-07-15,35.689999
2014-07-16,35.689999
2014-07-17,36.23
2014-07-18,36.23
2014-07-21,36.23
2014-07-22,36.23
2014-07-23,36.23
2014-07-24,36.23
2014-07-25,36.23
2014-07-28,36.23
2014-07-29,36.23
2014-07-30,30.1
2014-07-31,28.43
2014-08-01,28.43
2014-08-04,28.43
2014-08-05,28.43
2014-08-06,28.43
2014-08-07,27.35
2014-08-08,27.35
2014-08-11,27.35
2014-08-12,27.35
2014-08-13,27.35
2014-08-14,28.5
2014-08-15,28.5
2014-08-18,28.5
2014-08-19,28.5
2014-08-20,28.940001000000002
2014-08-21,28.940001000000002
2014-08-22,28.940001000000002
2014-08-25,28.940001000000002
2014-08-26,30.6
2014-08-27,30.6
2014-08-28,30.6
2014-08-29,30.6
2014-09-02,30.6
2014-09-03,34.889998999999996
2014-09-04,34.889998999999996
2014-09-05,34.889998999999996
2014-09-08,34.889998999999996
2014-09-09,34.889998999999996
2014-09-10,34.889998999999996
2014-09-11,34.889998999999996
2014-09-12,34.889998999999996
2014-09-15,31.75
2014-09-16,31.75
2014-09-17,30.049999
2014-09-18,30.049999
2014-09-19,29.700001
2014-09-22,29.700001
2014-09-23,29.700001
2014-09-24,29.700001
2014-09-25,29.700001
2014-09-26,29.700001
2014-09-29,29.700001
2014-09-30,29.700001
2014-10-01,29.700001
2014-10-02,29.700001
2014-10-03,29.700001
2014-10-06,29.700001
2014-10-07,29.700001
2014-10-08,23.4
2014-10-09,22.17
2014-10-10,22.17
2014-10-13,22.17
2014-10-14,23.629998999999998
2014-10-15,23.629998999999998
2014-10-16,23.629998999999998
2014-10-17,23.629998999999998
2014-10-20,23.629998999999998
2014-10-21,23.629998999999998
2014-10-22,23.629998999999998
2014-10-23,23.629998999999998
2014-10-24,23.629998999999998
2014-10-27,23.629998999999998
2014-10-28,23.629998999999998
2014-10-29,23.629998999999998
2014-10-30,24.33
2014-10-31,24.33
2014-11-03,24.33
2014-11-04,24.33
2014-11-05,24.33
2014-11-06,22.969998999999998
2014-11-07,22.969998999999998
2014-11-10,23.209999
2014-11-11,23.209999
2014-11-12,23.209999
2014-11-13,23.209999
2014-11-14,23.209999
2014-11-17,23.209999
2014-11-18,25.1
2014-11-19,25.75
2014-11-20,25.75
2014-11-21,25.75
2014-11-24,27.15
2014-11-25,27.15
2014-11-26,27.15
2014-11-28,27.15
2014-12-01,23.870001000000002
2014-12-02,19.299999
2014-12-03,19.299999
2014-12-04,18.83
2014-12-05,18.83
2014-12-08,18.83
2014-12-09,18.83
2014-12-10,18.83
2014-12-11,18.83
2014-12-12,18.83
2014-12-15,18.83
2014-12-16,18.83
2014-12-17,18.83
2014-12-18,18.83
2014-12-19,18.4
2014-12-22,18.4
2014-12-23,18.4
2014-12-24,18.4
2014-12-26,18.4
2014-12-29,18.4
2014-12-30,18.4
2014-12-31,18.4
2015-01-02,18.4
2015-01-05,18.4
2015-01-06,18.4
2015-01-07,18.4
2015-01-08,18.4
2015-01-09,18.4
2015-01-12,18.4
2015-01-13,18.4
2015-01-14,18.4
2015-01-15,18.4
2015-01-16,18.4
2015-01-20,18.4
2015-01-21,18.4
2015-01-22,18.4
2015-01-23,18.4
2015-01-26,18.4
2015-01-27,18.4
2015-01-28,18.4
2015-01-29,18.4
2015-01-30,18.4
2015-02-02,12.47
2015-02-03,12.47
2015-02-04,12.47
2015-02-05,14.55
2015-02-06,14.55
2015-02-09,14.55
2015-02-10,14.55
2015-02-11,14.55
2015-02-12,14.55
2015-02-13,14.55
2015-02-17,14.93
2015-02-18,15.01
2015-02-19,15.01
2015-02-20,15.01
2015-02-23,13.5
2015-02-24,12.87
2015-02-25,12.87
2015-02-26,12.87
2015-02-27,12.87
2015-03-02,13.15
2015-03-03,13.15
2015-03-04,13.45
2015-03-05,13.45
2015-03-06,13.45
2015-03-09,13.45
2015-03-10,13.45
2015-03-11,13.45
2015-03-12,13.45
2015-03-13,13.45
2015-03-16,13.45
2015-03-17,13.45
2015-03-18,13.45
2015-03-19,13.45
2015-03-20,13.45
2015-03-23,13.45
2015-03-24,13.45
2015-03-25,13.45
2015-03-26,12.66
2015-03-27,12.66
2015-03-30,12.66
2015-03-31,12.66
2015-04-01,12.66
2015-04-02,12.66
2015-04-06,12.66
2015-04-07,12.66
2015-04-08,12.66
2015-04-09,12.66
2015-04-10,12.66
2015-04-13,12.66
2015-04-14,12.66
2015-04-15,12.66
2015-04-16,15.6
2015-04-17,15.6
2015-04-20,15.6
2015-04-21,15.6
2015-04-22,15.6
2015-04-23,15.6
2015-04-24,15.6
2015-04-27,15.6
2015-04-28,15.6
2015-04-29,14.95
2015-04-30,14.95
2015-05-01,14.95
2015-05-04,14.95
2015-05-05,14.95
2015-05-06,14.95
2015-05-07,14.95
2015-05-08,14.95
2015-05-11,14.95
2015-05-12,14.95
2015-05-13,14.95
2015-05-14,17.74
2015-05-15,19.049999
2015-05-18,20.650999
2015-05-19,20.650999
2015-05-20,20.650999
2015-05-21,20.650999
2015-05-22,20.650999
2015-05-26,20.650999
2015-05-27,20.650999
2015-05-28,20.650999
2015-05-29,20.650999
2015-06-01,20.650999
2015-06-02,20.650999
2015-06-03,20.799999
2015-06-04,20.799999
2015-06-05,20.799999
2015-06-08,20.799999
2015-06-09,20.799999
2015-06-10,20.799999
2015-06-11,24.68
2015-06-12,22.5
2015-06-15,24.4
2015-06-16,24.4
2015-06-17,24.4
2015-06-18,24.4
2015-06-19,24.4
2015-06-22,24.4
2015-06-23,24.4
2015-06-24,24.35
2015-06-25,24.35
2015-06-26,24.35
2015-06-29,24.35
2015-06-30,24.35
2015-07-01,24.35
2015-07-02,24.35
2015-07-06,24.35
2015-07-07,22.4
2015-07-08,22.4
2015-07-09,23.1
2015-07-10,27.200001
2015-07-13,29.0
2015-07-14,29.0
2015-07-15,36.18
2015-07-16,33.709998999999996
2015-07-17,33.709998999999996
2015-07-20,33.709998999999996
2015-07-21,33.709998999999996
2015-07-22,33.32
2015-07-23,33.599998
2015-07-24,33.599998
2015-07-27,33.599998
2015-07-28,33.450001
2015-07-29,34.662997999999995
2015-07-30,34.662997999999995
2015-07-31,34.662997999999995
2015-08-03,33.568001
2015-08-04,33.700001
2015-08-05,33.700001
2015-08-06,33.700001
2015-08-07,33.700001
2015-08-10,33.700001
2015-08-11,33.700001
2015-08-12,33.700001
2015-08-13,33.700001
2015-08-14,40.310001
2015-08-17,40.310001
2015-08-18,40.310001
2015-08-19,40.310001
2015-08-20,36.5
2015-08-21,33.32
2015-08-24,35.900002
2015-08-25,35.900002
2015-08-26,35.900002
2015-08-27,35.900002
2015-08-28,35.900002
2015-08-31,35.900002
2015-09-01,35.900002
2015-09-02,36.669998
2015-09-03,36.669998
2015-09-04,36.669998
2015-09-08,36.669998
2015-09-09,36.669998
2015-09-10,36.669998
2015-09-11,36.669998
2015-09-14,36.669998
2015-09-15,36.669998
2015-09-16,36.669998
2015-09-17,36.849998
2015-09-18,36.849998
2015-09-21,36.849998
2015-09-22,33.919998
2015-09-23,33.919998
2015-09-24,33.919998
2015-09-25,33.919998
2015-09-28,33.919998
2015-09-29,33.919998
2015-09-30,43.259997999999996
2015-10-01,43.259997999999996
2015-10-02,43.259997999999996
2015-10-05,43.259997999999996
2015-10-06,43.259997999999996
2015-10-07,43.259997999999996
2015-10-08,43.259997999999996
2015-10-09,43.259997999999996
2015-10-12,43.259997999999996
2015-10-13,43.259997999999996
2015-10-14,43.259997999999996
2015-10-15,43.259997999999996
2015-10-16,43.259997999999996
2015-10-19,43.259997999999996
2015-10-20,43.259997999999996
2015-10-21,43.259997999999996
2015-10-22,43.259997999999996
2015-10-23,43.259997999999996
2015-10-26,43.259997999999996
2015-10-27,43.259997999999996
2015-10-28,43.259997999999996
2015-10-29,43.259997999999996
2015-10-30,43.259997999999996
2015-11-02,43.259997999999996
2015-11-03,43.259997999999996
2015-11-04,43.259997999999996
2015-11-05,43.259997999999996
2015-11-06,43.259997999999996
2015-11-09,43.259997999999996
2015-11-10,43.259997999999996
2015-11-11,50.0
2015-11-12,50.0
2015-11-13,48.560001
2015-11-16,48.560001
2015-11-17,48.560001
2015-11-18,50.200001
2015-11-19,49.75
2015-11-20,50.139998999999996
2015-11-23,51.419998
2015-11-24,51.419998
2015-11-25,51.419998
2015-11-27,51.419998
2015-11-30,51.419998
2015-12-01,49.700001
2015-12-02,48.700001
2015-12-03,48.700001
2015-12-04,48.700001
2015-12-07,50.82
2015-12-08,50.82
2015-12-09,52.0
2015-12-10,50.349998
2015-12-11,50.349998
2015-12-14,50.349998
2015-12-15,50.349998
2015-12-16,50.349998
2015-12-17,50.349998
2015-12-18,50.349998
2015-12-21,50.349998
2015-12-22,50.349998
2015-12-23,50.349998
2015-12-24,50.349998
2015-12-28,50.349998
2015-12-29,50.349998
2015-12-30,55.91
2015-12-31,55.91
2016-01-04,55.91
2016-01-05,55.91
2016-01-06,55.91
2016-01-07,55.0
2016-01-08,55.0
2016-01-11,55.0
2016-01-12,55.0
2016-01-13,55.0
2016-01-14,55.0
2016-01-15,44.240002000000004
2016-01-19,44.240002000000004
2016-01-20,44.240002000000004
2016-01-21,44.240002000000004
2016-01-22,44.240002000000004
2016-01-25,44.240002000000004
2016-01-26,55.299999
2016-01-27,57.299999
2016-01-28,57.299999
2016-01-29,57.299999
2016-02-01,57.299999
2016-02-02,57.299999
2016-02-03,57.299999
2016-02-04,57.299999
2016-02-05,57.299999
2016-02-08,57.299999
2016-02-09,57.299999
2016-02-10,57.299999
2016-02-11,57.299999
2016-02-12,57.299999
2016-02-16,46.700001
2016-02-17,46.700001
2016-02-18,46.700001
2016-02-19,46.700001
2016-02-22,46.700001
2016-02-23,46.700001
2016-02-24,45.950001
2016-02-25,45.950001
2016-02-26,45.950001
2016-02-29,45.950001
2016-03-01,45.950001
2016-03-02,45.950001
2016-03-03,45.950001
2016-03-04,45.950001
2016-03-07,45.950001
2016-03-08,45.950001
2016-03-09,45.950001
2016-03-10,45.950001
2016-03-11,45.950001
2016-03-14,45.950001
2016-03-15,45.950001
2016-03-16,45.950001
2016-03-17,46.830002
2016-03-18,46.830002
2016-03-21,46.830002
2016-03-22,46.830002
2016-03-23,46.830002
2016-03-24,46.830002
2016-03-28,46.830002
2016-03-29,46.830002
2016-03-30,46.830002
2016-03-31,46.830002
2016-04-01,46.830002
2016-04-04,46.830002
2016-04-05,46.830002
2016-04-06,46.830002
2016-04-07,46.830002
2016-04-08,46.830002
2016-04-11,46.830002
2016-04-12,46.830002
2016-04-13,46.830002
2016-04-14,46.830002
2016-04-15,53.099998
2016-04-18,53.099998
2016-04-19,53.099998
2016-04-20,55.200001
2016-04-21,55.200001
2016-04-22,55.200001
2016-04-25,53.0
2016-04-26,53.0
2016-04-27,53.0
2016-04-28,53.0
2016-04-29,53.0
2016-05-02,53.0
2016-05-03,53.0
2016-05-04,53.0
2016-05-05,51.459998999999996
2016-05-06,51.459998999999996
2016-05-09,51.459998999999996
2016-05-10,51.459998999999996
2016-05-11,51.459998999999996
2016-05-12,51.459998999999996
2016-05-13,51.459998999999996
2016-05-16,53.0
2016-05-17,53.0
2016-05-18,53.0
2016-05-19,53.0
2016-05-20,53.0
2016-05-23,54.299999
2016-05-24,54.299999
2016-05-25,54.299999
2016-05-26,54.299999
2016-05-27,54.299999
2016-05-31,54.299999
2016-06-01,54.299999
2016-06-02,54.299999
2016-06-03,57.049999
2016-06-06,57.049999
2016-06-07,57.049999
2016-06-08,57.049999
2016-06-09,57.049999
2016-06-10,57.049999
2016-06-13,57.049999
2016-06-14,57.049999
2016-06-15,57.049999
2016-06-16,57.049999
2016-06-17,57.049999
2016-06-20,57.049999
2016-06-21,57.049999
2016-06-22,57.049999
2016-06-23,57.049999
2016-06-24,57.049999
2016-06-27,57.049999
2016-06-28,49.849998
2016-06-29,49.849998
2016-06-30,49.849998
2016-07-01,49.849998
2016-07-05,49.849998
2016-07-06,49.849998
2016-07-07,49.849998
2016-07-08,49.849998
2016-07-11,49.849998
2016-07-12,49.849998
2016-07-13,49.849998
2016-07-14,49.849998
2016-07-15,49.849998
2016-07-18,49.84
2016-07-19,49.450001
2016-07-20,49.450001
2016-07-21,49.450001
2016-07-22,49.450001
2016-07-25,49.450001
2016-07-26,49.450001
2016-07-27,49.450001
2016-07-28,50.279999
2016-07-29,50.279999
2016-08-01,50.279999
2016-08-02,49.32
2016-08-03,49.32
2016-08-04,49.32
2016-08-05,49.32
2016-08-08,49.32
2016-08-09,49.32
2016-08-10,49.32
2016-08-11,49.32
2016-08-12,49.32
2016-08-15,49.32
2016-08-16,49.32
2016-08-17,49.32
2016-08-18,49.32
2016-08-19,35.599998
2016-08-22,35.599998
2016-08-23,35.599998
2016-08-24,35.599998
2016-08-25,35.599998
2016-08-26,35.599998
2016-08-29,35.599998
2016-08-30,35.599998
2016-08-31,35.599998
2016-09-01,35.599998
2016-09-02,35.599998
2016-09-06,35.599998
2016-09-07,35.599998
2016-09-08,35.599998
2016-09-09,35.599998
2016-09-12,35.599998
2016-09-13,35.599998
2016-09-14,35.599998
2016-09-15,35.599998
2016-09-16,35.599998
2016-09-19,35.599998
2016-09-20,35.599998
2016-09-21,30.969998999999998
2016-09-22,30.969998999999998
2016-09-23,30.969998999999998
2016-09-26,30.969998999999998
2016-09-27,30.969998999999998
2016-09-28,30.969998999999998
2016-09-29,30.969998999999998
2016-09-30,30.969998999999998
2016-10-03,30.969998999999998
2016-10-04,30.969998999999998
2016-10-05,30.969998999999998
2016-10-06,30.969998999999998
2016-10-07,30.969998999999998
2016-10-10,30.969998999999998
2016-10-11,30.969998999999998
2016-10-12,30.969998999999998
2016-10-13,30.450001
2016-10-14,30.450001
2016-10-17,30.450001
2016-10-18,30.450001
2016-10-19,30.450001
2016-10-20,30.450001
2016-10-21,30.450001
2016-10-24,30.450001
2016-10-25,30.450001
2016-10-26,30.450001
2016-10-27,30.450001
2016-10-28,30.450001
2016-10-31,30.450001
2016-11-01,25.469998999999998
2016-11-02,25.469998999999998
2016-11-03,25.469998999999998
2016-11-04,25.469998999999998
2016-11-07,25.469998999999998
2016-11-08,25.469998999999998
2016-11-09,25.469998999999998
2016-11-10,25.469998999999998
2016-11-11,25.469998999999998
2016-11-14,25.469998999999998
2016-11-15,25.469998999999998
2016-11-16,25.469998999999998
2016-11-17,25.469998999999998
2016-11-18,25.469998999999998
2016-11-21,25.469998999999998
2016-11-22,25.469998999999998
2016-11-23,25.469998999999998
2016-11-25,25.469998999999998
2016-11-28,25.469998999999998
2016-11-29,25.469998999999998
2016-11-30,25.469998999999998
2016-12-01,25.469998999999998
2016-12-02,25.469998999999998
2016-12-05,25.469998999999998
2016-12-06,25.469998999999998
2016-12-07,25.469998999999998
2016-12-08,25.469998999999998
2016-12-09,25.469998999999998
2016-12-12,25.469998999999998
2016-12-13,25.469998999999998
2016-12-14,25.469998999999998
2016-12-15,25.469998999999998
2016-12-16,25.469998999999998
2016-12-19,25.99
2016-12-20,25.59
2016-12-21,25.59
2016-12-22,25.59
2016-12-23,25.59
2016-12-27,25.59
2016-12-28,25.59
2016-12-29,25.59
2016-12-30,25.59
2017-01-03,25.59
2017-01-04,25.59
2017-01-05,25.59
2017-01-06,25.59
2017-01-09,25.59
2017-01-10,25.59
2017-01-11,25.59
2017-01-12,25.59
2017-01-13,25.59
2017-01-17,25.59
2017-01-18,25.59
2017-01-19,25.59
2017-01-20,25.59
2017-01-23,25.59
2017-01-24,25.59
2017-01-25,25.59
2017-01-26,25.59
2017-01-27,25.59
2017-01-30,25.59
2017-01-31,25.59
2017-02-01,25.59
2017-02-02,25.59
2017-02-03,25.59
2017-02-06,25.59
2017-02-07,25.59
2017-02-08,25.59
2017-02-09,25.59
2017-02-10,25.59
2017-02-13,25.59
2017-02-14,25.59
2017-02-15,25.59
2017-02-16,25.59
2017-02-17,25.59
2017-02-21,25.59
2017-02-22,25.59
2017-02-23,25.59
2017-02-24,25.59
2017-02-27,25.59
2017-02-28,25.59
2017-03-01,25.59
2017-03-02,25.59
2017-03-03,25.59
2017-03-06,25.59
2017-03-07,26.0
2017-03-08,26.0
2017-03-09,26.0
