Date,CLMT
2008-07-22,13.4
2008-07-23,13.75
2008-07-24,13.5
2008-07-25,13.54
2008-07-28,13.8
2008-07-29,13.88
2008-07-30,14.33
2008-07-31,13.94
2008-08-01,13.98
2008-08-04,13.66
2008-08-05,13.7
2008-08-06,13.97
2008-08-07,13.01
2008-08-08,13.0
2008-08-11,13.25
2008-08-12,13.18
2008-08-13,13.21
2008-08-14,13.4
2008-08-15,13.42
2008-08-18,13.19
2008-08-19,12.95
2008-08-20,13.04
2008-08-21,13.01
2008-08-22,12.98
2008-08-25,13.11
2008-08-26,13.43
2008-08-27,13.85
2008-08-28,13.9
2008-08-29,14.29
2008-09-02,14.46
2008-09-03,14.7
2008-09-04,14.64
2008-09-05,13.68
2008-09-08,13.66
2008-09-09,13.04
2008-09-10,13.27
2008-09-11,13.96
2008-09-12,14.34
2008-09-15,13.28
2008-09-16,13.44
2008-09-17,13.15
2008-09-18,14.05
2008-09-19,14.75
2008-09-22,13.75
2008-09-23,14.15
2008-09-24,14.0
2008-09-25,14.24
2008-09-26,14.0
2008-09-29,12.75
2008-09-30,12.35
2008-10-01,12.43
2008-10-02,11.76
2008-10-03,11.3
2008-10-06,8.12
2008-10-07,8.42
2008-10-08,8.57
2008-10-09,8.66
2008-10-10,8.71
2008-10-13,10.79
2008-10-14,11.68
2008-10-15,12.18
2008-10-16,12.69
2008-10-17,12.64
2008-10-20,13.9
2008-10-21,14.8
2008-10-22,14.89
2008-10-23,13.94
2008-10-24,13.72
2008-10-27,13.91
2008-10-28,13.12
2008-10-29,13.9
2008-10-30,14.69
2008-10-31,14.73
2008-11-03,15.0
2008-11-04,15.15
2008-11-05,14.33
2008-11-06,13.64
2008-11-07,13.24
2008-11-10,12.42
2008-11-11,11.62
2008-11-12,11.26
2008-11-13,10.89
2008-11-14,10.2
2008-11-17,9.81
2008-11-18,8.9
2008-11-19,7.86
2008-11-20,7.0
2008-11-21,6.86
2008-11-24,8.47
2008-11-25,7.97
2008-11-26,8.78
2008-11-28,9.2
2008-12-01,8.68
2008-12-02,9.02
2008-12-03,9.03
2008-12-04,8.66
2008-12-05,8.91
2008-12-08,9.28
2008-12-09,9.91
2008-12-10,11.08
2008-12-11,11.39
2008-12-12,10.95
2008-12-15,10.57
2008-12-16,10.95
2008-12-17,10.05
2008-12-18,9.32
2008-12-19,8.77
2008-12-22,8.2
2008-12-23,7.59
2008-12-24,7.9
2008-12-26,8.1
2008-12-29,7.95
2008-12-30,7.79
2008-12-31,8.76
2009-01-02,8.8
2009-01-05,10.06
2009-01-06,11.0
2009-01-07,11.19
2009-01-08,11.8
2009-01-09,12.09
2009-01-12,11.48
2009-01-13,11.93
2009-01-14,11.7
2009-01-15,11.03
2009-01-16,11.82
2009-01-20,11.14
2009-01-21,11.94
2009-01-22,11.51
2009-01-23,11.95
2009-01-26,12.63
2009-01-27,13.0
2009-01-28,13.16
2009-01-29,12.82
2009-01-30,11.21
2009-02-02,11.87
2009-02-03,11.88
2009-02-04,11.36
2009-02-05,11.91
2009-02-06,11.89
2009-02-09,12.15
2009-02-10,12.12
2009-02-11,12.01
2009-02-12,12.01
2009-02-13,12.4
2009-02-17,12.43
2009-02-18,11.83
2009-02-19,13.07
2009-02-20,11.81
2009-02-23,11.75
2009-02-24,11.44
2009-02-25,11.95
2009-02-26,12.16
2009-02-27,12.07
2009-03-02,10.77
2009-03-03,10.87
2009-03-04,10.53
2009-03-05,9.94
2009-03-06,9.45
2009-03-09,9.13
2009-03-10,9.73
2009-03-11,10.04
2009-03-12,10.38
2009-03-13,10.57
2009-03-16,10.67
2009-03-17,11.04
2009-03-18,10.86
2009-03-19,11.06
2009-03-20,10.36
2009-03-23,10.95
2009-03-24,11.05
2009-03-25,11.29
2009-03-26,11.42
2009-03-27,11.15
2009-03-30,10.66
2009-03-31,10.9
2009-04-01,10.64
2009-04-02,9.7
2009-04-03,10.13
2009-04-06,9.98
2009-04-07,9.69
2009-04-08,9.97
2009-04-09,10.11
2009-04-13,9.91
2009-04-14,9.95
2009-04-15,9.95
2009-04-16,10.1
2009-04-17,10.33
2009-04-20,10.28
2009-04-21,10.26
2009-04-22,10.38
2009-04-23,10.45
2009-04-24,10.61
2009-04-27,10.88
2009-04-28,11.25
2009-04-29,11.6
2009-04-30,12.08
2009-05-01,11.64
2009-05-04,11.78
2009-05-05,11.58
2009-05-06,12.1
2009-05-07,11.49
2009-05-08,12.07
2009-05-11,11.53
2009-05-12,11.4
2009-05-13,11.07
2009-05-14,11.05
2009-05-15,11.35
2009-05-18,12.33
2009-05-19,12.6
2009-05-20,12.62
2009-05-21,12.45
2009-05-22,12.41
2009-05-26,12.8
2009-05-27,12.67
2009-05-28,12.85
2009-05-29,13.2
2009-06-01,13.48
2009-06-02,14.7
2009-06-03,14.28
2009-06-04,14.85
2009-06-05,14.95
2009-06-08,14.82
2009-06-09,15.92
2009-06-10,16.0
2009-06-11,15.91
2009-06-12,15.87
2009-06-15,15.52
2009-06-16,14.47
2009-06-17,14.43
2009-06-18,15.01
2009-06-19,14.89
2009-06-22,13.92
2009-06-23,14.47
2009-06-24,14.82
2009-06-25,14.85
2009-06-26,15.03
2009-06-29,15.94
2009-06-30,15.5
2009-07-01,15.66
2009-07-02,15.29
2009-07-06,15.42
2009-07-07,15.32
2009-07-08,15.51
2009-07-09,15.57
2009-07-10,16.0
2009-07-13,15.85
2009-07-14,15.72
2009-07-15,15.85
2009-07-16,15.65
2009-07-17,15.49
2009-07-20,16.129998999999998
2009-07-21,15.99
2009-07-22,16.67
2009-07-23,17.530001000000002
2009-07-24,17.67
2009-07-27,18.110001
2009-07-28,18.02
2009-07-29,17.83
2009-07-30,17.67
2009-07-31,17.6
2009-08-03,17.450001
2009-08-04,17.129998999999998
2009-08-05,14.5
2009-08-06,14.83
2009-08-07,14.65
2009-08-10,14.68
2009-08-11,14.23
2009-08-12,14.21
2009-08-13,14.16
2009-08-14,14.06
2009-08-17,13.63
2009-08-18,13.84
2009-08-19,13.94
2009-08-20,13.67
2009-08-21,13.57
2009-08-24,13.75
2009-08-25,13.57
2009-08-26,14.11
2009-08-27,13.77
2009-08-28,13.63
2009-08-31,14.15
2009-09-01,13.75
2009-09-02,13.48
2009-09-03,13.88
2009-09-04,14.08
2009-09-08,14.08
2009-09-09,14.21
2009-09-10,14.25
2009-09-11,14.34
2009-09-14,14.26
2009-09-15,14.24
2009-09-16,14.33
2009-09-17,14.35
2009-09-18,14.62
2009-09-21,14.73
2009-09-22,15.25
2009-09-23,15.73
2009-09-24,15.22
2009-09-25,15.37
2009-09-28,15.93
2009-09-29,15.76
2009-09-30,15.84
2009-10-01,15.82
2009-10-02,15.63
2009-10-05,15.62
2009-10-06,15.56
2009-10-07,15.64
2009-10-08,16.040001
2009-10-09,16.34
2009-10-12,16.49
2009-10-13,16.49
2009-10-14,16.74
2009-10-15,16.68
2009-10-16,16.52
2009-10-19,16.719998999999998
2009-10-20,16.9
2009-10-21,17.08
2009-10-22,16.92
2009-10-23,16.93
2009-10-26,17.08
2009-10-27,17.280001000000002
2009-10-28,16.559998999999998
2009-10-29,16.620001000000002
2009-10-30,15.92
2009-11-02,15.58
2009-11-03,15.8
2009-11-04,15.65
2009-11-05,16.42
2009-11-06,16.879998999999998
2009-11-09,17.07
2009-11-10,17.07
2009-11-11,17.25
2009-11-12,17.1
2009-11-13,17.17
2009-11-16,17.280001000000002
2009-11-17,17.27
2009-11-18,17.24
2009-11-19,17.16
2009-11-20,17.129998999999998
2009-11-23,17.25
2009-11-24,17.360001
2009-11-25,17.73
2009-11-27,17.700001
2009-11-30,17.98
2009-12-01,18.58
2009-12-02,19.0
2009-12-03,19.34
2009-12-04,19.389999
2009-12-07,19.75
2009-12-08,18.0
2009-12-09,17.02
2009-12-10,17.370001000000002
2009-12-11,17.450001
2009-12-14,17.57
2009-12-15,17.610001
2009-12-16,17.700001
2009-12-17,17.629998999999998
2009-12-18,17.290001
2009-12-21,17.549999
2009-12-22,17.74
2009-12-23,17.76
2009-12-24,18.139999
2009-12-28,18.040001
2009-12-29,18.16
2009-12-30,18.290001
2009-12-31,18.33
2010-01-04,18.530001000000002
2010-01-05,19.0
2010-01-06,19.0
2010-01-07,19.27
2010-01-08,19.59
2010-01-11,19.799999
2010-01-12,19.75
2010-01-13,19.74
2010-01-14,19.98
2010-01-15,19.99
2010-01-19,20.389999
2010-01-20,20.83
2010-01-21,20.780001000000002
2010-01-22,20.639999
2010-01-25,21.059998999999998
2010-01-26,21.1
2010-01-27,21.0
2010-01-28,20.799999
2010-01-29,20.01
2010-02-01,20.15
2010-02-02,20.15
2010-02-03,19.99
2010-02-04,19.17
2010-02-05,19.129998999999998
2010-02-08,19.15
2010-02-09,19.27
2010-02-10,19.0
2010-02-11,19.290001
2010-02-12,19.450001
2010-02-16,19.799999
2010-02-17,19.24
2010-02-18,19.35
2010-02-19,19.200001
2010-02-22,19.379998999999998
2010-02-23,19.309998999999998
2010-02-24,19.440001000000002
2010-02-25,19.65
2010-02-26,19.85
2010-03-01,19.92
2010-03-02,20.459999
2010-03-03,20.43
2010-03-04,20.379998999999998
2010-03-05,20.65
2010-03-08,20.59
2010-03-09,20.690001000000002
2010-03-10,20.9
2010-03-11,20.91
2010-03-12,21.120001000000002
2010-03-15,20.870001000000002
2010-03-16,20.860001
2010-03-17,20.549999
2010-03-18,21.1
2010-03-19,20.42
2010-03-22,20.389999
2010-03-23,20.91
2010-03-24,20.690001000000002
2010-03-25,20.84
2010-03-26,20.629998999999998
2010-03-29,21.08
2010-03-30,20.93
2010-03-31,20.799999
2010-04-01,20.9
2010-04-05,21.290001
2010-04-06,21.84
2010-04-07,21.940001000000002
2010-04-08,22.27
2010-04-09,22.5
2010-04-12,22.6
2010-04-13,22.68
2010-04-14,22.74
2010-04-15,22.9
2010-04-16,22.84
2010-04-19,22.780001000000002
2010-04-20,23.18
2010-04-21,23.530001000000002
2010-04-22,23.4
2010-04-23,23.32
2010-04-26,23.610001
2010-04-27,23.23
2010-04-28,22.620001000000002
2010-04-29,23.1
2010-04-30,22.440001000000002
2010-05-03,21.940001000000002
2010-05-04,21.370001000000002
2010-05-05,17.809998999999998
2010-05-06,15.49
2010-05-07,17.48
2010-05-10,18.309998999999998
2010-05-11,18.459999
2010-05-12,18.690001000000002
2010-05-13,18.549999
2010-05-14,18.299999
2010-05-17,17.309998999999998
2010-05-18,18.15
2010-05-19,17.700001
2010-05-20,17.540001
2010-05-21,17.49
2010-05-24,17.33
2010-05-25,17.57
2010-05-26,17.66
2010-05-27,18.0
2010-05-28,18.049999
2010-06-01,17.389999
2010-06-02,17.09
2010-06-03,17.450001
2010-06-04,17.299999
2010-06-07,17.139999
2010-06-08,16.950001
2010-06-09,17.049999
2010-06-10,17.23
2010-06-11,17.719998999999998
2010-06-14,17.58
2010-06-15,17.77
2010-06-16,17.610001
2010-06-17,17.530001000000002
2010-06-18,17.59
2010-06-21,17.74
2010-06-22,17.9
2010-06-23,17.98
2010-06-24,17.92
2010-06-25,17.940001000000002
2010-06-28,18.09
2010-06-29,18.09
2010-06-30,17.68
2010-07-01,17.110001
2010-07-02,16.950001
2010-07-06,16.51
2010-07-07,17.799999
2010-07-08,18.02
2010-07-09,18.389999
2010-07-12,18.75
2010-07-13,19.030001000000002
2010-07-14,19.16
2010-07-15,19.299999
2010-07-16,19.17
2010-07-19,19.200001
2010-07-20,19.01
2010-07-21,18.73
2010-07-22,18.58
2010-07-23,18.639999
2010-07-26,18.780001000000002
2010-07-27,18.809998999999998
2010-07-28,19.0
2010-07-29,18.91
2010-07-30,18.4
2010-08-02,18.469998999999998
2010-08-03,18.33
2010-08-04,17.809998999999998
2010-08-05,17.6
2010-08-06,17.809998999999998
2010-08-09,17.860001
2010-08-10,17.549999
2010-08-11,17.35
2010-08-12,17.16
2010-08-13,17.389999
2010-08-16,17.620001000000002
2010-08-17,17.59
2010-08-18,17.610001
2010-08-19,17.440001000000002
2010-08-20,17.51
2010-08-23,18.01
2010-08-24,18.200001
2010-08-25,18.26
2010-08-26,18.07
2010-08-27,18.16
2010-08-30,18.16
2010-08-31,18.24
2010-09-01,18.18
2010-09-02,18.219998999999998
2010-09-03,18.26
2010-09-07,18.5
2010-09-08,18.5
2010-09-09,18.860001
2010-09-10,18.91
2010-09-13,18.98
2010-09-14,19.0
2010-09-15,18.9
2010-09-16,18.84
2010-09-17,18.530001000000002
2010-09-20,18.969998999999998
2010-09-21,19.040001
2010-09-22,19.16
2010-09-23,19.200001
2010-09-24,19.209999
2010-09-27,19.42
2010-09-28,19.73
2010-09-29,19.549999
2010-09-30,19.719998999999998
2010-10-01,19.92
2010-10-04,20.200001
2010-10-05,20.5
2010-10-06,20.370001000000002
