Date,SWN
1990-01-08,1.270833
1990-01-09,1.270833
1990-01-10,1.276042
1990-01-11,1.260417
1990-01-12,1.239583
1990-01-15,1.21875
1990-01-16,1.229167
1990-01-17,1.244792
1990-01-18,1.244792
1990-01-19,1.25
1990-01-22,1.229167
1990-01-23,1.229167
1990-01-24,1.208333
1990-01-25,1.177083
1990-01-26,1.197917
1990-01-29,1.182292
1990-01-30,1.1875
1990-01-31,1.197917
1990-02-01,1.208333
1990-02-02,1.213542
1990-02-05,1.213542
1990-02-06,1.208333
1990-02-07,1.25
1990-02-08,1.260417
1990-02-09,1.3125
1990-02-12,1.3125
1990-02-13,1.291667
1990-02-14,1.291667
1990-02-15,1.270833
1990-02-16,1.276042
1990-02-20,1.260417
1990-02-21,1.265625
1990-02-22,1.270833
1990-02-23,1.28125
1990-02-26,1.270833
1990-02-27,1.255208
1990-02-28,1.25
1990-03-01,1.25
1990-03-02,1.244792
1990-03-05,1.255208
1990-03-06,1.234375
1990-03-07,1.255208
1990-03-08,1.25
1990-03-09,1.260417
1990-03-12,1.260417
1990-03-13,1.25
1990-03-14,1.244792
1990-03-15,1.25
1990-03-16,1.239583
1990-03-19,1.239583
1990-03-20,1.239583
1990-03-21,1.239583
1990-03-22,1.239583
1990-03-23,1.239583
1990-03-26,1.25
1990-03-27,1.260417
1990-03-28,1.265625
1990-03-29,1.255208
1990-03-30,1.260417
1990-04-02,1.28125
1990-04-03,1.302083
1990-04-04,1.328125
1990-04-05,1.333333
1990-04-06,1.328125
1990-04-09,1.3125
1990-04-10,1.3125
1990-04-11,1.296875
1990-04-12,1.286458
1990-04-16,1.296875
1990-04-17,1.286458
1990-04-18,1.276042
1990-04-19,1.270833
1990-04-20,1.260417
1990-04-23,1.21875
1990-04-24,1.229167
1990-04-25,1.21875
1990-04-26,1.229167
1990-04-27,1.255208
1990-04-30,1.244792
1990-05-01,1.25
1990-05-02,1.291667
1990-05-03,1.28125
1990-05-04,1.302083
1990-05-07,1.291667
1990-05-08,1.291667
1990-05-09,1.291667
1990-05-10,1.296875
1990-05-11,1.286458
1990-05-14,1.296875
1990-05-15,1.286458
1990-05-16,1.291667
1990-05-17,1.296875
1990-05-18,1.302083
1990-05-21,1.296875
1990-05-22,1.322917
1990-05-23,1.328125
1990-05-24,1.333333
1990-05-25,1.328125
1990-05-29,1.328125
1990-05-30,1.338542
1990-05-31,1.322917
1990-06-01,1.348958
1990-06-04,1.348958
1990-06-05,1.364583
1990-06-06,1.364583
1990-06-07,1.354167
1990-06-08,1.348958
1990-06-11,1.359375
1990-06-12,1.359375
1990-06-13,1.375
1990-06-14,1.380208
1990-06-15,1.380208
1990-06-18,1.375
1990-06-19,1.375
1990-06-20,1.390625
1990-06-21,1.385417
1990-06-22,1.395833
1990-06-25,1.395833
1990-06-26,1.401042
1990-06-27,1.401042
1990-06-28,1.411458
1990-06-29,1.427083
1990-07-02,1.427083
1990-07-03,1.432292
1990-07-05,1.427083
1990-07-06,1.4375
1990-07-09,1.432292
1990-07-10,1.432292
1990-07-11,1.427083
1990-07-12,1.4375
1990-07-13,1.442708
1990-07-16,1.421875
1990-07-17,1.432292
1990-07-18,1.4375
1990-07-19,1.442708
1990-07-20,1.4375
1990-07-23,1.427083
1990-07-24,1.4375
1990-07-25,1.453125
1990-07-26,1.447917
1990-07-27,1.4375
1990-07-30,1.4375
1990-07-31,1.421875
1990-08-01,1.369792
1990-08-02,1.421875
1990-08-03,1.453125
1990-08-06,1.489583
1990-08-07,1.489583
1990-08-08,1.505208
1990-08-09,1.5
1990-08-10,1.489583
1990-08-13,1.489583
1990-08-14,1.489583
1990-08-15,1.46875
1990-08-16,1.458333
1990-08-17,1.442708
1990-08-20,1.4375
1990-08-21,1.416667
1990-08-22,1.40625
1990-08-23,1.401042
1990-08-24,1.416667
1990-08-27,1.416667
1990-08-28,1.416667
1990-08-29,1.416667
1990-08-30,1.401042
1990-08-31,1.395833
1990-09-04,1.380208
1990-09-05,1.380208
1990-09-06,1.385417
1990-09-07,1.416667
1990-09-10,1.432292
1990-09-11,1.427083
1990-09-12,1.427083
1990-09-13,1.421875
1990-09-14,1.427083
1990-09-17,1.427083
1990-09-18,1.416667
1990-09-19,1.40625
1990-09-20,1.390625
1990-09-21,1.395833
1990-09-24,1.380208
1990-09-25,1.375
1990-09-26,1.375
1990-09-27,1.390625
1990-09-28,1.401042
1990-10-01,1.411458
1990-10-02,1.421875
1990-10-03,1.411458
1990-10-04,1.416667
1990-10-05,1.416667
1990-10-08,1.421875
1990-10-09,1.401042
1990-10-10,1.395833
1990-10-11,1.369792
1990-10-12,1.359375
1990-10-15,1.348958
1990-10-16,1.3125
1990-10-17,1.307292
1990-10-18,1.296875
1990-10-19,1.302083
1990-10-22,1.302083
1990-10-23,1.317708
1990-10-24,1.317708
1990-10-25,1.302083
1990-10-26,1.286458
1990-10-29,1.296875
1990-10-30,1.296875
1990-10-31,1.302083
1990-11-01,1.302083
1990-11-02,1.322917
1990-11-05,1.338542
1990-11-06,1.34375
1990-11-07,1.354167
1990-11-08,1.354167
1990-11-09,1.354167
1990-11-12,1.354167
1990-11-13,1.348958
1990-11-14,1.348958
1990-11-15,1.34375
1990-11-16,1.3125
1990-11-19,1.286458
1990-11-20,1.276042
1990-11-21,1.270833
1990-11-23,1.270833
1990-11-26,1.291667
1990-11-27,1.307292
1990-11-28,1.317708
1990-11-29,1.302083
1990-11-30,1.291667
1990-12-03,1.28125
1990-12-04,1.286458
1990-12-05,1.270833
1990-12-06,1.265625
1990-12-07,1.276042
1990-12-10,1.270833
1990-12-11,1.276042
1990-12-12,1.265625
1990-12-13,1.28125
1990-12-14,1.291667
1990-12-17,1.291667
1990-12-18,1.317708
1990-12-19,1.317708
1990-12-20,1.322917
1990-12-21,1.296875
1990-12-24,1.307292
1990-12-26,1.302083
1990-12-27,1.302083
1990-12-28,1.286458
1990-12-31,1.302083
1991-01-02,1.28125
1991-01-03,1.229167
1991-01-04,1.234375
1991-01-07,1.234375
1991-01-08,1.234375
1991-01-09,1.25
1991-01-10,1.239583
1991-01-11,1.260417
1991-01-14,1.255208
1991-01-15,1.244792
1991-01-16,1.229167
1991-01-17,1.223958
1991-01-18,1.208333
1991-01-21,1.182292
1991-01-22,1.166667
1991-01-23,1.166667
1991-01-24,1.166667
1991-01-25,1.192708
1991-01-28,1.208333
1991-01-29,1.229167
1991-01-30,1.234375
1991-01-31,1.223958
1991-02-01,1.208333
1991-02-04,1.197917
1991-02-05,1.203125
1991-02-06,1.197917
1991-02-07,1.208333
1991-02-08,1.208333
1991-02-11,1.234375
1991-02-12,1.229167
1991-02-13,1.244792
1991-02-14,1.234375
1991-02-15,1.234375
1991-02-19,1.1875
1991-02-20,1.197917
1991-02-21,1.192708
1991-02-22,1.192708
1991-02-25,1.177083
1991-02-26,1.166667
1991-02-27,1.166667
1991-02-28,1.197917
1991-03-01,1.203125
1991-03-04,1.260417
1991-03-05,1.28125
1991-03-06,1.276042
1991-03-07,1.276042
1991-03-08,1.286458
1991-03-11,1.291667
1991-03-12,1.270833
1991-03-13,1.229167
1991-03-14,1.229167
1991-03-15,1.197917
1991-03-18,1.208333
1991-03-19,1.197917
1991-03-20,1.177083
1991-03-21,1.203125
1991-03-22,1.234375
1991-03-25,1.255208
1991-03-26,1.276042
1991-03-27,1.296875
1991-03-28,1.28125
1991-04-01,1.244792
1991-04-02,1.25
1991-04-03,1.307292
1991-04-04,1.359375
1991-04-05,1.34375
1991-04-08,1.354167
1991-04-09,1.34375
1991-04-10,1.322917
1991-04-11,1.317708
1991-04-12,1.291667
1991-04-15,1.322917
1991-04-16,1.385417
1991-04-17,1.359375
1991-04-18,1.328125
1991-04-19,1.328125
1991-04-22,1.317708
1991-04-23,1.302083
1991-04-24,1.34375
1991-04-25,1.322917
1991-04-26,1.302083
1991-04-29,1.302083
1991-04-30,1.302083
1991-05-01,1.395833
1991-05-02,1.401042
1991-05-03,1.380208
1991-05-06,1.385417
1991-05-07,1.427083
1991-05-08,1.421875
1991-05-09,1.458333
1991-05-10,1.473958
1991-05-13,1.473958
1991-05-14,1.416667
1991-05-15,1.416667
1991-05-16,1.447917
1991-05-17,1.427083
1991-05-20,1.458333
1991-05-21,1.46875
1991-05-22,1.473958
1991-05-23,1.494792
1991-05-24,1.484375
1991-05-28,1.515625
1991-05-29,1.53125
1991-05-30,1.557292
1991-05-31,1.552083
1991-06-03,1.557292
1991-06-04,1.552083
1991-06-05,1.541667
1991-06-06,1.552083
1991-06-07,1.557292
1991-06-10,1.572917
1991-06-11,1.557292
1991-06-12,1.552083
1991-06-13,1.557292
1991-06-14,1.557292
1991-06-17,1.567708
1991-06-18,1.541667
1991-06-19,1.489583
1991-06-20,1.494792
1991-06-21,1.510417
1991-06-24,1.484375
1991-06-25,1.489583
1991-06-26,1.479167
1991-06-27,1.46875
1991-06-28,1.458333
1991-07-01,1.463542
1991-07-02,1.447917
1991-07-03,1.463542
1991-07-05,1.453125
1991-07-08,1.447917
1991-07-09,1.458333
1991-07-10,1.458333
1991-07-11,1.458333
1991-07-12,1.463542
1991-07-15,1.473958
1991-07-16,1.484375
1991-07-17,1.5
1991-07-18,1.505208
1991-07-19,1.510417
1991-07-22,1.505208
1991-07-23,1.5
1991-07-24,1.463542
1991-07-25,1.458333
1991-07-26,1.447917
1991-07-29,1.40625
1991-07-30,1.40625
1991-07-31,1.416667
1991-08-01,1.5
1991-08-02,1.473958
1991-08-05,1.473958
1991-08-06,1.473958
1991-08-07,1.484375
1991-08-08,1.473958
1991-08-09,1.473958
1991-08-12,1.520833
1991-08-13,1.489583
1991-08-14,1.479167
1991-08-15,1.46875
1991-08-16,1.489583
1991-08-19,1.479167
1991-08-20,1.473958
1991-08-21,1.473958
1991-08-22,1.473958
1991-08-23,1.46875
1991-08-26,1.463542
1991-08-27,1.447917
1991-08-28,1.427083
1991-08-29,1.432292
1991-08-30,1.473958
1991-09-03,1.427083
1991-09-04,1.416667
1991-09-05,1.421875
1991-09-06,1.416667
1991-09-09,1.395833
1991-09-10,1.395833
1991-09-11,1.416667
1991-09-12,1.432292
1991-09-13,1.416667
1991-09-16,1.40625
1991-09-17,1.416667
1991-09-18,1.411458
1991-09-19,1.432292
1991-09-20,1.40625
1991-09-23,1.416667
1991-09-24,1.427083
1991-09-25,1.427083
1991-09-26,1.416667
1991-09-27,1.401042
1991-09-30,1.401042
1991-10-01,1.401042
1991-10-02,1.416667
1991-10-03,1.416667
1991-10-04,1.416667
1991-10-07,1.359375
1991-10-08,1.348958
1991-10-09,1.369792
1991-10-10,1.359375
1991-10-11,1.375
1991-10-14,1.375
1991-10-15,1.380208
1991-10-16,1.395833
1991-10-17,1.395833
1991-10-18,1.380208
1991-10-21,1.390625
1991-10-22,1.421875
1991-10-23,1.458333
1991-10-24,1.442708
1991-10-25,1.4375
1991-10-28,1.447917
1991-10-29,1.4375
1991-10-30,1.416667
1991-10-31,1.401042
1991-11-01,1.416667
1991-11-04,1.411458
1991-11-05,1.427083
1991-11-06,1.401042
1991-11-07,1.411458
1991-11-08,1.416667
1991-11-11,1.416667
1991-11-12,1.416667
1991-11-13,1.401042
1991-11-14,1.40625
1991-11-15,1.395833
1991-11-18,1.390625
1991-11-19,1.380208
1991-11-20,1.369792
1991-11-21,1.364583
1991-11-22,1.375
1991-11-25,1.375
1991-11-26,1.390625
1991-11-27,1.385417
1991-11-29,1.390625
1991-12-02,1.385417
1991-12-03,1.390625
1991-12-04,1.369792
1991-12-05,1.364583
1991-12-06,1.348958
1991-12-09,1.333333
1991-12-10,1.338542
1991-12-11,1.34375
1991-12-12,1.333333
1991-12-13,1.328125
1991-12-16,1.328125
1991-12-17,1.3125
1991-12-18,1.328125
1991-12-19,1.317708
1991-12-20,1.328125
1991-12-23,1.322917
1991-12-24,1.328125
1991-12-26,1.307292
1991-12-27,1.328125
1991-12-30,1.328125
1991-12-31,1.3125
1992-01-02,1.302083
1992-01-03,1.328125
1992-01-06,1.307292
1992-01-07,1.328125
1992-01-08,1.317708
1992-01-09,1.322917
1992-01-10,1.322917
1992-01-13,1.302083
1992-01-14,1.3125
1992-01-15,1.3125
1992-01-16,1.322917
1992-01-17,1.317708
1992-01-20,1.317708
1992-01-21,1.3125
1992-01-22,1.322917
1992-01-23,1.34375
1992-01-24,1.348958
1992-01-27,1.395833
1992-01-28,1.348958
1992-01-29,1.364583
1992-01-30,1.359375
1992-01-31,1.375
1992-02-03,1.369792
1992-02-04,1.364583
1992-02-05,1.34375
1992-02-06,1.369792
1992-02-07,1.369792
1992-02-10,1.34375
1992-02-11,1.364583
1992-02-12,1.354167
1992-02-13,1.34375
1992-02-14,1.333333
1992-02-18,1.270833
1992-02-19,1.239583
1992-02-20,1.223958
1992-02-21,1.213542
1992-02-24,1.21875
1992-02-25,1.229167
1992-02-26,1.229167
1992-02-27,1.213542
1992-02-28,1.21875
1992-03-02,1.208333
1992-03-03,1.1875
1992-03-04,1.234375
1992-03-05,1.229167
1992-03-06,1.239583
1992-03-09,1.244792
1992-03-10,1.302083
1992-03-11,1.302083
1992-03-12,1.28125
1992-03-13,1.270833
1992-03-16,1.244792
1992-03-17,1.239583
1992-03-18,1.229167
1992-03-19,1.223958
1992-03-20,1.223958
1992-03-23,1.208333
1992-03-24,1.229167
1992-03-25,1.244792
1992-03-26,1.28125
1992-03-27,1.291667
1992-03-30,1.286458
1992-03-31,1.28125
1992-04-01,1.302083
1992-04-02,1.28125
1992-04-03,1.255208
1992-04-06,1.25
1992-04-07,1.213542
1992-04-08,1.177083
1992-04-09,1.1875
1992-04-10,1.21875
1992-04-13,1.239583
1992-04-14,1.265625
1992-04-15,1.265625
1992-04-16,1.333333
1992-04-20,1.333333
1992-04-21,1.359375
1992-04-22,1.375
1992-04-23,1.369792
1992-04-24,1.338542
1992-04-27,1.34375
1992-04-28,1.34375
1992-04-29,1.333333
1992-04-30,1.317708
1992-05-01,1.322917
1992-05-04,1.296875
1992-05-05,1.291667
1992-05-06,1.291667
1992-05-07,1.291667
1992-05-08,1.28125
1992-05-11,1.302083
1992-05-12,1.3125
1992-05-13,1.322917
1992-05-14,1.322917
1992-05-15,1.322917
1992-05-18,1.3125
1992-05-19,1.322917
1992-05-20,1.3125
1992-05-21,1.333333
1992-05-22,1.333333
1992-05-26,1.369792
1992-05-27,1.369792
1992-05-28,1.375
1992-05-29,1.369792
1992-06-01,1.369792
1992-06-02,1.359375
1992-06-03,1.338542
1992-06-04,1.328125
1992-06-05,1.322917
1992-06-08,1.3125
1992-06-09,1.296875
1992-06-10,1.302083
1992-06-11,1.307292
1992-06-12,1.322917
1992-06-15,1.307292
1992-06-16,1.291667
1992-06-17,1.28125
1992-06-18,1.265625
1992-06-19,1.28125
1992-06-22,1.28125
1992-06-23,1.276042
1992-06-24,1.28125
1992-06-25,1.276042
1992-06-26,1.270833
1992-06-29,1.265625
1992-06-30,1.255208
1992-07-01,1.255208
1992-07-02,1.265625
1992-07-06,1.260417
1992-07-07,1.265625
1992-07-08,1.265625
1992-07-09,1.265625
1992-07-10,1.270833
1992-07-13,1.291667
1992-07-14,1.3125
1992-07-15,1.359375
1992-07-16,1.380208
1992-07-17,1.385417
1992-07-20,1.380208
1992-07-21,1.395833
1992-07-22,1.385417
1992-07-23,1.40625
1992-07-24,1.416667
1992-07-27,1.416667
1992-07-28,1.385417
1992-07-29,1.380208
1992-07-30,1.401042
1992-07-31,1.395833
1992-08-03,1.401042
1992-08-04,1.421875
1992-08-05,1.432292
1992-08-06,1.421875
1992-08-07,1.432292
1992-08-10,1.458333
1992-08-11,1.458333
1992-08-12,1.46875
1992-08-13,1.458333
1992-08-14,1.46875
1992-08-17,1.489583
1992-08-18,1.5
1992-08-19,1.46875
1992-08-20,1.458333
1992-08-21,1.479167
1992-08-24,1.4375
1992-08-25,1.447917
1992-08-26,1.489583
1992-08-27,1.484375
1992-08-28,1.46875
1992-08-31,1.484375
1992-09-01,1.484375
1992-09-02,1.463542
1992-09-03,1.479167
1992-09-04,1.46875
1992-09-08,1.46875
1992-09-09,1.479167
1992-09-10,1.494792
1992-09-11,1.5
1992-09-14,1.494792
1992-09-15,1.494792
1992-09-16,1.520833
1992-09-17,1.541667
1992-09-18,1.53125
1992-09-21,1.541667
1992-09-22,1.53125
1992-09-23,1.5
1992-09-24,1.494792
1992-09-25,1.494792
1992-09-28,1.505208
1992-09-29,1.5
1992-09-30,1.494792
1992-10-01,1.505208
1992-10-02,1.505208
1992-10-05,1.510417
1992-10-06,1.510417
1992-10-07,1.53125
1992-10-08,1.53125
1992-10-09,1.520833
1992-10-12,1.520833
1992-10-13,1.53125
1992-10-14,1.53125
1992-10-15,1.552083
1992-10-16,1.572917
1992-10-19,1.572917
1992-10-20,1.604167
1992-10-21,1.614583
1992-10-22,1.666667
1992-10-23,1.677083
1992-10-26,1.65625
1992-10-27,1.65625
1992-10-28,1.65625
1992-10-29,1.65625
1992-10-30,1.661458
1992-11-02,1.666667
1992-11-03,1.697917
1992-11-04,1.71875
1992-11-05,1.692708
1992-11-06,1.645833
1992-11-09,1.640625
1992-11-10,1.65625
1992-11-11,1.645833
1992-11-12,1.682292
1992-11-13,1.692708
1992-11-16,1.677083
1992-11-17,1.697917
1992-11-18,1.729167
1992-11-19,1.739583
1992-11-20,1.697917
1992-11-23,1.671875
1992-11-24,1.619792
1992-11-25,1.583333
1992-11-27,1.578125
1992-11-30,1.578125
1992-12-01,1.583333
1992-12-02,1.572917
1992-12-03,1.572917
1992-12-04,1.567708
1992-12-07,1.557292
1992-12-08,1.53125
1992-12-09,1.552083
1992-12-10,1.572917
1992-12-11,1.572917
1992-12-14,1.572917
1992-12-15,1.625
1992-12-16,1.588542
1992-12-17,1.583333
1992-12-18,1.583333
1992-12-21,1.59375
1992-12-22,1.645833
1992-12-23,1.640625
1992-12-24,1.640625
1992-12-28,1.619792
1992-12-29,1.609375
1992-12-30,1.604167
1992-12-31,1.619792
1993-01-04,1.59375
1993-01-05,1.59375
1993-01-06,1.609375
1993-01-07,1.609375
1993-01-08,1.572917
1993-01-11,1.572917
1993-01-12,1.546875
1993-01-13,1.53125
1993-01-14,1.541667
1993-01-15,1.536458
1993-01-18,1.541667
1993-01-19,1.526042
1993-01-20,1.526042
1993-01-21,1.526042
1993-01-22,1.53125
1993-01-25,1.572917
1993-01-26,1.609375
1993-01-27,1.609375
1993-01-28,1.609375
1993-01-29,1.609375
1993-02-01,1.630208
1993-02-02,1.645833
1993-02-03,1.666667
1993-02-04,1.697917
1993-02-05,1.708333
1993-02-08,1.708333
1993-02-09,1.6875
1993-02-10,1.692708
1993-02-11,1.703125
1993-02-12,1.677083
1993-02-16,1.708333
1993-02-17,1.666667
1993-02-18,1.651042
1993-02-19,1.697917
1993-02-22,1.713542
1993-02-23,1.692708
1993-02-24,1.682292
1993-02-25,1.71875
1993-02-26,1.71875
1993-03-01,1.75
1993-03-02,1.78125
1993-03-03,1.78125
1993-03-04,1.770833
1993-03-05,1.78125
1993-03-08,1.75
1993-03-09,1.734375
1993-03-10,1.744792
1993-03-11,1.744792
1993-03-12,1.713542
1993-03-15,1.708333
1993-03-16,1.708333
1993-03-17,1.734375
1993-03-18,1.78125
1993-03-19,1.791667
1993-03-22,1.838542
1993-03-23,1.828125
1993-03-24,1.8125
1993-03-25,1.84375
1993-03-26,1.854167
1993-03-29,1.890625
1993-03-30,1.880208
1993-03-31,1.869792
1993-04-01,1.885417
1993-04-02,1.869792
1993-04-05,1.848958
1993-04-06,1.84375
1993-04-07,1.859375
1993-04-08,1.84375
1993-04-12,1.796875
1993-04-13,1.791667
1993-04-14,1.802083
1993-04-15,1.791667
1993-04-16,1.802083
1993-04-19,1.8125
1993-04-20,1.828125
1993-04-21,1.822917
1993-04-22,1.791667
1993-04-23,1.791667
1993-04-26,1.786458
1993-04-27,1.786458
1993-04-28,1.854167
1993-04-29,1.854167
1993-04-30,1.880208
1993-05-03,1.901042
1993-05-04,1.90625
1993-05-05,1.911458
1993-05-06,1.9375
1993-05-07,2.0
1993-05-10,2.0
1993-05-11,1.984375
1993-05-12,1.958333
1993-05-13,1.958333
1993-05-14,1.953125
1993-05-17,1.963542
1993-05-18,1.96875
1993-05-19,1.963542
1993-05-20,2.0
1993-05-21,1.984375
1993-05-24,1.96875
1993-05-25,2.0
1993-05-26,2.020833
1993-05-27,2.020833
1993-05-28,2.026042
1993-06-01,2.020833
1993-06-02,2.010417
1993-06-03,2.026042
1993-06-04,2.052083
1993-06-07,2.020833
1993-06-08,2.020833
1993-06-09,2.057292
1993-06-10,2.046875
1993-06-11,2.020833
1993-06-14,1.989583
1993-06-15,2.020833
1993-06-16,2.020833
1993-06-17,2.015625
1993-06-18,2.0
1993-06-21,2.005208
1993-06-22,2.03125
1993-06-23,2.052083
1993-06-24,2.052083
1993-06-25,2.041667
1993-06-28,2.036458
1993-06-29,2.03125
1993-06-30,2.010417
1993-07-01,2.010417
1993-07-02,2.03125
1993-07-06,2.072917
1993-07-07,2.140625
1993-07-08,2.239583
1993-07-09,2.223958
1993-07-12,2.286458
1993-07-13,2.25
1993-07-14,2.265625
1993-07-15,2.270833
1993-07-16,2.244792
1993-07-19,2.223958
1993-07-20,2.192708
1993-07-21,2.197917
1993-07-22,2.166667
1993-07-23,2.135417
1993-07-26,2.114583
1993-07-27,2.109375
1993-07-28,2.166667
1993-07-29,2.203125
1993-07-30,2.208333
1993-08-02,2.208333
1993-08-03,2.25
1993-08-04,2.276042
1993-08-05,2.276042
1993-08-06,2.28125
1993-08-09,2.265625
1993-08-10,2.3125
1993-08-11,2.46875
1993-08-12,2.5
1993-08-13,2.609375
1993-08-16,2.546875
1993-08-17,2.53125
1993-08-18,2.546875
1993-08-19,2.609375
1993-08-20,2.625
1993-08-23,2.609375
1993-08-24,2.65625
1993-08-25,2.640625
1993-08-26,2.65625
1993-08-27,2.65625
1993-08-30,2.65625
1993-08-31,2.578125
1993-09-01,2.625
1993-09-02,2.640625
1993-09-03,2.65625
1993-09-07,2.703125
1993-09-08,2.703125
1993-09-09,2.6875
1993-09-10,2.65625
1993-09-13,2.5625
1993-09-14,2.53125
1993-09-15,2.546875
1993-09-16,2.5
1993-09-17,2.546875
1993-09-20,2.546875
1993-09-21,2.59375
1993-09-22,2.546875
1993-09-23,2.59375
1993-09-24,2.5625
1993-09-27,2.5625
1993-09-28,2.546875
1993-09-29,2.546875
1993-09-30,2.546875
1993-10-01,2.5625
1993-10-04,2.609375
1993-10-05,2.6875
1993-10-06,2.6875
1993-10-07,2.703125
1993-10-08,2.6875
1993-10-11,2.6875
1993-10-12,2.625
1993-10-13,2.625
1993-10-14,2.625
1993-10-15,2.59375
1993-10-18,2.5
1993-10-19,2.5
1993-10-20,2.484375
1993-10-21,2.421875
1993-10-22,2.390625
1993-10-25,2.3125
1993-10-26,2.28125
1993-10-27,2.359375
1993-10-28,2.421875
1993-10-29,2.59375
1993-11-01,2.5
1993-11-02,2.484375
1993-11-03,2.40625
1993-11-04,2.265625
1993-11-05,2.3125
1993-11-08,2.25
1993-11-09,2.28125
1993-11-10,2.375
1993-11-11,2.359375
1993-11-12,2.34375
1993-11-15,2.234375
1993-11-16,2.171875
1993-11-17,2.203125
1993-11-18,2.125
1993-11-19,2.1875
1993-11-22,2.15625
1993-11-23,2.125
1993-11-24,2.15625
1993-11-26,2.0625
1993-11-29,2.046875
1993-11-30,2.0625
1993-12-01,2.09375
1993-12-02,2.0625
1993-12-03,2.0
1993-12-06,2.109375
1993-12-07,2.1875
1993-12-08,2.15625
1993-12-09,2.140625
1993-12-10,2.171875
1993-12-13,2.140625
1993-12-14,2.15625
1993-12-15,2.125
1993-12-16,2.09375
1993-12-17,2.1875
1993-12-20,2.21875
1993-12-21,2.140625
1993-12-22,2.21875
1993-12-23,2.328125
1993-12-27,2.265625
1993-12-28,2.28125
1993-12-29,2.265625
1993-12-30,2.1875
1993-12-31,2.25
1994-01-03,2.15625
1994-01-04,2.09375
1994-01-05,2.1875
1994-01-06,2.15625
1994-01-07,2.15625
1994-01-10,2.171875
1994-01-11,2.140625
1994-01-12,2.171875
1994-01-13,2.15625
1994-01-14,2.15625
1994-01-17,2.15625
1994-01-18,2.203125
1994-01-19,2.234375
1994-01-20,2.28125
1994-01-21,2.21875
1994-01-24,2.125
1994-01-25,2.140625
1994-01-26,2.171875
1994-01-27,2.234375
1994-01-28,2.25
1994-01-31,2.25
1994-02-01,2.25
1994-02-02,2.328125
1994-02-03,2.296875
1994-02-04,2.234375
1994-02-07,2.21875
1994-02-08,2.171875
1994-02-09,2.234375
1994-02-10,2.21875
1994-02-11,2.21875
1994-02-14,2.203125
1994-02-15,2.234375
1994-02-16,2.203125
1994-02-17,2.21875
1994-02-18,2.15625
1994-02-22,2.21875
1994-02-23,2.203125
1994-02-24,2.140625
1994-02-25,2.09375
1994-02-28,2.171875
1994-03-01,2.171875
1994-03-02,2.140625
1994-03-03,2.078125
1994-03-04,2.046875
1994-03-07,2.078125
1994-03-08,2.078125
1994-03-09,2.09375
1994-03-10,2.0625
1994-03-11,2.078125
1994-03-14,2.109375
1994-03-15,2.109375
1994-03-16,2.125
1994-03-17,2.140625
1994-03-18,2.15625
1994-03-21,2.09375
1994-03-22,2.09375
1994-03-23,2.078125
1994-03-24,2.03125
1994-03-25,2.15625
1994-03-28,2.015625
1994-03-29,2.015625
1994-03-30,1.96875
1994-03-31,2.015625
1994-04-04,2.015625
1994-04-05,2.046875
1994-04-06,2.046875
1994-04-07,2.03125
1994-04-08,2.03125
1994-04-11,2.0
1994-04-12,1.96875
1994-04-13,1.984375
1994-04-14,2.0
1994-04-15,2.0625
1994-04-18,2.015625
1994-04-19,2.03125
1994-04-20,2.03125
1994-04-21,2.0625
1994-04-22,2.078125
1994-04-25,2.0625
1994-04-26,2.046875
1994-04-28,2.046875
1994-04-29,2.046875
1994-05-02,2.09375
1994-05-03,2.03125
1994-05-04,2.078125
1994-05-05,2.109375
1994-05-06,2.109375
1994-05-09,2.109375
1994-05-10,2.1875
1994-05-11,2.109375
1994-05-12,2.171875
1994-05-13,2.171875
1994-05-16,2.1875
1994-05-17,2.15625
1994-05-18,2.140625
1994-05-19,2.15625
1994-05-20,2.046875
1994-05-23,2.0625
1994-05-24,2.046875
1994-05-25,2.046875
1994-05-26,2.03125
1994-05-27,2.0
1994-05-31,2.0
1994-06-01,1.96875
1994-06-02,1.953125
1994-06-03,1.953125
1994-06-06,1.984375
1994-06-07,2.0
1994-06-08,1.96875
1994-06-09,2.015625
1994-06-10,2.0
1994-06-13,2.046875
1994-06-14,2.015625
1994-06-15,2.0
1994-06-16,2.015625
1994-06-17,1.96875
1994-06-20,1.984375
1994-06-21,2.0625
1994-06-22,2.03125
1994-06-23,2.046875
1994-06-24,1.984375
1994-06-27,2.09375
1994-06-28,2.078125
1994-06-29,2.09375
1994-06-30,2.15625
1994-07-01,2.125
1994-07-05,2.140625
1994-07-06,2.1875
1994-07-07,2.1875
1994-07-08,2.15625
1994-07-11,2.09375
1994-07-12,2.109375
1994-07-13,2.125
1994-07-14,2.1875
1994-07-15,2.203125
1994-07-18,2.171875
1994-07-19,2.140625
1994-07-20,2.140625
1994-07-21,2.078125
1994-07-22,2.140625
1994-07-25,2.046875
1994-07-26,2.09375
1994-07-27,2.140625
1994-07-28,2.203125
1994-07-29,2.109375
1994-08-01,2.078125
1994-08-02,2.125
1994-08-03,2.125
1994-08-04,2.1875
1994-08-05,2.21875
1994-08-08,2.171875
1994-08-09,2.1875
1994-08-10,2.140625
1994-08-11,2.15625
1994-08-12,2.125
1994-08-15,2.109375
1994-08-16,2.09375
1994-08-17,2.109375
1994-08-18,2.125
1994-08-19,2.125
1994-08-22,2.109375
1994-08-23,2.140625
1994-08-24,2.140625
