Date,CLNY
2016-02-22,10.8
2016-02-23,10.71
2016-02-24,10.85
2016-02-25,11.56
2016-02-26,11.17
2016-02-29,10.93
2016-03-01,10.76
2016-03-02,10.92
2016-03-03,11.38
2016-03-04,10.98
2016-03-07,11.06
2016-03-08,10.44
2016-03-09,10.51
2016-03-10,11.05
2016-03-11,11.37
2016-03-14,11.37
2016-03-15,11.19
2016-03-16,11.34
2016-03-17,11.66
2016-03-18,11.66
2016-03-21,11.95
2016-03-22,11.95
2016-03-23,11.46
2016-03-24,11.21
2016-03-28,11.1
2016-03-29,11.43
2016-03-30,11.28
2016-03-31,11.35
2016-04-01,11.74
2016-04-04,11.56
2016-04-05,11.32
2016-04-06,11.89
2016-04-07,11.78
2016-04-08,11.88
2016-04-11,11.9
2016-04-12,12.03
2016-04-13,12.23
2016-04-14,12.49
2016-04-15,12.36
2016-04-18,12.53
2016-04-19,12.74
2016-04-20,12.85
2016-04-21,12.75
2016-04-22,12.9
2016-04-25,12.64
2016-04-26,12.68
2016-04-27,12.72
2016-04-28,12.27
2016-04-29,12.44
2016-05-02,12.38
2016-05-03,12.21
2016-05-04,12.05
2016-05-05,11.9
2016-05-06,12.02
2016-05-09,12.92
2016-05-10,12.82
2016-05-11,12.39
2016-05-12,12.12
2016-05-13,11.73
2016-05-16,11.7
2016-05-17,11.69
2016-05-18,11.82
2016-05-19,11.57
2016-05-20,11.66
2016-05-23,11.79
2016-05-24,11.95
2016-05-25,12.24
2016-05-26,12.19
2016-05-27,12.46
2016-05-31,12.51
2016-06-01,12.17
2016-06-02,12.31
2016-06-03,11.89
2016-06-06,11.81
2016-06-07,12.27
2016-06-08,12.46
2016-06-09,12.47
2016-06-10,12.12
2016-06-13,11.62
2016-06-14,11.08
2016-06-15,11.31
2016-06-16,11.3
2016-06-17,11.24
2016-06-20,11.25
2016-06-21,11.1
2016-06-22,10.89
2016-06-23,10.98
2016-06-24,10.75
2016-06-27,10.04
2016-06-28,10.08
2016-06-29,10.13
2016-06-30,10.21
2016-07-01,10.2
2016-07-05,9.91
2016-07-06,10.1
2016-07-07,10.15
2016-07-08,10.48
2016-07-11,10.96
2016-07-12,11.12
2016-07-13,11.14
2016-07-14,11.27
2016-07-15,11.23
2016-07-18,11.48
2016-07-19,11.43
2016-07-20,11.49
2016-07-21,11.51
2016-07-22,11.52
2016-07-25,11.55
2016-07-26,11.44
2016-07-27,11.59
2016-07-28,11.79
2016-07-29,11.86
2016-08-01,11.84
2016-08-02,11.66
2016-08-03,11.99
2016-08-04,11.89
2016-08-05,12.03
2016-08-08,12.0
2016-08-09,11.99
2016-08-10,12.03
2016-08-11,11.96
2016-08-12,11.9
2016-08-15,12.15
2016-08-16,12.11
2016-08-17,12.17
2016-08-18,12.3
2016-08-19,12.09
2016-08-22,11.82
2016-08-23,12.15
2016-08-24,12.02
2016-08-25,11.97
2016-08-26,11.95
2016-08-29,12.06
2016-08-30,12.24
2016-08-31,12.43
2016-09-01,12.41
2016-09-02,12.65
2016-09-06,12.8
2016-09-07,13.11
2016-09-08,12.88
2016-09-09,12.2
2016-09-12,12.4
2016-09-13,12.07
2016-09-14,12.16
2016-09-15,12.32
2016-09-16,12.16
2016-09-19,12.38
2016-09-20,12.46
2016-09-21,12.5
2016-09-22,12.57
2016-09-23,12.41
2016-09-26,12.56
2016-09-27,12.67
2016-09-28,12.96
2016-09-29,12.66
2016-09-30,12.93
2016-10-03,12.83
2016-10-04,12.79
2016-10-05,12.92
2016-10-06,13.02
2016-10-07,12.76
2016-10-10,12.81
2016-10-11,12.73
2016-10-12,12.79
2016-10-13,12.83
2016-10-14,12.76
2016-10-17,13.15
2016-10-18,13.65
2016-10-19,13.68
2016-10-20,13.78
2016-10-21,14.06
2016-10-24,14.13
2016-10-25,14.21
2016-10-26,14.24
2016-10-27,13.75
2016-10-28,13.61
2016-10-31,13.7
2016-11-01,13.61
2016-11-02,13.62
2016-11-03,13.7
2016-11-04,13.92
2016-11-07,14.2
2016-11-08,14.12
2016-11-09,13.51
2016-11-10,13.54
2016-11-11,13.8
2016-11-14,13.57
2016-11-15,13.88
2016-11-16,14.06
2016-11-17,14.2
2016-11-18,14.13
2016-11-21,14.41
2016-11-22,14.72
2016-11-23,14.59
2016-11-25,14.94
2016-11-28,14.97
2016-11-29,14.88
2016-11-30,14.76
2016-12-01,14.6
2016-12-02,14.63
2016-12-05,15.0
2016-12-06,14.83
2016-12-07,15.06
2016-12-08,15.0
2016-12-09,15.12
2016-12-12,14.99
2016-12-13,14.67
2016-12-14,14.53
2016-12-15,14.42
2016-12-16,14.81
2016-12-19,14.85
2016-12-20,14.84
2016-12-21,15.03
2016-12-22,14.68
2016-12-23,15.02
2016-12-27,14.94
2016-12-28,14.81
2016-12-29,14.89
2016-12-30,14.92
2017-01-03,15.86
2017-01-04,16.0
2017-01-05,15.86
2017-01-06,15.89
2017-01-09,15.69
2017-01-10,15.84
2017-01-11,14.44
2017-01-12,14.42
2017-01-13,14.63
2017-01-17,14.25
2017-01-18,14.1
2017-01-19,13.92
2017-01-20,13.82
2017-01-23,14.12
2017-01-24,14.5
2017-01-25,14.22
2017-01-26,14.12
2017-01-27,14.14
2017-01-30,13.85
2017-01-31,13.92
2017-02-01,14.14
2017-02-02,14.2
2017-02-03,14.34
2017-02-06,14.45
2017-02-07,14.59
2017-02-08,14.56
2017-02-09,14.48
2017-02-10,14.5
2017-02-13,14.5
2017-02-14,14.39
2017-02-15,14.35
2017-02-16,14.23
2017-02-17,14.14
2017-02-21,14.23
2017-02-22,14.27
2017-02-23,14.22
2017-02-24,14.27
2017-02-27,14.44
2017-02-28,14.68
2017-03-01,14.16
2017-03-02,13.75
2017-03-03,13.82
2017-03-06,13.86
2017-03-07,13.74
2017-03-08,13.47
2017-03-09,12.98
2017-03-10,13.11
2017-03-13,13.16
2017-03-14,13.13
2017-03-15,13.28
2017-03-16,13.13
2017-03-17,13.1
2017-03-20,12.99
2017-03-21,12.9
2017-03-22,13.06
2017-03-23,12.93
2017-03-24,13.02
2017-03-27,12.95
2017-03-28,13.08
2017-03-29,12.87
2017-03-30,13.0
2017-03-31,12.91
2017-04-03,12.97
2017-04-04,13.1
2017-04-05,13.03
2017-04-06,12.65
2017-04-07,12.72
2017-04-10,12.81
2017-04-11,12.84
2017-04-12,12.77
2017-04-13,12.88
2017-04-17,13.08
2017-04-18,13.13
2017-04-19,13.06
2017-04-20,13.14
2017-04-21,13.05
2017-04-24,13.07
2017-04-25,13.08
2017-04-26,13.02
2017-04-27,13.14
2017-04-28,13.07
2017-05-01,13.21
2017-05-02,13.1
2017-05-03,12.92
2017-05-04,12.87
2017-05-05,13.15
2017-05-08,13.07
2017-05-09,13.14
2017-05-10,12.9
2017-05-11,13.08
2017-05-12,13.14
2017-05-15,13.34
2017-05-16,13.44
2017-05-17,13.48
2017-05-18,13.45
2017-05-19,13.46
2017-05-22,13.72
2017-05-23,13.86
2017-05-24,14.07
2017-05-25,14.13
2017-05-26,14.08
2017-05-30,14.0
2017-05-31,14.13
2017-06-01,14.28
2017-06-02,14.39
2017-06-05,14.16
2017-06-06,13.98
2017-06-07,14.03
2017-06-08,14.11
2017-06-09,14.19
2017-06-12,14.2
2017-06-13,14.25
2017-06-14,14.17
2017-06-15,14.19
2017-06-16,14.38
2017-06-19,14.5
2017-06-20,14.37
2017-06-21,14.33
2017-06-22,14.49
2017-06-23,14.5
2017-06-26,14.41
2017-06-27,14.25
2017-06-28,13.98
2017-06-29,13.97
2017-06-30,14.09
2017-07-03,14.2
2017-07-05,14.27
2017-07-06,14.05
2017-07-07,14.39
2017-07-10,14.36
2017-07-11,14.5
2017-07-12,14.61
2017-07-13,14.6
2017-07-14,14.62
2017-07-17,14.69
2017-07-18,14.7
2017-07-19,14.7
2017-07-20,14.51
2017-07-21,14.34
2017-07-24,14.57
2017-07-25,14.7
2017-07-26,14.66
2017-07-27,14.59
2017-07-28,14.66
2017-07-31,14.64
2017-08-01,14.63
2017-08-02,14.62
2017-08-03,14.61
2017-08-04,14.56
2017-08-07,14.48
2017-08-08,14.46
2017-08-09,13.86
2017-08-10,13.52
2017-08-11,13.65
2017-08-14,13.35
2017-08-15,13.22
2017-08-16,13.28
2017-08-17,13.3
2017-08-18,13.06
2017-08-21,13.13
2017-08-22,12.98
2017-08-23,13.04
2017-08-24,12.95
2017-08-25,12.97
2017-08-28,12.95
2017-08-29,12.77
2017-08-30,13.0
2017-08-31,13.11
2017-09-01,13.19
2017-09-05,13.11
2017-09-06,13.05
2017-09-07,13.09
2017-09-08,13.13
2017-09-11,13.21
2017-09-12,13.19
2017-09-13,12.92
2017-09-14,12.95
2017-09-15,12.91
2017-09-18,12.94
2017-09-19,12.91
2017-09-20,12.94
2017-09-21,12.9
2017-09-22,12.89
2017-09-25,12.91
2017-09-26,12.87
2017-09-27,12.72
2017-09-28,12.55
2017-09-29,12.56
2017-10-02,12.57
2017-10-03,12.63
2017-10-04,12.65
2017-10-05,12.71
2017-10-06,12.55
2017-10-09,12.48
2017-10-10,12.4
2017-10-11,12.42
2017-10-12,12.42
2017-10-13,12.51
2017-10-16,12.54
2017-10-17,12.56
2017-10-18,12.53
2017-10-19,12.5
2017-10-20,12.5
2017-10-23,12.51
2017-10-24,12.58
2017-10-25,12.54
2017-10-26,12.44
2017-10-27,12.48
2017-10-30,12.47
2017-10-31,12.28
2017-11-01,12.34
2017-11-02,12.37
2017-11-03,12.38
2017-11-06,12.42
2017-11-07,12.36
2017-11-08,12.35
2017-11-09,12.71
2017-11-10,12.57
2017-11-13,12.6
2017-11-14,12.46
2017-11-15,12.38
2017-11-16,12.38
2017-11-17,12.21
2017-11-20,12.16
2017-11-21,12.23
2017-11-22,12.36
2017-11-24,12.45
2017-11-27,12.22
2017-11-28,12.12
2017-11-29,12.3
2017-11-30,12.19
2017-12-01,12.13
2017-12-04,12.07
2017-12-05,12.12
2017-12-06,12.15
2017-12-07,12.09
2017-12-08,12.18
2017-12-11,12.21
2017-12-12,12.28
2017-12-13,12.26
2017-12-14,12.08
2017-12-15,11.99
2017-12-18,12.07
2017-12-19,11.83
2017-12-20,11.63
2017-12-21,11.8
2017-12-22,11.75
2017-12-26,11.68
2017-12-27,11.64
2017-12-28,11.54
2017-12-29,11.41
2018-01-02,11.37
2018-01-03,11.07
2018-01-04,10.98
2018-01-05,10.99
2018-01-08,10.95
2018-01-09,10.99
2018-01-10,10.95
2018-01-11,10.69
2018-01-12,10.36
2018-01-16,10.31
2018-01-17,10.31
2018-01-18,10.23
2018-01-19,10.14
2018-01-22,10.18
2018-01-23,10.11
2018-01-24,9.9
2018-01-25,9.9
2018-01-26,9.35
2018-01-29,9.07
2018-01-30,9.14
2018-01-31,8.98
2018-02-01,8.93
2018-02-02,8.74
2018-02-05,8.61
2018-02-06,8.62
2018-02-07,8.7
2018-02-08,8.26
2018-02-09,8.41
2018-02-12,8.5
2018-02-13,8.52
2018-02-14,8.3
2018-02-15,8.4
2018-02-16,8.4
2018-02-20,8.25
2018-02-21,8.04
2018-02-22,7.87
2018-02-23,8.06
2018-02-26,7.99
2018-02-27,7.88
2018-02-28,7.78
2018-03-01,6.0
2018-03-02,5.69
2018-03-05,5.92
2018-03-06,5.86
2018-03-07,5.9
2018-03-08,5.97
2018-03-09,5.98
2018-03-12,5.99
2018-03-13,5.95
2018-03-14,6.01
2018-03-15,6.08
2018-03-16,5.94
2018-03-19,5.9
2018-03-20,5.83
2018-03-21,5.75
2018-03-22,5.65
2018-03-23,5.5
2018-03-26,5.62
2018-03-27,5.62
2018-03-28,5.66
2018-03-29,5.62
2018-04-02,5.55
2018-04-03,5.59
2018-04-04,5.6
2018-04-05,5.58
2018-04-06,5.59
2018-04-09,5.48
2018-04-10,5.58
2018-04-11,5.72
2018-04-12,5.58
2018-04-13,5.6
2018-04-16,5.68
2018-04-17,5.74
2018-04-18,5.65
2018-04-19,5.69
2018-04-20,5.68
2018-04-23,5.73
2018-04-24,5.94
2018-04-25,6.02
2018-04-26,6.13
2018-04-27,6.16
2018-04-30,6.11
2018-05-01,6.15
2018-05-02,6.24
2018-05-03,6.14
2018-05-04,6.26
2018-05-07,6.29
2018-05-08,6.24
2018-05-09,6.35
2018-05-10,6.03
2018-05-11,6.18
2018-05-14,6.05
2018-05-15,6.0
2018-05-16,6.0
2018-05-17,5.91
2018-05-18,5.8
2018-05-21,5.87
2018-05-22,5.78
2018-05-23,5.81
2018-05-24,5.89
2018-05-25,5.88
2018-05-29,5.97
2018-05-30,5.95
2018-05-31,5.89
2018-06-01,6.04
2018-06-04,6.12
2018-06-05,5.95
2018-06-06,5.86
2018-06-07,5.83
2018-06-08,5.82
2018-06-11,5.97
2018-06-12,6.1
2018-06-13,6.06
2018-06-14,6.09
2018-06-15,6.17
2018-06-18,6.23
2018-06-19,6.25
2018-06-20,6.23
2018-06-21,6.42
2018-06-22,6.41
2018-06-25,6.5
2018-06-26,6.47
2018-06-27,6.25
2018-06-28,6.2
2018-06-29,6.24
2018-07-02,6.17
2018-07-03,6.34
2018-07-05,6.42
2018-07-06,6.5
2018-07-09,6.46
2018-07-10,6.39
2018-07-11,6.3
2018-07-12,6.27
2018-07-13,6.19
2018-07-16,6.08
2018-07-17,5.96
2018-07-18,5.95
2018-07-19,6.02
2018-07-20,5.85
2018-07-23,5.99
2018-07-24,5.95
2018-07-25,5.92
2018-07-26,5.96
2018-07-27,5.95
2018-07-30,6.04
2018-07-31,6.16
2018-08-01,6.2
2018-08-02,6.15
2018-08-03,6.11
2018-08-06,6.15
2018-08-07,6.12
2018-08-08,6.1
2018-08-09,6.12
2018-08-10,6.06
2018-08-13,6.12
2018-08-14,6.1
2018-08-15,6.11
2018-08-16,6.14
2018-08-17,6.13
2018-08-20,6.07
2018-08-21,6.1
2018-08-22,6.13
2018-08-23,6.08
2018-08-24,6.08
2018-08-27,6.08
2018-08-28,6.12
2018-08-29,6.14
2018-08-30,6.05
2018-08-31,6.13
2018-09-04,6.12
2018-09-05,6.13
2018-09-06,6.21
2018-09-07,6.12
2018-09-10,6.19
2018-09-11,6.17
2018-09-12,6.18
2018-09-13,6.21
2018-09-14,6.23
2018-09-17,6.25
2018-09-18,6.23
2018-09-19,6.15
2018-09-20,6.21
2018-09-21,6.2
2018-09-24,6.15
2018-09-25,6.14
2018-09-26,6.0
2018-09-27,6.0
2018-09-28,6.09
2018-10-01,6.08
2018-10-02,6.04
2018-10-03,5.99
2018-10-04,5.86
2018-10-05,5.8
2018-10-08,5.92
2018-10-09,5.85
2018-10-10,5.83
2018-10-11,5.62
2018-10-12,5.46
2018-10-15,5.6
2018-10-16,5.8
2018-10-17,5.83
2018-10-18,5.8
2018-10-19,5.85
2018-10-22,5.77
2018-10-23,5.58
2018-10-24,5.72
2018-10-25,5.85
2018-10-26,5.71
2018-10-29,5.66
2018-10-30,5.77
2018-10-31,5.87
2018-11-01,5.88
2018-11-02,5.79
2018-11-05,5.79
2018-11-06,5.78
2018-11-07,6.01
2018-11-08,6.11
2018-11-09,6.13
2018-11-12,6.09
2018-11-13,6.07
2018-11-14,6.03
2018-11-15,6.0
2018-11-16,6.02
2018-11-19,6.02
2018-11-20,5.94
2018-11-21,5.96
2018-11-23,5.93
2018-11-26,5.99
2018-11-27,5.9
2018-11-28,6.02
2018-11-29,6.01
2018-11-30,6.16
2018-12-03,6.24
2018-12-04,6.04
2018-12-06,6.15
2018-12-07,6.07
2018-12-10,5.99
2018-12-11,5.89
2018-12-12,5.8
2018-12-13,5.83
2018-12-14,5.63
2018-12-17,5.08
2018-12-18,5.07
2018-12-19,4.84
2018-12-20,4.66
2018-12-21,4.66
2018-12-24,4.6
2018-12-26,4.76
2018-12-27,4.72
2018-12-28,4.73
2018-12-31,4.68
2019-01-02,4.78
2019-01-03,4.88
2019-01-04,5.05
2019-01-07,5.3
2019-01-08,5.48
2019-01-09,5.55
2019-01-10,5.52
2019-01-11,5.55
2019-01-14,5.57
2019-01-15,5.61
2019-01-16,5.72
2019-01-17,5.55
2019-01-18,5.57
2019-01-22,5.5
2019-01-23,5.43
2019-01-24,5.43
2019-01-25,5.61
2019-01-28,5.72
2019-01-29,5.72
2019-01-30,5.82
2019-01-31,6.07
2019-02-01,5.97
2019-02-04,6.01
2019-02-05,5.96
2019-02-06,5.9
2019-02-07,5.97
2019-02-08,5.94
2019-02-11,6.15
2019-02-12,6.08
2019-02-13,6.07
2019-02-14,6.08
2019-02-15,6.1
2019-02-19,6.04
2019-02-20,6.04
2019-02-21,6.06
2019-02-22,6.05
2019-02-25,5.96
2019-02-26,5.89
2019-02-27,5.61
2019-02-28,5.56
2019-03-01,5.26
2019-03-04,5.32
2019-03-05,5.43
2019-03-06,5.32
2019-03-07,5.21
2019-03-08,5.16
2019-03-11,5.26
2019-03-12,5.33
2019-03-13,5.32
2019-03-14,5.36
2019-03-15,5.18
2019-03-18,5.24
2019-03-19,5.3
2019-03-20,5.32
2019-03-21,5.45
2019-03-22,5.31
2019-03-25,5.3
2019-03-26,5.38
2019-03-27,5.45
2019-03-28,5.35
2019-03-29,5.32
2019-04-01,5.51
2019-04-02,5.59
2019-04-03,5.54
2019-04-04,5.5
2019-04-05,5.47
2019-04-08,5.38
2019-04-09,5.22
2019-04-10,5.34
2019-04-11,5.37
2019-04-12,5.41
2019-04-15,5.42
2019-04-16,5.3
2019-04-17,5.22
2019-04-18,5.26
2019-04-22,5.11
2019-04-23,5.1
2019-04-24,5.1
2019-04-25,5.0
2019-04-26,5.08
2019-04-29,5.25
2019-04-30,5.14
2019-05-01,5.11
2019-05-02,5.11
2019-05-03,5.26
2019-05-06,5.27
2019-05-07,5.14
2019-05-08,5.02
2019-05-09,5.06
2019-05-10,5.05
2019-05-13,5.03
2019-05-14,5.17
2019-05-15,5.16
2019-05-16,5.21
2019-05-17,5.13
2019-05-20,5.08
2019-05-21,5.15
2019-05-22,5.16
2019-05-23,5.14
2019-05-24,5.12
