Date,CP
1985-03-15,7.0625
1985-03-18,7.0833330000000005
1985-03-19,7.2708330000000005
1985-03-20,7.1875
1985-03-21,7.1875
1985-03-22,7.0
1985-03-25,6.9791669999999995
1985-03-26,7.0
1985-03-27,7.1458330000000005
1985-03-28,7.125
1985-03-29,7.2083330000000005
1985-04-01,7.1666669999999995
1985-04-02,7.125
1985-04-03,7.0833330000000005
1985-04-04,7.0833330000000005
1985-04-08,7.125
1985-04-09,7.1458330000000005
1985-04-10,7.1875
1985-04-11,7.2708330000000005
1985-04-12,7.3125
1985-04-15,7.3125
1985-04-16,7.3125
1985-04-17,7.3333330000000005
1985-04-18,7.375
1985-04-19,7.375
1985-04-22,7.2916669999999995
1985-04-23,7.2708330000000005
1985-04-24,7.25
1985-04-25,7.3125
1985-04-26,7.2916669999999995
1985-04-29,7.25
1985-04-30,7.25
1985-05-01,7.1875
1985-05-02,7.0
1985-05-03,6.7708330000000005
1985-05-06,6.7916669999999995
1985-05-07,6.8541669999999995
1985-05-08,6.8125
1985-05-09,6.9166669999999995
1985-05-10,6.9375
1985-05-13,7.1041669999999995
1985-05-14,7.1875
1985-05-15,7.2291669999999995
1985-05-16,7.2083330000000005
1985-05-17,7.25
1985-05-20,7.25
1985-05-21,7.375
1985-05-22,7.2291669999999995
1985-05-23,7.2083330000000005
1985-05-24,7.3125
1985-05-28,7.4375
1985-05-29,7.4791669999999995
1985-05-30,7.5625
1985-05-31,7.6041669999999995
1985-06-03,7.6666669999999995
1985-06-04,7.75
1985-06-05,7.8333330000000005
1985-06-06,7.8333330000000005
1985-06-07,7.7708330000000005
1985-06-10,7.6875
1985-06-11,7.6875
1985-06-12,7.6875
1985-06-13,7.625
1985-06-14,7.75
1985-06-17,7.75
1985-06-18,7.875
1985-06-19,7.75
1985-06-20,7.625
1985-06-21,7.625
1985-06-24,7.625
1985-06-25,7.375
1985-06-26,7.5
1985-06-27,7.125
1985-06-28,7.125
1985-07-01,7.25
1985-07-02,7.1875
1985-07-03,7.1875
1985-07-05,7.125
1985-07-08,7.125
1985-07-09,7.125
1985-07-10,7.0625
1985-07-11,6.9375
1985-07-12,6.9375
1985-07-15,7.125
1985-07-16,7.1875
1985-07-17,7.1875
1985-07-18,7.1875
1985-07-19,7.3125
1985-07-22,7.25
1985-07-23,7.1875
1985-07-24,7.1875
1985-07-25,7.1875
1985-07-26,7.25
1985-07-29,7.0625
1985-07-30,7.1875
1985-07-31,7.125
1985-08-01,7.25
1985-08-02,7.125
1985-08-05,7.125
1985-08-06,6.8125
1985-08-07,6.8125
1985-08-08,6.875
1985-08-09,6.9375
1985-08-12,6.875
1985-08-13,6.8125
1985-08-14,6.8125
1985-08-15,6.75
1985-08-16,6.6875
1985-08-19,6.8125
1985-08-20,6.8125
1985-08-21,6.6875
1985-08-22,6.5625
1985-08-23,6.5625
1985-08-26,6.625
1985-08-27,6.6875
1985-08-28,6.625
1985-08-29,6.6875
1985-08-30,6.6875
1985-09-03,6.5
1985-09-04,6.4375
1985-09-05,6.4375
1985-09-06,6.4375
1985-09-09,6.3125
1985-09-10,6.1875
1985-09-11,6.1875
1985-09-12,6.0625
1985-09-13,6.1875
1985-09-16,6.1875
1985-09-17,6.0625
1985-09-18,6.0625
1985-09-19,6.125
1985-09-20,6.1875
1985-09-23,6.125
1985-09-24,6.125
1985-09-25,5.875
1985-09-26,6.0625
1985-09-30,6.0
1985-10-01,6.0
1985-10-02,6.0
1985-10-03,6.0
1985-10-04,6.0
1985-10-07,5.9375
1985-10-08,5.9375
1985-10-09,5.875
1985-10-10,5.875
1985-10-11,5.8125
1985-10-14,5.875
1985-10-15,5.875
1985-10-16,6.0
1985-10-17,6.0
1985-10-18,6.125
1985-10-21,6.0625
1985-10-22,6.125
1985-10-23,6.1875
1985-10-24,6.0
1985-10-25,5.8125
1985-10-28,5.9375
1985-10-29,5.9375
1985-10-30,5.875
1985-10-31,6.0
1985-11-01,6.0
1985-11-04,5.9375
1985-11-05,5.9375
1985-11-06,6.125
1985-11-07,6.25
1985-11-08,6.25
1985-11-11,6.375
1985-11-12,6.375
1985-11-13,6.3125
1985-11-14,6.375
1985-11-15,6.3125
1985-11-18,6.1875
1985-11-19,6.3125
1985-11-20,6.375
1985-11-21,6.5
1985-11-22,6.3125
1985-11-25,6.25
1985-11-26,6.25
1985-11-27,6.25
1985-11-29,6.3125
1985-12-02,6.1875
1985-12-03,6.25
1985-12-04,6.3125
1985-12-05,6.25
1985-12-06,6.25
1985-12-09,6.3125
1985-12-10,6.3125
1985-12-11,6.25
1985-12-12,6.25
1985-12-13,6.375
1985-12-16,6.625
1985-12-17,6.5625
1985-12-18,6.5625
1985-12-19,6.625
1985-12-20,6.625
1985-12-23,6.625
1985-12-24,6.6875
1985-12-26,6.75
1985-12-27,6.6875
1985-12-30,6.75
1985-12-31,6.75
1986-01-02,6.6875
1986-01-03,6.6875
1986-01-06,6.6875
1986-01-07,6.625
1986-01-08,6.5625
1986-01-09,6.375
1986-01-10,6.375
1986-01-13,6.3125
1986-01-14,6.375
1986-01-15,6.4375
1986-01-16,6.375
1986-01-17,6.4375
1986-01-20,6.4375
1986-01-21,6.4375
1986-01-22,6.25
1986-01-23,6.1875
1986-01-24,6.3125
1986-01-27,6.375
1986-01-28,6.5625
1986-01-29,6.625
1986-01-30,6.5625
1986-01-31,6.5
1986-02-03,6.5
1986-02-04,6.3125
1986-02-05,6.3125
1986-02-06,6.4375
1986-02-07,6.375
1986-02-10,6.1875
1986-02-11,5.875
1986-02-12,5.9375
1986-02-13,5.875
1986-02-14,5.875
1986-02-18,6.0
1986-02-19,6.125
1986-02-20,6.25
1986-02-21,6.25
1986-02-24,6.125
1986-02-25,6.0
1986-02-26,6.0
1986-02-27,6.125
1986-02-28,6.25
1986-03-03,6.3125
1986-03-04,6.25
1986-03-05,6.25
1986-03-06,6.5
1986-03-07,6.5
1986-03-10,6.375
1986-03-11,6.5
1986-03-12,6.5625
1986-03-13,6.625
1986-03-14,6.75
1986-03-17,6.625
1986-03-18,6.6875
1986-03-19,6.8125
1986-03-20,7.1875
1986-03-21,7.1875
1986-03-24,7.0625
1986-03-25,6.9375
1986-03-26,7.125
1986-03-27,7.1875
1986-03-31,7.25
1986-04-01,7.0
1986-04-02,7.0625
1986-04-03,6.8125
1986-04-04,6.6875
1986-04-07,6.8125
1986-04-08,6.75
1986-04-09,6.75
1986-04-10,6.5
1986-04-11,6.3125
1986-04-14,6.5
1986-04-15,6.1875
1986-04-16,6.3125
1986-04-17,6.3125
1986-04-18,6.375
1986-04-21,6.5625
1986-04-22,6.375
1986-04-23,6.4375
1986-04-24,6.5625
1986-04-25,6.5625
1986-04-28,6.5
1986-04-29,6.375
1986-04-30,6.375
1986-05-01,6.25
1986-05-02,6.3125
1986-05-05,6.1875
1986-05-06,6.0625
1986-05-07,6.0625
1986-05-08,6.0625
1986-05-09,6.25
1986-05-12,6.3125
1986-05-13,6.25
1986-05-14,6.3125
1986-05-15,6.1875
1986-05-16,6.0625
1986-05-19,6.0625
1986-05-20,6.125
1986-05-21,6.125
1986-05-22,6.25
1986-05-23,6.1875
1986-05-27,6.5
1986-05-28,6.5
1986-05-29,6.5625
1986-05-30,6.5
1986-06-02,6.375
1986-06-03,6.4375
1986-06-04,6.375
1986-06-05,6.375
1986-06-06,6.25
1986-06-09,6.125
1986-06-10,6.0625
1986-06-11,6.1875
1986-06-12,6.125
1986-06-13,6.1875
1986-06-16,6.125
1986-06-17,6.125
1986-06-18,6.1875
1986-06-19,6.125
1986-06-20,6.125
1986-06-23,6.125
1986-06-24,6.0625
1986-06-25,6.0625
1986-06-26,6.0
1986-06-27,6.0
1986-06-30,6.0625
1986-07-01,6.0625
1986-07-02,6.125
1986-07-03,6.0625
1986-07-07,6.0
1986-07-08,5.875
1986-07-09,5.875
1986-07-10,5.9375
1986-07-11,5.875
1986-07-14,5.875
1986-07-15,5.8125
1986-07-16,5.75
1986-07-17,5.75
1986-07-18,5.5
1986-07-21,5.5
1986-07-22,5.5
1986-07-23,5.4375
1986-07-24,5.375
1986-07-25,5.4375
1986-07-28,5.4375
1986-07-29,5.375
1986-07-30,5.125
1986-07-31,5.1875
1986-08-01,5.0625
1986-08-04,5.0
1986-08-05,5.1875
1986-08-06,5.25
1986-08-07,5.5
1986-08-08,5.5
1986-08-11,5.5625
1986-08-12,5.5
1986-08-13,5.5
1986-08-14,5.4375
1986-08-15,5.4375
1986-08-18,5.375
1986-08-19,5.375
1986-08-20,5.375
1986-08-21,5.3125
1986-08-22,5.375
1986-08-25,5.3125
1986-08-26,5.375
1986-08-27,5.25
1986-08-28,5.3125
1986-08-29,5.375
1986-09-02,5.4375
1986-09-03,5.75
1986-09-04,5.875
1986-09-05,5.9375
1986-09-08,5.9375
1986-09-09,5.9375
1986-09-10,5.875
1986-09-11,5.6875
1986-09-12,5.5
1986-09-15,5.625
1986-09-16,5.625
1986-09-17,5.625
1986-09-18,5.5
1986-09-19,5.75
1986-09-22,5.75
1986-09-23,5.6875
1986-09-24,5.75
1986-09-25,5.625
1986-09-26,5.5
1986-09-29,5.5
1986-09-30,5.75
1986-10-01,5.75
1986-10-02,5.75
1986-10-03,5.9375
1986-10-06,5.9375
1986-10-07,5.9375
1986-10-08,5.875
1986-10-09,5.9375
1986-10-10,6.0
1986-10-13,5.875
1986-10-14,5.75
1986-10-15,5.8125
1986-10-16,5.8125
1986-10-17,5.75
1986-10-20,5.625
1986-10-21,5.625
1986-10-22,5.5625
1986-10-23,5.5
1986-10-24,5.5625
1986-10-27,5.5
1986-10-28,5.5
1986-10-29,5.5
1986-10-30,5.5
1986-10-31,5.625
1986-11-03,5.6875
1986-11-04,5.75
1986-11-05,5.8125
1986-11-06,5.875
1986-11-07,5.75
1986-11-10,5.8125
1986-11-11,5.8125
1986-11-12,5.75
1986-11-13,5.6875
1986-11-14,5.6875
1986-11-17,5.625
1986-11-18,5.5
1986-11-19,5.5
1986-11-20,5.5625
1986-11-21,5.6875
1986-11-24,5.625
1986-11-25,5.75
1986-11-26,5.75
1986-11-28,5.9375
1986-12-01,6.0625
1986-12-02,6.4375
1986-12-03,6.375
1986-12-04,6.3125
1986-12-05,6.3125
1986-12-08,6.25
1986-12-09,6.1875
1986-12-10,6.1875
1986-12-11,6.25
1986-12-12,6.25
1986-12-15,6.1875
1986-12-16,6.25
1986-12-17,6.25
1986-12-18,6.1875
1986-12-19,6.25
1986-12-22,6.25
1986-12-23,6.25
1986-12-24,6.3125
1986-12-26,6.4375
1986-12-29,6.375
1986-12-30,6.375
1986-12-31,6.4375
1987-01-02,6.5
1987-01-05,6.625
1987-01-06,6.8125
1987-01-07,7.0
1987-01-08,6.9375
1987-01-09,6.9375
1987-01-12,7.0
1987-01-13,7.25
1987-01-14,7.1875
1987-01-15,7.25
1987-01-16,7.125
1987-01-19,7.0625
1987-01-20,7.0625
1987-01-21,7.0
1987-01-22,7.1875
1987-01-23,7.25
1987-01-26,7.3125
1987-01-27,7.5
1987-01-28,7.5625
1987-01-29,7.5
1987-01-30,7.5
1987-02-02,7.5625
1987-02-03,7.5
1987-02-04,7.875
1987-02-05,8.375
1987-02-06,8.5
1987-02-09,8.3125
1987-02-10,8.0625
1987-02-11,8.3125
1987-02-12,8.375
1987-02-13,8.75
1987-02-17,8.8125
1987-02-18,8.8125
1987-02-19,8.5625
1987-02-20,8.375
1987-02-23,8.1875
1987-02-24,8.375
1987-02-25,8.375
1987-02-26,8.125
1987-02-27,8.1875
1987-03-02,8.3125
1987-03-03,8.3125
1987-03-04,8.5
1987-03-05,8.8125
1987-03-06,8.75
1987-03-09,8.6875
1987-03-10,8.6875
1987-03-11,8.875
1987-03-12,9.25
1987-03-13,9.0
1987-03-16,9.0
1987-03-17,9.125
1987-03-18,9.3125
1987-03-19,9.375
1987-03-20,9.625
1987-03-23,9.5625
1987-03-24,9.5625
1987-03-25,9.5
1987-03-26,9.5
1987-03-27,9.875
1987-03-30,9.4375
1987-03-31,9.4375
1987-04-01,9.4375
1987-04-02,9.4375
1987-04-03,9.5625
1987-04-06,9.5625
1987-04-07,9.5
1987-04-08,9.625
1987-04-09,9.3125
1987-04-10,9.375
1987-04-13,9.3125
1987-04-14,8.75
1987-04-15,9.0625
1987-04-16,9.1875
1987-04-20,9.125
1987-04-21,9.125
1987-04-22,9.0
1987-04-23,8.8125
1987-04-24,8.4375
1987-04-27,8.25
1987-04-28,8.5
1987-04-29,8.875
1987-04-30,8.9375
1987-05-01,8.9375
1987-05-04,8.8125
1987-05-05,9.375
1987-05-06,9.25
1987-05-07,9.4375
1987-05-08,9.375
1987-05-11,9.25
1987-05-12,9.25
1987-05-13,9.25
1987-05-14,9.125
1987-05-15,9.125
1987-05-18,9.125
1987-05-19,9.0
1987-05-20,8.8125
1987-05-21,8.75
1987-05-22,8.875
1987-05-26,8.625
1987-05-27,8.75
1987-05-28,8.625
1987-05-29,8.625
1987-06-01,8.625
1987-06-02,8.5625
1987-06-03,8.5
1987-06-04,8.6875
1987-06-05,8.75
1987-06-08,8.8125
1987-06-09,8.625
1987-06-10,8.6875
1987-06-11,8.8125
1987-06-12,9.0625
1987-06-15,9.125
1987-06-16,9.0625
1987-06-17,9.0625
1987-06-18,9.125
1987-06-19,9.3125
1987-06-22,9.125
1987-06-23,9.0625
1987-06-24,9.1875
1987-06-25,9.3125
1987-06-26,9.375
1987-06-29,9.3125
1987-06-30,9.375
1987-07-01,9.375
1987-07-02,9.6875
1987-07-06,10.25
1987-07-07,10.375
1987-07-08,10.875
1987-07-09,10.5
1987-07-10,10.5
1987-07-13,10.5625
1987-07-14,10.5625
1987-07-15,10.5625
1987-07-16,11.0
1987-07-17,10.9375
1987-07-20,11.25
1987-07-21,11.25
1987-07-22,11.3125
1987-07-23,11.1875
1987-07-24,10.9375
1987-07-27,10.75
1987-07-28,10.8125
1987-07-29,11.0625
1987-07-30,10.9375
1987-07-31,10.6875
1987-08-03,11.0
1987-08-04,10.8125
1987-08-05,10.4375
1987-08-06,10.5625
1987-08-07,10.625
1987-08-10,10.8125
1987-08-11,10.8125
1987-08-12,10.6875
1987-08-13,10.8125
1987-08-14,10.9375
1987-08-17,10.75
1987-08-18,10.4375
1987-08-19,10.375
1987-08-20,10.5625
1987-08-21,10.625
1987-08-24,10.375
1987-08-25,10.375
1987-08-26,10.3125
1987-08-27,10.3125
1987-08-28,10.125
1987-08-31,10.375
1987-09-01,10.5
1987-09-02,10.1875
1987-09-03,10.25
1987-09-04,10.25
1987-09-08,9.9375
1987-09-09,10.0
1987-09-10,10.1875
1987-09-11,10.1875
1987-09-14,10.25
1987-09-15,10.1875
1987-09-16,10.25
1987-09-17,10.25
1987-09-18,10.375
1987-09-21,10.3125
1987-09-22,10.3125
1987-09-23,10.5
1987-09-24,10.625
1987-09-25,10.6875
1987-09-28,10.75
1987-09-29,10.5
1987-09-30,10.4375
1987-10-01,10.625
1987-10-02,10.625
1987-10-05,10.75
1987-10-06,10.5625
1987-10-07,10.5
1987-10-08,10.3125
1987-10-09,10.4375
1987-10-12,10.5
1987-10-13,10.5
1987-10-14,10.5625
1987-10-15,10.375
1987-10-16,10.25
1987-10-19,8.125
1987-10-20,7.1875
1987-10-21,8.4375
1987-10-22,7.9375
1987-10-23,8.0
1987-10-26,7.25
1987-10-27,7.375
1987-10-28,7.3125
1987-10-29,7.4375
1987-10-30,8.5625
1987-11-02,8.75
1987-11-03,8.375
1987-11-04,8.0625
1987-11-05,7.875
1987-11-06,7.8125
1987-11-09,7.5625
1987-11-10,7.4375
1987-11-11,7.5625
1987-11-12,7.75
1987-11-13,7.8125
1987-11-16,7.625
1987-11-17,7.5
1987-11-18,7.5625
1987-11-19,7.375
1987-11-20,7.1875
1987-11-23,7.3125
1987-11-24,7.5
1987-11-25,7.5625
1987-11-27,7.5625
1987-11-30,7.25
1987-12-01,7.25
1987-12-02,7.3125
1987-12-03,7.1875
1987-12-04,7.0625
1987-12-07,7.3125
1987-12-08,7.75
1987-12-09,7.6875
1987-12-10,7.5625
1987-12-11,7.8125
1987-12-14,8.25
1987-12-15,8.25
1987-12-16,8.3125
1987-12-17,7.9375
1987-12-18,8.125
1987-12-21,8.125
1987-12-22,7.875
1987-12-23,8.0
1987-12-24,7.9375
1987-12-28,7.75
1987-12-29,7.8125
1987-12-30,7.875
1987-12-31,7.9375
1988-01-04,8.375
1988-01-05,8.5625
1988-01-06,8.6875
1988-01-07,8.875
1988-01-08,8.1875
1988-01-11,8.5
1988-01-12,8.4375
1988-01-13,8.375
1988-01-14,8.3125
1988-01-15,8.5625
1988-01-18,8.75
1988-01-19,8.8125
1988-01-20,8.6875
1988-01-21,8.5625
1988-01-22,8.5625
1988-01-25,8.375
1988-01-26,8.25
1988-01-27,8.3125
1988-01-28,8.25
1988-01-29,8.1875
1988-02-01,8.0625
1988-02-02,8.25
1988-02-03,8.0625
1988-02-04,8.125
1988-02-05,8.0625
1988-02-08,8.0
1988-02-09,8.125
1988-02-10,8.5
1988-02-11,8.625
1988-02-12,8.75
1988-02-16,8.875
1988-02-17,8.6875
1988-02-18,8.5625
1988-02-19,8.625
1988-02-22,8.875
1988-02-23,8.8125
1988-02-24,8.875
1988-02-25,9.0
1988-02-26,9.1875
1988-02-29,9.5
1988-03-01,9.5
1988-03-02,9.4375
1988-03-03,9.375
1988-03-04,9.3125
1988-03-07,9.375
1988-03-08,9.5
1988-03-09,9.625
1988-03-10,9.375
1988-03-11,9.4375
1988-03-14,9.3125
1988-03-15,9.375
1988-03-16,9.375
1988-03-17,9.375
1988-03-18,9.625
1988-03-21,9.625
1988-03-22,9.625
1988-03-23,9.9375
1988-03-24,9.75
1988-03-25,9.375
1988-03-28,9.375
1988-03-29,9.5
1988-03-30,9.4375
1988-03-31,9.4375
1988-04-04,9.4375
1988-04-05,9.5
1988-04-06,9.75
1988-04-07,9.75
1988-04-08,9.9375
1988-04-11,9.9375
1988-04-12,9.8125
1988-04-13,9.8125
1988-04-14,9.625
1988-04-15,9.625
1988-04-18,9.75
1988-04-19,9.8125
1988-04-20,9.6875
1988-04-21,9.5
1988-04-22,9.5625
1988-04-25,9.6875
1988-04-26,9.75
1988-04-27,9.6875
1988-04-28,9.5625
1988-04-29,9.5625
1988-05-02,9.6875
1988-05-03,9.625
1988-05-04,9.625
1988-05-05,9.5625
1988-05-06,9.5
1988-05-09,9.3125
1988-05-10,9.375
1988-05-11,9.0
1988-05-12,9.0625
1988-05-13,9.1875
1988-05-16,9.1875
1988-05-17,9.0
1988-05-18,8.6875
1988-05-19,8.625
1988-05-20,8.625
1988-05-23,8.75
1988-05-24,8.875
1988-05-25,8.8125
1988-05-26,8.75
1988-05-27,8.75
1988-05-31,9.0
1988-06-01,9.3125
1988-06-02,9.25
1988-06-03,9.25
1988-06-06,9.125
1988-06-07,9.1875
1988-06-08,9.4375
1988-06-09,9.5625
1988-06-10,9.4375
1988-06-13,9.5
1988-06-14,9.5625
1988-06-15,9.5
