Date,UFS
2008-12-16,10.8
2008-12-17,10.8
2008-12-18,10.5
2008-12-19,11.1
2008-12-22,10.32
2008-12-23,10.44
2008-12-24,10.32
2008-12-26,11.04
2008-12-29,10.44
2008-12-30,9.84
2008-12-31,10.02
2009-01-02,10.98
2009-01-05,11.28
2009-01-06,12.6
2009-01-07,11.7
2009-01-08,12.18
2009-01-09,11.4
2009-01-12,10.44
2009-01-13,9.54
2009-01-14,8.88
2009-01-15,9.9
2009-01-16,9.96
2009-01-20,8.94
2009-01-21,10.08
2009-01-22,9.96
2009-01-23,10.02
2009-01-26,9.78
2009-01-27,10.02
2009-01-28,10.68
2009-01-29,9.48
2009-01-30,8.94
2009-02-02,8.04
2009-02-03,8.16
2009-02-04,7.92
2009-02-05,7.86
2009-02-06,7.14
2009-02-09,8.34
2009-02-10,7.02
2009-02-11,6.66
2009-02-12,6.84
2009-02-13,6.42
2009-02-17,6.06
2009-02-18,6.06
2009-02-19,5.94
2009-02-20,5.46
2009-02-23,4.92
2009-02-24,5.52
2009-02-25,4.56
2009-02-26,4.92
2009-02-27,4.74
2009-03-02,3.6
2009-03-03,3.6
2009-03-04,4.08
2009-03-05,3.66
2009-03-06,3.78
2009-03-09,3.84
2009-03-10,4.56
2009-03-11,4.86
2009-03-12,4.74
2009-03-13,4.2
2009-03-16,4.5
2009-03-17,4.98
2009-03-18,5.16
2009-03-19,5.7
2009-03-20,6.78
2009-03-23,6.78
2009-03-24,6.24
2009-03-25,6.42
2009-03-26,6.36
2009-03-27,5.76
2009-03-30,5.46
2009-03-31,5.7
2009-04-01,6.12
2009-04-02,6.36
2009-04-03,6.24
2009-04-06,6.48
2009-04-07,6.18
2009-04-08,6.3
2009-04-09,6.72
2009-04-13,6.78
2009-04-14,5.94
2009-04-15,6.42
2009-04-16,6.24
2009-04-17,6.24
2009-04-20,5.52
2009-04-21,5.46
2009-04-22,6.06
2009-04-23,6.3
2009-04-24,7.32
2009-04-27,7.5
2009-04-28,8.7
2009-04-29,9.3
2009-04-30,10.92
2009-05-01,10.92
2009-05-04,10.68
2009-05-05,9.48
2009-05-06,10.2
2009-05-07,10.32
2009-05-08,10.5
2009-05-11,9.9
2009-05-12,9.54
2009-05-13,8.52
2009-05-14,8.58
2009-05-15,8.46
2009-05-18,9.0
2009-05-19,9.48
2009-05-20,9.54
2009-05-21,8.82
2009-05-22,8.64
2009-05-26,8.76
2009-05-27,7.74
2009-05-28,8.28
2009-05-29,6.84
2009-06-01,7.86
2009-06-02,8.1
2009-06-03,8.52
2009-06-04,9.18
2009-06-05,9.18
2009-06-08,8.94
2009-06-09,9.0
2009-06-10,8.88
2009-06-11,9.125
2009-06-12,9.68
2009-06-15,9.95
2009-06-16,9.375
2009-06-17,9.545
2009-06-18,8.4
2009-06-19,8.355
2009-06-22,7.89
2009-06-23,7.815
2009-06-24,7.9
2009-06-25,8.265
2009-06-26,8.765
2009-06-29,8.455
2009-06-30,8.29
2009-07-01,8.255
2009-07-02,7.955
2009-07-06,7.715
2009-07-07,7.38
2009-07-08,7.315
2009-07-09,7.455
2009-07-10,7.42
2009-07-13,7.36
2009-07-14,7.285
2009-07-15,7.505
2009-07-16,7.685
2009-07-17,7.58
2009-07-20,7.585
2009-07-21,7.475
2009-07-22,7.735
2009-07-23,8.095
2009-07-24,8.425
2009-07-27,8.66
2009-07-28,9.73
2009-07-29,9.325
2009-07-30,9.62
2009-07-31,9.48
2009-08-03,9.565
2009-08-04,12.045
2009-08-05,12.275
2009-08-06,13.12
2009-08-07,13.71
2009-08-10,14.15
2009-08-11,13.71
2009-08-12,14.11
2009-08-13,14.345
2009-08-14,13.89
2009-08-17,13.1
2009-08-18,13.495
2009-08-19,13.725
2009-08-20,14.395
2009-08-21,15.375
2009-08-24,15.375
2009-08-25,15.9
2009-08-26,16.504998999999998
2009-08-27,17.51
2009-08-28,17.77
2009-08-31,17.715
2009-09-01,16.684998999999998
2009-09-02,17.389999
2009-09-03,17.23
2009-09-04,17.785
2009-09-08,17.875
2009-09-09,18.0
2009-09-10,18.290001
2009-09-11,17.99
2009-09-14,18.315001000000002
2009-09-15,18.805
2009-09-16,19.514999
2009-09-17,18.764999
2009-09-18,19.16
2009-09-21,19.135
2009-09-22,20.035
2009-09-23,19.0
2009-09-24,17.09
2009-09-25,17.26
2009-09-28,17.555
2009-09-29,18.155001000000002
2009-09-30,17.610001
2009-10-01,18.49
2009-10-02,18.940001000000002
2009-10-05,19.49
2009-10-06,19.82
2009-10-07,19.52
2009-10-08,20.23
2009-10-09,20.584999
2009-10-12,20.129998999999998
2009-10-13,20.35
2009-10-14,21.42
2009-10-15,22.780001000000002
2009-10-16,21.73
2009-10-19,22.23
2009-10-20,20.865
2009-10-21,20.764999
2009-10-22,21.809998999999998
2009-10-23,20.805
2009-10-26,20.075001
2009-10-27,19.74
2009-10-28,18.545
2009-10-29,19.77
2009-10-30,20.945
2009-11-02,22.665001
2009-11-03,23.535
2009-11-04,22.84
2009-11-05,24.695
2009-11-06,24.6
2009-11-09,25.25
2009-11-10,25.27
2009-11-11,25.67
2009-11-12,25.775
2009-11-13,26.405001000000002
2009-11-16,27.0
2009-11-17,26.690001000000002
2009-11-18,26.545
2009-11-19,26.355
2009-11-20,26.0
2009-11-23,26.540001
2009-11-24,27.084999
2009-11-25,27.639999
2009-11-27,26.805
2009-11-30,28.209999
2009-12-01,28.15
2009-12-02,28.514999
2009-12-03,27.870001000000002
2009-12-04,28.225
2009-12-07,27.9
2009-12-08,27.870001000000002
2009-12-09,27.77
2009-12-10,27.325001
2009-12-11,27.805
2009-12-14,28.195
2009-12-15,27.700001
2009-12-16,28.375
2009-12-17,27.405001000000002
2009-12-18,27.195
2009-12-21,27.780001000000002
2009-12-22,28.65
2009-12-23,29.25
2009-12-24,28.985001
2009-12-28,28.84
2009-12-29,28.525
2009-12-30,28.5
2009-12-31,27.705
2010-01-04,28.34
2010-01-05,28.6
2010-01-06,28.745001000000002
2010-01-07,28.15
2010-01-08,27.985001
2010-01-11,27.215
2010-01-12,26.665001
2010-01-13,26.879998999999998
2010-01-14,26.77
2010-01-15,27.795
2010-01-19,29.174999
2010-01-20,28.860001
2010-01-21,26.969998999999998
2010-01-22,26.440001000000002
2010-01-25,26.065001000000002
2010-01-26,25.280001000000002
2010-01-27,25.235001
2010-01-28,24.275
2010-01-29,24.285
2010-02-01,26.67
2010-02-02,27.174999
2010-02-03,26.674999
2010-02-04,25.0
2010-02-05,25.094998999999998
2010-02-08,24.82
2010-02-09,25.58
2010-02-10,25.110001
2010-02-11,25.395
2010-02-12,25.200001
2010-02-16,26.27
2010-02-17,26.504998999999998
2010-02-18,26.940001000000002
2010-02-19,26.870001000000002
2010-02-22,26.965
2010-02-23,26.459999
2010-02-24,27.030001000000002
2010-02-25,26.969998999999998
2010-02-26,26.135
2010-03-01,28.094998999999998
2010-03-02,28.950001
2010-03-03,29.045
2010-03-04,29.059998999999998
2010-03-05,30.094998999999998
2010-03-08,30.32
2010-03-09,30.360001
2010-03-10,30.4
2010-03-11,31.540001
2010-03-12,32.025002
2010-03-15,31.5
2010-03-16,33.505001
2010-03-17,34.669998
2010-03-18,34.084998999999996
2010-03-19,32.634997999999996
2010-03-22,32.994999
2010-03-23,33.09
2010-03-24,32.705002
2010-03-25,31.615
2010-03-26,31.959999
2010-03-29,32.43
2010-03-30,32.619999
2010-03-31,32.205002
2010-04-01,32.575001
2010-04-05,32.889998999999996
2010-04-06,33.825001
2010-04-07,35.224998
2010-04-08,34.900002
2010-04-09,36.514998999999996
2010-04-12,36.785
2010-04-13,36.830002
2010-04-14,38.099998
2010-04-15,38.764998999999996
2010-04-16,37.154999
2010-04-19,36.52
2010-04-20,38.055
2010-04-21,38.125
2010-04-22,39.035
2010-04-23,39.195
2010-04-26,39.014998999999996
2010-04-27,36.674999
2010-04-28,36.59
2010-04-29,38.200001
2010-04-30,35.419998
2010-05-03,37.705002
2010-05-04,35.279999
2010-05-05,34.595001
2010-05-06,32.169998
2010-05-07,30.469998999999998
2010-05-10,33.404999
2010-05-11,33.345001
2010-05-12,35.205002
2010-05-13,33.985001000000004
2010-05-14,32.939999
2010-05-17,32.025002
2010-05-18,30.245001000000002
2010-05-19,30.045
2010-05-20,28.145
2010-05-21,29.68
2010-05-24,29.475
2010-05-25,29.290001
2010-05-26,29.209999
2010-05-27,32.064999
2010-05-28,30.6
2010-06-01,28.424999
2010-06-02,30.76
2010-06-03,30.475
2010-06-04,27.975
2010-06-07,26.745001000000002
2010-06-08,26.934998999999998
2010-06-09,27.059998999999998
2010-06-10,28.5
2010-06-11,29.0
2010-06-14,28.82
2010-06-15,30.395
2010-06-16,29.27
2010-06-17,29.110001
2010-06-18,27.635
2010-06-21,29.325001
2010-06-22,27.18
2010-06-23,27.73
2010-06-24,26.225
2010-06-25,26.235001
2010-06-28,25.844998999999998
2010-06-29,24.705
2010-06-30,24.575001
2010-07-01,24.215
2010-07-02,24.129998999999998
2010-07-06,23.475
2010-07-07,24.889999
2010-07-08,23.99
2010-07-09,24.705
2010-07-12,24.129998999999998
2010-07-13,25.475
2010-07-14,25.174999
2010-07-15,24.84
2010-07-16,23.885
2010-07-19,24.07
2010-07-20,25.09
2010-07-21,24.25
2010-07-22,26.030001000000002
2010-07-23,27.52
2010-07-26,27.549999
2010-07-27,27.379998999999998
2010-07-28,27.290001
2010-07-29,26.82
2010-07-30,29.25
2010-08-02,31.66
2010-08-03,30.73
2010-08-04,31.360001
2010-08-05,31.285
2010-08-06,30.924999
2010-08-09,31.424999
2010-08-10,31.540001
2010-08-11,30.205
2010-08-12,30.620001000000002
2010-08-13,29.98
2010-08-16,30.174999
2010-08-17,31.09
2010-08-18,31.965
2010-08-19,30.780001000000002
2010-08-20,30.5
2010-08-23,29.455
2010-08-24,28.575001
2010-08-25,29.155001000000002
2010-08-26,29.254998999999998
2010-08-27,30.17
2010-08-30,29.360001
2010-08-31,30.01
2010-09-01,31.530001000000002
2010-09-02,32.455002
2010-09-03,32.48
2010-09-07,32.055
2010-09-08,32.23
2010-09-09,32.165001000000004
2010-09-10,31.99
2010-09-13,32.195
2010-09-14,31.940001000000002
2010-09-15,32.07
2010-09-16,32.009997999999996
2010-09-17,32.235001000000004
2010-09-20,32.805
2010-09-21,31.690001000000002
2010-09-22,30.645
2010-09-23,30.620001000000002
2010-09-24,31.98
2010-09-27,32.165001000000004
2010-09-28,32.305
2010-09-29,32.445
2010-09-30,32.290001000000004
2010-10-01,32.514998999999996
2010-10-04,31.870001000000002
2010-10-05,33.639998999999996
2010-10-06,34.025002
2010-10-07,33.535
2010-10-08,33.830002
2010-10-11,34.334998999999996
2010-10-12,34.209998999999996
2010-10-13,34.865002000000004
2010-10-14,34.605
2010-10-15,34.474998
2010-10-18,34.759997999999996
2010-10-19,35.029999
2010-10-20,36.455002
2010-10-21,36.990002000000004
2010-10-22,37.154999
2010-10-25,37.865002000000004
2010-10-26,37.625
2010-10-27,37.794998
2010-10-28,37.23
2010-10-29,39.68
2010-11-01,38.25
2010-11-02,39.080002
2010-11-03,39.294998
2010-11-04,40.41
2010-11-05,40.970001
2010-11-08,41.360001000000004
2010-11-09,40.639998999999996
2010-11-10,41.0
2010-11-11,40.810001
2010-11-12,39.634997999999996
2010-11-15,39.435001
2010-11-16,38.490002000000004
2010-11-17,38.580002
2010-11-18,39.735001000000004
2010-11-19,38.700001
2010-11-22,39.345001
2010-11-23,37.799999
2010-11-24,39.200001
2010-11-26,38.360001000000004
2010-11-29,38.27
2010-11-30,37.959998999999996
2010-12-01,39.375
2010-12-02,40.305
2010-12-03,40.919998
2010-12-06,40.845001
2010-12-07,40.904999
2010-12-08,41.200001
2010-12-09,40.869999
2010-12-10,41.965
2010-12-13,41.779999
2010-12-14,40.855
2010-12-15,38.825001
2010-12-16,38.25
2010-12-17,38.080002
2010-12-20,38.27
2010-12-21,38.924999
2010-12-22,39.215
2010-12-23,38.435001
2010-12-27,38.395
2010-12-28,37.994999
2010-12-29,38.389998999999996
2010-12-30,37.875
2010-12-31,37.959998999999996
2011-01-03,39.040001000000004
2011-01-04,38.779999
2011-01-05,40.360001000000004
2011-01-06,39.650002
2011-01-07,39.634997999999996
2011-01-10,39.009997999999996
2011-01-11,39.220001
2011-01-12,39.799999
2011-01-13,39.494999
2011-01-14,39.555
2011-01-18,40.044998
2011-01-19,39.779999
2011-01-20,39.185001
2011-01-21,40.75
2011-01-24,42.310001
2011-01-25,43.299999
2011-01-26,43.275002
2011-01-27,43.814999
2011-01-28,43.615002000000004
2011-01-31,43.965
2011-02-01,45.169998
2011-02-02,45.005001
2011-02-03,44.474998
2011-02-04,43.924999
2011-02-07,45.224998
2011-02-08,45.345001
2011-02-09,45.0
2011-02-10,44.625
2011-02-11,45.285
2011-02-14,46.575001
2011-02-15,45.875
2011-02-16,46.744999
2011-02-17,46.544998
2011-02-18,45.509997999999996
2011-02-22,43.095001
2011-02-23,42.580002
2011-02-24,43.255001
2011-02-25,44.139998999999996
2011-02-28,43.700001
2011-03-01,42.625
2011-03-02,43.669998
2011-03-03,44.91
2011-03-04,44.200001
2011-03-07,44.025002
2011-03-08,43.654999
2011-03-09,43.419998
2011-03-10,41.985001000000004
2011-03-11,43.525002
2011-03-14,42.825001
2011-03-15,42.055
2011-03-16,42.18
2011-03-17,42.459998999999996
2011-03-18,42.220001
2011-03-21,43.735001000000004
2011-03-22,43.639998999999996
2011-03-23,44.014998999999996
2011-03-24,43.279999
2011-03-25,44.16
2011-03-28,44.285
2011-03-29,45.099998
2011-03-30,45.404999
2011-03-31,45.889998999999996
2011-04-01,45.639998999999996
2011-04-04,45.459998999999996
2011-04-05,45.764998999999996
2011-04-06,45.369999
2011-04-07,44.900002
2011-04-08,44.244999
2011-04-11,42.93
2011-04-12,43.185001
2011-04-13,43.634997999999996
2011-04-14,44.360001000000004
2011-04-15,44.564999
2011-04-18,43.380001
2011-04-19,44.599998
2011-04-20,44.575001
2011-04-21,44.755001
2011-04-25,45.134997999999996
2011-04-26,45.525002
2011-04-27,45.43
2011-04-28,46.18
2011-04-29,46.509997999999996
2011-05-02,47.625
2011-05-03,46.924999
2011-05-04,47.119999
2011-05-05,47.380001
2011-05-06,49.904999
2011-05-09,50.779999
2011-05-10,52.490002000000004
2011-05-11,52.130001
2011-05-12,52.5
2011-05-13,51.810001
2011-05-16,51.514998999999996
2011-05-17,51.32
2011-05-18,51.965
2011-05-19,52.119999
2011-05-20,51.404999
2011-05-23,49.919998
2011-05-24,50.029999
2011-05-25,50.830002
2011-05-26,50.555
2011-05-27,50.689999
2011-05-31,51.240002000000004
2011-06-01,49.794998
2011-06-02,50.009997999999996
2011-06-03,49.16
2011-06-06,47.985001000000004
2011-06-07,48.439999
2011-06-08,48.279999
2011-06-09,48.540001000000004
2011-06-10,47.130001
2011-06-13,47.174999
2011-06-14,47.744999
2011-06-15,46.325001
2011-06-16,45.919998
2011-06-17,45.974998
2011-06-20,46.264998999999996
2011-06-21,48.139998999999996
2011-06-22,48.145
2011-06-23,47.720001
2011-06-24,46.634997999999996
2011-06-27,47.290001000000004
2011-06-28,47.474998
2011-06-29,46.709998999999996
2011-06-30,47.360001000000004
2011-07-01,48.224998
2011-07-05,48.955002
2011-07-06,49.049999
2011-07-07,49.25
2011-07-08,48.755001
2011-07-11,47.955002
2011-07-12,47.59
2011-07-13,47.529999
2011-07-14,46.959998999999996
2011-07-15,46.705002
2011-07-18,45.849998
2011-07-19,46.880001
2011-07-20,46.549999
2011-07-21,47.235001000000004
2011-07-22,46.505001
2011-07-25,46.779999
2011-07-26,46.07
2011-07-27,44.419998
2011-07-28,41.195
2011-07-29,39.974998
2011-08-01,39.244999
2011-08-02,37.435001
2011-08-03,37.529999
2011-08-04,35.279999
2011-08-05,34.915001000000004
2011-08-08,33.435001
2011-08-09,35.689999
2011-08-10,33.825001
2011-08-11,35.34
2011-08-12,35.189999
2011-08-15,37.130001
2011-08-16,37.34
2011-08-17,36.645
2011-08-18,35.044998
2011-08-19,34.779999
2011-08-22,34.735001000000004
2011-08-23,36.294998
2011-08-24,37.715
2011-08-25,36.540001000000004
2011-08-26,37.705002
2011-08-29,39.57
2011-08-30,40.130001
2011-08-31,40.16
2011-09-01,38.689999
2011-09-02,37.674999
2011-09-06,38.34
2011-09-07,39.27
2011-09-08,38.450001
2011-09-09,38.685001
2011-09-12,38.465
2011-09-13,39.285
2011-09-14,40.445
2011-09-15,40.810001
2011-09-16,41.599998
2011-09-19,40.235001000000004
2011-09-20,39.125
2011-09-21,37.68
2011-09-22,35.919998
2011-09-23,36.404999
2011-09-26,36.98
2011-09-27,37.709998999999996
2011-09-28,35.764998999999996
2011-09-29,35.555
2011-09-30,34.084998999999996
2011-10-03,32.505001
2011-10-04,33.334998999999996
2011-10-05,35.005001
2011-10-06,36.41
2011-10-07,35.965
2011-10-10,37.645
2011-10-11,35.900002
2011-10-12,36.715
