Date,MLNX
2009-09-17,15.65
2009-09-18,15.77
2009-09-21,16.0
2009-09-22,16.200001
2009-09-23,16.309998999999998
2009-09-24,15.77
2009-09-25,15.76
2009-09-28,16.23
2009-09-29,16.280001000000002
2009-09-30,16.389999
2009-10-01,15.9
2009-10-02,16.15
2009-10-05,17.139999
2009-10-06,17.700001
2009-10-07,17.6
2009-10-08,17.469998999999998
2009-10-09,17.76
2009-10-12,17.76
2009-10-13,17.99
2009-10-14,18.0
2009-10-15,18.040001
2009-10-16,17.799999
2009-10-19,17.84
2009-10-20,17.629998999999998
2009-10-21,17.51
2009-10-22,19.77
2009-10-23,19.049999
2009-10-26,18.120001000000002
2009-10-27,17.99
2009-10-28,17.1
2009-10-29,17.790001
2009-10-30,17.450001
2009-11-02,17.77
2009-11-03,17.58
2009-11-04,17.74
2009-11-05,18.030001000000002
2009-11-06,18.01
2009-11-09,18.450001
2009-11-10,18.25
2009-11-11,18.23
2009-11-12,18.370001000000002
2009-11-13,18.360001
2009-11-16,18.48
2009-11-17,18.68
2009-11-18,18.65
2009-11-19,18.379998999999998
2009-11-20,18.040001
2009-11-23,18.299999
2009-11-24,18.42
2009-11-25,18.5
2009-11-27,18.17
2009-11-30,18.15
2009-12-01,17.49
2009-12-02,17.35
2009-12-03,17.26
2009-12-04,17.370001000000002
2009-12-07,16.879998999999998
2009-12-08,16.98
2009-12-09,17.09
2009-12-10,16.870001000000002
2009-12-11,16.889999
2009-12-14,17.25
2009-12-15,17.030001000000002
2009-12-16,17.559998999999998
2009-12-17,17.32
2009-12-18,17.5
2009-12-21,17.74
2009-12-22,18.209999
2009-12-23,18.33
2009-12-24,18.610001
2009-12-28,18.610001
2009-12-29,18.91
2009-12-30,19.049999
2009-12-31,18.889999
2010-01-04,19.84
2010-01-05,19.99
2010-01-06,19.889999
2010-01-07,19.620001000000002
2010-01-08,19.82
2010-01-11,19.92
2010-01-12,19.91
2010-01-13,20.15
2010-01-14,20.08
2010-01-15,19.25
2010-01-19,19.42
2010-01-20,19.27
2010-01-21,18.85
2010-01-22,18.02
2010-01-25,17.93
2010-01-26,17.9
2010-01-27,18.870001000000002
2010-01-28,18.59
2010-01-29,18.370001000000002
2010-02-01,18.629998999999998
2010-02-02,18.860001
2010-02-03,18.870001000000002
2010-02-04,17.65
2010-02-05,17.950001
2010-02-08,18.07
2010-02-09,18.309998999999998
2010-02-10,18.309998999999998
2010-02-11,18.879998999999998
2010-02-12,18.98
2010-02-16,19.540001
2010-02-17,19.549999
2010-02-18,19.450001
2010-02-19,19.450001
2010-02-22,19.719998999999998
2010-02-23,19.469998999999998
2010-02-24,19.459999
2010-02-25,18.700001
2010-02-26,18.860001
2010-03-01,19.290001
2010-03-02,19.540001
2010-03-03,19.92
2010-03-04,20.25
2010-03-05,20.389999
2010-03-08,20.559998999999998
2010-03-09,20.290001
2010-03-10,20.4
2010-03-11,20.389999
2010-03-12,20.67
2010-03-15,20.719998999999998
2010-03-16,20.85
2010-03-17,20.85
2010-03-18,20.700001
2010-03-19,20.469998999999998
2010-03-22,20.360001
2010-03-23,20.9
2010-03-24,21.209999
2010-03-25,21.360001
2010-03-26,22.77
2010-03-29,23.52
2010-03-30,23.66
2010-03-31,23.57
2010-04-01,23.700001
2010-04-05,23.9
2010-04-06,23.540001
2010-04-07,23.35
2010-04-08,22.799999
2010-04-09,23.0
2010-04-12,24.209999
2010-04-13,24.1
2010-04-14,25.75
2010-04-15,25.76
2010-04-16,25.1
2010-04-19,24.950001
2010-04-20,25.379998999999998
2010-04-21,25.440001000000002
2010-04-22,27.0
2010-04-23,26.700001
2010-04-26,26.389999
2010-04-27,25.030001000000002
2010-04-28,25.4
2010-04-29,25.49
2010-04-30,24.799999
2010-05-03,25.889999
2010-05-04,24.24
2010-05-05,23.639999
2010-05-06,23.190001000000002
2010-05-07,22.450001
2010-05-10,24.0
2010-05-11,23.93
2010-05-12,24.4
2010-05-13,23.93
2010-05-14,22.98
2010-05-17,23.1
2010-05-18,22.540001
2010-05-19,22.4
2010-05-20,22.83
2010-05-21,22.290001
2010-05-24,22.299999
2010-05-25,22.77
2010-05-26,22.809998999999998
2010-05-27,23.49
2010-05-28,23.25
2010-06-01,23.49
2010-06-02,24.639999
2010-06-03,25.459999
2010-06-04,23.889999
2010-06-07,22.870001000000002
2010-06-08,22.24
2010-06-09,22.049999
2010-06-10,22.950001
2010-06-11,23.290001
2010-06-14,23.35
2010-06-15,24.040001
2010-06-16,24.27
2010-06-17,24.48
2010-06-18,24.719998999999998
2010-06-21,24.280001000000002
2010-06-22,23.889999
2010-06-23,23.6
2010-06-24,23.129998999999998
2010-06-25,23.290001
2010-06-28,22.25
2010-06-29,21.84
2010-06-30,21.9
2010-07-01,21.5
2010-07-02,21.65
2010-07-06,21.92
2010-07-07,22.299999
2010-07-08,22.0
2010-07-09,22.469998999999998
2010-07-12,22.76
2010-07-13,24.01
2010-07-14,24.690001000000002
2010-07-15,25.360001
2010-07-16,24.309998999999998
2010-07-19,24.200001
2010-07-20,22.969998999999998
2010-07-21,22.940001000000002
2010-07-22,15.49
2010-07-23,16.610001
2010-07-26,16.959999
2010-07-27,17.0
2010-07-28,16.57
2010-07-29,16.200001
2010-07-30,16.66
2010-08-02,16.809998999999998
2010-08-03,16.450001
2010-08-04,16.23
2010-08-05,15.69
2010-08-06,15.94
2010-08-09,16.120001000000002
2010-08-10,15.68
2010-08-11,15.11
2010-08-12,15.03
2010-08-13,14.97
2010-08-16,14.87
2010-08-17,14.79
2010-08-18,15.03
2010-08-19,14.87
2010-08-20,15.07
2010-08-23,15.72
2010-08-24,15.65
2010-08-25,15.65
2010-08-26,15.44
2010-08-27,15.78
2010-08-30,16.129998999999998
2010-08-31,16.57
2010-09-01,17.07
2010-09-02,16.93
2010-09-03,17.120001000000002
2010-09-07,16.959999
2010-09-08,16.91
2010-09-09,16.639999
2010-09-10,16.370001000000002
2010-09-13,16.91
2010-09-14,17.190001000000002
2010-09-15,17.690001000000002
2010-09-16,17.92
2010-09-17,17.75
2010-09-20,18.43
2010-09-21,18.52
2010-09-22,18.32
2010-09-23,18.120001000000002
2010-09-24,19.540001
2010-09-27,19.860001
2010-09-28,19.870001000000002
2010-09-29,19.5
2010-09-30,19.639999
2010-10-01,19.879998999999998
2010-10-04,19.530001000000002
2010-10-05,20.23
2010-10-06,19.66
2010-10-07,19.34
2010-10-08,19.48
2010-10-11,19.959999
2010-10-12,19.790001
2010-10-13,20.209999
2010-10-14,20.110001
2010-10-15,20.030001000000002
2010-10-18,20.559998999999998
2010-10-19,20.389999
2010-10-20,20.889999
2010-10-21,20.07
2010-10-22,20.290001
2010-10-25,20.49
2010-10-26,21.35
2010-10-27,21.25
2010-10-28,22.35
2010-10-29,23.040001
2010-11-01,22.360001
2010-11-02,23.280001000000002
2010-11-03,24.01
2010-11-04,24.15
2010-11-05,23.99
2010-11-08,23.74
2010-11-09,23.309998999999998
2010-11-10,23.969998999999998
2010-11-11,24.110001
2010-11-12,23.780001000000002
2010-11-15,23.51
2010-11-16,22.860001
2010-11-17,22.969998999999998
2010-11-18,23.450001
2010-11-19,23.559998999999998
2010-11-22,24.190001000000002
2010-11-23,24.18
2010-11-24,24.98
2010-11-26,25.209999
2010-11-29,24.370001000000002
2010-11-30,23.83
2010-12-01,24.309998999999998
2010-12-02,24.379998999999998
2010-12-03,25.34
2010-12-06,25.27
2010-12-07,25.07
2010-12-08,25.280001000000002
2010-12-09,25.1
2010-12-10,24.98
2010-12-13,24.450001
2010-12-14,24.18
2010-12-15,24.780001000000002
2010-12-16,25.25
2010-12-17,25.959999
2010-12-20,25.450001
2010-12-21,26.01
2010-12-22,26.32
2010-12-23,26.049999
2010-12-27,25.940001000000002
2010-12-28,25.790001
2010-12-29,26.0
2010-12-30,26.26
2010-12-31,26.17
2011-01-03,26.5
2011-01-04,27.360001
2011-01-05,27.030001000000002
2011-01-06,27.379998999999998
2011-01-07,27.77
2011-01-10,28.07
2011-01-11,28.200001
2011-01-12,27.700001
2011-01-13,26.99
2011-01-14,27.74
2011-01-18,27.83
2011-01-19,27.26
2011-01-20,27.360001
2011-01-21,26.73
2011-01-24,26.690001000000002
2011-01-25,26.35
2011-01-26,26.08
2011-01-27,28.32
2011-01-28,26.719998999999998
2011-01-31,27.35
2011-02-01,27.379998999999998
2011-02-02,27.33
2011-02-03,27.35
2011-02-04,27.67
2011-02-07,27.719998999999998
2011-02-08,27.809998999999998
2011-02-09,27.49
2011-02-10,27.540001
2011-02-11,27.5
2011-02-14,27.24
2011-02-15,26.57
2011-02-16,27.27
2011-02-17,27.370001000000002
2011-02-18,27.43
2011-02-22,26.540001
2011-02-23,26.209999
2011-02-24,26.0
2011-02-25,26.620001000000002
2011-02-28,26.299999
2011-03-01,25.690001000000002
2011-03-02,25.950001
2011-03-03,26.5
2011-03-04,26.24
2011-03-07,25.91
2011-03-08,25.940001000000002
2011-03-09,25.67
2011-03-10,25.43
2011-03-11,25.9
2011-03-14,25.610001
2011-03-15,25.24
2011-03-16,24.879998999999998
2011-03-17,24.75
2011-03-18,23.959999
2011-03-21,24.950001
2011-03-22,25.200001
2011-03-23,25.23
2011-03-24,25.610001
2011-03-25,24.75
2011-03-28,24.719998999999998
2011-03-29,24.58
2011-03-30,25.290001
2011-03-31,25.23
2011-04-01,24.790001
2011-04-04,24.610001
2011-04-05,25.620001000000002
2011-04-06,26.23
2011-04-07,27.030001000000002
2011-04-08,26.99
2011-04-11,27.190001000000002
2011-04-12,26.549999
2011-04-13,26.77
2011-04-14,26.73
2011-04-15,26.469998999999998
2011-04-18,26.440001000000002
2011-04-19,25.75
2011-04-20,27.07
2011-04-21,27.610001
2011-04-25,28.02
2011-04-26,28.99
2011-04-27,29.49
2011-04-28,29.15
2011-04-29,29.540001
2011-05-02,28.5
2011-05-03,28.5
2011-05-04,29.030001000000002
2011-05-05,29.530001000000002
2011-05-06,29.9
2011-05-09,30.200001
2011-05-10,32.5
2011-05-11,31.59
2011-05-12,32.439999
2011-05-13,31.41
2011-05-16,30.42
2011-05-17,29.99
2011-05-18,30.440001000000002
2011-05-19,30.540001
2011-05-20,30.290001
2011-05-23,29.360001
2011-05-24,28.709999
2011-05-25,29.0
2011-05-26,30.370001000000002
2011-05-27,30.5
2011-05-31,30.879998999999998
2011-06-01,30.66
2011-06-02,30.860001
2011-06-03,30.700001
2011-06-06,30.110001
2011-06-07,29.84
2011-06-08,28.91
2011-06-09,29.48
2011-06-10,29.34
2011-06-13,29.26
2011-06-14,30.290001
2011-06-15,29.24
2011-06-16,27.959999
2011-06-17,27.91
2011-06-20,27.379998999999998
2011-06-21,28.639999
2011-06-22,28.17
2011-06-23,28.57
2011-06-24,28.74
2011-06-27,28.76
2011-06-28,29.41
2011-06-29,29.24
2011-06-30,29.809998999999998
2011-07-01,29.98
2011-07-05,29.940001000000002
2011-07-06,29.58
2011-07-07,30.620001000000002
2011-07-08,30.200001
2011-07-11,30.200001
2011-07-12,29.65
2011-07-13,29.52
2011-07-14,28.860001
2011-07-15,29.030001000000002
2011-07-18,28.25
2011-07-19,29.059998999999998
2011-07-20,29.01
2011-07-21,33.380001
2011-07-22,34.32
2011-07-25,33.91
2011-07-26,34.66
2011-07-27,33.959998999999996
2011-07-28,35.07
2011-07-29,34.849998
2011-08-01,34.450001
2011-08-02,33.32
2011-08-03,33.759997999999996
2011-08-04,32.040001000000004
2011-08-05,31.85
2011-08-08,27.9
2011-08-09,29.5
2011-08-10,28.42
2011-08-11,29.82
2011-08-12,29.92
2011-08-15,31.1
2011-08-16,31.0
2011-08-17,30.780001000000002
2011-08-18,28.18
2011-08-19,26.48
2011-08-22,27.27
2011-08-23,29.110001
2011-08-24,28.34
2011-08-25,27.799999
2011-08-26,28.0
2011-08-29,29.01
2011-08-30,28.690001000000002
2011-08-31,29.450001
2011-09-01,29.66
2011-09-02,28.99
2011-09-06,28.65
2011-09-07,30.5
2011-09-08,30.950001
2011-09-09,30.09
2011-09-12,31.299999
2011-09-13,33.07
2011-09-14,35.119999
2011-09-15,34.279999
2011-09-16,35.16
2011-09-19,35.599998
2011-09-20,31.959999
2011-09-21,32.169998
2011-09-22,30.66
2011-09-23,30.26
2011-09-26,31.370001000000002
2011-09-27,32.540001000000004
2011-09-28,31.67
2011-09-29,31.32
2011-09-30,31.219998999999998
2011-10-03,31.43
2011-10-04,31.780001000000002
2011-10-05,33.09
2011-10-06,34.380001
2011-10-07,33.630001
2011-10-10,34.75
2011-10-11,33.709998999999996
2011-10-12,33.880001
2011-10-13,33.5
2011-10-14,34.34
2011-10-17,33.849998
2011-10-18,34.029999
2011-10-19,32.279999
2011-10-20,31.809998999999998
2011-10-21,32.439999
2011-10-24,33.880001
2011-10-25,32.639998999999996
2011-10-26,33.869999
2011-10-27,33.259997999999996
2011-10-28,32.810001
2011-10-31,32.360001000000004
