Date,TDS
1982-07-09,1.493024
1982-07-12,1.4668299999999999
1982-07-13,1.4668299999999999
1982-07-14,1.493024
1982-07-15,1.4406370000000002
1982-07-16,1.4668299999999999
1982-07-19,1.597797
1982-07-20,1.571604
1982-07-21,1.597797
1982-07-22,1.597797
1982-07-23,1.623991
1982-07-26,1.623991
1982-07-27,1.623991
1982-07-28,1.597797
1982-07-29,1.571604
1982-07-30,1.597797
1982-08-02,1.728764
1982-08-03,1.728764
1982-08-04,1.7025709999999998
1982-08-05,1.676377
1982-08-06,1.7025709999999998
1982-08-09,1.650184
1982-08-10,1.623991
1982-08-11,1.571604
1982-08-12,1.623991
1982-08-13,1.623991
1982-08-16,1.54541
1982-08-17,1.597797
1982-08-18,1.650184
1982-08-19,1.623991
1982-08-20,1.597797
1982-08-23,1.676377
1982-08-24,1.676377
1982-08-25,1.7025709999999998
1982-08-26,1.8073439999999998
1982-08-27,1.859731
1982-08-30,1.8335380000000001
1982-08-31,1.859731
1982-09-01,1.781151
1982-09-02,1.8335380000000001
1982-09-03,1.8335380000000001
1982-09-07,2.0168909999999998
1982-09-08,2.0692779999999997
1982-09-09,2.043085
1982-09-10,1.964505
1982-09-13,2.0168909999999998
1982-09-14,2.043085
1982-09-15,2.0168909999999998
1982-09-16,2.043085
1982-09-17,2.0692779999999997
1982-09-20,2.0168909999999998
1982-09-21,2.0168909999999998
1982-09-22,2.2002450000000002
1982-09-23,2.174052
1982-09-24,2.174052
1982-09-27,2.147859
1982-09-28,2.147859
1982-09-29,2.043085
1982-09-30,2.174052
1982-10-01,2.252632
1982-10-04,2.226439
1982-10-05,2.2002450000000002
1982-10-06,2.2002450000000002
1982-10-07,2.278826
1982-10-08,2.462179
1982-10-11,2.514566
1982-10-12,2.3835990000000002
1982-10-13,2.409792
1982-10-14,2.409792
1982-10-15,2.462179
1982-10-18,2.6455330000000004
1982-10-19,2.7765
1982-10-20,2.933661
1982-10-21,2.907467
1982-10-22,2.750307
1982-10-25,2.69792
1982-10-26,2.6455330000000004
1982-10-27,2.724113
1982-10-28,2.724113
1982-10-29,2.671726
1982-11-01,2.462179
1982-11-02,2.6193400000000002
1982-11-03,2.6193400000000002
1982-11-04,2.514566
1982-11-05,2.6193400000000002
1982-11-08,2.671726
1982-11-09,2.671726
1982-11-10,2.6193400000000002
1982-11-11,2.724113
1982-11-12,2.8812740000000003
1982-11-15,2.959854
1982-11-16,2.907467
1982-11-17,2.959854
1982-11-18,3.038434
1982-11-19,3.064627
1982-11-22,2.933661
1982-11-23,2.933661
1982-11-24,2.8812740000000003
1982-11-26,2.802693
1982-11-29,2.7765
1982-11-30,2.828887
1982-12-01,2.933661
1982-12-02,3.064627
1982-12-03,3.2479810000000002
1982-12-06,3.3789480000000003
1982-12-07,3.3789480000000003
1982-12-08,3.274175
1982-12-09,3.2479810000000002
1982-12-10,3.143208
1982-12-13,3.143208
1982-12-14,2.986047
1982-12-15,3.064627
1982-12-16,3.012241
1982-12-17,3.1170139999999997
1982-12-20,3.1170139999999997
1982-12-21,3.064627
1982-12-22,2.933661
1982-12-23,3.012241
1982-12-27,2.986047
1982-12-28,2.986047
1982-12-29,2.8812740000000003
1982-12-30,2.8812740000000003
1982-12-31,2.8812740000000003
1983-01-03,2.8812740000000003
1983-01-04,2.933661
1983-01-05,2.959854
1983-01-06,3.143208
1983-01-07,3.064627
1983-01-10,3.1694009999999997
1983-01-11,3.064627
1983-01-12,3.012241
1983-01-13,2.933661
1983-01-14,3.064627
1983-01-17,3.1170139999999997
1983-01-18,3.090821
1983-01-19,3.038434
1983-01-20,3.012241
1983-01-21,2.959854
1983-01-24,2.7765
1983-01-25,2.802693
1983-01-26,2.8812740000000003
1983-01-27,2.933661
1983-01-28,2.986047
1983-01-31,2.933661
1983-02-01,2.933661
1983-02-02,2.933661
1983-02-03,2.907467
1983-02-04,2.828887
1983-02-07,2.933661
1983-02-08,2.986047
1983-02-09,2.933661
1983-02-10,2.959854
1983-02-11,2.933661
1983-02-14,3.038434
1983-02-15,3.1170139999999997
1983-02-16,3.090821
1983-02-17,3.064627
1983-02-18,3.064627
1983-02-22,3.038434
1983-02-23,3.143208
1983-02-24,3.1170139999999997
1983-02-25,3.090821
1983-02-28,3.1170139999999997
1983-03-01,3.4051419999999997
1983-03-02,3.3789480000000003
1983-03-03,3.326561
1983-03-04,3.4051419999999997
1983-03-07,3.3789480000000003
1983-03-08,3.274175
1983-03-09,3.352755
1983-03-10,3.274175
1983-03-11,3.143208
1983-03-14,3.143208
1983-03-15,3.221788
1983-03-16,3.274175
1983-03-17,3.221788
1983-03-18,3.2479810000000002
1983-03-21,3.300368
1983-03-22,3.300368
1983-03-23,3.274175
1983-03-24,3.195594
1983-03-25,3.195594
1983-03-28,3.1694009999999997
1983-03-29,3.195594
1983-03-30,3.012241
1983-03-31,3.012241
1983-04-04,3.038434
1983-04-05,2.986047
1983-04-06,2.933661
1983-04-07,2.907467
1983-04-08,2.933661
1983-04-11,3.012241
1983-04-12,3.012241
1983-04-13,3.064627
1983-04-14,3.1170139999999997
1983-04-15,2.986047
1983-04-18,3.064627
1983-04-19,2.959854
1983-04-20,2.8812740000000003
1983-04-21,2.986047
1983-04-22,3.143208
1983-04-25,3.2479810000000002
1983-04-26,3.195594
1983-04-27,3.038434
1983-04-28,3.1170139999999997
1983-04-29,3.143208
1983-05-02,3.1170139999999997
1983-05-03,3.090821
1983-05-04,3.064627
1983-05-05,3.064627
1983-05-06,3.064627
1983-05-09,3.064627
1983-05-10,2.959854
1983-05-11,3.090821
1983-05-12,3.090821
1983-05-13,3.064627
1983-05-16,2.959854
1983-05-17,2.933661
1983-05-18,3.038434
1983-05-19,3.1170139999999997
1983-05-20,2.986047
1983-05-23,3.012241
1983-05-24,3.090821
1983-05-25,3.038434
1983-05-26,3.064627
1983-05-27,3.012241
1983-05-31,2.986047
1983-06-01,3.064627
1983-06-02,2.933661
1983-06-03,2.907467
1983-06-06,2.85508
1983-06-07,2.802693
1983-06-08,2.85508
1983-06-09,2.933661
1983-06-10,2.907467
1983-06-13,3.064627
1983-06-14,3.064627
1983-06-15,3.012241
1983-06-16,2.959854
1983-06-17,2.986047
1983-06-20,3.012241
1983-06-21,3.012241
1983-06-22,2.986047
1983-06-23,3.038434
1983-06-24,2.986047
1983-06-27,2.959854
1983-06-28,2.933661
1983-06-29,2.933661
1983-06-30,2.986047
1983-07-01,3.038434
1983-07-05,2.986047
1983-07-06,2.933661
1983-07-07,3.038434
1983-07-08,2.959854
1983-07-11,3.012241
1983-07-12,2.959854
1983-07-13,3.012241
1983-07-14,3.038434
1983-07-15,2.959854
1983-07-18,2.986047
1983-07-19,2.986047
1983-07-20,2.986047
1983-07-21,2.986047
1983-07-22,2.959854
1983-07-25,2.986047
1983-07-26,2.986047
1983-07-27,2.986047
1983-07-28,2.907467
1983-07-29,2.907467
1983-08-01,2.933661
1983-08-02,2.907467
1983-08-03,2.933661
1983-08-04,2.933661
1983-08-05,2.933661
1983-08-08,2.933661
1983-08-09,2.907467
1983-08-10,2.907467
1983-08-11,2.8812740000000003
1983-08-12,2.959854
1983-08-15,2.933661
1983-08-16,2.8812740000000003
1983-08-17,2.8812740000000003
1983-08-18,2.7765
1983-08-19,2.671726
1983-08-22,2.514566
1983-08-23,2.409792
1983-08-24,2.3050189999999997
1983-08-25,2.278826
1983-08-26,2.252632
1983-08-29,2.3835990000000002
1983-08-30,2.6455330000000004
1983-08-31,2.566953
1983-09-01,2.6455330000000004
1983-09-02,2.671726
1983-09-06,2.750307
1983-09-07,2.6455330000000004
1983-09-08,2.750307
1983-09-09,2.828887
1983-09-12,2.750307
1983-09-13,2.69792
1983-09-14,2.69792
1983-09-15,2.6193400000000002
1983-09-16,2.802693
1983-09-19,2.7765
1983-09-20,2.7765
1983-09-21,2.69792
1983-09-22,2.593146
1983-09-23,2.593146
1983-09-26,2.6193400000000002
1983-09-27,2.6455330000000004
1983-09-28,2.6455330000000004
1983-09-29,2.5407599999999997
1983-09-30,2.488373
1983-10-03,2.514566
1983-10-04,2.593146
1983-10-05,2.6455330000000004
1983-10-06,2.802693
1983-10-07,2.85508
1983-10-10,2.802693
1983-10-11,2.802693
1983-10-12,2.7765
1983-10-13,2.724113
1983-10-14,2.724113
1983-10-17,2.724113
1983-10-18,2.593146
1983-10-19,2.566953
1983-10-20,2.5407599999999997
1983-10-21,2.488373
1983-10-24,2.5407599999999997
1983-10-25,2.6193400000000002
1983-10-26,2.593146
1983-10-27,2.566953
1983-10-28,2.514566
1983-10-31,2.514566
1983-11-01,2.566953
1983-11-02,2.514566
1983-11-03,2.566953
1983-11-04,2.566953
1983-11-07,2.566953
1983-11-08,2.566953
1983-11-09,2.514566
1983-11-10,2.5407599999999997
1983-11-11,2.514566
1983-11-14,2.6455330000000004
1983-11-15,2.6193400000000002
1983-11-16,2.5407599999999997
1983-11-17,2.462179
1983-11-18,2.435986
1983-11-21,2.488373
1983-11-22,2.514566
1983-11-23,2.514566
1983-11-25,2.462179
1983-11-28,2.488373
1983-11-29,2.514566
1983-11-30,2.435986
1983-12-01,2.409792
1983-12-02,2.435986
1983-12-05,2.462179
1983-12-06,2.435986
1983-12-07,2.488373
1983-12-08,2.435986
1983-12-09,2.488373
1983-12-12,2.488373
1983-12-13,2.5407599999999997
1983-12-14,2.514566
1983-12-15,2.488373
1983-12-16,2.488373
1983-12-19,2.514566
1983-12-20,2.514566
1983-12-21,2.462179
1983-12-22,2.462179
1983-12-23,2.462179
1983-12-27,2.514566
1983-12-28,2.514566
1983-12-29,2.409792
1983-12-30,2.3835990000000002
1984-01-03,2.488373
1984-01-04,2.724113
1984-01-05,2.802693
1984-01-06,2.828887
1984-01-09,2.85508
1984-01-10,2.802693
1984-01-11,2.85508
1984-01-12,2.8812740000000003
1984-01-13,2.828887
1984-01-16,2.828887
1984-01-17,2.7765
1984-01-18,2.7765
1984-01-19,2.750307
1984-01-20,2.69792
1984-01-23,2.6455330000000004
1984-01-24,2.6455330000000004
1984-01-25,2.6455330000000004
1984-01-26,2.6193400000000002
1984-01-27,2.6193400000000002
1984-01-30,2.566953
1984-01-31,2.566953
1984-02-01,2.566953
1984-02-02,2.514566
1984-02-03,2.462179
1984-02-06,2.435986
1984-02-07,2.435986
1984-02-08,2.357406
1984-02-09,2.3050189999999997
1984-02-10,2.3050189999999997
1984-02-13,2.3050189999999997
1984-02-14,2.357406
1984-02-15,2.462179
1984-02-16,2.331212
1984-02-17,2.331212
1984-02-21,2.3835990000000002
1984-02-22,2.357406
1984-02-23,2.3050189999999997
1984-02-24,2.3050189999999997
1984-02-27,2.331212
1984-02-28,2.3050189999999997
1984-02-29,2.331212
1984-03-01,2.331212
1984-03-02,2.331212
1984-03-05,2.331212
1984-03-06,2.278826
1984-03-07,2.278826
1984-03-08,2.3050189999999997
1984-03-09,2.331212
1984-03-12,2.3050189999999997
1984-03-13,2.278826
1984-03-14,2.252632
1984-03-15,2.252632
1984-03-16,2.226439
1984-03-19,2.252632
1984-03-20,2.3050189999999997
1984-03-21,2.252632
1984-03-22,2.252632
1984-03-23,2.226439
1984-03-26,2.174052
1984-03-27,2.121665
1984-03-28,2.121665
1984-03-29,2.121665
1984-03-30,2.174052
1984-04-02,2.095472
1984-04-03,2.0692779999999997
1984-04-04,2.121665
1984-04-05,2.095472
1984-04-06,2.095472
1984-04-09,2.095472
1984-04-10,2.121665
1984-04-11,2.147859
1984-04-12,2.147859
1984-04-13,2.147859
1984-04-16,2.147859
1984-04-17,2.252632
1984-04-18,2.252632
1984-04-19,2.174052
1984-04-23,2.0692779999999997
1984-04-24,1.964505
1984-04-25,1.964505
1984-04-26,1.9906979999999999
1984-04-27,1.9383110000000001
1984-04-30,2.043085
1984-05-01,2.095472
1984-05-02,2.043085
1984-05-03,2.095472
1984-05-04,2.0692779999999997
1984-05-07,2.0692779999999997
1984-05-08,2.0692779999999997
1984-05-09,2.0692779999999997
1984-05-10,2.121665
1984-05-11,2.095472
1984-05-14,2.121665
1984-05-15,2.095472
1984-05-16,2.174052
1984-05-17,2.121665
1984-05-18,2.095472
1984-05-21,2.095472
1984-05-22,2.095472
1984-05-23,2.095472
1984-05-24,2.0168909999999998
1984-05-25,2.043085
1984-05-29,2.0168909999999998
1984-05-30,1.9906979999999999
1984-05-31,1.964505
1984-06-01,2.0168909999999998
1984-06-04,2.043085
1984-06-05,2.095472
1984-06-06,2.095472
1984-06-07,2.043085
1984-06-08,2.043085
1984-06-11,2.0168909999999998
1984-06-12,1.964505
1984-06-13,1.9383110000000001
1984-06-14,1.9383110000000001
1984-06-15,1.9383110000000001
1984-06-18,2.0168909999999998
1984-06-19,2.043085
1984-06-20,2.0168909999999998
1984-06-21,2.043085
1984-06-22,2.043085
1984-06-25,2.0168909999999998
1984-06-26,2.0168909999999998
1984-06-27,2.043085
1984-06-28,2.0692779999999997
1984-06-29,2.043085
1984-07-02,2.043085
1984-07-03,2.0692779999999997
1984-07-05,2.095472
1984-07-06,2.043085
1984-07-09,2.095472
1984-07-10,2.0692779999999997
1984-07-11,1.964505
1984-07-12,2.0168909999999998
1984-07-13,2.0168909999999998
1984-07-16,2.043085
1984-07-17,2.043085
1984-07-18,2.0692779999999997
1984-07-19,2.0692779999999997
1984-07-20,2.043085
1984-07-23,2.0692779999999997
1984-07-24,2.043085
1984-07-25,2.043085
1984-07-26,2.043085
1984-07-27,2.0692779999999997
1984-07-30,2.0692779999999997
1984-07-31,2.043085
1984-08-01,2.043085
1984-08-02,2.043085
1984-08-03,2.043085
1984-08-06,2.043085
1984-08-07,2.043085
1984-08-08,1.9906979999999999
1984-08-09,1.9906979999999999
1984-08-10,1.964505
1984-08-13,1.9383110000000001
1984-08-14,1.964505
1984-08-15,1.964505
1984-08-16,1.964505
1984-08-17,1.885925
1984-08-20,1.9383110000000001
1984-08-21,1.9383110000000001
1984-08-22,1.964505
1984-08-23,1.964505
1984-08-24,2.0168909999999998
1984-08-27,2.0168909999999998
1984-08-28,2.0692779999999997
1984-08-29,2.043085
1984-08-30,1.9906979999999999
1984-08-31,2.0168909999999998
1984-09-04,1.964505
1984-09-05,1.964505
1984-09-06,1.9383110000000001
1984-09-07,1.912118
1984-09-10,1.885925
1984-09-11,1.885925
1984-09-12,1.885925
1984-09-13,1.9383110000000001
1984-09-14,1.912118
1984-09-17,1.912118
1984-09-18,1.912118
1984-09-19,1.912118
1984-09-20,1.964505
1984-09-21,1.9906979999999999
1984-09-24,2.043085
1984-09-25,2.043085
1984-09-26,1.9906979999999999
1984-09-27,2.0168909999999998
1984-09-28,2.0168909999999998
1984-10-01,1.9906979999999999
1984-10-02,1.9906979999999999
1984-10-03,1.964505
1984-10-04,1.964505
1984-10-05,1.9906979999999999
1984-10-08,1.9906979999999999
1984-10-09,1.9906979999999999
1984-10-10,1.9906979999999999
1984-10-11,2.0168909999999998
1984-10-12,2.0168909999999998
1984-10-15,1.964505
1984-10-16,1.9383110000000001
1984-10-17,1.9383110000000001
1984-10-18,1.964505
1984-10-19,1.9383110000000001
1984-10-22,1.9383110000000001
1984-10-23,1.912118
1984-10-24,1.912118
1984-10-25,1.912118
1984-10-26,1.9383110000000001
1984-10-29,1.964505
1984-10-30,1.912118
1984-10-31,1.912118
1984-11-01,1.9383110000000001
1984-11-02,1.9383110000000001
1984-11-05,1.912118
1984-11-06,1.964505
1984-11-07,1.9906979999999999
1984-11-08,1.964505
1984-11-09,1.964505
1984-11-12,1.9383110000000001
1984-11-13,1.885925
1984-11-14,1.859731
1984-11-15,1.885925
1984-11-16,1.8335380000000001
1984-11-19,1.8073439999999998
1984-11-20,1.8335380000000001
1984-11-21,1.859731
1984-11-23,1.859731
1984-11-26,1.8335380000000001
1984-11-27,1.8073439999999998
1984-11-28,1.781151
1984-11-29,1.781151
1984-11-30,1.728764
1984-12-03,1.781151
1984-12-04,1.8073439999999998
1984-12-05,1.781151
1984-12-06,1.8335380000000001
1984-12-07,1.8335380000000001
1984-12-10,1.8335380000000001
1984-12-11,1.885925
1984-12-12,1.885925
1984-12-13,1.885925
1984-12-14,1.885925
1984-12-17,1.859731
1984-12-18,1.912118
1984-12-19,1.912118
1984-12-20,1.912118
1984-12-21,1.885925
1984-12-24,1.912118
1984-12-26,1.912118
1984-12-27,1.912118
1984-12-28,1.9383110000000001
1984-12-31,1.912118
1985-01-02,2.0692779999999997
1985-01-03,2.0692779999999997
1985-01-04,1.9906979999999999
1985-01-07,2.043085
1985-01-08,2.043085
1985-01-09,2.0168909999999998
1985-01-10,1.9906979999999999
1985-01-11,2.0168909999999998
1985-01-14,2.043085
1985-01-15,2.043085
1985-01-16,2.0168909999999998
1985-01-17,2.095472
1985-01-18,2.0692779999999997
1985-01-21,2.095472
1985-01-22,2.0692779999999997
1985-01-23,2.121665
1985-01-24,2.121665
1985-01-25,2.095472
1985-01-28,2.0692779999999997
1985-01-29,2.121665
1985-01-30,2.121665
1985-01-31,2.147859
1985-02-01,2.147859
1985-02-04,2.147859
1985-02-05,2.226439
1985-02-06,2.2002450000000002
1985-02-07,2.226439
1985-02-08,2.226439
1985-02-11,2.095472
1985-02-12,2.147859
1985-02-13,2.2002450000000002
1985-02-14,2.147859
1985-02-15,2.121665
1985-02-19,2.121665
1985-02-20,2.147859
1985-02-21,2.147859
1985-02-22,2.174052
1985-02-25,2.174052
1985-02-26,2.2002450000000002
1985-02-27,2.174052
1985-02-28,2.2002450000000002
1985-03-01,2.226439
1985-03-04,2.2002450000000002
1985-03-05,2.147859
1985-03-06,2.121665
1985-03-07,2.147859
1985-03-08,2.095472
1985-03-11,2.0692779999999997
1985-03-12,2.0692779999999997
1985-03-13,2.0168909999999998
1985-03-14,1.9906979999999999
1985-03-15,2.0168909999999998
1985-03-18,2.0168909999999998
1985-03-19,1.9383110000000001
1985-03-20,2.0168909999999998
1985-03-21,1.964505
1985-03-22,1.9906979999999999
1985-03-25,1.964505
1985-03-26,1.964505
1985-03-27,1.9383110000000001
1985-03-28,1.9383110000000001
1985-03-29,1.964505
1985-04-01,1.9906979999999999
1985-04-02,1.964505
1985-04-03,1.9383110000000001
1985-04-04,1.964505
1985-04-08,1.912118
1985-04-09,1.9383110000000001
1985-04-10,1.9906979999999999
1985-04-11,2.043085
1985-04-12,2.0692779999999997
1985-04-15,2.043085
1985-04-16,2.095472
1985-04-17,2.095472
1985-04-18,2.095472
1985-04-19,2.095472
1985-04-22,2.0692779999999997
1985-04-23,2.121665
1985-04-24,2.0692779999999997
1985-04-25,2.095472
1985-04-26,2.0692779999999997
1985-04-29,2.0692779999999997
1985-04-30,2.095472
1985-05-01,2.0692779999999997
1985-05-02,2.0692779999999997
1985-05-03,2.095472
1985-05-06,2.095472
1985-05-07,2.0692779999999997
1985-05-08,2.0692779999999997
1985-05-09,2.095472
1985-05-10,2.0692779999999997
1985-05-13,2.121665
1985-05-14,2.095472
1985-05-15,2.121665
1985-05-16,2.121665
1985-05-17,2.121665
1985-05-20,2.147859
1985-05-21,2.121665
1985-05-22,2.095472
1985-05-23,2.121665
1985-05-24,2.147859
1985-05-28,2.121665
1985-05-29,2.147859
1985-05-30,2.174052
1985-05-31,2.174052
1985-06-03,2.2002450000000002
1985-06-04,2.174052
1985-06-05,2.278826
1985-06-06,2.331212
1985-06-07,2.409792
1985-06-10,2.3050189999999997
1985-06-11,2.3050189999999997
1985-06-12,2.278826
1985-06-13,2.252632
1985-06-14,2.3050189999999997
1985-06-17,2.3050189999999997
1985-06-18,2.3050189999999997
1985-06-19,2.3050189999999997
1985-06-20,2.252632
1985-06-21,2.278826
1985-06-24,2.3050189999999997
1985-06-25,2.278826
1985-06-26,2.278826
1985-06-27,2.252632
1985-06-28,2.357406
1985-07-01,2.3050189999999997
1985-07-02,2.3050189999999997
1985-07-03,2.357406
1985-07-05,2.357406
1985-07-08,2.331212
1985-07-09,2.331212
1985-07-10,2.3835990000000002
1985-07-11,2.3835990000000002
1985-07-12,2.331212
1985-07-15,2.331212
1985-07-16,2.331212
1985-07-17,2.3835990000000002
1985-07-18,2.331212
1985-07-19,2.3050189999999997
1985-07-22,2.3050189999999997
1985-07-23,2.331212
1985-07-24,2.3050189999999997
1985-07-25,2.3050189999999997
1985-07-26,2.278826
1985-07-29,2.3050189999999997
1985-07-30,2.278826
1985-07-31,2.278826
1985-08-01,2.3050189999999997
1985-08-02,2.278826
1985-08-05,2.3050189999999997
1985-08-06,2.252632
1985-08-07,2.252632
1985-08-08,2.252632
1985-08-09,2.252632
1985-08-12,2.252632
1985-08-13,2.2002450000000002
1985-08-14,2.147859
1985-08-15,2.147859
1985-08-16,2.147859
1985-08-19,2.121665
1985-08-20,2.095472
1985-08-21,2.121665
1985-08-22,2.121665
1985-08-23,2.121665
1985-08-26,2.147859
1985-08-27,2.147859
1985-08-28,2.2002450000000002
1985-08-29,2.147859
1985-08-30,2.121665
1985-09-03,2.147859
1985-09-04,2.252632
1985-09-05,2.2002450000000002
1985-09-06,2.174052
1985-09-09,2.147859
1985-09-10,2.174052
1985-09-11,2.147859
1985-09-12,2.147859
1985-09-13,2.2002450000000002
1985-09-16,2.147859
1985-09-17,2.174052
1985-09-18,2.174052
1985-09-19,2.2002450000000002
1985-09-20,2.147859
1985-09-23,2.147859
1985-09-24,2.147859
1985-09-25,2.147859
1985-09-26,2.147859
1985-09-30,2.3050189999999997
1985-10-01,2.252632
1985-10-02,2.252632
1985-10-03,2.278826
1985-10-04,2.278826
1985-10-07,2.252632
1985-10-08,2.252632
1985-10-09,2.252632
1985-10-10,2.278826
1985-10-11,2.252632
1985-10-14,2.252632
1985-10-15,2.3050189999999997
1985-10-16,2.278826
1985-10-17,2.278826
1985-10-18,2.252632
1985-10-21,2.226439
1985-10-22,2.226439
1985-10-23,2.226439
1985-10-24,2.2002450000000002
1985-10-25,2.2002450000000002
1985-10-28,2.174052
1985-10-29,2.252632
1985-10-30,2.252632
1985-10-31,2.226439
1985-11-01,2.226439
1985-11-04,2.2002450000000002
1985-11-05,2.252632
1985-11-06,2.252632
1985-11-07,2.278826
1985-11-08,2.3050189999999997
1985-11-11,2.3050189999999997
1985-11-12,2.3835990000000002
1985-11-13,2.357406
1985-11-14,2.357406
1985-11-15,2.331212
1985-11-18,2.3050189999999997
1985-11-19,2.331212
1985-11-20,2.331212
1985-11-21,2.3050189999999997
1985-11-22,2.3050189999999997
1985-11-25,2.3050189999999997
1985-11-26,2.3050189999999997
1985-11-27,2.357406
1985-11-29,2.331212
1985-12-02,2.331212
1985-12-03,2.3050189999999997
1985-12-04,2.3050189999999997
1985-12-05,2.278826
1985-12-06,2.357406
1985-12-09,2.331212
1985-12-10,2.331212
1985-12-11,2.435986
1985-12-12,2.514566
1985-12-13,2.69792
1985-12-16,2.750307
1985-12-17,2.7765
1985-12-18,2.724113
1985-12-19,2.828887
1985-12-20,2.750307
1985-12-23,2.7765
1985-12-24,2.802693
1985-12-26,2.7765
1985-12-27,2.7765
1985-12-30,2.802693
1985-12-31,2.802693
1986-01-02,2.802693
1986-01-03,2.828887
1986-01-06,2.802693
1986-01-07,2.828887
1986-01-08,2.828887
1986-01-09,2.724113
1986-01-10,2.724113
1986-01-13,2.724113
1986-01-14,2.750307
1986-01-15,2.7765
1986-01-16,2.750307
1986-01-17,2.724113
1986-01-20,2.724113
1986-01-21,2.750307
1986-01-22,2.750307
1986-01-23,2.750307
1986-01-24,2.750307
1986-01-27,2.750307
1986-01-28,2.7765
1986-01-29,2.8812740000000003
1986-01-30,2.802693
1986-01-31,2.828887
1986-02-03,2.85508
1986-02-04,2.802693
1986-02-05,2.828887
1986-02-06,2.907467
1986-02-07,2.933661
1986-02-10,2.907467
1986-02-11,2.907467
1986-02-12,2.933661
1986-02-13,2.959854
1986-02-14,3.064627
1986-02-18,3.1170139999999997
1986-02-19,3.012241
1986-02-20,3.012241
1986-02-21,3.012241
1986-02-24,3.064627
1986-02-25,3.064627
1986-02-26,3.038434
1986-02-27,3.195594
1986-02-28,3.1694009999999997
1986-03-03,3.195594
1986-03-04,3.195594
1986-03-05,3.1170139999999997
