Date,OLN
1973-10-24,2.777778
1973-10-25,2.698413
1973-10-26,2.698413
1973-10-29,2.698413
1973-10-30,2.519841
1973-10-31,2.539683
1973-11-01,2.460317
1973-11-02,2.420635
1973-11-05,2.321429
1973-11-06,2.242064
1973-11-07,2.242064
1973-11-08,2.361111
1973-11-09,2.400794
1973-11-12,2.380952
1973-11-13,2.261905
1973-11-14,2.242064
1973-11-15,2.202381
1973-11-16,2.242064
1973-11-19,2.202381
1973-11-20,2.083333
1973-11-21,2.1626990000000004
1973-11-23,2.123016
1973-11-26,2.103175
1973-11-27,2.103175
1973-11-28,2.083333
1973-11-29,2.103175
1973-11-30,2.0634919999999997
1973-12-03,2.003968
1973-12-04,1.984127
1973-12-05,1.984127
1973-12-06,1.9246029999999998
1973-12-07,2.003968
1973-12-10,1.984127
1973-12-11,1.9444439999999998
1973-12-12,1.8452380000000002
1973-12-13,1.8055560000000002
1973-12-14,1.9246029999999998
1973-12-17,1.9246029999999998
1973-12-18,1.9444439999999998
1973-12-19,1.9047619999999998
1973-12-20,1.8452380000000002
1973-12-21,1.785714
1973-12-24,1.8650790000000002
1973-12-26,1.9047619999999998
1973-12-27,1.9047619999999998
1973-12-28,1.8849209999999998
1973-12-31,1.964286
1974-01-02,1.964286
1974-01-03,2.103175
1974-01-04,2.222222
1974-01-07,2.222222
1974-01-08,2.123016
1974-01-09,2.023809
1974-01-10,2.003968
1974-01-11,2.023809
1974-01-14,2.023809
1974-01-15,2.023809
1974-01-16,2.023809
1974-01-17,2.142857
1974-01-18,2.0436509999999997
1974-01-21,2.0436509999999997
1974-01-22,2.142857
1974-01-23,2.142857
1974-01-24,2.18254
1974-01-25,2.103175
1974-01-28,2.142857
1974-01-29,2.202381
1974-01-30,2.242064
1974-01-31,2.242064
1974-02-01,2.380952
1974-02-04,2.321429
1974-02-05,2.301587
1974-02-06,2.34127
1974-02-07,2.301587
1974-02-08,2.281746
1974-02-11,2.261905
1974-02-12,2.301587
1974-02-13,2.242064
1974-02-14,2.301587
1974-02-15,2.321429
1974-02-19,2.301587
1974-02-20,2.301587
1974-02-21,2.301587
1974-02-22,2.301587
1974-02-25,2.242064
1974-02-26,2.242064
1974-02-27,2.222222
1974-02-28,2.242064
1974-03-01,2.301587
1974-03-04,2.380952
1974-03-05,2.380952
1974-03-06,2.420635
1974-03-07,2.420635
1974-03-08,2.380952
1974-03-11,2.400794
1974-03-12,2.400794
1974-03-13,2.361111
1974-03-14,2.34127
1974-03-15,2.34127
1974-03-18,2.261905
1974-03-19,2.242064
1974-03-20,2.281746
1974-03-21,2.301587
1974-03-22,2.34127
1974-03-25,2.361111
1974-03-26,2.301587
1974-03-27,2.261905
1974-03-28,2.321429
1974-03-29,2.380952
1974-04-01,2.400794
1974-04-02,2.400794
1974-04-03,2.420635
1974-04-04,2.460317
1974-04-05,2.460317
1974-04-08,2.460317
1974-04-09,2.460317
1974-04-10,2.519841
1974-04-11,2.5
1974-04-15,2.5
1974-04-16,2.519841
1974-04-17,2.539683
1974-04-18,2.519841
1974-04-19,2.460317
1974-04-22,2.440476
1974-04-23,2.400794
1974-04-24,2.34127
1974-04-25,2.301587
1974-04-26,2.34127
1974-04-29,2.34127
1974-04-30,2.301587
1974-05-01,2.361111
1974-05-02,2.380952
1974-05-03,2.420635
1974-05-06,2.420635
1974-05-07,2.440476
1974-05-08,2.460317
1974-05-09,2.539683
1974-05-10,2.559524
1974-05-13,2.539683
1974-05-14,2.579365
1974-05-15,2.519841
1974-05-16,2.519841
1974-05-17,2.460317
1974-05-20,2.480159
1974-05-21,2.480159
1974-05-22,2.420635
1974-05-23,2.440476
1974-05-24,2.539683
1974-05-28,2.539683
1974-05-29,2.420635
1974-05-30,2.480159
1974-05-31,2.480159
1974-06-03,2.480159
1974-06-04,2.480159
1974-06-05,2.480159
1974-06-06,2.480159
1974-06-07,2.480159
1974-06-10,2.480159
1974-06-11,2.480159
1974-06-12,2.480159
1974-06-13,2.480159
1974-06-14,2.480159
1974-06-17,2.480159
1974-06-18,2.480159
1974-06-19,2.480159
1974-06-20,2.480159
1974-06-21,2.480159
1974-06-24,2.480159
1974-06-25,2.480159
1974-06-26,2.480159
1974-06-27,2.579365
1974-06-28,2.539683
1974-07-01,2.5
1974-07-02,2.420635
1974-07-03,2.261905
1974-07-05,2.281746
1974-07-08,2.083333
1974-07-09,2.083333
1974-07-10,2.083333
1974-07-11,2.123016
1974-07-12,2.1626990000000004
1974-07-15,2.281746
1974-07-16,2.261905
1974-07-17,2.34127
1974-07-18,2.34127
1974-07-19,2.281746
1974-07-22,2.301587
1974-07-23,2.420635
1974-07-24,2.321429
1974-07-25,2.34127
1974-07-26,2.301587
1974-07-29,2.301587
1974-07-30,2.380952
1974-07-31,2.420635
1974-08-01,2.420635
1974-08-02,2.380952
1974-08-05,2.400794
1974-08-06,2.420635
1974-08-07,2.698413
1974-08-08,2.718254
1974-08-09,2.638889
1974-08-12,2.738095
1974-08-13,2.698413
1974-08-14,2.599206
1974-08-15,2.65873
1974-08-16,2.678571
1974-08-19,2.619048
1974-08-20,2.599206
1974-08-21,2.698413
1974-08-22,2.718254
1974-08-23,2.718254
1974-08-26,2.757936
1974-08-27,2.638889
1974-08-28,2.678571
1974-08-29,2.619048
1974-08-30,2.678571
1974-09-03,2.579365
1974-09-04,2.380952
1974-09-05,2.420635
1974-09-06,2.480159
1974-09-09,2.5
1974-09-10,2.460317
1974-09-11,2.460317
1974-09-12,2.420635
1974-09-13,2.400794
1974-09-16,2.380952
1974-09-17,2.420635
1974-09-18,2.460317
1974-09-19,2.5
1974-09-20,2.519841
1974-09-23,2.460317
1974-09-24,2.5
1974-09-25,2.579365
1974-09-26,2.559524
1974-09-27,2.619048
1974-09-30,2.539683
1974-10-01,2.539683
1974-10-02,2.5
1974-10-03,2.480159
1974-10-04,2.460317
1974-10-07,2.519841
1974-10-08,2.460317
1974-10-09,2.480159
1974-10-10,2.559524
1974-10-11,2.599206
1974-10-14,2.599206
1974-10-15,2.619048
1974-10-16,2.757936
1974-10-17,2.718254
1974-10-18,2.797619
1974-10-21,3.015873
1974-10-22,2.9563490000000003
1974-10-23,2.876984
1974-10-24,2.896825
1974-10-25,2.896825
1974-10-28,2.9563490000000003
1974-10-29,2.9563490000000003
1974-10-30,2.896825
1974-10-31,2.857143
1974-11-01,2.81746
1974-11-04,2.81746
1974-11-05,2.777778
1974-11-06,2.777778
1974-11-07,2.8373009999999996
1974-11-08,2.797619
1974-11-11,2.8373009999999996
1974-11-12,2.857143
1974-11-13,2.738095
1974-11-14,2.718254
1974-11-15,2.757936
1974-11-18,2.619048
1974-11-19,2.539683
1974-11-20,2.519841
1974-11-21,2.5
1974-11-22,2.579365
1974-11-25,2.559524
1974-11-26,2.599206
1974-11-27,2.698413
1974-11-29,2.579365
1974-12-02,2.579365
1974-12-03,2.519841
1974-12-04,2.5
1974-12-05,2.420635
1974-12-06,2.301587
1974-12-09,2.301587
1974-12-10,2.400794
1974-12-11,2.440476
1974-12-12,2.361111
1974-12-13,2.380952
1974-12-16,2.380952
1974-12-17,2.420635
1974-12-18,2.400794
1974-12-19,2.400794
1974-12-20,2.400794
1974-12-23,2.361111
1974-12-24,2.361111
1974-12-26,2.321429
1974-12-27,2.34127
1974-12-30,2.34127
1974-12-31,2.321429
1975-01-02,2.361111
1975-01-03,2.380952
1975-01-06,2.400794
1975-01-07,2.380952
1975-01-08,2.380952
1975-01-09,2.400794
1975-01-10,2.460317
1975-01-13,2.539683
1975-01-14,2.539683
1975-01-15,2.5
1975-01-16,2.519841
1975-01-17,2.480159
1975-01-20,2.519841
1975-01-21,2.519841
1975-01-22,2.5
1975-01-23,2.539683
1975-01-24,2.579365
1975-01-27,2.777778
1975-01-28,2.797619
1975-01-29,2.81746
1975-01-30,2.777778
1975-01-31,2.757936
1975-02-03,2.738095
1975-02-04,2.797619
1975-02-05,2.797619
1975-02-06,2.757936
1975-02-07,2.718254
1975-02-10,2.757936
1975-02-11,2.678571
1975-02-12,2.738095
1975-02-13,2.777778
1975-02-14,2.81746
1975-02-18,2.857143
1975-02-19,2.81746
1975-02-20,2.8373009999999996
1975-02-21,2.8373009999999996
1975-02-24,2.81746
1975-02-25,2.757936
1975-02-26,2.81746
1975-02-27,2.8373009999999996
1975-02-28,2.876984
1975-03-03,2.9365080000000003
1975-03-04,2.996032
1975-03-05,2.976191
1975-03-06,3.035714
1975-03-07,3.055556
1975-03-10,3.055556
1975-03-11,2.976191
1975-03-12,3.015873
1975-03-13,3.075397
1975-03-14,3.253968
1975-03-17,3.273809
1975-03-18,3.293651
1975-03-19,3.253968
1975-03-20,3.293651
1975-03-21,3.3134919999999997
1975-03-24,3.273809
1975-03-25,3.214286
1975-03-26,3.194444
1975-03-27,3.174603
1975-03-31,3.194444
1975-04-01,3.095238
1975-04-02,2.976191
1975-04-03,2.996032
1975-04-04,2.976191
1975-04-07,2.896825
1975-04-08,2.9365080000000003
1975-04-09,3.115079
1975-04-10,3.3134919999999997
1975-04-11,3.3134919999999997
1975-04-14,3.611111
1975-04-15,3.5912699999999997
1975-04-16,3.6507940000000003
1975-04-17,3.6507940000000003
1975-04-18,3.492064
1975-04-21,3.412699
1975-04-22,3.43254
1975-04-23,3.412699
1975-04-24,3.452381
1975-04-25,3.6507940000000003
1975-04-28,3.7698410000000004
1975-04-29,3.7698410000000004
1975-04-30,3.8095239999999997
1975-05-01,3.968254
1975-05-02,3.968254
1975-05-05,3.9880949999999995
1975-05-06,3.9880949999999995
1975-05-07,3.968254
1975-05-08,3.9880949999999995
1975-05-09,4.047619
1975-05-12,4.067461
1975-05-13,4.2063489999999994
1975-05-14,4.365079
1975-05-15,4.365079
1975-05-16,4.484127
1975-05-19,4.424603
1975-05-20,4.365079
1975-05-21,4.285714
1975-05-22,4.146825
1975-05-23,4.2063489999999994
1975-05-27,4.146825
1975-05-28,4.285714
1975-05-29,4.265873
1975-05-30,4.285714
1975-06-02,4.305555
1975-06-03,4.365079
1975-06-04,4.365079
1975-06-05,4.325397
1975-06-06,4.365079
1975-06-09,4.325397
1975-06-10,4.285714
1975-06-11,4.285714
1975-06-12,4.226191
1975-06-13,4.246032
1975-06-16,4.1666669999999995
1975-06-17,4.107143
1975-06-18,4.067461
1975-06-19,4.126983999999999
1975-06-20,4.186508
1975-06-23,4.246032
1975-06-24,4.285714
1975-06-25,4.285714
1975-06-26,4.285714
1975-06-27,4.285714
1975-06-30,4.285714
1975-07-01,4.265873
1975-07-02,4.246032
1975-07-03,4.325397
1975-07-07,4.325397
1975-07-08,4.325397
1975-07-09,4.345238
1975-07-10,4.404762
1975-07-11,4.523809
1975-07-14,4.5833330000000005
1975-07-15,4.5833330000000005
1975-07-16,4.563492
1975-07-17,4.484127
1975-07-18,4.444445
1975-07-21,4.484127
1975-07-22,4.424603
1975-07-23,4.384921
1975-07-24,4.404762
1975-07-25,4.365079
1975-07-28,4.384921
1975-07-29,4.345238
1975-07-30,4.305555
1975-07-31,4.325397
1975-08-01,4.325397
1975-08-04,4.345238
1975-08-05,4.345238
1975-08-06,4.325397
1975-08-07,4.285714
1975-08-08,4.325397
1975-08-11,4.325397
1975-08-12,4.325397
1975-08-13,4.305555
1975-08-14,4.265873
1975-08-15,4.246032
1975-08-18,4.226191
1975-08-19,4.186508
1975-08-20,3.948413
1975-08-21,3.8690480000000003
1975-08-22,3.888889
1975-08-25,3.888889
1975-08-26,3.928571
1975-08-27,3.928571
1975-08-28,3.928571
1975-08-29,3.968254
1975-09-02,3.968254
1975-09-03,3.968254
1975-09-04,3.948413
1975-09-05,3.968254
1975-09-08,3.9880949999999995
1975-09-09,4.067461
1975-09-10,4.027778
1975-09-11,4.047619
1975-09-12,4.047619
1975-09-15,4.027778
1975-09-16,4.007936
1975-09-17,3.968254
1975-09-18,4.087301999999999
1975-09-19,4.107143
1975-09-22,4.047619
1975-09-23,4.047619
1975-09-24,4.047619
1975-09-25,4.146825
1975-09-26,4.146825
1975-09-29,4.146825
1975-09-30,4.1666669999999995
1975-10-01,4.146825
1975-10-02,4.087301999999999
1975-10-03,4.087301999999999
1975-10-06,4.087301999999999
1975-10-07,4.067461
1975-10-08,4.067461
1975-10-09,4.107143
1975-10-10,4.067461
1975-10-13,4.087301999999999
1975-10-14,4.087301999999999
1975-10-15,4.1666669999999995
1975-10-16,4.226191
1975-10-17,4.2063489999999994
1975-10-20,4.2063489999999994
1975-10-21,4.265873
1975-10-22,4.384921
1975-10-23,4.365079
1975-10-24,4.285714
1975-10-27,4.226191
1975-10-28,4.345238
1975-10-29,4.345238
1975-10-30,4.424603
1975-10-31,4.444445
1975-11-03,4.464286
1975-11-04,4.444445
1975-11-05,4.484127
1975-11-06,4.503968
1975-11-07,4.444445
1975-11-10,4.523809
1975-11-11,4.5833330000000005
1975-11-12,4.742064
1975-11-13,4.682539
1975-11-14,4.662698000000001
1975-11-17,4.7619050000000005
1975-11-18,4.7619050000000005
1975-11-19,4.662698000000001
1975-11-20,4.662698000000001
1975-11-21,4.722222
1975-11-24,4.781746
1975-11-25,4.84127
1975-11-26,4.821429
1975-11-28,4.84127
1975-12-01,4.7619050000000005
1975-12-02,4.682539
1975-12-03,4.682539
1975-12-04,4.623016000000001
1975-12-05,4.5833330000000005
1975-12-08,4.603175
1975-12-09,4.563492
1975-12-10,4.682539
1975-12-11,4.702381
1975-12-12,4.722222
1975-12-15,4.7619050000000005
1975-12-16,4.662698000000001
1975-12-17,4.742064
1975-12-18,4.742064
1975-12-19,4.702381
1975-12-22,4.722222
1975-12-23,4.722222
1975-12-24,4.7619050000000005
1975-12-26,4.781746
1975-12-29,4.7619050000000005
1975-12-30,4.722222
1975-12-31,4.781746
1976-01-02,4.84127
1976-01-05,4.861111
1976-01-06,4.960318
1976-01-07,5.0
1976-01-08,5.079365
1976-01-09,5.218254
1976-01-12,5.476191
1976-01-13,5.317461
1976-01-14,5.7936510000000006
1976-01-15,5.813492
1976-01-16,5.7936510000000006
1976-01-19,5.873016000000001
1976-01-20,5.972222
1976-01-21,6.071429
1976-01-22,6.289682
1976-01-23,6.210318
1976-01-26,6.150794
1976-01-27,6.031746
1976-01-28,6.071429
1976-01-29,6.150794
1976-01-30,6.369048
1976-02-02,6.468254
1976-02-03,6.626983999999999
1976-02-04,6.649305
1976-02-05,6.567461
1976-02-06,6.369048
1976-02-09,6.7460320000000005
1976-02-10,6.966766000000001
1976-02-11,6.867559
1976-02-12,7.006448
1976-02-13,6.966766000000001
1976-02-17,7.006448
1976-02-18,7.046131
1976-02-19,7.006448
1976-02-20,7.046131
1976-02-23,7.085814
1976-02-24,7.046131
1976-02-25,6.966766000000001
1976-02-26,6.808036
1976-02-27,6.706349
1976-03-01,6.688988
1976-03-02,6.808036
1976-03-03,6.9270830000000005
1976-03-04,6.827877
1976-03-05,6.728671
1976-03-08,6.728671
1976-03-09,6.887401
1976-03-10,6.768353
1976-03-11,6.867559
1976-03-12,6.788195
1976-03-15,6.788195
1976-03-16,6.867559
1976-03-17,6.8477179999999995
1976-03-18,6.808036
1976-03-19,6.827877
1976-03-22,6.808036
1976-03-23,6.626983999999999
1976-03-24,6.609623
1976-03-25,6.649305
1976-03-26,6.547619
1976-03-29,6.507936
1976-03-30,6.369048
1976-03-31,6.111111
1976-04-01,6.269841
1976-04-02,6.190476
1976-04-05,6.25
1976-04-06,6.4880949999999995
1976-04-07,6.289682
1976-04-08,6.210318
1976-04-09,6.130952
1976-04-12,6.09127
1976-04-13,6.111111
1976-04-14,6.111111
1976-04-15,6.0119050000000005
1976-04-19,6.09127
1976-04-20,6.329365
1976-04-21,6.428571
1976-04-22,6.4880949999999995
1976-04-23,6.428571
1976-04-26,6.428571
1976-04-27,6.369048
1976-04-28,6.349206
1976-04-29,6.25
1976-04-30,6.269841
1976-05-03,6.289682
1976-05-04,6.130952
1976-05-05,6.09127
1976-05-06,6.111111
1976-05-07,6.0515870000000005
1976-05-10,6.09127
1976-05-11,6.071429
1976-05-12,6.09127
1976-05-13,6.130952
1976-05-14,6.130952
1976-05-17,6.150794
1976-05-18,6.111111
1976-05-19,6.130952
1976-05-20,6.150794
1976-05-21,6.09127
1976-05-24,6.150794
1976-05-25,6.09127
1976-05-26,6.111111
1976-05-27,6.111111
1976-05-28,6.111111
1976-06-01,6.170635
1976-06-02,6.230159
1976-06-03,6.329365
1976-06-04,6.269841
1976-06-07,6.269841
1976-06-08,6.269841
1976-06-09,6.309524
1976-06-10,6.329365
1976-06-11,6.329365
1976-06-14,6.388889
1976-06-15,6.388889
1976-06-16,6.4880949999999995
1976-06-17,6.649305
1976-06-18,6.649305
1976-06-21,6.6666669999999995
1976-06-22,6.728671
1976-06-23,6.609623
1976-06-24,6.626983999999999
1976-06-25,6.6666669999999995
1976-06-28,6.688988
1976-06-29,6.6666669999999995
1976-06-30,6.706349
1976-07-01,6.649305
1976-07-02,6.609623
1976-07-06,6.609623
1976-07-07,6.527778
1976-07-08,6.468254
1976-07-09,6.4484129999999995
1976-07-12,6.4484129999999995
1976-07-13,6.468254
1976-07-14,6.507936
1976-07-15,6.547619
1976-07-16,6.4880949999999995
1976-07-19,6.40873
1976-07-20,6.428571
1976-07-21,6.428571
1976-07-22,6.4484129999999995
1976-07-23,6.40873
1976-07-26,6.349206
1976-07-27,6.349206
1976-07-28,6.388889
1976-07-29,6.40873
1976-07-30,6.4484129999999995
1976-08-02,6.507936
1976-08-03,6.4880949999999995
1976-08-04,6.468254
1976-08-05,6.468254
1976-08-06,6.428571
1976-08-09,6.428571
1976-08-10,6.4880949999999995
1976-08-11,6.507936
1976-08-12,6.4880949999999995
1976-08-13,6.547619
1976-08-16,6.547619
1976-08-17,6.507936
1976-08-18,6.547619
1976-08-19,6.4484129999999995
1976-08-20,6.428571
1976-08-23,6.468254
1976-08-24,6.527778
1976-08-25,6.507936
1976-08-26,6.527778
1976-08-27,6.4880949999999995
1976-08-30,6.468254
1976-08-31,6.4880949999999995
1976-09-01,6.507936
1976-09-02,6.547619
1976-09-03,6.609623
1976-09-07,6.609623
1976-09-08,6.609623
1976-09-09,6.587302
1976-09-10,6.507936
1976-09-13,6.547619
1976-09-14,6.587302
1976-09-15,6.587302
1976-09-16,6.507936
1976-09-17,6.626983999999999
1976-09-20,6.626983999999999
1976-09-21,6.609623
1976-09-22,6.468254
1976-09-23,6.4484129999999995
1976-09-24,6.4484129999999995
1976-09-27,6.428571
1976-09-28,6.369048
1976-09-29,6.349206
1976-09-30,6.329365
1976-10-01,6.329365
1976-10-04,6.25
1976-10-05,6.170635
1976-10-06,6.09127
1976-10-07,6.111111
1976-10-08,6.0515870000000005
1976-10-11,5.992064
1976-10-12,5.952381
1976-10-13,6.0119050000000005
1976-10-14,6.031746
1976-10-15,6.0515870000000005
1976-10-18,6.150794
1976-10-19,6.130952
1976-10-20,6.190476
1976-10-21,6.130952
1976-10-22,6.130952
1976-10-25,5.992064
1976-10-26,5.932539
1976-10-27,5.892857
1976-10-28,5.912698000000001
1976-10-29,5.912698000000001
1976-11-01,5.912698000000001
1976-11-03,5.7936510000000006
1976-11-04,5.7936510000000006
1976-11-05,5.773809
1976-11-08,5.753968
1976-11-09,5.813492
1976-11-10,5.773809
1976-11-11,5.734127
1976-11-12,5.773809
1976-11-15,5.813492
1976-11-16,5.8333330000000005
1976-11-17,5.892857
1976-11-18,6.0119050000000005
1976-11-19,6.09127
1976-11-22,6.111111
1976-11-23,6.111111
1976-11-24,6.031746
1976-11-26,6.0515870000000005
1976-11-29,6.09127
1976-11-30,6.09127
1976-12-01,6.031746
1976-12-02,6.071429
1976-12-03,6.071429
1976-12-06,6.0515870000000005
1976-12-07,6.0515870000000005
1976-12-08,6.09127
1976-12-09,6.130952
1976-12-10,6.09127
1976-12-13,6.130952
1976-12-14,6.130952
1976-12-15,6.111111
1976-12-16,6.09127
1976-12-17,6.09127
1976-12-20,6.190476
1976-12-21,6.190476
1976-12-22,6.289682
1976-12-23,6.507936
1976-12-27,6.547619
1976-12-28,6.626983999999999
1976-12-29,6.6666669999999995
1976-12-30,6.706349
1976-12-31,6.7460320000000005
1977-01-03,6.728671
1977-01-04,6.6666669999999995
1977-01-05,6.609623
1977-01-06,6.587302
1977-01-07,6.4880949999999995
1977-01-10,6.388889
1977-01-11,6.428571
1977-01-12,6.428571
1977-01-13,6.468254
1977-01-14,6.507936
1977-01-17,6.527778
1977-01-18,6.609623
1977-01-19,6.688988
1977-01-20,6.6666669999999995
1977-01-21,6.626983999999999
1977-01-24,6.609623
1977-01-25,6.527778
1977-01-26,6.507936
1977-01-27,6.507936
1977-01-28,6.4484129999999995
1977-01-31,6.40873
1977-02-01,6.388889
1977-02-02,6.230159
1977-02-03,6.25
1977-02-04,6.289682
1977-02-07,6.190476
1977-02-08,6.130952
1977-02-09,6.150794
1977-02-10,6.190476
1977-02-11,6.210318
1977-02-14,6.25
1977-02-15,6.210318
1977-02-16,6.269841
1977-02-17,6.269841
1977-02-18,6.269841
1977-02-22,6.269841
1977-02-23,6.269841
1977-02-24,6.309524
1977-02-25,6.289682
1977-02-28,6.269841
1977-03-01,6.289682
1977-03-02,6.309524
1977-03-03,6.329365
1977-03-04,6.349206
1977-03-07,6.507936
1977-03-08,6.4880949999999995
1977-03-09,6.4484129999999995
1977-03-10,6.40873
1977-03-11,6.4484129999999995
1977-03-14,6.507936
1977-03-15,6.527778
1977-03-16,6.609623
1977-03-17,6.649305
1977-03-18,6.649305
1977-03-21,6.609623
1977-03-22,6.626983999999999
1977-03-23,6.567461
1977-03-24,6.587302
1977-03-25,6.567461
1977-03-28,6.4484129999999995
1977-03-29,6.428571
1977-03-30,6.388889
1977-03-31,6.4484129999999995
1977-04-01,6.428571
1977-04-04,6.269841
1977-04-05,6.269841
1977-04-06,6.269841
1977-04-07,6.25
1977-04-11,6.289682
1977-04-12,6.40873
1977-04-13,6.468254
1977-04-14,6.587302
1977-04-15,6.527778
1977-04-18,6.547619
1977-04-19,6.567461
1977-04-20,6.567461
1977-04-21,6.626983999999999
1977-04-22,6.609623
1977-04-25,6.587302
1977-04-26,6.587302
1977-04-27,6.587302
1977-04-28,6.649305
1977-04-29,6.688988
1977-05-02,6.728671
1977-05-03,6.728671
1977-05-04,6.728671
1977-05-05,6.706349
1977-05-06,6.768353
1977-05-09,6.788195
1977-05-10,6.867559
1977-05-11,6.986607000000001
1977-05-12,6.946925
1977-05-13,6.9270830000000005
1977-05-16,6.907242
1977-05-17,6.8477179999999995
1977-05-18,6.827877
1977-05-19,6.827877
1977-05-20,6.788195
1977-05-23,6.6666669999999995
1977-05-24,6.547619
1977-05-25,6.4484129999999995
1977-05-26,6.4484129999999995
1977-05-27,6.4484129999999995
1977-05-31,6.468254
1977-06-01,6.507936
1977-06-02,6.4880949999999995
1977-06-03,6.4880949999999995
1977-06-06,6.369048
1977-06-07,6.369048
1977-06-08,6.388889
1977-06-09,6.468254
1977-06-10,6.547619
1977-06-13,6.4880949999999995
1977-06-14,6.507936
1977-06-15,6.527778
1977-06-16,6.4880949999999995
1977-06-17,6.468254
1977-06-20,6.468254
1977-06-21,6.468254
1977-06-22,6.468254
1977-06-23,6.507936
1977-06-24,6.468254
1977-06-27,6.4880949999999995
1977-06-28,6.4880949999999995
1977-06-29,6.468254
1977-06-30,6.6666669999999995
1977-07-01,6.728671
1977-07-05,6.7460320000000005
1977-07-06,6.706349
1977-07-07,6.706349
1977-07-08,6.728671
1977-07-11,6.649305
1977-07-12,6.626983999999999
1977-07-13,6.609623
1977-07-15,6.547619
