Date,PNW
2000-09-08,45.90625
2000-09-11,47.140625
2000-09-12,46.75
2000-09-13,47.375
2000-09-14,47.3125
2000-09-15,47.515625
2000-09-18,47.75
2000-09-19,46.375
2000-09-20,45.5625
2000-09-21,45.25
2000-09-22,46.125
2000-09-25,46.5
2000-09-26,49.4375
2000-09-27,49.625
2000-09-28,49.6875
2000-09-29,50.890625
2000-10-02,51.875
2000-10-03,51.125
2000-10-04,49.875
2000-10-05,48.9375
2000-10-06,49.125
2000-10-09,49.1875
2000-10-10,50.0
2000-10-11,50.3125
2000-10-12,49.9375
2000-10-13,50.0625
2000-10-16,50.25
2000-10-17,50.5625
2000-10-18,48.875
2000-10-19,46.1875
2000-10-20,43.875
2000-10-23,43.625
2000-10-24,42.9375
2000-10-25,42.25
2000-10-26,42.125
2000-10-27,42.375
2000-10-30,43.8125
2000-10-31,43.4375
2000-11-01,44.375
2000-11-02,44.0
2000-11-03,43.5625
2000-11-06,43.3125
2000-11-07,43.0625
2000-11-08,43.3125
2000-11-09,44.0
2000-11-10,44.25
2000-11-13,43.8125
2000-11-14,43.375
2000-11-15,44.1875
2000-11-16,44.3125
2000-11-17,45.5625
2000-11-20,45.5
2000-11-21,45.0
2000-11-22,45.1875
2000-11-24,45.125
2000-11-27,45.0625
2000-11-28,46.0625
2000-11-29,46.4375
2000-11-30,46.5625
2000-12-01,47.0
2000-12-04,46.25
2000-12-05,45.6875
2000-12-06,45.9375
2000-12-07,46.0625
2000-12-08,46.0
2000-12-11,45.625
2000-12-12,45.8125
2000-12-13,45.8125
2000-12-14,45.1875
2000-12-15,44.9375
2000-12-18,45.9375
2000-12-19,46.1875
2000-12-20,47.375
2000-12-21,47.5625
2000-12-22,46.8125
2000-12-26,47.125
2000-12-27,47.375
2000-12-28,47.4375
2000-12-29,47.625
2001-01-02,46.375
2001-01-03,43.5625
2001-01-04,40.25
2001-01-05,41.125
2001-01-08,42.0625
2001-01-09,41.625
2001-01-10,41.3125
2001-01-11,40.5
2001-01-12,40.5625
2001-01-16,39.5625
2001-01-17,39.9375
2001-01-18,41.0
2001-01-19,41.0
2001-01-22,41.875
2001-01-23,43.0625
2001-01-24,43.125
2001-01-25,43.9375
2001-01-26,44.0625
2001-01-29,44.09
2001-01-30,43.349998
2001-01-31,43.169998
2001-02-01,42.0
2001-02-02,42.040001000000004
2001-02-05,43.049999
2001-02-06,43.560001
2001-02-07,44.790001000000004
2001-02-08,44.299999
2001-02-09,45.32
2001-02-12,44.540001000000004
2001-02-13,44.599998
2001-02-14,44.290001000000004
2001-02-15,44.189999
2001-02-16,45.509997999999996
2001-02-20,46.0
2001-02-21,47.02
2001-02-22,47.23
2001-02-23,47.41
2001-02-26,46.200001
2001-02-27,46.450001
2001-02-28,46.450001
2001-03-01,45.990002000000004
2001-03-02,46.279999
2001-03-05,45.900002
2001-03-06,46.049999
2001-03-07,46.150002
2001-03-08,46.549999
2001-03-09,46.470001
2001-03-12,46.27
2001-03-13,45.099998
2001-03-14,44.07
2001-03-15,44.5
2001-03-16,43.900002
2001-03-19,43.560001
2001-03-20,43.599998
2001-03-21,43.299999
2001-03-22,41.43
2001-03-23,41.080002
2001-03-26,42.41
2001-03-27,42.630001
2001-03-28,44.310001
2001-03-29,45.23
2001-03-30,45.869999
2001-04-02,46.720001
2001-04-03,47.52
2001-04-04,47.23
2001-04-05,46.900002
2001-04-06,45.599998
2001-04-09,47.18
2001-04-10,48.139998999999996
2001-04-11,47.25
2001-04-12,47.849998
2001-04-16,49.25
2001-04-17,49.75
2001-04-18,48.98
2001-04-19,48.029999
2001-04-20,47.720001
2001-04-23,48.799999
2001-04-24,49.18
2001-04-25,50.139998999999996
2001-04-26,50.369999
2001-04-27,50.220001
2001-04-30,50.189999
2001-05-01,49.540001000000004
2001-05-02,48.82
2001-05-03,48.5
2001-05-04,48.98
2001-05-07,48.73
2001-05-08,47.880001
2001-05-09,49.169998
2001-05-10,48.860001000000004
2001-05-11,48.549999
2001-05-14,49.610001000000004
2001-05-15,48.990002000000004
2001-05-16,49.380001
2001-05-17,49.98
2001-05-18,49.540001000000004
2001-05-21,49.470001
2001-05-22,49.349998
2001-05-23,49.5
2001-05-24,49.459998999999996
2001-05-25,48.75
2001-05-29,48.509997999999996
2001-05-30,48.669998
2001-05-31,49.950001
2001-06-01,49.650002
2001-06-04,49.75
2001-06-05,48.810001
2001-06-06,47.849998
2001-06-07,47.349998
2001-06-08,48.369999
2001-06-11,49.16
2001-06-12,49.509997999999996
2001-06-13,48.290001000000004
2001-06-14,46.470001
2001-06-15,46.52
2001-06-18,46.759997999999996
2001-06-19,47.09
2001-06-20,46.810001
2001-06-21,45.610001000000004
2001-06-22,46.18
2001-06-25,46.450001
2001-06-26,46.470001
2001-06-27,47.349998
2001-06-28,47.299999
2001-06-29,47.400002
2001-07-02,48.02
2001-07-03,48.450001
2001-07-05,48.98
2001-07-06,48.799999
2001-07-09,49.450001
2001-07-10,49.400002
2001-07-11,48.869999
2001-07-12,47.599998
2001-07-13,44.5
2001-07-16,44.32
2001-07-17,43.860001000000004
2001-07-18,44.650002
2001-07-19,44.66
2001-07-20,42.970001
2001-07-23,42.060001
2001-07-24,40.450001
2001-07-25,42.25
2001-07-26,43.299999
2001-07-27,42.25
2001-07-30,42.509997999999996
2001-07-31,42.279999
2001-08-01,42.240002000000004
2001-08-02,42.75
2001-08-03,43.43
2001-08-06,42.849998
2001-08-07,43.119999
2001-08-08,42.610001000000004
2001-08-09,43.330002
2001-08-10,43.900002
2001-08-13,43.23
2001-08-14,43.650002
2001-08-15,43.59
2001-08-16,44.259997999999996
2001-08-17,44.470001
2001-08-20,44.5
2001-08-21,44.200001
2001-08-22,44.25
2001-08-23,44.419998
2001-08-24,44.43
2001-08-27,44.650002
2001-08-28,44.509997999999996
2001-08-29,44.709998999999996
2001-08-30,44.400002
2001-08-31,44.610001000000004
2001-09-04,44.82
2001-09-05,44.77
2001-09-06,44.630001
2001-09-07,44.09
2001-09-10,43.66
2001-09-17,42.639998999999996
2001-09-18,41.799999
2001-09-19,41.0
2001-09-20,41.5
2001-09-21,40.099998
2001-09-24,39.630001
2001-09-25,39.5
2001-09-26,38.099998
2001-09-27,38.700001
2001-09-28,39.700001
2001-10-01,39.73
2001-10-02,39.700001
2001-10-03,40.049999
2001-10-04,40.59
2001-10-05,40.889998999999996
2001-10-08,40.389998999999996
2001-10-09,39.799999
2001-10-10,39.610001000000004
2001-10-11,39.099998
2001-10-12,38.950001
2001-10-15,38.490002000000004
2001-10-16,38.700001
2001-10-17,38.799999
2001-10-18,38.119999
2001-10-19,40.240002000000004
2001-10-22,40.150002
2001-10-23,41.330002
2001-10-24,40.369999
2001-10-25,41.5
2001-10-26,41.549999
2001-10-29,42.43
2001-10-30,41.950001
2001-10-31,42.150002
2001-11-01,42.290001000000004
2001-11-02,41.82
2001-11-05,42.509997999999996
2001-11-06,42.610001000000004
2001-11-07,43.029999
2001-11-08,43.299999
2001-11-09,43.259997999999996
2001-11-12,43.0
2001-11-13,43.049999
2001-11-14,42.209998999999996
2001-11-15,41.779999
2001-11-16,41.880001
2001-11-19,41.279999
2001-11-20,41.84
2001-11-21,41.200001
2001-11-23,41.389998999999996
2001-11-26,41.130001
2001-11-27,40.779999
2001-11-28,40.709998999999996
2001-11-29,41.290001000000004
2001-11-30,41.75
2001-12-03,41.610001000000004
2001-12-04,41.130001
2001-12-05,41.169998
2001-12-06,40.779999
2001-12-07,41.200001
2001-12-10,40.540001000000004
2001-12-11,39.349998
2001-12-12,39.5
2001-12-13,39.75
2001-12-14,39.610001000000004
2001-12-17,39.18
2001-12-18,39.990002000000004
2001-12-19,41.009997999999996
2001-12-20,40.439999
2001-12-21,40.25
2001-12-24,40.990002000000004
2001-12-26,41.150002
2001-12-27,41.59
2001-12-28,41.889998999999996
2001-12-31,41.849998
2002-01-02,42.43
2002-01-03,42.400002
2002-01-04,42.189999
2002-01-07,42.23
2002-01-08,41.57
2002-01-09,41.900002
2002-01-10,42.02
2002-01-11,41.900002
2002-01-14,42.330002
2002-01-15,42.5
2002-01-16,42.880001
2002-01-17,42.529999
2002-01-18,42.669998
2002-01-22,41.98
2002-01-23,42.849998
2002-01-24,42.540001000000004
2002-01-25,42.5
2002-01-28,41.689999
2002-01-29,40.389998999999996
2002-01-30,39.740002000000004
2002-01-31,39.860001000000004
2002-02-01,40.349998
2002-02-04,40.639998999999996
2002-02-05,40.700001
2002-02-06,40.990002000000004
2002-02-07,41.630001
2002-02-08,41.549999
2002-02-11,41.799999
2002-02-12,42.689999
2002-02-13,43.029999
2002-02-14,42.369999
2002-02-15,42.200001
2002-02-19,41.639998999999996
2002-02-20,41.380001
2002-02-21,40.939999
2002-02-22,41.400002
2002-02-25,40.799999
2002-02-26,40.639998999999996
2002-02-27,40.740002000000004
2002-02-28,40.560001
2002-03-01,40.900002
2002-03-04,42.080002
2002-03-05,42.549999
2002-03-06,43.34
2002-03-07,43.18
2002-03-08,42.939999
2002-03-11,43.529999
2002-03-12,43.0
2002-03-13,42.880001
2002-03-14,42.779999
2002-03-15,42.700001
2002-03-18,42.990002000000004
2002-03-19,43.119999
2002-03-20,43.349998
2002-03-21,44.380001
2002-03-22,43.91
2002-03-25,44.259997999999996
2002-03-26,44.119999
2002-03-27,44.900002
2002-03-28,45.349998
2002-04-01,45.389998999999996
2002-04-02,46.16
2002-04-03,45.75
2002-04-04,45.84
2002-04-05,45.380001
2002-04-08,45.290001000000004
2002-04-09,44.450001
2002-04-10,45.09
2002-04-11,44.650002
2002-04-12,44.73
2002-04-15,44.200001
2002-04-16,44.580002
2002-04-17,44.639998999999996
2002-04-18,45.279999
2002-04-19,45.799999
2002-04-22,45.52
2002-04-23,46.150002
2002-04-24,45.599998
2002-04-25,45.279999
2002-04-26,44.740002000000004
2002-04-29,43.860001000000004
2002-04-30,43.82
2002-05-01,43.669998
2002-05-02,43.549999
2002-05-03,43.799999
2002-05-06,43.619999
2002-05-07,43.5
2002-05-08,43.400002
2002-05-09,43.349998
2002-05-10,42.669998
2002-05-13,42.700001
2002-05-14,42.889998999999996
2002-05-15,42.200001
2002-05-16,41.029999
2002-05-17,40.580002
2002-05-20,40.740002000000004
2002-05-21,40.619999
2002-05-22,41.299999
2002-05-23,41.5
2002-05-24,41.52
2002-05-28,41.220001
2002-05-29,40.740002000000004
2002-05-30,40.389998999999996
2002-05-31,40.110001000000004
2002-06-03,39.369999
2002-06-04,39.779999
2002-06-05,39.099998
2002-06-06,38.41
2002-06-07,38.599998
2002-06-10,38.880001
2002-06-11,38.799999
2002-06-12,39.209998999999996
2002-06-13,39.240002000000004
2002-06-14,39.09
2002-06-17,39.450001
2002-06-18,39.349998
2002-06-19,38.369999
2002-06-20,38.0
2002-06-21,38.310001
2002-06-24,38.049999
2002-06-25,37.950001
2002-06-26,38.099998
2002-06-27,38.650002
2002-06-28,39.5
2002-07-01,39.16
2002-07-02,38.240002000000004
2002-07-03,38.450001
2002-07-05,38.790001000000004
2002-07-08,38.310001
2002-07-09,37.16
2002-07-10,33.5
2002-07-11,34.48
2002-07-12,33.919998
2002-07-15,34.310001
2002-07-16,34.09
2002-07-17,33.43
2002-07-18,32.700001
2002-07-19,30.77
2002-07-22,29.709999
2002-07-23,28.049999
2002-07-24,30.83
2002-07-25,31.92
2002-07-26,31.9
2002-07-29,32.060001
2002-07-30,34.580002
2002-07-31,34.0
2002-08-01,33.049999
2002-08-02,32.200001
2002-08-05,32.389998999999996
2002-08-06,33.0
2002-08-07,33.0
2002-08-08,33.029999
2002-08-09,33.360001000000004
2002-08-12,33.849998
2002-08-13,32.849998
2002-08-14,33.529999
2002-08-15,33.189999
2002-08-16,32.880001
2002-08-19,33.0
2002-08-20,33.150002
2002-08-21,33.509997999999996
2002-08-22,34.139998999999996
2002-08-23,33.689999
2002-08-26,34.200001
2002-08-27,34.049999
2002-08-28,34.799999
2002-08-29,34.049999
2002-08-30,33.41
2002-09-03,32.77
2002-09-04,32.5
2002-09-05,32.669998
2002-09-06,32.41
2002-09-09,32.279999
2002-09-10,31.85
2002-09-11,31.67
2002-09-12,30.42
2002-09-13,31.299999
2002-09-16,30.92
2002-09-17,29.809998999999998
2002-09-18,30.68
2002-09-19,29.700001
2002-09-20,29.0
2002-09-23,27.6
2002-09-24,26.709999
2002-09-25,27.16
2002-09-26,28.01
2002-09-27,27.469998999999998
2002-09-30,27.76
2002-10-01,28.450001
2002-10-02,27.799999
2002-10-03,26.25
2002-10-04,24.110001
2002-10-07,22.93
2002-10-08,24.110001
2002-10-09,22.49
2002-10-10,23.450001
2002-10-11,24.75
2002-10-14,24.25
2002-10-15,25.209999
2002-10-16,24.559998999999998
2002-10-17,25.51
2002-10-18,25.85
2002-10-21,27.559998999999998
2002-10-22,27.1
2002-10-23,27.83
2002-10-24,27.75
2002-10-25,28.299999
2002-10-28,27.98
2002-10-29,27.85
2002-10-30,28.1
2002-10-31,28.5
2002-11-01,28.700001
2002-11-04,30.030001000000002
2002-11-05,29.440001000000002
2002-11-06,30.299999
2002-11-07,29.450001
2002-11-08,28.559998999999998
2002-11-11,26.68
2002-11-12,27.0
2002-11-13,27.049999
2002-11-14,27.950001
2002-11-15,28.09
2002-11-18,29.030001000000002
2002-11-19,28.790001
2002-11-20,29.15
2002-11-21,29.75
2002-11-22,30.860001
2002-11-25,31.17
2002-11-26,31.4
2002-11-27,32.009997999999996
2002-11-29,32.119999
2002-12-02,32.25
2002-12-03,30.9
2002-12-04,29.889999
2002-12-05,30.209999
2002-12-06,30.4
2002-12-09,30.639999
2002-12-10,30.469998999999998
2002-12-11,31.049999
2002-12-12,31.299999
2002-12-13,31.879998999999998
2002-12-16,31.799999
2002-12-17,32.259997999999996
2002-12-18,33.599998
2002-12-19,33.049999
2002-12-20,33.75
2002-12-23,33.650002
2002-12-24,33.75
2002-12-26,33.889998999999996
2002-12-27,33.66
2002-12-30,34.290001000000004
2002-12-31,34.09
2003-01-02,35.049999
2003-01-03,35.310001
2003-01-06,37.060001
2003-01-07,35.669998
2003-01-08,35.950001
2003-01-09,35.880001
2003-01-10,35.720001
2003-01-13,35.439999
2003-01-14,35.150002
2003-01-15,34.93
2003-01-16,34.919998
2003-01-17,33.950001
2003-01-21,33.5
2003-01-22,33.389998999999996
2003-01-23,34.080002
2003-01-24,32.02
2003-01-27,31.120001000000002
2003-01-28,31.379998999999998
2003-01-29,31.530001000000002
2003-01-30,30.530001000000002
2003-01-31,31.15
2003-02-03,31.799999
2003-02-04,30.73
2003-02-05,30.5
2003-02-06,30.82
2003-02-07,30.459999
2003-02-10,30.379998999999998
2003-02-11,29.84
2003-02-12,29.07
2003-02-13,29.450001
2003-02-14,29.84
2003-02-18,30.530001000000002
2003-02-19,30.559998999999998
2003-02-20,30.0
2003-02-21,30.459999
2003-02-24,30.059998999999998
2003-02-25,30.280001000000002
2003-02-26,30.110001
2003-02-27,30.49
2003-02-28,30.540001
2003-03-03,30.700001
2003-03-04,31.0
2003-03-05,31.389999
2003-03-06,31.57
2003-03-07,31.790001
2003-03-10,31.049999
2003-03-11,30.85
2003-03-12,31.27
2003-03-13,31.52
2003-03-14,31.639999
2003-03-17,32.18
2003-03-18,32.290001000000004
2003-03-19,32.310001
2003-03-20,32.380001
2003-03-21,33.130001
2003-03-24,32.330002
2003-03-25,32.700001
2003-03-26,32.450001
2003-03-27,32.889998999999996
2003-03-28,32.91
2003-03-31,33.240002000000004
2003-04-01,33.549999
2003-04-02,33.41
2003-04-03,33.380001
2003-04-04,33.740002000000004
2003-04-07,33.349998
2003-04-08,33.25
2003-04-09,33.0
2003-04-10,33.009997999999996
2003-04-11,32.919998
2003-04-14,32.84
2003-04-15,33.240002000000004
2003-04-16,33.110001000000004
2003-04-17,33.389998999999996
2003-04-21,33.400002
2003-04-22,33.830002
2003-04-23,33.68
2003-04-24,34.049999
2003-04-25,33.619999
2003-04-28,34.200001
2003-04-29,33.580002
2003-04-30,33.220001
2003-05-01,32.73
2003-05-02,32.23
2003-05-05,32.700001
2003-05-06,33.150002
2003-05-07,33.549999
2003-05-08,34.0
2003-05-09,34.09
2003-05-12,34.240002000000004
2003-05-13,34.009997999999996
2003-05-14,34.16
2003-05-15,34.639998999999996
2003-05-16,36.080002
2003-05-19,35.560001
2003-05-20,35.75
2003-05-21,35.48
2003-05-22,36.110001000000004
2003-05-23,37.790001000000004
2003-05-27,38.880001
2003-05-28,38.189999
2003-05-29,37.220001
2003-05-30,37.860001000000004
2003-06-02,37.799999
2003-06-03,38.07
2003-06-04,38.200001
2003-06-05,37.799999
2003-06-06,37.599998
2003-06-09,37.860001000000004
2003-06-10,37.799999
2003-06-11,37.900002
2003-06-12,38.049999
2003-06-13,38.07
2003-06-16,38.950001
2003-06-17,38.869999
2003-06-18,39.040001000000004
2003-06-19,39.049999
2003-06-20,38.799999
2003-06-23,38.509997999999996
2003-06-24,38.369999
2003-06-25,38.27
2003-06-26,38.380001
2003-06-27,37.950001
2003-06-30,37.450001
2003-07-01,37.360001000000004
2003-07-02,37.720001
2003-07-03,37.369999
2003-07-07,37.310001
2003-07-08,37.169998
2003-07-09,36.73
2003-07-10,36.27
2003-07-11,36.970001
2003-07-14,36.959998999999996
2003-07-15,36.580002
2003-07-16,36.02
2003-07-17,36.16
2003-07-18,36.639998999999996
2003-07-21,36.299999
2003-07-22,36.700001
2003-07-23,36.860001000000004
2003-07-24,36.52
2003-07-25,36.650002
2003-07-28,35.880001
2003-07-29,35.310001
2003-07-30,34.529999
2003-07-31,34.32
2003-08-01,34.060001
2003-08-04,33.799999
2003-08-05,32.959998999999996
2003-08-06,33.369999
2003-08-07,33.18
2003-08-08,33.369999
2003-08-11,33.209998999999996
2003-08-12,33.439999
2003-08-13,33.380001
2003-08-14,33.5
2003-08-15,33.900002
2003-08-18,33.450001
2003-08-19,33.790001000000004
2003-08-20,34.07
2003-08-21,34.099998
2003-08-22,33.619999
2003-08-25,33.889998999999996
2003-08-26,33.950001
2003-08-27,33.959998999999996
2003-08-28,34.02
2003-08-29,34.299999
2003-09-02,34.950001
2003-09-03,35.450001
2003-09-04,35.610001000000004
2003-09-05,35.549999
2003-09-08,35.849998
2003-09-09,35.66
2003-09-10,35.700001
2003-09-11,35.57
2003-09-12,36.16
2003-09-15,36.09
2003-09-16,36.240002000000004
2003-09-17,36.080002
2003-09-18,36.73
2003-09-19,36.57
2003-09-22,35.970001
2003-09-23,35.970001
2003-09-24,35.369999
2003-09-25,35.029999
2003-09-26,35.150002
2003-09-29,35.66
2003-09-30,35.5
2003-10-01,35.91
2003-10-02,36.23
2003-10-03,36.380001
2003-10-06,35.900002
2003-10-07,35.700001
2003-10-08,35.540001000000004
2003-10-09,35.639998999999996
2003-10-10,35.5
2003-10-13,35.299999
2003-10-14,35.400002
2003-10-15,35.07
2003-10-16,35.130001
2003-10-17,35.369999
2003-10-20,35.25
2003-10-21,35.439999
2003-10-22,35.66
2003-10-23,35.25
2003-10-24,36.139998999999996
2003-10-27,36.16
2003-10-28,36.299999
2003-10-29,36.68
2003-10-30,36.5
2003-10-31,36.560001
2003-11-03,36.799999
2003-11-04,36.759997999999996
2003-11-05,36.759997999999996
2003-11-06,36.650002
2003-11-07,36.459998999999996
2003-11-10,36.509997999999996
2003-11-11,36.540001000000004
2003-11-12,36.880001
2003-11-13,37.990002000000004
2003-11-14,38.099998
2003-11-17,37.959998999999996
2003-11-18,37.290001000000004
2003-11-19,37.759997999999996
2003-11-20,37.669998
2003-11-21,38.07
2003-11-24,39.139998999999996
2003-11-25,39.330002
2003-11-26,39.389998999999996
2003-11-28,39.369999
2003-12-01,39.5
2003-12-02,39.470001
2003-12-03,39.32
2003-12-04,39.299999
2003-12-05,38.939999
2003-12-08,38.950001
2003-12-09,38.720001
2003-12-10,38.630001
2003-12-11,38.849998
2003-12-12,39.0
2003-12-15,38.849998
2003-12-16,38.919998
2003-12-17,38.959998999999996
2003-12-18,39.0
2003-12-19,38.919998
2003-12-22,39.09
2003-12-23,39.049999
2003-12-24,38.970001
2003-12-26,39.099998
2003-12-29,39.650002
2003-12-30,40.240002000000004
2003-12-31,40.02
2004-01-02,40.290001000000004
2004-01-05,40.240002000000004
2004-01-06,39.669998
2004-01-07,39.16
2004-01-08,39.34
2004-01-09,39.23
2004-01-12,39.119999
2004-01-13,39.200001
2004-01-14,39.610001000000004
2004-01-15,39.290001000000004
2004-01-16,39.040001000000004
2004-01-20,38.849998
2004-01-21,39.360001000000004
2004-01-22,39.279999
2004-01-23,38.790001000000004
2004-01-26,38.16
2004-01-27,38.389998999999996
2004-01-28,39.299999
2004-01-29,39.299999
2004-01-30,39.25
2004-02-02,39.040001000000004
2004-02-03,38.950001
2004-02-04,37.950001
2004-02-05,37.369999
2004-02-06,37.389998999999996
2004-02-09,37.259997999999996
2004-02-10,37.299999
2004-02-11,37.580002
2004-02-12,37.400002
2004-02-13,37.549999
2004-02-17,37.849998
2004-02-18,38.700001
2004-02-19,38.400002
2004-02-20,37.91
2004-02-23,38.049999
2004-02-24,38.0
2004-02-25,38.07
2004-02-26,38.41
2004-02-27,39.09
2004-03-01,39.27
2004-03-02,38.880001
2004-03-03,38.799999
2004-03-04,39.119999
2004-03-05,39.59
2004-03-08,39.290001000000004
2004-03-09,39.040001000000004
2004-03-10,38.360001000000004
2004-03-11,38.110001000000004
2004-03-12,38.389998999999996
2004-03-15,38.23
2004-03-16,38.16
2004-03-17,38.950001
2004-03-18,38.91
2004-03-19,38.810001
2004-03-22,38.279999
2004-03-23,38.369999
2004-03-24,38.200001
2004-03-25,38.209998999999996
2004-03-26,38.09
2004-03-29,38.66
2004-03-30,39.02
2004-03-31,39.349998
2004-04-01,39.599998
2004-04-02,39.450001
2004-04-05,39.48
2004-04-06,39.560001
2004-04-07,39.400002
2004-04-08,39.32
2004-04-12,38.689999
2004-04-13,38.380001
2004-04-14,38.0
2004-04-15,38.599998
2004-04-16,39.439999
2004-04-19,39.360001000000004
2004-04-20,39.009997999999996
2004-04-21,39.200001
2004-04-22,39.57
2004-04-23,39.959998999999996
2004-04-26,39.619999
2004-04-27,39.689999
2004-04-28,39.889998999999996
2004-04-29,38.77
2004-04-30,39.060001
2004-05-03,39.0
2004-05-04,39.060001
2004-05-05,38.610001000000004
2004-05-06,38.720001
2004-05-07,38.0
2004-05-10,37.380001
2004-05-11,36.849998
2004-05-12,37.189999
2004-05-13,37.490002000000004
2004-05-14,37.799999
2004-05-17,37.630001
2004-05-18,37.740002000000004
2004-05-19,37.860001000000004
2004-05-20,38.32
2004-05-21,38.150002
2004-05-24,38.639998999999996
2004-05-25,39.310001
2004-05-26,39.68
2004-05-27,39.799999
2004-05-28,40.290001000000004
2004-06-01,40.0
2004-06-02,39.84
2004-06-03,39.720001
2004-06-04,39.75
2004-06-07,40.639998999999996
2004-06-08,40.119999
2004-06-09,39.950001
2004-06-10,40.25
2004-06-14,39.93
2004-06-15,40.610001000000004
2004-06-16,40.669998
2004-06-17,40.720001
2004-06-18,40.919998
2004-06-21,41.110001000000004
2004-06-22,40.860001000000004
2004-06-23,40.939999
2004-06-24,40.919998
2004-06-25,40.57
2004-06-28,40.68
2004-06-29,40.080002
2004-06-30,40.389998999999996
2004-07-01,40.189999
2004-07-02,40.59
2004-07-06,40.639998999999996
2004-07-07,40.700001
2004-07-08,40.650002
2004-07-09,40.630001
2004-07-12,40.639998999999996
2004-07-13,40.419998
2004-07-14,40.490002000000004
2004-07-15,40.459998999999996
2004-07-16,40.709998999999996
2004-07-19,40.990002000000004
2004-07-20,41.029999
2004-07-21,40.41
2004-07-22,40.27
2004-07-23,40.09
2004-07-26,39.919998
2004-07-27,39.790001000000004
2004-07-28,40.27
2004-07-29,40.0
2004-07-30,40.5
2004-08-02,40.560001
2004-08-03,40.799999
2004-08-04,41.189999
2004-08-05,40.959998999999996
2004-08-06,41.049999
2004-08-09,41.200001
2004-08-10,41.400002
2004-08-11,41.439999
2004-08-12,42.009997999999996
2004-08-13,42.189999
2004-08-16,42.389998999999996
2004-08-17,42.110001000000004
2004-08-18,42.75
2004-08-19,41.439999
2004-08-20,41.389998999999996
2004-08-23,41.25
2004-08-24,41.02
2004-08-25,41.330002
2004-08-26,41.610001000000004
2004-08-27,41.52
2004-08-30,41.849998
2004-08-31,42.209998999999996
2004-09-01,42.380001
2004-09-02,42.23
2004-09-03,41.869999
2004-09-07,42.080002
2004-09-08,41.889998999999996
2004-09-09,42.0
2004-09-10,41.950001
2004-09-13,42.0
2004-09-14,41.919998
2004-09-15,41.709998999999996
2004-09-16,41.959998999999996
2004-09-17,41.790001000000004
2004-09-20,41.91
2004-09-21,42.099998
2004-09-22,41.849998
2004-09-23,41.290001000000004
2004-09-24,41.330002
2004-09-27,41.299999
2004-09-28,41.619999
2004-09-29,41.25
2004-09-30,41.5
2004-10-01,41.91
2004-10-04,42.099998
2004-10-05,42.299999
2004-10-06,42.389998999999996
2004-10-07,42.240002000000004
2004-10-08,42.360001000000004
2004-10-11,42.279999
2004-10-12,42.619999
2004-10-13,42.049999
2004-10-14,42.09
2004-10-15,42.540001000000004
2004-10-18,42.23
2004-10-19,42.16
2004-10-20,42.139998999999996
2004-10-21,42.27
2004-10-22,42.150002
2004-10-25,42.279999
2004-10-26,42.59
2004-10-27,43.040001000000004
2004-10-28,42.689999
2004-10-29,42.619999
2004-11-01,42.700001
2004-11-02,42.27
2004-11-03,43.23
2004-11-04,44.25
2004-11-05,43.959998999999996
2004-11-08,44.400002
2004-11-09,44.43
2004-11-10,44.290001000000004
2004-11-11,44.84
2004-11-12,45.139998999999996
2004-11-15,44.830002
2004-11-16,44.900002
2004-11-17,44.73
2004-11-18,44.830002
2004-11-19,44.25
2004-11-22,45.169998
2004-11-23,45.040001000000004
2004-11-24,45.220001
2004-11-26,45.41
2004-11-29,44.880001
2004-11-30,44.200001
2004-12-01,43.790001000000004
2004-12-02,43.75
2004-12-03,43.720001
2004-12-06,44.099998
2004-12-07,43.57
2004-12-08,43.360001000000004
2004-12-09,43.330002
2004-12-10,43.23
2004-12-13,43.689999
2004-12-14,44.040001000000004
2004-12-15,44.259997999999996
2004-12-16,44.23
2004-12-17,44.02
2004-12-20,44.029999
2004-12-21,44.25
2004-12-22,44.549999
2004-12-23,44.43
2004-12-27,43.919998
2004-12-28,44.259997999999996
2004-12-29,44.52
2004-12-30,44.669998
2004-12-31,44.41
2005-01-03,44.130001
2005-01-04,44.07
2005-01-05,43.09
2005-01-06,42.700001
2005-01-07,43.009997999999996
2005-01-10,43.09
2005-01-11,42.779999
2005-01-12,42.650002
2005-01-13,42.5
2005-01-14,42.599998
2005-01-18,42.599998
2005-01-19,42.490002000000004
2005-01-20,42.360001000000004
2005-01-21,42.139998999999996
2005-01-24,42.580002
2005-01-25,42.099998
2005-01-26,42.32
2005-01-27,42.669998
2005-01-28,42.0
2005-01-31,41.700001
2005-02-01,41.389998999999996
2005-02-02,41.650002
2005-02-03,41.470001
2005-02-04,41.889998999999996
2005-02-07,41.849998
2005-02-08,41.869999
2005-02-09,41.790001000000004
2005-02-10,41.689999
2005-02-11,41.900002
2005-02-14,42.07
2005-02-15,42.049999
2005-02-16,42.09
2005-02-17,42.040001000000004
2005-02-18,42.009997999999996
2005-02-22,41.360001000000004
2005-02-23,41.18
2005-02-24,41.419998
2005-02-25,42.0
2005-02-28,41.75
2005-03-01,42.299999
2005-03-02,42.349998
2005-03-03,42.5
2005-03-04,42.91
2005-03-07,43.150002
2005-03-08,42.849998
2005-03-09,41.849998
2005-03-10,42.52
2005-03-11,42.27
2005-03-14,43.060001
2005-03-15,42.73
2005-03-16,42.18
2005-03-17,42.41
2005-03-18,42.310001
2005-03-21,42.400002
2005-03-22,41.880001
2005-03-23,42.02
2005-03-24,42.130001
