Date,EXPD
1985-04-23,0.200521
1985-04-24,0.197917
1985-04-25,0.190104
1985-04-26,0.19531300000000001
1985-04-29,0.19531300000000001
1985-04-30,0.19531300000000001
1985-05-01,0.190104
1985-05-02,0.190104
1985-05-03,0.184896
1985-05-06,0.184896
1985-05-07,0.184896
1985-05-08,0.184896
1985-05-09,0.1875
1985-05-10,0.192708
1985-05-13,0.197917
1985-05-14,0.197917
1985-05-15,0.200521
1985-05-16,0.208333
1985-05-17,0.21093800000000001
1985-05-20,0.216146
1985-05-21,0.216146
1985-05-22,0.21093800000000001
1985-05-23,0.205729
1985-05-24,0.205729
1985-05-28,0.205729
1985-05-29,0.205729
1985-05-30,0.205729
1985-05-31,0.203125
1985-06-03,0.203125
1985-06-04,0.200521
1985-06-05,0.197917
1985-06-06,0.19531300000000001
1985-06-07,0.192708
1985-06-10,0.192708
1985-06-11,0.1875
1985-06-12,0.213542
1985-06-13,0.208333
1985-06-14,0.213542
1985-06-17,0.213542
1985-06-18,0.213542
1985-06-19,0.213542
1985-06-20,0.213542
1985-06-21,0.21093800000000001
1985-06-24,0.21093800000000001
1985-06-25,0.21093800000000001
1985-06-26,0.21093800000000001
1985-06-27,0.21093800000000001
1985-06-28,0.21093800000000001
1985-07-01,0.21875
1985-07-02,0.234375
1985-07-03,0.236979
1985-07-05,0.239583
1985-07-08,0.234375
1985-07-09,0.231771
1985-07-10,0.231771
1985-07-11,0.22656300000000001
1985-07-12,0.229167
1985-07-15,0.223958
1985-07-16,0.229167
1985-07-17,0.229167
1985-07-18,0.229167
1985-07-19,0.221354
1985-07-22,0.223958
1985-07-23,0.229167
1985-07-24,0.223958
1985-07-25,0.229167
1985-07-26,0.229167
1985-07-29,0.223958
1985-07-30,0.223958
1985-07-31,0.234375
1985-08-01,0.234375
1985-08-02,0.234375
1985-08-05,0.223958
1985-08-06,0.229167
1985-08-07,0.221354
1985-08-08,0.221354
1985-08-09,0.231771
1985-08-12,0.229167
1985-08-13,0.22656300000000001
1985-08-14,0.22656300000000001
1985-08-15,0.223958
1985-08-16,0.223958
1985-08-19,0.22656300000000001
1985-08-20,0.229167
1985-08-21,0.231771
1985-08-22,0.22656300000000001
1985-08-23,0.22656300000000001
1985-08-26,0.22656300000000001
1985-08-27,0.22656300000000001
1985-08-28,0.229167
1985-08-29,0.22656300000000001
1985-08-30,0.229167
1985-09-03,0.22656300000000001
1985-09-04,0.229167
1985-09-05,0.22656300000000001
1985-09-06,0.234375
1985-09-09,0.234375
1985-09-10,0.231771
1985-09-11,0.22656300000000001
1985-09-12,0.229167
1985-09-13,0.22656300000000001
1985-09-16,0.229167
1985-09-17,0.22656300000000001
1985-09-18,0.221354
1985-09-19,0.223958
1985-09-20,0.221354
1985-09-23,0.223958
1985-09-24,0.223958
1985-09-25,0.221354
1985-09-26,0.221354
1985-09-30,0.21875
1985-10-01,0.223958
1985-10-02,0.223958
1985-10-03,0.229167
1985-10-04,0.221354
1985-10-07,0.221354
1985-10-08,0.221354
1985-10-09,0.221354
1985-10-10,0.221354
1985-10-11,0.221354
1985-10-14,0.22656300000000001
1985-10-15,0.221354
1985-10-16,0.22656300000000001
1985-10-17,0.223958
1985-10-18,0.221354
1985-10-21,0.221354
1985-10-22,0.221354
1985-10-23,0.216146
1985-10-24,0.216146
1985-10-25,0.213542
1985-10-28,0.21875
1985-10-29,0.213542
1985-10-30,0.208333
1985-10-31,0.21093800000000001
1985-11-01,0.216146
1985-11-04,0.21875
1985-11-05,0.21875
1985-11-06,0.21875
1985-11-07,0.216146
1985-11-08,0.21875
1985-11-11,0.223958
1985-11-12,0.223958
1985-11-13,0.22656300000000001
1985-11-14,0.223958
1985-11-15,0.223958
1985-11-18,0.223958
1985-11-19,0.229167
1985-11-20,0.234375
1985-11-21,0.24218800000000001
1985-11-22,0.24218800000000001
1985-11-25,0.239583
1985-11-26,0.236979
1985-11-27,0.234375
1985-11-29,0.239583
1985-12-02,0.234375
1985-12-03,0.234375
1985-12-04,0.231771
1985-12-05,0.234375
1985-12-06,0.229167
1985-12-09,0.234375
1985-12-10,0.234375
1985-12-11,0.239583
1985-12-12,0.234375
1985-12-13,0.260417
1985-12-16,0.263021
1985-12-17,0.25
1985-12-18,0.260417
1985-12-19,0.260417
1985-12-20,0.257813
1985-12-23,0.257813
1985-12-24,0.257813
1985-12-26,0.257813
1985-12-27,0.255208
1985-12-30,0.255208
1985-12-31,0.263021
1986-01-02,0.265625
1986-01-03,0.268229
1986-01-06,0.268229
1986-01-07,0.263021
1986-01-08,0.268229
1986-01-09,0.260417
1986-01-10,0.252604
1986-01-13,0.244792
1986-01-14,0.252604
1986-01-15,0.260417
1986-01-16,0.265625
1986-01-17,0.257813
1986-01-20,0.257813
1986-01-21,0.257813
1986-01-22,0.260417
1986-01-23,0.263021
1986-01-24,0.270833
1986-01-27,0.273438
1986-01-28,0.273438
1986-01-29,0.278646
1986-01-30,0.276042
1986-01-31,0.273438
1986-02-03,0.278646
1986-02-04,0.28125
1986-02-05,0.278646
1986-02-06,0.286458
1986-02-07,0.283854
1986-02-10,0.286458
1986-02-11,0.294271
1986-02-12,0.289063
1986-02-13,0.286458
1986-02-14,0.289063
1986-02-18,0.286458
1986-02-19,0.289063
1986-02-20,0.286458
1986-02-21,0.289063
1986-02-24,0.299479
1986-02-25,0.296875
1986-02-26,0.299479
1986-02-27,0.307292
1986-02-28,0.304688
1986-03-03,0.309896
1986-03-04,0.307292
1986-03-05,0.309896
1986-03-06,0.3125
1986-03-07,0.320313
1986-03-10,0.322917
1986-03-11,0.325521
1986-03-12,0.322917
1986-03-13,0.322917
1986-03-14,0.322917
1986-03-17,0.320313
1986-03-18,0.317708
1986-03-19,0.322917
1986-03-20,0.317708
1986-03-21,0.317708
1986-03-24,0.322917
1986-03-25,0.322917
1986-03-26,0.322917
1986-03-27,0.317708
1986-03-31,0.322917
1986-04-01,0.317708
1986-04-02,0.322917
1986-04-03,0.325521
1986-04-04,0.325521
1986-04-07,0.325521
1986-04-08,0.328125
1986-04-09,0.325521
1986-04-10,0.325521
1986-04-11,0.328125
1986-04-14,0.338542
1986-04-15,0.338542
1986-04-16,0.338542
1986-04-17,0.341146
1986-04-18,0.338542
1986-04-21,0.333333
1986-04-22,0.320313
1986-04-23,0.325521
1986-04-24,0.328125
1986-04-25,0.330729
1986-04-28,0.328125
1986-04-29,0.328125
1986-04-30,0.330729
1986-05-01,0.335938
1986-05-02,0.333333
1986-05-05,0.335938
1986-05-06,0.333333
1986-05-07,0.328125
1986-05-08,0.322917
1986-05-09,0.333333
1986-05-12,0.338542
1986-05-13,0.34375
1986-05-14,0.361979
1986-05-15,0.375
1986-05-16,0.377604
1986-05-19,0.367188
1986-05-20,0.364583
1986-05-21,0.369792
1986-05-22,0.361979
1986-05-23,0.364583
1986-05-27,0.364583
1986-05-28,0.372396
1986-05-29,0.369792
1986-05-30,0.369792
1986-06-02,0.367188
1986-06-03,0.369792
1986-06-04,0.369792
1986-06-05,0.369792
1986-06-06,0.375
1986-06-09,0.380208
1986-06-10,0.385417
1986-06-11,0.403646
1986-06-12,0.408854
1986-06-13,0.408854
1986-06-16,0.40625
1986-06-17,0.395833
1986-06-18,0.398438
1986-06-19,0.401042
1986-06-20,0.401042
1986-06-23,0.395833
1986-06-24,0.390625
1986-06-25,0.401042
1986-06-26,0.401042
1986-06-27,0.395833
1986-06-30,0.427083
1986-07-01,0.416667
1986-07-02,0.419271
1986-07-03,0.424479
1986-07-07,0.419271
1986-07-08,0.401042
1986-07-09,0.40625
1986-07-10,0.40625
1986-07-11,0.398438
1986-07-14,0.390625
1986-07-15,0.390625
1986-07-16,0.401042
1986-07-17,0.390625
1986-07-18,0.401042
1986-07-21,0.401042
1986-07-22,0.398438
1986-07-23,0.398438
1986-07-24,0.393229
1986-07-25,0.401042
1986-07-28,0.416667
1986-07-29,0.416667
1986-07-30,0.411458
1986-07-31,0.411458
1986-08-01,0.411458
1986-08-04,0.395833
1986-08-05,0.395833
1986-08-06,0.395833
1986-08-07,0.380208
1986-08-08,0.385417
1986-08-11,0.395833
1986-08-12,0.411458
1986-08-13,0.40625
1986-08-14,0.411458
1986-08-15,0.421875
1986-08-18,0.432292
1986-08-19,0.416667
1986-08-20,0.411458
1986-08-21,0.401042
1986-08-22,0.40625
1986-08-25,0.395833
1986-08-26,0.395833
1986-08-27,0.380208
1986-08-28,0.364583
1986-08-29,0.375
1986-09-02,0.380208
1986-09-03,0.369792
1986-09-04,0.375
1986-09-05,0.375
1986-09-08,0.375
1986-09-09,0.375
1986-09-10,0.369792
1986-09-11,0.333333
1986-09-12,0.364583
1986-09-15,0.354167
1986-09-16,0.34375
1986-09-17,0.348958
1986-09-18,0.34375
1986-09-19,0.348958
1986-09-22,0.348958
1986-09-23,0.346354
1986-09-24,0.348958
1986-09-25,0.34375
1986-09-26,0.351563
1986-09-29,0.359375
1986-09-30,0.351563
1986-10-01,0.351563
1986-10-02,0.34375
1986-10-03,0.34375
1986-10-06,0.34375
1986-10-07,0.359375
1986-10-08,0.359375
1986-10-09,0.359375
1986-10-10,0.375
1986-10-13,0.367188
1986-10-14,0.390625
1986-10-15,0.386719
1986-10-16,0.390625
1986-10-17,0.40625
1986-10-20,0.414063
1986-10-21,0.40625
1986-10-22,0.40625
1986-10-23,0.40625
1986-10-24,0.40625
1986-10-27,0.40625
1986-10-28,0.402344
1986-10-29,0.398438
1986-10-30,0.398438
1986-10-31,0.390625
1986-11-03,0.390625
1986-11-04,0.40625
1986-11-05,0.40625
1986-11-06,0.40625
1986-11-07,0.40625
1986-11-10,0.40625
1986-11-11,0.40625
1986-11-12,0.40625
1986-11-13,0.40625
1986-11-14,0.398438
1986-11-17,0.40625
1986-11-18,0.414063
1986-11-19,0.40625
1986-11-20,0.398438
1986-11-21,0.390625
1986-11-24,0.390625
1986-11-25,0.402344
1986-11-26,0.398438
1986-11-28,0.414063
1986-12-01,0.398438
1986-12-02,0.40625
1986-12-03,0.40625
1986-12-04,0.402344
1986-12-05,0.398438
1986-12-08,0.398438
1986-12-09,0.402344
1986-12-10,0.394531
1986-12-11,0.394531
1986-12-12,0.398438
1986-12-15,0.398438
1986-12-16,0.398438
1986-12-17,0.394531
1986-12-18,0.394531
1986-12-19,0.398438
1986-12-22,0.398438
1986-12-23,0.386719
1986-12-24,0.386719
1986-12-26,0.394531
1986-12-29,0.382813
1986-12-30,0.394531
1986-12-31,0.40625
1987-01-02,0.414063
1987-01-05,0.417969
1987-01-06,0.460938
1987-01-07,0.472656
1987-01-08,0.46875
1987-01-09,0.476563
1987-01-12,0.460938
1987-01-13,0.441406
1987-01-14,0.433594
1987-01-15,0.46875
1987-01-16,0.484375
1987-01-19,0.484375
1987-01-20,0.492188
1987-01-21,0.484375
1987-01-22,0.484375
1987-01-23,0.507813
1987-01-26,0.507813
1987-01-27,0.507813
1987-01-28,0.515625
1987-01-29,0.507813
1987-01-30,0.5
1987-02-02,0.507813
1987-02-03,0.5
1987-02-04,0.492188
1987-02-05,0.492188
1987-02-06,0.488281
1987-02-09,0.492188
1987-02-10,0.484375
1987-02-11,0.492188
1987-02-12,0.5
1987-02-13,0.492188
1987-02-17,0.5
1987-02-18,0.492188
1987-02-19,0.492188
1987-02-20,0.492188
1987-02-23,0.5
1987-02-24,0.5
1987-02-25,0.492188
1987-02-26,0.507813
1987-02-27,0.507813
1987-03-02,0.488281
1987-03-03,0.5
1987-03-04,0.507813
1987-03-05,0.507813
1987-03-06,0.5
1987-03-09,0.492188
1987-03-10,0.5
1987-03-11,0.507813
1987-03-12,0.507813
1987-03-13,0.507813
1987-03-16,0.507813
1987-03-17,0.507813
1987-03-18,0.492188
1987-03-19,0.492188
1987-03-20,0.492188
1987-03-23,0.5
1987-03-24,0.484375
1987-03-25,0.488281
1987-03-26,0.492188
1987-03-27,0.492188
1987-03-30,0.476563
1987-03-31,0.492188
1987-04-01,0.476563
1987-04-02,0.484375
1987-04-03,0.480469
1987-04-06,0.46875
1987-04-07,0.46875
1987-04-08,0.472656
1987-04-09,0.484375
1987-04-10,0.46875
1987-04-13,0.46875
1987-04-14,0.453125
1987-04-15,0.460938
1987-04-16,0.46875
1987-04-20,0.476563
1987-04-21,0.46875
1987-04-22,0.460938
1987-04-23,0.46875
1987-04-24,0.453125
1987-04-27,0.445313
1987-04-28,0.445313
1987-04-29,0.460938
1987-04-30,0.449219
1987-05-01,0.453125
1987-05-04,0.457031
1987-05-05,0.46875
1987-05-06,0.46875
1987-05-07,0.460938
1987-05-08,0.46875
1987-05-11,0.484375
1987-05-12,0.492188
1987-05-13,0.492188
1987-05-14,0.507813
1987-05-15,0.507813
1987-05-18,0.515625
1987-05-19,0.515625
1987-05-20,0.523438
1987-05-21,0.523438
1987-05-22,0.515625
1987-05-26,0.5273439999999999
1987-05-27,0.523438
1987-05-28,0.515625
1987-05-29,0.515625
1987-06-01,0.523438
1987-06-02,0.53125
1987-06-03,0.5351560000000001
1987-06-04,0.53125
1987-06-05,0.53125
1987-06-08,0.523438
1987-06-09,0.5273439999999999
1987-06-10,0.5117189999999999
1987-06-11,0.5117189999999999
1987-06-12,0.515625
1987-06-15,0.53125
1987-06-16,0.523438
1987-06-17,0.523438
1987-06-18,0.53125
1987-06-19,0.53125
1987-06-22,0.53125
1987-06-23,0.523438
1987-06-24,0.53125
1987-06-25,0.539063
1987-06-26,0.5429689999999999
1987-06-29,0.539063
1987-06-30,0.546875
1987-07-01,0.5351560000000001
1987-07-02,0.539063
1987-07-06,0.5507810000000001
1987-07-07,0.5507810000000001
1987-07-08,0.546875
1987-07-09,0.5507810000000001
1987-07-10,0.546875
1987-07-13,0.5429689999999999
1987-07-14,0.546875
1987-07-15,0.546875
1987-07-16,0.554688
1987-07-17,0.554688
1987-07-20,0.554688
1987-07-21,0.5625
1987-07-22,0.570313
1987-07-23,0.570313
1987-07-24,0.578125
1987-07-27,0.578125
1987-07-28,0.578125
1987-07-29,0.578125
1987-07-30,0.570313
1987-07-31,0.554688
1987-08-03,0.5625
1987-08-04,0.5625
1987-08-05,0.554688
1987-08-06,0.546875
1987-08-07,0.546875
1987-08-10,0.5625
1987-08-11,0.570313
1987-08-12,0.5664060000000001
1987-08-13,0.554688
1987-08-14,0.5664060000000001
1987-08-17,0.5664060000000001
1987-08-18,0.570313
1987-08-19,0.570313
1987-08-20,0.570313
1987-08-21,0.570313
1987-08-24,0.5664060000000001
1987-08-25,0.59375
1987-08-26,0.601563
1987-08-27,0.617188
1987-08-28,0.609375
1987-08-31,0.609375
1987-09-01,0.601563
1987-09-02,0.554688
1987-09-03,0.5625
1987-09-04,0.5625
1987-09-08,0.515625
1987-09-09,0.515625
1987-09-10,0.546875
1987-09-11,0.5625
1987-09-14,0.5625
1987-09-15,0.554688
1987-09-16,0.554688
1987-09-17,0.554688
1987-09-18,0.5625
1987-09-21,0.5625
1987-09-22,0.5625
1987-09-23,0.578125
1987-09-24,0.570313
1987-09-25,0.578125
1987-09-28,0.578125
1987-09-29,0.5625
1987-09-30,0.570313
1987-10-01,0.5898439999999999
1987-10-02,0.5898439999999999
1987-10-05,0.601563
1987-10-06,0.59375
1987-10-07,0.585938
1987-10-08,0.585938
1987-10-09,0.585938
1987-10-12,0.554688
1987-10-13,0.5664060000000001
1987-10-14,0.554688
1987-10-15,0.554688
1987-10-16,0.53125
1987-10-19,0.453125
1987-10-20,0.4375
1987-10-21,0.46875
1987-10-22,0.460938
1987-10-23,0.445313
1987-10-26,0.40625
1987-10-27,0.40625
1987-10-28,0.375
1987-10-29,0.382813
1987-10-30,0.421875
1987-11-02,0.421875
1987-11-03,0.414063
1987-11-04,0.421875
1987-11-05,0.429688
1987-11-06,0.433594
1987-11-09,0.421875
1987-11-10,0.421875
1987-11-11,0.421875
1987-11-12,0.417969
1987-11-13,0.429688
1987-11-16,0.421875
1987-11-17,0.402344
1987-11-18,0.40625
1987-11-19,0.390625
1987-11-20,0.390625
1987-11-23,0.390625
1987-11-24,0.40625
1987-11-25,0.390625
1987-11-27,0.390625
1987-11-30,0.382813
1987-12-01,0.375
1987-12-02,0.367188
1987-12-03,0.378906
1987-12-04,0.375
1987-12-07,0.367188
1987-12-08,0.382813
1987-12-09,0.398438
1987-12-10,0.445313
1987-12-11,0.429688
1987-12-14,0.421875
1987-12-15,0.425781
1987-12-16,0.429688
1987-12-17,0.429688
1987-12-18,0.429688
1987-12-21,0.421875
1987-12-22,0.4375
1987-12-23,0.4375
1987-12-24,0.445313
1987-12-28,0.429688
1987-12-29,0.4375
1987-12-30,0.449219
1987-12-31,0.453125
1988-01-04,0.46875
1988-01-05,0.507813
1988-01-06,0.507813
1988-01-07,0.5039060000000001
1988-01-08,0.5
1988-01-11,0.484375
1988-01-12,0.484375
1988-01-13,0.476563
1988-01-14,0.46875
1988-01-15,0.488281
1988-01-18,0.476563
1988-01-19,0.460938
1988-01-20,0.46875
1988-01-21,0.453125
1988-01-22,0.453125
1988-01-25,0.46875
1988-01-26,0.46875
1988-01-27,0.464844
1988-01-28,0.476563
1988-01-29,0.46875
1988-02-01,0.460938
1988-02-02,0.460938
1988-02-03,0.460938
1988-02-04,0.445313
1988-02-05,0.4375
1988-02-08,0.429688
1988-02-09,0.429688
1988-02-10,0.429688
1988-02-11,0.429688
1988-02-12,0.429688
1988-02-16,0.429688
1988-02-17,0.425781
1988-02-18,0.421875
1988-02-19,0.421875
1988-02-22,0.417969
1988-02-23,0.429688
1988-02-24,0.460938
1988-02-25,0.46875
1988-02-26,0.46875
1988-02-29,0.484375
1988-03-01,0.484375
1988-03-02,0.492188
1988-03-03,0.5
1988-03-04,0.5
1988-03-07,0.5
1988-03-08,0.515625
1988-03-09,0.539063
1988-03-10,0.515625
1988-03-11,0.523438
1988-03-14,0.523438
1988-03-15,0.539063
1988-03-16,0.585938
1988-03-17,0.5625
1988-03-18,0.546875
1988-03-21,0.554688
1988-03-22,0.554688
1988-03-23,0.539063
1988-03-24,0.546875
1988-03-25,0.53125
1988-03-28,0.523438
1988-03-29,0.53125
1988-03-30,0.523438
1988-03-31,0.523438
1988-04-04,0.515625
1988-04-05,0.5273439999999999
1988-04-06,0.515625
1988-04-07,0.515625
1988-04-08,0.515625
1988-04-11,0.523438
1988-04-12,0.53125
1988-04-13,0.53125
1988-04-14,0.523438
1988-04-15,0.523438
1988-04-18,0.507813
1988-04-19,0.5195310000000001
1988-04-20,0.523438
1988-04-21,0.523438
1988-04-22,0.515625
1988-04-25,0.53125
1988-04-26,0.53125
1988-04-27,0.53125
1988-04-28,0.5273439999999999
1988-04-29,0.523438
1988-05-02,0.515625
1988-05-03,0.515625
1988-05-04,0.507813
1988-05-05,0.507813
1988-05-06,0.5
1988-05-09,0.496094
1988-05-10,0.507813
1988-05-11,0.5
1988-05-12,0.484375
1988-05-13,0.484375
1988-05-16,0.476563
1988-05-17,0.464844
1988-05-18,0.460938
1988-05-19,0.453125
1988-05-20,0.460938
1988-05-23,0.449219
1988-05-24,0.460938
1988-05-25,0.460938
1988-05-26,0.460938
1988-05-27,0.449219
1988-05-31,0.46875
1988-06-01,0.460938
1988-06-02,0.453125
1988-06-03,0.460938
1988-06-06,0.460938
1988-06-07,0.460938
1988-06-08,0.460938
1988-06-09,0.460938
1988-06-10,0.476563
1988-06-13,0.484375
1988-06-14,0.5
1988-06-15,0.507813
1988-06-16,0.507813
1988-06-17,0.5039060000000001
1988-06-20,0.5
1988-06-21,0.5
1988-06-22,0.515625
1988-06-23,0.523438
1988-06-24,0.5273439999999999
1988-06-27,0.523438
1988-06-28,0.515625
1988-06-29,0.53125
1988-06-30,0.539063
1988-07-01,0.53125
1988-07-05,0.53125
1988-07-06,0.507813
1988-07-07,0.507813
1988-07-08,0.5195310000000001
1988-07-11,0.507813
1988-07-12,0.507813
1988-07-13,0.507813
1988-07-14,0.515625
1988-07-15,0.507813
1988-07-18,0.507813
1988-07-19,0.507813
1988-07-20,0.507813
1988-07-21,0.507813
1988-07-22,0.507813
1988-07-25,0.5039060000000001
1988-07-26,0.5039060000000001
1988-07-27,0.5
1988-07-28,0.507813
1988-07-29,0.507813
1988-08-01,0.507813
1988-08-02,0.515625
1988-08-03,0.515625
1988-08-04,0.507813
1988-08-05,0.507813
1988-08-08,0.523438
1988-08-09,0.492188
1988-08-10,0.480469
1988-08-11,0.484375
1988-08-12,0.484375
1988-08-15,0.484375
1988-08-16,0.484375
1988-08-17,0.492188
1988-08-18,0.492188
1988-08-19,0.492188
1988-08-22,0.484375
1988-08-23,0.492188
1988-08-24,0.507813
1988-08-25,0.507813
1988-08-26,0.5
1988-08-29,0.5
1988-08-30,0.5
1988-08-31,0.5
1988-09-01,0.507813
1988-09-02,0.515625
1988-09-06,0.515625
1988-09-07,0.523438
1988-09-08,0.523438
1988-09-09,0.53125
1988-09-12,0.523438
1988-09-13,0.5351560000000001
1988-09-14,0.53125
1988-09-15,0.5273439999999999
1988-09-16,0.5273439999999999
1988-09-19,0.53125
1988-09-20,0.5273439999999999
1988-09-21,0.53125
1988-09-22,0.523438
1988-09-23,0.53125
1988-09-26,0.53125
1988-09-27,0.53125
1988-09-28,0.523438
1988-09-29,0.523438
1988-09-30,0.523438
1988-10-03,0.523438
1988-10-04,0.523438
1988-10-05,0.523438
1988-10-06,0.5273439999999999
1988-10-07,0.523438
1988-10-10,0.539063
1988-10-11,0.539063
1988-10-12,0.546875
1988-10-13,0.53125
1988-10-14,0.53125
1988-10-17,0.53125
1988-10-18,0.539063
1988-10-19,0.539063
1988-10-20,0.53125
1988-10-21,0.53125
1988-10-24,0.539063
1988-10-25,0.523438
1988-10-26,0.523438
1988-10-27,0.484375
1988-10-28,0.484375
1988-10-31,0.484375
1988-11-01,0.484375
1988-11-02,0.484375
1988-11-03,0.492188
1988-11-04,0.488281
1988-11-07,0.488281
1988-11-08,0.488281
1988-11-09,0.492188
1988-11-10,0.484375
1988-11-11,0.476563
1988-11-14,0.492188
1988-11-15,0.492188
1988-11-16,0.492188
1988-11-17,0.5
1988-11-18,0.484375
1988-11-21,0.484375
1988-11-22,0.476563
1988-11-23,0.492188
1988-11-25,0.484375
1988-11-28,0.484375
1988-11-29,0.484375
1988-11-30,0.5
1988-12-01,0.515625
1988-12-02,0.515625
1988-12-05,0.515625
1988-12-06,0.515625
1988-12-07,0.523438
1988-12-08,0.53125
1988-12-09,0.53125
1988-12-12,0.523438
1988-12-13,0.53125
1988-12-14,0.523438
1988-12-15,0.515625
1988-12-16,0.523438
1988-12-19,0.507813
1988-12-20,0.5
1988-12-21,0.5
1988-12-22,0.492188
1988-12-23,0.492188
1988-12-27,0.5
1988-12-28,0.484375
1988-12-29,0.492188
1988-12-30,0.492188
1989-01-03,0.5
1989-01-04,0.496094
1989-01-05,0.507813
1989-01-06,0.507813
1989-01-09,0.5039060000000001
1989-01-10,0.5
1989-01-11,0.507813
1989-01-12,0.5039060000000001
1989-01-13,0.5
1989-01-16,0.5039060000000001
1989-01-17,0.5
1989-01-18,0.5039060000000001
1989-01-19,0.507813
1989-01-20,0.507813
1989-01-23,0.5
1989-01-24,0.5
1989-01-25,0.5039060000000001
1989-01-26,0.507813
1989-01-27,0.5
1989-01-30,0.507813
1989-01-31,0.507813
1989-02-01,0.507813
1989-02-02,0.507813
1989-02-03,0.507813
1989-02-06,0.5117189999999999
1989-02-07,0.515625
1989-02-08,0.5429689999999999
1989-02-09,0.539063
1989-02-10,0.539063
1989-02-13,0.539063
1989-02-14,0.546875
1989-02-15,0.539063
1989-02-16,0.539063
1989-02-17,0.539063
1989-02-21,0.539063
1989-02-22,0.546875
1989-02-23,0.53125
1989-02-24,0.539063
1989-02-27,0.5273439999999999
1989-02-28,0.546875
1989-03-01,0.5351560000000001
1989-03-02,0.523438
1989-03-03,0.523438
1989-03-06,0.523438
1989-03-07,0.53125
1989-03-08,0.53125
1989-03-09,0.53125
1989-03-10,0.53125
1989-03-13,0.523438
1989-03-14,0.507813
1989-03-15,0.53125
1989-03-16,0.53125
1989-03-17,0.523438
1989-03-20,0.53125
1989-03-21,0.539063
1989-03-22,0.53125
1989-03-23,0.53125
1989-03-27,0.53125
1989-03-28,0.53125
1989-03-29,0.515625
1989-03-30,0.515625
1989-03-31,0.523438
