Date,TSN
1983-01-25,5.944445
1983-01-26,5.944445
1983-01-27,5.777778
1983-01-28,5.8333330000000005
1983-01-31,5.8333330000000005
1983-02-01,5.888889
1983-02-02,5.888889
1983-02-03,6.055555
1983-02-04,6.111111
1983-02-07,6.1666669999999995
1983-02-08,6.555555
1983-02-09,7.5
1983-02-10,7.277778
1983-02-11,7.0
1983-02-14,7.055555
1983-02-15,7.055555
1983-02-16,7.055555
1983-02-17,7.055555
1983-02-18,7.388889
1983-02-22,7.444445
1983-02-23,7.444445
1983-02-24,7.777778
1983-02-25,7.6666669999999995
1983-02-28,7.5
1983-03-01,7.5
1983-03-02,7.611111
1983-03-03,7.555555
1983-03-04,7.5
1983-03-07,7.222222
1983-03-08,7.0
1983-03-09,7.0
1983-03-10,7.111111
1983-03-11,7.0
1983-03-14,7.055555
1983-03-15,7.055555
1983-03-16,7.1666669999999995
1983-03-17,7.1666669999999995
1983-03-18,7.111111
1983-03-21,7.111111
1983-03-22,7.222222
1983-03-23,7.222222
1983-03-24,7.111111
1983-03-25,6.944445
1983-03-28,6.6666669999999995
1983-03-29,6.444445
1983-03-30,6.555555
1983-03-31,6.611111
1983-04-04,6.5
1983-04-05,6.277778
1983-04-06,6.111111
1983-04-07,6.111111
1983-04-08,6.111111
1983-04-11,6.1666669999999995
1983-04-12,6.277778
1983-04-13,6.611111
1983-04-14,6.6666669999999995
1983-04-15,6.722222
1983-04-18,3.333333
1983-04-19,3.333333
1983-04-20,3.333333
1983-04-21,3.333333
1983-04-22,3.222222
1983-04-25,3.277778
1983-04-26,3.222222
1983-04-27,3.166667
1983-04-28,3.055556
1983-04-29,3.0
1983-05-02,2.833333
1983-05-03,2.888889
1983-05-04,2.888889
1983-05-05,2.944444
1983-05-06,3.166667
1983-05-09,3.222222
1983-05-10,3.222222
1983-05-11,3.055556
1983-05-12,3.0
1983-05-13,2.888889
1983-05-16,2.944444
1983-05-17,2.888889
1983-05-18,2.888889
1983-05-19,2.944444
1983-05-20,2.944444
1983-05-23,2.944444
1983-05-24,2.833333
1983-05-25,2.833333
1983-05-26,2.777778
1983-05-27,2.611111
1983-05-31,2.666667
1983-06-01,3.0
1983-06-02,3.055556
1983-06-03,3.0
1983-06-06,2.833333
1983-06-07,2.722222
1983-06-08,2.833333
1983-06-09,2.833333
1983-06-10,2.833333
1983-06-13,2.944444
1983-06-14,2.833333
1983-06-15,2.888889
1983-06-16,2.944444
1983-06-17,2.944444
1983-06-20,2.944444
1983-06-21,2.944444
1983-06-22,2.888889
1983-06-23,2.888889
1983-06-24,2.888889
1983-06-27,2.888889
1983-06-28,2.777778
1983-06-29,2.722222
1983-06-30,2.777778
1983-07-01,2.777778
1983-07-05,2.777778
1983-07-06,2.722222
1983-07-07,2.722222
1983-07-08,2.722222
1983-07-11,2.777778
1983-07-12,2.722222
1983-07-13,2.666667
1983-07-14,2.722222
1983-07-15,2.722222
1983-07-18,2.666667
1983-07-19,2.666667
1983-07-20,2.666667
1983-07-21,2.666667
1983-07-22,2.611111
1983-07-25,2.611111
1983-07-26,2.666667
1983-07-27,2.722222
1983-07-28,2.722222
1983-07-29,2.722222
1983-08-01,2.722222
1983-08-02,2.722222
1983-08-03,2.722222
1983-08-04,2.722222
1983-08-05,2.722222
1983-08-08,2.666667
1983-08-09,2.666667
1983-08-10,2.666667
1983-08-11,2.666667
1983-08-12,2.722222
1983-08-15,2.722222
1983-08-16,2.666667
1983-08-17,2.611111
1983-08-18,2.555556
1983-08-19,2.555556
1983-08-22,2.555556
1983-08-23,2.555556
1983-08-24,2.555556
1983-08-25,2.555556
1983-08-26,2.444444
1983-08-29,2.444444
1983-08-30,2.388889
1983-08-31,2.388889
1983-09-01,2.333333
1983-09-02,2.333333
1983-09-06,2.388889
1983-09-07,2.388889
1983-09-08,2.5
1983-09-09,2.555556
1983-09-12,2.888889
1983-09-13,2.666667
1983-09-14,2.666667
1983-09-15,2.666667
1983-09-16,2.666667
1983-09-19,2.722222
1983-09-20,2.666667
1983-09-21,2.666667
1983-09-22,2.666667
1983-09-23,2.666667
1983-09-26,2.722222
1983-09-27,2.722222
1983-09-28,2.722222
1983-09-29,2.722222
1983-09-30,2.722222
1983-10-03,2.722222
1983-10-04,2.722222
1983-10-05,2.777778
1983-10-06,2.833333
1983-10-07,3.0
1983-10-10,3.055556
1983-10-11,3.111111
1983-10-12,3.111111
1983-10-13,3.111111
1983-10-14,3.111111
1983-10-17,3.222222
1983-10-18,3.111111
1983-10-19,3.111111
1983-10-20,3.111111
1983-10-21,3.0
1983-10-24,2.944444
1983-10-25,2.944444
1983-10-26,2.944444
1983-10-27,2.944444
1983-10-28,2.944444
1983-10-31,3.0
1983-11-01,3.055556
1983-11-02,3.055556
1983-11-03,3.111111
1983-11-04,3.111111
1983-11-07,3.055556
1983-11-08,3.0
1983-11-09,2.944444
1983-11-10,3.0
1983-11-11,3.055556
1983-11-14,3.055556
1983-11-15,3.111111
1983-11-16,3.111111
1983-11-17,3.111111
1983-11-18,3.166667
1983-11-21,3.277778
1983-11-22,3.277778
1983-11-23,3.277778
1983-11-25,3.388889
1983-11-28,3.4444440000000003
1983-11-29,3.5
1983-11-30,3.666667
1983-12-01,3.5
1983-12-02,3.5555559999999997
1983-12-05,3.5555559999999997
1983-12-06,3.5555559999999997
1983-12-07,3.5555559999999997
1983-12-08,3.5555559999999997
1983-12-09,3.611111
1983-12-12,3.833333
1983-12-13,3.722222
1983-12-14,3.666667
1983-12-15,3.666667
1983-12-16,3.722222
1983-12-19,3.722222
1983-12-20,3.722222
1983-12-21,3.722222
1983-12-22,3.722222
1983-12-23,3.722222
1983-12-27,3.666667
1983-12-28,3.666667
1983-12-29,3.666667
1983-12-30,3.666667
1984-01-03,3.5555559999999997
1984-01-04,3.5555559999999997
1984-01-05,3.5
1984-01-06,3.5
1984-01-09,3.5
1984-01-10,3.5
1984-01-11,3.5
1984-01-12,4.0
1984-01-13,3.888889
1984-01-16,3.833333
1984-01-17,3.833333
1984-01-18,3.833333
1984-01-19,3.722222
1984-01-20,3.722222
1984-01-23,3.666667
1984-01-24,3.611111
1984-01-25,3.611111
1984-01-26,3.5555559999999997
1984-01-27,3.5555559999999997
1984-01-30,3.5555559999999997
1984-01-31,3.5
1984-02-01,3.5
1984-02-02,3.4444440000000003
1984-02-03,3.333333
1984-02-06,3.388889
1984-02-07,3.388889
1984-02-08,3.388889
1984-02-09,3.388889
1984-02-10,3.333333
1984-02-13,3.333333
1984-02-14,3.277778
1984-02-15,3.333333
1984-02-16,3.333333
1984-02-17,3.333333
1984-02-21,3.333333
1984-02-22,3.333333
1984-02-23,3.333333
1984-02-24,3.388889
1984-02-27,3.4444440000000003
1984-02-28,3.388889
1984-02-29,3.388889
1984-03-01,3.388889
1984-03-02,3.388889
1984-03-05,3.388889
1984-03-06,3.388889
1984-03-07,3.388889
1984-03-08,3.388889
1984-03-09,3.388889
1984-03-12,3.388889
1984-03-13,3.388889
1984-03-14,3.388889
1984-03-15,3.4444440000000003
1984-03-16,3.4444440000000003
1984-03-19,3.388889
1984-03-20,3.388889
1984-03-21,3.388889
1984-03-22,3.388889
1984-03-23,3.388889
1984-03-26,3.333333
1984-03-27,3.388889
1984-03-28,3.5
1984-03-29,3.888889
1984-03-30,3.888889
1984-04-02,3.833333
1984-04-03,3.833333
1984-04-04,3.777778
1984-04-05,3.722222
1984-04-06,3.666667
1984-04-09,3.666667
1984-04-10,3.722222
1984-04-11,3.777778
1984-04-12,3.777778
1984-04-13,3.777778
1984-04-16,3.888889
1984-04-17,4.055555
1984-04-18,4.055555
1984-04-19,4.055555
1984-04-23,4.055555
1984-04-24,4.055555
1984-04-25,4.055555
1984-04-26,4.222222
1984-04-27,4.055555
1984-04-30,4.111111
1984-05-01,4.055555
1984-05-02,4.0
1984-05-03,4.055555
1984-05-04,4.111111
1984-05-07,4.222222
1984-05-08,4.222222
1984-05-09,4.1666669999999995
1984-05-10,4.1666669999999995
1984-05-11,4.111111
1984-05-14,4.055555
1984-05-15,4.0
1984-05-16,4.055555
1984-05-17,4.0
1984-05-18,4.0
1984-05-21,3.888889
1984-05-22,3.888889
1984-05-23,3.888889
1984-05-24,3.888889
1984-05-25,3.888889
1984-05-29,3.888889
1984-05-30,3.888889
1984-05-31,3.9444440000000003
1984-06-01,3.9444440000000003
1984-06-04,4.055555
1984-06-05,4.055555
1984-06-06,4.055555
1984-06-07,4.222222
1984-06-08,4.222222
1984-06-11,4.222222
1984-06-12,4.1666669999999995
1984-06-13,4.1666669999999995
1984-06-14,4.055555
1984-06-15,4.0
1984-06-18,4.055555
1984-06-19,4.0
1984-06-20,4.0
1984-06-21,4.055555
1984-06-22,4.055555
1984-06-25,4.055555
1984-06-26,4.0
1984-06-27,4.0
1984-06-28,4.0
1984-06-29,4.055555
1984-07-02,4.0
1984-07-03,4.0
1984-07-05,3.9444440000000003
1984-07-06,3.9444440000000003
1984-07-09,3.888889
1984-07-10,3.833333
1984-07-11,3.833333
1984-07-12,3.611111
1984-07-13,3.722222
1984-07-16,3.777778
1984-07-17,3.777778
1984-07-18,3.833333
1984-07-19,3.833333
1984-07-20,3.833333
1984-07-23,3.833333
1984-07-24,3.833333
1984-07-25,3.833333
1984-07-26,3.833333
1984-07-27,3.833333
1984-07-30,3.833333
1984-07-31,3.888889
1984-08-01,3.888889
1984-08-02,3.833333
1984-08-03,3.888889
1984-08-06,3.888889
1984-08-07,3.833333
1984-08-08,3.888889
1984-08-09,3.833333
1984-08-10,3.833333
1984-08-13,3.833333
1984-08-14,3.833333
1984-08-15,3.833333
1984-08-16,3.777778
1984-08-17,3.722222
1984-08-20,3.722222
