Date,TEL
2008-01-31,33.740002000000004
2008-02-01,33.889998999999996
2008-02-04,33.84
2008-02-05,32.610001000000004
2008-02-06,34.75
2008-02-07,35.119999
2008-02-08,34.599998
2008-02-11,35.119999
2008-02-12,35.200001
2008-02-13,35.849998
2008-02-14,35.200001
2008-02-15,35.080002
2008-02-19,35.18
2008-02-20,35.0
2008-02-21,34.16
2008-02-22,34.529999
2008-02-25,34.68
2008-02-26,34.669998
2008-02-27,34.439999
2008-02-28,33.490002000000004
2008-02-29,32.900002
2008-03-03,32.950001
2008-03-04,32.91
2008-03-05,32.689999
2008-03-06,32.470001
2008-03-07,32.43
2008-03-10,31.43
2008-03-11,32.18
2008-03-12,32.23
2008-03-13,32.080002
2008-03-14,31.73
2008-03-17,31.18
2008-03-18,32.139998999999996
2008-03-19,32.009997999999996
2008-03-20,32.860001000000004
2008-03-24,33.799999
2008-03-25,33.610001000000004
2008-03-26,34.040001000000004
2008-03-27,33.470001
2008-03-28,33.830002
2008-03-31,34.32
2008-04-01,34.48
2008-04-02,35.0
2008-04-03,34.970001
2008-04-04,35.84
2008-04-07,35.799999
2008-04-08,35.029999
2008-04-09,34.93
2008-04-10,34.740002000000004
2008-04-11,34.139998999999996
2008-04-14,34.43
2008-04-15,34.040001000000004
2008-04-16,34.919998
2008-04-17,35.380001
2008-04-18,36.869999
2008-04-21,36.380001
2008-04-22,35.5
2008-04-23,36.07
2008-04-24,37.189999
2008-04-25,37.610001000000004
2008-04-28,37.18
2008-04-29,37.630001
2008-04-30,37.41
2008-05-01,39.950001
2008-05-02,39.810001
2008-05-05,39.189999
2008-05-06,38.59
2008-05-07,37.900002
2008-05-08,38.240002000000004
2008-05-09,38.150002
2008-05-12,38.330002
2008-05-13,38.09
2008-05-14,37.740002000000004
2008-05-15,37.419998
2008-05-16,39.169998
2008-05-19,39.060001
2008-05-20,38.380001
2008-05-21,38.029999
2008-05-22,37.790001000000004
2008-05-23,38.130001
2008-05-27,39.150002
2008-05-28,39.380001
2008-05-29,39.490002000000004
2008-05-30,40.119999
2008-06-02,39.810001
2008-06-03,39.049999
2008-06-04,38.93
2008-06-05,38.990002000000004
2008-06-06,38.290001000000004
2008-06-09,38.790001000000004
2008-06-10,38.299999
2008-06-11,37.439999
2008-06-12,38.009997999999996
2008-06-13,38.549999
2008-06-16,39.099998
2008-06-17,38.32
2008-06-18,37.200001
2008-06-19,37.639998999999996
2008-06-20,36.810001
2008-06-23,36.25
2008-06-24,37.009997999999996
2008-06-25,36.740002000000004
2008-06-26,35.599998
2008-06-27,36.029999
2008-06-30,35.82
2008-07-01,35.450001
2008-07-02,35.389998999999996
2008-07-03,35.139998999999996
2008-07-07,35.110001000000004
2008-07-08,35.18
2008-07-09,34.93
2008-07-10,35.349998
2008-07-11,34.91
2008-07-14,34.509997999999996
2008-07-15,34.740002000000004
2008-07-16,35.209998999999996
2008-07-17,36.919998
2008-07-18,36.380001
2008-07-21,36.07
2008-07-22,36.91
2008-07-23,37.400002
2008-07-24,36.25
2008-07-25,36.380001
2008-07-28,35.509997999999996
2008-07-29,35.57
2008-07-30,33.740002000000004
2008-07-31,33.139998999999996
2008-08-01,32.740002000000004
2008-08-04,32.470001
2008-08-05,33.150002
2008-08-06,33.799999
2008-08-07,33.43
2008-08-08,34.299999
2008-08-11,34.73
2008-08-12,34.68
2008-08-13,34.25
2008-08-14,34.639998999999996
2008-08-15,34.380001
2008-08-18,34.470001
2008-08-19,34.349998
2008-08-20,33.439999
2008-08-21,33.189999
2008-08-22,32.900002
2008-08-25,32.099998
2008-08-26,32.0
2008-08-27,32.07
2008-08-28,32.900002
2008-08-29,32.91
2008-09-02,32.84
2008-09-03,31.790001
2008-09-04,30.549999
2008-09-05,30.5
2008-09-08,30.389999
2008-09-09,30.129998999999998
2008-09-10,30.17
2008-09-11,30.07
2008-09-12,29.889999
2008-09-15,28.33
2008-09-16,28.040001
2008-09-17,26.9
2008-09-18,26.9
2008-09-19,30.15
2008-09-22,29.15
2008-09-23,28.360001
2008-09-24,28.25
2008-09-25,28.35
2008-09-26,27.389999
2008-09-29,25.0
2008-09-30,27.66
2008-10-01,27.610001
2008-10-02,25.76
2008-10-03,25.65
2008-10-06,25.120001000000002
2008-10-07,23.110001
2008-10-08,22.15
2008-10-09,20.99
2008-10-10,20.370001000000002
2008-10-13,22.32
2008-10-14,22.52
2008-10-15,20.6
2008-10-16,20.799999
2008-10-17,20.139999
2008-10-20,20.959999
2008-10-21,20.559998999999998
2008-10-22,19.950001
2008-10-23,19.4
2008-10-24,17.690001000000002
2008-10-27,16.879998999999998
2008-10-28,18.639999
2008-10-29,17.76
2008-10-30,18.610001
2008-10-31,19.440001000000002
2008-11-03,19.889999
2008-11-04,20.32
2008-11-05,19.01
2008-11-06,16.780001000000002
2008-11-07,17.68
2008-11-10,16.0
2008-11-11,14.13
2008-11-12,13.1
2008-11-13,14.86
2008-11-14,14.5
2008-11-17,14.11
2008-11-18,14.56
2008-11-19,14.02
2008-11-20,12.97
2008-11-21,14.6
2008-11-24,15.0
2008-11-25,15.3
2008-11-26,15.94
2008-11-28,16.48
2008-12-01,15.18
2008-12-02,15.41
2008-12-03,16.93
2008-12-04,16.1
2008-12-05,17.27
2008-12-08,17.66
2008-12-09,16.959999
2008-12-10,16.879998999999998
2008-12-11,15.88
2008-12-12,16.059998999999998
2008-12-15,15.52
2008-12-16,16.629998999999998
2008-12-17,16.610001
2008-12-18,16.450001
2008-12-19,15.72
2008-12-22,15.45
2008-12-23,15.23
2008-12-24,15.25
2008-12-26,15.23
2008-12-29,15.17
2008-12-30,15.97
2008-12-31,16.209999
2009-01-02,17.23
2009-01-05,16.959999
2009-01-06,17.549999
2009-01-07,17.5
2009-01-08,17.049999
2009-01-09,16.92
2009-01-12,16.99
2009-01-13,16.02
2009-01-14,15.19
2009-01-15,15.86
2009-01-16,15.82
2009-01-20,15.07
2009-01-21,15.58
2009-01-22,15.57
2009-01-23,15.64
2009-01-26,15.45
2009-01-27,15.74
2009-01-28,15.05
2009-01-29,14.76
2009-01-30,14.16
2009-02-02,13.73
2009-02-03,13.78
2009-02-04,13.97
2009-02-05,14.33
2009-02-06,14.77
2009-02-09,14.63
2009-02-10,13.78
2009-02-11,13.9
2009-02-12,13.71
2009-02-13,13.85
2009-02-17,12.8
2009-02-18,12.28
2009-02-19,11.57
2009-02-20,11.01
2009-02-23,10.15
2009-02-24,10.63
2009-02-25,10.34
2009-02-26,9.75
2009-02-27,9.48
2009-03-02,8.95
2009-03-03,8.87
2009-03-04,9.1
2009-03-05,7.99
2009-03-06,7.88
2009-03-09,7.44
2009-03-10,8.31
2009-03-11,8.67
2009-03-12,9.07
2009-03-13,9.51
2009-03-16,9.37
2009-03-17,9.2
2009-03-18,9.91
2009-03-19,10.55
2009-03-20,10.35
2009-03-23,11.06
2009-03-24,10.72
2009-03-25,10.99
2009-03-26,12.14
2009-03-27,11.98
2009-03-30,10.54
2009-03-31,11.04
2009-04-01,11.2
2009-04-02,12.83
2009-04-03,12.82
2009-04-06,12.57
2009-04-07,11.96
2009-04-08,12.29
2009-04-09,13.42
2009-04-13,13.07
2009-04-14,13.17
2009-04-15,13.0
2009-04-16,14.27
2009-04-17,16.23
2009-04-20,14.95
2009-04-21,15.65
2009-04-22,16.040001
2009-04-23,16.09
2009-04-24,17.049999
2009-04-27,16.780001000000002
2009-04-28,16.879998999999998
2009-04-29,17.879998999999998
2009-04-30,17.440001000000002
2009-05-01,17.74
2009-05-04,18.549999
2009-05-05,18.34
2009-05-06,18.139999
2009-05-07,17.57
2009-05-08,17.950001
2009-05-11,17.459999
2009-05-12,17.85
2009-05-13,16.280001000000002
2009-05-14,17.09
2009-05-15,16.799999
2009-05-18,17.48
2009-05-19,17.709999
2009-05-20,17.52
2009-05-21,16.85
2009-05-22,16.860001
2009-05-26,17.57
2009-05-27,17.41
2009-05-28,17.42
2009-05-29,17.370001000000002
2009-06-01,18.85
2009-06-02,18.549999
2009-06-03,18.790001
2009-06-04,20.389999
2009-06-05,19.860001
2009-06-08,19.809998999999998
2009-06-09,19.959999
2009-06-10,19.860001
2009-06-11,20.049999
2009-06-12,19.870001000000002
2009-06-15,19.26
2009-06-16,19.98
2009-06-17,19.66
2009-06-18,20.309998999999998
2009-06-19,20.219998999999998
2009-06-22,19.09
2009-06-23,18.59
2009-06-24,18.200001
2009-06-25,18.0
2009-06-26,18.35
2009-06-29,18.48
2009-06-30,18.59
2009-07-01,18.469998999999998
2009-07-02,17.85
2009-07-06,16.99
2009-07-07,16.68
2009-07-08,16.709999
2009-07-09,16.74
2009-07-10,16.68
2009-07-13,17.02
2009-07-14,17.299999
2009-07-15,18.75
2009-07-16,18.860001
2009-07-17,18.77
2009-07-20,19.35
2009-07-21,19.360001
2009-07-22,19.469998999999998
2009-07-23,20.290001
2009-07-24,20.5
2009-07-27,20.68
2009-07-28,20.66
2009-07-29,21.18
2009-07-30,21.6
2009-07-31,21.469998999999998
2009-08-03,22.08
2009-08-04,22.219998999999998
2009-08-05,21.98
2009-08-06,21.690001000000002
2009-08-07,22.26
2009-08-10,22.27
2009-08-11,22.26
2009-08-12,22.780001000000002
2009-08-13,23.290001
2009-08-14,22.74
2009-08-17,22.280001000000002
2009-08-18,22.690001000000002
2009-08-19,23.17
2009-08-20,23.379998999999998
2009-08-21,23.549999
2009-08-24,23.450001
2009-08-25,23.49
2009-08-26,23.32
2009-08-27,23.26
2009-08-28,23.42
2009-08-31,22.82
2009-09-01,21.98
2009-09-02,21.6
2009-09-03,22.459999
2009-09-04,22.93
2009-09-08,23.219998999999998
2009-09-09,23.799999
2009-09-10,23.940001000000002
2009-09-11,23.790001
2009-09-14,23.57
2009-09-15,23.860001
2009-09-16,23.639999
2009-09-17,23.530001000000002
2009-09-18,23.799999
2009-09-21,23.299999
2009-09-22,23.629998999999998
2009-09-23,23.23
2009-09-24,22.559998999999998
2009-09-25,22.559998999999998
2009-09-28,23.030001000000002
2009-09-29,22.08
2009-09-30,22.280001000000002
2009-10-01,21.67
2009-10-02,21.120001000000002
2009-10-05,21.34
2009-10-06,21.629998999999998
2009-10-07,21.6
2009-10-08,21.870001000000002
2009-10-09,22.610001
2009-10-12,22.59
2009-10-13,22.51
2009-10-14,23.860001
2009-10-15,23.879998999999998
2009-10-16,23.639999
2009-10-19,24.059998999999998
2009-10-20,23.950001
2009-10-21,23.889999
2009-10-22,23.870001000000002
2009-10-23,23.26
2009-10-26,22.639999
2009-10-27,22.15
2009-10-28,21.4
2009-10-29,22.049999
2009-10-30,21.25
2009-11-02,21.440001000000002
2009-11-03,21.709999
2009-11-04,22.51
2009-11-05,22.99
2009-11-06,22.77
2009-11-09,22.950001
2009-11-10,22.940001000000002
2009-11-11,23.59
2009-11-12,23.68
2009-11-13,24.120001000000002
2009-11-16,24.35
2009-11-17,24.6
2009-11-18,24.389999
2009-11-19,23.98
2009-11-20,23.84
2009-11-23,24.01
2009-11-24,23.65
2009-11-25,23.76
2009-11-27,23.459999
2009-11-30,23.209999
2009-12-01,23.719998999999998
2009-12-02,23.790001
2009-12-03,23.700001
2009-12-04,23.799999
2009-12-07,23.83
2009-12-08,23.059998999999998
2009-12-09,23.68
2009-12-10,23.49
2009-12-11,23.92
2009-12-14,23.83
2009-12-15,23.690001000000002
2009-12-16,23.52
2009-12-17,23.09
2009-12-18,23.26
2009-12-21,23.74
2009-12-22,23.799999
2009-12-23,23.950001
2009-12-24,24.15
2009-12-28,24.08
2009-12-29,23.98
2009-12-30,24.5
2009-12-31,24.549999
2010-01-04,25.030001000000002
2010-01-05,24.66
2010-01-06,25.16
2010-01-07,24.690001000000002
2010-01-08,25.0
2010-01-11,24.780001000000002
2010-01-12,24.74
2010-01-13,25.52
2010-01-14,25.66
2010-01-15,25.24
2010-01-19,25.459999
2010-01-20,25.559998999999998
2010-01-21,25.799999
2010-01-22,24.98
2010-01-25,25.09
2010-01-26,25.370001000000002
2010-01-27,25.75
2010-01-28,25.27
2010-01-29,24.879998999999998
2010-02-01,25.530001000000002
2010-02-02,25.67
2010-02-03,25.440001000000002
2010-02-04,24.790001
2010-02-05,24.6
2010-02-08,24.68
2010-02-09,24.889999
2010-02-10,24.690001000000002
2010-02-11,25.129998999999998
2010-02-12,25.299999
2010-02-16,25.82
2010-02-17,26.209999
2010-02-18,26.17
2010-02-19,26.4
2010-02-22,26.17
2010-02-23,25.629998999999998
2010-02-24,26.33
2010-02-25,25.74
2010-02-26,25.629998999999998
2010-03-01,26.389999
2010-03-02,25.82
2010-03-03,25.860001
2010-03-04,25.860001
2010-03-05,25.790001
2010-03-08,25.889999
2010-03-09,25.77
2010-03-10,26.780001000000002
2010-03-11,26.51
2010-03-12,26.639999
2010-03-15,26.530001000000002
2010-03-16,26.709999
2010-03-17,27.41
2010-03-18,27.280001000000002
2010-03-19,27.5
2010-03-22,27.58
2010-03-23,28.219998999999998
2010-03-24,28.17
2010-03-25,27.879998999999998
2010-03-26,27.68
2010-03-29,27.719998999999998
2010-03-30,27.889999
2010-03-31,27.48
2010-04-01,27.6
2010-04-05,28.049999
2010-04-06,28.280001000000002
2010-04-07,28.540001
2010-04-08,28.66
2010-04-09,29.049999
2010-04-12,28.85
2010-04-13,28.43
2010-04-14,29.190001000000002
2010-04-15,29.030001000000002
2010-04-16,28.49
2010-04-19,28.34
2010-04-20,29.35
2010-04-21,28.92
2010-04-22,28.969998999999998
2010-04-23,29.57
2010-04-26,30.1
2010-04-27,29.200001
2010-04-28,30.76
2010-04-29,32.310001
2010-04-30,32.119999
2010-05-03,32.849998
2010-05-04,31.59
2010-05-05,30.549999
2010-05-06,29.01
2010-05-07,27.98
2010-05-10,29.549999
2010-05-11,30.35
2010-05-12,31.82
2010-05-13,30.48
2010-05-14,28.99
2010-05-17,29.280001000000002
2010-05-18,27.940001000000002
2010-05-19,28.25
2010-05-20,27.4
2010-05-21,27.93
2010-05-24,28.15
2010-05-25,28.040001
2010-05-26,27.75
2010-05-27,29.23
2010-05-28,28.82
2010-06-01,28.01
2010-06-02,29.07
2010-06-03,29.17
2010-06-04,28.129998999999998
2010-06-07,26.889999
2010-06-08,26.879998999999998
2010-06-09,27.27
2010-06-10,28.17
2010-06-11,28.83
2010-06-14,28.68
2010-06-15,28.940001000000002
2010-06-16,28.889999
2010-06-17,28.76
2010-06-18,28.82
2010-06-21,29.370001000000002
2010-06-22,28.76
2010-06-23,28.620001000000002
2010-06-24,27.639999
2010-06-25,27.549999
2010-06-28,27.26
2010-06-29,25.65
2010-06-30,25.379998999999998
2010-07-01,24.610001
2010-07-02,24.58
2010-07-06,24.389999
2010-07-07,25.33
2010-07-08,24.85
2010-07-09,25.08
2010-07-12,25.280001000000002
2010-07-13,25.92
2010-07-14,25.549999
2010-07-15,25.540001
2010-07-16,25.370001000000002
2010-07-19,25.5
2010-07-20,25.49
2010-07-21,25.459999
2010-07-22,25.76
2010-07-23,26.040001
2010-07-26,26.860001
2010-07-27,27.17
2010-07-28,26.77
2010-07-29,27.08
2010-07-30,27.0
2010-08-02,27.33
2010-08-03,26.889999
2010-08-04,27.879998999999998
2010-08-05,27.75
2010-08-06,28.07
2010-08-09,28.440001000000002
2010-08-10,27.98
2010-08-11,27.190001000000002
2010-08-12,26.66
2010-08-13,26.73
2010-08-16,26.6
2010-08-17,26.75
2010-08-18,26.809998999999998
2010-08-19,26.57
2010-08-20,26.23
2010-08-23,25.48
2010-08-24,25.23
2010-08-25,25.389999
2010-08-26,25.049999
2010-08-27,24.940001000000002
2010-08-30,24.92
2010-08-31,24.52
2010-09-01,25.1
2010-09-02,25.780001000000002
2010-09-03,26.459999
2010-09-07,25.889999
2010-09-08,26.620001000000002
2010-09-09,26.040001
2010-09-10,26.35
2010-09-13,26.75
2010-09-14,26.889999
2010-09-15,27.18
2010-09-16,27.08
2010-09-17,27.34
2010-09-20,28.049999
2010-09-21,28.4
2010-09-22,28.200001
2010-09-23,28.01
2010-09-24,29.26
2010-09-27,28.969998999999998
2010-09-28,29.09
2010-09-29,29.690001000000002
2010-09-30,29.219998999999998
2010-10-01,29.83
2010-10-04,29.42
2010-10-05,29.809998999999998
2010-10-06,29.92
2010-10-07,29.58
2010-10-08,29.950001
2010-10-11,30.389999
2010-10-12,30.129998999999998
2010-10-13,30.549999
2010-10-14,30.68
2010-10-15,30.790001
2010-10-18,30.83
2010-10-19,30.719998999999998
2010-10-20,31.110001
2010-10-21,31.73
2010-10-22,31.4
2010-10-25,31.709999
2010-10-26,31.33
2010-10-27,30.99
2010-10-28,31.4
2010-10-29,31.68
2010-11-01,31.67
2010-11-02,31.77
2010-11-03,32.119999
2010-11-04,32.700001
2010-11-05,33.099998
2010-11-08,33.73
2010-11-09,32.880001
2010-11-10,32.82
2010-11-11,32.150002
2010-11-12,31.870001000000002
2010-11-15,31.66
2010-11-16,31.01
2010-11-17,30.98
2010-11-18,31.68
2010-11-19,31.969998999999998
2010-11-22,31.690001000000002
2010-11-23,30.959999
2010-11-24,31.75
2010-11-26,31.370001000000002
2010-11-29,30.82
2010-11-30,30.42
2010-12-01,31.93
2010-12-02,33.099998
2010-12-03,33.049999
2010-12-06,32.810001
2010-12-07,33.369999
2010-12-08,33.549999
2010-12-09,33.779999
2010-12-10,33.549999
2010-12-13,33.950001
2010-12-14,34.73
2010-12-15,34.779999
2010-12-16,34.880001
2010-12-17,35.34
2010-12-20,35.169998
2010-12-21,35.16
2010-12-22,35.43
2010-12-23,35.630001
2010-12-27,35.259997999999996
2010-12-28,34.959998999999996
2010-12-29,35.029999
2010-12-30,35.259997999999996
2010-12-31,35.400002
2011-01-03,36.240002000000004
2011-01-04,35.5
2011-01-05,35.189999
2011-01-06,35.139998999999996
2011-01-07,35.23
2011-01-10,35.869999
2011-01-11,35.860001000000004
2011-01-12,36.200001
2011-01-13,36.330002
2011-01-14,36.580002
2011-01-18,36.779999
2011-01-19,36.029999
2011-01-20,36.02
2011-01-21,36.450001
2011-01-24,37.139998999999996
2011-01-25,37.060001
2011-01-26,37.049999
2011-01-27,36.07
2011-01-28,35.509997999999996
2011-01-31,36.23
2011-02-01,37.200001
2011-02-02,37.009997999999996
2011-02-03,36.57
2011-02-04,36.889998999999996
2011-02-07,36.970001
2011-02-08,37.240002000000004
2011-02-09,37.740002000000004
2011-02-10,38.09
2011-02-11,38.509997999999996
2011-02-14,38.369999
2011-02-15,37.490002000000004
2011-02-16,37.639998999999996
2011-02-17,37.889998999999996
2011-02-18,37.720001
2011-02-22,36.099998
2011-02-23,35.220001
2011-02-24,35.490002000000004
2011-02-25,35.689999
2011-02-28,36.040001000000004
2011-03-01,35.990002000000004
2011-03-02,36.27
2011-03-03,36.75
2011-03-04,36.779999
2011-03-07,36.32
2011-03-08,36.23
2011-03-09,35.400002
2011-03-10,34.25
2011-03-11,34.650002
2011-03-14,34.18
2011-03-15,33.630001
2011-03-16,32.330002
2011-03-17,32.959998999999996
2011-03-18,33.189999
2011-03-21,33.740002000000004
2011-03-22,34.169998
2011-03-23,34.139998999999996
2011-03-24,34.639998999999996
2011-03-25,34.130001
2011-03-28,34.27
2011-03-29,34.599998
2011-03-30,34.650002
2011-03-31,34.82
2011-04-01,35.02
2011-04-04,34.860001000000004
2011-04-05,34.27
2011-04-06,33.580002
2011-04-07,33.919998
2011-04-08,33.919998
2011-04-11,33.689999
2011-04-12,33.700001
2011-04-13,34.900002
2011-04-14,35.27
2011-04-15,35.610001000000004
2011-04-18,35.25
2011-04-19,35.110001000000004
2011-04-20,35.720001
2011-04-21,35.0
2011-04-25,34.869999
2011-04-26,35.029999
2011-04-27,35.470001
2011-04-28,35.389998999999996
2011-04-29,35.849998
2011-05-02,36.200001
2011-05-03,36.040001000000004
2011-05-04,35.610001000000004
2011-05-05,36.259997999999996
2011-05-06,37.029999
2011-05-09,37.200001
2011-05-10,37.900002
2011-05-11,37.59
2011-05-12,37.700001
2011-05-13,36.689999
2011-05-16,36.580002
2011-05-17,36.02
2011-05-18,36.209998999999996
2011-05-19,36.73
2011-05-20,37.09
2011-05-23,36.369999
2011-05-24,35.799999
2011-05-25,35.599998
2011-05-26,36.049999
2011-05-27,36.560001
2011-05-31,36.830002
2011-06-01,36.59
2011-06-02,36.529999
2011-06-03,36.110001000000004
2011-06-06,36.34
2011-06-07,35.900002
2011-06-08,35.189999
2011-06-09,35.509997999999996
2011-06-10,35.0
2011-06-13,35.25
2011-06-14,35.5
2011-06-15,34.549999
2011-06-16,33.849998
2011-06-17,33.830002
2011-06-20,34.299999
2011-06-21,34.970001
2011-06-22,34.93
2011-06-23,34.5
2011-06-24,34.669998
2011-06-27,34.610001000000004
2011-06-28,35.450001
2011-06-29,36.23
2011-06-30,36.759997999999996
2011-07-01,37.900002
2011-07-05,38.0
2011-07-06,37.93
2011-07-07,38.23
2011-07-08,37.73
2011-07-11,36.720001
2011-07-12,35.950001
2011-07-13,35.990002000000004
2011-07-14,35.279999
2011-07-15,35.200001
2011-07-18,34.48
2011-07-19,35.349998
2011-07-20,36.130001
2011-07-21,36.169998
2011-07-22,36.41
2011-07-25,36.259997999999996
2011-07-26,36.34
2011-07-27,35.400002
2011-07-28,34.639998999999996
2011-07-29,34.43
2011-08-01,33.610001000000004
2011-08-02,32.849998
2011-08-03,32.630001
2011-08-04,30.91
2011-08-05,30.49
2011-08-08,28.030001000000002
2011-08-09,29.040001
2011-08-10,28.43
2011-08-11,30.23
2011-08-12,30.67
2011-08-15,31.51
2011-08-16,30.98
2011-08-17,30.799999
2011-08-18,28.559998999999998
2011-08-19,28.09
2011-08-22,28.01
2011-08-23,29.0
2011-08-24,29.629998999999998
2011-08-25,28.950001
2011-08-26,29.66
2011-08-29,31.059998999999998
2011-08-30,31.120001000000002
2011-08-31,30.620001000000002
2011-09-01,30.6
2011-09-02,29.309998999999998
2011-09-06,28.76
2011-09-07,29.65
2011-09-08,29.26
2011-09-09,28.09
2011-09-12,27.950001
2011-09-13,28.91
2011-09-14,29.459999
2011-09-15,29.860001
2011-09-16,29.48
2011-09-19,29.290001
2011-09-20,28.48
2011-09-21,28.200001
2011-09-22,27.860001
2011-09-23,27.93
2011-09-26,28.309998999999998
2011-09-27,28.77
2011-09-28,28.940001000000002
2011-09-29,29.110001
2011-09-30,28.139999
2011-10-03,27.25
2011-10-04,28.299999
2011-10-05,28.9
2011-10-06,29.879998999999998
2011-10-07,29.5
2011-10-10,30.75
2011-10-11,30.690001000000002
2011-10-12,32.860001000000004
2011-10-13,33.790001000000004
2011-10-14,34.25
2011-10-17,33.939999
2011-10-18,34.540001000000004
2011-10-19,33.299999
2011-10-20,33.110001000000004
2011-10-21,33.869999
2011-10-24,34.869999
2011-10-25,33.98
2011-10-26,34.709998999999996
2011-10-27,36.689999
2011-10-28,36.34
2011-10-31,35.549999
2011-11-01,34.630001
2011-11-02,35.509997999999996
2011-11-03,35.740002000000004
2011-11-04,35.110001000000004
2011-11-07,35.18
2011-11-08,35.779999
2011-11-09,33.950001
2011-11-10,33.860001000000004
2011-11-11,34.639998999999996
2011-11-14,34.490002000000004
2011-11-15,34.650002
2011-11-16,34.259997999999996
2011-11-17,33.490002000000004
2011-11-18,32.900002
2011-11-21,32.07
2011-11-22,31.33
2011-11-23,30.33
2011-11-25,30.110001
2011-11-28,30.879998999999998
2011-11-29,31.08
2011-11-30,31.709999
2011-12-01,31.280001000000002
2011-12-02,31.42
2011-12-05,32.060001
2011-12-06,32.709998999999996
2011-12-07,33.060001
2011-12-08,32.169998
2011-12-09,33.02
2011-12-12,31.969998999999998
2011-12-13,31.15
2011-12-14,30.33
2011-12-15,30.27
2011-12-16,30.450001
2011-12-19,29.77
2011-12-20,31.120001000000002
2011-12-21,30.6
2011-12-22,31.190001000000002
2011-12-23,31.290001
2011-12-27,31.129998999999998
2011-12-28,30.49
2011-12-29,31.120001000000002
