Date,HON
1970-10-29,2.899832
1970-10-30,2.899832
1970-11-02,2.860109
1970-11-03,2.919694
1970-11-04,2.860109
1970-11-05,2.860109
1970-11-06,2.7806610000000003
1970-11-09,2.840247
1970-11-10,2.840247
1970-11-11,2.860109
1970-11-12,2.7806610000000003
1970-11-13,2.7806610000000003
1970-11-16,2.7806610000000003
1970-11-17,2.800523
1970-11-18,2.820385
1970-11-19,2.760799
1970-11-20,2.7806610000000003
1970-11-23,2.820385
1970-11-24,2.840247
1970-11-25,2.820385
1970-11-27,2.860109
1970-11-30,2.899832
1970-12-01,2.860109
1970-12-02,2.919694
1970-12-03,3.078589
1970-12-04,3.177898
1970-12-07,3.217622
1970-12-08,3.177898
1970-12-09,3.217622
1970-12-10,3.257346
1970-12-11,3.336793
1970-12-14,3.336793
1970-12-15,3.3566550000000004
1970-12-16,3.4162410000000003
1970-12-17,3.495688
1970-12-18,3.555274
1970-12-21,3.555274
1970-12-22,3.6744449999999995
1970-12-23,3.654583
1970-12-24,3.654583
1970-12-28,3.634721
1970-12-29,3.7936160000000005
1970-12-30,3.873064
1970-12-31,3.83334
1971-01-04,3.714169
1971-01-05,3.753892
1971-01-06,3.8532019999999996
1971-01-07,3.952511
1971-01-08,4.031959
1971-01-11,4.051819999999999
1971-01-12,4.051819999999999
1971-01-13,4.091544
1971-01-14,4.091544
1971-01-15,4.071682
1971-01-18,3.972373
1971-01-19,3.952511
1971-01-20,3.892926
1971-01-21,3.9326489999999996
1971-01-22,3.952511
1971-01-25,3.892926
1971-01-26,3.892926
1971-01-27,3.8532019999999996
1971-01-28,3.892926
1971-01-29,3.9127870000000002
1971-02-01,4.012097
1971-02-02,4.091544
1971-02-03,4.409333999999999
1971-02-04,4.290163
1971-02-05,4.349749
1971-02-08,4.349749
1971-02-09,4.429196
1971-02-10,4.36961
1971-02-11,4.449058
1971-02-12,4.449058
1971-02-16,4.528505
1971-02-17,4.548367
1971-02-18,4.568229
1971-02-19,4.508643
1971-02-22,4.449058
1971-02-23,4.449058
1971-02-24,4.548367
1971-02-25,4.568229
1971-02-26,4.508643
1971-03-01,4.4887809999999995
1971-03-02,4.449058
1971-03-03,4.429196
1971-03-04,4.449058
1971-03-05,4.36961
1971-03-08,4.349749
1971-03-09,4.349749
1971-03-10,4.329886
1971-03-11,4.449058
1971-03-12,4.449058
1971-03-15,4.508643
1971-03-16,4.449058
1971-03-17,4.449058
1971-03-18,4.409333999999999
1971-03-19,4.250439
1971-03-22,4.310025
1971-03-23,4.329886
1971-03-24,4.329886
1971-03-25,4.290163
1971-03-26,4.290163
1971-03-29,4.270301
1971-03-30,4.210715
1971-03-31,4.210715
1971-04-01,4.230576999999999
1971-04-02,4.210715
1971-04-05,4.190854
1971-04-06,4.290163
1971-04-07,4.310025
1971-04-08,4.349749
1971-04-12,4.409333999999999
1971-04-13,4.4887809999999995
1971-04-14,4.707262
1971-04-15,4.746986
1971-04-16,4.746986
1971-04-19,4.806571
1971-04-20,4.588091
1971-04-21,4.627815
1971-04-22,4.607953
1971-04-23,4.727124
1971-04-26,4.786708999999999
1971-04-27,4.707262
1971-04-28,4.806571
1971-04-29,4.707262
1971-04-30,4.727124
1971-05-03,4.627815
1971-05-04,4.727124
1971-05-05,4.886019
1971-05-06,5.084638
1971-05-07,5.084638
1971-05-10,5.084638
1971-05-11,5.084638
1971-05-12,5.183947
1971-05-13,5.283256
1971-05-14,5.362704
1971-05-17,5.064775
1971-05-18,5.025052
1971-05-19,4.945604
1971-05-20,5.025052
1971-05-21,5.00519
1971-05-24,4.985328
1971-05-25,4.965466
1971-05-26,4.746986
1971-05-27,4.806571
1971-05-28,4.826433
1971-06-01,4.806571
1971-06-02,4.846295
1971-06-03,5.144223
1971-06-04,5.044914
1971-06-07,5.025052
1971-06-08,5.00519
1971-06-09,5.025052
1971-06-10,5.064775
1971-06-11,5.104499
1971-06-14,5.104499
1971-06-15,5.084638
1971-06-16,5.144223
1971-06-17,5.164085
1971-06-18,5.025052
1971-06-21,4.866157
1971-06-22,4.925743
1971-06-23,4.965466
1971-06-24,5.00519
1971-06-25,5.044914
1971-06-28,5.044914
1971-06-29,5.00519
1971-06-30,5.104499
1971-07-01,5.104499
1971-07-02,4.985328
1971-07-06,5.124361
1971-07-07,5.183947
1971-07-08,5.263394
1971-07-09,5.303118
1971-07-12,5.32298
1971-07-13,5.243532
1971-07-14,5.283256
1971-07-15,5.243532
1971-07-16,5.243532
1971-07-19,5.223669999999999
1971-07-20,5.243532
1971-07-21,5.263394
1971-07-22,5.243532
1971-07-23,5.124361
1971-07-26,5.025052
1971-07-27,4.945604
1971-07-28,5.00519
1971-07-29,4.925743
1971-07-30,4.826433
1971-08-02,4.786708999999999
1971-08-03,4.707262
1971-08-04,4.6675379999999995
1971-08-05,4.6874
1971-08-06,4.647676000000001
1971-08-09,4.647676000000001
1971-08-10,4.647676000000001
1971-08-11,4.746986
1971-08-12,4.826433
1971-08-13,4.806571
1971-08-16,5.164085
1971-08-17,5.183947
1971-08-18,5.164085
1971-08-19,4.985328
1971-08-20,4.945604
1971-08-23,5.064775
1971-08-24,5.064775
1971-08-25,5.084638
1971-08-26,5.203809
1971-08-27,5.203809
1971-08-30,5.243532
1971-08-31,5.283256
1971-09-01,5.402426999999999
1971-09-02,5.442151
1971-09-03,5.442151
1971-09-07,5.501737
1971-09-08,5.462013
1971-09-09,5.442151
1971-09-10,5.402426999999999
1971-09-13,5.342842
1971-09-14,5.32298
1971-09-15,5.303118
1971-09-16,5.263394
1971-09-17,5.243532
1971-09-20,5.243532
1971-09-21,5.283256
1971-09-22,5.223669999999999
1971-09-23,5.144223
1971-09-24,5.164085
1971-09-27,5.164085
1971-09-28,5.144223
1971-09-29,5.164085
1971-09-30,5.144223
1971-10-01,5.144223
1971-10-04,5.144223
1971-10-05,5.164085
1971-10-06,5.183947
1971-10-07,5.263394
1971-10-08,5.243532
1971-10-11,5.223669999999999
1971-10-12,5.263394
1971-10-13,5.283256
1971-10-14,5.223669999999999
1971-10-15,5.044914
1971-10-18,5.064775
1971-10-19,4.727124
1971-10-20,4.627815
1971-10-21,4.548367
1971-10-22,4.627815
1971-10-25,4.588091
1971-10-26,4.528505
1971-10-27,4.36961
1971-10-28,4.270301
1971-10-29,4.36961
1971-11-01,4.36961
1971-11-02,4.409333999999999
1971-11-03,4.449058
1971-11-04,4.36961
1971-11-05,4.349749
1971-11-08,4.349749
1971-11-09,4.329886
1971-11-10,4.310025
1971-11-11,4.131268
1971-11-12,4.131268
1971-11-15,4.131268
1971-11-16,4.190854
1971-11-17,4.250439
1971-11-18,4.230576999999999
1971-11-19,4.210715
1971-11-22,4.071682
1971-11-23,4.012097
1971-11-24,4.131268
1971-11-26,4.270301
1971-11-29,4.36961
1971-11-30,4.36961
1971-12-01,4.508643
1971-12-02,4.4887809999999995
1971-12-03,4.4887809999999995
1971-12-06,4.4887809999999995
1971-12-07,4.4887809999999995
1971-12-08,4.528505
1971-12-09,4.4887809999999995
1971-12-10,4.4887809999999995
1971-12-13,4.4887809999999995
1971-12-14,4.4887809999999995
1971-12-15,4.508643
1971-12-16,4.46892
1971-12-17,4.3894720000000005
1971-12-20,4.568229
1971-12-21,4.707262
1971-12-22,4.568229
1971-12-23,4.568229
1971-12-27,4.568229
1971-12-28,4.568229
1971-12-29,4.588091
1971-12-30,4.588091
1971-12-31,4.627815
1972-01-03,4.607953
1972-01-04,4.568229
1972-01-05,4.647676000000001
1972-01-06,4.766848
1972-01-07,4.707262
1972-01-10,4.727124
1972-01-11,4.6675379999999995
1972-01-12,4.647676000000001
1972-01-13,4.6874
1972-01-14,4.6874
1972-01-17,4.727124
1972-01-18,4.707262
1972-01-19,4.766848
1972-01-20,4.727124
1972-01-21,4.826433
1972-01-24,4.786708999999999
1972-01-25,4.766848
1972-01-26,4.786708999999999
1972-01-27,4.826433
1972-01-28,5.00519
1972-01-31,5.104499
1972-02-01,5.104499
1972-02-02,5.104499
1972-02-03,5.104499
1972-02-04,5.084638
1972-02-07,4.965466
1972-02-08,4.925743
1972-02-09,4.945604
1972-02-10,4.925743
1972-02-11,4.766848
1972-02-14,4.647676000000001
1972-02-15,4.746986
1972-02-16,4.786708999999999
1972-02-17,4.727124
1972-02-18,4.6874
1972-02-22,4.786708999999999
1972-02-23,4.727124
1972-02-24,4.766848
1972-02-25,4.746986
1972-02-28,4.766848
1972-02-29,4.766848
1972-03-01,4.786708999999999
1972-03-02,4.806571
1972-03-03,4.806571
1972-03-06,4.727124
1972-03-07,4.6874
1972-03-08,4.588091
1972-03-09,4.627815
1972-03-10,4.607953
1972-03-13,4.528505
1972-03-14,4.46892
1972-03-15,4.647676000000001
1972-03-16,4.548367
1972-03-17,4.6675379999999995
1972-03-20,4.627815
1972-03-21,4.568229
1972-03-22,4.607953
1972-03-23,4.786708999999999
1972-03-24,4.925743
1972-03-27,4.806571
1972-03-28,4.6874
1972-03-29,4.746986
1972-03-30,4.905880000000001
1972-04-03,4.826433
1972-04-04,4.846295
1972-04-05,4.846295
1972-04-06,4.866157
1972-04-07,4.905880000000001
1972-04-10,5.203809
1972-04-11,5.422289
1972-04-12,5.620908
1972-04-13,5.700355
1972-04-14,5.720217
1972-04-17,5.819527
1972-04-18,5.660632
1972-04-19,5.541461
1972-04-20,5.442151
1972-04-21,5.243532
1972-04-24,5.362704
1972-04-25,5.3825650000000005
1972-04-26,5.422289
1972-04-27,5.342842
1972-04-28,5.32298
1972-05-01,5.164085
1972-05-02,5.203809
1972-05-03,5.164085
1972-05-04,5.104499
1972-05-05,5.183947
1972-05-08,5.164085
1972-05-09,5.124361
1972-05-10,5.164085
1972-05-11,5.044914
1972-05-12,5.00519
1972-05-15,4.925743
1972-05-16,5.00519
1972-05-17,5.00519
1972-05-18,5.104499
1972-05-19,5.144223
1972-05-22,5.283256
1972-05-23,5.263394
1972-05-24,5.243532
1972-05-25,5.164085
1972-05-26,5.164085
1972-05-30,4.905880000000001
1972-05-31,4.866157
1972-06-01,4.945604
1972-06-02,4.925743
1972-06-05,4.945604
1972-06-06,4.985328
1972-06-07,4.905880000000001
1972-06-08,4.766848
1972-06-09,4.766848
1972-06-12,4.727124
1972-06-13,4.6675379999999995
1972-06-14,4.766848
1972-06-15,4.806571
1972-06-16,4.806571
1972-06-19,4.727124
1972-06-20,4.766848
1972-06-21,4.647676000000001
1972-06-22,4.6874
1972-06-23,4.707262
1972-06-26,4.647676000000001
1972-06-27,4.6675379999999995
1972-06-28,4.727124
1972-06-29,4.607953
1972-06-30,4.6874
1972-07-03,4.6874
1972-07-05,4.6874
1972-07-06,4.786708999999999
1972-07-07,4.786708999999999
1972-07-10,4.766848
1972-07-11,4.6874
1972-07-12,4.647676000000001
1972-07-13,4.508643
1972-07-14,4.46892
1972-07-17,4.548367
1972-07-18,4.310025
1972-07-19,4.310025
1972-07-20,4.310025
1972-07-21,4.329886
1972-07-24,4.449058
1972-07-25,4.528505
1972-07-26,4.4887809999999995
1972-07-27,4.4887809999999995
1972-07-28,4.4887809999999995
1972-07-31,4.409333999999999
1972-08-01,4.449058
1972-08-02,4.508643
1972-08-03,4.4887809999999995
1972-08-04,4.528505
1972-08-07,4.528505
1972-08-08,4.409333999999999
1972-08-09,4.607953
1972-08-10,4.607953
1972-08-11,4.607953
1972-08-14,4.6874
1972-08-15,4.707262
1972-08-16,4.846295
1972-08-17,4.846295
1972-08-18,4.786708999999999
1972-08-21,4.846295
1972-08-22,4.866157
1972-08-23,4.806571
1972-08-24,4.766848
1972-08-25,4.786708999999999
1972-08-28,4.766848
1972-08-29,4.727124
1972-08-30,4.647676000000001
1972-08-31,4.6874
1972-09-01,4.727124
1972-09-05,4.746986
1972-09-06,4.786708999999999
1972-09-07,4.766848
1972-09-08,4.707262
1972-09-11,4.6874
1972-09-12,4.627815
1972-09-13,4.607953
1972-09-14,4.528505
1972-09-15,4.528505
1972-09-18,4.4887809999999995
1972-09-19,4.429196
1972-09-20,4.429196
1972-09-21,4.508643
1972-09-22,4.568229
1972-09-25,4.568229
1972-09-26,4.627815
1972-09-27,4.627815
1972-09-28,4.568229
1972-09-29,4.528505
1972-10-02,4.508643
1972-10-03,4.528505
1972-10-04,4.548367
1972-10-05,4.449058
1972-10-06,4.449058
1972-10-09,4.349749
1972-10-10,4.449058
1972-10-11,4.449058
1972-10-12,4.36961
1972-10-13,4.270301
1972-10-16,4.310025
1972-10-17,4.349749
1972-10-18,4.329886
1972-10-19,4.250439
1972-10-20,4.270301
1972-10-23,4.190854
1972-10-24,4.190854
1972-10-25,4.349749
1972-10-26,4.449058
1972-10-27,4.449058
1972-10-30,4.4887809999999995
1972-10-31,4.449058
1972-11-01,4.449058
1972-11-02,4.508643
1972-11-03,4.647676000000001
1972-11-06,4.826433
1972-11-08,4.806571
1972-11-09,4.786708999999999
1972-11-10,4.6874
1972-11-13,4.707262
1972-11-14,4.766848
1972-11-15,4.746986
1972-11-16,4.727124
1972-11-17,4.786708999999999
1972-11-20,4.826433
1972-11-21,4.786708999999999
1972-11-22,4.826433
1972-11-24,4.826433
1972-11-27,4.826433
1972-11-28,4.806571
1972-11-29,4.727124
1972-11-30,4.806571
1972-12-01,4.965466
1972-12-04,4.985328
1972-12-05,4.945604
1972-12-06,4.886019
1972-12-07,4.886019
1972-12-08,4.925743
1972-12-11,4.965466
1972-12-12,4.905880000000001
1972-12-13,4.806571
1972-12-14,4.766848
1972-12-15,4.727124
1972-12-18,4.707262
1972-12-19,4.627815
1972-12-20,4.6874
1972-12-21,4.6675379999999995
1972-12-22,4.6874
1972-12-26,4.627815
1972-12-27,4.528505
1972-12-29,4.607953
1973-01-02,4.6675379999999995
1973-01-03,4.707262
1973-01-04,4.647676000000001
1973-01-05,4.607953
1973-01-08,4.627815
1973-01-09,4.6675379999999995
1973-01-10,4.727124
1973-01-11,4.786708999999999
1973-01-12,4.707262
1973-01-15,4.647676000000001
1973-01-16,4.508643
1973-01-17,4.647676000000001
1973-01-18,4.707262
1973-01-19,4.568229
1973-01-22,4.866157
1973-01-23,4.866157
1973-01-24,4.746986
1973-01-26,4.727124
1973-01-29,4.766848
1973-01-30,4.766848
1973-01-31,4.846295
1973-02-01,4.806571
1973-02-02,4.846295
1973-02-05,4.826433
1973-02-06,4.965466
1973-02-07,4.985328
1973-02-08,4.905880000000001
1973-02-09,5.104499
1973-02-12,5.223669999999999
1973-02-13,5.203809
1973-02-14,5.104499
1973-02-15,5.203809
1973-02-16,5.263394
1973-02-20,5.283256
1973-02-21,5.164085
1973-02-22,5.183947
1973-02-23,5.183947
1973-02-26,5.104499
1973-02-27,5.00519
1973-02-28,5.124361
1973-03-01,5.104499
1973-03-02,5.104499
1973-03-05,5.00519
1973-03-06,5.084638
1973-03-07,5.203809
1973-03-08,5.223669999999999
1973-03-09,5.283256
1973-03-12,5.263394
1973-03-13,5.32298
1973-03-14,5.402426999999999
1973-03-15,5.362704
1973-03-16,5.3825650000000005
1973-03-19,5.342842
1973-03-20,5.3825650000000005
1973-03-21,5.362704
1973-03-22,5.263394
1973-03-23,5.263394
1973-03-26,5.283256
1973-03-27,5.303118
1973-03-28,5.362704
1973-03-29,5.481875
1973-03-30,5.481875
1973-04-02,5.402426999999999
1973-04-03,5.342842
1973-04-04,5.32298
1973-04-05,5.164085
1973-04-06,5.223669999999999
1973-04-09,5.283256
1973-04-10,5.442151
1973-04-11,5.462013
1973-04-12,5.5811839999999995
1973-04-13,5.541461
1973-04-16,5.601046
1973-04-17,5.5613220000000005
1973-04-18,5.620908
1973-04-19,5.660632
1973-04-23,5.640769000000001
1973-04-24,5.481875
1973-04-25,5.402426999999999
1973-04-26,5.402426999999999
1973-04-27,5.402426999999999
1973-04-30,5.32298
1973-05-01,5.3825650000000005
1973-05-02,5.402426999999999
1973-05-03,5.263394
1973-05-04,5.263394
1973-05-07,5.283256
1973-05-08,5.462013
1973-05-09,5.541461
1973-05-10,5.5613220000000005
1973-05-11,5.402426999999999
1973-05-14,5.283256
1973-05-15,5.481875
1973-05-16,5.5613220000000005
1973-05-17,5.541461
1973-05-18,5.362704
1973-05-21,5.00519
1973-05-22,5.243532
1973-05-23,5.203809
1973-05-24,5.501737
1973-05-25,5.521598
1973-05-29,5.501737
1973-05-30,5.362704
1973-05-31,5.263394
1973-06-01,5.283256
1973-06-04,5.203809
1973-06-05,5.243532
1973-06-06,5.203809
1973-06-07,5.283256
1973-06-08,5.283256
1973-06-11,5.283256
1973-06-12,5.501737
1973-06-13,5.501737
1973-06-14,5.442151
1973-06-15,5.243532
1973-06-18,5.044914
1973-06-19,5.084638
1973-06-20,5.124361
1973-06-21,5.124361
1973-06-22,5.243532
1973-06-25,5.283256
1973-06-26,5.243532
1973-06-27,5.362704
1973-06-28,5.422289
1973-06-29,5.3825650000000005
1973-07-02,5.402426999999999
1973-07-03,5.342842
1973-07-05,5.243532
1973-07-06,5.223669999999999
1973-07-09,5.164085
1973-07-10,5.32298
1973-07-11,5.462013
1973-07-12,5.442151
1973-07-13,5.442151
1973-07-16,5.402426999999999
1973-07-17,5.402426999999999
1973-07-18,5.462013
1973-07-19,5.422289
1973-07-20,5.462013
1973-07-23,5.541461
1973-07-24,5.5811839999999995
1973-07-25,5.819527
1973-07-26,5.779803
1973-07-27,5.779803
1973-07-30,5.839388
1973-07-31,5.819527
1973-08-01,5.759941
1973-08-02,5.680493
1973-08-03,5.660632
1973-08-06,5.740079
1973-08-07,5.640769000000001
1973-08-08,5.660632
1973-08-09,5.620908
1973-08-10,5.601046
1973-08-13,5.5613220000000005
1973-08-14,5.481875
1973-08-15,5.462013
1973-08-16,5.501737
1973-08-17,5.481875
1973-08-20,5.422289
1973-08-21,5.32298
1973-08-22,5.164085
1973-08-23,5.243532
1973-08-24,5.263394
1973-08-27,5.32298
1973-08-28,5.442151
1973-08-29,5.5613220000000005
1973-08-30,5.640769000000001
1973-08-31,5.601046
1973-09-04,5.620908
1973-09-05,5.601046
1973-09-06,5.5811839999999995
1973-09-07,5.620908
1973-09-10,5.5811839999999995
1973-09-11,5.601046
1973-09-12,5.640769000000001
1973-09-13,5.680493
1973-09-14,5.740079
1973-09-17,5.839388
1973-09-18,5.898974
1973-09-19,6.157178
1973-09-20,6.256487
1973-09-21,6.038007
1973-09-24,6.157178
1973-09-25,6.27635
1973-09-26,6.316073
1973-09-27,6.375659
1973-09-28,6.355797
1973-10-01,6.27635
1973-10-02,6.355797
1973-10-03,6.653725
1973-10-04,6.693449
1973-10-05,6.911929
1973-10-08,6.892067
1973-10-09,6.991376
1973-10-10,6.951653
1973-10-11,7.011239
1973-10-12,7.110548
1973-10-15,6.991376
1973-10-16,6.911929
1973-10-17,6.991376
1973-10-18,6.991376
1973-10-19,7.13041
1973-10-22,6.991376
1973-10-23,6.991376
1973-10-24,6.951653
1973-10-25,7.070824000000001
1973-10-26,7.329028
1973-10-29,7.527647
1973-10-30,7.626956
1973-10-31,7.507785
1973-11-01,7.388614
1973-11-02,7.110548
1973-11-05,6.951653
1973-11-06,6.6735869999999995
1973-11-07,6.991376
1973-11-08,7.170133
1973-11-09,6.951653
1973-11-12,6.832481
1973-11-13,7.13041
1973-11-14,6.991376
1973-11-15,6.9317910000000005
1973-11-16,7.249581
1973-11-19,7.011239
1973-11-20,6.892067
1973-11-21,7.0311
1973-11-23,7.0311
1973-11-26,6.614000999999999
1973-11-27,6.653725
1973-11-28,6.872205
1973-11-29,6.991376
1973-11-30,6.9317910000000005
1973-12-03,6.911929
1973-12-04,7.070824000000001
1973-12-05,6.991376
1973-12-06,7.090686
1973-12-07,7.527647
1973-12-10,7.408475999999999
1973-12-11,7.249581
1973-12-12,7.0311
1973-12-13,6.951653
1973-12-14,7.110548
1973-12-17,7.170133
1973-12-18,7.547509
1973-12-19,7.388614
1973-12-20,7.368752000000001
1973-12-21,7.269442999999999
1973-12-24,7.269442999999999
1973-12-26,7.388614
1973-12-27,7.587233
1973-12-28,7.646818
1973-12-31,7.785850999999999
1974-01-02,7.805713000000001
1974-01-03,8.123503
1974-01-04,8.262536
1974-01-07,8.461155
1974-01-08,8.004332000000002
1974-01-09,7.706403999999999
1974-01-10,7.646818
1974-01-11,7.825575
1974-01-14,7.646818
1974-01-15,7.408475999999999
1974-01-16,7.408475999999999
1974-01-17,7.368752000000001
1974-01-18,6.9317910000000005
1974-01-21,6.594139
1974-01-22,6.892067
1974-01-23,6.911929
1974-01-24,7.090686
1974-01-25,7.110548
1974-01-28,7.189995
1974-01-29,7.13041
1974-01-30,7.249581
1974-01-31,7.170133
1974-02-01,6.951653
1974-02-04,6.733172
1974-02-05,6.554416000000001
1974-02-06,6.653725
1974-02-07,6.7530339999999995
1974-02-08,6.614000999999999
1974-02-11,6.6735869999999995
1974-02-12,6.633863000000001
1974-02-13,6.6735869999999995
1974-02-14,6.6735869999999995
1974-02-15,6.7530339999999995
1974-02-19,6.832481
1974-02-20,6.971514999999999
1974-02-21,7.13041
1974-02-22,7.269442999999999
1974-02-25,7.289304
1974-02-26,7.329028
1974-02-27,7.289304
1974-02-28,7.269442999999999
1974-03-01,6.951653
1974-03-04,6.832481
1974-03-05,7.209857
1974-03-06,7.269442999999999
1974-03-07,7.070824000000001
1974-03-08,7.309166
1974-03-11,7.329028
1974-03-12,7.269442999999999
1974-03-13,7.189995
1974-03-14,7.150271000000001
1974-03-15,7.13041
1974-03-18,7.070824000000001
1974-03-19,7.13041
1974-03-20,7.110548
1974-03-21,7.110548
1974-03-22,7.13041
1974-03-25,7.0311
1974-03-26,7.050961999999999
1974-03-27,7.110548
1974-03-28,6.81262
1974-03-29,6.7530339999999995
1974-04-01,6.6735869999999995
1974-04-02,6.633863000000001
1974-04-03,6.6735869999999995
1974-04-04,6.633863000000001
1974-04-05,6.534554
1974-04-08,6.415382
1974-04-09,6.594139
1974-04-10,6.594139
1974-04-11,6.6735869999999995
1974-04-15,6.6735869999999995
1974-04-16,6.772896
1974-04-17,6.951653
1974-04-18,7.0311
1974-04-19,6.991376
1974-04-22,7.011239
1974-04-23,6.9317910000000005
1974-04-24,6.733172
1974-04-25,6.6735869999999995
1974-04-26,6.7530339999999995
1974-04-29,6.971514999999999
1974-04-30,6.991376
1974-05-01,7.070824000000001
1974-05-02,7.070824000000001
1974-05-03,6.991376
1974-05-06,6.872205
1974-05-07,7.011239
1974-05-08,7.150271000000001
1974-05-09,7.388614
